CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,1,4,31,157,138,271,37,57,9,524,178,5,2,0,1,,62,,,,,,,,1472,1,85,1558,2666
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,2,3,19,147,109,267,21,46,8,471,145,0,2,1,3,,52,,,,,,,,1291,1,49,1341,1946
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,3,2,13,81,45,167,12,5,4,268,109,1,0,0,0,,13,,,,,,,,718,0,15,733,1098
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,4,2,6,103,49,170,11,16,5,281,97,1,0,0,1,,19,,,,,,,,759,0,23,782,1061
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,5,3,16,111,85,224,17,23,6,431,139,1,0,0,1,,52,,,,,,,,1106,0,61,1167,1688
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,6,2,23,69,82,93,10,11,3,366,131,15,0,1,0,,29,,,,,,,,833,0,20,853,705
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,7,2,5,114,33,111,11,18,2,380,99,36,0,0,0,,100,,,,,,,,909,0,42,951,1208
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,8,2,10,131,48,84,5,14,5,258,56,3,0,0,1,,8,,,,,,,,623,0,42,665,1090
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,9,2,5,62,44,192,6,12,10,343,153,0,0,0,0,,6,,,,,,,,833,0,49,882,1281
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,10,1,2,30,17,44,2,2,1,32,22,0,0,0,0,,1,,,,,,,,153,0,2,155,201
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,11,1,7,10,10,87,4,5,2,100,137,21,0,0,0,,0,,,,,,,,383,0,25,408,534
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,12,1,7,48,16,38,5,12,11,152,148,0,0,0,1,,10,,,,,,,,448,0,26,474,639
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,13,2,3,73,38,148,10,20,10,341,30,5,0,0,0,,7,,,,,,,,685,0,70,755,1062
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,14,1,5,34,26,85,4,15,1,268,37,3,0,0,0,,4,,,,,,,,482,0,31,513,736
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,15,1,6,49,47,83,6,13,10,266,31,1,0,0,1,,3,,,,,,,,516,0,28,544,722
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,16,1,4,44,17,92,0,10,3,280,43,0,0,0,0,,7,,,,,,,,500,0,33,533,723
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,17,2,6,54,18,167,4,22,4,243,75,2,1,0,1,,4,,,,,,,,601,0,36,637,857
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,18,2,17,127,10,74,3,11,5,163,266,4,0,0,0,,8,,,,,,,,688,0,46,734,1022
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,19,1,1,19,9,27,1,3,1,44,55,0,0,0,0,,3,,,,,,,,163,0,8,171,255
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,20,1,1,19,9,27,1,3,1,44,55,0,0,0,0,,3,,,,,,,,163,0,8,171,636
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,21,1,2,38,11,36,1,7,0,80,24,0,1,0,1,,4,,,,,,,,205,0,8,213,292
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,22,2,9,65,20,56,4,34,6,273,84,0,0,0,0,,3,,,,,,,,554,0,32,586,820
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,23,2,13,93,47,107,6,16,4,211,96,1,0,0,0,,4,,,,,,,,598,0,41,639,872
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,24,3,406,352,32,208,9,16,12,346,178,2,1,0,0,,12,,,,,,,,1574,0,75,1649,1761
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,25,2,17,32,32,85,14,16,6,154,146,1,0,0,0,,7,,,,,,,,510,0,13,523,777
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,27,1,16,68,61,10,4,13,0,118,30,1,0,0,1,,3,,,,,,,,325,0,22,347,484
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,28,2,10,94,41,36,4,5,5,174,60,3,0,0,0,,17,,,,,,,,449,0,29,478,797
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,29,1,5,112,15,89,3,8,3,168,30,0,0,0,0,,0,,,,,,,,433,0,17,450,622
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,30,3,8,84,39,145,5,18,10,336,119,0,0,0,0,,2,,,,,,,,766,0,17,783,1084
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,31,1,1,38,5,24,0,4,1,35,12,0,1,0,0,,0,,,,,,,,121,0,12,133,198
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,32,1,13,26,20,26,2,13,2,68,75,0,1,0,2,,3,,,,,,,,251,13,0,264,317
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,33,1,11,11,9,8,2,7,3,119,65,0,0,0,0,,0,,,,,,,,235,0,6,241,341
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,34,1,3,54,28,21,2,4,3,37,83,1,0,0,0,,1,,,,,,,,237,0,9,246,391
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,35,2,11,59,104,143,11,17,3,333,117,2,1,0,0,,20,,,,,,,,821,12,72,905,1149
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,36,1,3,55,40,99,11,10,2,183,66,1,0,0,0,,0,,,,,,,,470,0,24,494,654
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,37,2,15,94,68,159,8,12,5,287,235,1,2,1,0,,12,,,,,,,,899,0,46,945,1236
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,38,2,0,123,25,87,8,20,5,215,117,0,0,0,0,,10,,,,,,,,610,0,38,648,785
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,39,2,19,48,52,82,6,16,4,154,126,1,2,0,0,,4,,,,,,,,514,0,45,559,820
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,40,2,24,70,43,129,9,39,99,90,16,0,0,0,6,,5,,,,,,,,530,0,32,562,808
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,41,2,19,71,29,76,7,14,6,180,211,0,1,0,0,,19,,,,,,,,633,0,31,664,947
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,42,4,14,170,49,262,11,19,4,496,141,1,0,0,0,,6,,,,,,,,1173,1,41,1215,1639
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,43,2,9,81,38,96,2,15,5,251,102,3,0,0,0,,18,,,,,,,,620,0,48,668,987
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,44,3,22,94,19,77,10,16,6,322,116,1,0,1,0,,7,,,,,,,,691,0,42,733,1042
,27,TABASCO,1,TENOSIQUE,1,BALANCAN,45,2,6,117,51,96,10,11,6,301,114,1,2,0,1,,4,,,,,,,,720,0,33,753,1071
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1089,2,10,168,32,17,5,21,1,273,7,0,0,0,0,,3,,,,,,,,537,0,19,556,710
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1090,3,19,428,75,66,8,19,8,648,17,3,0,1,0,,5,,,,,,,,1297,0,25,1322,2117
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1091,2,8,153,30,26,3,9,2,253,7,1,0,0,1,,0,,,,,,,,493,0,10,503,789
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1092,1,11,173,46,15,3,13,2,174,10,0,0,0,0,,3,,,,,,,,450,0,10,460,628
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1093,1,8,146,42,20,3,13,2,233,7,0,0,0,0,,0,,,,,,,,474,0,19,493,703
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1094,2,9,236,37,23,3,6,3,306,13,1,0,0,0,,1,,,,,,,,638,0,21,659,926
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1095,1,9,182,38,22,0,11,2,249,14,0,0,0,0,,3,,,,,,,,530,0,15,545,679
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1096,2,20,224,61,25,5,15,6,420,8,1,3,0,0,,1,,,,,,,,789,0,28,817,1130
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1097,2,4,185,63,21,5,17,9,365,3,1,1,0,0,,1,,,,,,,,675,0,19,694,955
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1098,2,9,289,40,29,6,19,1,365,8,0,1,0,6,,5,,,,,,,,778,0,31,809,1122
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1099,3,15,207,61,36,7,19,15,580,6,0,0,0,0,,9,,,,,,,,955,0,22,977,1493
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1100,4,25,435,73,47,9,32,14,931,18,1,0,0,0,,7,,,,,,,,1592,0,69,1661,2462
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1101,3,19,260,56,43,4,18,4,612,5,4,0,1,1,,8,,,,,,,,1035,0,41,1076,1527
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1102,2,3,199,71,29,5,16,14,368,11,2,1,0,0,,2,,,,,,,,721,0,29,750,1074
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1103,2,11,270,42,21,3,19,3,276,5,1,1,0,0,,1,,,,,,,,653,0,24,677,915
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1104,4,26,435,134,56,9,37,11,940,13,1,0,0,1,,10,,,,,,,,1673,0,70,1743,2760
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1105,3,15,334,103,42,12,37,4,572,22,0,0,0,0,,4,,,,,,,,1145,6,33,1184,1792
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1106,2,15,263,59,29,6,20,4,495,7,1,0,0,0,,8,,,,,,,,907,0,28,935,1390
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1107,2,14,201,45,28,1,10,12,406,12,1,0,0,0,,2,,,,,,,,732,0,19,751,1067
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1108,2,4,183,27,21,9,8,1,423,5,2,1,0,0,,1,,,,,,,,685,0,20,705,927
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1109,2,3,184,38,12,5,9,4,248,2,3,1,1,1,,4,,,,,,,,515,4,17,536,677
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1110,1,3,48,13,4,2,2,0,134,1,0,0,0,1,,3,,,,,,,,211,0,9,220,271
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1111,1,2,114,25,12,4,6,6,238,1,1,0,0,0,,1,,,,,,,,410,0,16,426,662
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1112,1,3,63,8,3,2,5,1,133,1,0,0,0,0,,0,,,,,,,,219,0,12,231,305
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1113,2,5,225,30,17,5,9,7,511,16,0,0,0,0,,4,,,,,,,,829,0,21,850,1045
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1114,2,2,253,34,17,3,4,3,432,0,0,0,0,0,,0,,,,,,,,748,0,18,766,980
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1115,1,6,153,33,51,3,7,2,249,5,1,0,0,1,,0,,,,,,,,511,0,15,526,677
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1116,2,10,92,15,34,12,10,1,344,7,0,0,0,0,,0,,,,,,,,525,0,0,525,882
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1117,1,11,93,26,16,5,12,3,227,2,0,0,0,0,,2,,,,,,,,397,0,20,417,598
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1118,2,19,250,60,39,17,16,9,406,8,5,1,0,0,,1,,,,,,,,831,0,37,868,1309
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1119,2,11,253,38,26,8,21,8,301,3,0,0,0,0,,0,,,,,,,,669,0,13,682,917
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1120,1,0,46,7,2,1,1,1,97,1,0,0,0,0,,0,,,,,,,,156,0,6,162,205
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1121,2,12,227,39,14,21,21,7,433,9,1,0,0,1,,5,,,,,,,,790,0,47,837,1139
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1122,2,6,162,38,57,10,11,5,267,4,0,0,0,0,,3,,,,,,,,563,0,20,583,780
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1123,1,4,192,29,24,11,17,0,244,2,0,0,0,0,,4,,,,,,,,527,0,20,547,741
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1124,1,1,68,19,17,1,4,0,110,0,0,0,1,0,,0,,,,,,,,221,0,11,232,340
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1125,2,3,145,33,49,3,12,0,266,12,3,2,0,0,,5,,,,,,,,533,0,12,545,792
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1126,1,4,118,32,12,10,7,3,259,6,1,0,0,0,,1,,,,,,,,453,0,21,474,633
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1127,2,6,141,16,51,4,8,3,386,10,1,0,0,0,,3,,,,,,,,629,0,20,649,876
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1128,3,5,220,39,114,5,19,6,239,111,4,1,0,0,,3,,,,,,,,766,0,40,806,1071
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1129,1,1,5,9,6,2,2,0,97,0,0,0,0,0,,0,,,,,,,,122,0,4,126,190
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1130,2,13,289,95,57,23,21,12,447,10,0,0,0,0,,3,,,,,,,,970,0,49,1019,1413
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1131,1,7,104,38,57,11,6,3,204,9,2,0,0,0,,2,,,,,,,,443,0,25,468,646
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1132,1,2,29,6,31,5,3,1,245,2,0,0,0,0,,0,,,,,,,,324,0,14,338,414
,27,TABASCO,2,CARDENAS,2,CARDENAS,46,2,5,30,75,90,10,3,7,496,4,2,1,0,2,4,,8,,,,,,,737,0,24,761,1160
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,8,21,95,434,277,41,26,16,1994,40,5,2,0,4,23,,63,,,,,,,3041,0,130,3171,5310
,27,TABASCO,2,CARDENAS,2,CARDENAS,48,3,7,18,137,134,9,6,9,666,17,1,0,0,3,6,,15,,,,,,,1028,0,46,1074,1684
,27,TABASCO,2,CARDENAS,2,CARDENAS,49,2,4,24,70,84,0,2,6,438,6,0,0,0,0,4,,13,,,,,,,651,0,16,667,987
,27,TABASCO,2,CARDENAS,2,CARDENAS,50,3,7,38,132,141,11,9,6,658,30,1,0,0,0,2,,16,,,,,,,1051,0,20,1071,1613
,27,TABASCO,2,CARDENAS,2,CARDENAS,51,3,8,22,111,160,13,10,6,632,29,1,0,0,4,4,,5,,,,,,,1005,0,36,1041,1611
,27,TABASCO,2,CARDENAS,2,CARDENAS,52,2,5,27,120,142,9,4,5,517,8,0,0,0,1,2,,20,,,,,,,860,11,47,918,1411
,27,TABASCO,2,CARDENAS,2,CARDENAS,53,3,9,32,136,211,16,14,4,800,17,1,0,0,0,4,,25,,,,,,,1269,0,35,1304,1951
,27,TABASCO,2,CARDENAS,2,CARDENAS,54,2,9,45,79,105,8,7,6,463,13,0,2,0,0,1,,19,,,,,,,757,0,33,790,1251
,27,TABASCO,2,CARDENAS,2,CARDENAS,55,5,14,97,221,345,28,16,23,1499,27,1,1,1,3,10,,31,,,,,,,2317,0,91,2408,3665
,27,TABASCO,2,CARDENAS,2,CARDENAS,56,2,5,20,76,124,15,7,7,548,13,2,0,0,0,5,,8,,,,,,,830,0,22,852,1095
,27,TABASCO,2,CARDENAS,2,CARDENAS,57,1,3,30,28,48,6,3,2,231,1,0,0,0,0,0,,10,,,,,,,362,0,7,369,617
,27,TABASCO,2,CARDENAS,2,CARDENAS,58,2,3,29,55,73,2,6,2,321,9,2,0,0,0,4,,22,,,,,,,528,1,18,547,754
,27,TABASCO,2,CARDENAS,2,CARDENAS,59,2,12,34,66,92,3,4,3,419,10,1,1,0,1,1,,18,,,,,,,665,0,10,675,920
,27,TABASCO,2,CARDENAS,2,CARDENAS,60,2,4,31,75,107,8,2,2,547,7,1,0,0,0,3,,14,,,,,,,801,0,30,831,999
,27,TABASCO,2,CARDENAS,2,CARDENAS,61,1,6,14,27,67,2,7,3,244,3,0,0,0,0,2,,12,,,,,,,387,0,13,400,640
,27,TABASCO,2,CARDENAS,2,CARDENAS,62,2,4,21,57,109,9,8,4,320,8,1,2,0,3,3,,20,,,,,,,569,0,17,586,823
,27,TABASCO,2,CARDENAS,2,CARDENAS,63,4,9,41,157,251,26,11,7,1048,21,4,0,0,1,6,,28,,,,,,,1610,0,54,1664,2539
,27,TABASCO,2,CARDENAS,2,CARDENAS,64,2,8,35,68,137,8,9,5,560,17,0,0,1,0,1,,32,,,,,,,881,0,28,909,1318
,27,TABASCO,2,CARDENAS,2,CARDENAS,65,2,6,33,54,130,3,2,2,394,9,1,1,0,0,4,,41,,,,,,,680,1,12,693,995
,27,TABASCO,2,CARDENAS,2,CARDENAS,66,1,13,33,54,69,4,9,7,267,4,1,0,0,0,1,,15,,,,,,,477,0,27,504,697
,27,TABASCO,2,CARDENAS,2,CARDENAS,67,1,13,19,49,75,4,8,5,206,4,0,0,0,0,2,,13,,,,,,,398,0,10,408,600
,27,TABASCO,2,CARDENAS,2,CARDENAS,68,1,3,24,48,76,7,4,0,270,8,0,0,0,2,1,,12,,,,,,,455,0,17,472,665
,27,TABASCO,2,CARDENAS,2,CARDENAS,69,1,7,10,49,59,6,4,3,270,5,1,1,0,0,1,,10,,,,,,,426,0,12,438,643
,27,TABASCO,2,CARDENAS,2,CARDENAS,70,3,16,45,99,180,14,16,4,837,12,1,0,0,2,9,,24,,,,,,,1259,0,29,1288,1745
,27,TABASCO,2,CARDENAS,2,CARDENAS,71,6,22,72,272,596,19,31,19,1605,10,4,2,0,5,13,,48,,,,,,,2718,0,86,2804,4314
,27,TABASCO,2,CARDENAS,2,CARDENAS,72,3,8,44,90,113,6,17,8,355,9,0,0,0,0,2,,24,,,,,,,676,1,30,707,1145
,27,TABASCO,2,CARDENAS,2,CARDENAS,73,2,12,19,56,122,1,3,6,286,6,6,0,0,0,3,,18,,,,,,,538,0,5,543,819
,27,TABASCO,2,CARDENAS,2,CARDENAS,74,2,6,25,48,90,10,4,9,397,4,0,0,0,0,2,,35,,,,,,,630,0,21,651,698
,27,TABASCO,2,CARDENAS,2,CARDENAS,75,2,8,23,52,132,9,4,14,567,8,2,0,0,0,3,,24,,,,,,,846,0,20,866,1255
,27,TABASCO,2,CARDENAS,2,CARDENAS,76,2,3,30,39,89,4,5,6,350,6,0,0,0,0,2,,14,,,,,,,548,0,20,568,799
,27,TABASCO,2,CARDENAS,2,CARDENAS,77,2,3,21,75,119,5,6,16,453,10,1,0,0,0,3,,12,,,,,,,724,0,21,745,975
,27,TABASCO,2,CARDENAS,2,CARDENAS,78,2,6,15,71,108,4,11,14,432,8,0,2,0,0,7,,41,,,,,,,719,0,8,727,985
,27,TABASCO,2,CARDENAS,2,CARDENAS,79,2,8,35,69,135,4,9,13,246,5,1,1,0,1,4,,32,,,,,,,563,0,16,579,1071
,27,TABASCO,2,CARDENAS,2,CARDENAS,80,1,3,16,50,63,7,6,3,227,4,1,0,0,0,0,,13,,,,,,,393,0,9,402,678
,27,TABASCO,2,CARDENAS,2,CARDENAS,81,3,7,46,156,169,16,17,8,817,12,1,1,0,0,4,,41,,,,,,,1295,6,30,1331,1958
,27,TABASCO,2,CARDENAS,2,CARDENAS,82,2,9,11,84,72,4,7,5,398,8,1,1,0,1,3,,30,,,,,,,634,0,14,648,1032
,27,TABASCO,2,CARDENAS,2,CARDENAS,83,2,9,28,80,156,3,7,15,277,17,265,9,0,0,1,,26,,,,,,,893,1,22,916,1229
,27,TABASCO,2,CARDENAS,2,CARDENAS,84,3,4,32,77,181,11,23,12,665,11,12,1,0,0,4,,20,,,,,,,1053,0,22,1075,1530
,27,TABASCO,2,CARDENAS,2,CARDENAS,85,2,5,55,84,168,5,5,7,545,6,0,0,0,0,0,,22,,,,,,,902,0,28,930,1340
,27,TABASCO,2,CARDENAS,2,CARDENAS,86,5,14,57,132,319,9,11,12,1047,24,0,1,0,1,4,,51,,,,,,,1682,1,38,1721,3243
,27,TABASCO,2,CARDENAS,2,CARDENAS,87,4,8,36,167,120,19,17,8,924,14,1,1,0,2,11,,20,,,,,,,1348,0,53,1401,2282
,27,TABASCO,2,CARDENAS,2,CARDENAS,88,3,17,34,154,154,11,7,13,897,24,1,5,0,1,4,,21,,,,,,,1343,11,38,1392,1908
,27,TABASCO,2,CARDENAS,2,CARDENAS,89,3,6,41,167,155,21,10,3,795,11,1,0,0,1,14,,20,,,,,,,1245,0,48,1293,2076
,27,TABASCO,2,CARDENAS,2,CARDENAS,160,3,2,30,147,99,21,14,2,694,6,0,0,4,0,6,,10,,,,,,,1035,0,37,1072,1615
,27,TABASCO,2,CARDENAS,2,CARDENAS,161,2,3,13,117,79,14,7,1,516,7,0,0,0,0,1,,1,,,,,,,759,0,34,793,1169
,27,TABASCO,2,CARDENAS,2,CARDENAS,162,5,27,45,285,265,38,34,4,1367,35,3,6,0,4,13,,32,,,,,,,2158,5,55,2218,3399
,27,TABASCO,2,CARDENAS,2,CARDENAS,164,2,12,32,187,98,8,36,3,468,10,10,3,2,7,6,,14,,,,,,,896,0,46,942,1308
,27,TABASCO,2,CARDENAS,2,CARDENAS,165,3,4,66,148,159,25,10,13,732,11,0,2,1,1,13,,23,,,,,,,1208,0,65,1273,1981
,27,TABASCO,2,CARDENAS,2,CARDENAS,166,3,10,23,211,84,22,10,6,659,11,4,2,0,1,7,,5,,,,,,,1055,0,43,1098,1726
,27,TABASCO,3,CARDENAS,2,CARDENAS,90,2,7,53,175,193,11,8,6,391,0,2,0,0,0,14,,,,,,,,,860,0,56,916,1232
,27,TABASCO,3,CARDENAS,2,CARDENAS,91,2,7,54,232,5,20,13,6,491,4,6,4,0,3,8,,,,,,,,,853,0,43,896,1222
,27,TABASCO,3,CARDENAS,2,CARDENAS,92,2,8,64,147,119,16,10,10,551,7,0,2,0,1,10,,,,,,,,,945,0,49,994,1466
,27,TABASCO,3,CARDENAS,2,CARDENAS,93,3,14,66,88,194,6,23,5,519,5,1,6,0,0,3,,,,,,,,,930,0,67,997,1144
,27,TABASCO,3,CARDENAS,2,CARDENAS,94,2,7,65,30,119,5,17,3,232,1,0,0,1,1,2,,,,,,,,,483,0,31,514,765
,27,TABASCO,3,CARDENAS,2,CARDENAS,95,2,4,39,139,178,10,12,6,389,5,4,2,0,1,2,,,,,,,,,791,0,81,872,1344
,27,TABASCO,3,CARDENAS,2,CARDENAS,96,2,4,71,80,39,12,4,4,259,0,6,2,0,4,0,,,,,,,,,485,0,28,513,751
,27,TABASCO,3,CARDENAS,2,CARDENAS,97,2,1,81,149,5,10,10,7,386,3,0,0,0,0,5,,,,,,,,,657,0,20,677,989
,27,TABASCO,3,CARDENAS,2,CARDENAS,98,2,3,65,212,5,16,21,9,620,3,4,0,0,1,8,,,,,,,,,967,1,53,1021,1452
,27,TABASCO,3,CARDENAS,2,CARDENAS,99,3,10,110,199,22,30,26,21,582,4,7,2,2,3,5,,,,,,,,,1023,0,61,1084,1580
,27,TABASCO,3,CARDENAS,2,CARDENAS,100,3,8,106,243,40,15,14,13,739,9,1,2,0,1,4,,,,,,,,,1195,0,70,1265,1929
,27,TABASCO,3,CARDENAS,2,CARDENAS,103,3,1,105,261,41,21,17,29,546,8,0,0,0,3,7,,,,,,,,,1039,0,49,1088,1502
,27,TABASCO,3,CARDENAS,2,CARDENAS,104,2,2,46,123,9,15,11,20,403,5,2,0,0,0,1,,,,,,,,,637,0,13,650,966
,27,TABASCO,3,CARDENAS,2,CARDENAS,105,2,3,117,153,6,16,52,30,448,8,1,0,2,5,2,,,,,,,,,843,0,47,890,1449
,27,TABASCO,3,CARDENAS,2,CARDENAS,106,2,3,52,157,24,17,8,6,307,3,0,1,0,1,2,,,,,,,,,581,1,37,619,1126
,27,TABASCO,3,CARDENAS,2,CARDENAS,108,1,4,52,75,5,11,5,14,237,0,0,2,0,5,0,,,,,,,,,410,0,0,410,627
,27,TABASCO,3,CARDENAS,2,CARDENAS,109,3,1,77,122,8,12,19,9,406,12,1,0,0,2,1,,,,,,,,,670,0,40,710,1078
,27,TABASCO,3,CARDENAS,2,CARDENAS,110,4,11,74,285,20,40,25,24,733,17,3,3,2,4,4,,,,,,,,,1245,0,100,1345,2317
,27,TABASCO,3,CARDENAS,2,CARDENAS,111,1,1,21,202,5,5,4,3,241,2,1,1,0,2,2,,,,,,,,,490,0,20,510,649
,27,TABASCO,3,CARDENAS,2,CARDENAS,117,1,1,59,80,12,5,0,1,146,3,0,0,0,0,2,,,,,,,,,309,0,12,321,423
,27,TABASCO,3,CARDENAS,2,CARDENAS,118,2,3,75,135,21,7,18,6,342,7,1,4,0,3,2,,,,,,,,,624,0,31,655,949
,27,TABASCO,3,CARDENAS,2,CARDENAS,119,2,6,108,277,4,14,22,8,361,7,1,1,0,0,7,,,,,,,,,816,0,0,816,1143
,27,TABASCO,3,CARDENAS,2,CARDENAS,120,2,3,65,177,21,11,21,4,501,9,1,2,0,2,2,,,,,,,,,819,0,33,852,1274
,27,TABASCO,3,CARDENAS,2,CARDENAS,121,3,3,35,188,30,15,14,7,620,12,3,0,0,4,5,,,,,,,,,936,0,53,989,1528
,27,TABASCO,3,CARDENAS,2,CARDENAS,122,3,2,105,267,12,32,15,7,697,7,8,0,0,0,8,,,,,,,,,1160,0,67,1227,1829
,27,TABASCO,3,CARDENAS,2,CARDENAS,123,2,2,39,213,20,4,1,7,488,3,1,1,0,0,2,,,,,,,,,781,0,27,808,1138
,27,TABASCO,3,CARDENAS,2,CARDENAS,124,2,2,57,188,29,7,11,3,362,7,1,2,2,1,0,,,,,,,,,672,0,30,702,970
,27,TABASCO,3,CARDENAS,2,CARDENAS,125,2,3,79,145,79,14,9,5,537,8,0,0,0,3,3,,,,,,,,,885,0,42,927,1411
,27,TABASCO,3,CARDENAS,2,CARDENAS,127,2,5,46,176,14,15,9,1,462,3,5,4,0,1,1,,,,,,,,,742,0,33,775,1144
,27,TABASCO,3,CARDENAS,2,CARDENAS,129,3,8,107,227,18,16,23,10,583,8,0,2,0,4,2,,,,,,,,,1008,0,44,1052,1536
,27,TABASCO,3,CARDENAS,2,CARDENAS,130,3,9,144,281,21,16,18,4,689,11,2,0,0,4,5,,,,,,,,,1204,0,34,1238,1839
,27,TABASCO,3,CARDENAS,2,CARDENAS,131,3,6,56,278,6,16,13,7,587,5,12,0,0,3,7,,,,,,,,,996,0,51,1047,1595
