CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA_PS,PRI_NVA_ALIANZA,PRI_PS,PRI_PVEM,PRD_PT,PVEM_PS,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,477,2,15,193,94,,2,23,149,32,17,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,,,,,0,702,15,717,1012
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,478,1,10,71,46,,1,13,60,20,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,0,312,8,320,417
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,479,1,26,60,5,,2,13,27,3,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,1,185,7,192,302
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,480,1,8,33,14,,0,24,31,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,0,153,10,163,248
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,481,3,69,471,237,,11,41,85,24,16,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,239,,,,,0,1202,37,1239,1880
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,482,3,157,180,181,,9,174,136,44,25,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139,,,,,0,1056,39,1095,1725
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,483,1,3,40,5,,0,1,16,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,0,75,3,78,116
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,484,3,68,253,237,,3,221,89,10,61,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,0,1068,48,1116,1717
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,485,1,22,67,35,,2,127,47,6,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,0,418,13,431,648
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,486,1,31,69,36,,2,71,65,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,0,391,12,403,589
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,487,1,6,7,3,,2,4,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,33,2,35,204
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,488,2,49,148,101,,5,226,58,7,28,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,2,717,41,758,1204
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,490,1,13,11,13,,1,31,50,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,0,145,2,147,185
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,4,100,397,390,,10,106,127,22,97,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205,,,,,0,1470,47,1517,2433
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,492,1,6,79,30,,3,27,29,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,0,224,12,236,277
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,493,1,12,109,72,,2,39,31,7,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,0,353,14,367,517
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,494,2,66,124,45,,16,96,49,7,55,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,,,,,0,555,46,601,814
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,495,1,49,96,68,,1,182,67,7,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,0,512,20,532,749
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,496,1,12,81,93,,2,12,30,18,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,0,341,19,360,550
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,497,2,11,56,44,,2,42,110,6,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,0,319,14,333,416
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,498,2,11,59,37,,1,37,39,15,15,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,0,234,7,241,305
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,499,2,17,168,69,,6,22,105,15,15,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,0,616,26,642,806
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,500,1,5,24,21,,3,149,25,4,81,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,0,346,22,368,454
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,501,2,163,136,228,,5,138,54,24,49,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,0,899,54,953,1304
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,502,1,9,54,62,,1,51,40,1,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,0,238,15,253,311
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,503,1,5,22,9,,1,11,16,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,0,96,7,103,133
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,504,1,16,60,16,,4,7,34,7,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,0,170,6,176,208
4,29,TLAXCALA,3,SAN COSME XALOZTOC,35,TOCATLAN,505,4,73,396,,538,47,5,258,,382,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1704,37,1741,2312
4,29,TLAXCALA,3,SAN COSME XALOZTOC,35,TOCATLAN,506,2,26,142,,392,23,6,75,,285,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,953,41,994,1348
4,29,TLAXCALA,3,SAN COSME XALOZTOC,35,TOCATLAN,507,1,15,74,,206,7,1,45,,80,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,428,20,448,581
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,508,2,46,,122,35,37,2,,94,9,26,52,,,,85,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,0,520,25,545,793
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,509,2,148,,166,23,50,3,,155,10,26,51,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,1,755,33,788,1094
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,510,2,176,,93,19,44,6,,161,2,24,25,,,,70,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,0,641,28,669,1077
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,511,2,153,,98,14,46,5,,69,18,38,65,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,0,615,32,647,917
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,512,3,66,,340,16,73,7,,178,10,58,90,,,,207,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,0,1061,33,1094,1600
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,513,3,144,,337,41,113,14,,267,36,107,120,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,5,1353,70,1423,2170
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,514,2,58,,195,50,75,11,,138,6,112,52,,,,105,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,0,821,37,858,1267
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,515,3,131,,251,60,115,10,,224,22,48,230,,,,265,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,0,1371,37,1408,1947
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,516,3,102,,129,45,83,16,,165,20,33,358,,,,324,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,0,1283,23,1306,1830
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,517,2,144,,165,19,62,3,,103,8,23,196,,,,161,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,0,891,18,909,1282
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,518,2,89,,194,17,57,5,,67,9,36,118,,,,199,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,0,808,23,831,1124
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,519,1,77,,99,9,34,0,,57,5,25,88,,,,71,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,0,475,2,477,721
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,520,2,397,64,15,24,105,,4,21,,284,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,938,51,989,1429
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,521,2,291,30,27,3,70,,3,5,,195,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,652,36,688,992
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,522,2,282,103,23,15,95,,3,1,,246,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,798,41,839,1237
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,523,2,212,64,17,6,63,,7,9,,384,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,806,18,824,1230
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,524,1,141,54,19,8,90,,3,6,,77,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,408,26,434,540
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,525,2,103,55,10,64,179,,5,26,,92,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,63,663,889
4,29,TLAXCALA,10,HUAMANTLA,37,ZITLALTEPEC DE TRINIDAD SANCHEZ SANTOS,526,1,27,16,4,3,0,,1,8,,27,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,87,5,92,167
4,29,TLAXCALA,3,SAN COSME XALOZTOC,38,TZOMPANTEPEC,527,6,146,125,91,69,68,18,287,426,37,175,508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,78,,1,2067,84,2151,3682
4,29,TLAXCALA,3,SAN COSME XALOZTOC,38,TZOMPANTEPEC,528,6,84,127,156,24,79,4,324,395,45,150,437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69,68,,1,1963,66,2029,3245
4,29,TLAXCALA,3,SAN COSME XALOZTOC,38,TZOMPANTEPEC,529,2,9,54,21,67,44,2,31,191,7,121,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,26,,0,994,28,1022,1393
4,29,TLAXCALA,3,SAN COSME XALOZTOC,38,TZOMPANTEPEC,530,2,106,120,17,49,14,1,199,72,5,37,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,70,,0,793,15,808,1115
4,29,TLAXCALA,3,SAN COSME XALOZTOC,50,SAN JOSE TEACALCO,531,2,74,149,97,2,95,0,,180,11,137,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,811,29,840,1097
4,29,TLAXCALA,3,SAN COSME XALOZTOC,50,SAN JOSE TEACALCO,532,1,73,123,33,0,80,0,,117,5,38,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,521,15,536,704
4,29,TLAXCALA,3,SAN COSME XALOZTOC,50,SAN JOSE TEACALCO,533,1,26,114,47,1,62,0,,124,12,57,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,469,14,483,600
4,29,TLAXCALA,3,SAN COSME XALOZTOC,50,SAN JOSE TEACALCO,534,2,107,211,62,2,88,7,,168,14,69,78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,806,24,830,1066
4,29,TLAXCALA,3,SAN COSME XALOZTOC,50,SAN JOSE TEACALCO,535,1,61,158,15,0,28,1,,83,7,50,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,443,10,453,595
4,29,TLAXCALA,3,SAN COSME XALOZTOC,38,TZOMPANTEPEC,536,1,11,43,15,12,45,3,16,61,9,179,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,21,,0,498,18,516,669
4,29,TLAXCALA,3,SAN COSME XALOZTOC,9,CUAXOMULCO,537,1,0,0,0,0,0,0,,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,4,235
4,29,TLAXCALA,3,SAN COSME XALOZTOC,38,TZOMPANTEPEC,537,1,17,10,12,1,1,0,15,33,2,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,11,,0,198,3,201,235
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,538,3,268,,249,44,186,,,301,49,58,,,,,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,0,1429,34,1463,2065
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,539,3,393,,251,30,227,,,214,31,69,,,,,230,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,0,1482,27,1509,1974
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,540,6,480,,372,79,176,,,447,69,145,,,,,247,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1,2056,46,2102,3008
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,541,4,334,,373,72,360,,,157,53,74,,,,,329,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,0,1797,44,1841,2624
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,542,4,86,,248,44,394,,,226,71,96,,,,,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,0,1521,38,1559,2274
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,543,3,176,,162,39,98,,,133,35,36,,,,,232,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,0,942,21,963,1992
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,544,1,46,,127,54,75,,,93,17,10,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,0,489,16,505,588
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,545,1,84,,91,15,48,,,55,6,33,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,0,400,11,411,520
4,29,TLAXCALA,3,SAN COSME XALOZTOC,39,XALOZTOC,546,1,31,,143,16,94,,,51,12,20,,,,,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,0,537,12,549,685
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,547,2,89,128,53,34,114,3,2,131,195,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,760,25,785,1097
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,548,3,114,186,198,24,238,2,6,281,130,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1214,58,1272,1851
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,549,2,70,98,102,158,102,8,8,211,58,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,835,28,863,1347
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,550,2,37,75,55,119,58,6,1,140,29,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,538,20,558,859
4,29,TLAXCALA,5,YAUHQUEMEHCAN,57,SAN LUCAS TECOPILCO,551,3,4,354,,,30,388,,29,246,51,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0,1109,39,1148,1512
4,29,TLAXCALA,5,YAUHQUEMEHCAN,57,SAN LUCAS TECOPILCO,552,2,8,165,,,25,257,,14,157,49,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,679,22,701,896
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,553,1,4,26,11,5,36,0,1,83,22,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,202,14,216,287
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,554,1,20,14,18,9,19,0,1,24,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,116,4,120,152
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,555,1,39,183,100,8,59,0,3,85,25,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,508,12,520,674
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,556,1,24,36,101,19,73,6,0,101,140,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,508,9,517,719
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,557,1,40,73,55,46,89,7,3,89,29,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,30,491,707
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,558,3,509,,293,6,,279,,101,,53,0,,,,,,272,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1513,36,1549,2200
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,559,3,362,,174,3,,149,,83,,59,0,,,,,,385,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1215,14,1229,1768
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,560,4,323,,357,5,,376,,97,,67,0,,,,,,350,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1576,39,1615,2502
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,561,4,471,,386,5,,274,,55,,50,0,,,,,,286,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1527,23,1550,2282
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,562,3,286,,272,5,,268,,86,,57,0,,,,,,264,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1238,19,1257,2032
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,563,3,171,,321,24,,276,,92,,96,1,,,,,,316,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1297,61,1358,1954
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,564,3,216,,184,4,,230,,129,,51,0,,,,,,260,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1076,38,1114,1879
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,565,2,173,,123,0,,147,,66,,57,0,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,0,682,23,705,1117
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,566,2,114,,255,6,,68,,77,,33,0,,,,,,353,,,,,,,,,,,,,,,,,,,,,,,,,,,0,906,51,957,1315
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,567,2,112,,184,7,,169,,88,,38,0,,,,,,206,,,,,,,,,,,,,,,,,,,,,,,,,,,0,804,63,867,1293
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,568,2,142,,142,4,,157,,24,,44,0,,,,,,124,,,,,,,,,,,,,,,,,,,,,,,,,,,0,637,13,650,1179
4,29,TLAXCALA,12,SAN LUIS TEOLOCHOLCO,41,PAPALOTLA DE XICOHTENCATL,569,2,118,,92,3,,56,,24,,20,0,,,,,,135,,,,,,,,,,,,,,,,,,,,,,,,,,,0,448,11,459,836
4,29,TLAXCALA,13,ZACATELCO,42,XICOHTZINCO,570,4,165,,416,76,,97,,,371,330,77,,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1692,46,1738,2494
4,29,TLAXCALA,13,ZACATELCO,42,XICOHTZINCO,571,3,121,,236,46,,169,,,257,145,73,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,1142,26,1168,1595
4,29,TLAXCALA,13,ZACATELCO,42,XICOHTZINCO,572,3,126,,318,57,,102,,,202,111,86,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1133,45,1178,1651
4,29,TLAXCALA,13,ZACATELCO,42,XICOHTZINCO,573,3,104,,295,90,,125,,,269,169,49,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1199,20,1219,1822
4,29,TLAXCALA,13,ZACATELCO,42,XICOHTZINCO,574,4,148,,374,102,,134,,,370,302,81,,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1660,43,1703,2621
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,575,4,202,111,35,6,14,2,181,368,1,188,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1298,48,1346,2030
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,576,3,177,92,36,2,8,6,179,308,3,97,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1062,22,1084,1626
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,577,1,73,40,5,1,5,2,103,139,2,33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,438,15,453,621
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,578,2,180,104,15,2,4,3,108,206,12,46,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,721,21,742,996
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,579,2,60,146,23,5,3,1,215,295,4,52,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,842,17,859,1231
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,580,3,408,58,19,31,11,12,51,189,2,309,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1108,30,1138,1989
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,581,5,647,121,82,16,20,21,98,301,16,290,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1640,75,1715,3207
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,582,6,554,307,81,52,17,25,92,479,14,593,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2264,71,2335,4058
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,583,4,327,178,134,35,14,16,97,330,9,219,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1389,70,1459,2721
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,584,2,208,107,31,3,1,4,25,160,0,66,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,629,32,661,1148
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,585,4,257,253,62,9,7,9,346,308,4,172,161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1589,63,1652,2531
4,29,TLAXCALA,13,ZACATELCO,59,SAN LORENZO AXOCOMANITLA,586,3,609,,,,5,203,,,,33,38,,,192,,,,365,,,,,,,,,,,,,,,,,,,,,,,,,,0,1445,28,1473,1831
4,29,TLAXCALA,13,ZACATELCO,59,SAN LORENZO AXOCOMANITLA,587,3,436,,,,36,214,,,,58,46,,,228,,,,409,,,,,,,,,,,,,,,,,,,,,,,,,,0,1427,39,1466,1810
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,588,2,32,,,,,30,,71,,119,137,,,,155,,,125,81,,,,,,,,,,,,,,,,,,,,,,,,,0,750,29,779,1177
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,589,3,48,,,,,33,,162,,183,136,,,,205,,,262,102,,,,,,,,,,,,,,,,,,,,,,,,,1,1132,28,1160,1918
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,590,5,111,,,,,81,,186,,299,335,,,,279,,,351,193,,,,,,,,,,,,,,,,,,,,,,,,,2,1837,48,1885,3147
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,591,5,69,,,,,68,,204,,258,280,,,,226,,,281,127,,,,,,,,,,,,,,,,,,,,,,,,,1,1514,43,1557,2478
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,592,5,72,,,,,67,,260,,325,242,,,,402,,,402,136,,,,,,,,,,,,,,,,,,,,,,,,,1,1907,71,1978,3321
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,593,4,70,,,,,63,,169,,244,170,,,,201,,,379,127,,,,,,,,,,,,,,,,,,,,,,,,,2,1425,46,1471,2369
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,594,3,33,,,,,41,,243,,180,167,,,,153,,,231,155,,,,,,,,,,,,,,,,,,,,,,,,,0,1203,37,1240,1918
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,595,3,43,,,,,101,,228,,125,185,,,,159,,,268,134,,,,,,,,,,,,,,,,,,,,,,,,,0,1243,37,1280,2092
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,596,2,33,,,,,44,,178,,85,139,,,,100,,,140,83,,,,,,,,,,,,,,,,,,,,,,,,,0,802,30,832,1194
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,597,3,55,,,,,41,,173,,133,181,,,,153,,,273,131,,,,,,,,,,,,,,,,,,,,,,,,,0,1140,25,1165,1673
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,598,3,78,,,,,86,,235,,171,161,,,,148,,,278,94,,,,,,,,,,,,,,,,,,,,,,,,,0,1251,31,1282,1991
