CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA_PS,PRI_NVA_ALIANZA,PRI_PS,PRI_PVEM,PRD_PT,PVEM_PS,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,205,B,74,89,,,23,0,1,6,0,17,0,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,0,223,7,230,257,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,206,B,55,225,,,5,0,5,22,2,24,0,,,,,,,64,,,,,,,,,,,,,,,,,,,,,,,,,,0,402,18,420,483,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,206,C01,58,164,,,5,1,4,33,2,17,1,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,0,364,6,370,483,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,207,B,71,245,,,15,3,10,37,17,9,4,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,2,512,23,535,734,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,208,B,78,203,,,20,2,2,73,52,8,0,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,0,531,13,544,733,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,209,B,58,199,,,17,1,6,163,5,9,2,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,15,615,742,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,210,B,5,58,,,3,0,0,53,1,1,2,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,0,157,7,164,223,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,211,B,38,101,,,34,0,13,46,4,5,6,,,,,,,78,,,,,,,,,,,,,,,,,,,,,,,,,,0,325,15,340,435,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,211,C01,37,97,,,27,3,14,30,8,10,1,,,,,,,79,,,,,,,,,,,,,,,,,,,,,,,,,,0,306,20,326,434,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,11,HUAMANTLA,13,HUAMANTLA,212,B,49,124,,,41,1,7,26,19,16,1,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,0,322,18,340,484,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,B,75,151,,,39,2,15,45,20,9,0,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,0,413,35,448,664,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,C01,58,146,,,26,3,22,70,14,13,1,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,0,411,15,426,664,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,C02,84,131,,,31,0,15,77,10,10,5,,,,,,,54,,,,,,,,,,,,,,,,,,,,,,,,,,0,417,19,436,664,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,C03,70,133,,,29,1,15,93,10,14,2,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,0,429,38,467,664,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,B,67,155,,,27,3,19,55,12,11,2,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,0,402,21,423,629,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,C01,59,168,,,34,2,13,54,29,8,0,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,0,420,19,439,628,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,C02,69,157,,,22,3,15,60,8,8,1,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,,0,404,18,422,628,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,215,B,41,104,,,24,1,6,4,1,6,4,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,0,220,0,220,286,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,216,B,21,97,,,2,0,4,28,50,25,0,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,0,253,0,253,427,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,216,C01,50,82,,,0,1,6,29,42,14,0,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,26,287,427,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,217,B,50,97,,,7,2,6,36,5,11,4,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,0,241,13,254,404,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,217,C01,41,70,,,21,0,9,44,7,14,2,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,1,242,8,250,403,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,218,B,51,119,,,56,1,5,48,6,9,2,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,0,401,14,415,643,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,219,B,64,147,,,40,3,42,39,4,22,1,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,19,455,732,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Huamantla.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,220,B,68,147,,184,,1,,1,1,68,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,482,14,496,669,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AECYC_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,220,C01,87,130,,166,,1,,2,1,77,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,471,16,487,669,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AECYC_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,220,C02,95,156,,127,,1,,2,1,75,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,470,14,484,668,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,221,B,107,130,,178,,0,,2,0,49,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,14,482,673,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AECYC_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,221,C01,69,118,,216,,3,,3,0,66,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,476,14,490,673,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AECYC_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,221,C02,98,134,,191,,5,,1,1,55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,489,18,507,673,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AECYC_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,222,B,20,52,,144,,2,,3,1,137,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,22,382,532,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,222,C01,33,63,,138,,1,,4,0,131,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,371,9,380,531,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,223,B,18,83,,76,,0,,0,0,49,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,18,244,370,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,224,B,12,43,,364,,0,,0,0,79,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,500,11,511,670,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,225,B,13,72,,91,,1,,1,0,48,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,11,237,279,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,226,B,56,73,,155,,0,,1,0,64,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,357,9,366,493,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AECYC_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,227,B,31,115,,202,,2,,2,0,95,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,451,9,460,620,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AECYC_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,228,B,27,32,,75,,0,,5,1,257,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,399,13,412,635,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,228,C01,15,20,,83,,0,,5,0,264,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,391,18,409,634,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,228,C02,26,21,,80,,4,,10,0,223,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,368,26,394,634,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,228,C03,29,30,,96,,3,,7,1,221,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,388,21,409,634,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,229,B,8,28,,32,,1,,1,0,28,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,3,101,128,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,230,B,22,155,,127,,2,,4,0,64,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,374,13,387,526,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Recuento/Actas_Recuento_Hueyotlipan.pdf
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,231,B,19,45,,74,,0,,0,1,39,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,178,7,185,291,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AECYC_Hueyotlipan.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,232,B,6,90,31,3,6,102,48,86,11,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,393,14,407,640,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,232,C01,8,117,24,1,3,104,37,58,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,20,390,639,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,232,C02,10,113,53,2,8,137,27,56,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,420,23,443,639,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,233,B,11,105,23,2,5,105,27,63,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,358,7,365,555,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,233,C01,14,106,28,2,1,117,30,48,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,354,20,374,554,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,233,C02,7,82,25,1,9,160,24,49,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,368,7,375,554,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,233,S01,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,No instalada,,,
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,234,B,14,130,35,0,5,133,45,41,20,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,426,9,435,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,234,C01,16,116,23,2,6,148,36,53,22,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,430,8,438,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,235,B,10,36,17,0,0,19,14,20,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,118,7,125,197,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,236,B,3,59,23,1,2,14,10,47,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,160,11,171,259,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,237,B,7,85,9,2,2,47,26,22,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,202,19,221,323,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,238,B,3,64,36,1,1,23,16,13,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,161,8,169,281,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,239,B,10,67,27,1,4,50,26,93,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,281,12,293,448,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,240,B,18,75,12,16,0,65,16,10,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,220,0,220,387,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Ixtacuixtla.pdf
