CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRI_PT_NVA_ALIANZA,PRI_PT,PRI_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,150,C01,58,69,5,0,4,0,7,26,21,0,2,0,0,,,41,,,,,,0,233,14,247,426,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,151,B,120,81,15,0,2,3,14,16,12,1,0,1,0,,,55,,,,,,0,320,12,332,686,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,152,B,119,76,13,3,7,3,10,15,10,1,0,0,0,,,32,,,,,,0,289,11,300,701,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,152,C01,111,102,14,10,0,1,8,11,11,0,0,0,0,,,32,,,,,,0,300,9,309,701,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,152,C02,119,87,11,1,5,7,9,14,3,0,0,1,0,,,34,,,,,,0,291,0,291,701,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,152,C03,118,82,11,3,8,3,6,19,14,1,0,2,0,,,31,,,,,,0,298,13,311,700,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,153,B,93,48,12,3,4,2,9,20,15,0,0,0,0,,,72,,,,,,0,278,13,291,481,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,153,C01,94,70,12,2,2,5,11,22,10,0,0,0,0,,,63,,,,,,0,291,9,300,480,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,154,B,105,61,12,3,5,0,2,7,3,8,0,0,0,,,18,,,,,,0,224,11,235,531,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,154,C01,95,65,16,5,4,2,7,2,3,0,0,4,0,,,15,,,,,,0,218,11,229,531,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,154,C02,75,68,9,5,7,1,8,5,3,0,0,2,0,,,0,,,,,,20,183,4,207,530,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,B,101,109,9,1,5,5,8,8,8,118,0,0,0,,,35,,,,,,0,407,11,418,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C01,89,75,10,2,8,3,8,10,6,0,0,0,0,,,39,,,,,,1,250,11,262,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C02,107,109,7,3,3,5,4,12,5,0,1,0,0,,,35,,,,,,0,291,5,296,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C03,108,114,10,5,4,3,11,9,6,0,0,0,0,,,36,,,,,,0,306,6,312,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C04,117,99,8,1,6,1,7,7,6,0,0,1,0,,,0,,,,,,0,253,0,253,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C05,88,88,7,0,5,9,8,15,12,0,1,0,0,,,24,,,,,,0,257,14,271,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C06,109,102,8,7,6,2,9,5,5,1,0,0,1,,,35,,,,,,0,290,9,299,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C07,104,95,11,2,9,3,3,7,6,0,0,0,0,,,37,,,,,,0,277,2,279,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C08,114,91,9,3,3,3,7,9,4,0,1,1,0,,,37,,,,,,1,282,9,292,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C09,118,108,20,2,12,10,7,7,5,0,0,0,0,,,42,,,,,,0,331,9,340,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C10,107,84,14,5,1,5,7,12,9,0,0,1,0,,,34,,,,,,0,279,13,292,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C11,155,10,20,1,0,0,2,2,0,0,0,0,0,,,20,,,,,,0,210,5,215,724,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C12,108,92,11,5,5,4,5,9,7,2,0,0,0,,,49,,,,,,1,297,8,306,723,,,,
,1,AGUASCALIENTES,15,AGUASCALIENTES,1,AGUASCALIENTES,155,C13,100,96,16,3,6,3,8,7,4,1,1,0,0,,,42,,,,,,0,287,8,295,723,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,B,121,103,9,2,8,4,6,9,2,0,0,0,0,,,42,,,,,,0,306,7,313,744,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,C01,126,106,7,4,4,3,6,15,4,0,0,0,0,,,39,,,,,,0,314,9,323,744,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,C02,147,88,12,3,6,10,9,13,6,0,0,0,0,,,82,,,,,,1,377,11,389,743,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,C03,143,83,7,3,3,10,7,13,4,0,0,0,0,,,110,,,,,,0,383,6,389,743,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,C04,132,79,18,2,5,8,8,19,10,3,0,0,0,,,88,,,,,,1,369,15,385,743,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,C05,154,74,16,2,9,7,3,8,9,0,0,0,0,,,95,,,,,,0,380,7,387,743,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,C06,139,88,17,3,2,5,7,17,7,0,0,0,0,,,103,,,,,,1,390,13,404,743,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,C07,124,79,19,0,2,9,6,18,3,0,0,0,0,,,100,,,,,,1,360,8,369,743,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,C08,140,94,18,2,5,9,6,18,8,0,2,0,0,,,85,,,,,,0,385,13,398,743,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,E01,122,106,13,1,4,2,5,9,7,0,0,0,0,,,42,,,,,,0,314,0,314,672,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,E01,141,71,20,0,5,5,7,16,9,0,1,0,0,,,92,,,,,,0,366,10,376,671,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,E01,124,101,8,6,8,4,5,7,0,0,0,0,0,,,49,,,,,,0,312,10,322,671,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,E01,124,128,11,4,4,5,5,10,3,0,0,0,0,,,43,,,,,,0,337,9,346,671,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,E01,123,103,16,0,5,5,1,8,4,3,0,0,0,,,45,,,,,,0,310,1,311,672,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,E01,139,109,5,1,6,7,10,9,1,0,0,2,0,,,52,,,,,,0,339,8,347,671,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,E01,118,97,9,5,3,4,2,7,2,0,0,0,0,,,34,,,,,,0,281,10,291,672,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,156,E01,106,99,3,5,2,5,10,7,6,0,0,0,0,,,32,,,,,,0,277,9,286,671,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,157,B,75,78,20,4,2,3,5,5,1,0,0,0,0,,,16,,,,,,0,209,8,217,476,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,157,C01,64,68,23,1,3,2,4,4,1,1,1,0,0,,,15,,,,,,0,187,6,193,475,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,158,B,58,41,9,1,2,2,5,10,3,0,0,0,0,,,39,,,,,,0,170,0,170,355,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,159,B,156,120,21,5,4,9,9,18,5,1,1,0,0,,,65,,,,,,0,414,15,429,656,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,16,B,85,49,4,2,0,3,0,3,1,0,0,0,0,,,30,,,,,,0,177,6,183,422,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,16,C01,102,43,2,2,4,4,3,5,2,0,0,0,0,,,31,,,,,,0,198,4,202,422,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,160,B,85,77,14,1,4,8,6,10,5,0,0,0,0,,,40,,,,,,0,250,6,256,477,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,160,C01,72,76,19,1,4,4,9,15,4,0,0,0,0,,,61,,,,,,0,265,9,274,477,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,B,145,89,7,2,3,10,6,9,4,0,2,0,0,,,90,,,,,,1,367,7,375,657,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,C01,117,78,13,4,4,10,5,12,6,0,0,0,0,,,87,,,,,,0,336,12,348,657,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,C02,85,77,14,1,4,8,6,10,5,0,0,0,0,,,40,,,,,,0,250,6,256,657,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,C03,127,78,18,0,4,11,2,21,7,0,0,0,0,,,91,,,,,,0,359,9,368,657,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,C04,118,80,20,0,6,6,1,10,8,0,0,0,0,,,86,,,,,,1,335,4,340,657,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,C05,117,77,15,2,7,11,3,14,7,0,0,0,0,,,96,,,,,,1,349,3,353,657,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,C06,129,84,11,3,7,13,6,21,1,0,0,0,0,,,90,,,,,,0,365,9,374,657,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,161,C07,119,88,19,5,4,12,5,22,3,0,0,0,0,,,72,,,,,,0,349,6,355,656,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,162,B,110,41,4,7,7,4,3,9,3,0,0,0,0,,,24,,,,,,0,212,7,219,461,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,162,C01,87,44,2,1,6,2,5,14,4,0,0,0,0,,,20,,,,,,0,185,10,195,460,,,,
,1,AGUASCALIENTES,18,AGUASCALIENTES,1,AGUASCALIENTES,163,B,131,87,8,17,9,6,3,5,4,0,0,0,0,,,34,,,,,,0,304,9,313,693,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,B,154,82,12,4,7,8,9,19,6,0,0,0,0,,,87,,,,,,1,388,8,397,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,C01,151,102,9,2,5,9,9,11,7,1,0,0,0,,,104,,,,,,0,410,9,419,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,C02,126,87,15,1,10,13,15,20,8,0,0,0,0,,,89,,,,,,1,384,10,395,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,C03,139,83,22,0,5,8,5,22,4,0,0,0,0,,,87,,,,,,0,375,9,384,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,C04,134,78,18,2,5,10,14,19,7,0,0,0,0,,,78,,,,,,0,365,10,375,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,C05,140,83,19,2,5,9,5,16,7,0,0,0,0,,,71,,,,,,0,357,12,369,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,C06,130,102,14,2,6,11,4,19,6,0,0,0,1,,,92,,,,,,0,387,9,396,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,C07,160,89,18,5,4,5,7,13,8,0,1,0,0,,,100,,,,,,0,410,6,416,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,164,C08,139,80,18,2,9,11,3,12,4,0,0,0,0,,,99,,,,,,0,377,16,393,707,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,165,B,151,75,8,2,7,7,9,8,3,0,0,0,0,,,68,,,,,,0,338,4,342,700,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,165,C01,137,64,13,3,3,6,3,21,13,0,0,0,0,,,57,,,,,,0,320,0,320,699,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,167,B,153,63,12,5,8,6,6,31,5,1,0,0,0,,,78,,,,,,0,368,12,380,735,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,168,B,140,92,21,4,3,0,9,14,5,0,0,0,0,,,77,,,,,,0,365,9,374,689,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,168,C01,101,78,13,5,4,5,3,13,2,1,0,0,0,,,88,,,,,,0,313,15,328,688,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,168,C02,129,81,11,6,4,4,10,15,14,0,0,0,0,,,79,,,,,,0,353,10,363,688,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,168,C03,127,96,9,7,9,10,10,17,15,0,0,0,0,,,87,,,,,,0,387,10,397,688,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,169,B,129,91,12,3,6,6,4,17,6,0,0,0,0,,,51,,,,,,0,325,6,331,687,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,169,C01,107,93,15,5,9,7,2,11,5,1,0,0,0,,,52,,,,,,0,307,5,312,687,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,169,C02,121,77,14,5,5,5,8,11,6,0,0,0,0,,,60,,,,,,0,312,4,316,686,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,17,B,154,47,5,1,6,7,7,5,2,0,0,0,0,,,40,,,,,,1,274,6,281,539,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,17,C01,124,58,5,2,5,9,8,5,3,0,0,1,0,,,30,,,,,,0,250,9,259,539,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,170,B,114,79,17,3,6,3,4,10,3,0,0,0,0,,,45,,,,,,0,284,12,296,633,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,170,C01,114,81,12,3,5,2,3,11,3,0,0,0,0,,,45,,,,,,0,279,11,290,633,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,170,C02,105,78,16,3,2,5,6,14,5,1,0,0,0,,,43,,,,,,0,278,10,288,633,,,,
,1,AGUASCALIENTES,14,AGUASCALIENTES,1,AGUASCALIENTES,170,C03,105,89,11,3,1,5,5,13,5,0,0,0,0,,,44,,,,,,0,281,12,293,633,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,171,B,132,82,16,0,2,13,7,6,3,0,0,1,0,,,0,,,,,,0,262,0,262,637,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,172,B,147,113,12,0,2,15,7,8,2,0,0,0,0,,,0,,,,,,0,306,0,306,707,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,173,B,102,76,5,1,0,6,4,9,1,0,0,0,0,,,48,,,,,,0,252,7,259,503,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,174,B,122,73,4,0,3,3,1,4,1,0,0,0,0,,,0,,,,,,0,211,0,211,501,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,174,C01,107,73,7,0,5,5,1,10,2,0,0,0,0,,,0,,,,,,0,210,0,210,500,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,175,B,130,61,3,0,6,9,1,3,0,0,0,0,0,,,0,,,,,,1,213,0,214,416,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,175,C01,126,71,9,3,2,0,6,0,4,0,0,0,0,,,0,,,,,,0,221,0,221,415,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,176,B,124,64,11,0,2,4,4,5,0,0,0,0,0,,,0,,,,,,0,214,0,214,442,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,177,B,212,89,21,1,4,32,3,13,1,0,0,0,0,,,0,,,,,,0,376,0,376,730,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,178,B,134,112,13,1,5,12,3,16,4,0,0,0,0,,,0,,,,,,0,300,0,300,696,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,179,B,79,51,13,2,1,15,0,12,4,0,0,0,0,,,24,,,,,,0,201,6,207,437,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,179,C01,79,50,7,3,3,17,0,6,1,0,0,0,0,,,0,,,,,,0,166,0,166,436,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,18,B,133,54,6,2,4,6,7,2,7,0,1,0,0,,,43,,,,,,0,265,16,281,541,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,18,C01,125,70,10,1,5,14,2,7,9,0,0,0,0,,,53,,,,,,0,296,14,310,541,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,180,B,95,107,11,2,2,6,4,9,4,0,0,0,0,,,37,,,,,,0,277,9,286,503,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,181,B,145,99,10,2,8,5,7,13,5,0,0,0,0,,,51,,,,,,0,345,14,359,628,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,182,B,124,87,13,3,9,10,3,14,2,0,0,0,0,,,58,,,,,,0,323,10,333,581,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,183,B,77,68,7,5,5,10,2,14,6,0,0,0,0,,,22,,,,,,0,216,7,223,406,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,184,B,100,63,4,0,2,4,3,7,1,0,0,1,0,,,0,,,,,,0,185,3,188,415,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,184,C01,99,69,4,2,9,10,6,8,3,0,0,0,0,,,26,,,,,,0,236,3,239,414,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,185,B,53,76,6,0,3,10,4,6,1,0,0,1,0,,,23,,,,,,0,183,12,195,362,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,186,B,60,51,3,7,3,4,7,9,4,0,0,2,0,,,32,,,,,,1,182,9,192,393,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,187,B,139,69,14,4,6,3,10,17,3,0,0,0,0,,,39,,,,,,0,304,12,316,653,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,188,B,134,83,10,1,10,7,3,11,5,0,0,0,0,,,46,,,,,,0,310,12,322,571,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,188,C01,126,99,9,2,0,4,8,5,4,0,0,1,0,,,53,,,,,,0,311,14,325,571,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,189,B,139,80,20,3,2,3,10,9,4,37,0,0,0,,,37,,,,,,0,344,3,347,543,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,189,C01,137,99,20,5,0,6,2,9,3,0,1,1,0,,,40,,,,,,1,323,5,329,542,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,19,B,122,81,3,0,2,6,10,8,3,1,0,0,0,,,56,,,,,,1,292,6,299,518,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,19,C01,104,83,7,4,3,8,7,11,1,4,0,0,0,,,55,,,,,,0,287,10,297,518,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,190,B,98,65,8,0,5,12,7,11,4,1,0,0,0,,,68,,,,,,0,279,4,283,508,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,190,C01,104,67,6,0,5,9,4,16,3,0,1,0,0,,,77,,,,,,0,292,1,293,507,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,190,C02,114,55,17,2,2,6,4,7,3,0,0,1,0,,,6,,,,,,0,217,10,227,507,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,191,B,96,89,13,0,5,10,11,11,5,0,0,1,0,,,35,,,,,,0,276,10,286,569,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,192,B,91,75,7,2,6,3,30,5,1,0,0,4,0,,,33,,,,,,0,257,5,262,485,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,192,C01,94,5,7,2,3,3,32,3,2,0,1,1,0,,,31,,,,,,0,184,8,192,484,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,193,B,93,92,7,0,2,4,6,12,3,2,0,0,0,,,24,,,,,,0,245,4,249,437,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,193,C01,73,80,10,2,4,2,5,4,2,0,0,0,0,,,24,,,,,,0,206,7,213,437,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,194,B,133,78,11,1,4,5,10,10,4,1,0,2,0,,,57,,,,,,0,316,11,327,599,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,194,C01,131,91,4,0,4,3,14,10,3,0,0,0,0,,,44,,,,,,0,304,12,316,599,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,194,C02,120,85,15,2,8,3,13,11,3,0,0,0,0,,,36,,,,,,0,296,5,301,598,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,195,B,137,67,11,2,4,7,5,9,0,0,2,0,0,,,36,,,,,,0,280,6,286,505,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,195,C01,130,61,7,0,6,15,6,8,4,0,0,0,0,,,42,,,,,,0,279,6,285,504,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,196,B,176,90,12,2,5,4,7,23,6,0,0,0,0,,,51,,,,,,0,376,11,387,689,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,197,B,132,51,5,1,6,2,3,5,3,0,0,0,0,,,38,,,,,,0,246,7,253,400,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,197,C01,109,48,15,0,7,12,1,10,5,0,0,0,0,,,28,,,,,,0,235,2,237,400,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,198,B,106,105,12,0,0,5,3,11,2,0,0,7,0,,,0,,,,,,0,251,0,251,617,,,,
,1,AGUASCALIENTES,17,AGUASCALIENTES,1,AGUASCALIENTES,199,B,130,113,7,1,2,4,4,13,5,0,1,1,0,,,36,,,,,,3,317,8,328,603,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,2,B,96,84,4,1,4,9,3,4,0,0,0,0,0,,,41,,,,,,0,246,3,249,467,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,2,C01,67,103,3,2,3,2,5,7,6,0,1,0,0,,,37,,,,,,0,236,13,249,466,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,20,B,129,77,15,0,1,9,6,11,2,0,0,0,0,,,77,,,,,,0,327,3,330,562,,,,
,1,AGUASCALIENTES,10,AGUASCALIENTES,1,AGUASCALIENTES,20,C01,140,70,14,0,1,8,3,15,3,0,0,0,0,,,53,,,,,,0,307,4,311,562,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,200,B,120,61,7,1,11,13,3,12,2,0,0,0,0,,,42,,,,,,1,272,10,283,495,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,200,C01,123,67,17,2,5,7,3,7,1,0,0,0,0,,,49,,,,,,0,281,9,290,494,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,201,B,120,77,11,1,3,6,0,9,3,0,1,0,0,,,43,,,,,,1,274,3,278,443,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,201,C01,115,66,15,2,7,7,1,3,1,0,0,0,0,,,51,,,,,,0,268,5,273,442,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,202,B,77,31,6,2,6,3,6,9,4,0,2,0,0,,,16,,,,,,0,162,4,166,393,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,202,C01,82,39,4,0,11,0,10,3,2,0,0,0,0,,,14,,,,,,0,165,7,172,393,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,203,B,121,114,12,2,7,6,8,22,5,0,1,0,0,,,38,,,,,,0,336,12,348,698,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,204,B,116,95,6,1,4,4,33,7,1,0,0,1,0,,,0,,,,,,0,268,4,272,529,,,,
