CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PT,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1280,C02,25,26,98,3,8,20,14,5,6,5,3,,,0,,,22,235,0,235,506,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1281,B,14,18,121,4,10,10,5,8,14,7,4,,,2,,,0,217,18,235,450,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1281,C01,8,19,76,4,15,17,1,8,16,5,3,,,4,,,0,176,13,189,450,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1282,B,34,30,178,15,17,25,5,17,19,12,8,,,0,,,0,360,37,397,744,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1282,C01,37,32,172,24,28,32,5,18,11,6,5,,,1,,,0,371,39,410,744,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1283,B,31,47,136,9,17,30,2,11,7,6,4,,,2,,,4,306,23,329,537,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1283,C01,35,21,112,15,19,18,5,12,18,11,5,,,1,,,4,276,13,289,537,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1283,C02,31,28,125,7,22,13,2,9,15,5,4,,,3,,,1,265,21,286,536,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1284,B,23,16,110,7,17,25,2,11,5,3,3,,,0,,,2,224,0,224,576,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1284,C01,23,16,109,7,16,25,2,11,5,3,3,,,1,,,0,221,20,241,575,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1285,B,25,41,121,16,18,32,6,11,16,11,3,,,5,,,3,308,16,324,742,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1285,C01,40,40,119,8,19,44,14,12,14,10,6,,,0,,,0,326,24,350,741,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1286,B,24,17,83,7,17,19,2,7,9,5,1,,,2,,,0,193,16,209,520,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1286,C01,30,26,76,4,8,25,4,12,13,10,6,,,1,,,15,230,0,230,520,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1286,C02,22,25,83,4,13,24,5,2,7,8,10,,,2,,,0,205,20,225,520,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1287,B,22,35,99,12,23,39,11,11,21,11,9,,,4,,,0,297,27,324,713,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1287,C01,36,34,103,9,20,27,5,15,19,15,6,,,0,,,5,294,23,317,713,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1287,C02,33,27,119,6,20,32,3,5,17,18,4,,,0,,,3,287,21,308,713,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1287,C03,30,26,112,11,23,25,4,15,19,15,5,,,1,,,3,289,15,304,713,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1287,C04,23,31,99,14,21,30,9,17,18,13,7,,,1,,,6,289,22,311,712,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1287,C05,25,33,125,4,15,21,6,16,18,11,6,,,2,,,0,282,19,301,712,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1287,C06,26,38,102,6,30,32,6,20,19,10,2,,,3,,,2,296,19,315,712,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,B,16,25,136,10,11,31,8,6,11,6,2,,,1,,,0,263,13,276,680,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,C01,39,24,123,5,16,31,2,10,7,8,5,,,2,,,0,272,13,285,680,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,C02,34,27,125,9,14,33,6,12,7,10,9,,,1,,,1,288,16,304,679,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,C03,32,27,125,6,15,31,2,11,12,10,11,,,1,,,1,284,12,296,679,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,C04,26,20,119,6,14,34,4,12,15,11,4,,,3,,,0,268,33,301,679,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,C05,36,21,126,6,18,34,7,11,15,4,6,,,0,,,3,287,7,294,679,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,C06,36,23,131,5,9,37,3,10,19,5,4,,,0,,,4,286,12,298,679,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1288,C07,27,25,114,5,20,36,1,5,17,12,4,,,0,,,3,269,14,283,679,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1289,B,41,26,142,7,11,12,7,18,5,4,1,,,1,,,0,275,15,290,646,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1289,C01,35,18,136,11,16,22,10,8,5,3,2,,,2,,,0,268,14,282,645,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1289,C02,30,23,156,6,16,15,6,19,7,7,3,,,3,,,0,291,13,304,645,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1290,B,30,32,106,28,18,11,1,9,9,7,5,,,0,,,0,256,19,275,619,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1290,C01,30,30,102,22,21,20,4,7,21,6,1,,,1,,,0,265,14,279,619,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1291,B,39,45,131,9,20,22,3,8,15,10,7,,,0,,,0,309,21,330,553,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1291,C01,29,42,132,4,24,27,3,6,14,5,8,,,2,,,1,297,25,322,553,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1291,C02,29,50,137,9,21,27,4,13,10,6,3,,,2,,,0,311,14,325,552,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1292,B,47,41,116,7,15,21,7,15,16,13,8,,,1,,,0,307,22,329,569,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1292,C01,30,34,107,13,16,15,5,12,13,13,9,,,1,,,0,268,25,293,569,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1292,C02,43,28,121,6,22,20,3,13,17,12,8,,,3,,,1,297,27,324,569,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,B,32,30,138,11,15,39,5,24,18,10,9,,,4,,,27,362,0,362,644,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,C01,42,48,96,11,23,25,3,14,27,6,19,,,3,,,0,317,34,351,643,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,C02,29,35,140,13,20,43,4,12,18,12,15,,,3,,,3,347,14,361,643,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1293,C03,36,32,121,10,25,26,8,13,27,5,15,,,2,,,4,324,27,351,643,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1294,B,42,23,106,7,16,23,1,4,10,7,10,,,0,,,0,249,24,273,548,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1294,C01,28,17,102,10,16,28,3,8,11,5,5,,,0,,,5,238,12,250,547,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1294,C02,21,41,96,7,14,36,4,7,10,7,6,,,1,,,0,250,23,273,547,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1295,B,28,32,108,7,16,34,4,4,18,7,1,,,3,,,1,263,27,290,629,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1295,C01,24,34,94,13,28,25,3,10,12,9,8,,,1,,,0,261,25,286,628,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1296,B,16,22,90,6,16,28,2,10,9,7,3,,,5,,,0,214,15,229,533,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1296,C01,24,18,84,7,11,27,8,9,15,3,3,,,3,,,2,214,11,225,532,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1296,C02,25,15,94,7,16,29,2,6,9,8,4,,,0,,,0,215,17,232,532,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1297,B,38,31,109,7,19,15,4,23,25,8,5,,,1,,,0,285,24,309,568,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1297,C01,35,31,107,7,20,26,4,13,31,9,8,,,2,,,5,298,14,312,568,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1297,C02,48,29,86,11,18,19,5,22,29,8,15,,,1,,,0,291,30,321,568,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1298,B,21,42,100,19,15,23,3,12,27,14,7,,,5,,,1,289,31,320,596,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1298,C01,29,25,93,27,22,19,6,7,27,12,5,,,2,,,1,275,29,304,595,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,B,16,23,110,3,15,25,2,1,10,10,4,,,2,,,3,224,20,244,647,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C01,16,24,88,10,16,27,4,5,8,7,5,,,1,,,0,211,26,237,646,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C02,19,23,84,13,20,22,5,2,11,6,7,,,2,,,1,215,17,232,646,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C03,16,25,103,6,19,30,8,7,21,7,3,,,2,,,3,250,24,274,646,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C04,21,21,97,7,22,18,5,4,13,6,6,,,1,,,0,221,18,239,646,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C05,25,21,99,4,6,4,4,1,10,9,4,,,0,,,2,189,19,208,646,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1299,C06,25,35,107,7,14,30,4,11,18,6,7,,,0,,,2,266,11,277,646,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,B,7,26,114,2,11,16,10,9,6,6,4,,,3,,,0,214,15,229,581,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,C01,21,21,119,5,6,12,8,4,9,4,4,,,0,,,0,213,14,227,581,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1300,C02,16,27,124,10,13,23,9,9,8,7,2,,,3,,,6,257,25,282,581,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,B,26,25,115,4,21,18,11,20,21,12,8,,,0,,,0,281,19,300,708,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,C01,35,23,127,2,15,10,14,9,18,12,4,,,0,,,1,270,8,278,708,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1301,C02,29,18,114,8,19,35,12,5,10,10,7,,,0,,,1,268,11,279,707,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1302,B,39,30,144,1,15,27,8,14,15,14,7,,,3,,,0,317,33,350,716,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1302,C01,37,31,147,14,16,36,3,16,16,12,6,,,4,,,0,338,22,360,715,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,B,25,26,96,12,9,28,7,19,9,8,6,,,1,,,1,247,10,257,637,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C01,18,30,105,6,15,28,1,12,18,10,11,,,2,,,2,258,13,271,637,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C02,26,23,107,10,17,21,2,18,25,9,10,,,0,,,0,268,17,285,637,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1303,C03,23,32,101,11,11,32,3,15,13,4,4,,,2,,,1,252,13,265,637,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,B,18,16,89,33,14,28,5,15,13,10,3,,,0,,,2,246,18,264,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C01,20,25,92,29,12,30,13,12,13,9,7,,,0,,,0,262,23,285,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C02,17,19,105,29,17,30,5,8,20,14,5,,,1,,,2,272,15,287,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C03,23,23,90,28,21,21,4,16,16,6,8,,,0,,,0,256,19,275,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C04,27,22,86,20,21,40,5,16,14,5,9,,,0,,,0,265,14,279,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C05,17,24,87,26,24,31,2,12,18,10,2,,,1,,,2,256,10,266,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C06,21,21,116,24,16,16,7,9,6,3,6,,,2,,,2,249,19,268,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C07,29,26,105,34,26,31,4,14,9,7,4,,,1,,,2,292,11,303,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C08,10,23,108,20,12,26,2,7,10,13,3,,,0,,,0,234,31,265,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C09,13,31,84,15,16,29,11,6,7,10,14,,,0,,,0,236,15,251,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C10,14,23,94,14,20,35,10,9,11,7,7,,,0,,,0,244,8,252,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C11,25,26,100,28,18,35,6,12,22,10,7,,,0,,,1,290,14,304,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C12,17,28,104,21,21,31,5,11,14,7,0,,,1,,,0,260,18,278,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C13,20,16,111,21,12,40,7,12,7,8,4,,,1,,,0,259,8,267,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C14,20,26,105,24,14,30,8,8,18,14,7,,,0,,,1,275,12,287,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C15,16,20,97,39,9,36,4,5,9,11,5,,,0,,,0,251,12,263,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C16,29,26,95,22,17,33,6,7,13,5,4,,,2,,,0,259,17,276,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C17,32,32,81,17,13,31,1,14,12,4,7,,,4,,,1,249,12,261,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C18,14,21,117,28,13,30,2,8,7,8,4,,,2,,,1,255,12,267,718,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1304,C19,19,23,98,26,22,30,2,12,19,12,6,,,0,,,2,271,17,288,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,B,28,26,127,6,17,33,8,6,19,8,5,,,3,,,0,286,0,286,733,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C01,30,21,139,12,16,29,6,9,10,4,5,,,0,,,4,285,13,298,733,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C02,24,26,144,6,18,31,6,14,15,16,8,,,0,,,0,308,12,320,733,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C03,33,36,125,10,18,31,6,7,15,10,7,,,0,,,0,298,17,315,732,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C04,25,28,148,8,16,25,4,10,18,6,11,,,0,,,1,300,8,308,732,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1305,C05,33,31,127,7,13,36,11,11,8,11,8,,,1,,,2,299,20,319,732,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1306,B,21,25,118,4,16,17,6,3,3,4,5,,,0,,,0,222,25,247,672,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1306,C01,18,26,113,10,19,33,9,16,9,7,2,,,0,,,0,262,14,276,671,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1307,B,13,7,171,8,9,19,10,6,3,1,3,,,1,,,0,251,24,275,614,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1308,B,18,26,102,5,18,31,8,6,6,5,2,,,0,,,2,229,20,249,606,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1309,B,3,117,108,2,17,32,0,4,3,1,1,,,10,,,0,298,17,315,399,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1310,B,18,89,52,2,14,50,2,4,1,0,1,,,0,,,0,233,7,240,392,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1310,C01,17,106,37,0,12,41,0,3,0,3,1,,,10,,,0,230,10,240,392,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1311,B,20,161,70,3,17,100,2,11,4,3,2,,,0,,,0,393,17,410,653,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1312,B,8,130,85,3,15,23,1,2,5,9,1,,,18,,,0,300,14,314,516,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1312,C01,7,181,94,6,20,22,1,3,4,5,2,,,14,,,0,359,13,372,516,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1312,C02,11,139,95,6,12,30,0,2,5,4,1,,,19,,,0,324,19,343,515,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1313,B,4,76,66,1,11,59,0,3,5,2,1,,,5,,,0,233,14,247,503,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1313,C01,4,75,82,2,15,61,1,3,9,2,0,,,10,,,0,264,27,291,503,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1314,B,36,96,106,8,14,51,3,12,7,5,4,,,7,,,0,349,26,375,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1314,C01,48,102,103,5,17,44,1,8,14,10,8,,,0,,,1,361,21,382,717,,,,
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1314,C02,54,100,83,5,19,70,3,9,9,8,2,,,9,,,0,371,12,383,717,,,,
