CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PT,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,187,1,170,201,,36,2,0,36,3,1,,4,6,21,,,,0,480,18,498,692
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,188,2,304,219,,38,8,1,34,6,5,,25,6,24,,,,0,670,16,686,1025
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,189,2,249,214,,31,17,3,48,8,7,,3,1,51,,,,0,632,26,658,946
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,190,2,371,370,,33,31,3,22,15,8,,6,9,59,,,,0,927,22,949,1360
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,191,2,385,405,,36,13,1,20,10,3,,7,22,73,,,,0,975,18,993,1433
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,192,2,464,295,,39,22,3,36,9,10,,9,15,35,,,,0,937,25,962,1410
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,193,3,547,421,,26,14,4,52,17,4,,10,0,18,,,,0,1113,32,1145,1711
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,194,2,294,151,,25,18,0,24,9,0,,5,0,0,,,,0,526,7,533,780
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,195,2,171,195,,12,4,0,16,3,0,,3,5,29,,,,2,440,13,453,619
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,196,1,95,77,,12,4,1,1,3,1,,4,3,7,,,,0,208,7,215,263
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,197,1,115,80,,67,6,20,1,15,2,,3,5,2,,,,0,316,28,344,572
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,198,3,282,410,,8,7,7,0,10,3,,6,6,18,,,,0,757,30,787,1318
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,199,1,118,101,,12,1,4,0,1,2,,0,2,1,,,,0,242,13,255,344
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,200,1,15,92,,3,2,1,0,2,0,,0,0,3,,,,0,118,15,133,207
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,201,3,388,475,,84,11,37,4,17,2,,6,6,49,,,,1,1080,53,1133,1792
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,202,2,286,335,,30,2,14,0,6,0,,1,4,20,,,,2,700,25,725,1104
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,203,1,85,55,,3,0,0,4,2,3,,1,3,5,,,,0,161,7,168,201
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,204,1,101,50,,9,1,7,13,5,2,,3,2,7,,,,0,200,3,203,269
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,205,1,182,120,,34,1,4,46,4,3,,4,9,14,,,,0,421,28,449,571
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,206,1,92,112,,10,2,0,1,21,1,,1,2,6,,,,0,248,10,258,427
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,207,1,30,43,,9,0,3,0,8,1,,2,0,1,,,,0,97,7,104,143
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,208,1,141,136,,9,13,4,1,1,1,,2,0,0,,,,0,308,16,324,505
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,209,1,104,210,,31,2,10,0,14,0,,0,4,11,,,,0,386,42,428,608
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,210,1,48,67,,0,0,1,5,35,5,,4,0,0,,,,1,166,60,226,382
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,211,1,120,143,,16,3,2,0,31,3,,0,5,10,,,,0,333,44,377,554
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,212,2,226,230,,39,17,16,58,2,1,,27,3,18,,,,0,637,35,672,904
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,213,1,107,54,,13,3,0,16,3,0,,1,3,7,,,,0,207,8,215,273
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,214,1,116,104,,20,7,6,0,9,2,,1,3,10,,,,0,278,31,309,550
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,215,1,56,117,,31,2,10,0,3,2,,2,0,0,,,,0,223,25,248,391
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,216,1,85,68,,8,2,5,0,6,42,,0,3,5,,,,0,224,15,239,351
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,217,2,223,238,,10,9,4,1,20,2,,4,4,17,,,,0,532,33,565,955
2,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,218,1,44,60,,11,2,1,0,3,0,,1,0,0,,,,0,122,4,126,165
2,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,219,1,174,141,,25,6,3,22,33,2,,6,6,11,,,,0,429,8,437,634
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,220,2,265,280,10,9,46,67,36,16,13,9,3,,,14,,,0,768,33,801,1437
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,221,2,260,322,16,14,35,72,44,13,15,3,10,,,7,,,0,811,35,846,1439
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,222,3,241,497,16,18,80,119,40,37,16,13,9,,,17,,,0,1103,42,1145,2126
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,223,2,162,207,1,3,19,44,26,13,22,11,9,,,4,,,0,521,22,543,900
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,224,2,128,289,22,9,30,71,54,25,24,6,3,,,6,,,0,667,39,706,1105
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,225,6,624,722,69,40,77,209,131,102,85,26,52,,,34,,,3,2174,82,2256,4057
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,226,3,196,262,32,15,63,96,45,30,60,5,29,,,9,,,1,843,26,869,1630
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,227,3,394,380,190,23,370,72,79,32,17,7,8,,,11,,,0,1583,25,1608,1795
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,228,3,352,332,145,4,132,43,30,39,17,11,13,,,9,,,0,1127,53,1180,1944
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,229,2,76,220,17,2,40,29,22,26,13,6,3,,,8,,,0,462,18,480,766
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,230,3,230,242,154,10,119,29,27,27,21,5,6,,,13,,,0,883,71,954,1582
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,231,2,183,168,73,5,69,29,40,21,24,8,6,,,5,,,0,631,40,671,1097
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,232,2,198,237,40,4,100,37,45,25,35,14,13,,,21,,,2,771,45,816,1397
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,233,2,129,287,47,2,82,24,12,19,6,10,4,,,4,,,0,626,19,645,1105
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,234,3,145,354,44,9,123,22,45,32,22,13,9,,,206,,,9,1033,40,1073,1674
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,235,1,20,45,1,2,6,4,8,1,1,0,0,,,3,,,1,92,10,102,175
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,236,1,62,68,3,2,27,13,2,6,2,1,1,,,2,,,0,189,15,204,332
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,237,1,21,76,1,1,7,10,2,3,2,0,0,,,3,,,0,126,9,135,241
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,238,1,13,55,7,1,3,4,3,9,1,0,0,,,0,,,0,96,5,101,203
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,239,1,13,38,0,0,6,2,1,4,1,0,0,,,0,,,0,65,7,72,117
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,240,1,5,71,1,2,7,2,3,2,3,1,0,,,4,,,0,101,6,107,186
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,241,1,69,215,8,1,43,27,21,10,6,3,4,,,0,,,0,407,0,407,720
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,242,1,55,136,6,3,41,9,11,3,6,3,0,,,0,,,0,273,14,287,508
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,243,2,297,275,10,2,72,56,43,9,19,6,5,,,8,,,0,802,47,849,1466
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,244,1,43,84,1,2,15,10,3,3,0,1,0,,,5,,,0,167,9,176,300
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,245,1,32,238,9,3,41,21,20,15,2,1,2,,,5,,,0,389,17,406,638
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,246,2,277,318,6,27,31,31,17,26,10,17,1,,,5,,,0,766,45,811,1341
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,247,2,297,174,10,8,29,51,19,4,10,0,2,,,7,,,0,611,29,640,1046
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,248,1,169,136,6,5,28,19,13,3,9,7,2,,,1,,,0,398,22,420,747
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,249,1,40,179,2,2,11,12,2,3,0,0,1,,,7,,,0,259,10,269,468
2,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,250,1,29,94,1,6,39,29,9,11,4,1,1,,,2,,,0,226,17,243,453
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,251,2,214,250,,17,8,8,10,20,16,37,3,,,17,,,0,600,24,624,864
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,252,2,362,390,,15,12,6,11,44,38,61,1,,,45,,,0,985,34,1019,1452
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,253,2,407,315,,14,20,12,6,29,27,6,5,,,24,,,0,865,41,906,1127
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,254,1,146,101,,6,3,0,0,4,2,4,2,,,3,,,0,271,5,276,349
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,255,1,170,127,,31,4,4,6,11,42,11,1,,,1,,,0,408,26,434,557
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,256,2,320,261,,9,12,2,1,11,22,6,1,,,21,,,0,666,31,697,849
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,257,2,393,367,,47,17,8,5,14,49,16,6,,,26,,,0,948,49,997,1302
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,258,1,174,186,,7,6,3,5,8,4,5,4,,,22,,,0,424,30,454,657
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,259,3,288,591,,28,19,11,3,16,24,16,2,,,59,,,0,1057,72,1129,1572
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,260,3,352,361,,34,25,3,4,29,16,111,0,,,48,,,17,1000,52,1052,1506
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,261,1,62,121,,14,9,2,0,21,5,10,1,,,22,,,0,267,17,284,414
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,262,1,139,107,,8,6,1,2,2,4,10,3,,,23,,,0,305,30,335,450
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,263,1,141,160,,8,5,1,3,4,5,12,1,,,23,,,0,363,32,395,572
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,264,2,182,271,,13,14,6,5,29,10,15,4,,,33,,,0,582,48,630,887
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,265,2,312,255,,19,19,5,2,7,9,8,0,,,29,,,0,665,49,714,1040
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,266,8,667,443,263,27,80,119,317,43,72,90,55,,,42,,,1,2219,87,2306,5852
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,267,4,279,158,81,12,29,45,76,20,20,26,22,,,19,,,0,787,46,833,2276
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,268,1,96,46,25,4,18,32,69,7,14,29,8,,,9,,,0,357,14,371,717
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,269,2,114,39,19,0,9,39,54,5,11,26,7,,,4,,,1,328,12,340,801
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,270,2,123,53,24,3,14,77,71,9,10,19,16,,,11,,,0,430,9,439,866
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,271,4,329,230,134,22,34,59,119,36,18,37,28,,,21,,,0,1067,48,1115,2956
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,272,2,179,110,19,5,15,27,40,4,4,7,10,,,14,,,0,434,27,461,1074
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,273,2,141,84,51,4,15,42,59,13,18,32,6,,,11,,,0,476,13,489,1158
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,274,5,370,201,124,17,52,54,129,25,38,52,30,,,29,,,0,1121,50,1171,3099
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,275,3,315,142,109,10,16,61,112,21,32,44,41,,,17,,,2,922,37,959,2236
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,276,2,147,127,48,2,15,17,101,10,24,29,13,,,7,,,0,540,18,558,1087
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,277,7,492,333,186,22,68,100,261,40,54,68,34,,,29,,,0,1687,52,1739,4542
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,278,3,224,95,71,9,35,48,83,18,24,32,39,,,11,,,0,689,22,711,1529
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,279,2,215,96,49,11,20,26,91,12,17,23,13,,,28,,,0,601,41,642,1463
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,280,2,195,93,37,7,17,47,84,8,15,31,15,,,8,,,0,557,38,595,1349
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,281,2,160,71,56,4,22,31,57,7,20,21,18,,,14,,,0,481,8,489,1096
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,282,3,292,144,100,5,16,88,179,31,37,54,50,,,16,,,0,1012,35,1047,1936
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,283,3,254,130,107,3,23,51,130,28,24,66,24,,,11,,,0,851,32,883,1871
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,284,3,176,118,61,8,17,42,91,10,15,28,19,,,8,,,0,593,30,623,1563
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,285,2,87,75,48,5,15,21,38,4,12,22,6,,,7,,,0,340,18,358,817
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,286,2,162,122,88,4,13,39,66,23,22,23,17,,,4,,,0,583,28,611,1347
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,287,3,217,96,109,14,21,47,124,17,27,62,29,,,5,,,0,768,26,794,1755
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,288,2,138,95,46,11,22,26,87,5,11,14,7,,,13,,,0,475,26,501,1179
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,289,6,511,292,180,21,73,117,379,36,54,105,58,,,28,,,0,1854,65,1919,4282
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,290,2,74,61,24,2,25,18,108,6,13,16,10,,,19,,,0,376,15,391,863
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,291,2,149,61,47,1,16,40,102,9,22,49,14,,,7,,,1,518,18,536,1096
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,292,3,160,95,56,4,24,23,84,15,29,31,26,,,20,,,0,567,14,581,1899
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,293,2,196,86,54,4,25,20,82,12,19,23,10,,,7,,,2,540,18,558,1194
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,294,2,147,145,69,3,18,44,141,21,20,41,41,,,14,,,0,704,26,730,1297
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,295,2,151,128,43,4,12,16,57,7,13,23,12,,,13,,,0,479,22,501,1131
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,296,2,160,57,32,3,8,25,59,10,14,14,8,,,3,,,0,393,18,411,805
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,297,3,196,95,40,7,34,40,203,15,23,50,19,,,10,,,1,733,29,762,1740
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,298,3,230,131,34,31,21,20,77,12,24,15,16,,,12,,,0,623,25,648,1564
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,299,2,153,80,47,5,26,22,154,9,11,35,8,,,13,,,0,563,26,589,1203
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,300,5,355,229,134,22,53,88,292,23,51,105,66,,,25,,,0,1443,57,1500,3312
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,301,2,127,92,47,1,9,41,118,13,19,63,10,,,7,,,0,547,34,581,1057
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,302,1,90,20,19,0,4,31,26,5,4,7,9,,,3,,,0,218,10,228,432
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,303,1,118,57,20,2,14,29,46,7,9,19,15,,,5,,,3,344,9,353,691
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,304,2,126,105,66,6,16,19,68,11,34,25,10,,,7,,,0,493,16,509,988
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,305,1,86,62,33,3,9,15,28,15,14,11,9,,,7,,,1,293,6,299,583
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,306,1,40,30,8,0,4,19,33,6,7,7,6,,,1,,,0,161,4,165,280
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,307,1,51,31,18,1,2,34,33,1,15,15,12,,,1,,,1,215,10,225,427
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,308,2,160,74,44,8,14,31,99,7,8,41,9,,,8,,,0,503,19,522,1026
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,309,2,144,109,43,8,18,29,94,14,16,54,16,,,11,,,1,557,29,586,1232
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,310,3,187,114,210,7,31,53,143,39,32,56,19,,,11,,,0,902,37,939,1964
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,311,2,201,123,72,21,20,20,65,13,32,28,9,,,22,,,0,626,32,658,1491
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,312,1,92,52,23,1,12,62,56,6,7,22,10,,,6,,,0,349,13,362,644
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,313,2,250,95,61,5,30,52,114,24,26,51,29,,,17,,,2,756,32,788,1496
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,314,1,78,33,25,4,6,44,31,2,12,17,11,,,3,,,0,266,14,280,546
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,315,1,20,18,21,2,3,24,13,2,5,15,2,,,3,,,1,129,2,131,278
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,316,2,182,117,70,4,11,15,51,2,8,26,7,,,9,,,0,502,26,528,1190
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,317,2,125,93,44,3,11,47,67,9,9,21,13,,,11,,,0,453,13,466,961
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,318,1,59,45,22,13,12,35,47,4,10,17,8,,,3,,,2,277,10,287,599
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,319,2,173,82,72,1,15,50,110,17,17,31,13,,,6,,,0,587,32,619,1257
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,320,5,411,295,142,19,48,54,244,61,42,55,34,,,18,,,1,1424,61,1485,3370
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,321,2,96,74,53,3,17,71,51,6,17,22,14,,,7,,,0,431,15,446,837
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,322,2,117,89,59,11,34,37,55,14,6,24,10,,,7,,,3,466,14,480,983
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,323,3,187,65,82,8,15,71,92,23,22,40,14,,,5,,,1,625,22,647,2025
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,324,4,269,91,84,14,32,76,163,12,25,43,24,,,14,,,0,847,32,879,2552
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,325,2,155,97,77,5,6,24,105,18,21,46,11,,,1,,,0,566,24,590,1048
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,326,3,291,134,76,12,16,23,107,12,31,33,14,,,5,,,1,755,46,801,1783
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,327,2,106,45,41,3,7,19,48,17,15,24,13,,,4,,,0,342,13,355,763
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,328,1,78,59,7,2,4,13,6,0,1,0,0,,,5,,,0,175,1,176,254
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,329,1,71,91,14,2,5,6,23,2,0,1,1,,,8,,,0,224,6,230,332
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,330,1,35,76,7,2,4,0,8,3,0,0,0,,,3,,,0,138,4,142,192
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,331,1,144,112,13,3,4,13,12,2,1,1,3,,,5,,,0,313,16,329,559
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,332,3,228,332,36,12,25,57,50,8,8,3,4,,,24,,,0,787,44,831,1529
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,333,2,185,241,57,6,16,7,122,2,8,5,3,,,25,,,2,679,38,717,1450
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,334,1,29,58,3,1,5,12,33,0,8,0,0,,,5,,,0,154,9,163,282
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,335,1,245,142,7,2,8,13,18,1,4,1,3,,,20,,,0,464,14,478,672
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,336,1,98,78,2,0,5,7,26,0,2,0,0,,,1,,,0,219,13,232,318
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,337,1,75,73,8,2,6,19,10,3,2,5,3,,,4,,,0,210,9,219,363
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,338,2,131,155,84,10,19,18,16,10,35,5,0,,,11,,,1,495,16,511,1178
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,339,1,70,78,11,2,8,10,10,2,3,4,0,,,2,,,0,200,9,209,340
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,340,1,91,80,13,1,2,10,13,8,0,1,1,,,6,,,0,226,9,235,382
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,341,1,63,72,25,5,10,26,22,1,1,0,3,,,7,,,0,235,14,249,503
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,342,1,106,74,50,6,9,13,26,4,11,1,0,,,6,,,0,306,14,320,550
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,343,1,55,96,8,5,6,1,3,12,10,2,0,,,7,,,1,206,17,223,406
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,344,1,63,110,70,5,18,20,12,9,11,3,0,,,9,,,0,330,12,342,617
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,345,1,74,118,20,4,17,7,39,10,9,1,1,,,5,,,0,305,13,318,630
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,346,2,235,147,49,8,21,30,35,9,11,15,17,,,12,,,0,589,23,612,1390
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,347,1,152,63,19,2,6,9,10,9,7,4,2,,,5,,,1,289,11,300,565
2,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,348,2,165,101,13,7,11,6,42,9,6,1,0,,,11,,,0,372,26,398,781
