CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1381,1,,,53,19,,69,,,74,9,62,,,61,,,,3,2,0,0,,,352,0,72,424,719
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1382,2,,,18,13,,79,,,86,11,133,,,258,,,,4,1,1,1,,,605,0,64,669,1135
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1383,2,,,36,25,,236,,,63,7,126,,,172,,,,1,2,0,0,,,668,0,113,781,1423
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1384,2,,,23,26,,52,,,99,8,137,,,133,,,,4,3,0,0,,,485,0,26,511,846
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1385,3,,,32,31,,71,,,297,15,129,,,187,,,,9,3,1,6,,,781,0,87,868,1563
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1386,2,,,20,15,,73,,,169,14,152,,,180,,,,1,2,0,0,,,626,0,50,676,1086
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1387,2,,,16,19,,55,,,64,6,58,,,136,,,,5,0,0,0,,,359,0,64,423,757
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1388,3,,,74,41,,164,,,203,6,168,,,211,,,,10,1,0,3,,,881,0,118,999,1520
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1389,2,,,62,23,,104,,,82,10,81,,,123,,,,3,2,1,3,,,494,0,91,585,1126
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1390,2,,,54,27,,157,,,88,9,159,,,205,,,,3,3,1,1,,,707,0,99,806,1203
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1391,2,,,24,13,,406,,,44,8,83,,,108,,,,3,1,0,0,,,690,0,108,798,1338
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1392,3,,,41,44,,123,,,140,12,183,,,292,,,,4,8,0,0,,,847,0,150,997,1948
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1393,2,,,32,30,,78,,,197,16,82,,,130,,,,4,1,0,2,,,572,0,76,648,1225
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1394,1,,,39,22,,42,,,77,2,52,,,129,,,,6,0,0,0,,,369,0,58,427,640
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1395,3,,,44,26,,170,,,179,9,376,,,255,,,,3,3,0,2,,,1067,0,84,1151,1629
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1396,2,,,22,20,,88,,,115,7,181,,,220,,,,5,0,1,2,,,661,0,71,732,1025
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1397,2,,,75,13,,60,,,62,5,50,,,123,,,,0,4,1,0,,,393,0,71,464,827
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1398,3,,,83,46,,138,,,153,18,173,,,283,,,,9,7,0,4,,,914,0,119,1033,1887
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1399,1,,,22,21,,12,,,110,9,23,,,130,,,,4,3,0,2,,,336,0,48,384,603
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1400,2,,,28,17,,42,,,71,8,36,,,150,,,,1,1,0,0,,,354,0,67,421,778
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1401,2,,,25,21,,97,,,82,11,31,,,153,,,,5,1,1,2,,,429,0,65,494,923
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1402,2,,,21,28,,90,,,81,17,85,,,223,,,,3,0,0,2,,,550,0,75,625,1036
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1403,1,,,31,10,,48,,,34,5,87,,,75,,,,1,1,0,2,,,294,0,39,333,473
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1404,2,,,110,30,,125,,,69,7,90,,,182,,,,4,1,1,2,,,621,0,89,710,1336
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1405,2,,,104,16,,122,,,50,6,63,,,143,,,,0,0,1,0,,,505,0,24,529,899
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1406,1,,,18,23,,91,,,52,10,90,,,123,,,,3,0,0,0,,,410,0,39,449,697
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1407,2,,,52,18,,127,,,39,4,86,,,76,,,,4,0,0,0,,,406,0,94,500,859
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1408,2,,,38,6,,84,,,15,0,69,,,184,,,,0,1,0,1,,,398,0,56,454,778
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1409,3,,,142,33,,183,,,77,10,208,,,247,,,,2,0,0,2,,,904,0,129,1033,1901
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1410,3,,,66,40,,261,,,84,10,132,,,203,,,,4,0,0,1,,,801,0,141,942,1904
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1411,3,,,112,44,,128,,,365,12,343,,,348,,,,10,1,0,2,,,1365,0,64,1429,2129
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1412,2,,,60,26,,37,,,136,8,225,,,87,,,,2,0,0,0,,,581,0,48,629,751
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1413,1,,,58,21,,33,,,96,11,103,,,65,,,,1,2,0,0,,,390,0,47,437,530
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1414,2,,,169,39,,47,,,169,9,96,,,130,,,,2,1,0,0,,,662,0,101,763,939
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1415,1,,,35,14,,27,,,77,4,101,,,65,,,,0,3,0,1,,,327,0,45,372,429
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1416,1,,,30,11,,32,,,19,8,41,,,64,,,,1,2,0,0,,,208,0,20,228,261
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1417,2,,,125,33,,107,,,137,12,103,,,192,,,,4,3,2,2,,,720,0,102,822,1052
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1418,2,,,137,98,,77,,,185,17,93,,,181,,,,5,3,1,0,,,797,0,124,921,1132
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1419,1,,,56,36,,43,,,41,6,60,,,26,,,,0,2,0,0,,,270,0,40,310,451
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1420,1,,,57,23,,18,,,34,1,22,,,35,,,,0,0,0,0,,,190,0,25,215,250
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1421,1,,,42,31,,61,,,89,9,40,,,70,,,,4,1,0,0,,,347,0,64,411,530
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1422,2,,,133,65,,43,,,123,11,38,,,104,,,,3,0,1,1,,,522,0,101,623,768
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1423,2,,,77,86,,40,,,126,11,100,,,92,,,,0,3,1,0,,,536,0,76,612,800
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1424,1,,,200,13,,30,,,60,15,38,,,67,,,,2,0,0,0,,,425,0,87,512,645
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1425,2,,,193,108,,27,,,106,7,62,,,116,,,,1,4,0,0,,,624,0,82,706,925
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1426,1,,,96,12,,145,,,40,6,33,,,26,,,,1,0,0,0,,,359,0,67,426,554
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1427,2,,,157,127,,52,,,174,21,119,,,156,,,,8,7,6,1,,,828,0,161,989,1286
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1428,3,,,306,45,,,,428,246,14,86,,,,66,,,3,0,0,2,,,1196,0,130,1326,1714
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1429,2,,,212,26,,,,404,142,11,65,,,,79,,,3,0,0,4,,,946,0,55,1001,1299
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1430,1,,,36,8,,,,135,21,6,21,,,,58,,,0,0,0,1,,,286,0,33,319,415
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1431,1,,,104,12,,,,95,36,2,30,,,,32,,,1,0,0,0,,,312,0,22,334,446
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1432,2,,,149,16,,,,103,148,7,31,,,,34,,,1,1,0,0,,,490,0,48,538,858
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1433,1,,,79,10,,,,129,36,7,91,,,,22,,,2,0,0,0,,,376,0,30,406,596
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1434,1,,,66,6,,,,95,25,4,10,,,,31,,,2,0,0,0,,,239,0,14,253,303
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1435,1,,,61,8,,,,133,24,1,22,,,,17,,,0,0,0,0,,,266,0,33,299,417
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1437,1,,,84,13,,,,111,24,1,25,,,,15,,,0,0,0,0,,,273,0,25,298,420
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1438,1,,,122,21,,,,113,72,7,38,,,,30,,,1,0,0,0,,,404,0,44,448,601
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1439,2,,,146,23,,,,159,60,9,61,,,,54,,,0,1,0,0,,,513,0,68,581,785
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1440,1,,,90,18,,,,90,27,6,13,,,,22,,,3,1,0,2,,,272,0,28,300,412
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1441,1,,,83,6,,,,93,11,3,13,,,,36,,,1,1,0,0,,,247,0,20,267,344
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1442,1,,,83,7,,,,81,25,2,9,,,,12,,,1,0,0,0,,,220,0,20,240,288
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1443,1,,,97,4,,,,230,31,0,18,,,,10,,,2,0,0,0,,,392,0,42,434,537
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1444,1,,,130,9,,,,138,22,5,14,,,,46,,,0,1,0,1,,,366,0,16,382,481
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1445,2,,,54,23,,,,64,223,9,259,,,,224,,,8,2,1,0,,,867,1,54,922,1470
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1446,2,,,77,15,,,,45,140,7,207,,,,190,,,6,2,0,0,,,689,0,23,712,1166
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1447,2,,,30,19,,,,55,120,5,355,,,,144,,,3,3,1,1,,,736,0,10,746,1098
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1448,2,,,37,9,,,,71,74,7,196,,,,144,,,1,2,0,3,,,544,0,16,560,835
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1449,2,,,40,11,,,,78,136,4,208,,,,171,,,2,1,0,0,,,651,2,16,669,989
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1450,2,,,34,11,,,,86,82,4,191,,,,126,,,3,0,1,0,,,538,0,16,554,858
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1451,1,,,14,8,,,,30,42,0,131,,,,90,,,4,0,0,0,,,319,0,10,329,513
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1452,1,,,25,5,,,,22,60,5,171,,,,102,,,1,0,0,0,,,391,0,11,402,614
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1453,1,,,26,7,,,,18,56,0,99,,,,72,,,2,0,0,0,,,280,1,16,297,446
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1454,2,,,48,15,,,,72,111,7,170,,,,117,,,2,2,0,1,,,545,2,25,572,839
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1455,4,,,148,46,,,,130,303,13,410,,,,322,,,12,5,1,5,,,1395,0,70,1465,2644
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1456,1,,,91,27,,,,55,67,6,46,,,,104,,,1,0,1,0,,,398,0,27,425,719
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1457,1,,,95,19,,,,28,49,2,66,,,,102,,,0,1,0,0,,,362,0,20,382,686
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1458,1,,,30,25,,,,24,115,11,32,,,,70,,,7,6,2,3,,,325,0,20,345,490
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1459,1,,,17,13,,,,8,41,2,15,,,,24,,,1,1,0,1,,,123,0,8,131,217
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1460,2,,,59,40,,,,19,97,6,116,,,,88,,,7,4,0,1,,,437,0,36,473,777
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1461,1,,,55,17,,,,29,76,7,28,,,,28,,,10,1,0,0,,,251,0,18,269,402
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1462,2,,,88,45,,,,37,149,6,105,,,,140,,,6,6,1,0,,,583,0,39,622,1125
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1463,2,,,80,36,,,,15,144,4,110,,,,97,,,5,0,0,0,,,491,0,26,517,780
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1464,2,,,38,39,,,,41,161,11,179,,,,166,,,10,4,0,3,,,652,0,52,704,1213
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1465,2,,,53,19,,,,26,129,3,120,,,,183,,,5,0,0,4,,,542,0,36,578,957
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1466,1,,,10,4,,,,3,36,0,32,,,,33,,,0,1,1,0,,,120,0,4,124,215
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1467,1,,,9,31,,,,21,94,6,38,,,,42,,,7,5,0,1,,,254,0,15,269,446
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1468,1,,,28,23,,,,45,111,8,34,,,,85,,,4,4,1,1,,,344,0,31,375,597
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1469,1,,,30,8,,,,9,39,1,45,,,,19,,,3,0,0,1,,,155,0,7,162,224
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1470,1,,,28,9,,,,12,18,0,26,,,,41,,,0,1,0,0,,,135,0,13,148,226
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1471,1,,,24,12,,,,19,59,2,59,,,,43,,,3,7,0,1,,,229,0,18,247,374
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1472,2,,,59,25,,,,68,106,4,148,,,,117,,,0,0,0,0,,,527,0,34,561,847
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1473,1,,,9,1,,,,7,11,1,27,,,,22,,,0,0,0,0,,,78,0,6,84,118
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1474,1,,,60,17,,,,12,104,4,169,,,,72,,,2,3,1,2,,,446,0,24,470,736
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1475,2,,,145,19,,,,44,118,10,98,,,,168,,,2,2,1,1,,,608,0,45,653,934
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1476,1,,,181,6,,,,41,80,3,32,,,,67,,,3,0,0,2,,,415,0,31,446,629
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1477,2,,,112,49,,,,49,170,8,105,,,,184,,,4,1,0,3,,,685,0,35,720,1016
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1478,1,,,29,8,,,,21,23,2,29,,,,28,,,0,0,0,0,,,140,0,19,159,238
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1479,1,,,37,29,,,,31,61,23,33,,,,83,,,1,0,1,1,,,300,0,21,321,430
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1480,3,,,51,123,,,,256,355,48,140,,,,163,,,25,5,3,5,,,1174,1,171,1346,1833
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1481,3,,,69,132,,,,164,359,33,120,,,,155,,,18,7,0,10,,,1067,0,133,1200,1563
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1482,1,,,4,19,,,,78,51,6,28,,,,46,,,1,0,0,0,,,233,0,21,254,314
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1483,1,,,29,60,,,,107,141,12,33,,,,97,,,4,5,0,2,,,490,0,65,555,713
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1484,1,,,9,19,,,,18,90,8,11,,,,36,,,3,0,0,1,,,195,0,14,209,265
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1485,1,,,17,34,,,,88,84,9,68,,,,25,,,4,2,1,1,,,333,0,32,365,467
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1486,1,,,18,52,,,,27,114,8,42,,,,100,,,2,0,0,2,,,365,0,70,435,524
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1487,1,,,13,47,,,,67,121,6,87,,,,72,,,4,7,0,3,,,427,0,60,487,667
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1488,1,,,7,13,,,,83,39,7,44,,,,65,,,2,0,1,0,,,261,0,29,290,361
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1489,1,,,7,45,,,,47,120,9,126,,,,97,,,1,0,0,0,,,452,0,38,490,635
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1490,2,,,25,90,,,,93,321,23,119,,,,111,,,9,10,3,7,,,811,0,83,894,1114
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1491,2,,,24,57,,,,156,127,16,106,,,,111,,,3,2,1,0,,,603,0,53,656,832
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,3,,,61,117,,,,193,375,38,228,,,,199,,,18,10,1,3,,,1243,1,113,1357,1699
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1493,1,,,16,29,,,,91,118,14,109,,,,74,,,4,3,0,0,,,458,0,40,498,673
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1494,1,,,15,34,,,,48,61,6,132,,,,58,,,3,2,1,0,,,360,0,37,397,527
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1495,2,,,34,61,,,,43,212,18,56,,,,112,,,9,6,2,2,,,555,0,75,630,812
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,3,,,225,37,,,,432,163,12,282,,,,260,,,8,5,1,2,,,1427,0,96,1523,2060
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,3,,,183,14,,,,501,125,8,186,,,,144,,,4,1,0,1,,,1167,0,63,1230,1625
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,2,,,74,16,,,,370,132,7,125,,,,104,,,5,1,0,1,,,835,1,54,890,1168
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,2,,,131,19,,,,376,134,10,174,,,,128,,,5,2,0,1,,,980,0,67,1047,1328
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,2,,,60,8,,,,392,93,8,107,,,,85,,,4,2,0,1,,,760,0,47,807,1023
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,2,,,199,22,,,,200,129,9,174,,,,107,,,5,3,0,1,,,849,0,71,920,1180
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1502,1,,,100,19,,,,70,43,2,115,,,,54,,,1,1,1,1,,,407,0,41,448,610
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1503,1,,,30,6,,,,53,14,4,46,,,,66,,,1,1,0,0,,,221,0,26,247,296
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1504,1,,,82,6,,,,120,39,2,71,,,,69,,,0,0,0,0,,,389,1,24,414,528
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1505,1,,,8,2,,,,13,6,0,65,,,,21,,,0,0,0,0,,,115,0,2,117,118
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1506,1,,,40,2,,,,23,3,0,27,,,,12,,,0,0,0,0,,,107,0,8,115,118
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1507,1,87,,72,5,,10,15,,19,4,,,,160,,,,0,0,0,0,,,372,0,28,400,596
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,2,251,,187,6,,14,28,,34,2,,,,256,,,,1,1,0,0,,,780,0,81,861,1395
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1509,2,157,,127,10,,10,34,,30,5,,,,270,,,,1,0,0,0,,,644,0,70,714,1165
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1510,1,89,,81,11,,4,13,,17,3,,,,160,,,,0,0,0,1,,,379,0,46,425,729
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1511,3,197,,240,15,,15,32,,56,4,,,,321,,,,5,1,1,1,,,888,0,72,960,1504
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1512,2,73,,225,11,,1,7,,15,4,,,,210,,,,0,0,0,0,,,546,0,45,591,901
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1513,1,41,,97,3,,4,5,,10,1,,,,122,,,,0,0,0,0,,,283,0,31,314,475
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1514,1,85,,36,3,,1,3,,6,5,,,,55,,,,1,0,0,0,,,195,0,22,217,302
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1515,1,42,,4,6,,1,0,,5,0,,,,67,,,,0,0,0,0,,,125,0,7,132,190
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1516,1,37,,39,2,,0,0,,6,0,,,,30,,,,0,0,0,0,,,114,0,13,127,202
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1520,2,,,64,8,168,9,,,84,5,83,85,,,,,,3,0,0,1,,,510,0,55,565,831
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1521,1,,,41,9,85,2,,,25,2,42,11,,,,,,0,0,0,0,,,217,0,8,225,279
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1522,1,,,43,9,149,4,,,66,4,89,94,,,,,,0,2,0,0,,,460,0,47,507,776
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1524,1,,,17,5,63,0,,,5,0,9,15,,,,,,2,0,0,0,,,116,0,9,125,169
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1525,1,,,43,5,95,2,,,11,1,49,25,,,,,,2,0,0,0,,,233,0,37,270,485
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1526,1,,,43,2,156,3,,,7,1,25,21,,,,,,0,0,0,0,,,258,0,6,264,363
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1527,1,,,96,3,189,0,,,6,0,33,87,,,,,,0,2,0,0,,,416,0,27,443,568
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1528,1,,,40,1,98,2,,,8,0,26,16,,,,,,0,2,0,0,,,193,0,11,204,288
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1530,1,,,7,0,75,2,,,4,0,15,20,,,,,,2,0,0,0,,,125,0,13,138,172
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1531,1,,,13,1,175,1,,,1,3,33,54,,,,,,0,0,0,0,,,281,0,37,318,395
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1532,1,,,3,1,88,0,,,4,0,32,46,,,,,,1,0,0,0,,,175,0,15,190,260
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1533,1,,,16,3,44,6,,,10,2,19,23,,,,,,0,0,0,0,,,123,0,19,142,247
,24,SAN LUIS POTOSI,1,MATEHUALA,44,VANEGAS,1534,1,,,28,8,150,4,,,30,3,22,42,,,,,,0,0,0,3,,,290,0,21,311,468
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1536,2,,,38,54,86,81,,,147,14,224,78,,,,,,7,0,0,1,,,730,2,102,834,1126
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1537,1,,,20,28,40,36,,,77,10,126,45,,,,,,1,2,0,1,,,386,2,162,550,610
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1538,2,,,73,86,100,121,,,218,11,220,102,,,,,,6,4,2,3,,,946,1,97,1044,1484
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1539,2,,,41,33,83,47,,,128,6,152,96,,,,,,3,4,1,0,,,594,0,79,673,1254
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1540,1,,,6,16,26,26,,,22,0,92,42,,,,,,0,1,0,1,,,232,0,33,265,384
,24,SAN LUIS POTOSI,1,MATEHUALA,45,VENADO,1541,1,,,55,45,28,30,,,27,2,75,37,,,,,,2,3,0,0,,,304,0,40,344,460
