CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PAN_PRD_PT,PAN_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PH,PRI_ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_ES,PRI_NVA_ALIANZA_ES,PRI_PH_ES,PRI_PVEM_NVA_ALIANZA_PH,PRI_PVEM_NVA_ALIANZA_ES,PRI_PVEM_PH_ES,PRI_NVA_ALIANZA_PH_ES,PRI_PVEM_NVA_ALIANZA_PH_ES,PRD_PT,PRD_PT_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,1,MERIDA,50,MERIDA,483,2,328,233,10,10,2,59,6,20,0,0,,,,,,,,5,,,,,,,,,0,,,,0,673,14,687,972
,31,YUCATAN,1,MERIDA,50,MERIDA,484,2,269,187,6,4,3,45,2,14,0,0,,,,,,,,4,,,,,,,,,0,,,,0,534,24,558,827
,31,YUCATAN,1,MERIDA,50,MERIDA,485,2,298,160,5,6,2,49,9,13,0,0,,,,,,,,10,,,,,,,,,0,,,,1,552,20,573,773
,31,YUCATAN,1,MERIDA,50,MERIDA,486,2,401,311,8,11,2,53,9,19,0,0,,,,,,,,6,,,,,,,,,1,,,,0,821,26,847,1212
,31,YUCATAN,1,MERIDA,50,MERIDA,487,2,372,286,8,6,7,44,6,27,0,0,,,,,,,,5,,,,,,,,,0,,,,2,761,19,782,1131
,31,YUCATAN,1,MERIDA,50,MERIDA,488,3,513,481,19,21,5,70,8,36,0,0,,,,,,,,13,,,,,,,,,1,,,,1,1167,27,1195,1968
,31,YUCATAN,1,MERIDA,50,MERIDA,489,2,272,321,9,9,2,32,7,17,0,0,,,,,,,,14,,,,,,,,,0,,,,0,683,17,700,1091
,31,YUCATAN,1,MERIDA,50,MERIDA,490,2,304,322,2,6,3,46,3,22,0,0,,,,,,,,16,,,,,,,,,0,,,,0,724,16,740,1099
,31,YUCATAN,1,MERIDA,50,MERIDA,491,3,418,428,5,21,2,46,10,19,0,0,,,,,,,,25,,,,,,,,,0,,,,0,974,25,999,1630
,31,YUCATAN,1,MERIDA,50,MERIDA,492,3,414,367,13,14,5,36,2,28,0,0,,,,,,,,16,,,,,,,,,1,,,,0,896,25,921,1536
,31,YUCATAN,1,MERIDA,50,MERIDA,493,2,409,337,16,19,10,37,6,15,0,0,,,,,,,,13,,,,,,,,,0,,,,1,862,14,877,1465
,31,YUCATAN,1,MERIDA,50,MERIDA,494,4,776,641,21,29,12,112,12,40,0,0,,,,,,,,16,,,,,,,,,0,,,,4,1659,41,1704,2843
,31,YUCATAN,1,MERIDA,50,MERIDA,495,2,285,258,9,13,5,37,7,18,0,0,,,,,,,,18,,,,,,,,,0,,,,2,650,13,665,1056
,31,YUCATAN,1,MERIDA,50,MERIDA,496,2,508,325,4,10,6,68,7,18,0,0,,,,,,,,18,,,,,,,,,0,,,,0,964,25,989,1499
,31,YUCATAN,1,MERIDA,50,MERIDA,497,1,203,150,9,3,4,22,7,17,0,0,,,,,,,,6,,,,,,,,,0,,,,0,421,9,430,616
,31,YUCATAN,7,MERIDA,50,MERIDA,498,2,255,231,15,9,3,23,7,19,0,0,,,,,,,,11,,,,,,,,,0,,,,1,573,16,590,969
,31,YUCATAN,7,MERIDA,50,MERIDA,499,2,205,264,10,11,2,22,4,13,0,0,,,,,,,,1,,,,,,,,,0,,,,0,532,15,547,894
,31,YUCATAN,7,MERIDA,50,MERIDA,500,3,346,454,10,16,13,52,12,25,0,0,,,,,,,,21,,,,,,,,,0,,,,0,949,23,972,1729
,31,YUCATAN,2,MERIDA,50,MERIDA,501,1,168,147,2,3,2,31,2,9,0,0,,,,,,,,0,,,,,,,,,0,,,,0,364,9,373,584
,31,YUCATAN,2,MERIDA,50,MERIDA,502,1,184,159,1,6,1,42,4,14,0,0,,,,,,,,2,,,,,,,,,1,,,,0,414,4,418,655
,31,YUCATAN,2,MERIDA,50,MERIDA,503,1,179,177,2,11,1,17,1,16,0,0,,,,,,,,9,,,,,,,,,0,,,,0,413,17,430,659
,31,YUCATAN,2,MERIDA,50,MERIDA,504,2,319,338,6,10,7,44,4,22,0,0,,,,,,,,14,,,,,,,,,1,,,,0,765,11,776,1147
,31,YUCATAN,2,MERIDA,50,MERIDA,505,2,229,266,11,8,4,36,2,25,0,0,,,,,,,,6,,,,,,,,,0,,,,0,587,16,603,891
,31,YUCATAN,1,MERIDA,50,MERIDA,506,2,259,247,0,8,2,31,8,27,0,0,,,,,,,,10,,,,,,,,,0,,,,0,592,18,610,903
,31,YUCATAN,1,MERIDA,50,MERIDA,507,2,238,182,6,8,4,37,4,14,0,0,,,,,,,,10,,,,,,,,,0,,,,0,503,12,515,847
,31,YUCATAN,1,MERIDA,50,MERIDA,508,4,769,692,13,38,6,86,15,34,0,0,,,,,,,,28,,,,,,,,,0,,,,7,1681,45,1733,2977
,31,YUCATAN,1,MERIDA,50,MERIDA,509,2,180,212,9,11,2,47,2,1,0,0,,,,,,,,10,,,,,,,,,0,,,,0,474,6,480,786
,31,YUCATAN,1,MERIDA,50,MERIDA,510,14,2196,2268,53,73,23,302,64,144,0,0,,,,,,,,68,,,,,,,,,0,,,,4,5191,95,5290,9515
,31,YUCATAN,1,MERIDA,50,MERIDA,511,2,263,230,8,16,3,31,4,25,0,0,,,,,,,,8,,,,,,,,,0,,,,0,588,13,601,966
,31,YUCATAN,1,MERIDA,50,MERIDA,512,3,405,388,12,9,1,61,17,20,0,0,,,,,,,,11,,,,,,,,,0,,,,6,924,22,952,1516
,31,YUCATAN,1,MERIDA,50,MERIDA,513,2,368,287,6,9,1,33,11,16,0,0,,,,,,,,8,,,,,,,,,0,,,,0,739,16,755,1230
,31,YUCATAN,6,KANASIN,50,MERIDA,514,2,293,256,3,12,6,30,13,18,0,0,,,,,,,,8,,,,,,,,,0,,,,0,639,15,654,1011
,31,YUCATAN,6,KANASIN,50,MERIDA,515,3,435,436,8,17,2,57,10,31,0,0,,,,,,,,15,,,,,,,,,0,,,,2,1011,29,1042,1658
,31,YUCATAN,2,MERIDA,50,MERIDA,516,2,225,311,8,15,7,36,8,17,0,0,,,,,,,,11,,,,,,,,,0,,,,0,638,9,647,973
,31,YUCATAN,2,MERIDA,50,MERIDA,517,3,148,147,4,3,2,19,5,6,0,0,,,,,,,,2,,,,,,,,,0,,,,0,336,3,339,1534
,31,YUCATAN,2,MERIDA,50,MERIDA,518,2,191,283,1,11,6,24,6,13,0,0,,,,,,,,12,,,,,,,,,0,,,,0,547,16,563,816
,31,YUCATAN,2,MERIDA,50,MERIDA,519,2,382,395,10,11,5,48,10,21,0,0,,,,,,,,11,,,,,,,,,0,,,,0,893,22,915,1425
,31,YUCATAN,2,MERIDA,50,MERIDA,520,2,340,263,2,10,4,48,12,23,0,0,,,,,,,,15,,,,,,,,,7,,,,0,724,15,739,1084
,31,YUCATAN,2,MERIDA,50,MERIDA,521,1,136,140,6,8,2,28,6,15,0,0,,,,,,,,0,,,,,,,,,0,,,,0,341,16,357,604
,31,YUCATAN,2,MERIDA,50,MERIDA,522,2,242,257,6,7,2,55,13,17,0,0,,,,,,,,9,,,,,,,,,0,,,,1,608,17,626,897
,31,YUCATAN,2,MERIDA,50,MERIDA,523,2,320,327,3,15,5,52,11,21,0,0,,,,,,,,9,,,,,,,,,0,,,,0,763,15,778,1250
,31,YUCATAN,2,MERIDA,50,MERIDA,524,1,225,142,6,7,2,33,5,21,0,0,,,,,,,,5,,,,,,,,,0,,,,0,446,13,459,740
,31,YUCATAN,2,MERIDA,50,MERIDA,525,2,185,241,6,10,2,24,5,14,0,0,,,,,,,,10,,,,,,,,,0,,,,1,497,11,509,805
,31,YUCATAN,2,MERIDA,50,MERIDA,526,2,351,320,2,14,4,31,5,15,0,0,,,,,,,,7,,,,,,,,,0,,,,0,749,24,773,1273
,31,YUCATAN,2,MERIDA,50,MERIDA,527,3,471,483,11,12,4,34,8,31,0,0,,,,,,,,15,,,,,,,,,0,,,,3,1069,18,1090,1587
,31,YUCATAN,2,MERIDA,50,MERIDA,528,2,393,360,8,12,2,64,14,42,0,0,,,,,,,,10,,,,,,,,,0,,,,0,905,21,926,1425
,31,YUCATAN,6,KANASIN,50,MERIDA,529,2,314,355,6,1,6,47,10,24,0,0,,,,,,,,5,,,,,,,,,0,,,,0,768,25,793,1276
,31,YUCATAN,6,KANASIN,50,MERIDA,530,3,442,427,6,13,4,56,8,14,0,0,,,,,,,,16,,,,,,,,,0,,,,1,986,21,1008,1671
,31,YUCATAN,6,KANASIN,50,MERIDA,531,2,267,202,4,7,4,53,7,14,0,0,,,,,,,,10,,,,,,,,,0,,,,0,568,15,583,877
,31,YUCATAN,6,KANASIN,50,MERIDA,532,3,393,443,15,20,12,59,8,23,0,0,,,,,,,,10,,,,,,,,,0,,,,0,983,27,1010,1851
,31,YUCATAN,6,KANASIN,50,MERIDA,533,2,289,245,6,6,2,51,8,18,0,0,,,,,,,,17,,,,,,,,,0,,,,1,642,12,655,1013
,31,YUCATAN,2,MERIDA,50,MERIDA,534,2,318,300,9,7,3,51,9,33,0,0,,,,,,,,7,,,,,,,,,0,,,,2,737,18,757,1093
,31,YUCATAN,2,MERIDA,50,MERIDA,535,2,343,236,5,9,3,20,3,14,0,0,,,,,,,,10,,,,,,,,,0,,,,2,643,25,670,1046
,31,YUCATAN,2,MERIDA,50,MERIDA,536,2,291,260,4,6,3,16,4,19,0,0,,,,,,,,12,,,,,,,,,0,,,,1,615,17,633,994
,31,YUCATAN,2,MERIDA,50,MERIDA,537,2,405,371,3,12,6,35,6,8,0,0,,,,,,,,16,,,,,,,,,0,,,,0,862,30,892,1445
,31,YUCATAN,2,MERIDA,50,MERIDA,538,2,359,402,6,7,1,48,11,20,0,0,,,,,,,,21,,,,,,,,,0,,,,0,875,18,893,1317
,31,YUCATAN,2,MERIDA,50,MERIDA,539,2,325,205,4,9,3,37,6,11,0,0,,,,,,,,7,,,,,,,,,0,,,,0,607,20,627,945
,31,YUCATAN,2,MERIDA,50,MERIDA,540,2,286,302,6,11,6,20,4,21,0,0,,,,,,,,9,,,,,,,,,0,,,,0,665,19,684,970
,31,YUCATAN,2,MERIDA,50,MERIDA,541,2,288,247,2,21,6,39,3,15,0,0,,,,,,,,9,,,,,,,,,0,,,,0,630,13,643,1005
,31,YUCATAN,2,MERIDA,50,MERIDA,542,2,249,264,6,11,0,17,12,15,0,0,,,,,,,,8,,,,,,,,,0,,,,0,582,18,600,931
,31,YUCATAN,2,MERIDA,50,MERIDA,543,2,266,233,7,4,2,24,6,8,0,0,,,,,,,,13,,,,,,,,,0,,,,0,563,10,573,839
,31,YUCATAN,2,MERIDA,50,MERIDA,544,2,259,322,5,8,1,22,3,6,0,0,,,,,,,,12,,,,,,,,,0,,,,0,638,20,658,1023
,31,YUCATAN,2,MERIDA,50,MERIDA,545,2,247,279,4,13,2,28,10,8,0,0,,,,,,,,17,,,,,,,,,0,,,,2,608,13,623,990
,31,YUCATAN,2,MERIDA,50,MERIDA,546,2,323,387,14,15,7,30,7,15,0,0,,,,,,,,14,,,,,,,,,0,,,,0,812,27,839,1284
,31,YUCATAN,2,MERIDA,50,MERIDA,547,2,279,243,5,9,2,34,6,19,0,0,,,,,,,,20,,,,,,,,,0,,,,0,617,20,637,1008
,31,YUCATAN,2,MERIDA,50,MERIDA,548,2,271,196,13,4,3,23,2,11,0,0,,,,,,,,6,,,,,,,,,0,,,,0,529,20,549,902
,31,YUCATAN,2,MERIDA,50,MERIDA,549,2,365,389,13,14,3,54,9,33,0,0,,,,,,,,18,,,,,,,,,0,,,,1,898,16,915,1360
,31,YUCATAN,2,MERIDA,50,MERIDA,550,1,168,203,4,10,2,30,7,22,0,0,,,,,,,,2,,,,,,,,,0,,,,2,448,3,453,688
,31,YUCATAN,6,KANASIN,50,MERIDA,551,2,373,272,11,9,1,61,5,22,0,0,,,,,,,,5,,,,,,,,,0,,,,0,759,16,775,1151
,31,YUCATAN,6,KANASIN,50,MERIDA,552,2,252,209,9,4,2,26,5,19,0,0,,,,,,,,7,,,,,,,,,0,,,,0,533,9,542,923
,31,YUCATAN,6,KANASIN,50,MERIDA,553,2,255,280,8,4,0,30,6,26,0,0,,,,,,,,8,,,,,,,,,0,,,,2,617,14,633,1111
,31,YUCATAN,6,KANASIN,50,MERIDA,554,2,220,278,6,7,5,25,3,16,0,0,,,,,,,,21,,,,,,,,,0,,,,0,581,16,597,997
,31,YUCATAN,6,KANASIN,50,MERIDA,555,2,255,257,2,21,5,27,9,20,0,0,,,,,,,,33,,,,,,,,,0,,,,0,629,21,650,991
,31,YUCATAN,6,KANASIN,50,MERIDA,556,2,306,265,9,15,3,23,2,23,0,0,,,,,,,,9,,,,,,,,,0,,,,0,655,20,675,1065
,31,YUCATAN,6,KANASIN,50,MERIDA,557,2,286,348,16,15,10,22,7,23,0,0,,,,,,,,33,,,,,,,,,0,,,,0,760,20,780,1280
,31,YUCATAN,6,KANASIN,50,MERIDA,558,2,262,260,4,15,0,23,4,11,0,0,,,,,,,,13,,,,,,,,,0,,,,0,592,11,603,996
,31,YUCATAN,6,KANASIN,50,MERIDA,559,2,290,269,4,13,4,24,3,11,0,0,,,,,,,,18,,,,,,,,,0,,,,0,636,16,652,1047
,31,YUCATAN,7,MERIDA,50,MERIDA,560,2,223,252,5,4,5,12,3,5,0,0,,,,,,,,10,,,,,,,,,0,,,,0,519,14,533,889
,31,YUCATAN,7,MERIDA,50,MERIDA,561,2,306,243,5,12,1,37,8,20,0,0,,,,,,,,14,,,,,,,,,0,,,,1,646,22,669,1012
,31,YUCATAN,7,MERIDA,50,MERIDA,562,2,283,181,6,8,3,26,4,7,0,0,,,,,,,,22,,,,,,,,,0,,,,0,540,17,557,925
,31,YUCATAN,7,MERIDA,50,MERIDA,563,2,269,300,2,10,1,40,1,8,0,0,,,,,,,,7,,,,,,,,,0,,,,0,638,11,649,980
,31,YUCATAN,7,MERIDA,50,MERIDA,564,2,280,349,8,12,6,38,2,22,0,0,,,,,,,,13,,,,,,,,,0,,,,2,730,20,752,1218
,31,YUCATAN,7,MERIDA,50,MERIDA,565,2,218,217,4,6,4,33,6,18,0,0,,,,,,,,8,,,,,,,,,0,,,,0,514,17,531,904
,31,YUCATAN,6,KANASIN,50,MERIDA,566,2,277,288,12,21,2,36,8,17,0,0,,,,,,,,9,,,,,,,,,0,,,,0,670,27,697,1272
,31,YUCATAN,6,KANASIN,50,MERIDA,567,2,288,273,11,9,2,46,6,17,0,0,,,,,,,,8,,,,,,,,,0,,,,0,660,15,675,1077
,31,YUCATAN,6,KANASIN,50,MERIDA,568,2,187,194,6,9,5,34,7,13,0,0,,,,,,,,12,,,,,,,,,1,,,,1,468,10,479,859
,31,YUCATAN,6,KANASIN,50,MERIDA,569,2,289,299,8,22,4,31,3,25,0,0,,,,,,,,14,,,,,,,,,0,,,,0,695,25,720,1180
,31,YUCATAN,6,KANASIN,50,MERIDA,570,4,463,596,27,29,4,43,19,37,0,0,,,,,,,,5,,,,,,,,,0,,,,1,1223,23,1247,2562
,31,YUCATAN,6,KANASIN,50,MERIDA,571,2,245,228,3,5,1,38,3,12,0,0,,,,,,,,7,,,,,,,,,0,,,,0,542,19,561,957
,31,YUCATAN,6,KANASIN,50,MERIDA,572,2,213,196,0,16,2,29,1,17,0,0,,,,,,,,12,,,,,,,,,0,,,,0,486,11,497,776
,31,YUCATAN,6,KANASIN,50,MERIDA,573,2,181,192,6,10,5,29,6,10,0,0,,,,,,,,1,,,,,,,,,0,,,,0,440,21,461,760
,31,YUCATAN,7,MERIDA,50,MERIDA,574,2,210,286,4,9,5,36,5,12,0,0,,,,,,,,14,,,,,,,,,0,,,,1,581,16,598,1001
,31,YUCATAN,7,MERIDA,50,MERIDA,575,2,246,321,3,12,6,29,4,21,0,0,,,,,,,,16,,,,,,,,,0,,,,0,658,14,672,1139
,31,YUCATAN,7,MERIDA,50,MERIDA,576,2,220,283,5,15,5,18,4,14,0,0,,,,,,,,10,,,,,,,,,0,,,,0,574,13,587,1054
,31,YUCATAN,6,KANASIN,50,MERIDA,577,2,228,342,8,13,8,16,7,12,0,0,,,,,,,,6,,,,,,,,,0,,,,0,640,17,657,1255
,31,YUCATAN,6,KANASIN,50,MERIDA,578,8,1190,1195,33,57,17,217,25,96,0,0,,,,,,,,30,,,,,,,,,1,,,,3,2861,71,2935,5254
,31,YUCATAN,6,KANASIN,50,MERIDA,579,2,190,262,7,11,2,31,8,13,0,0,,,,,,,,7,,,,,,,,,0,,,,0,531,7,538,838
,31,YUCATAN,7,MERIDA,50,MERIDA,580,3,352,472,14,25,5,25,4,17,0,0,,,,,,,,19,,,,,,,,,0,,,,0,933,48,981,1863
,31,YUCATAN,7,MERIDA,50,MERIDA,581,5,581,823,16,27,3,56,17,35,0,0,,,,,,,,44,,,,,,,,,0,,,,1,1602,33,1636,3275
,31,YUCATAN,2,MERIDA,50,MERIDA,582,2,200,214,3,12,3,45,3,17,0,0,,,,,,,,4,,,,,,,,,0,,,,0,501,25,526,843
,31,YUCATAN,2,MERIDA,50,MERIDA,583,1,217,182,4,6,5,22,3,15,0,0,,,,,,,,7,,,,,,,,,0,,,,1,461,12,474,736
,31,YUCATAN,2,MERIDA,50,MERIDA,584,1,100,70,7,3,1,28,1,9,0,0,,,,,,,,1,,,,,,,,,1,,,,0,221,2,223,367
,31,YUCATAN,2,MERIDA,50,MERIDA,585,1,98,69,4,3,0,17,1,15,0,0,,,,,,,,1,,,,,,,,,0,,,,0,208,2,210,448
,31,YUCATAN,2,MERIDA,50,MERIDA,586,1,112,119,1,6,3,27,7,10,0,0,,,,,,,,2,,,,,,,,,0,,,,0,287,11,298,538
,31,YUCATAN,2,MERIDA,50,MERIDA,587,2,197,173,3,8,5,30,7,22,0,0,,,,,,,,14,,,,,,,,,0,,,,0,459,15,474,783
,31,YUCATAN,7,MERIDA,50,MERIDA,588,2,272,232,10,16,6,46,9,23,0,0,,,,,,,,8,,,,,,,,,0,,,,0,622,16,638,1039
,31,YUCATAN,2,MERIDA,50,MERIDA,589,2,305,316,10,18,6,35,13,30,0,0,,,,,,,,16,,,,,,,,,0,,,,0,749,24,773,1201
,31,YUCATAN,2,MERIDA,50,MERIDA,590,2,273,292,15,12,2,82,9,33,0,0,,,,,,,,15,,,,,,,,,0,,,,1,733,21,755,1195
,31,YUCATAN,2,MERIDA,50,MERIDA,591,1,160,141,5,2,2,32,5,8,0,0,,,,,,,,3,,,,,,,,,0,,,,0,358,11,369,551
,31,YUCATAN,2,MERIDA,50,MERIDA,592,1,140,135,1,12,1,24,8,22,0,0,,,,,,,,1,,,,,,,,,0,,,,0,344,10,354,574
,31,YUCATAN,2,MERIDA,50,MERIDA,593,2,183,220,0,7,3,31,1,13,0,0,,,,,,,,5,,,,,,,,,0,,,,0,463,13,476,760
,31,YUCATAN,2,MERIDA,50,MERIDA,594,2,410,368,5,11,7,52,12,31,0,0,,,,,,,,16,,,,,,,,,0,,,,1,912,24,937,1450
,31,YUCATAN,2,MERIDA,50,MERIDA,595,1,141,165,9,6,1,25,6,15,0,0,,,,,,,,4,,,,,,,,,0,,,,0,372,8,380,588
,31,YUCATAN,2,MERIDA,50,MERIDA,596,2,272,280,12,8,6,52,6,23,0,0,,,,,,,,6,,,,,,,,,1,,,,0,666,27,693,1110
,31,YUCATAN,2,MERIDA,50,MERIDA,597,2,178,236,7,11,3,37,3,14,0,0,,,,,,,,15,,,,,,,,,0,,,,1,504,14,519,882
,31,YUCATAN,7,MERIDA,50,MERIDA,598,2,248,311,5,15,5,12,10,18,0,0,,,,,,,,20,,,,,,,,,0,,,,0,644,17,661,1099
,31,YUCATAN,2,MERIDA,50,MERIDA,599,2,250,242,7,8,5,31,6,30,0,0,,,,,,,,12,,,,,,,,,2,,,,3,593,19,615,963
,31,YUCATAN,2,MERIDA,50,MERIDA,600,3,490,391,13,12,2,75,7,27,0,0,,,,,,,,12,,,,,,,,,0,,,,0,1029,22,1051,1848
,31,YUCATAN,2,MERIDA,50,MERIDA,601,2,250,252,8,11,5,37,3,20,0,0,,,,,,,,10,,,,,,,,,0,,,,0,596,10,606,955
,31,YUCATAN,2,MERIDA,50,MERIDA,602,2,217,256,3,9,3,34,6,36,0,0,,,,,,,,5,,,,,,,,,0,,,,0,569,19,588,982
,31,YUCATAN,2,MERIDA,50,MERIDA,603,3,442,453,15,14,2,59,12,44,0,0,,,,,,,,13,,,,,,,,,0,,,,0,1054,36,1090,1813
,31,YUCATAN,2,MERIDA,50,MERIDA,604,3,399,418,10,11,6,59,5,23,0,0,,,,,,,,15,,,,,,,,,0,,,,1,946,38,985,1541
,31,YUCATAN,2,MERIDA,50,MERIDA,605,2,345,379,6,10,5,39,4,17,0,0,,,,,,,,22,,,,,,,,,0,,,,0,827,24,851,1349
,31,YUCATAN,2,MERIDA,50,MERIDA,606,2,277,361,10,32,9,54,5,27,0,0,,,,,,,,11,,,,,,,,,0,,,,1,786,27,814,1402
,31,YUCATAN,2,MERIDA,50,MERIDA,607,2,294,331,7,10,4,40,3,18,0,0,,,,,,,,17,,,,,,,,,0,,,,0,724,21,745,1261
,31,YUCATAN,2,MERIDA,50,MERIDA,608,4,647,622,12,22,4,88,9,48,0,0,,,,,,,,16,,,,,,,,,0,,,,0,1468,39,1507,2451
,31,YUCATAN,7,MERIDA,50,MERIDA,609,2,335,338,13,11,8,25,3,19,0,0,,,,,,,,8,,,,,,,,,0,,,,0,760,18,778,1388
,31,YUCATAN,7,MERIDA,50,MERIDA,610,2,307,339,8,17,4,41,7,15,0,0,,,,,,,,15,,,,,,,,,0,,,,0,753,22,775,1328
,31,YUCATAN,7,MERIDA,50,MERIDA,611,7,911,919,24,38,22,100,25,72,0,0,,,,,,,,33,,,,,,,,,0,,,,2,2144,71,2217,4822
,31,YUCATAN,2,MERIDA,50,MERIDA,612,3,351,430,18,15,2,46,11,37,0,0,,,,,,,,11,,,,,,,,,0,,,,2,921,14,937,1577
,31,YUCATAN,2,MERIDA,50,MERIDA,613,2,193,365,3,12,3,16,3,17,0,0,,,,,,,,9,,,,,,,,,0,,,,0,621,9,630,1117
,31,YUCATAN,2,MERIDA,50,MERIDA,614,2,295,415,3,12,9,23,1,13,0,0,,,,,,,,13,,,,,,,,,1,,,,0,785,15,800,1346
,31,YUCATAN,2,MERIDA,50,MERIDA,615,2,298,330,7,29,3,24,8,19,0,0,,,,,,,,7,,,,,,,,,0,,,,0,725,27,752,1209
,31,YUCATAN,2,MERIDA,50,MERIDA,616,2,341,251,6,10,4,34,2,13,0,0,,,,,,,,10,,,,,,,,,0,,,,0,671,24,695,1120
,31,YUCATAN,7,MERIDA,50,MERIDA,617,1,181,161,4,7,3,12,6,9,0,0,,,,,,,,4,,,,,,,,,0,,,,0,387,6,393,614
,31,YUCATAN,7,MERIDA,50,MERIDA,618,2,279,330,7,5,7,52,8,18,0,0,,,,,,,,16,,,,,,,,,0,,,,0,722,24,746,1174
,31,YUCATAN,7,MERIDA,50,MERIDA,619,2,268,323,5,15,6,34,12,17,0,0,,,,,,,,6,,,,,,,,,0,,,,0,686,16,702,1118
,31,YUCATAN,7,MERIDA,50,MERIDA,620,3,388,463,8,17,1,36,6,22,0,0,,,,,,,,15,,,,,,,,,0,,,,0,956,30,986,1844
,31,YUCATAN,7,MERIDA,50,MERIDA,621,2,293,413,6,17,8,45,7,28,0,0,,,,,,,,3,,,,,,,,,0,,,,1,820,12,833,1498
,31,YUCATAN,7,MERIDA,50,MERIDA,622,2,190,294,4,10,3,34,9,11,0,0,,,,,,,,20,,,,,,,,,0,,,,0,575,15,590,1080
,31,YUCATAN,7,MERIDA,50,MERIDA,623,2,232,304,8,20,0,34,6,16,0,0,,,,,,,,15,,,,,,,,,0,,,,0,635,12,647,1295
,31,YUCATAN,7,MERIDA,50,MERIDA,624,2,271,360,11,21,4,29,5,31,0,0,,,,,,,,16,,,,,,,,,0,,,,1,748,30,779,1451
,31,YUCATAN,7,MERIDA,50,MERIDA,625,13,1533,2262,32,109,23,108,34,73,0,0,,,,,,,,123,,,,,,,,,0,,,,1,4297,112,4410,9199
,31,YUCATAN,7,MERIDA,50,MERIDA,626,5,861,773,17,34,10,85,25,47,0,0,,,,,,,,38,,,,,,,,,0,,,,2,1890,54,1946,3651
,31,YUCATAN,7,MERIDA,50,MERIDA,627,4,614,650,16,30,4,88,18,43,0,0,,,,,,,,21,,,,,,,,,0,,,,0,1484,45,1529,2655
,31,YUCATAN,7,MERIDA,50,MERIDA,628,9,1035,1493,22,70,21,76,32,50,0,0,,,,,,,,69,,,,,,,,,0,,,,1,2868,82,2951,6076
,31,YUCATAN,4,MERIDA,50,MERIDA,629,1,71,213,9,4,0,8,2,3,0,0,,,,,,,,5,,,,,,,,,0,,,,0,315,6,321,397
,31,YUCATAN,4,MERIDA,50,MERIDA,630,1,62,247,2,6,0,16,1,4,0,0,,,,,,,,3,,,,,,,,,0,,,,0,341,6,347,422
,31,YUCATAN,4,MERIDA,50,MERIDA,631,2,194,447,31,21,8,12,3,4,0,0,,,,,,,,16,,,,,,,,,0,,,,0,736,13,749,941
,31,YUCATAN,4,MERIDA,50,MERIDA,632,2,193,431,41,4,2,4,3,5,0,0,,,,,,,,11,,,,,,,,,1,,,,1,695,8,704,892
,31,YUCATAN,4,MERIDA,50,MERIDA,633,2,288,390,23,6,6,6,2,0,0,0,,,,,,,,13,,,,,,,,,0,,,,0,734,29,763,1008
,31,YUCATAN,4,MERIDA,50,MERIDA,634,3,341,592,23,6,11,21,14,13,0,0,,,,,,,,18,,,,,,,,,0,,,,0,1039,20,1059,1580
,31,YUCATAN,4,MERIDA,50,MERIDA,635,3,349,609,9,16,5,17,6,14,0,0,,,,,,,,25,,,,,,,,,0,,,,0,1050,18,1068,1578
,31,YUCATAN,4,MERIDA,50,MERIDA,636,2,461,151,1,1,0,42,3,12,0,0,,,,,,,,1,,,,,,,,,0,,,,5,672,18,695,1071
,31,YUCATAN,4,MERIDA,50,MERIDA,637,4,672,1174,14,27,8,42,21,33,0,0,,,,,,,,25,,,,,,,,,1,,,,1,2017,40,2058,2657
,31,YUCATAN,4,MERIDA,50,MERIDA,638,4,720,620,27,25,9,98,11,62,0,0,,,,,,,,11,,,,,,,,,0,,,,0,1583,46,1629,2616
,31,YUCATAN,4,MERIDA,50,MERIDA,639,10,1929,1205,46,64,24,400,35,177,0,0,,,,,,,,25,,,,,,,,,0,,,,6,3905,105,4016,6902
,31,YUCATAN,4,MERIDA,50,MERIDA,640,3,427,373,6,16,4,56,9,25,0,0,,,,,,,,10,,,,,,,,,0,,,,1,926,22,949,1513
,31,YUCATAN,4,MERIDA,50,MERIDA,641,4,656,582,11,28,10,77,14,34,0,0,,,,,,,,19,,,,,,,,,0,,,,2,1431,40,1473,2517
,31,YUCATAN,4,MERIDA,50,MERIDA,642,6,1186,964,17,38,8,114,17,35,0,0,,,,,,,,25,,,,,,,,,0,,,,0,2404,89,2493,3965
,31,YUCATAN,5,MERIDA,50,MERIDA,643,4,726,793,17,11,6,140,6,42,0,0,,,,,,,,13,,,,,,,,,0,,,,0,1754,19,1773,2806
,31,YUCATAN,3,MERIDA,50,MERIDA,644,5,746,949,17,26,5,48,15,34,0,0,,,,,,,,35,,,,,,,,,3,,,,1,1878,59,1938,3580
