SECCION,CASILLA,NO_DTTO,CABECERA,NMpioIEEP,Municipio,PAN,PRI,PRD,PT,PVEM,CDPPN,PSN,PAS,NOREG,NULOS,VOTACIONTOTAL,LISTANOMINAL,OBS
2064,C1,16,TEPEACA,109,TEPEACA,157,82,14,0,21,1,0,0,0,5,280,539,
2064,C2,16,TEPEACA,109,TEPEACA,125,129,27,0,29,3,0,0,0,4,317,539,
2065,B,16,TEPEACA,109,TEPEACA,116,105,29,0,25,2,0,0,0,3,280,577,
2065,C1,16,TEPEACA,109,TEPEACA,132,110,37,0,26,0,0,0,0,3,308,577,
2065,C2,16,TEPEACA,109,TEPEACA,115,95,32,0,35,1,0,0,0,0,278,577,
2066,B,16,TEPEACA,109,TEPEACA,129,104,32,0,30,2,0,0,0,5,302,626,
2066,C1,16,TEPEACA,109,TEPEACA,116,88,31,0,48,0,0,0,0,8,291,627,
2066,C2,16,TEPEACA,109,TEPEACA,134,114,36,0,40,4,0,0,0,4,332,627,
2067,B,16,TEPEACA,109,TEPEACA,75,149,2,0,8,2,0,0,0,37,273,482,
2067,X1,16,TEPEACA,109,TEPEACA,40,94,8,7,7,0,0,0,0,10,166,375,
2067,X2,16,TEPEACA,109,TEPEACA,62,87,1,0,3,0,0,0,0,10,163,376,
2068,B,16,TEPEACA,109,TEPEACA,115,139,0,1,1,0,0,0,0,21,277,408,
2068,C1,16,TEPEACA,109,TEPEACA,107,135,1,0,2,0,0,0,0,6,251,409,
2068,X1,16,TEPEACA,109,TEPEACA,25,215,2,0,2,0,0,0,0,6,250,459,
2068,X2,16,TEPEACA,109,TEPEACA,101,119,1,0,2,2,0,0,0,14,239,401,
2069,B,16,TEPEACA,109,TEPEACA,86,178,9,0,2,2,0,0,0,10,287,568,
2069,C1,16,TEPEACA,109,TEPEACA,83,174,10,0,4,0,0,0,0,15,286,569,
2070,B,16,TEPEACA,109,TEPEACA,91,235,19,0,5,0,0,0,0,11,361,682,
2070,C1,16,TEPEACA,109,TEPEACA,112,228,16,0,10,2,0,0,0,2,370,682,
2071,B,16,TEPEACA,109,TEPEACA,191,105,52,0,6,3,0,0,0,6,363,547,
2071,X1,16,TEPEACA,109,TEPEACA,56,44,2,0,2,0,0,0,0,7,111,168,
2071,X2,16,TEPEACA,109,TEPEACA,96,41,30,0,3,0,0,0,0,3,173,300,
2072,B,16,TEPEACA,109,TEPEACA,88,110,1,0,11,1,0,0,0,11,222,569,
2072,C1,16,TEPEACA,109,TEPEACA,82,109,0,0,12,2,0,0,0,11,216,569,
2072,C2,16,TEPEACA,109,TEPEACA,93,133,4,0,4,0,0,0,0,14,248,569,
2073,B,16,TEPEACA,109,TEPEACA,154,124,5,0,11,2,0,0,0,8,304,706,
2073,C1,16,TEPEACA,109,TEPEACA,179,91,3,0,10,0,0,0,0,11,294,707,
2074,B,16,TEPEACA,109,TEPEACA,130,173,11,0,3,0,0,0,0,15,332,644,
2074,C1,16,TEPEACA,109,TEPEACA,124,177,12,0,6,1,0,0,0,6,326,645,
2075,B,16,TEPEACA,109,TEPEACA,109,96,23,0,3,0,0,0,0,5,236,411,
2075,C1,16,TEPEACA,109,TEPEACA,105,102,4,0,3,0,0,0,0,4,218,412,
2075,X1,16,TEPEACA,109,TEPEACA,155,115,116,10,8,8,2,0,0,15,429,456,
2075,X2,16,TEPEACA,109,TEPEACA,123,132,5,0,1,0,0,0,0,15,276,456,
2076,B,16,TEPEACA,109,TEPEACA,93,129,12,0,11,2,0,0,0,5,252,549,
2076,C1,16,TEPEACA,109,TEPEACA,82,136,15,0,21,1,0,0,0,5,260,550,
2076,X1,16,TEPEACA,109,TEPEACA,108,74,10,0,2,0,0,0,0,1,195,298,
2077,B,16,TEPEACA,109,TEPEACA,168,90,12,0,14,0,0,0,0,8,292,616,
2077,C1,16,TEPEACA,109,TEPEACA,166,97,16,0,4,0,0,0,0,0,283,616,
2078,B,16,TEPEACA,109,TEPEACA,112,53,21,0,11,0,0,0,0,2,199,525,
2078,C1,16,TEPEACA,109,TEPEACA,123,91,14,0,16,2,0,0,0,6,252,526,
2079,B,16,TEPEACA,109,TEPEACA,62,60,22,0,15,1,0,0,0,7,167,395,
2079,C1,16,TEPEACA,109,TEPEACA,87,61,34,0,8,0,0,0,0,4,194,396,
2080,B,16,TEPEACA,109,TEPEACA,82,40,61,0,88,1,0,0,0,26,298,541,
2080,C1,16,TEPEACA,109,TEPEACA,61,59,51,0,57,5,0,0,0,27,260,541,
2080,C2,16,TEPEACA,109,TEPEACA,72,36,48,0,41,2,0,0,0,34,233,542,
2081,B,16,TEPEACA,109,TEPEACA,89,89,73,0,15,1,0,0,0,15,282,716,
2081,C1,16,TEPEACA,109,TEPEACA,89,88,99,0,10,2,0,0,0,25,313,717,
2082,B,10,IZUCAR DE MATAMOROS,38,TEPEMAXALCO,0,202,0,0,0,0,0,0,0,20,222,414,
2082,X1,10,IZUCAR DE MATAMOROS,38,TEPEMAXALCO,0,56,0,0,0,0,0,0,0,6,62,180,
2083,B,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,66,115,75,0,0,0,0,0,0,4,260,471,
2083,C1,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,86,118,73,0,0,0,0,0,0,4,281,471,
2084,B,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,50,142,105,0,0,0,0,0,0,17,314,577,
2084,C1,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,46,153,96,0,0,0,0,0,0,6,301,578,
2085,B,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,59,132,145,0,0,0,0,0,0,0,336,659,
2085,C1,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,69,153,127,0,0,0,0,0,0,0,349,660,
2086,B,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,32,120,119,0,0,0,0,0,0,10,281,609,
2087,B,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,21,96,68,0,0,0,0,0,0,13,198,406,
2087,C1,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,28,110,53,0,0,0,0,0,0,17,208,406,
2087,X1,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,2,46,10,0,0,0,0,0,0,0,58,114,
2088,B,10,IZUCAR DE MATAMOROS,39,TEPEOJUMA,14,95,49,0,0,0,0,0,0,0,158,289,
2089,B,24,ZACATLAN,200,TEPETZINTLA,268,264,4,0,0,0,0,0,0,27,563,738,
2090,B,24,ZACATLAN,200,TEPETZINTLA,107,158,3,0,0,0,0,0,0,6,274,374,
2090,X1,24,ZACATLAN,200,TEPETZINTLA,209,154,11,0,0,0,0,0,0,40,414,591,
2091,B,24,ZACATLAN,200,TEPETZINTLA,257,97,0,0,0,0,0,0,0,0,354,499,
2092,B,24,ZACATLAN,200,TEPETZINTLA,223,41,2,0,0,0,0,0,0,15,281,470,
2092,C1,24,ZACATLAN,200,TEPETZINTLA,190,68,3,0,0,0,0,0,0,0,261,470,
2093,B,24,ZACATLAN,200,TEPETZINTLA,207,54,4,0,0,0,0,0,0,42,307,420,
2093,C1,24,ZACATLAN,200,TEPETZINTLA,198,67,7,0,0,0,0,0,0,28,300,421,
2093,X1,24,ZACATLAN,200,TEPETZINTLA,45,144,66,0,0,0,0,0,0,10,265,422,
2094,B,24,ZACATLAN,200,TEPETZINTLA,41,178,2,0,0,0,0,0,0,17,238,373,
2095,B,10,IZUCAR DE MATAMOROS,40,TEPEXCO,32,213,121,0,0,0,0,0,0,4,370,542,
2095,C1,10,IZUCAR DE MATAMOROS,40,TEPEXCO,74,190,93,0,0,0,0,0,0,8,365,542,
2096,B,10,IZUCAR DE MATAMOROS,40,TEPEXCO,148,75,128,0,0,0,0,0,0,11,362,578,
2096,C1,10,IZUCAR DE MATAMOROS,40,TEPEXCO,145,115,116,0,0,0,0,0,0,7,383,579,
2097,B,10,IZUCAR DE MATAMOROS,40,TEPEXCO,168,48,160,0,0,0,0,0,0,0,376,587,
2097,C1,10,IZUCAR DE MATAMOROS,40,TEPEXCO,183,59,151,0,0,0,0,0,0,7,400,587,
2098,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,47,164,19,17,66,0,0,0,0,17,330,560,
2098,C1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,39,178,31,16,69,0,0,0,0,16,349,561,
2099,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,63,107,27,4,105,0,0,0,0,18,324,535,
2099,C1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,42,127,29,10,71,0,0,0,0,18,297,535,
2099,C2,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,67,124,27,9,79,0,0,0,0,28,334,536,
2100,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,17,72,2,14,56,0,0,0,0,5,166,279,
2101,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,17,142,8,13,66,0,0,0,0,0,246,450,
2102,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,29,86,4,21,35,0,0,0,0,77,252,564,
2102,X1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,11,89,1,4,43,0,0,0,0,7,155,319,
2103,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,17,155,16,54,87,0,0,0,0,17,346,613,
2104,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,26,142,8,26,60,0,0,0,0,18,280,492,
2104,C1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,29,129,11,13,73,0,0,0,0,23,278,492,
2104,X1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,7,52,0,2,62,0,0,0,0,44,167,300,
2105,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,30,98,6,17,71,0,0,0,0,0,222,331,
2105,X1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,35,111,7,10,82,0,0,0,1,14,260,448,
2106,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,26,179,10,9,57,0,0,0,0,13,294,463,
2106,C1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,31,154,8,9,69,0,0,0,0,13,284,463,
2107,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,10,61,3,8,69,0,0,0,5,5,161,498,
2107,C1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,14,66,11,7,79,0,0,0,0,8,185,499,
2108,B,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,16,105,24,13,157,0,1,0,0,26,342,527,
2108,C1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,37,130,23,4,127,0,0,0,0,19,340,527,
2108,X1,13,TEPEXI DE RODRIGUEZ,72,TEPEXI DE RODRIGUEZ,3,20,4,2,55,0,0,0,0,3,87,144,
2109,B,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,97,159,75,0,0,0,0,0,0,0,331,509,
2109,C1,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,82,170,71,0,0,0,0,0,0,4,327,509,
2109,C2,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,93,157,96,0,0,0,0,0,0,11,357,509,
2110,B,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,423,6,132,0,0,0,0,0,0,0,561,724,
2110,X1,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,200,139,22,0,0,0,0,0,0,6,367,507,
2111,B,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,112,109,58,0,0,0,0,0,0,0,279,429,
2111,C1,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,111,111,64,0,0,0,0,0,0,0,286,429,
2112,B,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,37,94,214,0,0,0,0,0,0,0,345,670,
2112,C1,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,55,94,177,0,0,0,0,0,0,0,326,671,
2113,B,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,83,134,75,0,0,0,0,0,0,19,311,507,
2113,C1,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,96,113,86,0,0,0,0,0,0,0,295,507,
2114,B,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,151,93,113,0,0,0,0,0,0,0,357,588,
2114,C1,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,164,91,110,0,0,0,0,0,0,0,365,589,
2115,B,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,30,170,76,0,0,0,0,0,0,6,282,432,
2115,C1,20,TLATLAUQUITEPEC,155,TEPEYAHUALCO,27,153,90,0,0,0,0,0,0,7,277,433,
2116,B,13,TEPEXI DE RODRIGUEZ,88,TEPEYAHUALCO DE CUAUHTEMOC,142,76,105,0,0,0,0,0,0,6,329,542,
2116,C1,13,TEPEXI DE RODRIGUEZ,88,TEPEYAHUALCO DE CUAUHTEMOC,168,78,110,0,0,0,0,0,0,6,362,542,
2116,C2,13,TEPEXI DE RODRIGUEZ,88,TEPEYAHUALCO DE CUAUHTEMOC,186,82,86,0,0,0,0,0,0,5,359,543,
2117,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,60,135,31,0,199,3,0,0,0,15,443,665,
2117,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,45,135,36,0,187,7,0,0,0,16,426,666,
2118,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,30,83,40,0,133,1,0,0,0,5,292,502,
2118,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,25,74,37,0,177,3,0,0,0,9,325,502,
2118,C2,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,28,103,24,0,141,3,0,0,0,12,311,502,
2119,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,20,135,18,0,61,2,0,0,0,13,249,457,
2119,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,5,175,20,0,48,2,0,0,0,13,263,457,
2120,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,22,119,10,0,71,3,0,0,0,27,252,412,
2120,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,20,130,10,0,71,2,0,0,0,19,252,412,
2121,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,17,53,3,0,76,2,0,0,0,0,151,248,
2122,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,27,88,7,0,134,8,0,0,0,0,264,522,
2122,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,34,97,17,0,124,2,0,0,0,20,294,522,
2122,C2,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,37,104,16,0,117,2,0,0,0,19,295,523,
2123,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,35,119,12,0,128,2,0,0,6,22,324,515,
2124,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,11,96,13,0,92,5,0,0,0,22,239,409,
2124,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,10,92,5,0,92,1,0,0,0,17,217,409,
2125,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,34,98,12,0,173,6,0,0,0,20,343,547,
2125,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,23,98,8,0,184,3,0,0,0,19,335,548,
2126,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,22,152,17,0,165,9,0,0,0,11,376,649,
2126,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,19,134,17,0,170,5,0,0,0,33,378,649,
2127,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,29,107,13,0,106,6,0,0,0,24,285,465,
2127,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,16,110,18,0,107,5,0,0,0,9,265,466,
2128,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,35,126,19,0,198,22,0,0,0,33,433,702,
2129,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,11,86,4,0,146,3,0,0,0,26,276,510,
2129,C1,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,4,74,3,0,134,9,0,0,0,0,224,510,
2130,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,4,119,7,0,87,6,0,0,0,11,234,397,
2131,B,23,TETELA DE OCAMPO,176,TETELA DE OCAMPO,10,134,6,0,178,4,0,0,0,0,332,603,
2132,B,20,TLATLAUQUITEPEC,156,TETELES DE AVILA CASTILLO,207,165,5,23,0,0,0,0,0,0,400,636,
2132,C1,20,TLATLAUQUITEPEC,156,TETELES DE AVILA CASTILLO,242,156,13,17,0,0,0,0,0,16,444,637,
2132,X1,20,TLATLAUQUITEPEC,156,TETELES DE AVILA CASTILLO,84,31,0,13,0,0,0,0,0,11,139,191,
2133,B,20,TLATLAUQUITEPEC,156,TETELES DE AVILA CASTILLO,198,183,6,19,0,0,0,0,0,9,415,602,
2133,C1,20,TLATLAUQUITEPEC,156,TETELES DE AVILA CASTILLO,180,200,9,12,0,0,0,0,0,6,407,603,
2134,B,21,TEZIUTLAN,159,TEZIUTLAN,63,104,7,6,0,87,0,0,0,6,273,524,
2134,C1,21,TEZIUTLAN,159,TEZIUTLAN,57,97,7,4,0,99,0,0,0,11,275,524,
2135,B,21,TEZIUTLAN,159,TEZIUTLAN,55,74,4,2,0,67,0,0,0,2,204,420,
2135,C1,21,TEZIUTLAN,159,TEZIUTLAN,71,59,1,1,0,73,0,0,0,3,208,420,
2136,B,21,TEZIUTLAN,159,TEZIUTLAN,74,80,8,9,0,81,0,0,0,10,262,579,
2136,C1,21,TEZIUTLAN,159,TEZIUTLAN,98,69,7,7,0,86,0,0,0,12,279,580,
2136,C2,21,TEZIUTLAN,159,TEZIUTLAN,70,90,6,6,0,86,0,0,0,8,266,580,
2137,B,21,TEZIUTLAN,159,TEZIUTLAN,57,65,4,5,0,100,0,0,0,8,239,618,
2137,C1,21,TEZIUTLAN,159,TEZIUTLAN,62,77,3,5,0,93,0,0,0,6,246,619,
2137,C2,21,TEZIUTLAN,159,TEZIUTLAN,45,72,8,3,0,102,0,0,0,7,237,619,
2138,B,21,TEZIUTLAN,159,TEZIUTLAN,54,67,5,10,0,78,0,0,0,0,214,560,
2138,C1,21,TEZIUTLAN,159,TEZIUTLAN,37,76,9,10,0,95,0,0,0,13,240,561,
2139,B,21,TEZIUTLAN,159,TEZIUTLAN,40,105,8,4,0,105,0,0,0,9,271,591,
2139,C1,21,TEZIUTLAN,159,TEZIUTLAN,40,83,6,6,0,104,0,0,0,3,242,592,
2140,B,21,TEZIUTLAN,159,TEZIUTLAN,65,93,8,7,0,102,0,0,0,4,279,606,
2140,C1,21,TEZIUTLAN,159,TEZIUTLAN,53,72,5,5,0,108,0,0,0,6,249,607,
2141,B,21,TEZIUTLAN,159,TEZIUTLAN,58,89,9,5,0,98,0,0,0,7,266,630,
2142,B,21,TEZIUTLAN,159,TEZIUTLAN,58,105,8,10,0,127,0,0,0,5,313,617,
2142,C1,21,TEZIUTLAN,159,TEZIUTLAN,65,90,4,4,0,139,0,0,0,7,309,617,
2142,C2,21,TEZIUTLAN,159,TEZIUTLAN,68,76,2,3,0,148,0,0,0,2,299,618,
2143,B,21,TEZIUTLAN,159,TEZIUTLAN,51,105,9,1,0,100,0,0,0,9,275,614,
2144,B,21,TEZIUTLAN,159,TEZIUTLAN,50,74,3,2,0,63,0,0,0,5,197,445,
2144,C1,21,TEZIUTLAN,159,TEZIUTLAN,45,96,1,2,4,34,3,1,0,6,192,446,
2145,B,21,TEZIUTLAN,159,TEZIUTLAN,45,64,2,5,0,60,0,0,0,7,183,397,
2146,B,21,TEZIUTLAN,159,TEZIUTLAN,47,52,1,14,0,86,0,0,0,4,204,514,
2146,C1,21,TEZIUTLAN,159,TEZIUTLAN,49,67,6,3,0,76,0,0,0,1,202,514,
2146,C2,21,TEZIUTLAN,159,TEZIUTLAN,38,62,4,6,0,93,0,0,0,6,209,515,
2147,B,21,TEZIUTLAN,159,TEZIUTLAN,49,83,5,3,0,77,0,0,0,9,226,524,
2147,C1,21,TEZIUTLAN,159,TEZIUTLAN,43,74,6,6,0,71,0,0,0,9,209,525,
2147,C2,21,TEZIUTLAN,159,TEZIUTLAN,52,62,5,3,0,91,0,0,0,13,226,525,
2148,B,21,TEZIUTLAN,159,TEZIUTLAN,46,82,9,7,0,77,0,0,0,12,233,526,
2148,C1,21,TEZIUTLAN,159,TEZIUTLAN,56,74,6,7,0,80,0,0,0,9,232,526,
2149,B,21,TEZIUTLAN,159,TEZIUTLAN,69,83,6,2,0,70,0,0,0,7,237,545,
2149,C1,21,TEZIUTLAN,159,TEZIUTLAN,86,78,11,1,0,86,0,0,0,8,270,545,
2150,B,21,TEZIUTLAN,159,TEZIUTLAN,49,95,3,2,0,99,0,0,0,4,252,615,
2150,C1,21,TEZIUTLAN,159,TEZIUTLAN,57,105,7,5,0,80,0,0,0,6,260,615,
2151,B,21,TEZIUTLAN,159,TEZIUTLAN,59,89,9,5,0,90,0,0,0,10,262,635,
2151,C1,21,TEZIUTLAN,159,TEZIUTLAN,93,77,9,6,0,114,0,0,0,7,306,636,
2152,B,21,TEZIUTLAN,159,TEZIUTLAN,68,77,4,4,0,89,0,0,0,6,248,497,
2153,B,21,TEZIUTLAN,159,TEZIUTLAN,63,78,14,8,0,81,0,0,0,7,251,585,
2153,C1,21,TEZIUTLAN,159,TEZIUTLAN,60,82,12,3,0,88,0,0,0,8,253,585,
2154,B,21,TEZIUTLAN,159,TEZIUTLAN,89,50,4,14,0,89,0,0,0,6,252,625,
2154,C1,21,TEZIUTLAN,159,TEZIUTLAN,63,48,5,12,0,73,0,0,0,15,216,626,
2155,B,21,TEZIUTLAN,159,TEZIUTLAN,67,74,6,15,0,124,0,0,0,8,294,709,
2156,B,21,TEZIUTLAN,159,TEZIUTLAN,55,90,8,6,0,85,0,0,0,7,251,611,
2156,C1,21,TEZIUTLAN,159,TEZIUTLAN,47,85,12,4,0,106,0,0,0,9,263,611,
2157,B,21,TEZIUTLAN,159,TEZIUTLAN,77,88,10,1,0,81,0,0,0,5,262,630,
2157,C1,21,TEZIUTLAN,159,TEZIUTLAN,60,75,6,3,0,103,0,0,0,15,262,630,
2158,B,21,TEZIUTLAN,159,TEZIUTLAN,89,71,4,3,0,93,0,0,0,9,269,584,
2158,C1,21,TEZIUTLAN,159,TEZIUTLAN,79,86,7,10,0,87,0,0,0,8,277,585,
2158,C2,21,TEZIUTLAN,159,TEZIUTLAN,63,93,5,8,0,103,0,0,0,7,279,585,
2159,B,21,TEZIUTLAN,159,TEZIUTLAN,73,73,3,5,0,78,0,0,0,3,235,489,
2159,C1,21,TEZIUTLAN,159,TEZIUTLAN,61,64,7,6,0,84,0,0,0,6,228,489,
2160,B,21,TEZIUTLAN,159,TEZIUTLAN,36,81,12,3,0,64,0,0,0,5,201,498,
2160,C1,21,TEZIUTLAN,159,TEZIUTLAN,51,87,14,2,0,66,0,0,0,7,227,498,
2161,B,21,TEZIUTLAN,159,TEZIUTLAN,65,80,4,2,0,60,0,0,0,0,211,473,
2161,C1,21,TEZIUTLAN,159,TEZIUTLAN,54,86,1,2,0,75,0,0,0,5,223,473,
2162,B,21,TEZIUTLAN,159,TEZIUTLAN,43,127,6,2,0,107,0,0,0,7,292,686,
2162,C1,21,TEZIUTLAN,159,TEZIUTLAN,41,117,5,2,0,123,0,0,0,6,294,687,
2163,B,21,TEZIUTLAN,159,TEZIUTLAN,86,57,10,8,0,90,0,0,0,13,264,605,
2163,C1,21,TEZIUTLAN,159,TEZIUTLAN,84,85,3,25,0,103,0,0,0,12,312,606,
2163,C2,21,TEZIUTLAN,159,TEZIUTLAN,82,72,2,12,0,104,0,0,0,15,287,606,
2164,B,21,TEZIUTLAN,159,TEZIUTLAN,52,98,3,8,0,122,0,0,0,11,294,520,
2164,C1,21,TEZIUTLAN,159,TEZIUTLAN,63,82,5,10,0,101,0,0,0,26,287,520,
2164,C2,21,TEZIUTLAN,159,TEZIUTLAN,59,98,3,15,0,92,0,0,0,16,283,521,
2164,X1,21,TEZIUTLAN,159,TEZIUTLAN,47,74,1,2,0,35,0,0,0,11,170,222,
2165,B,21,TEZIUTLAN,159,TEZIUTLAN,65,61,4,2,0,31,0,0,0,9,172,381,
2166,B,21,TEZIUTLAN,159,TEZIUTLAN,61,85,18,9,0,50,0,0,0,11,234,378,
2166,C1,21,TEZIUTLAN,159,TEZIUTLAN,76,64,5,11,0,72,0,0,0,6,234,379,
2167,B,21,TEZIUTLAN,159,TEZIUTLAN,98,116,4,9,0,75,0,0,0,22,324,573,
2167,C1,21,TEZIUTLAN,159,TEZIUTLAN,86,107,10,3,0,78,0,0,0,24,308,574,
2167,C2,21,TEZIUTLAN,159,TEZIUTLAN,90,96,2,8,0,78,0,0,0,25,299,574,
2168,B,21,TEZIUTLAN,159,TEZIUTLAN,128,118,6,2,0,74,0,0,0,6,334,644,
2168,X1,21,TEZIUTLAN,159,TEZIUTLAN,84,80,3,2,0,93,0,0,0,5,267,482,
2169,B,21,TEZIUTLAN,159,TEZIUTLAN,71,90,4,6,0,232,0,0,0,25,428,730,
2169,C1,21,TEZIUTLAN,159,TEZIUTLAN,63,94,5,9,0,236,0,0,0,29,436,731,
2170,B,21,TEZIUTLAN,159,TEZIUTLAN,59,93,5,4,0,75,0,0,0,13,249,403,
2170,C1,21,TEZIUTLAN,159,TEZIUTLAN,39,117,5,9,0,62,0,0,0,9,241,404,
2171,B,21,TEZIUTLAN,159,TEZIUTLAN,95,107,1,7,0,52,0,0,0,13,275,396,
2172,B,21,TEZIUTLAN,159,TEZIUTLAN,76,75,9,7,0,89,0,0,0,11,267,547,
2172,C1,21,TEZIUTLAN,159,TEZIUTLAN,76,89,7,10,0,76,0,0,1,6,265,547,
2173,B,21,TEZIUTLAN,159,TEZIUTLAN,112,107,5,11,0,60,0,0,0,16,311,672,
2173,C1,21,TEZIUTLAN,159,TEZIUTLAN,133,101,5,7,0,65,0,0,0,19,330,672,
2173,C2,21,TEZIUTLAN,159,TEZIUTLAN,95,120,6,0,0,86,0,0,0,22,329,672,
2174,B,21,TEZIUTLAN,159,TEZIUTLAN,44,102,4,5,0,96,0,0,0,8,259,537,
2174,C1,21,TEZIUTLAN,159,TEZIUTLAN,45,106,1,5,0,89,0,0,0,10,256,538,
2175,B,9,ATLIXCO,25,TIANGUISMANALCO,156,144,17,0,0,0,0,0,0,3,320,649,
2176,B,9,ATLIXCO,25,TIANGUISMANALCO,193,143,25,0,0,0,0,0,0,0,361,689,
2176,C1,9,ATLIXCO,25,TIANGUISMANALCO,216,145,29,0,0,0,0,0,0,6,396,690,
2177,B,9,ATLIXCO,25,TIANGUISMANALCO,137,108,20,0,0,0,0,0,0,0,265,506,
2177,C1,9,ATLIXCO,25,TIANGUISMANALCO,114,116,23,0,0,0,0,0,0,0,253,506,Modificada por el Tribunal
2178,B,9,ATLIXCO,25,TIANGUISMANALCO,61,106,6,0,0,0,0,0,0,5,178,402,
2178,C1,9,ATLIXCO,25,TIANGUISMANALCO,75,99,6,0,0,0,0,0,0,6,186,402,
2179,B,9,ATLIXCO,25,TIANGUISMANALCO,120,236,3,0,0,0,0,0,0,6,365,650,
2180,B,9,ATLIXCO,25,TIANGUISMANALCO,150,173,11,0,0,0,0,0,0,25,359,736,
2181,B,10,IZUCAR DE MATAMOROS,41,TILAPA,191,102,0,0,0,94,0,0,0,10,397,578,
