CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,231,B,1,0,B,29,29,5,80,3,18,16,46,85,0,0,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,315,0,22,337,552,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,231,C,1,0,C01,32,31,3,118,0,15,17,45,70,0,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,335,0,14,349,551,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,232,B,1,0,B,12,44,5,82,5,10,17,67,51,1,0,0,2,3,0,0,1,,,,,,,,,,,,,,,,,,,,300,0,23,323,592,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,232,C,1,0,C01,14,61,10,58,6,30,10,46,54,0,1,0,0,4,0,1,3,,,,,,,,,,,,,,,,,,,,298,0,21,319,591,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,232,C,2,0,C02,8,46,9,60,2,16,30,44,60,0,0,0,2,4,0,0,6,,,,,,,,,,,,,,,,,,,,287,0,17,304,591,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,232,C,3,0,C03,14,63,4,73,2,20,25,48,71,0,0,2,0,4,0,0,2,,,,,,,,,,,,,,,,,,,,328,0,29,357,591,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,233,B,1,0,B,133,22,3,96,0,14,28,5,33,5,3,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,345,0,37,382,712,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,233,C,1,0,C01,106,45,3,96,2,14,25,2,31,3,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,330,0,25,355,712,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,233,C,2,0,C02,109,42,2,85,1,9,26,9,33,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,318,0,21,339,711,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,233,C,3,0,C03,105,35,4,87,2,14,24,7,46,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,325,0,20,345,711,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,235,B,1,0,B,11,6,1,55,2,11,5,4,30,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,126,0,12,138,195,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,236,B,1,0,B,6,41,0,64,3,8,6,16,82,0,0,0,0,2,0,5,0,,,,,,,,,,,,,,,,,,,,233,0,27,260,421,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,236,C,1,0,C01,9,28,2,68,3,16,11,29,90,0,0,0,0,3,1,1,0,,,,,,,,,,,,,,,,,,,,261,0,0,261,421,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,237,B,1,0,B,3,29,1,62,2,10,7,11,61,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,188,0,5,193,258,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,238,B,1,0,B,8,24,4,84,4,4,7,16,91,0,0,0,0,0,0,1,3,,,,,,,,,,,,,,,,,,,,246,0,15,261,451,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,238,C,1,0,C01,6,21,5,64,1,8,6,21,115,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,250,0,15,265,450,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,239,B,1,0,B,17,24,9,64,7,14,65,22,50,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,273,0,18,291,493,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,240,B,1,0,B,30,56,8,97,10,73,162,25,25,0,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,489,0,44,533,679,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,241,B,1,0,B,17,27,3,303,12,10,20,20,50,0,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,464,0,40,504,697,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,242,B,1,0,B,8,26,2,134,3,10,8,39,75,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,305,6,11,322,534,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,242,C,1,0,C01,11,20,2,117,5,14,20,46,88,0,1,0,0,3,0,1,3,,,,,,,,,,,,,,,,,,,,331,0,16,347,534,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,243,B,1,0,B,22,20,7,141,7,14,8,76,64,1,0,0,1,1,0,0,2,,,,,,,,,,,,,,,,,,,,364,0,0,364,658,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,243,C,1,0,C01,14,10,3,147,8,64,6,73,55,0,0,0,0,3,0,0,1,,,,,,,,,,,,,,,,,,,,384,0,0,384,657,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,243,E,1,0,E01,6,26,3,92,5,7,4,31,51,0,0,0,0,6,6,0,1,,,,,,,,,,,,,,,,,,,,238,13,0,251,377,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,16,AYOTLAN,243,E,1,1,E01C01,7,13,0,98,3,13,8,24,58,0,0,0,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,227,0,19,246,376,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,256,B,1,0,B,44,56,4,13,9,76,53,125,4,1,0,0,0,5,0,0,0,,,,,,,,,,,,,,,,,,,,390,0,9,399,723,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,256,C,1,0,C01,35,64,3,14,6,73,58,140,13,3,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,410,0,13,423,722,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,256,C,2,0,C02,40,38,1,20,1,60,50,139,11,1,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,362,0,16,378,722,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,256,C,3,0,C03,33,60,3,24,2,75,56,140,10,1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,406,0,15,421,722,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,257,B,1,0,B,19,37,5,17,9,93,31,110,10,0,0,1,0,3,0,1,1,,,,,,,,,,,,,,,,,,,,337,0,6,343,685,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,257,C,1,0,C01,25,21,2,9,7,88,33,92,5,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,284,1,11,296,684,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,257,C,2,0,C02,24,31,4,8,5,81,47,102,12,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,316,1,10,327,684,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,257,C,3,0,C03,23,45,3,11,8,76,44,105,16,1,0,0,0,2,2,0,1,,,,,,,,,,,,,,,,,,,,337,0,8,345,684,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,257,C,4,0,C04,33,32,4,18,7,84,32,92,21,1,0,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,326,0,8,334,684,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,258,B,1,0,B,20,32,6,15,7,62,43,100,13,0,0,1,0,3,1,0,2,,,,,,,,,,,,,,,,,,,,305,0,12,317,715,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,258,C,1,0,C01,20,35,3,11,6,66,44,117,17,2,0,0,0,2,0,0,4,,,,,,,,,,,,,,,,,,,,327,0,10,337,715,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,258,C,2,0,C02,24,33,1,15,10,56,45,116,20,1,0,2,0,5,0,0,1,,,,,,,,,,,,,,,,,,,,329,0,17,346,715,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,258,C,3,0,C03,28,38,4,16,5,50,33,106,21,1,0,0,0,3,1,1,2,,,,,,,,,,,,,,,,,,,,309,0,12,321,715,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,258,C,4,0,C04,23,35,8,12,8,74,40,84,13,2,0,0,0,5,2,0,1,,,,,,,,,,,,,,,,,,,,307,1,18,326,715,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,258,C,5,0,C05,19,39,1,17,8,62,37,107,25,1,0,2,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,320,0,7,327,715,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,258,C,6,0,C06,18,34,0,13,8,73,42,112,22,1,0,0,1,2,0,0,3,,,,,,,,,,,,,,,,,,,,329,0,12,341,715,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,259,B,1,0,B,28,60,2,21,8,76,46,95,17,0,1,1,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,359,0,18,377,740,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,259,C,1,0,C01,21,60,4,19,9,50,32,145,19,0,0,1,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,364,0,15,379,739,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,259,C,2,0,C02,28,60,4,20,10,50,32,115,16,1,0,0,1,2,4,0,0,,,,,,,,,,,,,,,,,,,,343,0,20,363,739,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,260,B,1,0,B,34,50,3,11,2,76,38,138,11,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,365,0,11,376,637,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,260,C,1,0,C01,27,42,7,8,4,68,66,124,8,1,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,357,0,17,374,637,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,260,C,2,0,C02,32,74,4,15,4,80,53,117,6,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,387,0,9,396,637,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,260,C,3,0,C03,26,59,1,12,9,67,45,113,8,0,0,0,0,0,2,1,1,,,,,,,,,,,,,,,,,,,,344,0,0,344,636,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,261,B,1,0,B,70,36,4,16,8,68,17,115,10,1,0,2,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,350,0,11,361,643,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,261,C,1,0,C01,43,42,4,13,4,37,42,123,9,1,0,0,1,3,2,0,2,,,,,,,,,,,,,,,,,,,,326,0,15,341,643,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,261,C,2,0,C02,31,64,3,9,3,57,53,100,12,1,0,0,0,2,2,0,0,,,,,,,,,,,,,,,,,,,,337,0,9,346,643,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,261,S,1,0,SMR01,70,36,4,16,8,68,17,115,10,1,0,2,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,350,0,11,361,0,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,262,B,1,0,B,35,42,3,18,3,48,30,115,12,1,0,0,0,2,3,0,1,,,,,,,,,,,,,,,,,,,,313,0,16,329,624,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,262,C,1,0,C01,28,46,3,15,1,41,51,119,16,0,0,0,0,3,2,0,1,,,,,,,,,,,,,,,,,,,,326,0,14,340,624,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,262,C,2,0,C02,26,48,2,8,6,31,30,119,24,1,0,2,0,3,1,0,1,,,,,,,,,,,,,,,,,,,,302,2,12,316,624,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,263,B,1,0,B,34,64,5,9,4,52,40,139,17,1,0,3,0,2,1,1,1,,,,,,,,,,,,,,,,,,,,373,0,17,390,739,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,263,C,1,0,C01,17,38,6,14,16,53,31,135,20,1,0,0,0,4,1,0,1,,,,,,,,,,,,,,,,,,,,337,0,18,355,739,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,263,C,2,0,C02,27,44,1,7,10,48,23,132,38,0,0,0,0,3,2,0,1,,,,,,,,,,,,,,,,,,,,336,0,16,352,738,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,264,B,1,0,B,47,77,1,18,4,93,47,92,4,1,2,0,0,3,2,0,1,,,,,,,,,,,,,,,,,,,,392,0,15,407,646,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,264,C,1,0,C01,50,54,3,27,5,69,50,113,6,2,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,382,1,19,402,645,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,265,B,1,0,B,33,71,4,9,6,50,43,81,10,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,309,0,14,323,570,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,265,C,1,0,C01,39,56,6,58,38,72,8,2,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,280,0,9,289,569,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,265,C,2,0,C02,45,58,0,13,2,44,49,82,5,2,0,0,0,2,1,0,2,,,,,,,,,,,,,,,,,,,,305,0,9,314,569,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,266,B,1,0,B,36,71,4,9,4,51,21,40,4,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,242,0,10,252,399,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,266,C,1,0,C01,40,52,3,5,1,46,21,54,8,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,232,1,5,238,399,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,267,B,1,0,B,24,71,1,18,12,57,30,68,6,0,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,289,0,8,297,511,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,267,C,1,0,C01,29,57,0,15,8,45,19,82,3,0,0,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,261,0,10,271,511,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,267,C,2,0,C02,34,53,2,16,4,46,22,68,7,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,255,0,8,263,511,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,268,B,1,0,B,54,78,2,25,1,49,20,54,6,1,0,0,0,2,1,0,1,,,,,,,,,,,,,,,,,,,,294,0,10,304,503,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,268,C,1,0,C01,39,67,2,17,5,54,37,66,3,2,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,294,0,10,304,502,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,269,B,1,0,B,25,43,1,21,6,49,42,75,5,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,267,0,15,282,603,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,269,C,1,0,C01,34,48,2,24,8,47,32,80,8,2,0,1,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,289,0,14,303,602,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,269,C,2,0,C02,22,52,3,15,3,48,31,87,11,0,0,1,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,277,0,14,291,602,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,269,E,1,0,E01,12,61,4,47,15,63,49,99,11,1,0,0,0,1,1,0,2,,,,,,,,,,,,,,,,,,,,366,0,20,386,708,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,270,B,1,0,B,25,31,7,6,7,37,72,78,8,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,272,0,25,297,622,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,270,C,1,0,C01,22,34,7,5,7,24,72,65,6,0,0,0,1,3,1,2,2,,,,,,,,,,,,,,,,,,,,251,0,24,275,622,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,271,B,1,0,B,21,37,2,9,9,35,75,61,12,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,262,0,0,262,586,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,271,C,1,0,C01,19,45,5,9,12,29,81,49,7,0,0,0,0,1,1,1,0,,,,,,,,,,,,,,,,,,,,259,0,17,276,585,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,272,B,1,0,B,18,18,4,10,10,35,185,62,6,0,0,0,1,1,1,0,1,,,,,,,,,,,,,,,,,,,,352,0,23,375,623,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,273,B,1,0,B,18,30,1,11,13,27,206,50,1,0,0,0,0,6,0,1,1,,,,,,,,,,,,,,,,,,,,365,0,18,383,708,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,273,C,1,0,C01,23,20,6,22,4,25,182,51,6,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,341,0,21,362,707,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,274,B,1,0,B,22,29,3,8,8,87,9,40,2,3,0,2,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,216,0,8,224,474,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,274,C,1,0,C01,29,33,3,8,6,88,12,34,5,1,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,223,0,0,223,474,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,275,B,1,0,B,22,20,5,5,8,87,12,52,4,0,0,0,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,219,0,0,219,498,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,275,C,1,0,C01,45,30,2,13,0,102,12,48,7,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,261,0,11,272,497,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,276,B,1,0,B,41,41,10,9,16,30,15,105,21,0,0,0,0,3,3,0,1,,,,,,,,,,,,,,,,,,,,295,0,15,310,668,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,277,B,1,0,B,19,35,12,7,12,34,15,95,16,2,0,1,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,252,0,12,264,638,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,278,B,1,0,B,23,21,2,9,12,21,12,89,9,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,201,0,15,216,490,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,278,C,1,0,C01,15,12,6,9,24,29,12,82,17,0,0,0,0,4,1,0,1,,,,,,,,,,,,,,,,,,,,212,0,7,219,490,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,279,B,1,0,B,9,34,5,6,5,62,20,78,4,0,0,4,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,229,0,9,238,403,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,279,C,1,0,C01,12,41,9,14,6,50,25,70,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,229,0,9,238,403,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,280,B,1,0,B,31,67,6,10,7,49,18,57,21,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,268,0,19,287,524,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,280,C,1,0,C01,23,63,3,17,5,46,17,52,19,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,247,0,32,279,524,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,281,B,1,0,B,10,20,3,3,12,81,22,63,10,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,227,0,0,227,459,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,281,C,1,0,C01,7,11,3,3,3,63,19,73,15,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,199,2,9,210,458,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,282,B,1,0,B,11,33,5,4,4,94,25,57,8,0,0,3,0,3,0,1,1,,,,,,,,,,,,,,,,,,,,249,0,11,260,403,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,282,C,1,0,C01,3,48,2,3,7,83,12,59,12,0,1,0,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,233,0,11,244,403,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,283,B,1,0,B,34,41,4,11,10,32,42,63,15,0,0,0,0,6,0,1,0,,,,,,,,,,,,,,,,,,,,259,0,9,268,544,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,283,C,1,0,C01,43,28,3,9,8,37,64,56,6,0,1,0,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,258,0,14,272,543,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,283,C,2,0,C02,31,38,2,15,4,36,51,67,24,0,1,0,0,3,0,1,1,,,,,,,,,,,,,,,,,,,,274,0,7,281,543,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,284,B,1,0,B,55,32,3,16,13,52,32,59,11,0,1,1,0,4,2,1,1,,,,,,,,,,,,,,,,,,,,283,0,9,292,445,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,285,B,1,0,B,18,56,4,14,14,130,41,92,14,0,1,2,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,390,0,19,409,658,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,285,C,1,0,C01,23,67,7,14,20,113,22,89,12,1,0,1,1,2,4,0,0,,,,,,,,,,,,,,,,,,,,376,0,18,394,657,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,286,B,1,0,B,10,33,2,5,5,34,1,58,4,0,0,0,0,2,0,1,0,,,,,,,,,,,,,,,,,,,,155,0,14,169,274,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,286,E,1,0,E01,6,13,2,4,3,10,12,27,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,81,0,7,88,171,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,287,B,1,0,B,32,28,5,58,7,53,11,95,7,0,0,0,0,1,4,0,1,,,,,,,,,,,,,,,,,,,,302,0,14,316,590,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,287,C,1,0,C01,28,32,6,53,7,60,10,85,11,0,0,2,0,1,0,0,2,,,,,,,,,,,,,,,,,,,,297,0,21,318,589,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,287,E,1,0,E01,43,22,6,12,22,61,40,148,8,1,0,0,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,372,0,17,389,667,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,288,B,1,0,B,26,43,1,6,11,84,29,67,8,1,0,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,278,0,0,278,540,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,288,C,1,0,C01,29,22,4,11,9,85,30,83,6,0,0,1,0,4,1,0,2,,,,,,,,,,,,,,,,,,,,287,0,19,306,539,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,288,C,2,0,C02,17,45,5,8,11,83,28,73,7,4,0,1,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,284,0,13,297,539,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,289,B,1,0,B,20,41,5,4,8,94,16,65,5,0,0,1,0,3,1,0,1,,,,,,,,,,,,,,,,,,,,264,0,9,273,520,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,289,C,1,0,C01,22,34,2,5,4,83,25,47,8,1,0,0,0,2,1,0,1,,,,,,,,,,,,,,,,,,,,235,0,14,249,520,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,290,B,1,0,B,18,32,4,2,7,84,24,85,10,1,0,1,0,4,0,0,1,,,,,,,,,,,,,,,,,,,,273,0,19,292,598,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,290,C,1,0,C01,36,38,3,7,19,98,19,95,12,0,1,1,0,3,0,0,0,,,,,,,,,,,,,,,,,,,,332,0,19,351,597,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,290,C,2,0,C02,29,43,4,5,15,64,22,113,9,0,0,1,1,3,0,0,2,,,,,,,,,,,,,,,,,,,,311,0,18,329,597,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,291,B,1,0,B,28,68,4,5,6,48,16,71,2,0,0,0,0,3,1,0,0,,,,,,,,,,,,,,,,,,,,252,0,9,261,492,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,18,LA BARCA,291,C,1,0,C01,23,57,4,5,8,53,10,61,2,3,0,1,0,4,1,0,1,,,,,,,,,,,,,,,,,,,,233,0,6,239,492,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,34,DEGOLLADO,483,B,1,0,B,75,192,3,23,7,14,12,37,2,1,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,369,0,9,378,718,Acta casilla,,,
1,14,JALISCO,15,LA BARCA,34,DEGOLLADO,483,C,1,0,C01,77,147,2,43,2,13,18,53,4,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,359,0,23,382,718,Acta casilla,,,
