CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2153,2,2,97,8,263,13,276,10,332,5,,,,,4,0,0,6,,,,,,,,,4,,,,,,,,,,3,1023,0,37,1060,1462
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2154,1,3,19,2,113,3,119,3,112,1,,,,,0,2,1,2,,,,,,,,,1,,,,,,,,,,0,381,0,13,394,503
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2155,1,1,22,1,87,5,165,0,81,1,,,,,0,0,0,4,,,,,,,,,1,,,,,,,,,,0,368,0,16,384,515
1,14,JALISCO,5,PUERTO VALLARTA,81,SAN SEBASTIAN DEL OESTE,2156,1,3,20,1,66,2,201,5,80,0,,,,,0,0,0,1,,,,,,,,,4,,,,,,,,,,0,383,0,0,383,506
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2212,3,163,635,12,15,9,355,5,100,5,,,,,1,1,0,0,,,,,,,,,34,,,,,,,,,,62,1397,0,86,1483,2131
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2213,5,242,1088,13,28,18,529,27,191,6,,,,,0,2,0,1,,,,,,,,,86,,,,,,,,,,95,2326,0,110,2436,2678
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2214,4,200,764,7,20,8,455,11,105,5,,,,,3,2,0,0,,,,,,,,,44,,,,,,,,,,72,1696,0,135,1831,2760
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2215,1,46,222,4,9,3,147,6,15,2,,,,,0,0,0,1,,,,,,,,,2,,,,,,,,,,40,497,0,32,529,674
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2216,1,61,120,4,6,2,130,2,14,0,,,,,0,0,0,0,,,,,,,,,1,,,,,,,,,,2,342,0,38,380,523
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2217,1,45,99,1,1,4,94,1,12,1,,,,,0,0,0,0,,,,,,,,,1,,,,,,,,,,5,264,0,15,279,364
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2219,1,4,74,0,3,3,33,0,3,1,,,,,0,0,0,0,,,,,,,,,0,,,,,,,,,,0,121,0,10,131,195
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2220,2,115,156,11,6,4,153,5,29,2,,,,,0,0,0,1,,,,,,,,,2,,,,,,,,,,34,518,0,69,587,951
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2221,1,61,101,0,1,1,29,1,6,0,,,,,0,0,0,0,,,,,,,,,0,,,,,,,,,,0,200,0,14,214,312
1,14,JALISCO,5,PUERTO VALLARTA,85,TALPA DE ALLENDE,2222,2,49,118,6,0,4,108,30,58,2,,,,,2,0,0,0,,,,,,,,,3,,,,,,,,,,0,380,0,42,422,618
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2633,3,21,285,61,18,6,377,3,206,4,,,,,1,0,0,0,,,,,,,,,48,,,,,,,,,,6,1036,0,50,1086,1550
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2634,3,25,224,87,31,7,404,0,165,3,,,,,3,0,0,1,,,,,,,,,30,,,,,,,,,,2,982,0,65,1047,1613
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2635,4,35,366,101,30,13,622,10,222,7,,,,,3,1,0,1,,,,,,,,,39,,,,,,,,,,9,1459,0,90,1549,2450
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2636,3,32,282,62,24,7,349,6,195,6,,,,,2,1,0,0,,,,,,,,,39,,,,,,,,,,5,1010,2,54,1066,1607
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2637,2,4,184,32,15,21,156,1,208,7,,,,,5,5,0,1,,,,,,,,,7,,,,,,,,,,7,653,0,57,710,1215
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2638,2,15,99,61,60,17,172,12,174,7,,,,,4,2,2,3,,,,,,,,,8,,,,,,,,,,2,638,0,56,694,1273
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2639,3,16,108,101,31,17,313,12,233,7,,,,,2,1,0,1,,,,,,,,,6,,,,,,,,,,0,848,0,100,948,1554
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2640,3,15,76,59,56,16,259,7,212,8,,,,,1,0,0,1,,,,,,,,,6,,,,,,,,,,23,739,0,69,808,1556
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2641,1,5,62,20,15,11,84,0,73,5,,,,,0,0,0,1,,,,,,,,,3,,,,,,,,,,2,281,0,25,306,468
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2642,3,18,237,88,17,18,301,4,230,6,,,,,4,1,2,2,,,,,,,,,16,,,,,,,,,,51,995,0,64,1059,1738
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2643,5,36,174,107,73,24,710,7,479,18,,,,,9,7,0,2,,,,,,,,,40,,,,,,,,,,4,1690,1,103,1794,3013
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2644,2,7,101,39,11,11,309,2,101,4,,,,,4,0,0,0,,,,,,,,,8,,,,,,,,,,0,597,0,52,649,1069
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2645,2,5,42,13,5,5,68,2,40,1,,,,,1,0,0,0,,,,,,,,,1,,,,,,,,,,1,184,0,15,199,369
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2646,2,34,95,57,14,12,202,4,84,6,,,,,1,1,0,1,,,,,,,,,10,,,,,,,,,,4,525,0,66,591,1082
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2647,2,9,36,41,15,10,152,2,72,2,,,,,5,1,0,0,,,,,,,,,0,,,,,,,,,,2,347,0,27,374,826
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2648,3,13,130,42,9,16,422,1,244,5,,,,,6,2,0,2,,,,,,,,,5,,,,,,,,,,2,899,0,85,984,1920
1,14,JALISCO,5,PUERTO VALLARTA,101,TOMATLAN,2649,3,27,97,85,43,23,371,3,395,11,,,,,6,4,1,3,,,,,,,,,18,,,,,,,,,,1,1088,0,57,1145,2163
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3549,2,21,63,8,20,11,195,5,178,11,,,,,2,3,0,2,,,,,,,,,31,,,,,,,,,,3,553,0,31,584,1180
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3550,2,22,44,6,23,11,253,7,225,6,,,,,7,1,0,1,,,,,,,,,44,,,,,,,,,,4,654,0,31,685,1426
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3551,3,23,76,12,18,22,302,7,232,6,,,,,3,3,0,2,,,,,,,,,41,,,,,,,,,,6,753,0,39,792,1730
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3552,3,29,70,6,19,14,377,10,229,10,,,,,6,4,0,1,,,,,,,,,29,,,,,,,,,,1,805,0,38,843,1812
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3553,3,39,95,3,29,16,328,7,311,4,,,,,2,1,0,0,,,,,,,,,63,,,,,,,,,,8,906,0,32,938,1920
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3554,2,21,40,5,14,13,240,4,271,6,,,,,6,2,0,1,,,,,,,,,45,,,,,,,,,,6,674,0,29,703,1365
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3555,3,28,61,6,18,12,304,3,253,9,,,,,8,3,0,0,,,,,,,,,78,,,,,,,,,,8,791,0,29,820,1577
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3556,2,15,65,9,12,19,291,6,197,2,,,,,2,3,0,1,,,,,,,,,37,,,,,,,,,,4,663,0,21,684,1459
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3557,2,29,73,9,14,10,221,6,199,5,,,,,4,0,0,4,,,,,,,,,57,,,,,,,,,,1,632,0,35,667,1459
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3558,2,24,66,4,21,11,199,4,243,6,,,,,3,0,0,1,,,,,,,,,51,,,,,,,,,,3,636,0,17,653,1313
1,14,JALISCO,5,PUERTO VALLARTA,69,PUERTO VALLARTA,3559,2,26,47,1,21,7,127,5,123,7,,,,,2,4,0,0,,,,,,,,,38,,,,,,,,,,5,413,0,14,427,927
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2900,2,87,138,7,27,17,193,28,222,9,,,,,7,3,1,2,,,,,,,,,,21,,,195,,,,,,,957,0,30,987,1438
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2901,2,51,85,2,15,16,110,6,135,9,,,,,2,2,0,2,,,,,,,,,,18,,,76,,,,,,,529,0,14,543,1101
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2902,4,148,171,7,29,32,283,15,339,15,,,,,8,5,0,2,,,,,,,,,,29,,,233,,,,,,,1316,0,70,1386,2706
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2903,3,105,129,12,42,21,226,10,210,8,,,,,6,2,1,0,,,,,,,,,,28,,,130,,,,,,,930,0,39,969,1817
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2904,2,61,103,7,26,19,170,11,155,12,,,,,0,1,0,0,,,,,,,,,,19,,,76,,,,,,,660,0,30,690,1394
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2905,3,101,144,8,33,19,185,13,213,11,,,,,7,2,0,3,,,,,,,,,,15,,,115,,,,,,,869,0,39,908,1721
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2906,3,182,123,4,34,15,201,7,192,13,,,,,4,1,0,3,,,,,,,,,,13,,,155,,,,,,,947,0,34,981,1969
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2907,3,103,114,5,22,15,202,14,174,13,,,,,5,4,0,2,,,,,,,,,,14,,,114,,,,,,,801,0,42,843,1642
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2908,3,94,134,9,22,16,183,10,212,15,,,,,1,0,0,3,,,,,,,,,,11,,,123,,,,,,,833,1,40,874,1676
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2966,5,226,178,14,62,34,508,19,477,35,,,,,11,6,0,3,,,,,,,,,,45,,,347,,,,,,,1965,0,58,2023,3539
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2967,3,89,80,12,33,24,232,13,230,9,,,,,3,1,0,2,,,,,,,,,,15,,,177,,,,,,,920,0,25,945,1638
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2968,4,254,158,14,38,15,375,23,301,19,,,,,8,4,0,1,,,,,,,,,,38,,,381,,,,,,,1629,2,62,1693,2517
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2969,17,1044,683,54,259,109,2016,97,1646,164,,,,,31,10,1,4,,,,,,,,,,161,,,1862,,,,,,,8141,2,211,8354,12502
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2970,3,168,134,11,37,22,301,24,279,15,,,,,2,2,0,0,,,,,,,,,,35,,,300,,,,,,,1330,1,28,1359,2132
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2971,2,92,79,11,17,17,192,14,196,6,,,,,7,0,0,1,,,,,,,,,,14,,,161,,,,,,,807,2,22,831,1284
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,2972,4,168,137,15,47,20,314,21,307,22,,,,,29,3,0,0,,,,,,,,,,23,,,244,,,,,,,1350,4,48,1402,2361
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3018,12,405,495,49,123,104,939,77,823,76,,,,,46,9,1,13,,,,,,,,,,116,,,281,,,,,,,3557,1,189,3747,8804
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3019,13,418,425,35,175,90,1278,82,1200,81,,,,,34,11,1,9,,,,,,,,,,182,,,470,,,,,,,4491,1,149,4641,9739
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3020,14,633,556,56,184,109,1688,89,1190,71,,,,,28,12,1,10,,,,,,,,,,237,,,652,,,,,,,5516,4,155,5675,9956
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3021,4,170,182,7,29,27,439,15,297,16,,,,,7,2,1,3,,,,,,,,,,68,,,145,,,,,,,1408,0,65,1473,2557
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3022,5,176,295,19,73,50,430,30,446,27,,,,,15,3,1,5,,,,,,,,,,75,,,149,,,,,,,1794,3,53,1850,3686
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3023,15,534,631,44,156,135,996,110,1096,84,,,,,52,13,5,10,,,,,,,,,,115,,,273,,,,,,,4254,3,215,4472,11124
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3025,1,49,13,21,9,9,77,4,26,2,,,,,0,0,0,0,,,,,,,,,,1,,,2,,,,,,,213,0,7,220,438
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3026,16,392,487,55,176,109,1167,73,1486,97,,,,,45,13,1,9,,,,,,,,,,157,,,354,,,,,,,4621,4,134,4759,11687
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3027,2,75,188,7,10,13,89,10,116,6,,,,,0,1,0,0,,,,,,,,,,8,,,10,,,,,,,533,0,34,567,1289
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3028,6,255,559,18,59,49,247,27,277,23,,,,,8,5,0,3,,,,,,,,,,14,,,58,,,,,,,1602,2,66,1670,4103
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3029,4,217,244,9,42,23,418,10,250,14,,,,,3,0,0,0,,,,,,,,,,17,,,323,,,,,,,1570,0,51,1621,2726
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3030,24,1035,689,41,225,188,2625,110,2275,122,,,,,64,28,1,18,,,,,,,,,,230,,,1844,,,,,,,9495,2,218,9715,17740
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3031,4,150,139,14,35,39,293,10,276,18,,,,,10,1,0,8,,,,,,,,,,23,,,147,,,,,,,1163,0,60,1223,2470
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3033,16,828,487,46,191,75,1535,74,1156,64,,,,,19,4,0,5,,,,,,,,,,178,,,1371,,,,,,,6033,1,134,6168,11591
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3034,2,60,86,3,50,17,266,3,211,10,,,,,7,2,0,2,,,,,,,,,,14,,,89,,,,,,,820,0,28,848,1450
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3035,2,75,79,11,48,9,198,9,167,11,,,,,1,2,1,1,,,,,,,,,,6,,,82,,,,,,,700,0,32,732,1190
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3036,3,147,108,7,37,20,275,9,228,10,,,,,6,1,0,2,,,,,,,,,,20,,,227,,,,,,,1097,0,33,1130,1738
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3037,3,136,115,13,30,12,291,18,235,23,,,,,5,1,0,1,,,,,,,,,,34,,,264,,,,,,,1178,3,27,1208,1885
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3038,3,145,114,13,43,11,307,17,247,19,,,,,5,1,0,1,,,,,,,,,,26,,,293,,,,,,,1242,0,33,1275,1987
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3039,3,146,77,9,36,10,241,8,274,13,,,,,3,2,0,0,,,,,,,,,,15,,,197,,,,,,,1031,1,40,1072,1632
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3040,2,86,99,2,35,8,184,8,169,14,,,,,2,2,0,1,,,,,,,,,,13,,,120,,,,,,,743,0,44,787,1378
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3041,2,61,66,5,31,12,150,13,131,15,,,,,3,3,0,2,,,,,,,,,,13,,,93,,,,,,,598,1,22,621,991
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3042,3,89,96,9,57,9,235,8,205,6,,,,,5,1,1,3,,,,,,,,,,19,,,115,,,,,,,858,0,33,891,1515
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3043,2,68,75,5,58,7,124,9,126,8,,,,,4,2,0,0,,,,,,,,,,7,,,71,,,,,,,564,0,37,601,1005
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3044,1,42,48,5,12,11,85,5,84,9,,,,,1,2,0,1,,,,,,,,,,5,,,46,,,,,,,356,0,21,377,598
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3045,2,91,105,5,26,15,216,12,167,14,,,,,5,2,0,1,,,,,,,,,,15,,,90,,,,,,,764,0,34,798,1328
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3046,4,208,191,14,49,25,465,15,311,17,,,,,6,4,0,4,,,,,,,,,,38,,,327,,,,,,,1674,1,66,1741,2741
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3047,2,56,77,4,19,9,128,6,123,6,,,,,4,0,0,2,,,,,,,,,,11,,,60,,,,,,,505,0,19,524,861
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3048,6,284,222,19,94,51,669,35,475,33,,,,,4,4,0,4,,,,,,,,,,51,,,320,,,,,,,2265,1,59,2325,3826
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3049,3,114,109,19,24,11,282,20,214,11,,,,,5,3,0,0,,,,,,,,,,33,,,98,,,,,,,943,3,44,990,1848
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3050,3,82,122,11,43,9,229,13,204,15,,,,,6,1,0,1,,,,,,,,,,34,,,143,,,,,,,913,0,34,947,1587
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3051,2,82,92,7,31,19,184,10,142,6,,,,,5,0,0,3,,,,,,,,,,20,,,68,,,,,,,669,0,28,697,1173
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3052,3,140,115,11,27,14,224,16,192,6,,,,,5,3,0,0,,,,,,,,,,29,,,137,,,,,,,919,1,38,958,1806
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3053,4,161,149,16,38,21,259,11,296,9,,,,,8,0,1,1,,,,,,,,,,19,,,153,,,,,,,1142,0,60,1202,2269
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3054,2,92,94,0,24,13,182,15,216,7,,,,,5,4,0,0,,,,,,,,,,51,,,121,,,,,,,824,0,33,857,1423
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3055,2,101,70,6,29,8,186,9,173,10,,,,,7,1,0,0,,,,,,,,,,19,,,136,,,,,,,755,2,29,786,1306
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3056,2,80,99,10,26,28,147,8,164,7,,,,,4,6,1,3,,,,,,,,,,14,,,94,,,,,,,691,2,29,722,1424
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3057,2,60,62,3,19,5,133,4,136,9,,,,,1,0,0,1,,,,,,,,,,11,,,75,,,,,,,519,0,19,538,1044
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3058,3,145,115,10,31,13,257,14,176,6,,,,,7,1,0,2,,,,,,,,,,17,,,96,,,,,,,890,0,46,936,1714
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3059,2,99,97,10,18,10,173,13,166,9,,,,,7,3,0,1,,,,,,,,,,16,,,97,,,,,,,719,0,16,735,1445
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3060,2,64,70,5,19,10,111,7,104,6,,,,,2,1,0,2,,,,,,,,,,7,,,54,,,,,,,462,0,17,479,854
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3061,3,143,160,11,33,23,233,13,253,26,,,,,11,4,1,1,,,,,,,,,,23,,,106,,,,,,,1041,0,39,1080,2190
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3062,2,94,113,7,16,13,150,6,164,5,,,,,7,2,0,0,,,,,,,,,,7,,,90,,,,,,,674,0,29,703,1481
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3063,2,88,78,8,20,14,179,4,178,3,,,,,7,4,0,2,,,,,,,,,,11,,,78,,,,,,,674,0,26,700,1375
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3064,3,107,134,20,31,25,236,16,208,13,,,,,3,2,0,4,,,,,,,,,,18,,,138,,,,,,,955,1,45,1001,1902
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3065,3,186,120,5,42,19,398,65,215,26,,,,,4,2,1,1,,,,,,,,,,35,,,219,,,,,,,1338,0,47,1385,2201
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3066,2,144,117,6,28,5,250,15,181,7,,,,,1,6,0,0,,,,,,,,,,31,,,154,,,,,,,945,2,26,973,1405
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3068,9,1125,483,14,67,22,985,13,391,23,,,,,8,6,0,2,,,,,,,,,,74,,,897,,,,,,,4110,1,80,4191,6491
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3069,4,407,243,8,16,14,312,17,102,7,,,,,2,2,0,2,,,,,,,,,,58,,,339,,,,,,,1529,0,35,1564,2280
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3070,2,83,108,3,20,12,99,6,118,4,,,,,1,1,0,1,,,,,,,,,,21,,,100,,,,,,,577,2,21,600,1143
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3071,3,174,218,3,31,13,273,27,249,13,,,,,3,1,1,0,,,,,,,,,,27,,,189,,,,,,,1222,1,52,1275,2055
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3072,2,83,137,6,28,9,185,9,149,8,,,,,2,0,0,0,,,,,,,,,,19,,,159,,,,,,,794,0,26,820,1309
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3074,4,354,146,4,29,19,421,16,183,14,,,,,4,0,1,2,,,,,,,,,,31,,,430,,,,,,,1654,1,51,1706,2557
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3117,4,119,158,23,33,21,335,14,223,25,,,,,11,3,0,1,,,,,,,,,,22,,,85,,,,,,,1073,0,38,1111,2434
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3118,5,127,248,21,54,34,451,23,389,23,,,,,15,5,1,2,,,,,,,,,,39,,,92,,,,,,,1524,1,69,1594,3536
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3226,12,503,472,39,147,76,1226,65,993,75,,,,,28,7,0,9,,,,,,,,,,161,,,474,,,,,,,4275,5,134,4414,8869
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3227,3,93,163,6,24,19,243,12,249,13,,,,,7,3,0,3,,,,,,,,,,24,,,68,,,,,,,927,0,28,955,1983
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3228,3,90,179,9,36,26,186,20,224,12,,,,,5,3,1,3,,,,,,,,,,31,,,56,,,,,,,881,0,35,916,1881
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3229,4,143,163,14,38,39,267,11,314,16,,,,,13,3,0,7,,,,,,,,,,34,,,107,,,,,,,1169,0,58,1227,2572
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3230,4,157,160,12,61,37,342,24,410,32,,,,,12,6,1,2,,,,,,,,,,57,,,140,,,,,,,1453,0,58,1511,2950
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3231,9,518,310,19,84,49,1034,43,716,57,,,,,17,6,1,3,,,,,,,,,,137,,,564,,,,,,,3558,3,110,3671,6241
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3232,1,38,13,1,6,4,25,5,21,2,,,,,0,0,0,0,,,,,,,,,,9,,,18,,,,,,,142,0,7,149,360
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3233,2,264,79,4,19,3,287,5,71,4,,,,,0,0,0,0,,,,,,,,,,35,,,235,,,,,,,1006,0,17,1023,1425
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3234,5,201,242,41,67,38,564,23,415,38,,,,,13,2,0,1,,,,,,,,,,28,,,122,,,,,,,1795,0,78,1873,3411
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3363,2,58,40,3,25,9,168,13,98,11,,,,,2,1,0,0,,,,,,,,,,20,,,59,,,,,,,507,0,15,522,848
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3364,1,39,20,7,17,8,90,3,54,8,,,,,1,0,0,0,,,,,,,,,,15,,,37,,,,,,,299,0,7,306,489
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3365,2,54,40,3,17,1,129,7,120,3,,,,,3,1,0,0,,,,,,,,,,25,,,57,,,,,,,460,0,13,473,833
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3366,2,63,45,4,17,5,122,12,94,4,,,,,2,0,0,1,,,,,,,,,,19,,,74,,,,,,,462,0,18,480,798
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3367,1,45,36,2,13,7,128,9,107,6,,,,,6,0,0,1,,,,,,,,,,14,,,57,,,,,,,431,0,21,452,741
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3368,2,54,42,4,15,4,142,6,126,5,,,,,2,1,0,0,,,,,,,,,,23,,,80,,,,,,,504,0,5,509,783
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3369,2,72,37,7,19,8,179,5,164,10,,,,,2,0,0,0,,,,,,,,,,31,,,92,,,,,,,626,0,13,639,1083
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3370,2,94,43,4,13,6,227,7,107,5,,,,,1,0,0,0,,,,,,,,,,25,,,97,,,,,,,629,0,20,649,916
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3371,2,83,33,5,17,7,210,5,108,4,,,,,2,1,0,0,,,,,,,,,,37,,,76,,,,,,,588,0,3,591,844
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3372,2,142,50,3,16,3,216,5,110,5,,,,,1,1,0,1,,,,,,,,,,22,,,141,,,,,,,716,0,149,865,977
1,14,JALISCO,6,ZAPOPAN,120,ZAPOPAN,3373,2,90,62,3,19,8,181,23,149,5,,,,,1,0,0,1,,,,,,,,,,24,,,118,,,,,,,684,0,8,692,1065
