CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2213,2,212,95,114,6,12,21,10,37,15,0,0,3,15,525,9,549,1148
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2214,2,195,101,128,8,18,3,9,36,15,0,0,1,1,514,20,535,968
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2215,1,201,69,83,3,9,5,3,17,10,0,0,2,1,402,16,419,733
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2216,1,215,32,65,2,7,5,6,14,7,0,0,2,1,355,17,373,625
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2217,1,179,45,84,1,10,14,7,27,18,0,0,4,0,389,18,407,686
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2218,2,97,176,201,9,13,6,4,25,14,0,1,12,0,558,18,576,1500
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2219,6,307,327,516,66,47,22,45,55,92,0,2,10,2,1489,66,1557,3786
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2220,2,255,62,99,9,10,9,5,23,17,0,2,1,0,492,16,508,871
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2221,1,206,60,65,1,4,5,7,9,10,0,1,1,2,369,7,378,652
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2222,2,162,76,81,5,9,5,8,22,20,0,1,3,2,392,12,406,827
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2223,1,142,49,92,2,7,7,9,22,15,0,1,0,0,346,20,366,672
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2224,2,158,53,135,4,8,11,7,9,5,0,0,1,1,391,20,412,834
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2225,2,172,101,292,5,20,9,13,30,24,0,1,2,0,669,34,703,1334
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2226,2,243,98,195,10,23,25,14,29,17,0,1,8,1,663,37,701,1430
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2227,2,166,116,140,12,17,11,9,20,24,0,0,5,0,520,26,546,1190
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2228,2,214,87,101,7,14,12,9,18,17,0,1,1,1,481,15,497,1084
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2229,4,512,206,296,15,33,48,22,65,60,0,2,5,6,1264,72,1342,2824
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2230,3,167,154,231,8,31,18,16,17,20,0,3,6,0,671,29,700,1895
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2231,3,188,148,251,9,24,27,12,35,14,0,2,3,2,713,61,776,1957
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2236,1,206,53,73,3,5,5,1,13,8,0,1,1,0,369,12,381,682
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2237,1,120,27,33,0,3,2,0,4,7,0,0,4,0,200,6,206,373
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2238,3,336,161,275,6,14,27,15,38,27,0,2,2,3,903,22,928,1017
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2295,3,181,227,404,14,18,6,8,13,13,0,2,15,0,901,52,953,1746
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2296,3,167,249,394,13,32,3,11,11,6,0,2,3,0,891,33,924,1658
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2297,3,103,115,293,16,47,18,28,51,10,0,1,3,2,685,37,724,1834
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2298,3,109,102,235,12,27,4,7,35,4,0,0,4,1,539,22,562,1595
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2299,3,67,283,365,6,1,5,11,9,10,0,0,7,0,764,25,789,1740
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2300,4,26,354,470,21,20,5,7,4,27,0,0,7,0,941,39,980,2334
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2301,2,55,91,216,2,5,3,4,5,1,0,2,4,0,388,10,398,860
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2302,1,37,147,196,4,2,1,3,0,0,0,3,6,0,399,13,412,719
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2303,2,32,189,290,6,8,3,4,14,4,0,2,6,0,558,12,570,1159
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2304,3,47,225,420,6,7,2,3,10,17,0,2,11,0,750,20,770,1546
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2305,3,115,278,220,11,44,4,17,7,4,0,1,0,0,701,27,728,1681
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2306,2,137,177,98,9,20,0,11,8,3,0,0,1,0,464,15,479,1116
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2307,1,18,40,93,2,2,0,3,15,4,0,0,1,1,178,12,191,384
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2308,2,60,128,147,9,21,5,10,16,13,0,0,3,1,412,13,426,830
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2309,4,155,281,284,13,39,17,18,51,28,0,5,11,1,902,44,947,2317
5,16,MICHOACAN,14,URUAPAN NORTE,103,URUAPAN,2310,3,127,175,230,12,31,4,23,9,4,0,2,2,0,619,37,656,1302
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,457,3,428,453,257,23,4,6,6,21,7,0,7,6,0,1218,36,1254,1667
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,458,2,323,293,166,8,5,7,3,25,5,0,8,2,0,845,19,864,1118
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,459,1,128,20,151,0,0,0,0,7,1,0,0,10,0,317,7,324,444
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,460,1,119,67,97,6,1,0,2,3,1,0,1,5,0,302,11,313,424
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,461,3,363,262,449,29,10,20,4,38,5,0,2,13,0,1195,37,1232,1650
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,462,1,147,116,60,4,2,1,2,0,0,0,0,0,0,332,5,337,516
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,463,2,345,208,321,18,9,15,10,45,5,0,9,16,0,1001,62,1063,1371
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,464,3,396,304,517,11,10,8,18,8,6,0,11,24,0,1313,91,1404,2015
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,465,2,234,100,298,7,6,4,10,34,0,0,3,7,1,703,54,758,981
5,16,MICHOACAN,15,PÁTZCUARO,32,ERONGARÍCUARO,466,1,109,194,196,9,4,2,0,7,1,0,2,15,0,539,18,557,679
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,647,4,269,637,678,21,33,11,5,51,14,0,31,25,0,1775,75,1850,2521
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,648,2,58,327,157,9,4,5,3,17,5,0,9,3,0,597,36,633,857
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,649,1,46,233,96,5,4,4,1,9,10,0,3,2,0,413,14,427,638
5,16,MICHOACAN,15,PÁTZCUARO,39,HUIRAMBA,650,4,96,701,530,62,4,2,5,10,14,0,25,23,1,1472,36,1509,2020
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,802,2,555,167,184,2,3,9,0,8,9,0,7,7,0,951,23,974,1280
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,803,3,244,127,646,5,2,5,0,4,2,0,1,25,0,1061,25,1086,1473
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,804,2,358,78,320,1,3,1,3,4,0,0,0,9,0,777,28,805,1088
5,16,MICHOACAN,15,PÁTZCUARO,49,LAGUNILLAS,805,2,391,93,147,2,4,4,2,8,4,0,4,11,0,670,17,687,912
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1456,3,245,147,393,9,44,45,19,121,22,0,1,8,1,1054,67,1122,1992
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1457,2,206,147,213,9,35,30,10,35,5,0,3,3,0,696,24,720,1291
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1458,4,244,213,479,19,66,53,10,81,19,0,0,15,2,1199,74,1275,2412
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1459,5,386,258,492,26,76,53,18,75,22,0,2,14,5,1422,99,1526,3020
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1460,3,288,166,361,33,49,53,16,96,14,0,3,6,2,1085,60,1147,1984
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1461,2,109,76,132,8,17,10,7,28,3,0,2,2,2,394,19,415,779
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1462,2,176,118,275,8,54,25,8,28,17,0,1,7,1,717,75,793,1448
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1463,2,81,76,164,8,37,15,5,15,6,0,3,2,0,412,31,443,906
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1464,2,124,94,129,7,36,15,3,30,8,0,1,1,0,448,31,479,839
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1465,2,143,93,173,10,16,24,7,31,5,0,1,3,0,506,26,532,1005
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1466,2,131,103,140,7,14,12,3,34,6,0,2,5,0,457,24,481,816
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1467,3,187,147,279,20,49,24,12,51,12,0,2,6,1,789,56,846,1603
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1468,1,140,68,62,0,11,2,2,13,5,0,0,2,1,305,12,318,469
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1469,2,198,96,132,8,14,18,8,31,4,0,0,2,0,511,23,534,854
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1470,7,672,418,824,58,134,95,29,206,42,0,6,23,2,2507,126,2635,4021
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1471,3,243,139,214,18,37,31,11,50,15,0,3,7,1,768,25,794,1526
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1472,2,181,129,175,10,57,18,9,41,16,0,1,4,1,641,27,669,1133
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1473,3,216,212,302,16,64,30,25,35,15,0,6,5,0,926,69,995,1846
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1474,4,263,211,430,29,145,42,16,68,15,0,6,9,0,1234,88,1322,2723
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1475,3,174,177,291,20,62,30,17,82,22,0,1,9,5,885,50,940,1829
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1476,7,376,359,748,26,140,58,28,105,23,0,12,15,4,1890,116,2010,4501
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1477,4,330,211,434,21,71,38,12,38,17,0,1,6,1,1179,75,1255,2563
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1478,3,167,121,421,19,68,41,14,33,17,0,2,9,0,912,50,962,2152
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1479,3,153,211,388,12,38,103,47,14,8,0,1,6,0,981,52,1033,1902
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1480,3,122,193,434,10,44,125,11,12,9,0,5,10,0,975,40,1015,1908
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1481,2,143,108,239,14,43,14,3,13,8,0,3,6,0,594,38,632,1114
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1482,2,124,74,265,11,57,7,6,16,1,0,3,12,0,576,48,624,1148
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1483,3,69,247,562,22,73,11,5,78,5,0,3,14,0,1089,83,1172,1988
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1484,2,47,82,232,10,11,1,0,10,2,0,0,1,0,396,23,419,827
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1485,2,139,91,204,20,35,6,9,20,3,0,2,0,0,529,21,550,1113
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1486,2,145,57,167,24,13,20,7,51,6,0,0,6,1,496,38,535,1129
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1487,2,163,143,204,14,86,5,3,11,4,0,5,4,1,642,28,671,1205
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1488,1,142,66,115,5,38,3,4,4,1,0,4,2,0,384,25,409,733
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1489,2,29,184,221,13,89,3,2,2,2,0,3,3,3,551,21,575,1015
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1490,2,88,98,185,7,36,17,3,25,6,0,0,4,0,469,34,503,859
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1491,2,136,72,236,10,42,16,3,18,1,0,0,5,0,539,21,560,1226
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1492,2,100,92,239,14,39,7,8,43,1,0,2,3,0,548,58,606,1121
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1493,2,159,227,282,13,15,26,6,3,5,0,3,5,0,744,58,802,1302
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1494,1,18,57,43,2,35,3,2,4,2,0,1,0,0,167,6,173,270
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1495,1,6,75,54,9,23,58,4,0,2,0,0,0,0,231,16,247,385
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1496,2,169,198,318,7,12,7,6,0,1,0,0,3,0,721,35,756,1333
5,16,MICHOACAN,15,PÁTZCUARO,67,PÁTZCUARO,1497,2,155,85,202,12,33,29,9,46,10,0,2,2,0,585,35,620,1125
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1661,4,397,396,256,8,21,137,5,14,7,0,1,6,0,1248,31,1279,1629
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1662,5,642,958,312,19,66,327,7,20,17,0,2,5,1,2375,78,2454,3562
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1663,2,320,281,161,9,19,66,6,6,6,0,5,2,0,881,47,928,1323
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1664,3,461,367,234,7,39,89,2,19,9,0,1,0,0,1228,54,1282,1887
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1665,3,386,295,198,7,15,83,2,2,9,0,0,2,0,999,26,1025,1555
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1666,3,305,277,240,18,15,133,4,10,7,0,0,0,0,1009,32,1041,1574
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1667,2,62,220,207,1,23,46,4,30,2,0,1,3,0,599,27,626,1058
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1668,2,83,106,213,3,20,23,3,11,4,0,1,9,0,476,22,498,880
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1669,3,168,270,392,17,32,18,6,58,125,0,3,2,0,1091,77,1168,1911
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1670,3,187,277,394,7,20,25,5,80,56,0,7,14,0,1072,54,1126,1769
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1671,2,58,100,234,6,2,9,6,23,4,0,0,8,0,450,23,473,978
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1672,1,53,63,182,5,2,5,4,27,7,0,0,12,0,360,24,384,702
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1673,1,57,63,14,4,9,7,2,1,3,0,0,0,0,160,17,177,342
5,16,MICHOACAN,15,PÁTZCUARO,74,QUIROGA,1674,1,102,58,30,6,5,8,0,0,2,0,0,0,0,211,11,222,334
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1799,3,220,242,498,27,26,22,18,36,21,0,6,8,0,1124,50,1174,1628
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1800,5,274,383,1053,57,51,18,31,48,13,0,6,31,2,1965,127,2094,3048
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1801,3,233,294,598,29,20,21,10,25,11,0,6,14,0,1261,66,1327,1944
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1802,5,168,608,1021,85,57,34,24,70,15,0,8,19,1,2109,125,2235,3353
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1803,5,130,405,804,71,148,24,20,48,12,0,13,29,0,1704,171,1875,3265
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1804,3,94,196,533,30,82,9,14,31,4,0,14,17,3,1024,69,1096,2122
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1805,3,63,212,400,33,76,7,5,16,6,0,13,11,3,842,58,903,1709
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1806,3,182,397,472,22,35,11,19,27,14,0,10,10,7,1199,174,1380,2036
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1807,1,35,74,180,31,12,4,13,14,5,0,1,7,0,376,67,443,727
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1808,1,59,83,149,15,12,3,5,7,5,0,0,2,0,340,23,363,599
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1809,1,53,72,237,27,2,2,6,5,2,0,1,7,0,414,32,446,649
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1810,2,24,300,293,18,66,1,6,9,2,0,11,12,0,742,37,779,1200
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1811,1,19,48,220,25,9,3,2,2,3,0,2,4,0,337,23,360,607
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1812,2,32,156,255,8,21,1,1,5,1,0,7,12,0,499,38,537,1102
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1813,1,36,69,133,15,5,4,2,2,0,0,3,2,0,271,8,279,601
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1814,1,22,72,196,0,0,1,0,5,5,0,0,0,0,301,28,329,523
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1815,2,72,100,208,61,28,12,5,22,12,0,6,13,0,539,50,589,1057
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1816,1,35,62,146,28,17,1,6,10,3,0,2,10,0,320,21,341,591
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1817,2,60,71,303,25,11,1,4,3,3,0,1,4,0,486,31,517,1062
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1818,2,44,45,293,16,7,3,9,12,2,0,0,5,0,436,47,483,985
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1819,2,33,146,207,13,11,4,3,4,6,0,4,9,0,440,23,463,806
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,1820,2,180,158,328,13,10,9,6,24,8,0,1,6,2,743,42,787,1086
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,2673,2,38,94,296,18,7,2,3,18,3,0,3,10,0,492,34,526,781
5,16,MICHOACAN,15,PÁTZCUARO,80,SALVADOR ESCALANTE,2674,1,27,52,147,19,0,4,4,4,6,0,0,10,0,273,16,289,599
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1995,2,48,244,506,2,7,6,2,62,4,0,6,5,0,892,23,915,1209
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1996,3,63,303,760,6,10,8,3,138,13,0,1,8,5,1313,31,1349,1858
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1997,3,49,310,710,6,6,5,4,87,4,0,3,17,1,1201,54,1256,1616
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1998,2,66,222,408,5,12,3,1,79,3,0,3,6,0,808,31,839,1147
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,1999,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1328
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,2000,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1896
5,16,MICHOACAN,15,PÁTZCUARO,91,TINGAMBATO,2001,2,23,92,318,0,2,2,4,141,6,0,1,2,0,591,19,610,845
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2151,2,153,197,396,14,3,88,3,31,8,0,0,6,2,899,31,932,1322
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2152,3,155,295,548,13,9,105,5,55,7,0,6,15,2,1213,23,1238,1756
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2153,2,122,253,375,6,9,100,5,41,4,0,3,5,2,923,24,949,1318
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2154,2,72,152,154,10,3,49,2,14,5,0,3,5,0,469,20,489,743
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2155,2,90,144,292,6,9,49,4,17,2,0,4,5,0,622,25,647,1018
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2156,1,17,31,102,10,1,11,1,13,0,0,5,1,0,192,8,200,280
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2157,2,63,103,349,17,6,144,6,99,2,0,4,6,0,799,39,838,1165
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2158,2,84,190,324,27,10,27,7,240,4,0,5,2,0,920,71,991,1494
5,16,MICHOACAN,15,PÁTZCUARO,101,TZINTZUNTZAN,2159,2,90,177,317,19,5,45,13,180,3,0,1,1,2,851,47,900,1360
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1046,3,378,165,242,13,16,63,13,59,22,0,0,7,3,978,47,1028,708
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1047,2,206,69,52,5,3,18,0,32,9,0,2,3,0,399,27,426,797
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1048,1,125,97,86,4,2,18,3,22,11,0,0,2,0,370,9,379,716
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1049,1,169,75,88,6,4,16,6,33,11,0,4,0,2,412,15,429,737
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1050,2,204,87,110,11,2,30,5,21,2,0,3,9,0,484,26,510,895
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1051,2,189,107,105,13,10,23,7,21,11,0,0,0,2,486,26,514,1084
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1052,2,292,110,146,18,7,39,3,31,9,0,3,2,4,660,26,690,1188
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1053,3,307,210,221,15,18,48,10,42,27,0,3,6,2,907,51,960,1805
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1054,2,132,77,131,10,12,32,9,23,12,0,2,8,6,448,33,487,942
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1055,2,114,79,99,15,3,17,3,28,9,0,1,13,0,381,23,404,848
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1056,2,161,117,137,8,12,16,6,38,20,0,3,4,0,522,17,539,1096
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1057,3,243,151,263,21,19,40,11,50,24,0,2,9,4,833,54,891,1745
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1058,2,147,153,171,9,14,32,10,42,10,0,2,7,1,597,47,645,1410
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1059,5,485,301,418,38,25,83,16,76,35,0,8,15,1,1500,74,1575,3520
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1060,3,381,217,257,21,10,72,2,87,36,0,10,4,4,1097,61,1162,2206
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1061,1,70,51,49,1,5,16,2,23,3,0,1,1,0,222,8,230,364
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1062,2,143,107,83,12,9,20,7,22,15,0,1,7,4,426,24,454,978
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1063,2,148,106,134,15,12,39,4,37,15,0,0,6,0,516,7,523,1236
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1064,2,206,120,103,4,8,22,5,17,7,0,2,3,1,497,27,525,883
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1065,1,127,43,48,9,2,7,0,11,5,0,1,0,0,253,13,266,460
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1066,2,164,109,100,8,6,31,4,31,13,0,0,3,3,469,20,492,933
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1067,1,145,60,89,7,1,13,1,22,11,0,0,7,2,356,12,370,615
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1068,1,110,58,52,5,3,11,1,14,11,0,2,2,0,269,9,278,488
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1069,1,95,51,87,2,3,14,1,11,6,0,2,2,0,274,17,291,494
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1128,2,217,107,171,12,9,33,8,42,15,0,3,31,4,648,36,688,1340
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1129,2,152,115,113,9,8,26,5,32,16,0,2,3,3,481,21,505,1219
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1130,2,118,80,84,8,5,15,2,24,12,0,2,2,1,352,15,368,790
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1131,2,225,96,175,12,8,51,10,55,17,0,2,8,3,659,46,708,1297
5,16,MICHOACAN,16,MORELIA SUROESTE,54,MORELIA,1132,1,142,90,60,5,8,22,1,26,10,0,2,1,0,367,13,380,745
