CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,PRD_PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2005,C01,242,89,147,1,3,3,0,3,2,0,0,3,0,493,13,506,717,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2006,B,158,81,134,2,5,0,0,2,0,0,1,4,0,387,10,397,579,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2006,C01,132,96,114,4,3,3,1,1,0,0,0,7,0,361,6,367,579,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2007,B,80,74,68,1,2,1,0,1,0,0,1,5,0,233,6,239,390,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2007,C01,77,65,78,0,0,1,0,0,0,0,0,0,0,221,8,229,390,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2008,B,82,89,143,4,2,0,1,3,0,0,0,5,0,329,4,333,551,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2008,C01,79,87,156,4,1,0,1,2,0,0,1,0,0,331,5,336,550,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2009,B,28,69,107,2,2,0,0,6,0,0,0,5,0,219,7,226,379,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2009,C01,21,79,113,3,3,0,1,1,0,0,4,3,0,228,5,233,378,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2009,E01,27,81,35,1,2,0,0,0,0,0,0,0,0,146,10,156,301,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2009,E02,26,62,7,2,2,0,0,0,0,0,3,0,0,102,3,105,229,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2010,B,136,69,229,6,5,2,1,2,2,0,1,1,0,454,14,468,741,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2011,B,117,72,213,4,2,1,0,3,2,0,0,3,0,417,5,422,615,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,92,TINGÜINDÍN,2012,B,123,174,39,4,6,0,1,0,0,0,2,0,0,349,12,361,440,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2013,B,35,158,169,0,53,1,2,3,0,0,1,0,0,422,11,433,614,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2013,C01,33,158,159,3,60,4,0,2,0,0,0,3,0,422,15,437,614,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2014,B,36,133,183,0,38,1,2,1,0,0,0,2,0,396,15,411,548,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2014,C01,41,111,188,1,41,0,1,0,1,0,0,0,0,384,13,397,548,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2014,C02,31,140,157,3,51,1,3,4,0,0,3,3,0,396,10,406,548,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2015,B,7,115,230,2,115,0,2,0,0,0,2,8,0,481,8,489,682,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2017,B,6,65,144,1,125,0,0,1,0,0,1,1,0,344,0,344,523,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2017,C01,16,115,112,2,107,1,1,2,1,0,2,1,0,360,3,363,523,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2018,B,22,104,134,3,55,0,0,0,1,0,1,2,0,322,5,327,537,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2018,C01,32,125,129,3,50,0,1,1,0,0,1,4,0,346,13,359,536,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2019,B,41,130,94,0,151,4,4,9,0,0,1,0,0,434,2,436,614,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2019,C01,31,114,104,2,139,4,1,6,0,0,2,1,0,404,14,418,613,RECUENTO,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2020,B,10,105,170,4,56,0,0,0,0,0,4,0,0,349,16,365,582,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2021,B,32,103,118,3,26,0,1,1,0,0,1,2,0,287,16,303,428,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2022,B,16,116,139,0,28,0,1,0,0,0,0,1,0,301,13,314,438,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2022,C01,8,98,156,0,27,0,0,1,1,0,0,0,0,291,10,301,438,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2023,B,4,84,309,1,46,1,2,1,0,0,1,4,0,453,13,466,660,ACTA CASILLA,,,
5,16,MICHOACAN,18,HUETAMO,93,TIQUICHEO DE NICOLÁS ROMERO,2024,B,29,89,91,0,90,0,0,0,0,0,3,0,0,302,7,309,469,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2025,B,49,96,147,17,4,27,10,8,16,0,2,3,0,379,11,390,530,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2025,C01,64,90,151,17,2,24,10,10,9,0,3,5,0,385,14,399,530,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2025,S01,16,14,18,3,1,1,1,3,0,0,2,0,1,59,2,62,0,RECUENTO,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2025,C02,39,125,168,11,4,12,24,8,16,0,3,6,0,416,8,424,530,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2026,B,86,113,154,21,5,16,14,10,11,0,1,3,0,434,21,455,649,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2026,C01,83,115,172,24,7,18,13,2,10,0,6,3,0,453,13,466,649,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2027,B,22,37,69,19,7,42,46,10,15,0,0,4,0,271,10,281,404,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2027,C01,24,93,45,22,0,46,41,5,5,0,0,1,0,282,12,294,404,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2028,B,54,43,79,22,8,27,26,6,13,0,2,4,0,284,14,298,412,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2028,C01,49,33,96,26,7,24,25,12,27,0,1,3,0,303,17,320,411,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2029,B,41,83,140,21,4,22,67,8,32,0,4,6,0,428,17,445,621,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2029,C01,37,30,161,18,4,20,77,4,27,0,0,6,0,384,18,402,621,RECUENTO,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2029,C02,48,64,127,17,3,18,83,8,27,0,3,2,0,400,9,409,620,RECUENTO,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2030,B,57,71,187,19,3,26,17,11,25,0,4,3,1,423,24,448,616,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2030,C01,36,81,203,36,0,39,34,9,17,0,0,0,1,455,13,469,615,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2031,B,45,71,130,17,2,14,68,4,4,0,2,1,0,358,14,372,507,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2031,C01,55,89,90,7,2,13,87,6,5,0,2,0,0,356,7,363,506,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2031,C02,44,79,113,9,4,10,94,7,4,0,0,0,0,364,11,375,506,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2032,B,26,40,79,24,7,30,26,5,21,0,3,2,0,263,12,275,448,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2032,C01,44,58,64,11,4,20,35,3,16,0,4,3,0,262,20,282,448,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2033,B,45,68,147,49,9,57,42,8,14,0,2,1,1,442,18,461,659,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2033,C01,62,70,157,43,8,38,50,5,10,0,3,3,0,449,16,465,659,RECUENTO,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2033,C02,48,57,195,36,5,45,46,9,4,0,0,3,0,448,14,462,659,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2033,C03,30,72,281,51,2,47,35,11,8,0,3,7,0,547,12,559,658,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2034,B,57,61,196,8,3,7,14,13,6,0,1,2,0,368,8,376,599,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2034,C01,53,44,239,8,6,11,20,12,9,0,1,3,0,406,15,421,599,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2034,C02,44,50,197,15,0,12,13,8,9,0,0,10,0,358,15,373,599,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2035,B,22,66,89,13,6,5,21,5,7,0,0,3,0,237,12,249,408,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2035,C01,30,65,100,24,1,2,27,6,7,0,1,3,0,266,6,272,407,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2036,B,36,51,87,10,12,10,37,6,6,0,3,5,1,263,8,272,358,RECUENTO,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2037,B,41,79,155,47,6,17,51,3,13,0,2,10,0,424,24,448,699,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2037,C01,27,77,158,47,5,19,77,8,8,0,6,2,0,434,16,450,699,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2038,B,18,68,109,39,4,26,61,9,5,0,0,2,1,341,14,356,527,RECUENTO,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2038,C01,21,80,141,23,7,17,39,7,4,0,3,2,0,344,8,352,526,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2038,C02,9,76,132,30,6,21,33,6,8,0,3,2,0,326,17,343,526,ACTA CASILLA,,,
5,16,MICHOACAN,3,MARAVATÍO,94,TLALPUJAHUA,2039,B,6,59,119,20,4,44,20,8,4,0,4,8,0,296,11,307,380,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2040,B,97,171,179,0,1,0,1,21,3,0,0,0,0,473,0,473,730,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2041,B,56,92,98,0,0,1,0,0,0,0,0,0,0,247,5,252,463,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2042,B,38,222,126,1,2,2,2,20,4,0,1,0,0,418,6,424,669,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2043,B,78,152,159,3,0,2,2,8,1,0,1,0,0,406,7,413,688,RECUENTO,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2044,B,34,122,141,0,0,2,0,18,1,0,0,0,0,318,9,327,556,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2044,C01,40,136,114,0,0,1,0,11,0,0,0,0,0,302,5,307,556,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2045,B,22,111,45,5,0,0,3,16,0,0,1,0,0,203,8,211,590,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2046,B,25,81,60,0,1,2,1,4,0,0,0,0,0,174,6,180,534,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2047,B,12,35,32,1,1,0,1,10,0,0,0,0,0,92,3,95,275,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2048,B,21,47,128,4,1,0,1,33,1,0,0,2,0,238,7,245,668,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2049,B,12,102,146,1,3,0,1,16,0,0,0,0,0,281,4,285,562,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2050,B,37,74,203,5,4,0,2,8,0,0,1,0,0,334,7,341,669,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,95,TLAZAZALCA,2051,B,15,101,165,1,0,0,0,38,1,0,0,0,0,321,9,330,609,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2052,B,83,54,112,6,6,4,1,5,5,0,1,1,1,278,13,292,409,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2052,C01,61,71,100,3,10,3,1,3,4,0,0,0,0,256,6,262,408,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2053,B,84,87,173,5,14,1,2,3,2,0,0,1,0,372,19,391,539,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2054,B,73,135,153,7,14,3,3,1,8,0,0,4,0,401,19,420,643,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2055,B,101,30,67,36,94,8,7,3,2,0,1,1,1,350,10,361,550,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2055,C01,105,29,54,39,94,9,3,3,1,0,3,5,0,345,15,360,550,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2056,B,95,38,69,60,83,7,4,1,2,0,1,2,0,362,11,373,552,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2056,C01,111,38,58,41,84,5,2,1,1,0,4,1,0,346,16,362,552,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2056,C02,80,35,83,50,90,7,6,1,1,0,0,0,0,353,0,353,552,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2057,B,103,34,47,27,43,4,1,1,1,0,0,3,0,264,9,273,424,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2057,C01,84,41,53,33,39,6,4,4,0,0,0,3,0,267,15,282,423,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2058,B,88,24,33,44,39,7,2,0,1,0,0,1,0,239,7,246,390,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2058,C01,94,24,39,37,24,8,7,2,3,0,0,1,0,239,10,249,389,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2059,B,135,54,79,39,38,3,1,5,2,0,0,0,0,356,9,365,597,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2059,C01,90,57,65,29,89,4,7,8,3,0,1,4,0,357,11,368,488,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2060,B,27,58,82,5,2,0,2,0,3,0,0,2,0,181,10,191,350,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2061,B,23,96,131,19,106,0,4,0,0,0,0,0,0,379,13,392,608,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2062,B,90,91,89,9,6,7,0,0,2,0,7,0,0,301,11,312,559,ACTA CASILLA,,,
5,16,MICHOACAN,9,LOS REYES,96,TOCUMBO,2063,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,SIN BOLETAS,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2065,B,17,165,130,2,11,178,0,2,3,0,0,0,0,508,11,519,845,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2065,C01,15,146,142,1,14,142,0,1,0,0,1,0,0,462,8,470,731,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2066,B,12,96,80,3,4,106,0,7,0,0,0,1,0,309,7,316,508,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2066,C01,16,85,94,0,8,140,2,1,2,0,0,1,0,349,4,353,507,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2067,B,4,112,268,1,0,0,74,3,2,0,0,0,0,464,9,473,638,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2068,B,4,204,223,0,1,94,1,0,1,0,1,0,0,529,4,533,737,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2068,C01,3,174,193,4,3,117,3,1,0,0,1,3,0,502,7,509,737,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2069,B,3,52,18,1,0,48,0,2,0,0,0,0,0,124,0,124,181,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2071,B,19,101,100,2,2,90,2,0,1,0,0,1,0,318,8,326,466,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2071,E01,5,47,44,0,1,15,0,1,1,0,0,0,0,114,4,118,157,ACTA CASILLA,,,
5,16,MICHOACAN,22,MÚGICA,97,TUMBISCATÍO,2074,B,0,94,64,1,2,44,0,3,0,0,1,0,0,209,2,211,296,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2075,B,10,101,160,1,1,0,3,12,0,0,0,10,0,298,9,307,474,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2075,C01,15,125,147,1,1,0,0,5,0,0,4,7,0,305,11,316,474,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2076,B,22,121,203,4,2,2,0,13,0,0,2,3,0,372,20,392,592,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2076,C01,12,140,208,1,2,3,1,11,0,0,4,4,0,386,8,394,591,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2077,B,45,202,150,5,3,1,2,12,0,0,1,8,0,429,16,445,641,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2078,B,39,55,181,3,2,0,0,3,0,0,0,4,0,287,8,295,505,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2079,B,29,189,107,2,1,1,10,32,0,0,9,2,0,382,0,382,588,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2079,C01,32,176,147,5,2,3,2,19,0,0,0,1,0,387,13,400,587,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2080,B,43,138,106,0,0,0,0,13,0,0,0,0,0,300,15,315,466,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2080,C01,34,133,91,2,2,1,3,2,0,0,2,4,0,274,22,296,466,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2081,B,43,190,141,3,0,0,4,12,0,0,4,7,0,404,22,426,610,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2081,C01,38,212,94,2,0,1,1,11,0,0,3,6,1,368,20,389,609,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2082,B,47,235,145,1,2,1,4,19,0,0,3,1,0,458,7,465,671,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2083,B,47,131,142,1,1,0,3,15,0,0,2,2,0,344,9,353,515,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2083,C01,62,145,122,3,4,0,6,9,0,0,0,0,0,351,9,360,514,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2084,B,49,270,130,5,1,2,4,6,0,0,3,0,0,470,4,474,716,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2085,B,26,171,122,0,0,3,2,3,0,0,0,0,0,327,5,332,503,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2086,B,35,171,164,10,5,1,0,19,0,0,9,6,0,420,14,434,649,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2086,C01,49,189,151,10,3,0,0,17,0,0,0,4,0,423,2,425,649,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2086,C02,39,183,157,5,5,0,4,14,0,0,0,0,0,407,11,418,649,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2087,B,5,191,134,0,5,2,2,2,0,0,9,5,3,355,11,369,635,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2088,B,8,203,125,2,1,1,3,2,0,0,2,1,0,348,12,360,614,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2089,B,5,190,111,2,0,0,1,1,0,0,0,8,0,318,18,336,595,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2090,B,31,84,151,2,2,2,2,4,0,0,0,9,0,287,21,308,452,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2091,B,24,153,152,5,1,3,2,15,0,0,3,2,1,360,13,374,550,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2092,B,40,196,186,2,3,0,2,5,0,0,4,6,0,444,21,465,739,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2093,B,16,123,230,2,3,0,0,4,0,0,0,10,0,388,12,400,685,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2094,B,17,114,76,0,4,0,2,1,0,0,0,0,0,214,9,223,330,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2095,B,14,73,172,3,1,0,0,4,0,0,0,0,0,267,8,275,419,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2096,B,18,48,217,5,0,0,1,7,0,0,0,13,0,309,6,315,511,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2096,C01,22,31,198,5,1,0,0,2,0,0,0,18,0,277,7,284,511,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2097,B,14,74,279,0,0,0,3,1,0,0,0,0,0,371,14,385,642,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2097,C01,18,66,280,0,0,0,0,1,0,0,0,0,0,365,16,381,642,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2098,B,16,70,177,5,4,1,1,15,0,0,4,1,0,294,21,315,423,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2099,B,4,96,275,6,2,1,0,1,0,0,3,5,0,393,14,407,629,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2101,B,8,27,83,0,1,0,0,11,0,0,0,0,0,130,5,135,205,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2102,B,17,115,129,0,5,0,3,1,0,0,114,0,0,384,7,391,378,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2102,C01,21,141,97,1,1,0,0,1,0,0,8,3,0,273,12,285,377,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2102,E01,23,124,138,8,7,0,2,1,0,0,0,3,0,306,12,318,464,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2103,B,12,36,20,1,1,0,3,2,0,0,0,2,0,77,1,78,101,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2104,B,41,88,98,0,3,0,1,7,0,0,0,3,0,241,11,252,401,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2105,B,8,22,46,1,1,1,1,0,0,0,0,1,0,81,0,81,131,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2107,B,19,36,97,4,3,0,4,5,0,0,39,311,0,518,6,524,237,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2108,B,4,20,59,2,1,0,2,5,0,0,0,4,0,97,1,98,163,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2109,B,60,51,110,2,0,0,3,10,0,0,0,7,0,243,10,253,375,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2110,B,49,99,95,2,0,0,0,1,0,0,1,1,0,248,16,264,411,ACTA CASILLA,,,
5,16,MICHOACAN,19,TACÁMBARO,98,TURICATO,2110,E01,6,32,51,2,3,0,3,16,0,0,0,4,0,117,6,123,187,ACTA CASILLA,,,
