CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1511,2,99,140,40,11,47,6,91,9,8,2,5,0,0,6,0,0,464,19,483,805
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1512,1,32,12,22,3,7,2,2,12,2,1,0,0,0,2,0,0,97,3,100,141
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1513,1,8,20,24,2,16,7,5,2,2,1,1,0,0,2,0,0,90,6,96,167
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1514,1,42,88,5,2,32,4,43,3,0,5,6,0,0,3,0,0,233,8,241,359
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1515,1,18,16,3,2,5,4,12,1,5,0,0,0,0,0,1,0,67,2,69,108
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1516,1,17,43,0,2,9,2,7,2,0,0,0,0,0,0,4,0,86,4,90,161
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1518,1,32,36,1,0,22,2,26,11,4,1,1,0,0,1,0,0,137,3,140,195
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1519,1,51,40,11,0,4,1,7,1,3,3,0,0,1,0,0,0,122,2,124,212
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1520,1,13,35,2,0,5,3,8,0,1,2,3,0,0,3,0,0,75,9,84,163
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1521,1,17,38,6,2,23,3,16,4,3,0,0,0,0,1,0,0,113,6,119,195
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1522,1,34,48,6,3,14,8,14,6,1,0,5,0,0,3,0,0,142,5,147,262
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1523,1,112,85,10,1,32,3,101,24,6,0,5,0,1,8,6,0,394,17,411,651
2,32,ZACATECAS,14,TLALTENANGO DE SANCHEZ ROMAN,49,TLALTENANGO DE SANCHEZ ROMAN,1524,1,31,21,13,0,11,1,34,4,2,0,0,0,0,6,1,0,124,3,127,207
2,32,ZACATECAS,15,PINOS,39,PINOS,1094,2,10,266,11,12,7,2,312,32,0,0,0,0,0,3,3,0,658,20,678,846
2,32,ZACATECAS,15,PINOS,39,PINOS,1095,2,13,237,19,5,9,3,312,21,0,0,0,0,0,0,4,0,623,6,629,826
2,32,ZACATECAS,15,PINOS,39,PINOS,1096,2,12,221,27,6,2,2,263,33,1,4,2,0,0,5,5,0,583,14,597,795
2,32,ZACATECAS,15,PINOS,39,PINOS,1097,3,36,439,56,24,8,3,732,59,1,0,1,0,1,3,9,0,1372,37,1409,1915
2,32,ZACATECAS,15,PINOS,39,PINOS,1098,1,2,209,2,0,0,0,34,1,0,1,0,0,0,0,0,0,249,4,253,353
2,32,ZACATECAS,15,PINOS,39,PINOS,1099,1,10,239,29,6,3,3,62,2,1,6,0,0,0,2,3,0,366,5,371,554
2,32,ZACATECAS,15,PINOS,39,PINOS,1100,2,0,364,7,5,1,5,142,6,1,0,2,0,0,2,2,0,537,12,549,806
2,32,ZACATECAS,15,PINOS,39,PINOS,1101,1,6,80,17,1,1,1,54,4,0,0,0,0,0,0,0,0,164,9,173,262
2,32,ZACATECAS,15,PINOS,39,PINOS,1102,1,0,112,3,4,2,2,63,1,0,0,0,0,0,0,2,0,189,4,193,244
2,32,ZACATECAS,15,PINOS,39,PINOS,1103,1,1,90,4,4,2,0,32,2,0,0,1,0,0,1,0,0,137,3,140,175
2,32,ZACATECAS,15,PINOS,39,PINOS,1104,1,2,108,1,3,8,0,28,2,0,0,0,0,0,0,0,0,152,4,156,221
2,32,ZACATECAS,15,PINOS,39,PINOS,1105,1,0,107,3,3,2,1,45,1,0,0,0,0,0,0,0,0,162,4,166,209
2,32,ZACATECAS,15,PINOS,39,PINOS,1106,2,2,333,24,6,14,5,271,64,0,1,0,0,0,5,2,0,727,20,747,1024
2,32,ZACATECAS,15,PINOS,39,PINOS,1107,1,7,176,41,7,4,4,130,9,0,1,1,0,0,1,0,0,381,11,392,561
2,32,ZACATECAS,15,PINOS,39,PINOS,1108,1,3,201,7,15,1,2,163,13,0,0,0,0,0,4,5,0,414,20,434,646
2,32,ZACATECAS,15,PINOS,39,PINOS,1109,2,10,380,29,25,4,3,252,32,1,1,5,1,0,3,2,0,748,28,776,1263
2,32,ZACATECAS,15,PINOS,39,PINOS,1110,1,0,157,22,31,3,6,98,9,0,0,1,0,0,1,0,0,328,13,341,535
2,32,ZACATECAS,15,PINOS,39,PINOS,1111,2,3,452,29,4,13,3,237,15,0,2,5,1,0,0,3,0,767,22,789,1019
2,32,ZACATECAS,15,PINOS,39,PINOS,1112,1,3,148,12,13,4,4,106,4,0,0,0,0,0,2,0,0,296,12,308,449
2,32,ZACATECAS,15,PINOS,39,PINOS,1113,1,3,255,13,5,4,3,91,6,0,0,0,0,1,2,0,0,383,13,396,619
2,32,ZACATECAS,15,PINOS,39,PINOS,1114,1,1,135,7,6,4,3,201,3,0,0,1,0,0,0,3,0,364,7,371,507
2,32,ZACATECAS,15,PINOS,39,PINOS,1115,2,6,291,11,35,6,1,434,16,0,0,6,0,0,3,1,0,810,13,823,1274
2,32,ZACATECAS,15,PINOS,39,PINOS,1116,1,5,258,9,10,13,4,138,8,0,0,2,0,0,2,2,0,451,8,459,651
2,32,ZACATECAS,15,PINOS,39,PINOS,1117,1,3,211,6,1,5,2,92,4,0,0,0,0,0,2,3,0,329,7,336,423
2,32,ZACATECAS,15,PINOS,39,PINOS,1118,1,9,179,13,6,7,9,222,9,0,0,1,0,0,0,1,0,456,12,468,678
2,32,ZACATECAS,15,PINOS,39,PINOS,1119,2,24,277,27,11,5,7,360,23,0,0,1,0,1,5,10,0,751,19,770,1160
2,32,ZACATECAS,15,PINOS,39,PINOS,1120,2,7,177,16,10,20,3,410,22,0,1,0,0,0,0,1,0,667,16,683,1090
2,32,ZACATECAS,15,PINOS,39,PINOS,1121,2,7,225,13,8,26,4,432,31,2,2,4,0,0,0,1,0,755,16,771,1230
2,32,ZACATECAS,15,PINOS,39,PINOS,1122,1,2,44,2,5,5,0,89,4,0,0,0,0,0,3,3,0,157,3,160,220
2,32,ZACATECAS,15,PINOS,39,PINOS,1123,2,8,242,51,4,6,4,209,2,1,1,2,2,1,3,2,0,538,37,575,796
2,32,ZACATECAS,15,PINOS,39,PINOS,1124,1,2,138,5,2,11,3,188,2,0,0,0,0,1,3,0,0,355,14,369,540
2,32,ZACATECAS,15,PINOS,39,PINOS,1125,1,2,142,13,4,6,2,168,4,0,0,0,0,0,2,2,0,345,11,356,568
2,32,ZACATECAS,15,PINOS,39,PINOS,1126,1,1,77,4,1,0,1,79,5,0,0,1,0,0,2,1,0,172,6,178,255
2,32,ZACATECAS,15,PINOS,39,PINOS,1127,2,3,362,43,18,57,4,480,17,1,2,4,0,0,13,7,0,1011,18,1029,1412
2,32,ZACATECAS,15,PINOS,39,PINOS,1128,1,1,154,2,3,1,3,141,3,0,0,0,0,0,0,2,0,310,6,316,421
2,32,ZACATECAS,15,PINOS,39,PINOS,1129,1,6,164,33,6,3,3,134,7,3,2,1,1,0,1,2,0,366,4,370,536
2,32,ZACATECAS,15,PINOS,39,PINOS,1130,1,3,268,19,6,9,0,163,10,0,2,3,1,0,3,0,0,487,13,500,648
2,32,ZACATECAS,15,PINOS,39,PINOS,1131,2,4,267,22,2,5,3,237,10,0,0,2,0,0,0,1,0,553,11,564,779
2,32,ZACATECAS,15,PINOS,39,PINOS,1132,1,1,34,8,2,1,1,105,5,0,1,1,0,0,7,0,0,166,2,168,303
2,32,ZACATECAS,15,PINOS,39,PINOS,1133,1,0,81,8,1,1,2,78,1,0,0,0,0,0,3,1,0,176,5,181,275
2,32,ZACATECAS,15,PINOS,39,PINOS,1134,1,1,244,24,6,19,2,239,5,1,1,0,0,0,1,3,0,546,9,555,830
2,32,ZACATECAS,15,PINOS,39,PINOS,1135,1,3,278,5,17,2,4,134,10,0,0,0,0,0,4,7,0,464,12,476,692
2,32,ZACATECAS,15,PINOS,39,PINOS,1136,1,1,143,9,4,5,4,112,8,0,0,0,0,0,1,2,3,289,8,300,486
2,32,ZACATECAS,15,PINOS,39,PINOS,1137,1,1,268,4,8,2,1,91,4,0,1,1,0,1,1,0,0,383,11,394,521
2,32,ZACATECAS,15,PINOS,39,PINOS,1138,2,6,337,24,19,9,12,434,17,0,0,2,0,0,3,2,0,865,17,882,1396
2,32,ZACATECAS,15,PINOS,39,PINOS,1139,1,3,230,14,7,1,4,116,10,0,1,0,1,0,1,1,0,389,16,405,662
2,32,ZACATECAS,15,PINOS,39,PINOS,1140,1,0,55,5,4,5,2,72,3,0,0,0,0,0,0,2,0,148,6,154,246
2,32,ZACATECAS,15,PINOS,39,PINOS,1141,1,1,48,18,5,0,1,22,0,0,0,0,0,0,1,1,0,97,1,98,142
2,32,ZACATECAS,15,PINOS,39,PINOS,1142,1,3,109,5,7,10,3,102,11,0,0,2,0,0,0,2,0,254,10,264,476
2,32,ZACATECAS,15,PINOS,39,PINOS,1143,1,3,163,2,2,7,5,175,6,0,1,3,0,0,2,1,0,370,9,379,603
2,32,ZACATECAS,15,PINOS,39,PINOS,1144,1,3,188,6,3,6,3,156,7,0,2,1,0,0,0,0,0,375,10,385,644
2,32,ZACATECAS,15,PINOS,39,PINOS,1145,1,2,119,16,2,12,3,103,2,0,0,1,0,0,0,4,0,264,6,270,338
2,32,ZACATECAS,15,PINOS,39,PINOS,1146,1,2,95,10,4,1,2,96,0,0,0,0,0,0,0,0,0,210,6,216,296
2,32,ZACATECAS,15,PINOS,39,PINOS,1147,1,3,112,7,2,5,1,133,2,0,1,0,0,0,0,1,0,267,10,277,481
2,32,ZACATECAS,15,PINOS,39,PINOS,1148,1,2,102,4,16,0,1,180,2,0,1,0,0,0,1,3,1,312,7,320,481
2,32,ZACATECAS,15,PINOS,39,PINOS,1149,1,2,80,7,25,10,2,99,1,0,0,2,0,1,0,0,0,229,3,232,347
2,32,ZACATECAS,15,PINOS,39,PINOS,1150,1,3,209,14,11,5,2,178,4,0,0,1,0,0,1,2,0,430,11,441,619
2,32,ZACATECAS,15,PINOS,39,PINOS,1151,1,4,178,10,3,4,2,141,5,0,0,0,0,0,1,0,0,348,11,359,526
2,32,ZACATECAS,15,PINOS,39,PINOS,1152,1,3,110,17,0,1,4,278,7,0,0,2,0,0,2,1,0,425,4,429,640
2,32,ZACATECAS,15,PINOS,39,PINOS,1153,1,4,76,10,4,1,4,158,4,0,0,0,1,0,2,2,0,266,6,272,390
2,32,ZACATECAS,15,PINOS,39,PINOS,1154,1,1,128,3,4,1,2,113,1,0,0,0,0,0,2,0,0,255,2,257,396
2,32,ZACATECAS,15,PINOS,39,PINOS,1155,1,4,206,5,3,3,6,158,6,0,0,1,0,0,0,3,0,395,13,408,538
2,32,ZACATECAS,15,PINOS,39,PINOS,1156,1,0,93,0,0,1,1,48,3,0,0,0,0,0,0,0,0,146,0,146,194
2,32,ZACATECAS,15,PINOS,39,PINOS,1157,2,2,169,0,1,0,0,21,0,0,0,0,0,0,0,0,0,193,1,194,247
2,32,ZACATECAS,15,PINOS,39,PINOS,1158,1,0,209,1,1,2,0,22,0,0,0,1,0,0,0,0,0,236,1,237,318
2,32,ZACATECAS,15,PINOS,39,PINOS,1159,2,3,266,9,18,2,5,116,10,1,5,3,0,0,5,1,0,444,15,459,761
2,32,ZACATECAS,15,PINOS,39,PINOS,1160,1,2,191,2,3,1,0,68,1,0,0,0,0,0,1,0,0,269,7,276,342
2,32,ZACATECAS,15,PINOS,39,PINOS,1161,1,1,191,1,14,1,3,51,0,0,0,0,0,0,0,3,0,265,2,267,360
2,32,ZACATECAS,15,PINOS,39,PINOS,1162,1,1,93,6,25,0,0,56,21,0,0,1,0,0,0,0,0,203,4,207,274
2,32,ZACATECAS,15,PINOS,39,PINOS,1163,1,0,69,8,2,1,0,13,1,0,0,0,0,0,0,0,0,94,0,94,125
2,32,ZACATECAS,15,PINOS,39,PINOS,1164,1,0,187,22,15,10,6,119,10,0,1,3,0,0,0,3,0,376,17,393,535
2,32,ZACATECAS,15,PINOS,39,PINOS,1165,1,1,133,4,3,0,0,76,0,0,0,0,0,0,1,0,0,218,23,241,375
2,32,ZACATECAS,15,PINOS,39,PINOS,1166,1,4,78,4,3,5,1,23,1,0,0,0,0,0,1,0,0,120,9,129,188
2,32,ZACATECAS,15,PINOS,39,PINOS,1167,1,0,47,0,1,5,1,58,1,0,0,0,0,0,1,1,0,115,0,115,157
2,32,ZACATECAS,15,PINOS,39,PINOS,1169,1,7,146,24,8,9,2,254,14,0,0,0,0,0,3,1,0,468,13,481,729
2,32,ZACATECAS,15,PINOS,39,PINOS,1170,1,2,84,3,2,2,1,80,6,0,0,0,0,0,2,0,0,182,3,185,250
2,32,ZACATECAS,15,PINOS,39,PINOS,1171,1,5,123,7,9,8,2,62,7,0,0,2,0,0,1,0,0,226,8,234,384
2,32,ZACATECAS,15,PINOS,39,PINOS,1172,1,1,133,15,0,8,0,67,4,0,0,0,0,0,0,2,0,230,13,243,309
2,32,ZACATECAS,15,PINOS,39,PINOS,1174,1,4,111,9,8,4,3,123,5,0,0,1,0,0,2,0,0,270,2,272,437
2,32,ZACATECAS,15,PINOS,39,PINOS,1175,1,1,60,2,4,8,2,98,1,0,0,0,0,0,0,0,0,176,7,183,278
2,32,ZACATECAS,15,PINOS,39,PINOS,1176,1,0,79,5,1,2,1,87,1,0,0,0,0,0,0,1,2,177,3,182,291
2,32,ZACATECAS,15,PINOS,39,PINOS,1177,1,1,72,3,8,1,2,87,0,0,1,0,0,1,1,1,0,178,3,181,256
2,32,ZACATECAS,15,PINOS,39,PINOS,1178,1,1,67,1,4,2,0,98,3,0,0,0,0,0,0,1,0,177,4,181,249
2,32,ZACATECAS,15,PINOS,39,PINOS,1179,1,1,100,5,1,2,0,83,12,0,1,0,0,0,0,0,0,205,15,220,309
2,32,ZACATECAS,15,PINOS,39,PINOS,1180,1,4,73,14,18,8,2,63,3,0,0,0,0,0,1,0,4,186,1,191,309
2,32,ZACATECAS,15,PINOS,39,PINOS,1181,1,1,120,2,3,2,1,17,2,0,0,0,0,0,0,0,0,148,1,149,197
2,32,ZACATECAS,15,PINOS,39,PINOS,1182,1,3,105,8,5,7,2,81,3,1,0,2,0,0,1,2,0,220,8,228,286
2,32,ZACATECAS,15,PINOS,39,PINOS,1183,1,1,108,3,3,2,5,55,0,0,0,0,0,0,0,2,0,179,6,185,233
2,32,ZACATECAS,15,PINOS,39,PINOS,1184,1,0,67,1,2,2,0,34,1,0,0,0,0,0,0,0,1,107,2,110,138
2,32,ZACATECAS,15,PINOS,39,PINOS,1185,1,1,27,5,1,0,1,33,5,0,0,0,1,0,0,0,0,74,6,80,110
2,32,ZACATECAS,15,PINOS,39,PINOS,1186,1,0,79,2,2,5,3,77,4,0,0,2,0,0,0,0,0,174,11,185,277
2,32,ZACATECAS,15,PINOS,39,PINOS,1187,1,1,51,5,1,12,2,78,4,0,0,0,0,0,2,2,0,158,6,164,217
2,32,ZACATECAS,15,PINOS,39,PINOS,1189,1,1,35,3,2,1,0,35,1,0,0,0,0,0,0,0,0,78,2,80,112
2,32,ZACATECAS,15,PINOS,39,PINOS,1190,1,0,231,2,3,5,0,58,3,0,1,4,0,0,2,1,0,310,3,313,409
2,32,ZACATECAS,15,PINOS,39,PINOS,1191,1,1,55,29,10,1,2,37,0,2,0,1,0,0,0,0,0,138,3,141,211
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1687,2,3,313,172,5,1,2,167,44,6,2,2,0,0,2,2,0,721,14,735,981
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1688,2,9,367,144,6,12,1,177,45,1,1,1,1,0,5,1,0,771,13,784,1085
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1689,2,4,426,255,15,1,2,231,40,5,2,4,1,0,3,1,0,990,20,1010,1383
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1690,1,1,123,106,1,1,0,44,11,3,0,0,0,0,0,0,0,290,6,296,421
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1691,2,22,345,196,10,2,5,100,23,9,1,2,1,0,2,2,0,720,7,727,1028
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1692,1,1,119,46,2,3,2,55,5,1,0,1,0,0,0,0,0,235,3,238,339
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1693,1,7,79,112,3,3,0,65,11,0,0,0,0,0,0,0,0,280,9,289,473
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1694,1,1,160,125,5,2,0,45,5,3,0,1,0,0,1,0,0,348,12,360,484
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1695,1,4,164,101,6,1,0,45,6,4,0,0,1,2,5,0,0,339,4,343,492
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1696,1,3,179,142,3,1,1,33,13,0,0,0,0,0,0,0,0,375,6,381,519
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1697,1,6,168,138,5,2,3,50,7,3,0,0,0,0,0,2,0,384,6,390,549
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1698,1,0,96,115,1,2,2,23,4,4,2,1,0,0,0,1,0,251,7,258,385
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1699,2,8,319,220,4,5,0,48,5,8,0,1,1,0,1,1,0,621,27,648,1100
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1700,2,25,401,313,7,2,1,133,60,11,0,0,0,0,1,1,0,955,15,970,1228
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1701,1,3,86,75,3,0,1,52,26,2,2,0,0,0,0,0,0,250,6,256,331
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1702,1,0,61,81,6,1,2,49,9,0,0,2,0,0,1,0,0,212,4,216,308
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1703,1,1,43,49,1,0,0,7,5,0,0,0,0,0,0,0,0,106,3,109,227
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1704,1,1,34,70,1,2,0,6,3,0,0,0,0,0,1,1,0,119,1,120,176
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1705,1,2,91,21,1,1,0,15,4,0,0,5,0,0,0,1,0,141,2,143,207
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1707,1,0,82,44,0,2,0,8,2,4,0,0,0,0,0,0,0,142,1,143,194
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1708,1,1,106,92,6,3,0,20,7,5,0,2,0,0,0,1,0,243,13,256,320
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1709,1,1,110,84,5,0,0,55,8,1,0,0,0,0,1,2,0,267,8,275,360
2,32,ZACATECAS,15,PINOS,56,VILLA HIDALGO,1710,1,0,165,133,15,1,2,46,10,0,0,0,0,0,1,0,0,373,28,401,572
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,61,2,166,79,12,4,58,16,104,156,3,0,5,0,0,6,6,0,615,11,626,822
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,62,1,68,64,18,6,26,34,130,85,2,0,3,0,1,2,5,0,444,5,449,628
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,63,1,135,100,9,3,48,28,87,72,6,3,2,1,1,6,0,1,501,14,516,735
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,64,2,216,77,16,5,80,23,123,132,7,0,5,1,0,3,3,0,691,4,695,923
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,65,1,48,56,8,6,27,7,106,50,6,2,6,0,0,4,3,0,329,10,339,452
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,66,1,91,84,11,4,59,8,136,111,1,1,5,0,1,4,0,0,516,8,524,677
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,67,1,46,35,3,3,54,9,40,69,4,1,5,1,0,0,1,0,271,5,276,355
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,68,1,23,27,0,4,9,18,27,43,3,0,2,0,0,2,1,0,159,7,166,218
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,69,2,71,142,17,5,74,30,79,85,3,6,11,0,0,4,2,0,529,14,543,768
2,32,ZACATECAS,16,RIO GRANDE,6,CA?ITAS DE FELIPE PESCADOR,70,1,49,28,3,2,18,35,145,14,2,0,1,0,0,1,1,0,299,11,310,443
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1195,2,25,167,18,55,2,8,75,36,0,0,0,0,0,0,2,0,388,9,397,796
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1196,1,28,79,39,34,7,8,54,21,0,0,0,0,0,1,1,2,272,8,282,676
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1197,1,20,85,37,18,10,3,30,16,3,0,2,0,0,0,6,0,230,0,230,552
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1198,1,25,84,24,40,8,6,77,34,3,1,0,0,0,0,0,0,302,13,315,678
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1203,2,70,196,57,30,8,10,129,83,6,0,1,1,0,1,3,0,595,24,619,1148
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1204,2,87,129,59,21,7,5,136,55,4,0,1,0,0,3,8,0,515,24,539,1030
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1205,2,76,163,42,21,7,2,100,24,8,3,3,0,1,4,3,0,457,15,472,774
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1207,2,92,152,37,7,14,2,173,25,9,0,0,0,0,4,8,0,523,15,538,582
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1208,1,53,57,18,10,5,4,97,16,8,0,0,0,0,3,0,0,271,7,278,447
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1209,1,44,99,26,16,11,1,146,30,10,0,1,0,0,3,2,0,389,12,401,636
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1210,1,44,98,34,3,2,1,155,18,4,1,1,0,0,1,3,0,365,9,374,649
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1211,2,74,137,31,8,7,4,142,42,7,0,3,0,0,3,3,0,461,13,474,852
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1212,2,84,121,64,25,7,7,136,57,17,1,2,0,0,3,2,0,526,19,545,1116
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1213,2,76,127,38,6,11,7,97,32,4,0,2,0,0,1,4,0,405,11,416,776
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1214,2,43,150,73,15,12,7,121,48,12,2,1,1,0,2,2,0,489,10,499,995
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1215,6,290,370,174,49,15,15,500,204,37,2,2,1,0,6,16,1,1681,32,1714,3507
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1216,2,105,161,85,17,4,4,120,42,14,1,0,0,0,2,3,0,558,17,575,985
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1217,1,55,107,52,20,6,7,110,26,13,0,1,0,0,1,2,0,400,13,413,690
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1218,1,32,107,80,10,2,1,96,27,4,0,1,0,0,0,0,0,360,10,370,748
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1219,1,14,86,111,13,0,4,64,15,7,0,0,0,0,1,0,0,315,13,328,545
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1220,2,30,123,30,29,27,5,75,13,5,0,1,0,0,2,3,0,343,39,382,817
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1221,2,14,166,14,26,24,16,44,16,6,0,4,0,2,4,2,0,338,36,374,771
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1222,1,8,77,27,22,5,4,96,29,3,0,0,0,0,0,0,0,271,27,298,485
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1223,1,5,110,29,18,3,4,122,15,3,2,2,1,0,1,2,0,317,23,340,540
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1224,1,10,71,11,13,2,4,112,17,5,1,0,0,0,0,0,0,246,20,266,439
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1227,2,46,98,20,32,6,12,110,50,12,2,0,0,0,4,8,0,400,20,420,834
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1228,1,32,123,27,14,5,3,52,38,10,0,1,0,0,0,0,0,305,9,314,560
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1229,2,34,163,22,35,7,4,82,60,6,0,3,0,1,3,1,0,421,18,439,776
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1230,1,23,121,12,40,3,4,61,38,5,0,3,0,0,1,0,0,311,17,328,550
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1231,2,28,385,31,42,11,7,63,50,5,0,1,1,0,2,1,0,627,42,669,1126
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1232,2,30,194,57,58,8,0,105,25,3,1,1,2,0,3,1,0,488,29,517,1000
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1235,2,21,382,51,16,7,6,87,31,8,2,1,1,0,2,1,0,616,36,652,1092
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1236,2,23,168,63,12,6,3,178,37,9,1,2,0,0,2,0,0,504,18,522,824
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1237,2,38,219,105,8,16,9,116,64,8,0,1,0,2,1,2,0,589,13,602,966
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1238,1,10,101,19,27,7,6,34,20,2,0,0,0,0,2,0,0,228,12,240,489
2,32,ZACATECAS,16,RIO GRANDE,40,RIO GRANDE,1239,1,14,99,27,15,6,10,71,21,4,0,0,0,0,0,2,1,269,13,283,588
