uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
7016,2004,PRD_PAN_PT,JORGE MORALES FRANCO,PRI,,0.1606430708
7016,2007,PAN,LAUREANO PROTT PIMIENTA,PRD_PVEM_PT_CONVE,,0.1853138476
7016,2010,PVEM,JOSE LUIS DAMAS ORTIZ,PRI,MARCELA AVENDAÑO GALLEGOS,0.0126797238
7016,2012,PRI,MARCELA AVENDAÑO GALLEGOS,PVEM,,0.0286157941
7016,2015,PVEM_PNA,MARIA FERNANDA DORANTES NUÑEZ,PAN,,0.2866143359
7016,2018,MORENA,JOSE LUIS DAMAS ORTIZ,PT,,0.3109985996
7017,1991,PRI,BENIGNO HERNANDEZ HIDALGO,PRD,,0.6924136574
7017,1995,PRI,JOSE LUIS MORALES,PRD,,0.2313891835
7017,1998,PRI,MANUEL R. MARTINEZ ESPINOSA,PRD,,0.1256241262
7017,2001,PRI,JESUS GUSTAVO MEZA MANDUJANO,PT,,0.007513188
7017,2004,PRD,MIGUEL ANGEL LUNA SALINAS,PRI,,0.0419805332
7017,2007,PRD,ALEXANDER TRINIDAD VAZQUEZ,PT_CONVE,,0.0435937689
7017,2010,PAN_PRD_CONVE_PNA,JOSE GUILLERMO TOLEDO MIGUEL,PRI,,0.4042145594
7017,2012,PVEM,ANTONIO VALDEZ MEZA,PRI,,0.134776921
7017,2015,PRI,ENRIQUE ARREOLA MOGUEL,PVEM,,0.061358811
7017,2018,PVEM,JOSE FRANCISCO NAVA CLEMENTE,PT_MORENA_PES,ERNESTO CRUZ DIAZ,0.1075286416
7018,1991,PRI,NABOR ESTRADA LOPEZ,PRD,,0.1620062139
7018,1995,PRI,TRINIDAD PEREZ ESTRADA,PFCRN,,0.2598274209
7018,1998,PRI,MARIO SANCHEZ ESTRADA,PRD,,0.043003413
7018,2001,PRI,JOEL SANCHEZ SANCHEZ,PRD,,0.0064553991
7018,2004,PRD_PAN_PT,ROBERTO CULEBRO PEREZ,PRI,,0.0711225364
7018,2007,PRI,EMIR CRUZ ESTRADA,PRD_PT_CONVE,,0.0576615056
7018,2010,PAN_PRD_CONVE_PNA,JOSE CRUZ PEREZ,PRI,,0.01160444
7018,2012,PRI,HUMBERTO AREVALO HERNANDEZ,PRD_PT_CONVE,,0.1299174356
7018,2015,PRD,LENIN PEREZ MORALES,PVEM_PNA,,0.1176470588
7018,2018,PVEM,CHARITO PEREZ PEREZ,PT_MORENA_PES,MARIA LIDIA ESTRADA PEREZ,0.054438861
7019,1991,PRI,JAVIER UTRILLA ALVARADO,PRD,,0.7656741261
7019,1995,PRI,ROBERTO ORTIZ GUTIERREZ,PRD,,0.43443811
7019,1998,PRI,ARNULFO ELIAS CORDERO ALFONZO,PRD,,0.5218508997
7019,2001,PRD_PT,RAFAEL RUIZ MORALES,PRI,,0.0286445983
7019,2004,PRI,JORGE CONSTANTINO KANTER,PRD_PT,,0.1407793823
7019,2007,PRD_PVEM_CONVE,OSCAR EDU RAMIREZ AGUILAR,PRI,,0.2595067925
7019,2010,PRI_PVEM,JOSE ANTONIO AGUILAR MEZA,PAN_PRD_CONVE_PNA,,0.4596400821
7019,2012,PVEM,LUIS IGNACIO AVENDAÑO BERMUDEZ,PRI,,0.216308584
