CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,779,2,26,290,9,7,14,2,282,132,34,4,13,0,1,11,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,27,,,,861,0,19,880,1358
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,780,2,15,409,11,10,23,3,180,203,24,3,19,0,2,9,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,31,,,,959,0,33,992,1442
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,781,3,51,528,19,15,16,9,210,201,49,12,14,2,4,17,5,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,13,,,,1181,0,29,1210,1657
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,782,3,34,488,15,14,21,3,84,155,35,23,22,0,0,7,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,,,,929,0,10,939,1235
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,783,7,124,1250,60,25,58,20,198,594,70,10,33,1,6,36,12,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,68,,,,2610,2,43,2655,4049
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,784,4,76,716,31,25,49,24,68,329,51,16,21,5,3,25,3,1,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,18,,,,1560,0,56,1616,2921
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,785,2,28,318,7,4,10,4,49,138,14,5,3,1,0,6,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,,,,611,0,28,639,1018
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,786,2,16,389,41,27,19,3,54,209,16,7,54,0,0,4,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,42,,,,904,0,27,931,1495
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,787,4,55,618,83,58,29,16,100,239,32,25,12,3,3,21,2,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,104,,,,1425,0,53,1478,2281
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,788,2,29,405,120,13,21,4,58,174,21,31,4,0,11,9,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,68,,,,986,0,20,1006,1482
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,789,2,26,264,39,3,23,5,22,145,15,11,6,0,7,9,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,28,,,,613,0,14,627,953
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,790,3,28,509,53,26,21,7,58,264,31,6,22,0,5,5,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,71,,,,1137,0,31,1168,1711
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,791,5,66,795,64,27,52,18,112,513,38,11,26,6,4,36,8,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,91,,,,1902,1,68,1971,3243
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,792,3,29,435,31,11,15,16,142,284,24,12,8,0,1,6,1,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,48,,,,1115,19,26,1160,1710
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,793,2,12,263,34,203,12,6,6,156,13,8,11,0,2,10,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,,,,765,0,32,797,1158
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,794,5,74,595,35,562,45,18,74,512,98,14,16,1,3,27,2,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,100,,,,2237,1,62,2300,3550
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,795,4,24,327,29,547,29,10,33,404,63,5,2,0,2,14,2,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,58,,,,1595,0,42,1637,2315
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,796,3,18,329,44,381,29,2,43,379,33,5,13,0,5,17,2,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,48,,,,1393,0,38,1431,2223
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,797,4,77,802,49,21,25,16,167,269,27,12,13,7,4,12,2,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,28,,,,1630,22,47,1699,2816
4,17,MORELOS,8,XOCHITEPEC,28,XOCHITEPEC,798,3,46,434,33,138,28,5,83,289,27,15,19,0,6,24,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,32,,,,1224,0,49,1273,2036
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,1,2,55,109,16,211,301,12,5,73,12,4,9,4,1,7,6,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,829,0,59,888,1476
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,2,2,54,90,7,99,240,11,5,39,8,1,4,3,0,11,3,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,578,0,20,598,1005
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,3,2,59,167,4,97,249,14,4,74,5,0,3,2,1,8,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,695,0,73,768,1147
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,4,3,96,178,10,115,336,13,8,86,10,6,9,0,0,8,7,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,889,0,37,926,1530
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,5,1,39,25,6,71,141,5,0,58,7,0,5,0,0,14,11,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,1,17,404,606
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,6,3,55,126,20,181,442,11,4,122,13,5,22,1,0,15,9,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1032,1,67,1100,1696
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,7,2,35,37,7,50,351,17,6,109,10,6,1,1,0,14,19,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673,0,34,707,1089
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,8,2,17,71,6,65,438,8,1,124,11,6,9,0,0,9,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776,0,17,793,1232
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,9,3,37,138,10,238,321,14,4,57,9,5,0,0,0,3,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,840,0,48,888,1540
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,10,2,33,96,32,146,343,3,3,44,8,3,5,0,0,13,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740,0,36,776,1350
4,17,MORELOS,9,PUENTE DE IXTLA,1,AMACUZAC,11,1,7,73,4,67,259,1,1,17,5,4,1,0,0,8,5,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,457,0,20,477,698
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,86,2,6,94,2,190,1,0,0,14,0,134,1,2,,0,0,0,0,,,,,,,,,,,,,,310,,,,,,,,,,,,,,,,,,,,,,,,754,1,38,793,972
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,87,3,3,145,11,282,3,3,2,19,2,196,4,0,,0,0,0,0,,,,,,,,,,,,,,381,,,,,,,,,,,,,,,,,,,,,,,,1051,0,31,1082,1361
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,88,1,19,12,0,275,0,2,0,0,0,110,0,0,,0,0,0,0,,,,,,,,,,,,,,118,,,,,,,,,,,,,,,,,,,,,,,,536,0,16,552,678
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,89,2,4,114,3,244,3,1,1,5,0,113,0,0,,0,0,0,0,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,826,0,37,863,1211
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,90,1,0,13,0,77,0,1,0,1,0,51,1,0,,0,0,0,0,,,,,,,,,,,,,,129,,,,,,,,,,,,,,,,,,,,,,,,273,0,17,290,433
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,91,1,0,21,0,46,2,0,0,1,0,26,0,0,,0,0,0,0,,,,,,,,,,,,,,60,,,,,,,,,,,,,,,,,,,,,,,,156,0,10,166,215
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,92,2,0,41,5,164,3,0,0,1,0,196,0,0,,0,0,0,0,,,,,,,,,,,,,,179,,,,,,,,,,,,,,,,,,,,,,,,589,0,49,638,827
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,93,2,3,61,3,137,1,0,0,9,0,98,1,0,,0,0,0,0,,,,,,,,,,,,,,435,,,,,,,,,,,,,,,,,,,,,,,,748,0,35,783,980
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,94,2,2,84,2,161,2,1,1,4,2,208,2,0,,0,0,0,1,,,,,,,,,,,,,,153,,,,,,,,,,,,,,,,,,,,,,,,623,0,34,657,858
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,95,1,3,50,0,102,0,1,0,0,0,54,0,0,,0,0,0,0,,,,,,,,,,,,,,133,,,,,,,,,,,,,,,,,,,,,,,,343,0,10,353,452
4,17,MORELOS,9,PUENTE DE IXTLA,5,COATLAN DEL RIO,96,1,2,32,3,50,1,0,1,1,0,31,1,0,,0,0,0,0,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,,,208,0,9,217,259
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,548,3,3,534,13,0,23,2,9,393,32,2,94,1,0,8,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1124,0,29,1153,1565
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,549,2,5,492,5,0,21,1,14,233,43,0,59,0,0,11,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,890,0,17,907,1144
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,550,2,1,349,14,0,10,2,10,190,30,2,52,0,1,10,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,0,14,688,913
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,551,2,0,414,13,0,13,1,15,409,20,2,34,0,1,7,0,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,939,0,20,959,1319
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,552,2,1,408,8,1,13,1,8,234,30,4,95,0,0,9,1,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,821,0,19,840,1103
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,553,2,2,383,9,1,14,4,31,198,19,2,34,0,1,3,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,705,0,16,721,963
4,17,MORELOS,9,PUENTE DE IXTLA,14,MAZATEPEC,554,2,0,389,13,3,9,0,34,238,13,2,37,0,0,3,1,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752,0,13,765,1008
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,579,3,11,171,286,2,61,1,8,269,69,29,9,0,30,17,3,5,4,,,,,,,,,,,,,,,,,,,,,,,,,,71,29,12,,,,,,,,,,1087,0,39,1126,1784
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,580,3,4,147,293,6,52,1,6,433,85,32,3,0,21,22,2,3,13,,,,,,,,,,,,,,,,,,,,,,,,,,71,41,9,,,,,,,,,,1244,0,19,1263,2056
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,581,2,2,101,154,1,29,0,2,236,61,39,1,0,16,17,4,1,9,,,,,,,,,,,,,,,,,,,,,,,,,,70,24,7,,,,,,,,,,774,0,7,781,1178
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,582,2,3,90,236,4,43,0,16,210,35,20,4,0,13,10,4,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,118,22,3,,,,,,,,,,837,0,14,851,1155
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,583,2,5,122,127,1,44,1,14,245,61,18,5,0,11,13,4,0,11,,,,,,,,,,,,,,,,,,,,,,,,,,83,35,2,,,,,,,,,,802,0,12,814,1137
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,584,2,7,107,162,1,39,0,3,295,47,48,4,0,13,22,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,71,34,9,,,,,,,,,,869,0,11,880,1240
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,585,4,9,227,254,9,28,1,12,486,71,24,8,0,23,25,4,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,104,132,7,,,,,,,,,,1438,1,28,1467,2308
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,586,2,7,164,187,7,29,3,4,334,46,42,4,1,17,12,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,58,57,3,,,,,,,,,,981,0,18,999,1434
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,587,2,1,121,160,0,28,0,1,264,59,18,3,0,11,20,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,44,48,12,,,,,,,,,,800,0,15,815,1095
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,588,1,3,115,101,2,10,0,4,117,31,15,3,0,3,4,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,47,35,2,,,,,,,,,,495,0,7,502,666
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,589,1,1,87,105,0,15,0,1,171,53,6,3,0,9,5,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,49,20,5,,,,,,,,,,536,0,7,543,728
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,590,2,0,135,215,1,30,1,6,233,51,40,5,0,14,12,2,1,10,,,,,,,,,,,,,,,,,,,,,,,,,,45,34,5,,,,,,,,,,840,0,19,859,1196
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,591,2,0,148,174,2,32,0,8,276,65,24,6,0,7,14,1,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,53,61,11,,,,,,,,,,888,0,10,898,1230
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,592,2,1,145,210,1,49,2,4,274,42,35,3,0,12,19,3,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,55,34,8,,,,,,,,,,906,0,26,932,1476
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,593,2,3,116,181,5,73,3,19,250,21,10,1,0,10,17,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,21,38,6,,,,,,,,,,778,0,22,800,1147
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,594,4,16,109,324,8,97,9,21,477,74,198,14,0,23,48,1,4,25,,,,,,,,,,,,,,,,,,,,,,,,,,49,64,24,,,,,,,,,,1585,0,56,1641,2571
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,595,3,11,79,198,8,89,5,12,651,75,21,8,0,13,23,4,0,17,,,,,,,,,,,,,,,,,,,,,,,,,,57,54,27,,,,,,,,,,1352,0,55,1407,2097
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,596,4,9,97,296,7,92,6,20,632,58,42,6,0,34,38,7,2,15,,,,,,,,,,,,,,,,,,,,,,,,,,59,76,33,,,,,,,,,,1529,0,55,1584,2592
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,597,3,12,145,165,10,89,3,11,590,66,26,10,0,14,29,4,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,64,41,28,,,,,,,,,,1330,1,47,1378,2004
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,598,5,12,158,360,17,158,6,24,955,105,47,21,1,23,47,8,2,18,,,,,,,,,,,,,,,,,,,,,,,,,,143,51,41,,,,,,,,,,2197,0,84,2281,3394
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,599,5,17,119,310,5,185,7,27,919,86,33,15,0,20,35,4,1,21,,,,,,,,,,,,,,,,,,,,,,,,,,71,74,44,,,,,,,,,,1993,0,69,2062,3239
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,600,3,17,62,244,11,94,10,10,646,76,19,9,0,13,33,0,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,58,41,33,,,,,,,,,,1400,0,48,1448,2170
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,601,3,2,135,310,3,59,5,95,384,42,40,4,0,18,21,5,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,54,64,8,,,,,,,,,,1254,1,28,1283,1881
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,602,3,14,115,255,3,45,1,136,241,39,41,108,7,29,7,1,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,31,74,9,,,,,,,,,,1164,0,34,1198,1707
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,603,2,6,22,48,8,7,2,20,72,16,3,2,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,1,,,,,,,,,,217,0,10,227,299
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,604,1,1,53,121,0,12,1,4,63,14,14,5,0,5,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,1,,,,,,,,,,313,1,18,332,492
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,605,3,6,166,272,1,28,6,5,188,24,35,4,0,14,6,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,6,27,6,,,,,,,,,,800,0,19,819,1519
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,606,2,7,112,198,4,33,1,18,225,21,10,3,0,7,13,0,0,12,,,,,,,,,,,,,,,,,,,,,,,,,,17,24,6,,,,,,,,,,711,0,24,735,1104
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,607,2,13,145,160,11,32,2,30,209,29,7,1,3,13,11,8,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,23,14,8,,,,,,,,,,724,0,40,764,1177
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,608,2,10,175,118,7,31,2,4,176,23,15,2,0,5,8,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,29,16,2,,,,,,,,,,634,0,21,655,1047
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,609,2,5,166,192,2,25,1,9,210,23,23,0,0,11,17,3,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,20,18,5,,,,,,,,,,736,0,17,753,1163
4,17,MORELOS,9,PUENTE DE IXTLA,17,PUENTE DE IXTLA,610,1,0,99,76,3,6,0,0,42,14,3,2,0,1,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,0,,,,,,,,,,264,0,7,271,405
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,689,3,54,559,2,0,11,554,4,39,9,0,1,12,0,5,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1253,1,45,1299,1617
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,690,3,27,613,4,0,15,520,0,99,9,1,2,7,0,2,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304,8,31,1343,1674
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,691,2,11,500,2,0,7,379,2,43,4,2,1,15,0,4,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,973,0,40,1013,1257
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,692,2,27,261,6,0,7,337,0,26,1,0,1,10,0,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685,0,2,687,852
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,693,2,10,262,0,2,4,225,0,14,1,0,0,12,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,0,18,552,637
4,17,MORELOS,9,PUENTE DE IXTLA,21,TETECALA,694,1,11,92,1,0,1,108,0,7,0,0,0,7,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228,0,8,236,287
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,869,2,64,40,49,31,27,19,215,221,26,103,7,,7,14,2,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,41,,926,0,25,951,1485
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,870,3,120,43,48,50,22,48,250,194,27,127,19,,13,11,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,25,,1059,1,28,1088,1617
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,871,2,65,49,22,73,20,23,295,188,30,67,18,,8,10,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,50,,994,0,25,1019,1408
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,872,1,24,24,8,33,10,7,55,91,11,19,3,,1,5,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,11,,322,0,5,327,450
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,873,3,66,47,73,21,30,39,376,212,27,185,13,,12,14,5,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,39,,1241,0,41,1282,1834
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,874,3,60,66,48,25,19,40,268,156,26,101,33,,4,9,3,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,111,49,,1025,0,25,1050,1519
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,875,2,86,20,48,49,11,15,177,131,20,64,36,,7,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,22,,745,0,19,764,961
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,876,3,65,56,31,24,13,30,169,141,16,47,25,,5,3,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,33,,706,0,20,726,980
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,877,1,10,11,10,6,4,1,101,29,4,11,8,,1,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,,224,0,9,233,326
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,878,1,22,37,12,3,1,26,92,34,8,17,4,,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,14,,288,0,9,297,411
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,879,2,41,53,24,12,20,24,257,105,16,33,14,,4,6,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,45,,707,0,21,728,1061
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,880,1,43,27,28,14,17,13,161,106,10,39,7,,2,6,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,14,,522,0,14,536,745
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,881,2,75,50,32,25,11,33,223,171,20,35,19,,1,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,36,,810,0,17,827,1218
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,882,2,75,73,14,33,25,48,229,182,38,42,29,,5,8,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,28,,883,0,13,896,1213
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,883,2,73,34,17,20,19,29,242,163,22,42,30,,3,15,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,26,,770,0,14,784,1072
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,884,2,34,109,37,25,26,12,188,113,38,67,3,,7,6,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,21,,747,0,7,754,1192
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,885,2,38,209,48,17,27,15,274,156,42,83,11,,6,9,2,3,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,21,,1010,0,16,1026,1402
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,886,1,12,9,14,5,11,6,66,40,7,48,1,,1,4,0,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,7,,253,0,9,262,420
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,887,2,26,50,32,9,25,17,169,135,22,76,1,,2,9,1,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,59,,682,1,20,703,1181
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,888,3,69,96,56,35,22,23,419,234,31,68,11,,4,18,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,70,,1199,0,24,1223,1769
