uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
5020,1996,PRI,GUILLERMO HERNANDEZ GARZA,PAN,,0.1232786163
5020,1999,PRI,HUGO HECTOR MARTINEZ GONZALEZ,PARM,,0.2163580403
5020,2002,PRD_PT_UDC,JOSE HUMBERTO MUZQUIZ GUEDEA,PRI,,0.1858545292
5020,2005,PRI,HUGO HECTOR MARTINEZ GONZALEZ,PAN_UDC,,0.3281152717
5020,2009,PRD_PT_UDC,JESUS IVAN GONZALEZ NAJERA,PRI_PVEM_PNA_PASD,,0.0093285606
5020,2013,PRI_PNA_PRC,LUIS FERNANDO SANTOS FLORES,PAN_PRD_PT_UDC_PPRO,,0.3999646268
5020,2017,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,LUISA ALEJANDRA DEL CARMEN SANTOS CADENA,PAN_UDC_PPC_PES,,0.1093185165
5020,2018,PRI_PVEM_PNA,LUISA ALEJANDRA DEL CARMEN SANTOS CADENA,PAN_UDC_MC,TANIA VANESSA FLORES GUERRA,0.0160486081
5020,2021,MORENA,TANIA VANESSA FLORES GUERRA,PRI_PRD,,0.1552489926
5021,1990,PRI,JUAN ANTONIO RODRIGUEZ MIRELES,PRD,,0.5604203152
5021,1993,PRI,JUAN JOSE MORENO CHAVEZ,PAN,,0.3663691874
5021,1996,PRI,RICARDO ONTIVEROS MEDELLIN,PAN,,0.7110868378
5021,1999,PRI,ELIA CONSUELO REYES GUAJARDO,PAN,,0.5753871231
5021,2002,PRI,PEDRO SEGUNDO FLORES CARDENAS,PAN,,0.051272313
5021,2005,PRI,ALFONSO VALDES DELGADO,PAN_UDC,,0.0997488339
5021,2009,PRI_PVEM_PASD,JUAN JOSE MORENO CHAVEZ,PAN,,0.1720629047
5021,2013,PAN_UDC_PPRO,ISMAEL AGUIRRE RODRIGUEZ,PRI_PVEM_PNA_PJ1_PRC,,0.1466703357
5021,2017,PRI,ABRAHAM SEGUNDO GONZALEZ RUIZ,PAN_UDC_PPC_PES,,0.1896501879
5021,2018,PRI_PVEM_PNA,ABRAHAM SEGUNDO GONZALEZ RUIZ,PAN_UDC_MC,ROCIO CATALINA FALCON GONZALEZ,0.0450081833
5021,2021,PRI_PRD,MARIA ALEJANDRA HUERTA ALEMAN,PAN,,0.0325531342
5022,1990,PRI,JOSE ANGEL CERDA RAMON,0,,1
5022,1993,PRI,SERGIO SOLIS HERNANDEZ,PAN,,0.4184556232
5022,1996,PRI,JUAN ANTONIO OSUNA CARDENAS,PAN,,0.6112933863
5022,1999,PAN,CARLOS OSUNA DAVILA,PRI,,0.0020836673
5022,2002,PAN,ARNOLDO GUARDIOLA GONZALEZ,PRI,,0.1169939066
5022,2005,PRI,GUADALUPE JAVIER MENDOZA GUARDIOLA,PAN,,0.1260628466
5022,2009,PRI_PNA_PASD,ARNOLDO VILLARREAL FERNANDEZ,PAN,,0.1368409657
5022,2013,PRI_PVEM_PNA_PSDC_PJ_PRC,ANA GABRIELA FERNANDEZ OSUNA,PAN_PPRO,,0.0117780492
5022,2017,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,SERGIO ZENON VELAZQUEZ VAZQUEZ,PAN_UDC_PPC_PES,,0.1987930422
5022,2018,PRI_PVEM_PNA,SERGIO ZENON VELAZQUEZ VAZQUEZ,PAN_UDC_MC,CARLOS RICARDO FERNANDEZ RIOJAS,0.0501176471
5022,2021,PRI_PRD,MARIA DEL PILAR VALENZUELA GALLARDO,MORENA,,0.0128905065
5023,1990,PRI,SANTOS GARZA NAJAR,PAN,,0.9938650307
5023,1993,PRI,RAMON GARCIA GONZALEZ,PRD_PT,,0.1166439291
5023,1996,PRD,JOSE LUIS GONZALEZ MELCHOR,PRI,,0.0377213241
5023,1999,PRI,DAVID DELGADO ORTEGA,PRD,,0.0062571104
5023,2002,PRD,JAIME JAVIER MUZA BERNAL,PRI,,0.0044603033
5023,2005,PRI,JAVIER FRANCISCO LOPEZ MORALES,PRD,,0.1685761047
5023,2009,PRI_PVEM_PASD,PILAR GOMEZ ROMERO,PRD_PT,,0.1980755691
5023,2013,PRI_PVEM_PNA_PSDC_PJ_PRC,JOSE ALFONSO PECINA MEDRANO,MC,,0.127694859
5023,2017,MC,ARSEDALIA RAMIREZ GAYTAN,PRI_PVEM_PNA_SI_PJ1_PRC_PCP,,0.0250350959
5023,2018,PRI_PVEM_PNA,LAURA MARA SILVA FERNANDEZ,PT_MORENA_PES,GUSTAVO ENRIQUE DE LA ROSA RAMIREZ,0.0454154111
5023,2021,PRI_PRD,LAURA MARA SILVA FERNANDEZ,FXM,,0.0295238095
5024,1990,PAN,FRANCISCO RAMIREZ GARZA,PRI,,0.0569447363
5024,1993,PRI,FERNANDO OROZCO CORTES,PAN,,0.4442282085
