CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,PCPP,PSI,MORENA,ES,PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC_NA_PCPP_PSI,PAN_PRD_MC_NA_PCPP,PAN_PRD_MC_NA_PSI,PAN_PRD_MC_PCPP_PSI,PAN_PRD_NA_PCPP_PSI,PAN_MC_NA_PCPP_PSI,PRD_MC_NA_PCPP_PSI,PAN_PRD_MC_NA,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_NA_PCPP,PAN_PRD_NA_PSI,PAN_PRD_PCPP_PSI,PAN_MC_NA_PCPP,PAN_MC_NA_PSI,PAN_MC_PCPP_PSI,PAN_NA_PCPP_PSI,PRD_MC_NA_PCPP,PRD_MC_NA_PSI,PRD_MC_PCPP_PSI,PRD_NA_PCPP_PSI,MC_NA_PCPP_PSI,PAN_PRD_MC,PAN_PRD_NA,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_NA,PAN_MC_PCPP,PAN_MC_PSI,PAN_NA_PCPP,PAN_NA_PSI,PAN_PCPP_PSI,PRD_MC_NA,PRD_MC_PCPP,PRD_MC_PSI,PRD_NA_PCPP,PRD_NA_PSI,PRD_PCPP_PSI,MC_NA_PCPP,MC_NA_PSI,MC_PCPP_PSI,NA_PCPP_PSI,PAN_PRD,PAN_MC,PAN_NA,PAN_PCPP,PAN_PSI,PRD_MC,PRD_NA,PRD_PCPP,PRD_PSI,MC_NA,MC_PCPP,MC_PSI,NA_PCPP,NA_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC_PCPP,PAN_PRD_MC,PAN_PRD_PCPP,PAN_MC_PCPP,PRD_MC_PCPP,PAN_PRD,PAN_MC,PAN_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PAN_PRD_MC_PSI,PAN_PRD_MC,PAN_PRD_PSI_,PAN_MC_PSI,PRD_MC_PSI,PAN_PRD,PAN_MC,PAN_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PAN_PRD_PCPP_PSI,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_PCPP_PSI,PRD_PCPP_PSI,PAN_PRD,PAN_PCPP,PAN_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PAN_MC_PCPP_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,MC_PCPP_PSI,PAN_MC,PAN_PCPP,PAN_PSI,MC_PCPP,MC_PSI,PCPP_PSI,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,746,5,264,339,116,98,66,69,133,27,55,723,26,,,,,,,,,,,,,,,,,,,,,,,,,,,41,15,4,6,6,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,1,2,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012,0,110,2122,3553
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,747,2,134,110,109,30,26,40,47,13,18,271,10,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,823,0,60,883,1364
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,748,2,153,97,61,21,20,34,40,14,10,249,5,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,0,3,4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,734,0,38,772,1222
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,749,4,222,200,72,66,42,76,118,14,25,464,24,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,0,4,9,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1366,2,45,1413,2094
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,750,2,44,160,30,20,25,20,49,7,1,139,6,,,,,,,,,,,,,,,,,,,,,,,,,,,13,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,520,0,38,558,946
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,751,2,91,98,36,20,7,9,60,13,13,251,11,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,0,4,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,0,41,676,1051
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,752,4,186,146,100,36,40,46,142,15,28,398,14,,,,,,,,,,,,,,,,,,,,,,,,,,,22,1,2,4,5,0,2,0,0,0,0,2,0,0,0,2,1,0,0,4,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,13,4,3,1,1,0,4,0,0,2,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233,0,61,1294,2093
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,753,4,189,138,90,34,32,51,123,20,23,457,16,,,,,,,,,,,,,,,,,,,,,,,,,,,19,7,2,6,14,0,3,0,2,1,1,1,4,0,1,3,0,0,1,0,1,0,0,0,0,0,4,3,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,12,2,1,1,4,2,2,1,0,0,2,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1279,0,74,1353,2282
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,754,3,82,198,62,41,38,43,67,14,15,246,14,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,0,2,4,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,852,0,61,913,1555
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,755,2,54,161,39,18,24,51,33,13,14,203,7,,,,,,,,,,,,,,,,,,,,,,,,,,,9,6,2,4,2,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0,44,694,1159
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,756,2,117,191,132,20,10,16,42,14,8,375,6,,,,,,,,,,,,,,,,,,,,,,,,,,,19,10,0,0,4,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,1,1,0,1,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,976,1,54,1031,1459
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,757,2,65,121,61,30,14,11,18,8,6,285,4,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,0,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646,0,29,675,1033
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,758,5,182,210,79,57,36,40,100,16,24,703,23,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5,1,3,5,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512,0,63,1575,2381
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,759,2,89,69,54,24,18,26,55,10,12,334,6,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,732,0,40,772,1179
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,760,2,68,83,136,30,35,21,39,13,6,169,5,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,0,5,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,1,1,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,0,45,689,1047
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,761,2,115,144,82,20,18,29,66,7,4,52,5,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,571,0,44,615,955
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,762,3,192,187,72,46,30,26,121,19,34,225,9,,,,,,,,,,,,,,,,,,,,,,,,,,,25,8,1,6,7,4,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,5,3,3,2,1,0,1,0,2,1,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,0,102,1158,2107
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,87,IZUCAR DE MATAMOROS,763,3,61,285,72,9,12,17,56,5,12,70,7,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,0,47,669,1103
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,89,JOLALPAN,770,5,212,697,112,62,20,128,21,231,5,566,16,,,,,,,,,,,,,,,,,,,,,,,,,,,9,4,0,5,4,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,26,1,32,1,3,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2169,0,212,2381,3036
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,89,JOLALPAN,771,3,215,418,68,19,12,69,22,569,7,130,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,4,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,7,2,0,46,0,22,0,2,0,1,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,0,93,1731,2067
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,89,JOLALPAN,772,2,77,241,56,16,10,49,5,57,2,157,3,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,14,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700,0,70,770,967
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,89,JOLALPAN,773,3,169,369,99,24,17,123,12,224,12,139,6,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,0,2,7,0,0,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,12,0,18,7,0,0,1,0,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272,0,76,1348,1755
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,89,JOLALPAN,774,2,104,120,68,13,8,51,15,109,1,96,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,0,23,0,1,0,1,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,0,37,671,899
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,89,JOLALPAN,775,1,11,80,56,20,3,16,1,71,3,94,5,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,9,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,386,0,105,491,677
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,159,TEOTLALCO,2038,2,133,126,21,9,11,16,446,73,4,82,2,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,2,2,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,1,0,3,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,955,0,40,995,1297
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,159,TEOTLALCO,2039,2,38,81,58,9,11,8,50,74,10,28,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,14,388,507
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,159,TEOTLALCO,2040,1,43,129,24,15,4,3,13,88,7,56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,0,15,407,537
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,159,TEOTLALCO,2041,1,3,78,5,1,2,3,5,58,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,0,3,173,218
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,164,TEPEMAXALCO,2082,2,142,136,3,5,260,4,3,3,2,52,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,615,0,37,652,880
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,165,TEPEOJUMA,2083,2,97,310,3,30,27,71,11,9,0,274,7,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,849,0,46,895,1163
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,165,TEPEOJUMA,2084,4,175,337,24,60,50,112,19,11,2,434,14,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,3,1,6,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1296,0,72,1368,1847
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,165,TEPEOJUMA,2085,3,229,277,12,19,37,229,6,11,7,243,3,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,28,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1150,0,65,1215,1605
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,165,TEPEOJUMA,2086,2,48,152,8,18,20,76,3,6,3,183,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,3,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,529,1,23,553,789
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,165,TEPEOJUMA,2087,3,105,233,3,22,11,26,4,4,1,127,10,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,557,1,22,580,897
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,165,TEPEOJUMA,2088,1,33,117,2,9,13,38,0,2,2,70,2,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,21,309,414
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,167,TEPEXCO,2095,2,80,123,201,19,276,8,29,13,1,177,47,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,0,1,1,2,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,0,71,1073,1322
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,167,TEPEXCO,2096,3,42,425,75,41,128,10,8,6,5,242,397,,,,,,,,,,,,,,,,,,,,,,,,,,,10,0,3,11,3,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1413,0,74,1487,1935
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,167,TEPEXCO,2097,3,46,322,32,38,117,9,6,3,1,226,331,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1164,0,68,1232,1624
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,175,TILAPA,2181,5,546,395,55,29,24,17,76,39,108,377,9,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,4,20,0,0,1,0,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,3,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,4,3,2,1,13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748,0,125,1873,2571
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,175,TILAPA,2182,4,232,209,37,42,29,20,28,25,145,408,14,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,0,6,5,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,0,0,0,0,0,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1235,0,79,1314,1859
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,175,TILAPA,2183,4,277,275,35,60,40,29,47,26,83,511,30,,,,,,,,,,,,,,,,,,,,,,,,,,,14,7,3,8,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,1,0,0,0,1,0,0,0,2,0,0,3,1,1,0,6,0,0,0,2,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1477,0,82,1559,2370
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,185,TLAPANALA,2267,2,189,68,19,24,132,237,100,54,23,309,7,,,,,,,,,,,,,,,,,,,,,,,,,,,10,3,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1191,0,25,1216,1353
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,185,TLAPANALA,2268,2,157,30,17,10,23,80,94,21,18,266,26,,,,,,,,,,,,,,,,,,,,,,,,,,,9,0,0,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,7,2,0,1,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,0,52,829,1107
1,21,PUEBLA,22,IZUCAR DE MATAMOROS,185,TLAPANALA,2269,2,86,64,11,18,28,72,36,31,8,167,5,,,,,,,,,,,,,,,,,,,,,,,,,,,226,1,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1015,0,43,1058,1488
