ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2635,B,1,0,B,118,40,194,11,1,4,5,23,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,,,,,402,0,11,413,738,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2635,C,1,0,C01,82,27,157,15,3,1,3,26,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,2,,,,,318,0,9,327,738,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2636,B,1,0,B,109,27,133,8,4,2,4,71,4,4,0,2,0,,,,,,,,,,,,,,,,,,,,,11,,,,,379,0,8,387,696,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2636,C,1,0,C01,99,18,127,11,2,2,3,87,2,2,1,2,0,,,,,,,,,,,,,,,,,,,,,4,,,,,360,0,8,368,696,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2636,C,2,0,C02,141,21,120,8,2,3,8,83,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,2,,,,,390,0,9,399,696,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2636,C,3,0,C03,118,12,96,10,7,2,1,90,3,0,1,1,0,,,,,,,,,,,,,,,,,,,,,2,,,,,343,0,11,354,696,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2637,B,1,0,B,75,26,154,8,2,2,4,75,5,0,3,0,0,,,,,,,,,,,,,,,,,,,,,4,,,,,358,0,10,368,672,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2637,C,1,0,C01,99,18,124,13,4,1,3,77,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,9,,,,,351,0,17,368,672,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2637,C,2,0,C02,115,22,135,8,5,0,2,68,0,2,1,1,2,,,,,,,,,,,,,,,,,,,,,0,,,,,361,3,16,380,672,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2638,B,1,0,B,61,18,123,20,3,1,4,34,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,6,,,,,272,0,18,290,589,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2638,C,1,0,C01,58,12,112,15,2,3,3,42,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,12,,,,,263,0,19,282,589,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2638,C,2,0,C02,57,9,112,17,3,0,4,40,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,0,,,,,243,5,8,256,588,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2638,C,3,0,C03,83,24,113,18,4,0,4,24,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,,,,,275,0,16,291,588,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2639,B,1,0,B,228,14,140,1,2,1,1,4,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,3,,,,,395,0,9,404,687,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2639,C,1,0,C01,257,13,125,7,3,2,1,37,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,450,0,8,458,687,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2639,C,2,0,C02,230,10,149,2,1,1,1,28,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,,,,,424,0,19,443,687,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2640,B,1,0,B,62,22,137,4,3,2,4,42,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,2,,,,,282,0,11,293,559,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2640,C,1,0,C01,50,13,136,0,0,1,8,54,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,3,,,,,266,0,16,282,558,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2640,C,2,0,C02,42,33,149,2,1,0,16,33,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,,,,,282,0,11,293,558,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2641,B,1,0,B,105,10,181,7,1,0,1,8,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,1,,,,,317,0,8,325,531,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2641,C,1,0,C01,73,7,191,2,4,3,2,36,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,4,,,,,322,0,9,331,531,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2642,B,1,0,B,59,16,227,4,6,1,12,24,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,2,,,,,351,0,13,364,678,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2642,C,1,0,C01,35,23,231,7,3,0,10,25,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,5,,,,,340,0,17,357,678,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2643,B,1,0,B,111,9,158,17,1,6,3,25,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,,,,,338,0,17,355,624,Acta casilla,,,
11,GUANAJUATO,17,SANTA CRUZ DE JUVENTINO ROSAS,35,SANTA CRUZ DE JUVENTINO ROSAS,2643,C,1,0,C01,78,17,158,18,5,5,3,43,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,17,,,,,346,0,11,357,623,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2644,B,1,0,B,176,237,,9,1,,2,11,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,15,452,651,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2645,B,1,0,B,99,170,,8,1,,1,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,9,291,446,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2645,C,1,0,C01,123,176,,3,0,,0,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,311,0,3,314,446,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2646,B,1,0,B,231,225,,12,0,,0,7,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,476,0,17,493,657,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2647,B,1,0,B,178,158,,13,1,,1,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,355,0,7,362,500,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2647,C,1,0,C01,135,190,,12,0,,0,13,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,7,357,500,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2648,B,1,0,B,144,145,,4,1,,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,10,307,430,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2649,B,1,0,B,143,179,,6,2,,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,335,0,9,344,506,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2649,C,1,0,C01,165,146,,3,0,,5,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,326,0,21,347,505,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2650,B,1,0,B,107,205,,2,0,,3,14,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,331,0,3,334,500,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2651,B,1,0,B,72,123,,0,0,,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,198,0,6,204,312,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2652,B,1,0,B,158,170,,5,1,,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,338,0,17,355,664,Acta casilla,,,
11,GUANAJUATO,20,YURIRIA,36,SANTIAGO MARAVATIO,2653,B,1,0,B,148,141,,7,0,,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,17,314,554,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2654,B,1,0,B,77,33,1,89,12,5,5,70,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,8,303,686,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2654,C,1,0,C01,87,35,3,82,4,5,7,66,4,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,17,315,686,Acta casilla,Anulada,TEEG-JPDC-111/2018 Y ACUMULADOS,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2654,C,2,0,C02,95,29,2,56,11,3,10,79,3,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,9,299,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2654,C,3,0,C03,63,37,3,53,12,3,8,95,2,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,279,0,3,282,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2654,C,4,0,C04,81,37,2,48,6,4,2,82,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,264,0,8,272,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2654,C,5,0,C05,80,30,8,61,7,2,3,93,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,288,0,10,298,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2655,B,1,0,B,80,43,5,64,6,2,4,80,8,3,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,297,0,9,306,668,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2655,C,1,0,C01,72,25,4,53,9,4,4,82,4,6,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,264,0,14,278,668,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2655,C,2,0,C02,80,34,5,53,9,2,4,94,1,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,289,0,10,299,667,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2655,C,3,0,C03,80,32,4,44,8,5,5,83,4,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,268,0,11,279,667,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2655,C,4,0,C04,82,18,6,62,6,7,3,80,2,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,270,0,10,280,667,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2656,B,1,0,B,110,61,6,70,7,0,0,116,5,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,377,0,0,377,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2656,C,1,0,C01,102,60,7,60,5,9,13,108,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,3,374,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2656,C,2,0,C02,114,59,7,63,8,6,12,96,4,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,372,0,10,382,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2656,C,3,0,C03,99,60,5,71,10,0,1,106,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,354,0,10,364,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2656,C,4,0,C04,107,42,3,63,14,7,5,112,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,357,0,9,366,685,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2657,B,1,0,B,94,42,2,62,7,2,7,78,1,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,7,305,588,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2657,C,1,0,C01,72,27,4,82,3,3,9,82,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,286,0,12,298,588,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2657,C,2,0,C02,63,38,6,81,10,2,6,65,4,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,278,1,12,291,587,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2657,C,3,0,C03,80,40,8,56,6,6,8,83,3,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,295,0,5,300,587,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2657,S,1,0,S01,34,9,2,7,4,0,2,41,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,100,0,3,103,0,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2658,B,1,0,B,88,56,3,42,0,2,9,0,0,75,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,275,0,8,283,564,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2658,C,1,0,C01,95,58,3,49,0,4,16,75,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,300,0,8,308,563,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2659,B,1,0,B,86,40,9,51,4,3,7,89,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,292,0,5,297,609,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2659,C,1,0,C01,88,41,3,66,0,3,9,78,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,6,297,609,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2659,C,2,0,C02,75,57,1,56,2,3,7,78,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,282,0,8,290,609,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2659,C,3,0,C03,107,34,6,60,4,1,5,60,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,281,0,7,288,609,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2659,C,4,0,C04,80,46,6,72,4,4,9,87,6,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,315,0,0,315,608,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2660,B,1,0,B,88,58,4,61,9,4,6,84,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,314,0,23,337,674,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2660,C,1,0,C01,102,53,4,62,10,5,14,65,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,318,0,11,329,673,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2661,B,1,0,B,60,43,4,41,12,3,9,47,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,221,0,1,222,432,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2661,C,1,0,C01,54,35,4,49,5,3,8,47,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,207,0,0,207,432,Acta casilla,Anulada,TEEG-JPDC-111/2018 Y ACUMULADOS,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2662,B,1,0,B,79,64,5,57,5,6,19,65,4,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,305,3,13,321,588,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2662,C,1,0,C01,68,68,11,68,15,8,23,66,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,330,0,11,341,588,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2663,B,1,0,B,100,85,12,48,8,0,12,80,1,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,350,0,15,365,631,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2663,C,1,0,C01,89,80,9,48,11,3,17,101,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,360,0,27,387,630,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2664,B,1,0,B,91,47,4,57,4,7,6,90,0,3,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,310,0,8,318,653,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2664,C,1,0,C01,82,31,4,51,11,1,6,63,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,251,0,8,259,653,Acta casilla,Anulada,TEEG-JPDC-111/2018 Y ACUMULADOS,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2664,C,2,0,C02,102,43,6,55,9,1,3,69,1,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,294,0,9,303,653,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2664,C,3,0,C03,93,29,12,63,2,1,6,84,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,294,0,8,302,653,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2664,C,4,0,C04,87,41,6,63,7,3,4,87,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,302,0,8,310,653,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2664,C,5,0,C05,76,69,7,69,8,1,4,79,3,3,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,322,1,6,329,653,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2664,C,6,0,C06,91,47,14,52,7,4,3,74,2,2,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,9,307,652,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2665,B,1,0,B,97,38,2,28,7,1,15,59,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,248,0,7,255,555,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2665,C,1,0,C01,91,45,5,41,8,2,14,56,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,265,0,7,272,554,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2666,B,1,0,B,68,57,5,59,5,5,6,71,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,280,1,11,292,509,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2666,C,1,0,C01,94,47,3,42,1,4,10,86,2,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,291,0,14,305,509,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2667,B,1,0,B,139,107,11,86,7,1,16,108,2,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,479,0,29,508,733,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2668,B,1,0,B,103,81,5,61,5,2,13,75,2,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,353,0,9,362,542,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2668,C,1,0,C01,76,90,1,59,7,4,14,72,2,2,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,330,0,9,339,541,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2669,B,1,0,B,100,65,6,71,0,2,20,132,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,396,0,9,405,730,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2669,C,1,0,C01,93,68,16,77,7,3,8,119,3,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,398,0,26,424,729,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2670,B,1,0,B,90,54,8,62,10,3,12,88,6,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,336,2,7,345,624,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2670,C,1,0,C01,91,51,9,75,1,5,13,78,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,324,0,0,324,623,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2671,B,1,0,B,131,63,5,75,10,3,10,71,3,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,374,0,10,384,636,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2671,C,1,0,C01,105,70,6,54,12,7,13,107,5,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,382,1,6,389,635,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2672,B,1,0,B,74,24,6,37,6,3,4,61,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,218,0,6,224,488,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2672,C,1,0,C01,56,27,9,42,8,3,5,69,3,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,224,1,5,230,488,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2673,B,1,0,B,97,46,14,55,6,1,8,83,6,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,320,0,8,328,693,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2673,C,1,0,C01,95,46,19,64,6,1,11,93,5,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,342,0,8,350,693,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2674,B,1,0,B,106,52,3,57,10,3,18,131,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,383,0,6,389,590,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2675,B,1,0,B,101,45,7,62,5,6,6,58,1,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,293,0,7,300,507,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2675,C,1,0,C01,101,54,9,45,4,4,11,67,3,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,299,0,2,301,507,Acta casilla,,,
11,GUANAJUATO,13,SILAO DE LA VICTORIA,37,SILAO DE LA VICTORIA,2676,B,1,0,B,111,45,8,80,12,5,3,100,4,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,371,0,8,379,664,Acta casilla,,,
