CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRS,PRI,PRI_PVEM,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,PH,ES,BS,FACA,JLCM,JRM,ISRM,MARM,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,3,366,135,,260,22,16,58,21,38,,,,,,,7,1,1,0,1,926,22,948,1509
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,4,400,175,,428,30,21,127,32,40,,,,,,,3,4,0,0,4,1264,51,1315,2513
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,3,280,131,,485,17,12,92,26,32,,,,,,,2,4,1,1,2,1085,20,1105,1840
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,297,2,128,48,,256,11,8,26,3,11,,,,,,,0,1,0,0,2,494,10,504,812
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,5,735,221,,80,47,19,70,40,44,,,,,,,9,5,1,0,2,1273,36,1309,3327
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,3,267,91,,158,14,6,40,27,29,,,,,,,0,0,0,0,6,638,23,661,2090
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,2,301,37,,95,11,10,42,13,19,,,,,,,3,2,0,0,3,536,17,553,1233
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,319,1,112,34,,40,3,5,16,9,9,,,,,,,0,0,0,0,0,228,9,237,541
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,3,304,94,,175,15,16,50,18,35,,,,,,,2,1,1,0,6,717,29,746,1923
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,3,241,45,,180,10,9,35,9,22,,,,,,,1,2,0,0,5,559,24,583,1558
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,3,230,81,,153,7,8,62,10,21,,,,,,,0,2,0,0,0,574,19,593,1554
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,2,229,69,,133,6,1,31,14,15,,,,,,,1,1,0,0,1,501,21,522,1371
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,3,237,78,,230,12,12,56,9,27,,,,,,,2,6,0,0,0,669,25,694,2018
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,3,195,79,,239,14,6,69,18,13,,,,,,,6,4,0,0,2,645,31,676,2134
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,326,2,216,51,,121,8,8,24,6,14,,,,,,,0,2,0,0,0,450,23,473,1218
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,3,292,71,,162,8,6,41,24,19,,,,,,,1,0,0,0,1,625,26,651,1729
