MUNICIPIO,SECCION,Lista Nominal,CASILLA,PAN,PRI,APM,PT,PVEM,PCM,PARM,PDS,PAS,NO REGISTRADOS,NULOS
YAUTEPEC,828,505,CONTIGUA1,123,91,83,17,0,7,3,0,0,0,0
YAUTEPEC,829,495,BASICA,99,109,64,18,0,2,4,0,0,0,3
YAUTEPEC,829,496,CONTIGUA1,97,94,53,19,5,8,2,1,0,0,8
YAUTEPEC,830,441,BASICA,63,86,61,11,1,1,1,0,1,0,3
YAUTEPEC,830,442,CONTIGUA1,90,62,66,6,2,8,2,1,0,0,9
YAUTEPEC,831,672,BASICA,146,101,78,4,3,36,7,2,1,0,8
YAUTEPEC,832,400,BASICA,104,65,38,13,2,2,0,0,1,0,5
YAUTEPEC,833,704,BASICA,164,140,54,14,2,5,8,1,0,0,13
YAUTEPEC,834,721,BASICA,210,156,49,30,5,3,1,0,0,0,7
YAUTEPEC,834,722,CONTIGUA1,185,147,66,22,4,4,5,2,0,0,10
YAUTEPEC,835,447,BASICA,156,81,42,12,0,0,2,0,0,0,9
YAUTEPEC,836,473,BASICA,115,90,67,6,1,3,4,0,0,0,8
YAUTEPEC,836,474,CONTIGUA1,123,82,56,12,0,2,2,0,0,0,10
YAUTEPEC,837,398,BASICA,94,74,32,4,1,2,1,2,0,0,4
YAUTEPEC,837,399,CONTIGUA1,93,69,45,3,0,0,1,0,0,0,7
YAUTEPEC,838,731,BASICA,158,171,91,9,4,11,1,5,2,0,10
YAUTEPEC,839,717,BASICA,139,192,57,21,10,4,2,0,0,0,13
YAUTEPEC,839,717,CONTIGUA1,160,174,65,23,4,5,4,3,0,0,4
YAUTEPEC,840,481,BASICA,129,105,73,24,0,2,2,0,0,0,8
YAUTEPEC,840,482,CONTIGUA1,95,105,82,26,3,6,2,1,1,0,6
YAUTEPEC,841,291,BASICA,27,52,58,8,0,1,0,0,0,5,6
YAUTEPEC,842,447,BASICA,91,99,76,8,0,1,1,0,0,0,4
YAUTEPEC,842,447,CONTIGUA1,86,87,76,8,1,3,3,0,0,1,0
YAUTEPEC,843,669,BASICA,125,197,95,15,0,6,3,1,0,0,5
YAUTEPEC,843,670,CONTIGUA1,113,185,114,4,0,10,0,0,0,0,0
YAUTEPEC,844,545,BASICA,96,142,55,4,1,4,3,0,1,0,6
YAUTEPEC,844,546,CONTIGUA1,88,114,80,5,5,1,9,0,0,0,16
YAUTEPEC,844,459,GEOGRAFICA1,164,43,43,8,1,10,1,0,0,0,2
YAUTEPEC,844,460,GEOGRAFICA2,179,62,43,4,0,10,4,0,0,0,5
YAUTEPEC,845,386,BASICA,48,69,62,38,1,1,2,1,0,0,7
YAUTEPEC,845,387,CONTIGUA1,70,83,47,22,2,4,0,0,0,0,7
YAUTEPEC,846,592,BASICA,130,202,66,9,1,1,1,1,0,0,9
YAUTEPEC,847,388,BASICA,61,124,38,4,2,4,1,0,0,0,5
YAUTEPEC,847,388,CONTIGUA1,57,124,42,9,0,3,3,0,1,0,9
YAUTEPEC,848,456,BASICA,45,116,49,6,0,8,4,0,0,0,5
YAUTEPEC,848,457,CONTIGUA1,59,137,53,2,2,8,1,0,0,0,10
YAUTEPEC,849,482,BASICA,35,179,52,7,2,2,1,2,0,0,10
YECAPIXTLA,850,660,BASICA,63,166,203,4,2,5,0,0,0,0,17
YECAPIXTLA,850,661,CONTIGUA1,48,210,192,2,0,9,0,0,0,0,5
YECAPIXTLA,851,718,BASICA,155,165,177,0,0,25,0,0,0,0,16
YECAPIXTLA,851,719,CONTIGUA1,136,122,200,3,0,21,0,0,0,0,14
YECAPIXTLA,852,629,BASICA,93,116,174,3,0,12,0,0,0,4,11
YECAPIXTLA,852,629,CONTIGUA1,106,128,155,3,0,12,0,0,0,0,14
YECAPIXTLA,852,630,CONTIGUA2,82,108,213,2,0,15,0,3,0,0,13
YECAPIXTLA,853,552,BASICA,53,104,131,3,1,7,1,1,0,0,19
YECAPIXTLA,853,552,CONTIGUA1,46,73,153,2,0,6,1,0,0,0,11
YECAPIXTLA,854,439,BASICA,41,83,155,1,2,2,2,0,0,0,13
YECAPIXTLA,854,439,CONTIGUA1,47,66,162,1,1,5,0,0,0,0,11
YECAPIXTLA,855,633,BASICA,87,138,210,3,0,13,0,0,0,0,9
YECAPIXTLA,855,634,CONTIGUA1,98,107,171,5,0,8,0,0,0,2,14
YECAPIXTLA,856,636,BASICA,47,137,176,2,0,4,0,0,0,0,11
YECAPIXTLA,856,637,CONTIGUA1,37,184,151,20,3,4,1,1,0,0,13
YECAPIXTLA,857,507,BASICA,28,118,93,3,0,8,0,0,0,0,5
YECAPIXTLA,857,507,CONTIGUA1,17,104,97,4,3,16,0,2,0,0,18
YECAPIXTLA,858,672,BASICA,37,172,158,4,2,3,1,1,0,0,17
YECAPIXTLA,858,673,CONTIGUA1,28,139,168,8,1,4,0,2,0,0,16
YECAPIXTLA,859,602,BASICA,26,103,197,6,1,2,0,3,0,0,15
YECAPIXTLA,859,602,CONTIGUA1,39,96,166,9,3,5,0,1,0,0,12
YECAPIXTLA,860,498,BASICA,91,101,70,6,0,2,1,0,0,0,12
YECAPIXTLA,860,498,CONTIGUA1,67,109,75,2,1,5,0,2,0,0,9
YECAPIXTLA,861,553,BASICA,65,161,58,5,0,6,0,0,0,0,10
YECAPIXTLA,861,554,CONTIGUA1,87,132,83,4,2,12,0,0,0,0,6
YECAPIXTLA,862,673,BASICA,102,125,89,1,2,3,1,2,0,0,13
YECAPIXTLA,862,673,CONTIGUA1,99,131,108,2,1,12,2,2,0,0,7
YECAPIXTLA,863,506,BASICA,79,83,94,1,0,0,0,0,0,0,16
YECAPIXTLA,863,507,CONTIGUA1,75,122,62,3,2,2,0,0,1,0,5
YECAPIXTLA,863,507,CONTIGUA2,69,126,70,1,0,3,3,1,2,0,12
YECAPIXTLA,864,586,BASICA,86,95,100,4,3,3,1,7,0,0,5
YECAPIXTLA,864,587,CONTIGUA1,110,98,97,3,0,4,1,8,0,1,15
YECAPIXTLA,865,429,BASICA,86,85,86,4,1,2,1,5,0,0,4
YECAPIXTLA,865,430,CONTIGUA1,69,73,79,1,2,6,1,1,1,0,5
YECAPIXTLA,866,486,BASICA,53,177,46,3,0,0,0,0,0,0,10
YECAPIXTLA,867,680,BASICA,33,247,145,0,0,7,1,0,0,0,16
YECAPIXTLA,868,306,BASICA,13,123,59,3,1,9,1,3,0,0,11
ZACATEPEC,869,611,BASICA,136,95,87,14,3,6,1,1,0,0,19
ZACATEPEC,869,612,CONTIGUA1,135,115,88,15,2,4,0,0,0,0,14
ZACATEPEC,870,699,BASICA,171,122,86,25,3,15,0,0,0,0,12
ZACATEPEC,870,700,CONTIGUA1,158,143,78,13,3,5,1,0,0,0,8
ZACATEPEC,871,661,BASICA,138,104,72,82,3,34,0,0,0,0,13
ZACATEPEC,871,661,CONTIGUA1,142,103,70,69,3,36,1,1,0,0,11
ZACATEPEC,872,446,BASICA,73,129,39,52,2,12,1,0,0,0,8
ZACATEPEC,873,509,BASICA,115,115,57,14,2,25,0,1,0,0,9
ZACATEPEC,873,509,CONTIGUA1,121,97,68,19,3,30,1,0,0,0,8
ZACATEPEC,874,529,BASICA,106,80,58,49,3,24,1,1,0,0,4
ZACATEPEC,874,529,CONTIGUA1,125,77,56,49,0,19,1,0,0,2,9
ZACATEPEC,874,529,CONTIGUA2,132,75,63,71,2,11,1,0,0,0,8
ZACATEPEC,875,488,BASICA,133,68,53,63,0,13,0,0,0,0,11
ZACATEPEC,875,489,CONTIGUA1,108,59,68,63,3,16,1,0,0,0,8
ZACATEPEC,876,439,BASICA,110,94,40,31,2,19,0,0,0,0,6
ZACATEPEC,876,440,CONTIGUA1,103,65,70,31,6,19,3,0,0,0,1
ZACATEPEC,877,379,BASICA,64,56,36,82,0,22,1,0,0,0,4
ZACATEPEC,878,482,BASICA,179,32,55,43,2,21,1,0,0,0,6
ZACATEPEC,879,533,BASICA,155,68,60,21,1,38,0,0,0,0,8
ZACATEPEC,879,534,CONTIGUA1,129,78,66,27,1,46,1,0,0,0,8
ZACATEPEC,880,743,BASICA,293,74,59,47,1,43,0,0,0,0,3
ZACATEPEC,881,636,BASICA,217,74,78,39,2,25,2,1,1,0,9
ZACATEPEC,881,636,CONTIGUA1,198,97,74,54,0,22,1,0,0,0,8
ZACATEPEC,882,646,BASICA,191,78,81,48,3,40,1,0,1,0,13
ZACATEPEC,882,647,CONTIGUA1,177,101,75,51,4,22,1,0,0,0,9
ZACATEPEC,883,514,BASICA,126,75,107,41,4,6,0,0,0,1,8
ZACATEPEC,883,515,CONTIGUA1,133,68,106,37,3,2,0,0,0,0,5
ZACATEPEC,884,714,BASICA,179,155,65,10,0,23,6,0,0,0,0
ZACATEPEC,885,630,BASICA,174,127,60,25,2,37,6,0,0,0,7
ZACATEPEC,885,630,CONTIGUA1,147,118,51,50,6,61,3,0,0,0,9
ZACATEPEC,886,211,BASICA,35,73,15,5,0,18,0,0,0,0,8
ZACATEPEC,887,658,BASICA,76,196,46,18,3,38,4,0,0,0,5
ZACATEPEC,888,508,BASICA,101,115,87,23,1,7,10,0,0,1,4
ZACATEPEC,888,509,CONTIGUA1,107,92,78,20,3,11,7,0,0,0,6
ZACATEPEC,889,424,BASICA,105,79,48,15,1,26,1,0,0,0,10
ZACATEPEC,889,424,CONTIGUA1,94,101,53,16,4,15,1,0,0,0,6
ZACATEPEC,890,442,BASICA,143,78,39,10,1,14,2,0,0,0,5
ZACATEPEC,890,442,CONTIGUA1,141,89,53,13,3,9,3,0,0,0,5
ZACATEPEC,891,700,BASICA,136,172,75,14,5,13,2,0,0,0,13
ZACATEPEC,892,405,BASICA,67,119,35,19,2,9,1,0,0,0,6
ZACATEPEC,892,405,CONTIGUA1,89,93,37,24,3,4,1,0,0,0,4
ZACATEPEC,893,531,BASICA,146,115,48,13,6,12,6,0,0,2,7
ZACATEPEC,893,531,CONTIGUA1,126,98,59,12,3,10,2,0,2,0,10
ZACATEPEC,894,539,BASICA,122,70,89,16,2,17,0,0,0,0,4
ZACATEPEC,894,540,CONTIGUA1,114,86,75,24,2,18,2,0,1,0,8
ZACUALPAN,895,375,BASICA,0,0,0,0,0,154,0,11,0,0,105
ZACUALPAN,895,376,CONTIGUA1,20,57,18,1,3,126,0,9,2,0,25
ZACUALPAN,896,457,BASICA,0,0,0,0,0,171,0,30,0,0,125
ZACUALPAN,896,458,CONTIGUA1,0,0,0,0,0,164,0,32,0,0,129
ZACUALPAN,897,676,BASICA,44,66,34,4,7,182,0,35,0,0,30
ZACUALPAN,898,414,BASICA,14,16,6,2,0,177,1,2,0,0,27
ZACUALPAN,898,414,CONTIGUA1,20,34,10,2,2,171,2,2,1,0,22
ZACUALPAN,899,477,BASICA,16,33,23,2,1,160,0,9,0,0,14
ZACUALPAN,899,478,CONTIGUA1,12,26,24,2,2,158,1,5,2,0,28
ZACUALPAN,900,520,BASICA,26,27,52,6,0,193,6,5,0,0,20
ZACUALPAN,900,521,CONTIGUA1,31,33,50,1,1,165,3,2,0,0,26
