Clave,MUNICIPIO:    ,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,NULOS,TOTAL
1,ACAPULCO DE JUAREZ,181,C,0,91,106,0,4,7,6,214
1,ACAPULCO DE JUAREZ,182,B,0,104,102,0,2,3,7,218
1,ACAPULCO DE JUAREZ,182,C,0,105,96,0,1,7,6,215
1,ACAPULCO DE JUAREZ,183,B,0,127,90,0,1,8,2,228
1,ACAPULCO DE JUAREZ,183,C,0,110,77,0,0,13,4,204
1,ACAPULCO DE JUAREZ,184,B,0,124,130,0,4,9,8,275
1,ACAPULCO DE JUAREZ,184,C,0,160,117,0,2,15,11,305
1,ACAPULCO DE JUAREZ,185,B,0,137,156,0,2,10,7,312
1,ACAPULCO DE JUAREZ,185,C,0,132,144,0,0,7,9,292
1,ACAPULCO DE JUAREZ,185,E,0,0,0,0,0,0,0,0
1,ACAPULCO DE JUAREZ,186,B,0,76,113,0,1,0,1,191
1,ACAPULCO DE JUAREZ,186,C,0,75,119,0,1,3,3,201
1,ACAPULCO DE JUAREZ,187,B,0,95,95,0,2,1,1,194
1,ACAPULCO DE JUAREZ,187,C,0,101,91,0,1,0,11,204
1,ACAPULCO DE JUAREZ,188,B,0,64,81,0,1,1,7,154
1,ACAPULCO DE JUAREZ,188,C,0,70,83,0,3,0,4,160
1,ACAPULCO DE JUAREZ,189,B,0,82,113,0,0,0,8,203
1,ACAPULCO DE JUAREZ,190,B,0,75,115,0,5,0,6,201
1,ACAPULCO DE JUAREZ,190,C,0,91,93,0,0,2,7,193
1,ACAPULCO DE JUAREZ,191,B,0,133,186,0,2,1,5,327
1,ACAPULCO DE JUAREZ,192,B,0,81,126,0,1,2,1,211
1,ACAPULCO DE JUAREZ,192,CA,0,74,128,0,3,1,7,213
1,ACAPULCO DE JUAREZ,192,CB,0,88,116,0,12,2,62,280
1,ACAPULCO DE JUAREZ,193,B,0,106,142,0,1,0,6,255
1,ACAPULCO DE JUAREZ,193,C,0,101,157,0,1,3,7,269
1,ACAPULCO DE JUAREZ,194,B,0,95,109,0,4,0,5,213
1,ACAPULCO DE JUAREZ,194,C,0,98,122,0,1,0,4,225
1,ACAPULCO DE JUAREZ,195,B,0,123,170,0,3,4,5,305
1,ACAPULCO DE JUAREZ,196,B,0,86,112,0,1,0,10,209
1,ACAPULCO DE JUAREZ,196,C,0,60,109,0,2,0,0,171
1,ACAPULCO DE JUAREZ,197,B,0,102,112,0,0,1,6,221
1,ACAPULCO DE JUAREZ,197,C,0,109,114,0,1,0,8,232
1,ACAPULCO DE JUAREZ,198,B,0,94,145,0,0,1,6,246
1,ACAPULCO DE JUAREZ,198,CA,0,80,149,0,0,1,9,239
1,ACAPULCO DE JUAREZ,198,CB,0,80,167,0,1,2,8,258
1,ACAPULCO DE JUAREZ,199,B,0,65,92,0,0,2,6,165
1,ACAPULCO DE JUAREZ,199,C,0,58,101,0,2,0,4,165
1,ACAPULCO DE JUAREZ,200,B,0,67,137,0,3,0,5,212
1,ACAPULCO DE JUAREZ,200,CA,0,101,120,0,0,0,9,230
1,ACAPULCO DE JUAREZ,200,CB,0,89,119,0,0,2,4,214
1,ACAPULCO DE JUAREZ,201,B,0,86,126,0,1,0,5,218
1,ACAPULCO DE JUAREZ,201,C,0,68,117,0,1,1,3,190
1,ACAPULCO DE JUAREZ,202,B,0,119,193,0,4,4,4,324
1,ACAPULCO DE JUAREZ,202,C,0,120,188,0,1,3,15,327
1,ACAPULCO DE JUAREZ,203,B,0,59,149,0,0,1,3,212
1,ACAPULCO DE JUAREZ,203,C,0,58,141,0,0,1,3,203
1,ACAPULCO DE JUAREZ,204,B,0,70,136,0,2,2,7,217
1,ACAPULCO DE JUAREZ,204,CA,0,70,136,0,1,3,6,216
1,ACAPULCO DE JUAREZ,204,CB,0,81,127,0,1,3,5,217
1,ACAPULCO DE JUAREZ,205,B,0,92,95,0,1,3,6,197
1,ACAPULCO DE JUAREZ,205,C,0,122,84,0,2,10,3,221
1,ACAPULCO DE JUAREZ,206,B,0,143,75,0,1,3,5,227
1,ACAPULCO DE JUAREZ,206,C,0,122,87,0,2,4,11,226
1,ACAPULCO DE JUAREZ,207,B,0,94,83,0,1,22,7,207
1,ACAPULCO DE JUAREZ,207,C,0,79,113,0,1,22,13,228
1,ACAPULCO DE JUAREZ,208,B,0,103,101,0,1,10,4,219
1,ACAPULCO DE JUAREZ,208,CA,0,101,113,0,0,6,4,224
1,ACAPULCO DE JUAREZ,208,CB,0,126,104,0,3,7,3,243
1,ACAPULCO DE JUAREZ,209,B,0,138,145,0,1,2,10,296
1,ACAPULCO DE JUAREZ,209,C,0,138,152,0,1,2,5,298
1,ACAPULCO DE JUAREZ,210,B,0,114,126,0,1,20,11,272
1,ACAPULCO DE JUAREZ,210,C,0,99,186,0,1,8,0,294
1,ACAPULCO DE JUAREZ,211,B,0,62,54,0,0,4,19,139
1,ACAPULCO DE JUAREZ,211,C,0,67,75,0,1,5,7,155
1,ACAPULCO DE JUAREZ,212,B,0,118,157,0,0,3,16,294
1,ACAPULCO DE JUAREZ,212,C,0,130,156,0,0,3,11,300
1,ACAPULCO DE JUAREZ,213,B,0,90,69,0,4,10,7,180
1,ACAPULCO DE JUAREZ,213,C,0,88,88,0,0,7,10,193
1,ACAPULCO DE JUAREZ,214,B,0,124,116,0,0,3,4,247
1,ACAPULCO DE JUAREZ,214,C,0,104,143,0,3,3,3,256
1,ACAPULCO DE JUAREZ,215,B,0,56,103,0,1,0,5,165
1,ACAPULCO DE JUAREZ,215,CA,0,69,104,0,0,2,8,183
1,ACAPULCO DE JUAREZ,215,CB,0,75,110,0,3,3,7,198
1,ACAPULCO DE JUAREZ,216,B,0,103,161,0,0,3,14,281
1,ACAPULCO DE JUAREZ,216,C,0,102,164,0,2,2,2,272
1,ACAPULCO DE JUAREZ,217,B,0,134,146,0,4,6,4,294
1,ACAPULCO DE JUAREZ,217,CA,0,138,152,0,3,4,5,302
1,ACAPULCO DE JUAREZ,217,CB,0,125,130,0,7,15,7,284
1,ACAPULCO DE JUAREZ,218,B,0,77,115,0,3,8,5,208
1,ACAPULCO DE JUAREZ,218,C,0,84,113,0,2,10,2,211
1,ACAPULCO DE JUAREZ,219,B,0,97,123,0,4,2,4,230
1,ACAPULCO DE JUAREZ,219,CA,0,72,131,0,0,1,11,215
1,ACAPULCO DE JUAREZ,219,CB,0,94,146,0,0,0,4,244
1,ACAPULCO DE JUAREZ,220,B,0,128,151,0,4,1,7,291
1,ACAPULCO DE JUAREZ,220,C,0,116,171,0,3,1,2,293
1,ACAPULCO DE JUAREZ,221,B,0,68,140,0,2,3,1,214
1,ACAPULCO DE JUAREZ,221,C,0,84,116,0,4,0,1,205
1,ACAPULCO DE JUAREZ,222,B,0,99,190,0,1,2,6,298
1,ACAPULCO DE JUAREZ,223,B,0,87,126,0,1,0,11,225
1,ACAPULCO DE JUAREZ,223,CA,0,84,132,0,1,0,3,220
1,ACAPULCO DE JUAREZ,223,CB,0,86,128,0,0,2,5,221
1,ACAPULCO DE JUAREZ,224,B,0,132,168,0,3,1,8,312
1,ACAPULCO DE JUAREZ,224,C,0,144,158,0,5,4,6,317
1,ACAPULCO DE JUAREZ,225,B,0,87,101,0,3,0,6,197
1,ACAPULCO DE JUAREZ,225,C,0,113,76,0,9,1,2,201
1,ACAPULCO DE JUAREZ,226,B,0,92,115,0,1,0,6,214
1,ACAPULCO DE JUAREZ,226,C,0,105,111,0,2,0,5,223
1,ACAPULCO DE JUAREZ,227,B,0,124,92,0,0,0,3,219
1,ACAPULCO DE JUAREZ,227,C,0,112,78,0,2,2,3,197
1,ACAPULCO DE JUAREZ,228,B,0,93,126,0,3,2,3,227
1,ACAPULCO DE JUAREZ,228,C,0,84,139,0,5,1,1,230
1,ACAPULCO DE JUAREZ,229,B,0,57,102,0,4,1,2,166
1,ACAPULCO DE JUAREZ,229,C,0,56,105,0,3,0,2,166
1,ACAPULCO DE JUAREZ,230,B,0,122,171,0,2,0,11,306
1,ACAPULCO DE JUAREZ,230,C,0,128,157,0,5,0,6,296
1,ACAPULCO DE JUAREZ,231,B,0,94,171,0,1,2,5,273
1,ACAPULCO DE JUAREZ,231,C,0,102,168,0,1,0,7,278
1,ACAPULCO DE JUAREZ,232,B,0,92,139,0,0,0,2,233
1,ACAPULCO DE JUAREZ,232,CA,0,101,130,0,3,2,12,248
1,ACAPULCO DE JUAREZ,232,CB,0,102,164,0,1,0,6,273
1,ACAPULCO DE JUAREZ,233,B,0,78,124,0,1,0,6,209
1,ACAPULCO DE JUAREZ,233,C,0,90,115,0,4,0,6,215
1,ACAPULCO DE JUAREZ,234,B,0,117,172,0,1,1,5,296
1,ACAPULCO DE JUAREZ,235,B,0,113,109,0,3,0,19,244
1,ACAPULCO DE JUAREZ,235,C,0,99,115,0,1,0,2,217
1,ACAPULCO DE JUAREZ,236,B,0,71,100,0,1,0,0,172
1,ACAPULCO DE JUAREZ,236,C,0,72,81,0,1,0,2,156
1,ACAPULCO DE JUAREZ,237,B,0,97,147,0,5,0,3,252
1,ACAPULCO DE JUAREZ,237,C,0,123,94,0,8,2,5,232
1,ACAPULCO DE JUAREZ,238,B,0,56,142,0,3,1,5,207
1,ACAPULCO DE JUAREZ,238,C,0,103,118,0,0,1,4,226
1,ACAPULCO DE JUAREZ,239,B,0,67,149,0,2,2,10,230
1,ACAPULCO DE JUAREZ,239,C,0,67,129,0,1,0,7,204
1,ACAPULCO DE JUAREZ,240,B,0,121,148,0,1,3,4,277
1,ACAPULCO DE JUAREZ,240,C,0,93,166,0,1,0,7,267
1,ACAPULCO DE JUAREZ,241,B,0,89,118,0,0,1,6,214
1,ACAPULCO DE JUAREZ,241,C,0,107,120,0,1,1,0,229
1,ACAPULCO DE JUAREZ,242,B,0,90,116,0,0,2,5,213
1,ACAPULCO DE JUAREZ,242,C,0,94,128,0,1,1,3,227
1,ACAPULCO DE JUAREZ,243,B,0,114,170,0,2,2,6,294
1,ACAPULCO DE JUAREZ,243,CA,0,120,162,0,0,0,3,285
1,ACAPULCO DE JUAREZ,243,CB,0,116,179,0,2,0,3,300
1,ACAPULCO DE JUAREZ,244,B,0,106,134,0,6,1,5,252
1,ACAPULCO DE JUAREZ,244,CA,0,103,138,0,0,0,6,247
1,ACAPULCO DE JUAREZ,244,CB,0,120,140,0,1,1,6,268
1,ACAPULCO DE JUAREZ,245,B,0,85,97,0,1,10,10,203
1,ACAPULCO DE JUAREZ,245,CA,0,103,136,0,1,3,7,250
1,ACAPULCO DE JUAREZ,245,CB,0,88,105,0,1,7,14,215
1,ACAPULCO DE JUAREZ,246,B,0,110,103,0,1,26,13,253
1,ACAPULCO DE JUAREZ,246,C,0,264,205,0,0,40,33,542
1,ACAPULCO DE JUAREZ,247,B,0,80,97,0,2,12,13,204
1,ACAPULCO DE JUAREZ,247,C,0,84,99,0,4,12,16,215
1,ACAPULCO DE JUAREZ,248,B,0,111,123,0,2,1,5,242
1,ACAPULCO DE JUAREZ,248,C,0,145,91,0,1,2,1,240
1,ACAPULCO DE JUAREZ,249,B,0,97,111,0,1,0,1,210
1,ACAPULCO DE JUAREZ,249,C,0,103,111,0,1,2,5,222
1,ACAPULCO DE JUAREZ,250,B,0,67,116,0,2,0,3,188
1,ACAPULCO DE JUAREZ,250,C,0,84,104,0,0,1,2,191
1,ACAPULCO DE JUAREZ,251,B,0,84,163,0,0,0,4,251
1,ACAPULCO DE JUAREZ,251,C,0,92,158,0,3,1,7,261
1,ACAPULCO DE JUAREZ,252,B,0,80,156,0,1,3,8,248
1,ACAPULCO DE JUAREZ,252,C,0,77,165,0,0,2,2,246
1,ACAPULCO DE JUAREZ,253,B,0,77,120,0,8,0,4,209
1,ACAPULCO DE JUAREZ,253,C,0,75,135,0,4,1,7,222
1,ACAPULCO DE JUAREZ,254,B,0,122,179,0,2,0,5,308
1,ACAPULCO DE JUAREZ,254,C,0,135,202,0,2,1,9,349
1,ACAPULCO DE JUAREZ,255,B,0,86,164,0,3,0,3,256
1,ACAPULCO DE JUAREZ,255,C,0,69,174,0,1,0,5,249
1,ACAPULCO DE JUAREZ,256,B,0,119,164,0,4,0,11,298
1,ACAPULCO DE JUAREZ,256,CA,0,127,155,0,7,1,9,299
1,ACAPULCO DE JUAREZ,256,CB,0,121,148,0,0,0,7,276
1,ACAPULCO DE JUAREZ,256,CC,0,127,141,0,1,0,9,278
1,ACAPULCO DE JUAREZ,256,CD,0,137,159,0,3,0,11,310
1,ACAPULCO DE JUAREZ,257,B,0,132,179,0,4,0,9,324
1,ACAPULCO DE JUAREZ,257,C,0,148,189,0,2,3,1,343
1,ACAPULCO DE JUAREZ,258,B,0,120,112,0,1,0,3,236
1,ACAPULCO DE JUAREZ,258,C,0,87,104,0,5,2,5,203
1,ACAPULCO DE JUAREZ,259,B,0,79,128,0,3,0,7,217
1,ACAPULCO DE JUAREZ,259,C,0,101,152,0,4,0,5,262
1,ACAPULCO DE JUAREZ,260,B,0,116,118,0,3,3,4,244
1,ACAPULCO DE JUAREZ,260,C,0,103,111,0,1,1,6,222
1,ACAPULCO DE JUAREZ,261,B,0,90,118,0,3,1,4,216
1,ACAPULCO DE JUAREZ,261,CA,0,95,120,0,0,1,5,221
1,ACAPULCO DE JUAREZ,261,CB,0,63,127,0,1,1,4,196
1,ACAPULCO DE JUAREZ,262,B,0,104,155,0,2,0,5,266
1,ACAPULCO DE JUAREZ,262,CA,0,98,140,0,3,1,3,245
1,ACAPULCO DE JUAREZ,262,CB,0,106,162,0,4,2,8,282
1,ACAPULCO DE JUAREZ,263,B,0,128,148,0,4,0,13,293
1,ACAPULCO DE JUAREZ,263,C,0,134,137,0,1,1,5,278
1,ACAPULCO DE JUAREZ,264,B,0,125,91,0,4,5,15,240
1,ACAPULCO DE JUAREZ,264,C,0,141,90,0,4,1,11,247
1,ACAPULCO DE JUAREZ,265,B,0,81,113,0,1,6,14,215
1,ACAPULCO DE JUAREZ,265,CA,0,105,98,0,0,5,16,224
1,ACAPULCO DE JUAREZ,265,CB,0,87,102,0,2,17,14,222
1,ACAPULCO DE JUAREZ,266,B,0,94,113,0,0,5,9,221
1,ACAPULCO DE JUAREZ,266,CA,0,85,115,0,2,1,14,217
1,ACAPULCO DE JUAREZ,266,CB,0,94,125,0,3,5,6,233
1,ACAPULCO DE JUAREZ,267,B,0,115,112,0,3,4,10,244
1,ACAPULCO DE JUAREZ,267,C,0,97,116,0,0,1,10,224
1,ACAPULCO DE JUAREZ,268,B,0,104,112,0,3,0,6,225
1,ACAPULCO DE JUAREZ,268,C,0,132,109,0,2,2,5,250
1,ACAPULCO DE JUAREZ,269,B,0,79,129,0,3,0,5,216
1,ACAPULCO DE JUAREZ,269,C,0,102,106,0,3,0,4,215
1,ACAPULCO DE JUAREZ,270,B,0,102,151,0,3,3,3,262
1,ACAPULCO DE JUAREZ,270,C,0,102,160,0,3,1,1,267
1,ACAPULCO DE JUAREZ,271,B,0,78,123,0,3,1,0,205
1,ACAPULCO DE JUAREZ,271,C,0,62,119,0,2,0,5,188
1,ACAPULCO DE JUAREZ,272,B,0,98,148,0,7,0,5,258
1,ACAPULCO DE JUAREZ,272,C,0,162,303,0,6,1,32,504
1,ACAPULCO DE JUAREZ,273,B,0,74,136,0,0,0,6,216
1,ACAPULCO DE JUAREZ,273,C,0,92,119,0,2,0,3,216
1,ACAPULCO DE JUAREZ,274,B,0,111,156,0,5,1,6,279
1,ACAPULCO DE JUAREZ,274,C,0,126,163,0,2,2,1,294
1,ACAPULCO DE JUAREZ,275,B,0,112,217,0,2,1,2,334
1,ACAPULCO DE JUAREZ,276,B,0,75,140,0,2,2,3,222
1,ACAPULCO DE JUAREZ,276,C,0,80,128,0,3,2,5,218
1,ACAPULCO DE JUAREZ,277,B,0,139,172,0,3,6,10,330
1,ACAPULCO DE JUAREZ,277,C,0,151,192,0,2,1,8,354
1,ACAPULCO DE JUAREZ,278,B,0,102,168,0,4,0,13,287
1,ACAPULCO DE JUAREZ,278,C,0,132,157,0,7,1,4,301
1,ACAPULCO DE JUAREZ,278,EA,0,0,0,0,0,0,0,0
1,ACAPULCO DE JUAREZ,278,EB,0,0,0,0,0,0,0,0
1,ACAPULCO DE JUAREZ,279,B,0,155,134,0,3,1,17,310
1,ACAPULCO DE JUAREZ,279,CA,0,139,176,0,3,1,7,326
1,ACAPULCO DE JUAREZ,279,CB,0,135,154,0,6,0,7,302
1,ACAPULCO DE JUAREZ,279,CC,0,157,167,0,3,0,7,334
1,ACAPULCO DE JUAREZ,280,B,0,174,96,0,0,0,10,280
1,ACAPULCO DE JUAREZ,280,C,0,138,84,0,1,2,15,240
1,ACAPULCO DE JUAREZ,281,B,0,118,141,0,1,2,9,271
1,ACAPULCO DE JUAREZ,282,B,0,60,74,0,0,2,3,139
1,ACAPULCO DE JUAREZ,282,C,0,75,77,0,4,2,0,158
1,ACAPULCO DE JUAREZ,283,B,0,137,159,0,3,3,5,307
1,ACAPULCO DE JUAREZ,284,B,0,88,115,0,3,2,3,211
1,ACAPULCO DE JUAREZ,284,CA,0,95,119,0,0,0,6,220
1,ACAPULCO DE JUAREZ,284,CB,0,93,111,0,5,1,4,214
1,ACAPULCO DE JUAREZ,285,B,0,106,179,0,5,2,12,304
1,ACAPULCO DE JUAREZ,285,C,0,121,149,0,0,0,14,284
1,ACAPULCO DE JUAREZ,286,B,0,97,140,0,1,1,6,245
1,ACAPULCO DE JUAREZ,286,CA,0,106,133,0,2,1,2,244
1,ACAPULCO DE JUAREZ,286,CB,0,111,137,0,0,0,2,250
1,ACAPULCO DE JUAREZ,287,B,0,76,95,0,3,0,4,178
1,ACAPULCO DE JUAREZ,287,C,0,77,93,0,3,0,6,179
1,ACAPULCO DE JUAREZ,288,B,0,166,185,0,3,2,3,359
1,ACAPULCO DE JUAREZ,289,B,0,97,171,0,2,0,0,270
1,ACAPULCO DE JUAREZ,289,C,0,117,162,0,1,0,5,285
1,ACAPULCO DE JUAREZ,290,B,0,79,114,0,3,1,3,200
1,ACAPULCO DE JUAREZ,290,C,0,90,106,0,0,0,2,198
1,ACAPULCO DE JUAREZ,291,B,0,114,142,0,2,2,8,268
1,ACAPULCO DE JUAREZ,291,C,0,121,116,0,4,2,2,245
1,ACAPULCO DE JUAREZ,292,B,0,104,143,0,2,0,4,253
1,ACAPULCO DE JUAREZ,292,C,0,100,140,0,3,1,4,248
1,ACAPULCO DE JUAREZ,293,B,0,102,146,0,1,1,0,250
1,ACAPULCO DE JUAREZ,293,C,0,99,159,0,0,1,4,263
1,ACAPULCO DE JUAREZ,294,B,0,112,113,0,0,1,5,231
1,ACAPULCO DE JUAREZ,294,CA,0,118,94,0,1,2,7,222
1,ACAPULCO DE JUAREZ,294,CB,0,113,101,0,1,1,0,216
1,ACAPULCO DE JUAREZ,295,B,0,99,139,0,4,4,11,257
1,ACAPULCO DE JUAREZ,295,CA,0,86,154,0,1,1,7,249
1,ACAPULCO DE JUAREZ,295,CB,0,110,137,0,4,2,7,260
1,ACAPULCO DE JUAREZ,296,B,0,106,163,0,4,3,9,285
1,ACAPULCO DE JUAREZ,296,C,0,116,163,0,2,3,5,289
1,ACAPULCO DE JUAREZ,297,B,0,116,162,0,2,0,4,284
1,ACAPULCO DE JUAREZ,297,CA,0,106,136,0,7,3,5,257
1,ACAPULCO DE JUAREZ,297,CB,0,104,152,0,2,0,2,260
1,ACAPULCO DE JUAREZ,298,B,0,112,131,0,1,0,4,248
1,ACAPULCO DE JUAREZ,298,CA,0,117,129,0,5,0,4,255
1,ACAPULCO DE JUAREZ,298,CB,0,105,126,0,3,1,3,238
1,ACAPULCO DE JUAREZ,299,B,0,114,129,0,0,2,4,249
1,ACAPULCO DE JUAREZ,299,CA,0,105,147,0,2,0,3,257
1,ACAPULCO DE JUAREZ,299,CB,0,92,132,0,3,0,2,229
1,ACAPULCO DE JUAREZ,299,E,0,0,0,0,0,0,0,0
1,ACAPULCO DE JUAREZ,300,B,0,114,140,0,3,0,4,261
1,ACAPULCO DE JUAREZ,300,CA,0,140,154,0,3,1,0,298
1,ACAPULCO DE JUAREZ,300,CB,0,150,135,0,3,2,8,298
1,ACAPULCO DE JUAREZ,301,B,0,94,96,0,1,1,5,197
1,ACAPULCO DE JUAREZ,301,CA,0,95,86,0,0,0,9,190
1,ACAPULCO DE JUAREZ,301,CB,0,78,98,0,2,0,4,182
1,ACAPULCO DE JUAREZ,301,CC,0,77,97,0,1,3,4,182
1,ACAPULCO DE JUAREZ,302,B,0,61,77,0,0,2,1,141
1,ACAPULCO DE JUAREZ,302,C,0,54,87,0,1,0,1,143
1,ACAPULCO DE JUAREZ,303,B,0,60,69,0,5,1,3,138
1,ACAPULCO DE JUAREZ,303,C,0,45,49,0,6,3,3,106
1,ACAPULCO DE JUAREZ,304,B,0,110,72,0,3,2,6,193
1,ACAPULCO DE JUAREZ,304,CA,0,139,74,0,2,2,4,221
1,ACAPULCO DE JUAREZ,304,CB,0,94,98,0,4,1,3,200
1,ACAPULCO DE JUAREZ,305,B,0,120,127,0,0,1,19,267
1,ACAPULCO DE JUAREZ,305,C,0,100,140,0,2,6,8,256
1,ACAPULCO DE JUAREZ,306,B,0,108,93,0,0,0,6,207
1,ACAPULCO DE JUAREZ,306,CA,0,123,122,0,1,1,7,254
1,ACAPULCO DE JUAREZ,306,CB,0,99,133,0,4,2,11,249
1,ACAPULCO DE JUAREZ,307,B,0,122,109,0,1,2,11,245
1,ACAPULCO DE JUAREZ,307,CA,0,138,117,0,0,3,0,258
1,ACAPULCO DE JUAREZ,307,CB,0,90,102,0,2,5,37,236
1,ACAPULCO DE JUAREZ,307,CC,0,110,124,0,1,3,7,245
1,ACAPULCO DE JUAREZ,308,B,0,114,86,0,3,8,15,226
1,ACAPULCO DE JUAREZ,308,CA,0,140,108,0,1,12,16,277
1,ACAPULCO DE JUAREZ,308,CB,0,121,108,0,2,13,14,258
1,ACAPULCO DE JUAREZ,308,E,0,0,0,0,0,0,0,0
1,ACAPULCO DE JUAREZ,309,B,0,42,64,0,1,0,3,110
1,ACAPULCO DE JUAREZ,310,B,0,60,144,0,4,0,3,211
1,ACAPULCO DE JUAREZ,310,CA,0,68,129,0,1,1,3,202
1,ACAPULCO DE JUAREZ,310,CB,0,84,124,0,1,2,7,218
1,ACAPULCO DE JUAREZ,310,CC,0,67,163,0,3,2,4,239
1,ACAPULCO DE JUAREZ,310,CD,0,69,136,0,2,1,4,212
1,ACAPULCO DE JUAREZ,311,B,0,80,110,0,6,0,5,201
1,ACAPULCO DE JUAREZ,311,C,0,76,110,0,2,1,1,190
1,ACAPULCO DE JUAREZ,312,B,0,205,168,0,1,0,20,394
1,ACAPULCO DE JUAREZ,313,B,0,113,113,0,1,1,11,239
1,ACAPULCO DE JUAREZ,314,B,0,109,61,0,0,1,3,174
1,ACAPULCO DE JUAREZ,315,B,0,111,69,0,1,51,25,257
1,ACAPULCO DE JUAREZ,316,B,0,219,27,0,0,0,11,257
1,ACAPULCO DE JUAREZ,317,B,0,171,109,0,1,1,10,292
1,ACAPULCO DE JUAREZ,318,B,0,102,101,0,1,0,5,209
1,ACAPULCO DE JUAREZ,318,C,0,115,79,0,1,2,0,197
1,ACAPULCO DE JUAREZ,319,B,0,120,96,0,1,0,5,222
1,ACAPULCO DE JUAREZ,319,C,0,131,84,0,0,1,10,226
1,ACAPULCO DE JUAREZ,320,B,0,164,84,0,0,2,7,257
1,ACAPULCO DE JUAREZ,320,C,0,190,82,0,0,0,4,276
1,ACAPULCO DE JUAREZ,321,B,0,116,33,0,0,0,8,157
1,ACAPULCO DE JUAREZ,322,B,0,119,107,0,1,2,24,253
1,ACAPULCO DE JUAREZ,323,B,0,89,80,0,0,14,35,218
1,ACAPULCO DE JUAREZ,323,C,0,96,84,0,1,20,26,227
1,ACAPULCO DE JUAREZ,324,B,0,116,99,0,0,2,28,245
1,ACAPULCO DE JUAREZ,325,B,0,48,22,0,0,0,1,71
1,ACAPULCO DE JUAREZ,326,B,0,168,45,0,0,0,10,223
1,ACAPULCO DE JUAREZ,327,B,0,220,74,0,0,17,2,313
1,ACAPULCO DE JUAREZ,328,B,0,200,153,0,0,0,0,353
1,ACAPULCO DE JUAREZ,328,EXA,0,31,21,0,0,1,4,57
1,ACAPULCO DE JUAREZ,328,EXB,0,47,14,0,0,0,5,66
1,ACAPULCO DE JUAREZ,329,B,0,181,119,0,0,1,17,318
1,ACAPULCO DE JUAREZ,330,B,0,214,84,0,3,0,6,307
1,ACAPULCO DE JUAREZ,331,B,0,137,130,0,0,2,19,288
1,ACAPULCO DE JUAREZ,331,C,0,146,92,0,0,3,13,254
1,ACAPULCO DE JUAREZ,332,B,0,107,7,0,0,0,4,118
1,ACAPULCO DE JUAREZ,333,B,0,141,96,0,3,2,17,259
1,ACAPULCO DE JUAREZ,333,C,0,143,95,0,2,1,13,254
1,ACAPULCO DE JUAREZ,334,B,0,135,108,0,0,9,20,272
1,ACAPULCO DE JUAREZ,334,C,0,144,93,0,1,12,25,275
1,ACAPULCO DE JUAREZ,335,B,0,136,60,0,2,2,15,215
1,ACAPULCO DE JUAREZ,335,C,0,136,102,0,3,3,9,253
1,ACAPULCO DE JUAREZ,336,B,0,152,84,0,0,3,7,246
1,ACAPULCO DE JUAREZ,336,C,0,163,112,0,3,3,12,293
1,ACAPULCO DE JUAREZ,337,B,0,114,114,0,1,3,9,241
1,ACAPULCO DE JUAREZ,337,C,0,123,120,0,2,3,11,259
1,ACAPULCO DE JUAREZ,338,B,0,96,88,0,1,3,5,193
1,ACAPULCO DE JUAREZ,338,C,0,86,91,0,2,1,4,184
1,ACAPULCO DE JUAREZ,339,B,0,82,199,0,0,9,7,297
1,ACAPULCO DE JUAREZ,339,C,0,126,166,0,0,14,12,318
1,ACAPULCO DE JUAREZ,340,B,0,158,55,0,1,34,13,261
1,ACAPULCO DE JUAREZ,341,B,0,45,124,0,0,42,16,227
1,ACAPULCO DE JUAREZ,342,B,0,47,16,0,0,2,7,72
1,ACAPULCO DE JUAREZ,343,B,0,163,112,0,2,6,13,296
1,ACAPULCO DE JUAREZ,343,C,0,156,113,0,0,12,11,292
1,ACAPULCO DE JUAREZ,344,B,0,84,65,0,0,11,5,165
1,ACAPULCO DE JUAREZ,344,C,0,104,60,0,2,7,9,182
1,ACAPULCO DE JUAREZ,345,B,0,129,2,0,0,2,7,140
1,ACAPULCO DE JUAREZ,345,EXA,0,32,26,0,0,0,0,58
1,ACAPULCO DE JUAREZ,345,EXB,0,27,20,0,0,1,2,50
1,ACAPULCO DE JUAREZ,346,B,0,84,40,0,0,2,10,136
1,ACAPULCO DE JUAREZ,347,B,0,149,85,0,3,7,8,252
1,ACAPULCO DE JUAREZ,347,C,0,140,77,0,2,10,10,239
1,ACAPULCO DE JUAREZ,348,B,0,63,46,0,0,0,2,111
1,ACAPULCO DE JUAREZ,349,B,0,72,139,0,1,3,5,220
1,ACAPULCO DE JUAREZ,350,B,0,150,85,0,1,48,20,304
1,ACAPULCO DE JUAREZ,351,B,0,94,281,0,0,9,10,394
1,ACAPULCO DE JUAREZ,352,B,0,91,111,0,0,2,4,208
1,ACAPULCO DE JUAREZ,353,B,0,64,5,0,1,10,15,95
1,ACAPULCO DE JUAREZ,354,B,0,204,61,0,0,1,9,275
1,ACAPULCO DE JUAREZ,355,B,0,221,143,0,4,1,13,382
1,ACAPULCO DE JUAREZ,356,B,0,152,156,0,3,6,5,322
1,ACAPULCO DE JUAREZ,356,C,0,127,175,0,1,8,0,311
1,ACAPULCO DE JUAREZ,357,B,0,199,161,0,0,22,30,412
1,ACAPULCO DE JUAREZ,358,B,0,117,30,0,0,14,28,189
1,ACAPULCO DE JUAREZ,359,B,0,184,45,0,24,17,21,291
