CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,CAND_IND14,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1115,C,1,0,C01,74,0,4,0,0,8,0,27,2,0,4,,,,,0,0,0,0,118,,,,,,,237,0,26,263,435,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1116,B,1,0,B,16,0,0,0,1,0,0,5,0,0,1,,,,,0,0,0,0,66,,,,,,,89,0,10,99,177,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1117,B,1,0,B,0,0,0,0,0,4,0,0,0,1,51,,,,,23,0,0,0,105,,,,,,,184,0,10,194,322,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1118,B,1,0,B,74,0,5,0,8,4,0,13,0,0,2,,,,,0,0,0,0,85,,,,,,,191,0,22,213,367,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1120,B,1,0,B,0,0,0,0,0,8,0,0,0,0,31,,,,,12,0,0,0,92,,,,,,,143,0,8,151,226,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1121,B,1,0,B,78,0,5,0,5,1,0,23,0,0,5,,,,,1,0,0,0,68,,,,,,,186,0,13,199,283,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1122,B,1,0,B,0,0,0,0,0,7,0,0,0,0,125,,,,,28,0,0,0,174,,,,,,,334,0,22,356,515,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1123,B,1,0,B,67,0,7,0,5,9,0,64,3,51,1,,,,,0,1,0,0,112,,,,,,,320,0,31,351,576,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1124,B,1,0,B,0,0,0,0,0,6,0,0,0,33,67,,,,,76,0,0,0,119,,,,,,,301,0,17,318,604,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1124,C,1,0,C01,0,0,0,0,0,5,0,0,0,46,61,,,,,69,0,0,0,115,,,,,,,296,0,27,323,603,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1125,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,0,,,,,,,0,0,0,0,560,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1126,B,1,0,B,0,0,0,0,0,6,0,0,0,1,23,,,,,11,0,0,0,61,,,,,,,102,0,5,107,131,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1127,B,1,0,B,0,0,0,0,0,4,0,0,0,0,24,,,,,16,0,0,0,31,,,,,,,75,0,4,79,148,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1128,B,1,0,B,0,0,0,0,0,23,0,0,0,1,25,,,,,35,0,0,0,68,,,,,,,152,0,5,157,286,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1129,B,1,0,B,0,0,0,0,0,17,0,0,0,0,36,,,,,24,0,0,0,37,,,,,,,114,0,5,119,156,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1130,B,1,0,B,68,0,3,0,2,4,0,50,2,11,3,,,,,0,0,0,0,132,,,,,,,275,0,28,303,453,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1130,C,1,0,C01,92,0,5,0,5,4,0,24,2,12,3,,,,,0,0,0,1,116,,,,,,,264,0,23,287,452,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1131,B,1,0,B,0,0,0,0,0,4,0,0,0,22,66,,,,,58,0,0,0,105,,,,,,,255,0,33,288,605,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1131,E,1,0,E01,0,0,0,0,0,2,0,0,0,2,25,,,,,27,0,0,0,65,,,,,,,121,0,6,127,170,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1132,B,1,0,B,0,0,0,0,0,7,0,0,0,2,65,,,,,53,0,0,0,73,,,,,,,200,0,11,211,334,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1133,B,1,0,B,59,0,3,0,11,5,0,40,0,2,3,,,,,1,2,1,0,199,,,,,,,326,0,22,348,550,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1134,B,1,0,B,61,0,1,0,15,9,0,61,1,4,6,,,,,2,2,0,0,153,,,,,,,315,0,14,329,503,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1135,B,1,0,B,0,0,0,0,0,11,0,0,0,1,45,,,,,105,0,0,0,134,,,,,,,296,0,25,321,492,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1136,B,1,0,B,0,0,0,0,0,2,0,0,0,0,65,,,,,16,0,0,0,74,,,,,,,157,0,0,157,291,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,62,ALAMOS,1137,B,1,0,B,39,0,9,0,8,19,0,81,4,2,0,,,,,5,1,0,2,138,,,,,,,308,0,25,333,576,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,34,B,1,0,B,29,280,9,3,8,12,5,70,4,0,0,1,1,1,0,2,0,0,0,,,,,,,,425,0,15,440,671,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,34,C,1,0,C01,60,181,7,3,8,11,8,69,2,0,2,5,2,3,0,0,1,0,0,,,,,,,,362,0,18,380,670,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,B,1,0,B,43,148,5,6,9,18,6,63,1,1,1,0,4,0,0,0,0,0,1,,,,,,,,306,0,8,314,566,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,C,1,0,C01,45,157,6,6,8,8,3,73,5,3,0,5,3,0,0,2,2,0,0,,,,,,,,326,0,15,341,566,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,C,2,0,C02,50,143,10,2,7,10,4,88,0,0,2,6,7,1,0,2,0,0,1,,,,,,,,333,0,19,352,565,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,C,3,0,C03,39,143,4,5,6,12,7,76,2,1,2,7,5,0,0,3,2,0,0,,,,,,,,314,0,15,329,565,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,35,S,1,0,SMR01,11,45,1,0,2,5,3,21,3,0,0,1,0,0,0,1,1,0,0,,,,,,,,94,0,2,96,0,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,37,B,1,0,B,21,70,1,1,2,8,1,34,3,0,1,0,1,0,0,1,1,0,0,,,,,,,,145,0,7,152,277,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1362,B,1,0,B,18,54,1,3,8,1,2,39,5,0,1,3,4,0,0,0,0,0,0,,,,,,,,139,0,6,145,252,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1362,E,1,0,E01,16,64,5,0,2,3,1,25,1,0,2,0,1,1,0,0,0,0,0,,,,,,,,121,0,7,128,236,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1363,B,1,0,B,23,139,8,0,3,9,0,49,2,3,1,3,3,0,0,0,1,0,1,,,,,,,,245,0,15,260,418,Acta Casilla,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1363,C,1,0,C01,30,151,4,4,2,3,4,47,3,0,0,4,1,0,0,0,0,0,0,,,,,,,,253,0,10,263,417,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1364,B,1,0,B,28,247,8,7,8,3,5,92,6,0,0,4,6,0,0,3,0,0,0,,,,,,,,417,0,18,435,746,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,3,ALTAR,1365,B,1,0,B,47,186,9,4,6,11,12,73,2,2,2,4,2,0,0,0,0,1,1,,,,,,,,362,0,14,376,624,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,4,ARIVECHI,38,B,1,0,B,33,0,2,0,7,1,0,58,1,0,0,,,,,,,,,172,,,,,,,274,0,15,289,426,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,4,ARIVECHI,38,C,1,0,C01,30,0,2,0,4,1,0,40,2,0,2,,,,,,,,,184,,,,,,,265,0,18,283,426,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,4,ARIVECHI,39,B,1,0,B,51,0,6,0,9,4,0,30,0,0,1,,,,,,,,,62,,,,,,,163,0,13,176,252,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,4,ARIVECHI,40,B,1,0,B,9,0,1,0,3,1,0,13,0,0,0,,,,,,,,,59,,,,,,,86,0,3,89,111,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,41,B,1,0,B,46,0,4,0,6,3,0,11,0,78,0,,,,,,,,,152,,,,,,,300,0,0,300,409,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,41,C,1,0,C01,43,0,4,0,6,2,0,19,1,97,0,,,,,,,,,131,,,,,,,303,0,13,316,408,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,42,B,1,0,B,77,0,4,0,1,1,0,20,2,94,0,,,,,,,,,191,,,,,,,390,0,21,411,520,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,42,C,1,0,C01,45,0,4,0,1,1,0,19,2,81,0,,,,,,,,,241,,,,,,,394,0,20,414,520,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,43,B,1,0,B,44,0,2,0,4,5,0,32,0,65,0,,,,,,,,,223,,,,,,,375,0,15,390,507,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,44,B,1,0,B,14,0,2,0,7,2,0,49,3,66,0,,,,,,,,,117,,,,,,,260,0,10,270,352,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,5,ARIZPE,45,B,1,0,B,15,0,1,0,2,1,0,11,0,57,0,,,,,,,,,81,,,,,,,168,0,18,186,303,Acta Casilla,,,
1,26,Sonora,3,CABORCA,6,ATIL,46,B,1,0,B,103,115,1,1,3,64,5,58,2,0,1,0,3,0,0,4,0,0,0,,,,,,,,360,0,6,366,421,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,6,ATIL,46,C,1,0,C01,65,146,3,1,1,57,3,66,1,0,2,0,2,0,0,1,0,1,0,,,,,,,,349,0,12,361,420,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,7,BACADEHUACHI,47,B,1,0,B,11,0,5,0,3,75,0,167,1,59,0,,,,,,,,,154,,,,,,,475,0,7,482,574,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,7,BACADEHUACHI,47,C,1,0,C01,19,0,4,0,4,81,0,194,2,39,0,,,,,,,,,117,,,,,,,460,0,13,473,573,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,8,BACANORA,48,B,1,0,B,121,0,1,0,1,7,0,50,3,1,0,,,,,,,,,139,,,,,,,323,0,16,339,466,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,8,BACANORA,48,C,1,0,C01,121,0,5,0,6,7,0,51,5,2,0,,,,,,,,,111,,,,,,,308,0,5,313,465,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,8,BACANORA,49,B,1,0,B,32,0,1,0,3,1,0,18,2,0,0,,,,,,,,,61,,,,,,,118,0,5,123,165,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,8,BACANORA,51,B,1,0,B,35,0,3,0,3,0,0,18,0,0,0,,,,,,,,,42,,,,,,,101,0,5,106,197,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,9,BACERAC,52,B,1,0,B,171,0,11,0,5,1,0,71,4,0,2,,,,,,,,,243,,,,,,,508,0,14,522,618,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,9,BACERAC,52,C,1,0,C01,116,0,9,0,3,0,0,48,0,1,3,,,,,,,,,247,,,,,,,427,0,18,445,534,Acta Casilla,,,
1,26,Sonora,7,AGUA PRIETA,10,BACOACHI,54,B,1,0,B,29,165,61,2,17,6,3,71,5,0,7,6,10,3,0,1,3,0,0,,,,,,,,389,0,10,399,545,Acta Casilla,,,
1,26,Sonora,7,AGUA PRIETA,10,BACOACHI,54,C,1,0,C01,24,165,60,3,10,4,6,74,1,0,3,2,7,3,0,0,1,0,1,,,,,,,,364,0,15,379,545,Acta Casilla,,,
1,26,Sonora,7,AGUA PRIETA,10,BACOACHI,55,B,1,0,B,15,78,90,3,5,2,2,41,1,0,4,4,1,0,0,0,1,0,0,,,,,,,,247,0,3,250,353,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,760,B,1,0,B,19,0,13,0,11,10,0,139,3,13,3,,,,,1,3,0,0,94,,,,,,,309,0,8,317,559,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,760,C,1,0,C01,8,0,10,0,5,8,0,129,3,10,1,,,,,1,2,1,0,57,,,,,,,235,0,4,239,559,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,760,C,2,0,C02,21,0,24,0,9,13,0,180,0,21,1,,,,,3,8,0,0,91,,,,,,,371,0,14,385,558,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,761,B,1,0,B,9,0,16,0,14,20,0,136,4,34,1,,,,,3,1,0,1,123,,,,,,,362,0,16,378,656,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,761,C,1,0,C01,7,0,23,0,14,36,0,166,3,22,2,,,,,1,2,1,2,103,,,,,,,382,0,12,394,656,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,761,C,2,0,C02,6,0,18,0,5,24,0,162,1,23,3,,,,,0,1,0,2,95,,,,,,,340,0,12,352,655,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,762,B,1,0,B,2,0,11,0,12,4,0,133,4,6,0,,,,,0,0,0,0,0,,,,,,,172,0,12,184,611,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,762,C,1,0,C01,0,0,13,0,14,8,0,146,2,5,0,,,,,5,5,1,0,27,,,,,,,226,0,14,240,611,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,762,C,2,0,C02,1,0,9,0,8,8,0,137,10,6,0,,,,,3,2,0,0,35,,,,,,,219,0,6,225,611,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,763,B,1,0,B,4,0,26,0,4,12,0,90,1,4,2,,,,,4,1,0,1,59,,,,,,,208,0,8,216,387,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,764,B,1,0,B,12,0,75,0,15,30,0,196,7,7,1,,,,,2,5,0,0,84,,,,,,,434,0,13,447,693,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,765,B,1,0,B,10,0,34,0,21,46,0,189,4,24,3,,,,,1,3,0,2,63,,,,,,,400,0,19,419,748,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,765,C,1,0,C01,10,0,36,0,17,45,0,201,3,30,2,,,,,2,0,0,3,71,,,,,,,420,0,13,433,748,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,765,C,2,0,C02,15,0,37,0,3,40,0,172,2,31,2,,,,,2,0,0,1,64,,,,,,,369,0,13,382,748,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,766,B,1,0,B,12,0,34,0,13,39,0,183,6,44,1,,,,,2,1,0,1,92,,,,,,,428,0,15,443,741,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,766,C,1,0,C01,11,0,34,0,10,43,0,192,4,44,1,,,,,2,2,0,1,75,,,,,,,419,0,15,434,740,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,767,B,1,0,B,13,0,113,0,10,17,0,300,1,3,10,,,,,6,5,1,0,101,,,,,,,580,0,12,592,729,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,767,C,1,0,C01,3,0,25,0,7,5,0,109,0,1,1,,,,,1,3,0,0,39,,,,,,,194,0,4,198,728,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,768,B,1,0,B,10,0,58,0,23,3,0,230,4,8,1,,,,,5,5,1,2,47,,,,,,,397,0,11,408,721,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,768,C,1,0,C01,7,0,90,0,13,10,0,237,2,9,2,,,,,5,3,0,0,51,,,,,,,429,0,17,446,721,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,768,C,2,0,C02,13,0,73,0,24,14,0,209,2,7,3,,,,,9,4,0,2,57,,,,,,,417,0,12,429,720,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,769,B,1,0,B,10,0,58,0,19,12,0,212,3,1,1,,,,,1,5,0,1,58,,,,,,,381,0,15,396,611,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,769,C,1,0,C01,11,0,73,0,14,9,0,204,1,2,6,,,,,3,5,0,0,49,,,,,,,377,0,3,380,610,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,770,B,1,0,B,7,0,73,0,11,27,0,109,0,5,1,,,,,0,0,0,0,21,,,,,,,254,0,0,254,411,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,770,E,1,0,E01,3,0,34,0,10,19,0,65,0,5,0,,,,,6,1,1,0,54,,,,,,,198,0,6,204,272,Acta Casilla,,,
1,26,Sonora,14,EMPALME,58,BACUM,771,B,1,0,B,9,0,71,0,14,37,0,198,4,7,4,,,,,1,2,0,1,59,,,,,,,407,0,13,420,688,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,771,C,1,0,C01,4,0,103,0,16,31,0,193,0,8,3,,,,,3,4,0,1,53,,,,,,,419,0,21,440,688,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,772,B,1,0,B,5,0,46,0,13,8,0,107,2,2,1,,,,,3,1,0,0,59,,,,,,,247,0,14,261,457,Grupo de Recuento,,,
1,26,Sonora,14,EMPALME,58,BACUM,772,E,1,0,E01,2,0,13,0,18,12,0,86,0,1,0,,,,,0,3,0,2,51,,,,,,,188,0,4,192,333,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,11,BANAMICHI,56,B,1,0,B,126,0,1,0,3,1,0,35,2,3,3,,,,,,,,,218,,,,,,,392,0,6,398,516,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,11,BANAMICHI,56,C,1,0,C01,131,0,5,0,8,7,0,49,1,0,0,,,,,,,,,194,,,,,,,395,0,11,406,515,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,11,BANAMICHI,57,B,1,0,B,181,0,2,0,3,2,0,38,1,2,4,,,,,,,,,158,,,,,,,391,0,15,406,510,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,58,B,1,0,B,142,0,3,0,6,55,0,50,0,0,2,,,,,,,,,95,,,,,,,353,0,25,378,516,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,58,C,1,0,C01,134,0,4,0,1,43,0,44,2,1,0,,,,,,,,,106,,,,,,,335,0,0,335,515,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,59,B,1,0,B,93,0,3,0,6,40,0,41,5,0,2,,,,,,,,,141,,,,,,,331,0,10,341,444,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,59,C,1,0,C01,106,0,2,0,6,56,0,43,2,2,0,,,,,,,,,118,,,,,,,335,0,8,343,443,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,60,B,1,0,B,57,0,3,0,0,39,0,33,0,0,1,,,,,,,,,94,,,,,,,227,0,15,242,326,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,61,B,1,0,B,34,0,3,0,2,8,0,20,0,0,0,,,,,,,,,39,,,,,,,106,0,6,112,157,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,62,B,1,0,B,68,0,4,0,2,7,0,11,0,0,0,,,,,,,,,84,,,,,,,176,0,9,185,265,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,63,B,1,0,B,95,0,5,0,6,11,0,31,1,1,0,,,,,,,,,71,,,,,,,221,0,15,236,325,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,12,BAVIACORA,63,E,1,0,E01,219,0,0,0,0,16,0,50,0,0,0,,,,,,,,,69,,,,,,,354,0,12,366,439,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,13,BAVISPE,64,B,1,0,B,2,0,1,0,3,0,0,96,1,1,0,,,,,,,,,194,,,,,,,298,0,5,303,378,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,13,BAVISPE,64,C,1,0,C01,2,0,1,0,4,1,0,141,1,0,0,,,,,,,,,161,,,,,,,311,0,6,317,378,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,13,BAVISPE,65,B,1,0,B,3,0,0,0,0,0,0,149,0,0,0,,,,,,,,,239,,,,,,,391,0,0,391,568,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,66,B,1,0,B,70,0,2,0,4,4,0,91,3,0,0,,,,,,,,,88,,,,,,,262,0,19,281,496,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,66,C,1,0,C01,56,0,4,0,7,1,0,116,2,4,1,,,,,,,,,85,,,,,,,276,0,12,288,495,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,67,B,1,0,B,86,0,0,0,5,2,0,90,0,0,2,,,,,,,,,58,,,,,,,243,0,8,251,446,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,67,C,1,0,C01,92,0,3,0,6,1,0,83,1,0,6,,,,,,,,,69,,,,,,,261,0,7,268,445,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,68,B,1,0,B,95,0,3,0,4,3,0,114,3,0,0,,,,,,,,,98,,,,,,,320,0,11,331,552,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,68,C,1,0,C01,90,0,3,0,9,1,0,119,3,1,2,,,,,,,,,99,,,,,,,327,0,12,339,551,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,69,B,1,0,B,54,0,4,0,4,2,0,99,0,2,3,,,,,,,,,64,,,,,,,232,0,9,241,404,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,14,BENJAMIN HILL,69,C,1,0,C01,49,0,3,0,3,2,0,78,0,2,3,,,,,,,,,69,,,,,,,209,0,10,219,403,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,292,B,1,0,B,39,45,4,0,8,27,8,122,5,10,2,2,0,0,0,0,2,0,1,,,,,,,,275,0,11,286,590,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,292,C,1,0,C01,48,42,3,2,11,17,4,145,4,4,0,0,0,0,0,3,6,0,1,,,,,,,,290,1,13,304,590,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,292,C,2,0,C02,45,42,1,8,13,10,8,155,3,2,1,0,0,0,0,1,1,0,1,,,,,,,,291,0,7,298,590,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,293,B,1,0,B,52,56,6,0,8,19,0,193,5,8,5,0,0,0,0,2,2,0,0,,,,,,,,356,0,18,374,737,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,293,C,1,0,C01,57,61,4,1,16,30,6,166,3,3,1,0,3,0,0,4,1,0,2,,,,,,,,358,0,19,377,737,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,293,C,2,0,C02,51,51,8,3,5,27,2,200,4,4,0,1,1,1,0,1,2,0,0,,,,,,,,361,0,12,373,736,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,294,B,1,0,B,38,48,2,3,12,23,7,149,4,7,1,3,4,0,0,2,3,0,2,,,,,,,,308,1,7,316,583,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,294,C,1,0,C01,53,56,1,4,9,18,4,152,2,4,0,4,1,0,0,3,7,0,0,,,,,,,,318,0,5,323,582,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,294,C,2,0,C02,67,51,6,2,13,12,4,150,0,3,3,1,3,0,0,2,4,0,2,,,,,,,,323,0,8,331,582,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,295,B,1,0,B,32,36,3,5,15,14,3,154,1,7,0,5,1,0,0,2,6,0,0,,,,,,,,284,0,6,290,691,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,295,C,1,0,C01,37,60,10,3,19,17,5,156,1,9,1,3,3,0,0,3,2,1,0,,,,,,,,330,0,3,333,691,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,295,C,2,0,C02,35,58,9,3,9,10,2,160,3,4,1,2,1,0,1,5,3,0,1,,,,,,,,307,1,5,313,691,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,295,C,3,0,C03,34,0,6,0,11,13,0,127,4,16,2,39,0,0,0,3,1,5,0,,,,,,,,261,0,10,271,691,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,295,C,4,0,C04,40,43,5,10,15,2,4,1,91,1,0,1,2,0,1,1,0,0,0,,,,,,,,217,0,9,226,691,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,295,C,5,0,C05,32,42,5,5,17,13,3,157,0,7,2,0,1,0,0,1,4,0,0,,,,,,,,289,0,8,297,690,Acta Casilla,,,
1,26,Sonora,3,CABORCA,46,CABORCA,295,C,6,0,C06,40,42,5,2,10,15,2,156,1,11,1,0,1,2,0,1,1,0,0,,,,,,,,290,0,9,299,690,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,295,S,1,0,SMR01,17,101,3,36,2,10,23,62,3,2,0,1,4,0,0,0,0,0,0,,,,,,,,264,0,12,276,0,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,46,CABORCA,296,B,1,0,B,42,48,1,4,3,28,6,179,3,6,2,0,0,0,0,2,4,0,0,,,,,,,,328,0,6,334,679,Grupo de Recuento,,,
