id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN ,PRI ,PRD ,PT ,PVEM ,PC ,PSN ,PAS ,ADC ,Mexico Posible,Fuerza Ciudadana,Nulos,total
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,56,164,129,39,1,1,0,0,2,14,0,11,4,365
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,68,173,187,19,1,5,0,0,1,23,0,3,8,420
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,647,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,70,219,119,23,6,4,0,0,0,20,8,5,5,409
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,495,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,71,98,111,18,9,3,0,0,0,5,1,1,7,253
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,251,225,179,15,4,0,0,0,2,6,1,1,3,436
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,629,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,252,167,126,5,2,0,0,0,2,6,1,1,2,312
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,260,140,127,25,5,0,0,0,2,5,3,8,25,340
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MINATITLAN,,8,MINATITLAN,86,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,272,25,34,0,4,0,0,0,0,0,0,0,1,64
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MINATITLAN,,8,MINATITLAN,241,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,273,30,78,3,0,0,0,0,0,0,0,0,3,114
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,405,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,263,91,79,8,1,0,0,0,1,4,1,0,5,190
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,536,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,264,51,130,8,2,0,0,0,2,7,0,0,8,208
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,267,116,104,21,1,0,0,0,3,1,0,0,5,251
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,455,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,310,121,83,13,0,0,0,0,9,23,0,1,5,255
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,311,125,115,11,6,0,0,0,5,22,0,1,14,299
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,443,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,317,30,84,74,1,0,0,0,2,19,0,0,9,219
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,318,21,81,85,0,0,0,0,5,26,0,0,8,226
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,320,74,62,20,3,0,0,0,4,31,0,0,12,206
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,655,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,321,97,70,97,12,0,0,1,0,66,0,0,20,363
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,322,88,58,20,7,0,0,0,19,16,0,3,6,217
6,6/7/2003,12,Ayuntamientos,6,0,4,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,691,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,139,126,186,54,3,4,0,0,0,18,3,1,1,396
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,721,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,140,91,160,46,10,8,0,0,1,15,2,2,4,339
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,145,115,177,62,14,8,0,0,0,18,1,5,2,402
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,730,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,149,136,165,53,9,2,0,0,0,23,0,4,3,395
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,731,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,149,124,177,60,5,3,0,0,0,12,0,1,6,388
6,6/7/2003,12,Ayuntamientos,6,0,3,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,128,190,55,17,5,0,0,1,16,2,4,5,423
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,164,90,160,64,10,3,0,0,2,10,5,2,6,352
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,573,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,164,88,135,47,6,9,0,0,2,13,4,5,7,316
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,82,142,140,31,3,1,0,0,0,8,1,0,9,335
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,292,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,49,70,6,0,1,0,0,0,24,0,1,0,151
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COLIMA,,2,COLIMA,332,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,87,30,70,22,4,2,0,0,0,22,0,0,7,157
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,88,71,120,4,0,0,0,1,0,14,0,0,9,219
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,394,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,89,58,90,19,2,2,0,1,0,5,0,0,2,179
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COMALA,,3,COMALA,658,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,95,246,121,17,1,0,0,1,0,0,1,0,4,391
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MINATITLAN,,8,MINATITLAN,516,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,275,115,153,30,7,0,0,0,1,0,0,0,3,309
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,744,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,280,115,110,30,4,0,0,0,2,29,0,4,3,297
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,744,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,280,94,97,29,5,0,0,0,5,38,0,6,5,279
6,6/7/2003,12,Ayuntamientos,6,0,3,C,Contigua,0,TECOMAN,,9,TECOMAN,744,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,280,101,117,20,4,0,0,0,19,21,0,3,11,296
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,572,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,289,157,92,16,8,0,0,0,4,15,0,0,5,297
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,705,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,291,99,106,23,7,0,0,0,12,30,0,2,7,286
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,291,102,102,32,8,0,0,0,17,36,0,2,9,308
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,473,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,293,103,93,16,8,0,0,0,4,5,0,1,8,238
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,750,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,297,140,148,20,6,0,0,0,11,33,0,2,12,372
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,299,134,107,14,1,0,0,0,3,6,0,3,7,275
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,301,126,152,7,5,0,0,0,4,16,0,1,5,316
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,528,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,302,91,122,19,2,0,0,0,6,13,0,0,8,261
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,498,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,304,93,109,16,3,0,0,1,4,8,0,1,1,236
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,305,157,106,16,10,0,0,0,5,23,0,0,8,325
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,306,99,91,12,1,0,0,0,4,10,0,2,7,226
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,713,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,134,124,177,58,8,0,3,0,0,0,0,3,13,386
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,IXTLAHUACAN,,6,IXTLAHUACAN,161,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,193,137,24,1,0,0,0,1,0,0,0,0,4,167
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,IXTLAHUACAN,,6,IXTLAHUACAN,289,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,194,99,107,1,4,0,0,0,0,0,0,0,2,213
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,IXTLAHUACAN,,6,IXTLAHUACAN,97,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,198,34,35,2,0,0,0,0,0,0,0,0,0,71
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,IXTLAHUACAN,,6,IXTLAHUACAN,93,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,199,21,46,0,0,0,0,0,0,0,0,0,1,68
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,428,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,205,116,95,8,1,0,0,0,2,3,2,0,4,231
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,210,159,155,9,6,0,0,0,0,4,1,1,5,340
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,211,129,69,10,6,0,0,0,2,0,0,0,15,231
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,416,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,212,135,79,9,2,0,0,0,3,3,1,2,5,239
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,739,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,216,166,106,14,3,0,0,0,3,6,2,5,2,307
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,221,154,140,6,4,0,0,0,1,4,1,1,4,315
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,221,139,159,5,5,0,0,0,1,3,1,2,6,321
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,296,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,222,83,64,1,0,0,0,0,1,1,0,0,2,152
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,633,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,223,117,211,14,1,0,0,1,2,5,0,0,10,361
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,508,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,225,77,90,8,4,0,0,0,2,7,1,0,2,191
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,513,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,226,103,86,5,1,0,0,1,1,6,0,3,9,215
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,301,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,226,79,60,1,3,0,0,2,3,4,0,1,5,158
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,233,131,76,6,2,0,0,0,3,12,2,0,41,273
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,702,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,234,304,152,10,5,0,0,0,1,10,2,2,8,494
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,663,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,236,105,125,26,1,0,0,0,9,4,0,0,0,270
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,237,113,114,16,7,0,0,0,5,7,2,2,14,280
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,679,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,237,132,107,19,3,0,0,0,7,10,0,1,7,286
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,436,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,241,115,107,8,2,0,0,1,3,2,0,1,3,242
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,436,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,241,118,121,14,1,0,0,0,3,2,4,4,4,271
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,482,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,242,124,90,10,1,0,0,0,1,1,0,3,1,231
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,732,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,243,134,138,16,6,0,0,0,4,4,3,0,0,305
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,246,149,99,8,1,0,0,0,10,2,0,1,0,270
6,6/7/2003,12,Ayuntamientos,6,0,1,S,Especial,0,MANZANILLO,,7,MANZANILLO,,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,248,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,172,10,87,114,2,0,0,0,0,0,0,0,6,219
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,178,30,87,144,3,0,0,0,0,0,0,0,0,264
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,388,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,183,68,154,93,8,0,0,0,1,0,0,0,12,336
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,187,31,81,82,6,0,0,0,0,0,0,0,4,204
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,407,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,4,153,89,13,1,3,0,0,0,10,0,1,3,273
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,632,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,10,120,137,29,1,6,0,0,1,23,0,2,8,327
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,607,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,15,157,149,27,2,4,0,0,0,9,0,2,3,353
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,673,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,24,75,103,26,2,0,0,0,3,24,2,3,13,251
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,26,127,113,20,4,9,0,2,1,6,0,0,9,291
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,104,140,175,23,7,0,0,1,0,0,0,0,9,355
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,110,79,122,50,1,0,0,0,0,5,0,3,8,268
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,120,191,94,9,1,0,7,0,0,0,0,1,7,310
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,123,216,124,16,3,0,1,2,0,0,0,1,5,368
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,613,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,126,108,176,37,14,0,2,0,0,0,0,17,4,358
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,448,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,127,89,130,30,11,0,4,0,0,0,0,20,0,284
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,130,84,173,31,16,0,2,0,0,0,0,25,7,338
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,622,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,30,181,135,31,6,4,0,0,1,16,2,0,4,380
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,703,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,32,173,150,18,6,7,0,1,0,11,3,5,9,383
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,33,134,162,27,3,0,0,0,0,3,4,6,2,341
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,588,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,34,136,191,29,7,8,0,0,0,24,3,1,2,401
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,726,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,37,103,115,40,7,4,0,1,1,21,1,1,17,311
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,628,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,39,155,166,31,10,5,0,2,1,19,2,6,8,405
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,446,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,49,130,118,18,4,3,0,1,0,4,2,7,3,290
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,580,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,50,123,126,21,6,9,0,0,0,10,3,2,4,304
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,51,135,95,17,6,4,0,0,1,3,4,1,5,271
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,145,99,24,10,8,0,0,2,8,0,3,9,308
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,108,170,18,4,8,0,0,1,13,1,3,15,341
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,112,124,33,12,3,0,3,3,10,2,3,10,315
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,673,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,60,105,125,28,7,7,0,0,1,5,0,2,11,291
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,577,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,63,116,125,19,5,11,0,0,0,16,3,0,8,303
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,686,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,64,189,107,32,6,7,0,0,2,8,1,1,15,368
6,6/7/2003,12,Ayuntamientos,6,0,4,C,Contigua,0,MANZANILLO,,7,MANZANILLO,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,204,154,12,4,0,0,0,5,5,4,5,4,397
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,507,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,257,138,98,9,3,0,0,0,2,2,0,6,3,261
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,651,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,258,173,104,5,4,0,0,0,0,2,0,2,8,298
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,267,67,121,8,8,0,0,0,5,3,0,0,2,214
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,747,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,268,295,108,5,5,0,0,0,6,16,2,3,6,446
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MINATITLAN,,8,MINATITLAN,589,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,270,156,155,24,9,0,0,0,2,0,0,0,11,357
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,699,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,316,92,90,44,5,0,0,0,5,19,0,4,13,272
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,133,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,330,22,44,3,0,0,0,0,1,3,0,0,3,76
