CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,105,B,162,135,5,3,17,28,1,8,2,0,3,0,364,6,370,542,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,105,C01,162,98,4,1,17,28,2,4,7,1,1,0,325,9,334,541,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,105,C02,164,125,7,2,14,23,1,11,5,2,1,0,355,6,361,541,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,105,E01,155,87,5,3,14,24,1,3,2,2,0,0,296,5,301,452,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,106,B,228,104,3,0,32,29,0,0,3,2,4,0,405,11,416,603,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,106,C01,238,96,0,1,33,23,1,0,5,0,0,0,397,4,401,602,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,106,C02,213,135,2,2,28,18,1,0,4,0,2,0,405,5,410,602,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,107,B,187,104,3,1,12,27,1,0,3,0,5,0,343,7,350,521,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,107,C01,186,120,4,0,16,8,1,3,3,0,1,0,342,7,349,521,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,107,C02,224,133,5,0,14,15,0,3,1,2,2,0,399,2,401,521,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,108,B,232,140,5,0,15,42,0,2,6,1,2,0,445,4,449,662,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,108,C01,255,117,4,2,21,44,1,0,6,0,2,0,452,6,458,662,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,109,B,155,122,10,0,15,37,3,0,2,0,2,0,346,4,350,456,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,109,C01,167,96,5,1,19,33,4,0,1,0,2,0,328,4,332,456,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,110,B,188,107,2,2,8,44,4,1,1,0,0,0,357,9,366,520,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,110,C01,178,99,6,3,9,39,1,2,3,1,3,0,344,8,352,519,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,111,B,228,186,6,0,21,36,2,2,5,0,6,0,492,5,497,718,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,111,C01,254,175,8,1,23,33,0,2,0,1,3,0,500,11,511,718,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,111,C02,227,212,3,0,21,30,0,2,2,2,5,0,504,2,506,717,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,112,B,33,42,0,0,7,13,0,1,0,1,3,0,100,2,102,124,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,112,E01,28,70,2,0,5,41,1,0,0,1,0,0,148,4,152,206,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,113,B,121,122,1,4,7,9,1,3,3,2,1,0,274,8,282,391,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,114,B,69,81,1,0,6,8,0,1,0,0,0,0,166,2,168,223,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,115,B,66,101,1,2,3,12,1,3,0,3,1,0,193,3,196,292,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,116,B,175,161,2,1,4,40,1,0,1,5,4,0,394,9,403,656,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,116,C01,202,130,1,2,2,36,0,3,5,11,6,0,398,9,407,656,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,116,E01,15,20,0,0,3,3,0,0,0,0,1,0,42,1,43,69,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,117,B,119,121,1,1,1,20,0,2,1,1,3,0,270,7,277,417,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,117,C01,114,113,0,0,3,13,0,1,0,1,7,0,252,7,259,417,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,118,B,129,132,3,1,2,33,3,7,3,3,3,0,319,8,327,509,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,118,E01,25,36,1,0,6,2,0,0,0,1,0,0,71,1,72,103,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,119,B,83,128,2,3,15,14,0,0,8,1,0,0,254,8,262,397,Acta Casilla,,,
5,6,COLIMA,5,NO ESTABLECIDO ACUERDO 27/2014,3,COQUIMATLAN,119,E01,10,38,1,2,11,10,0,0,2,1,1,0,76,1,77,111,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,120,B,177,131,50,1,4,7,2,2,4,0,1,0,379,11,390,646,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,120,C01,226,117,27,1,10,7,2,0,4,0,3,0,397,11,408,646,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,120,C02,206,140,55,4,6,5,2,2,1,0,4,0,425,9,434,646,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,121,B,198,93,41,0,3,7,2,1,3,0,2,0,350,7,357,538,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,121,C01,186,104,36,1,6,1,1,3,4,0,1,0,343,11,354,537,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,122,B,168,106,26,0,10,4,3,2,2,0,1,0,322,10,332,512,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,122,C01,164,85,55,0,5,9,3,1,1,0,0,0,323,11,334,512,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,123,B,240,126,54,1,9,5,0,5,3,0,6,0,449,9,458,697,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,123,C01,241,132,56,1,7,4,1,3,0,0,9,0,454,12,466,697,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,124,B,156,121,21,1,4,12,2,2,1,0,1,0,321,2,323,524,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,124,C01,168,127,32,2,7,5,4,2,2,0,4,0,353,8,361,523,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,124,C02,165,115,34,0,5,7,3,2,1,0,3,0,335,5,340,523,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,125,B,204,110,25,2,8,9,0,0,3,0,0,1,361,9,371,571,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,125,C01,234,91,13,3,3,9,1,1,1,0,2,0,358,6,364,571,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,125,E01,46,51,3,0,2,2,2,1,4,0,0,0,111,3,114,166,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,126,B,204,91,29,0,5,12,3,1,2,0,2,0,349,6,355,529,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,126,C01,183,86,27,1,3,7,0,1,4,0,1,0,313,6,319,529,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,126,C02,172,93,27,1,6,11,2,1,0,0,1,0,314,3,317,529,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,127,B,195,93,26,3,8,25,0,2,2,0,0,0,354,6,360,555,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,127,C01,206,97,35,0,7,20,3,0,0,0,1,0,369,4,373,554,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,128,B,164,73,17,1,6,8,0,1,1,0,0,0,271,9,280,416,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,128,C01,153,80,13,0,5,6,2,1,2,0,0,0,262,7,269,416,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,129,B,190,81,21,3,9,9,0,0,3,0,4,0,320,5,325,470,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,129,C01,193,89,21,1,8,6,1,1,3,0,0,0,323,4,327,470,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,130,B,185,102,27,1,4,11,2,3,5,0,0,0,340,9,349,508,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,130,C01,148,113,28,3,6,16,0,1,1,0,5,0,321,12,333,507,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,131,B,143,57,12,1,5,5,2,4,1,0,3,0,233,5,238,383,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,131,C01,135,79,14,2,4,3,1,0,3,0,2,0,243,5,248,382,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,131,E01,167,106,10,3,3,4,1,1,8,0,1,0,304,9,313,463,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,132,B,174,148,28,0,0,2,1,0,7,0,4,0,364,10,374,514,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,132,C01,198,116,22,0,3,6,2,0,3,0,1,0,351,5,356,514,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,132,C02,163,122,40,5,3,4,1,2,3,0,3,0,346,13,359,514,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,133,B,248,154,26,0,3,1,1,1,0,0,3,0,437,16,453,660,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,133,E01,59,36,6,0,0,0,0,0,0,0,2,0,103,2,105,134,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,134,B,166,109,5,0,7,2,2,17,6,0,7,0,321,10,331,538,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,134,C01,173,94,14,3,7,4,1,11,0,0,3,0,310,7,317,537,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,134,C02,169,107,21,3,4,7,1,35,2,0,1,0,350,7,357,537,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,135,B,160,82,16,3,2,3,2,19,2,0,3,0,292,8,300,521,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,135,C01,168,74,32,0,2,5,1,20,0,0,1,0,303,7,310,521,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,135,E01,180,111,4,0,4,3,1,1,1,0,4,0,309,9,318,414,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,136,B,222,72,14,1,5,1,3,1,1,0,6,0,326,7,333,467,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,137,B,159,100,54,1,8,2,1,0,1,0,2,0,328,7,335,493,Acta Casilla,,,
5,6,COLIMA,6,NO ESTABLECIDO ACUERDO 27/2014,4,CUAUHTEMOC,137,C01,170,105,40,1,6,3,0,2,0,0,2,0,329,8,337,492,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,191,B,27,242,0,208,11,1,2,0,2,0,0,0,493,11,504,605,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,191,C01,36,212,1,224,11,1,3,1,1,0,0,0,490,8,498,605,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,192,B,23,250,2,167,11,5,5,0,2,0,0,0,465,12,477,601,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,192,C01,23,245,2,190,8,1,11,0,2,0,0,0,482,14,496,601,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,193,B,5,61,0,54,1,0,0,1,0,0,0,0,122,5,127,141,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,193,E01,4,46,1,45,0,0,2,0,0,0,0,0,98,2,100,149,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,194,B,23,170,1,81,1,0,0,4,0,0,0,0,280,3,283,313,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,195,B,13,116,4,189,2,4,7,0,1,0,0,0,336,17,353,571,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,196,B,23,98,1,97,3,3,0,0,6,0,0,0,231,16,247,340,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,197,B,11,79,2,64,2,0,0,0,5,0,0,0,163,4,167,248,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,199,B,22,235,23,143,0,1,5,0,24,0,0,0,453,14,467,583,Acta Casilla,,,
5,6,COLIMA,3,NO ESTABLECIDO ACUERDO 27/2014,7,IXTLAHUACAN,199,E01,8,60,0,19,1,0,0,0,0,0,0,0,88,1,89,118,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,200,B,191,84,4,34,3,11,1,4,10,0,3,0,345,4,349,619,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,201,B,41,28,1,2,1,2,1,2,2,0,2,0,82,1,83,129,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,B,190,87,3,14,4,6,3,4,4,6,5,0,326,11,337,620,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,C01,185,98,1,17,6,5,3,6,4,1,11,0,337,7,344,620,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,C02,171,122,3,15,5,8,3,5,1,2,10,0,345,3,348,620,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,202,C03,168,85,4,10,2,4,5,5,6,2,7,0,298,7,305,619,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,203,B,115,87,1,2,3,10,2,6,5,3,0,0,234,2,236,505,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,203,C01,127,90,3,2,0,6,4,6,4,1,5,0,248,9,257,504,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,204,B,135,78,1,9,5,12,1,3,2,2,2,0,250,5,255,510,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,204,C01,150,66,3,9,10,6,1,6,5,2,3,0,261,9,270,510,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,204,C02,128,93,2,2,6,4,4,2,2,3,7,0,253,4,257,510,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,205,B,128,88,1,2,2,4,4,3,12,0,3,0,247,7,254,460,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,205,C01,112,80,2,4,3,0,2,2,4,5,5,0,219,6,225,459,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,206,B,199,80,1,7,5,5,2,2,6,4,3,0,314,4,318,572,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,206,C01,198,51,5,11,5,6,4,3,10,5,1,1,299,7,307,572,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,206,C02,208,64,3,8,1,2,3,4,12,3,2,0,310,11,321,571,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,207,B,170,111,6,2,1,21,4,11,6,2,5,0,339,1,340,564,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,208,B,145,64,2,9,2,7,4,2,4,3,2,0,244,7,251,444,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,208,C01,155,63,1,3,1,13,3,5,3,3,0,0,250,5,255,444,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,209,B,176,141,8,2,1,2,2,1,3,4,8,0,348,10,358,613,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,209,C01,156,107,2,10,1,10,4,1,3,3,4,0,301,12,313,613,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,210,B,179,93,3,5,3,3,1,4,6,5,11,0,313,10,323,629,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,210,C01,159,94,3,8,1,4,0,1,7,4,14,0,295,10,305,629,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,211,B,148,84,2,1,3,4,3,6,9,4,6,0,270,16,286,642,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,211,C01,189,87,2,4,7,1,2,8,3,9,2,0,314,5,319,641,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,211,C02,162,118,2,4,4,4,0,2,1,4,2,1,303,11,315,641,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,212,B,224,77,4,3,1,11,5,5,2,15,4,0,351,8,359,590,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,213,B,226,102,3,3,5,6,1,6,5,3,4,0,364,7,371,589,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,213,C01,206,121,2,6,3,8,4,5,4,4,7,0,370,14,384,589,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,214,B,185,94,1,15,1,2,0,3,4,7,5,0,317,8,325,571,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,214,C01,188,83,5,6,3,5,2,3,2,7,12,0,316,8,324,570,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,215,B,205,76,3,3,4,1,2,4,2,4,3,0,307,7,314,583,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,215,C01,187,87,0,6,4,7,0,4,6,6,6,0,313,7,320,582,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,215,C02,180,97,0,6,3,2,1,8,3,7,5,0,312,6,318,582,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,216,B,190,95,2,7,5,7,1,8,5,15,4,0,339,13,352,703,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,216,C01,154,104,3,8,6,7,0,3,5,14,7,0,311,12,323,703,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,216,C02,158,116,1,7,4,3,2,1,6,7,2,0,307,14,321,702,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,217,B,197,106,0,4,1,4,1,3,2,1,4,0,323,11,334,509,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,217,C01,194,105,0,8,4,5,1,4,3,0,7,0,331,9,340,509,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,218,B,207,117,1,13,2,7,2,10,2,4,8,0,373,13,386,635,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,219,B,236,73,1,3,4,12,0,9,3,5,4,0,350,12,362,585,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,219,C01,246,97,4,10,5,6,1,11,1,2,3,0,386,8,394,585,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,220,B,210,115,5,5,4,11,6,9,6,16,2,0,389,8,397,581,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,221,B,176,100,0,7,2,2,2,1,5,6,1,1,302,7,310,520,Acta Casilla,,,
5,6,COLIMA,13,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,221,C01,205,100,3,9,6,4,2,5,3,5,7,0,349,1,350,520,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,222,B,111,54,0,2,2,0,0,0,0,0,1,0,170,4,174,227,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,222,E01,139,52,0,3,4,1,0,0,2,0,1,0,202,8,210,295,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,223,B,270,122,6,4,1,3,2,0,1,0,6,0,415,13,428,626,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,223,E01,61,20,0,3,1,1,0,2,0,0,0,0,88,1,89,108,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,224,B,171,55,0,2,0,1,0,2,0,0,1,0,232,0,232,359,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,225,B,200,83,1,2,3,1,3,2,1,1,2,0,299,13,312,518,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,225,C01,186,81,2,3,8,3,7,2,2,1,5,0,300,8,308,518,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,226,B,199,76,2,7,3,5,1,1,1,1,0,0,296,22,318,524,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,226,E01,135,60,1,9,1,8,0,0,0,0,2,0,216,9,225,330,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,226,E02,134,31,1,8,4,1,2,5,0,2,2,0,190,2,192,240,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,227,B,184,135,5,5,4,4,1,2,1,1,4,0,346,7,353,610,Acta Casilla,,,
5,6,COLIMA,14,NO ESTABLECIDO ACUERDO 27/2014,8,MANZANILLO,227,E01,144,17,2,3,1,2,0,0,0,0,1,0,170,3,173,231,Acta Casilla,,,
