CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,335,3,338,381,14,9,7,7,4,7,1,0,10,0,778,19,797,1623
5,6,COLIMA,16,NO ESTABLECIDO ACUERDO 27/2014,10,TECOMAN,336,3,309,379,8,4,3,7,8,12,9,2,12,1,753,16,770,1561
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,337,2,260,115,12,7,15,16,4,6,5,2,3,0,445,11,456,940
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,338,2,212,123,12,5,12,29,6,6,5,3,2,0,415,2,417,856
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,339,1,98,45,1,2,4,10,0,2,0,3,1,0,166,12,178,350
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,340,1,126,65,2,1,7,8,1,10,1,2,3,0,226,4,230,407
5,6,COLIMA,4,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,341,1,95,34,1,1,0,8,3,5,0,0,0,0,147,0,147,279
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,342,1,120,59,2,4,8,14,2,8,4,3,3,0,227,6,233,374
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,343,1,237,144,6,5,9,18,14,13,3,3,2,0,454,9,463,706
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,344,2,229,189,6,4,13,19,7,15,7,2,7,0,498,9,507,850
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,345,1,217,160,2,6,5,42,10,6,3,2,3,0,456,4,460,743
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,346,1,130,89,9,1,4,24,6,2,3,0,3,0,271,4,275,421
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,347,1,236,115,6,8,9,26,13,17,3,3,3,0,439,9,448,662
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,348,2,225,134,9,8,6,42,17,10,3,7,7,0,468,8,476,764
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,349,2,309,162,6,7,8,30,15,16,4,3,5,0,565,13,578,893
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,350,1,238,131,14,2,9,26,7,8,6,3,1,0,445,9,454,701
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,351,1,161,72,3,6,11,20,7,2,3,3,1,0,289,6,295,452
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,352,1,128,82,9,2,4,22,7,9,4,1,0,0,268,3,271,435
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,353,1,122,53,8,5,3,10,6,4,1,1,1,0,214,3,217,395
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,354,1,231,127,5,1,4,34,9,9,5,4,0,0,429,12,441,698
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,355,2,264,164,14,9,5,36,11,10,6,3,5,0,527,17,544,898
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,356,2,227,164,13,13,13,20,11,5,4,5,4,0,479,5,484,790
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,357,1,197,120,6,8,16,24,6,8,3,4,0,0,392,4,396,646
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,358,1,207,98,5,4,3,28,7,9,5,4,3,0,373,4,377,614
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,359,1,201,106,8,3,4,21,12,8,1,8,3,0,375,7,382,630
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,360,1,185,104,6,6,5,14,17,2,6,1,3,0,349,5,354,555
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,361,1,190,93,1,4,10,34,11,6,7,1,4,0,361,2,363,639
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,362,2,208,126,3,8,16,33,4,3,3,2,1,0,407,10,417,901
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,363,2,279,136,3,7,12,31,15,13,6,1,2,0,505,12,517,976
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,364,1,156,103,2,4,6,27,9,9,4,6,3,0,329,4,333,574
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,365,1,129,60,0,1,2,13,4,5,1,2,2,0,219,2,221,380
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,366,1,102,74,6,1,5,15,3,9,2,2,2,0,221,4,225,460
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,367,1,95,65,8,6,3,9,1,2,5,1,1,0,196,3,199,403
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,368,1,125,99,1,5,8,20,9,13,5,4,1,0,290,10,300,487
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,369,2,233,165,13,6,10,35,15,10,3,10,5,0,505,6,511,888
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,370,2,292,204,12,14,14,47,10,7,9,5,1,0,615,9,624,1096
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,371,1,185,105,7,4,5,24,10,10,2,4,1,0,357,7,364,578
5,6,COLIMA,8,NO ESTABLECIDO ACUERDO 27/2014,5,VILLA DE ALVAREZ,372,1,86,47,2,3,1,17,15,5,5,2,0,0,183,2,185,301
