CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C03,69,72,10,16,4,8,29,6,18,1,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,7,2,28,0,276,15,291,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C04,49,78,13,8,1,10,31,12,24,2,5,1,0,0,0,1,0,0,0,0,0,1,1,0,0,6,4,35,1,282,13,296,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C05,71,59,4,11,3,10,41,12,33,2,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,38,1,295,9,305,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C06,78,74,8,6,2,15,36,11,18,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,28,2,285,4,291,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C07,85,61,6,9,3,5,44,3,20,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,2,45,0,295,12,307,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C08,63,60,6,8,1,7,36,9,24,2,8,1,0,0,0,3,1,0,0,1,1,1,0,0,0,3,3,32,0,270,12,282,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C09,54,82,12,10,5,2,35,10,19,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3,2,37,0,278,16,294,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01,82,52,11,2,4,3,3,32,44,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,31,0,282,4,286,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C01,67,46,11,5,6,1,33,5,26,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,3,27,3,244,4,251,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C02,76,69,10,5,2,2,34,3,39,5,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,7,6,32,0,299,9,308,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C03,62,52,8,4,1,2,32,3,31,1,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9,5,26,0,241,13,254,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C04,83,61,15,6,1,2,32,7,37,2,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,9,1,30,2,292,7,301,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C05,72,69,12,7,6,2,33,4,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,39,0,290,6,296,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C06,68,48,13,4,7,0,30,1,39,3,4,0,0,0,0,0,0,0,1,0,0,1,0,0,0,9,8,39,0,275,14,289,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C07,91,70,8,5,5,3,22,5,36,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,26,0,289,3,292,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C08,63,57,5,6,3,3,36,5,56,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,29,0,281,7,288,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C09,83,47,9,7,1,1,29,0,40,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,9,7,35,0,272,9,281,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C10,82,59,13,5,5,1,31,5,60,2,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,1,30,0,305,4,309,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E02,69,139,11,13,2,30,33,5,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,37,0,378,15,393,702,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,SMR01,238,249,7,22,2,2,43,6,64,5,14,1,0,0,0,2,0,0,0,0,0,0,1,1,0,11,1,48,1,717,4,722,0,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,91,B,146,169,6,30,1,2,14,1,12,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,4,2,67,0,459,16,475,722,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,92,B,90,176,7,13,5,2,41,3,25,1,5,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,1,54,0,427,11,438,630,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,93,B,59,56,2,0,3,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,132,6,138,205,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,94,B,105,137,1,3,8,1,5,1,8,2,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,75,0,351,20,371,581,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,95,B,63,109,2,7,4,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,25,0,228,5,233,296,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,95,E01,83,101,17,10,3,0,6,1,2,1,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,26,0,256,4,260,328,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,96,B,117,93,6,10,4,2,39,7,56,1,1,1,0,0,0,1,0,0,0,0,0,1,0,1,0,7,5,57,0,409,18,427,735,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,96,C01,133,92,5,10,5,2,28,5,35,1,6,3,0,0,0,0,2,0,0,0,0,0,0,1,1,14,4,35,0,382,15,397,735,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,97,B,226,104,6,10,2,2,8,2,8,1,4,3,0,0,0,2,0,0,0,0,0,1,0,0,0,1,2,34,0,416,8,424,582,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,97,C01,230,118,2,13,3,0,8,1,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16,0,402,12,414,582,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,B,88,156,2,21,2,2,27,2,9,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8,5,31,0,358,17,375,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C01,95,169,5,11,2,1,26,4,12,0,3,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,46,0,380,21,401,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C02,95,137,6,10,4,0,23,11,12,2,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,3,35,0,350,17,367,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C03,89,155,5,11,3,1,25,4,15,1,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,3,1,37,0,358,0,358,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,E01,98,81,9,16,11,3,11,3,3,1,1,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,57,0,299,9,308,449,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,99,B,95,64,5,2,7,1,18,1,10,1,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,2,21,0,233,5,238,420,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,99,C01,82,57,5,5,3,0,27,2,16,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,25,0,230,5,235,419,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,B,101,78,5,9,1,0,27,0,18,1,4,2,0,0,0,1,2,0,0,0,0,0,0,0,0,6,0,44,0,299,8,307,529,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,C01,95,80,3,3,3,2,15,3,12,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,67,0,303,13,316,528,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,C02,106,72,3,10,2,0,21,4,21,1,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,9,2,54,0,311,11,322,528,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,101,B,156,138,8,16,3,0,37,2,15,1,5,3,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,49,0,438,14,452,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,101,C01,163,103,10,13,3,1,27,3,30,2,3,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,61,0,425,6,431,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,102,B,145,173,5,15,1,1,23,2,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6,1,48,0,450,10,460,742,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,102,C01,164,147,9,5,4,2,22,1,23,1,6,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,66,0,458,16,474,741,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,103,B,145,114,2,16,2,1,25,0,5,0,3,4,0,0,0,3,0,0,0,0,0,0,0,2,0,2,3,34,0,361,8,369,577,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,103,C01,170,106,4,14,2,1,11,0,10,2,6,1,0,0,0,0,2,0,0,0,0,0,1,0,0,3,1,34,0,368,8,376,577,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,B,117,139,2,13,0,1,23,4,12,0,7,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3,0,45,0,369,8,377,606,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,C01,133,119,4,13,2,0,18,3,15,1,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3,1,49,0,369,6,375,605,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,C02,125,114,10,6,1,3,22,1,16,0,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,2,40,0,348,11,359,605,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,B,107,112,28,27,3,0,13,2,11,0,9,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,31,0,348,10,358,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,C01,95,127,14,25,3,0,12,0,16,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,30,1,329,7,337,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,C02,110,115,20,18,1,0,13,1,7,0,7,2,0,0,0,4,0,0,0,0,0,0,0,1,0,1,0,33,0,333,4,337,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,B,92,145,11,23,1,1,8,1,7,0,3,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,37,0,334,5,339,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,C01,90,153,6,17,0,3,14,2,14,0,5,1,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,40,0,349,5,354,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,C02,107,146,5,17,0,1,14,4,9,1,2,0,0,0,0,2,1,0,0,0,0,1,0,0,0,2,0,46,0,358,6,364,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,B,135,125,10,55,0,4,40,2,4,0,4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,47,0,433,15,448,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,C01,144,118,12,37,0,3,33,4,12,0,3,2,0,0,0,1,2,0,0,0,0,0,0,0,0,3,0,41,0,415,6,421,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,C02,153,123,8,19,0,3,32,1,14,2,6,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,3,44,0,414,9,423,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,108,B,106,177,11,46,1,1,18,5,17,1,12,2,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,45,0,447,12,459,707,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,108,C01,117,166,12,30,1,4,23,6,15,0,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,63,1,446,18,465,706,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,109,B,114,91,9,10,4,1,5,0,19,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,46,2,308,8,318,498,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,109,C01,89,90,9,11,1,1,19,1,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,41,0,283,6,289,498,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,B,110,75,6,27,2,0,28,7,17,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,6,48,0,336,10,346,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,C01,101,87,8,15,3,1,23,1,21,3,2,2,0,1,0,2,0,0,0,0,0,0,1,0,0,5,5,51,1,332,7,340,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,C02,99,76,4,23,1,2,27,2,14,1,1,1,2,0,0,0,2,0,0,0,0,0,0,0,0,6,4,67,0,332,13,345,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,B,69,84,4,4,3,0,28,7,9,4,4,0,0,1,0,1,0,0,0,0,0,0,1,0,1,6,6,78,0,310,18,328,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C01,68,98,4,6,4,1,24,4,15,7,2,0,0,0,0,0,0,1,1,0,0,0,3,2,0,3,4,74,0,321,0,321,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C02,51,81,3,1,6,1,17,1,19,2,2,1,0,0,0,0,1,1,0,0,0,1,2,0,0,3,6,85,1,284,12,297,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C03,57,104,5,2,6,1,23,2,15,3,2,1,0,1,0,0,0,0,0,0,0,0,3,0,0,5,0,59,0,289,14,303,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C04,53,76,7,1,6,0,26,1,13,2,3,1,0,0,0,1,0,0,0,0,0,0,2,0,0,5,4,46,0,247,18,265,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C05,61,87,3,1,5,2,29,3,32,2,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,62,0,295,25,320,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C06,85,90,5,3,4,1,24,2,15,0,3,0,3,0,0,1,0,0,0,0,0,0,3,1,0,3,3,70,0,316,11,327,649,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,B,83,90,8,3,5,0,36,3,13,1,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,6,3,65,0,320,13,333,682,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C01,101,101,5,1,1,3,39,4,18,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,2,55,0,340,6,346,682,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C02,87,88,4,3,3,1,38,2,25,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3,4,57,0,320,6,326,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C03,87,92,3,7,1,1,32,3,16,4,2,0,0,0,0,1,0,0,0,0,0,0,1,0,1,6,1,51,1,309,10,320,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C04,52,96,2,3,2,3,28,4,20,4,2,0,0,1,0,2,1,0,0,0,0,0,0,1,0,3,3,63,0,290,16,306,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C05,99,67,8,6,1,0,42,8,30,1,1,1,0,0,0,0,1,0,0,0,0,0,2,0,0,2,3,82,0,354,12,366,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C06,90,70,6,6,4,1,29,4,14,4,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,6,4,59,1,301,17,319,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,113,B,106,97,1,8,1,1,24,3,18,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,35,0,305,6,311,682,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,113,C01,111,89,4,5,1,0,20,4,41,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,31,0,315,7,322,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,114,B,73,71,4,8,13,2,53,3,15,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,3,59,0,309,13,322,628,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,114,C01,82,106,5,4,11,1,38,1,26,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,5,57,0,345,13,358,628,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,114,C02,77,115,4,2,8,1,49,0,27,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,3,2,63,0,356,16,372,627,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,114,C03,90,120,1,4,11,1,35,0,21,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,52,0,344,17,361,627,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,B,127,89,1,10,2,2,29,3,22,3,4,1,0,0,0,0,2,0,0,0,2,0,1,0,0,2,1,50,0,351,8,359,744,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C01,113,86,1,9,5,3,44,3,21,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,46,1,339,4,344,744,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C02,117,92,6,19,4,1,31,2,7,1,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,37,0,331,9,340,744,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C03,117,85,6,5,2,2,33,0,13,1,3,0,0,0,0,0,1,0,0,0,0,0,3,0,0,4,0,30,0,305,12,317,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C04,115,77,3,12,2,6,37,1,21,1,3,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,41,0,327,11,338,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C05,110,68,8,10,5,3,23,3,21,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,40,1,301,4,306,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C06,109,79,6,8,4,4,40,2,22,0,3,3,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,50,0,336,13,349,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C07,112,69,7,9,4,5,27,3,18,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,2,44,0,311,7,318,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C08,134,82,5,9,2,4,36,3,21,0,7,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,45,0,354,4,358,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C09,138,59,2,12,2,2,26,0,12,0,5,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,43,0,308,5,313,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C10,112,68,7,13,4,0,44,1,15,0,1,0,0,0,0,1,2,0,0,0,0,0,2,0,0,2,3,38,0,313,6,319,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C11,99,86,5,8,2,5,29,3,18,1,7,0,0,1,0,1,0,1,0,0,0,0,1,0,0,2,0,35,0,304,11,315,743,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,B,83,83,7,4,2,2,28,2,9,0,3,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,37,1,266,5,272,685,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,C01,74,77,2,7,2,1,22,2,12,1,5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,35,0,245,3,248,685,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,C02,76,70,1,9,1,1,23,1,11,1,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,3,1,40,0,246,6,252,685,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,C03,86,84,2,13,1,1,29,2,9,2,5,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,46,0,285,5,290,685,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,C04,84,69,4,11,1,2,21,4,14,2,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,2,4,34,0,258,12,270,685,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,C05,87,57,5,12,5,2,17,3,18,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,29,0,245,7,252,685,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,C06,102,85,7,8,1,1,17,0,17,3,4,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,32,0,283,10,293,685,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,C07,77,92,2,8,1,4,26,4,13,0,6,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5,0,37,0,277,5,282,684,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,116,C08,73,58,2,3,1,0,22,2,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,25,0,205,6,211,684,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,117,B,121,61,7,28,1,0,19,5,10,2,11,2,0,0,0,0,2,0,1,0,0,1,0,0,0,6,3,24,0,304,8,312,597,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,117,C01,108,62,5,13,3,1,23,1,16,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,42,0,284,9,293,597,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,117,C02,122,66,10,14,3,3,14,0,16,3,8,1,0,0,0,1,1,0,0,0,0,0,1,0,1,6,1,21,0,292,8,300,597,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,117,C03,93,72,4,23,3,2,25,6,22,1,5,0,0,0,0,1,0,0,0,0,0,0,1,0,0,3,1,35,0,297,7,304,597,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,B,68,68,2,8,2,1,35,4,14,4,4,2,1,0,0,1,0,1,0,0,0,0,0,0,0,4,6,56,0,281,9,290,731,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C01,48,50,11,8,1,3,38,7,26,2,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4,2,45,0,251,15,266,731,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C02,84,85,11,11,2,3,25,8,19,3,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,5,2,44,0,313,9,322,731,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C03,71,71,9,7,2,4,33,3,28,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,2,50,0,287,13,300,731,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C04,70,77,10,8,1,2,32,1,15,0,4,1,0,0,0,0,3,0,0,0,0,0,0,1,0,6,4,55,0,290,10,300,731,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C05,71,49,13,6,1,2,21,2,19,4,2,1,0,2,0,2,0,0,0,0,0,0,0,0,0,4,5,56,0,260,10,270,731,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C06,61,70,7,7,2,2,25,2,21,2,3,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3,4,40,0,252,7,259,731,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C07,73,59,14,18,1,3,16,4,18,5,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,45,0,277,8,285,731,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C08,79,59,11,4,5,3,27,6,21,1,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,2,2,40,1,266,13,280,730,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C09,75,60,4,5,3,3,22,3,32,6,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,3,45,0,267,10,277,730,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,118,C10,82,68,8,10,3,7,29,6,24,6,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,32,0,291,13,304,730,,,,
