CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,515,1,51,94,55,2,4,1,1,1,17,0,2,1,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,52,0,285,10,295,430
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,516,1,71,113,82,5,1,5,3,2,22,0,3,1,0,0,0,7,1,0,0,1,0,0,0,0,0,3,0,35,0,355,8,363,553
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,517,1,39,43,66,4,5,1,5,3,12,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,63,0,250,7,257,450
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,518,1,8,29,5,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,39,0,88,5,93,153
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,519,1,35,61,35,8,9,1,0,3,0,2,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,37,0,199,5,204,357
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,520,1,67,79,55,13,13,6,8,4,15,0,1,2,0,0,0,5,1,1,0,0,0,0,1,0,2,2,1,69,0,345,12,357,616
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,521,1,52,93,56,8,2,0,3,3,40,3,3,1,0,0,0,3,0,0,1,1,0,0,0,0,1,0,1,58,0,329,18,347,505
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,522,1,86,69,66,10,3,1,6,4,56,2,4,1,0,0,0,2,1,0,0,0,0,1,0,0,0,6,1,84,0,403,17,420,663
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,523,2,92,173,74,20,3,3,4,4,43,4,10,1,0,0,0,7,0,0,3,0,0,0,0,1,0,0,1,100,0,543,21,564,875
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,524,1,66,72,79,10,0,3,2,0,27,2,5,2,0,0,1,2,1,0,0,0,0,0,0,0,0,2,0,48,0,322,13,335,570
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,525,1,53,51,40,21,1,0,6,3,33,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,29,0,242,5,247,379
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,526,2,113,119,46,22,2,2,12,1,75,2,6,1,0,0,0,4,0,0,0,0,0,0,1,0,0,1,1,89,0,497,13,510,789
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,527,1,72,88,62,18,2,2,8,4,43,4,6,0,1,0,0,3,0,0,0,0,0,0,1,1,0,0,4,62,0,381,8,389,634
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,528,2,139,96,89,18,7,4,7,2,76,4,1,0,0,1,0,8,0,2,0,0,0,0,2,0,2,1,0,104,0,563,28,591,961
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,529,1,59,55,33,9,2,2,3,0,41,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,0,254,7,261,401
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,530,1,63,62,33,8,3,0,3,7,51,3,0,2,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,53,0,293,15,308,474
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,531,2,83,119,76,10,7,1,9,10,62,0,4,0,0,0,0,4,0,0,0,0,0,1,1,1,0,3,4,85,0,480,23,503,820
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,532,2,175,214,64,25,7,8,11,5,38,1,6,1,0,0,0,1,0,0,1,0,0,0,2,0,0,5,1,95,0,660,8,668,1035
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,533,1,33,15,5,2,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,12,0,72,5,77,99
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,534,1,35,73,19,6,1,1,1,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,88,0,258,5,263,417
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,535,1,68,81,16,2,0,1,4,0,27,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,77,0,282,12,294,457
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,536,1,30,71,48,2,3,3,2,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,282,9,291,450
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,537,1,58,73,72,7,0,2,8,0,26,2,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,97,0,353,10,363,626
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,538,1,55,83,37,5,0,0,8,2,23,1,3,2,1,0,0,3,0,0,2,1,0,1,0,0,0,1,0,84,0,312,8,320,572
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,539,1,51,76,31,5,2,3,8,6,11,7,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,153,0,359,13,372,616
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,540,2,32,83,51,8,3,1,6,4,32,0,1,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,3,178,0,406,19,425,783
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,541,2,62,118,43,4,5,0,5,3,66,7,3,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,188,0,510,17,527,877
1,18,NAYARIT,4,TUXPAN,15,SANTIAGO IXCUINTLA,542,2,66,166,54,10,15,10,14,4,38,0,5,0,1,0,0,6,2,0,1,0,0,0,1,0,0,0,0,152,8,545,10,563,960
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,543,2,124,235,86,29,16,3,11,3,31,1,11,1,0,1,0,4,1,0,1,0,0,0,3,0,0,3,0,94,0,658,23,681,1057
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,544,1,42,89,21,8,3,0,2,2,13,1,2,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,56,0,244,13,257,421
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,545,2,150,88,29,10,16,2,8,5,73,1,3,2,0,1,0,3,0,1,0,0,0,0,1,0,0,2,2,170,0,567,35,602,970
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,546,2,90,91,28,7,14,3,10,1,70,4,4,2,0,0,0,4,0,0,0,0,0,0,0,0,0,4,3,181,0,516,33,549,851
1,18,NAYARIT,2,TECUALA,16,TECUALA,547,1,50,119,68,4,3,0,6,3,21,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,86,0,370,11,381,551
1,18,NAYARIT,2,TECUALA,16,TECUALA,548,1,89,147,40,7,3,2,17,4,47,4,1,1,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,61,0,428,22,450,686
1,18,NAYARIT,2,TECUALA,16,TECUALA,549,1,124,101,41,6,2,0,25,2,52,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,69,0,432,13,445,663
1,18,NAYARIT,2,TECUALA,16,TECUALA,550,3,200,280,107,24,8,6,59,10,110,5,7,1,0,0,1,3,0,0,0,0,0,1,1,2,0,4,1,158,0,988,33,1021,1512
1,18,NAYARIT,2,TECUALA,16,TECUALA,551,1,66,120,49,3,3,1,34,1,31,7,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,51,0,369,20,389,619
1,18,NAYARIT,2,TECUALA,16,TECUALA,552,1,75,111,42,0,6,0,16,1,63,5,4,1,0,0,0,6,0,0,1,0,0,2,1,0,0,1,2,44,0,381,19,400,613
1,18,NAYARIT,2,TECUALA,16,TECUALA,553,1,50,106,50,1,0,5,7,4,23,1,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,90,0,344,15,359,513
1,18,NAYARIT,2,TECUALA,16,TECUALA,554,1,72,123,48,7,5,1,21,2,28,3,3,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,2,66,0,385,11,396,629
1,18,NAYARIT,2,TECUALA,16,TECUALA,555,1,76,86,41,4,1,0,14,3,39,3,2,2,0,0,0,3,1,0,1,0,0,0,0,0,0,2,1,44,0,323,13,336,484
1,18,NAYARIT,2,TECUALA,16,TECUALA,556,1,61,45,28,2,2,0,9,0,26,1,3,1,0,0,0,4,0,0,0,0,1,1,0,0,0,0,0,17,0,201,2,203,295
1,18,NAYARIT,2,TECUALA,16,TECUALA,557,1,49,65,13,5,3,0,9,0,23,4,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,9,0,186,8,194,256
1,18,NAYARIT,2,TECUALA,16,TECUALA,558,1,62,75,24,4,3,0,6,1,26,1,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,2,0,34,0,243,4,247,349
1,18,NAYARIT,2,TECUALA,16,TECUALA,559,1,86,63,32,5,5,1,14,2,32,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,29,0,273,11,284,434
1,18,NAYARIT,2,TECUALA,16,TECUALA,560,1,67,83,27,4,2,1,17,0,24,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,4,0,22,0,256,3,259,371
1,18,NAYARIT,2,TECUALA,16,TECUALA,561,2,153,156,30,8,2,0,23,1,69,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,61,0,517,10,527,437
1,18,NAYARIT,2,TECUALA,16,TECUALA,562,1,94,125,31,6,11,3,12,1,34,3,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,46,0,374,5,379,580
1,18,NAYARIT,2,TECUALA,16,TECUALA,563,1,122,88,24,3,3,1,33,0,39,3,3,2,0,1,0,2,0,0,1,0,1,0,0,0,0,2,0,25,0,353,5,358,559
1,18,NAYARIT,2,TECUALA,16,TECUALA,564,2,111,141,84,6,7,3,25,0,42,12,2,1,0,0,0,3,0,0,0,0,0,1,0,0,0,3,1,63,0,505,15,520,795
1,18,NAYARIT,2,TECUALA,16,TECUALA,565,1,10,46,3,4,1,0,7,2,4,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,41,0,121,3,124,164
1,18,NAYARIT,2,TECUALA,16,TECUALA,566,1,4,42,41,0,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,121,2,123,147
1,18,NAYARIT,2,TECUALA,16,TECUALA,567,2,59,254,43,4,1,2,3,1,14,0,1,0,0,0,0,2,0,0,1,0,1,0,2,0,1,2,0,143,0,534,13,547,739
1,18,NAYARIT,2,TECUALA,16,TECUALA,568,1,44,140,34,3,4,2,92,4,11,1,0,0,0,0,0,2,0,0,0,0,0,0,1,3,0,3,0,73,0,417,9,426,663
1,18,NAYARIT,2,TECUALA,16,TECUALA,569,1,75,54,6,1,1,3,7,1,9,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,71,0,232,6,238,321
1,18,NAYARIT,2,TECUALA,16,TECUALA,570,2,121,188,97,9,20,3,24,7,26,15,2,0,0,0,0,1,0,0,1,0,2,0,13,1,0,7,1,67,0,605,51,656,987
1,18,NAYARIT,2,TECUALA,16,TECUALA,571,2,67,151,100,3,3,1,13,5,53,0,1,0,0,0,0,6,0,0,0,1,0,1,1,0,0,4,1,112,0,523,32,555,777
1,18,NAYARIT,2,TECUALA,16,TECUALA,572,1,56,115,65,6,5,5,5,11,44,0,0,0,0,1,0,0,0,0,1,0,0,1,5,1,3,1,1,62,0,388,17,405,606
1,18,NAYARIT,2,TECUALA,16,TECUALA,573,1,92,123,86,3,6,2,8,14,34,1,0,1,0,0,0,1,1,1,0,0,0,2,0,0,0,1,2,75,0,453,16,469,749
1,18,NAYARIT,2,TECUALA,16,TECUALA,574,1,74,110,72,0,3,1,4,11,27,1,2,0,0,0,0,1,0,1,0,0,0,0,0,1,0,4,2,56,0,370,14,384,541
1,18,NAYARIT,2,TECUALA,16,TECUALA,575,2,89,107,89,1,5,2,9,16,52,0,3,0,0,0,0,2,0,0,1,0,1,0,1,1,0,3,1,105,0,488,21,509,789
1,18,NAYARIT,2,TECUALA,16,TECUALA,576,1,112,115,40,1,7,4,6,16,47,0,2,0,0,0,0,4,0,0,0,0,0,4,6,0,0,4,1,27,0,396,18,414,717
1,18,NAYARIT,2,TECUALA,16,TECUALA,577,1,62,106,22,3,1,1,9,2,35,1,1,1,0,0,0,2,0,0,0,0,0,1,0,1,0,2,0,77,0,327,8,335,499
1,18,NAYARIT,2,TECUALA,16,TECUALA,578,2,63,131,49,7,0,0,12,8,61,1,2,0,0,0,0,3,0,0,0,0,0,0,1,2,1,4,0,108,0,453,24,477,826
1,18,NAYARIT,2,TECUALA,16,TECUALA,579,1,28,140,34,2,2,0,9,1,26,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,168,0,415,11,426,613
1,18,NAYARIT,2,TECUALA,16,TECUALA,580,2,60,115,24,3,9,1,4,4,32,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,1,248,0,509,17,526,762
1,18,NAYARIT,2,TECUALA,16,TECUALA,581,1,31,143,14,6,3,2,19,1,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,332,15,347,484
1,18,NAYARIT,2,TECUALA,16,TECUALA,582,2,68,150,103,8,12,3,8,7,24,0,0,2,1,0,0,4,0,0,1,0,1,0,3,0,0,2,3,160,0,560,30,590,969
1,18,NAYARIT,2,TECUALA,16,TECUALA,583,2,78,120,81,3,4,4,12,4,79,2,4,0,0,0,1,4,0,0,0,0,0,0,0,3,0,4,0,92,0,495,22,517,790
1,18,NAYARIT,2,TECUALA,16,TECUALA,584,1,57,106,67,2,5,6,12,4,65,1,0,0,0,0,0,3,0,0,1,0,0,1,1,0,0,2,0,83,0,416,20,436,704
1,18,NAYARIT,2,TECUALA,16,TECUALA,585,1,36,69,20,2,2,10,9,0,38,1,3,1,2,0,1,0,0,1,0,0,0,0,0,0,0,3,1,83,0,282,21,303,463
1,18,NAYARIT,2,TECUALA,16,TECUALA,586,1,30,119,50,3,3,8,8,0,15,0,2,0,0,0,0,2,0,0,2,3,1,0,0,0,0,0,0,110,0,356,29,385,577
1,18,NAYARIT,2,TECUALA,16,TECUALA,587,1,54,189,79,3,6,1,7,8,13,1,6,1,0,0,1,2,0,0,1,0,0,1,1,3,1,0,1,52,0,431,30,461,678
1,18,NAYARIT,2,TECUALA,16,TECUALA,588,2,79,216,74,2,7,5,10,14,69,0,3,0,0,0,0,3,0,0,3,1,0,1,0,1,0,2,0,37,0,527,32,559,894
1,18,NAYARIT,2,TECUALA,16,TECUALA,589,1,17,42,5,1,0,0,4,1,14,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,38,0,125,4,129,250
1,18,NAYARIT,2,TECUALA,16,TECUALA,590,2,20,49,38,0,2,0,1,3,10,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,27,0,154,7,161,202
1,18,NAYARIT,2,TECUALA,16,TECUALA,591,2,117,152,48,10,7,3,12,4,18,1,2,0,0,0,1,1,0,0,0,0,0,0,1,0,0,2,0,46,0,425,23,448,766
1,18,NAYARIT,2,TECUALA,16,TECUALA,592,1,24,34,19,1,3,2,1,2,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,0,122,3,125,186
1,18,NAYARIT,2,TECUALA,16,TECUALA,593,1,29,128,20,3,4,4,4,4,37,2,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,3,1,20,0,263,13,276,407
1,18,NAYARIT,2,TECUALA,16,TECUALA,594,1,47,70,15,4,2,8,15,1,26,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,26,0,219,9,228,325
1,18,NAYARIT,2,TECUALA,16,TECUALA,595,1,67,99,26,4,3,2,4,2,16,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,2,0,26,0,256,4,260,367
1,18,NAYARIT,2,TECUALA,16,TECUALA,596,1,11,88,11,2,6,0,2,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,3,37,0,174,7,181,286
1,18,NAYARIT,6,TEPIC,17,TEPIC,597,2,198,103,31,28,3,3,28,6,104,11,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,21,2,47,0,592,7,599,1003
1,18,NAYARIT,9,TEPIC,17,TEPIC,598,5,580,367,114,73,14,3,71,22,327,26,23,9,0,0,1,14,4,0,1,0,0,1,2,2,1,57,16,197,0,1925,39,1964,3576
1,18,NAYARIT,9,TEPIC,17,TEPIC,599,1,114,112,9,12,3,0,21,3,80,7,1,2,0,0,0,2,0,0,0,0,0,0,0,0,0,11,2,47,0,426,10,436,728
1,18,NAYARIT,9,TEPIC,17,TEPIC,600,2,201,97,20,17,6,14,19,6,123,7,1,7,1,1,3,0,1,0,0,0,0,0,3,0,0,36,4,110,1,677,20,698,1257
1,18,NAYARIT,9,TEPIC,17,TEPIC,601,4,413,195,38,39,13,1,52,10,230,9,16,4,1,1,1,9,1,0,1,0,0,4,2,1,0,47,5,164,0,1257,36,1293,2293
1,18,NAYARIT,9,TEPIC,17,TEPIC,602,2,303,162,39,25,2,2,24,6,184,8,14,0,0,0,0,3,1,1,0,0,1,1,0,1,0,33,5,58,0,873,12,885,1280
1,18,NAYARIT,9,TEPIC,17,TEPIC,603,2,196,121,23,17,2,5,24,10,140,3,5,1,0,0,0,2,3,0,1,0,0,0,2,2,0,39,2,52,0,650,16,666,1113
1,18,NAYARIT,9,TEPIC,17,TEPIC,604,2,213,124,27,15,4,2,27,2,186,7,4,3,0,0,0,7,2,1,0,0,0,0,0,0,0,25,0,59,0,708,10,718,1278
1,18,NAYARIT,9,TEPIC,17,TEPIC,605,2,194,158,18,12,4,2,39,7,115,10,3,2,0,0,0,4,0,0,0,0,0,1,1,1,0,43,1,37,52,652,19,723,1330
1,18,NAYARIT,9,TEPIC,17,TEPIC,606,2,201,185,26,16,5,2,36,4,127,15,6,0,0,0,0,4,1,0,2,0,1,2,1,1,0,57,4,54,0,750,20,770,1291
1,18,NAYARIT,9,TEPIC,17,TEPIC,607,5,523,306,59,41,8,4,93,24,264,18,7,4,1,1,1,6,2,0,1,0,0,3,1,2,0,89,6,197,1,1661,57,1719,3117
1,18,NAYARIT,11,TEPIC,17,TEPIC,610,3,456,214,42,41,5,6,44,13,136,10,21,3,0,1,1,11,0,0,1,0,0,0,0,0,0,41,6,69,0,1121,9,1130,1629
1,18,NAYARIT,8,TEPIC,17,TEPIC,612,3,507,263,44,39,3,4,48,6,229,5,4,4,1,1,0,6,0,0,2,0,0,0,0,0,0,40,8,49,0,1263,18,1281,1887
1,18,NAYARIT,8,TEPIC,17,TEPIC,613,3,437,218,32,34,5,1,24,9,213,8,8,4,0,0,0,1,2,0,0,0,0,2,1,0,0,51,6,53,0,1109,25,1134,1670
1,18,NAYARIT,8,TEPIC,17,TEPIC,614,2,239,130,20,11,1,4,18,3,87,6,7,0,0,0,0,1,1,0,0,0,0,0,0,0,0,21,2,21,0,572,8,580,764
1,18,NAYARIT,8,TEPIC,17,TEPIC,615,2,187,130,22,20,1,2,19,3,101,11,5,3,1,0,0,1,1,0,2,0,0,0,1,0,0,7,1,41,0,559,9,568,815
1,18,NAYARIT,8,TEPIC,17,TEPIC,616,2,230,147,67,21,3,2,22,1,126,4,12,3,0,1,4,1,0,2,0,0,0,0,0,0,0,14,1,40,0,701,13,714,1154
1,18,NAYARIT,8,TEPIC,17,TEPIC,617,2,278,159,37,17,7,2,32,8,97,12,14,1,1,0,0,7,1,1,1,0,0,1,0,2,0,27,3,9,8,717,6,731,1080
1,18,NAYARIT,8,TEPIC,17,TEPIC,618,1,117,79,26,8,3,2,7,5,50,7,3,0,0,1,0,3,0,0,0,0,0,0,0,0,0,12,2,17,0,342,9,351,513
1,18,NAYARIT,8,TEPIC,17,TEPIC,619,1,120,70,28,9,3,6,30,2,93,2,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,14,0,35,1,420,8,429,747
1,18,NAYARIT,8,TEPIC,17,TEPIC,620,1,172,91,15,9,7,0,21,6,76,4,6,2,0,1,0,0,1,1,0,0,0,0,0,0,0,18,1,17,0,448,4,452,717
1,18,NAYARIT,9,TEPIC,17,TEPIC,621,2,181,134,27,18,2,3,20,9,132,6,7,2,0,0,0,2,0,0,1,1,0,0,0,0,0,18,1,35,0,599,13,612,1065
1,18,NAYARIT,9,TEPIC,17,TEPIC,622,1,150,83,26,24,3,0,29,2,63,6,6,3,0,0,0,1,2,0,2,0,0,2,0,0,0,23,0,27,0,452,10,462,739
1,18,NAYARIT,9,TEPIC,17,TEPIC,623,2,180,166,3,12,5,2,29,8,131,10,5,0,0,1,0,1,0,1,1,1,0,1,1,0,0,41,5,59,1,663,16,680,1118
1,18,NAYARIT,9,TEPIC,17,TEPIC,624,2,129,105,25,18,2,2,18,6,87,5,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,42,3,33,0,480,11,491,810
1,18,NAYARIT,9,TEPIC,17,TEPIC,625,1,110,85,17,15,2,1,17,2,55,1,5,0,0,0,0,1,0,1,1,0,0,0,3,0,0,19,1,25,0,361,7,368,573
1,18,NAYARIT,9,TEPIC,17,TEPIC,626,2,240,138,30,25,5,4,33,3,178,16,7,3,0,0,1,1,0,0,0,0,1,1,0,1,0,54,3,79,1,823,15,839,1383
1,18,NAYARIT,9,TEPIC,17,TEPIC,627,2,241,99,25,34,3,2,36,11,132,4,8,3,1,0,0,5,0,0,0,0,0,1,0,2,0,37,1,66,0,711,18,729,1142
1,18,NAYARIT,9,TEPIC,17,TEPIC,628,2,186,75,23,8,1,1,22,3,76,6,2,1,0,0,0,2,0,0,0,1,0,0,0,1,0,76,1,38,1,523,13,537,909
1,18,NAYARIT,9,TEPIC,17,TEPIC,629,2,177,84,27,13,6,0,20,4,106,4,4,1,1,0,0,9,0,0,1,0,0,1,1,0,0,19,4,77,0,559,14,573,1019
1,18,NAYARIT,9,TEPIC,17,TEPIC,630,3,252,199,55,21,3,4,31,9,140,15,15,1,0,0,0,6,2,0,2,0,0,1,2,0,0,38,4,74,0,874,23,897,1642
1,18,NAYARIT,9,TEPIC,17,TEPIC,631,3,353,283,45,26,10,2,41,9,171,15,10,4,1,0,1,9,1,0,0,0,0,1,1,0,0,32,8,51,0,1074,20,1094,1670
1,18,NAYARIT,6,TEPIC,17,TEPIC,632,2,280,109,34,50,2,4,27,4,147,17,15,4,0,0,0,6,1,0,2,0,1,1,0,1,0,26,5,42,0,778,12,790,1420
1,18,NAYARIT,9,TEPIC,17,TEPIC,635,3,404,245,50,17,7,3,32,9,240,15,11,3,0,0,0,10,1,0,0,0,0,1,2,1,0,26,2,48,0,1127,21,1148,1872
1,18,NAYARIT,9,TEPIC,17,TEPIC,636,1,107,61,30,14,2,3,16,4,65,5,5,2,0,0,0,6,0,0,1,0,0,1,0,0,0,12,1,19,0,354,13,367,611
1,18,NAYARIT,9,TEPIC,17,TEPIC,637,1,121,90,18,11,2,0,18,2,98,11,2,1,0,1,0,4,0,0,0,0,1,0,0,0,1,20,3,30,0,434,13,447,738
1,18,NAYARIT,9,TEPIC,17,TEPIC,638,1,124,84,28,17,0,1,8,1,53,3,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,12,1,21,0,360,7,367,552
1,18,NAYARIT,9,TEPIC,17,TEPIC,639,2,167,102,24,17,3,4,19,6,83,5,6,1,0,0,0,4,0,0,0,0,0,0,0,0,0,23,2,25,0,491,9,500,787
1,18,NAYARIT,9,TEPIC,17,TEPIC,640,2,222,118,19,15,2,2,25,6,67,6,4,2,0,0,0,7,2,0,0,0,0,0,2,1,0,58,5,44,0,607,13,620,961
1,18,NAYARIT,9,TEPIC,17,TEPIC,641,1,98,62,12,14,4,2,14,2,53,4,6,1,0,0,0,6,0,0,0,0,0,0,0,0,0,12,0,20,0,310,14,324,498
1,18,NAYARIT,9,TEPIC,17,TEPIC,642,2,167,108,14,16,1,3,18,3,89,3,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,21,2,45,0,496,13,509,772
1,18,NAYARIT,8,TEPIC,17,TEPIC,643,2,187,135,18,12,2,1,29,1,106,9,9,1,1,0,0,5,0,0,2,0,0,2,1,0,0,11,3,31,1,566,11,578,890
1,18,NAYARIT,8,TEPIC,17,TEPIC,644,1,157,88,25,19,2,1,19,4,60,9,7,0,0,0,0,2,2,0,1,0,0,2,1,0,0,25,0,21,0,445,18,463,745
1,18,NAYARIT,8,TEPIC,17,TEPIC,645,2,237,119,9,16,1,2,14,2,115,2,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,12,1,13,1,550,13,564,830
1,18,NAYARIT,8,TEPIC,17,TEPIC,646,2,230,140,35,13,2,1,22,3,91,8,8,2,0,2,0,2,0,0,0,0,0,1,1,0,0,28,2,36,0,627,9,636,972
1,18,NAYARIT,8,TEPIC,17,TEPIC,647,1,125,64,12,7,1,0,5,2,46,5,0,1,0,0,0,3,1,0,0,0,0,0,1,0,0,8,0,13,0,294,8,302,435
1,18,NAYARIT,8,TEPIC,17,TEPIC,648,1,133,108,14,11,1,0,22,1,78,3,2,0,0,0,0,2,0,0,0,0,1,0,1,1,0,16,0,22,1,416,5,422,675
1,18,NAYARIT,8,TEPIC,17,TEPIC,649,1,100,86,16,8,3,3,23,4,64,2,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,9,0,333,5,338,528
1,18,NAYARIT,8,TEPIC,17,TEPIC,650,1,107,106,38,9,0,2,11,2,51,6,3,2,0,0,0,1,1,0,1,0,0,0,0,0,0,11,2,19,0,372,7,379,583
1,18,NAYARIT,8,TEPIC,17,TEPIC,651,2,234,167,24,10,8,4,20,5,119,3,6,2,1,0,0,3,1,0,1,0,0,0,0,0,0,22,2,46,0,678,15,693,1237
1,18,NAYARIT,9,TEPIC,17,TEPIC,652,1,159,82,16,16,3,6,13,3,71,3,8,0,0,0,1,6,0,0,3,0,0,0,0,1,0,17,1,26,1,435,11,447,682
1,18,NAYARIT,9,TEPIC,17,TEPIC,653,1,128,80,6,15,0,0,8,3,62,2,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,18,1,15,0,347,7,354,497
