CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PVEM,NVA_ALIANZA,PRD,PT,PCP,MC,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,820,1,134,92,13,9,65,7,5,17,9,5,13,9,7,4,389,16,405,747
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,821,5,433,339,54,29,346,41,19,86,89,10,23,28,37,21,1555,50,1605,3291
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1076,1,161,124,9,1,20,0,1,5,1,4,0,6,0,0,332,11,343,501
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1077,1,133,105,10,3,19,1,0,2,2,3,0,0,0,0,278,15,293,546
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1078,1,32,46,2,1,4,1,0,0,1,0,0,0,0,0,87,0,87,177
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1079,1,75,12,12,1,20,0,3,0,0,0,0,0,1,0,124,13,137,379
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1080,1,31,59,0,0,8,0,0,0,0,0,0,0,0,0,98,4,102,148
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1081,1,69,45,0,0,9,2,0,4,0,0,1,0,0,0,130,2,132,214
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1082,1,54,42,6,2,25,0,0,0,1,0,0,3,0,0,133,5,138,266
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1083,1,21,22,0,0,9,0,0,2,0,1,0,2,0,0,57,3,60,157
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1084,1,24,37,2,0,7,2,0,0,0,0,0,4,0,0,76,2,78,279
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1085,1,44,73,5,1,13,0,0,0,0,0,0,0,0,0,136,5,141,240
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1086,2,237,97,105,0,11,22,2,1,2,8,0,0,0,0,485,21,506,904
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1087,1,38,40,2,1,51,1,0,1,1,0,0,0,0,1,136,10,146,245
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1088,1,152,94,5,2,96,4,0,3,0,0,0,7,3,0,366,8,374,551
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1089,1,56,70,3,0,61,1,0,1,1,4,1,0,0,0,198,6,204,342
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1090,1,69,100,6,1,39,2,0,1,3,0,2,16,2,0,241,7,248,425
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1091,1,6,43,2,1,48,1,0,0,0,0,0,1,2,0,104,4,108,243
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1092,1,49,141,8,4,58,3,0,0,0,0,1,0,0,0,264,14,278,568
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1093,1,85,117,4,0,101,6,0,2,1,0,0,0,0,0,316,5,321,559
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1094,1,8,41,1,0,5,0,1,2,0,0,0,4,1,1,64,3,67,120
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1095,1,57,2,1,0,2,1,0,0,0,0,0,0,0,0,63,1,64,146
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1096,1,171,73,0,3,10,6,1,1,0,0,1,5,0,0,271,24,295,691
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1097,1,126,52,6,3,26,0,0,0,1,4,0,0,0,0,218,10,228,573
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1098,1,40,11,3,1,1,0,0,0,0,0,0,0,0,0,56,2,58,160
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1099,1,32,9,2,4,12,1,1,1,0,0,1,2,0,0,65,2,67,132
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1100,2,107,88,10,4,114,15,5,5,7,2,1,5,4,0,367,22,389,990
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1101,2,56,45,11,6,250,11,13,15,1,4,0,2,3,0,417,29,446,982
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1102,1,41,17,0,0,39,1,0,3,0,0,0,3,3,0,107,3,110,225
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1103,2,67,58,7,3,180,8,4,17,9,1,1,1,5,0,361,17,378,845
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1104,2,62,141,2,3,154,7,4,7,2,0,0,3,11,0,396,11,407,1069
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1105,2,44,55,18,2,145,13,6,12,13,1,3,1,15,1,329,14,343,755
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1106,4,611,275,19,23,129,30,9,61,61,7,10,15,13,23,1286,53,1339,2501
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,838,2,123,97,15,15,156,10,2,30,14,6,7,3,6,4,488,33,521,1000
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,839,2,244,143,21,19,208,18,6,41,27,7,23,0,0,6,763,29,792,1363
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,840,2,147,83,15,7,196,17,8,24,22,5,9,4,16,1,554,23,577,1068
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,841,2,100,88,13,9,111,5,6,16,17,9,3,1,5,2,385,21,406,819
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,849,2,126,110,14,17,134,7,10,15,16,5,6,3,4,2,469,20,489,974
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,850,2,94,101,12,5,119,6,2,20,12,1,4,13,14,2,405,15,420,764
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,851,2,216,147,15,10,167,18,5,38,52,5,10,15,24,6,728,47,775,1381
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,852,2,95,94,15,12,135,4,6,21,14,4,7,5,3,7,422,32,454,781
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,853,1,59,29,3,4,58,4,3,11,4,4,1,0,0,2,182,8,190,405
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,854,2,120,85,16,1,87,11,13,20,14,2,9,10,9,5,402,24,426,908
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,855,1,62,54,7,1,85,6,1,17,15,2,5,0,0,3,258,8,266,578
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,856,2,95,92,15,9,133,6,6,13,23,7,5,5,9,2,420,28,448,996
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,863,3,264,185,33,20,229,18,9,43,52,10,18,0,6,10,897,39,936,1647
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,864,1,41,44,7,4,33,5,0,6,9,0,3,4,5,0,161,9,170,443
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,873,1,28,25,5,3,26,5,0,3,10,2,3,0,4,1,115,4,119,302
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,874,1,75,56,9,7,71,8,2,14,12,0,4,0,0,0,258,9,267,528
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,875,1,101,67,16,5,115,7,2,20,13,4,11,0,0,4,365,16,381,684
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,876,2,111,69,15,13,112,6,4,22,29,6,10,8,10,1,416,17,433,806
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,877,2,229,170,18,24,194,24,10,39,35,5,15,9,27,5,804,52,856,1414
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,878,2,123,107,23,5,112,6,7,34,18,1,10,2,1,11,460,20,480,962
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,879,2,126,105,13,12,135,9,5,22,22,7,5,4,7,8,480,12,492,826
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,880,1,58,67,0,0,53,0,0,9,12,0,2,0,0,4,205,4,209,496
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,894,1,15,23,2,2,13,1,0,7,7,0,2,2,2,3,79,2,81,176
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,895,1,54,27,12,2,55,7,2,13,3,1,6,1,7,0,190,8,198,435
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,896,2,125,105,36,13,106,5,5,26,20,3,18,5,8,6,481,21,502,877
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,897,2,116,86,15,9,95,10,2,20,13,3,7,5,6,4,391,33,424,795
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,898,2,161,95,18,9,95,12,5,19,29,6,7,5,7,6,474,20,494,894
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,899,1,70,45,10,9,67,4,15,12,15,4,4,1,0,8,264,2,266,489
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,900,1,72,49,5,3,63,4,4,15,12,3,3,4,4,3,244,23,267,534
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,901,2,116,94,20,3,99,8,9,26,21,8,6,6,7,12,435,25,460,857
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,902,1,106,62,11,6,42,8,3,27,30,3,8,0,0,5,311,11,322,609
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,919,1,76,76,15,9,37,10,3,17,19,5,6,8,6,2,289,10,299,622
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,920,2,135,74,12,10,101,14,5,18,20,6,5,7,8,8,423,25,448,844
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,921,2,244,176,19,12,151,9,5,37,46,8,18,124,77,7,933,32,965,1488
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,922,3,289,186,25,22,126,25,10,60,49,7,18,10,2,19,848,28,876,1626
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,924,4,472,276,43,44,214,26,15,103,47,15,21,18,19,13,1326,41,1367,2607
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,925,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,735
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,926,2,117,79,34,8,113,10,4,26,26,8,10,5,3,4,447,22,469,1025
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,927,2,115,96,25,9,62,11,8,20,21,4,9,10,10,1,401,22,423,761
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,931,2,228,158,39,28,94,14,9,41,49,7,9,14,10,14,714,31,745,1315
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,932,2,267,172,20,20,115,16,10,50,53,15,14,8,9,14,783,22,805,1394
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,936,5,688,398,54,35,256,34,23,151,115,21,43,18,28,17,1881,109,1990,3532
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,951,2,146,98,14,16,65,2,3,34,24,1,9,8,6,8,434,23,457,831
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,990,1,78,88,10,13,65,9,4,17,33,3,10,4,3,6,343,15,358,620
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,991,1,70,57,4,2,39,5,2,16,21,0,12,2,11,3,244,11,255,427
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,992,1,74,82,14,8,26,11,2,12,18,1,3,5,6,0,262,12,274,569
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,993,1,88,48,13,3,62,9,1,16,11,2,5,9,5,1,273,16,289,546
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,994,2,138,87,22,7,109,15,7,36,23,4,8,5,2,3,466,32,498,989
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,995,1,108,76,13,2,52,10,4,15,21,1,8,5,6,3,324,14,338,674
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1008,1,75,95,8,8,56,10,11,17,9,9,8,3,5,2,316,26,342,645
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1009,1,113,66,16,7,56,13,6,17,14,3,13,5,1,5,335,18,353,583
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1010,1,26,27,3,4,27,3,2,1,5,2,2,0,4,0,106,5,111,324
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1011,1,76,62,12,9,83,15,2,17,11,5,2,7,4,0,305,22,327,591
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1012,2,113,83,25,9,131,7,9,24,14,7,9,8,6,7,452,26,478,1033
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1013,2,105,92,12,7,95,9,3,14,21,7,15,11,5,1,397,15,412,819
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1014,2,105,77,15,7,109,13,5,37,24,5,8,4,8,3,420,17,437,881
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1015,2,107,81,16,10,138,10,5,25,14,5,7,2,9,0,429,23,452,945
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1016,1,41,28,6,3,29,4,2,8,7,1,2,1,4,0,136,4,140,282
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1017,2,137,104,12,8,57,12,9,28,24,3,17,3,4,7,425,21,446,801
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1018,2,205,133,25,20,97,18,7,32,39,10,18,7,11,10,632,40,672,1234
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1026,2,140,139,28,19,175,22,8,32,40,7,10,13,17,4,654,32,686,1164
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1027,2,152,118,10,18,81,11,12,27,42,4,7,7,8,5,502,21,523,1017
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1028,3,198,148,32,17,198,16,9,27,38,8,5,7,6,8,717,47,764,1507
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1029,2,112,103,15,6,202,15,8,35,17,4,14,1,3,0,535,23,558,1199
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1030,2,133,83,14,14,137,12,7,20,12,5,11,7,8,0,463,28,491,1065
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1031,3,177,134,39,12,238,15,5,23,30,23,14,58,77,0,845,35,880,1544
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1032,2,218,122,20,6,223,26,6,12,16,5,11,11,7,6,689,36,725,1313
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1033,2,108,76,17,6,157,15,2,26,21,6,7,1,5,1,448,12,460,1026
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1034,2,170,118,21,12,181,10,8,29,30,5,7,4,16,11,622,32,654,1260
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1035,2,234,151,25,18,159,17,6,44,45,1,8,15,17,15,755,49,804,1401
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1036,2,176,113,28,12,189,13,7,35,21,8,10,7,6,1,626,22,648,1263
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1043,2,169,92,15,14,174,10,5,20,24,4,9,7,14,8,565,22,587,1071
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1044,2,112,84,20,13,180,16,11,22,21,4,5,2,6,4,500,29,529,1141
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1045,4,291,166,114,23,290,13,13,51,59,30,19,12,10,6,1097,53,1150,2412
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1046,2,111,90,13,9,137,14,11,18,26,15,10,17,10,1,482,18,500,1142
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1047,2,157,112,11,19,105,11,9,26,30,5,13,73,59,3,633,31,664,1043
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1048,3,273,117,26,12,167,28,10,34,25,5,18,11,23,6,755,48,803,1600
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1049,2,193,107,37,12,142,23,8,24,18,4,13,21,14,2,618,30,648,1473
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1050,3,207,151,43,14,227,33,18,52,36,7,9,20,36,4,857,40,897,1791
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1051,3,346,160,33,16,259,40,15,55,54,21,17,6,18,10,1050,46,1096,1795
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1052,2,142,123,24,11,142,9,13,39,40,9,17,8,9,5,591,30,621,1186
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1053,3,229,200,42,26,220,20,22,67,47,25,18,8,16,12,952,47,999,2020
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1054,2,105,99,26,12,193,14,13,22,13,25,7,5,7,0,541,27,568,1243
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1055,4,398,214,48,28,298,39,24,83,67,56,23,97,104,7,1486,55,1541,2909
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1056,3,175,141,49,19,248,25,10,27,39,6,22,4,9,2,776,26,802,1751
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1057,3,232,168,71,10,214,24,5,42,34,7,15,16,22,2,862,33,895,1911
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1058,3,226,139,47,9,217,26,7,23,24,4,7,36,25,5,795,45,840,1875
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1059,4,267,185,49,25,311,35,7,60,51,9,21,13,22,4,1059,48,1107,2316
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1060,3,252,143,37,12,239,21,10,41,20,14,18,10,11,2,830,35,865,1765
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1061,3,281,130,54,12,246,21,7,30,24,8,15,64,97,4,993,37,1030,2120
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1062,3,236,116,53,6,183,19,23,25,25,86,9,22,26,4,833,44,877,1975
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1063,3,254,122,43,9,229,25,1,33,17,30,8,3,6,5,785,39,824,1985
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1064,2,115,86,40,8,133,14,3,25,6,20,7,14,9,2,482,25,507,1270
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1065,2,130,71,25,8,135,15,7,19,25,17,11,5,7,1,476,11,487,1024
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1066,2,85,65,16,1,170,12,7,25,19,13,8,2,5,4,432,14,446,967
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1067,2,130,72,24,13,211,13,9,33,21,13,10,5,11,2,567,19,586,1361
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1068,8,633,408,104,20,793,59,18,98,53,20,36,17,43,3,2305,93,2398,5710
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1069,4,212,118,30,18,289,35,4,51,40,5,16,4,7,4,833,47,880,2616
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1070,3,248,201,49,17,264,22,7,46,33,8,16,28,25,3,967,48,1015,2182
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1071,2,148,91,49,11,189,6,1,18,16,17,4,11,5,1,567,30,597,1279
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1072,3,199,114,49,17,229,24,10,38,27,16,12,6,27,3,771,50,821,2015
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1073,14,1005,652,250,65,1129,93,33,220,132,64,84,63,70,20,3880,171,4051,9934
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1074,17,1332,792,289,85,1487,110,59,229,141,81,70,53,101,24,4853,188,5041,12344
2,24,SAN LUIS POTOSI,6,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1075,8,649,343,140,27,672,68,27,121,83,31,47,21,47,8,2284,95,2379,5884
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,809,3,174,158,34,9,239,18,10,36,30,14,18,11,19,5,775,39,814,1535
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,810,3,333,225,25,25,221,23,9,73,63,10,31,17,13,10,1078,55,1133,1932
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,822,2,134,165,27,20,188,14,4,31,24,4,20,11,19,2,663,26,689,1365
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,823,2,161,128,13,14,113,16,4,46,25,4,12,13,7,3,559,26,585,1043
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,824,3,259,215,30,16,177,16,7,42,46,7,13,11,19,7,865,51,916,1605
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,825,2,202,172,16,19,121,12,3,32,34,8,15,2,7,11,654,36,690,1269
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,826,2,213,169,28,25,174,10,11,43,40,5,15,15,12,8,768,47,815,1459
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,827,2,217,164,17,10,124,19,10,24,30,2,7,13,15,8,660,25,685,1181
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,828,3,257,248,40,19,249,36,15,54,42,8,17,21,27,6,1039,50,1089,2187
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,829,3,249,149,33,9,252,16,5,37,34,3,15,10,25,2,839,40,879,1841
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,830,3,207,122,24,17,211,13,7,36,50,3,25,15,28,3,761,33,794,1767
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,831,2,153,111,33,7,185,18,5,25,20,5,16,6,20,8,612,35,647,1397
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,832,2,146,94,26,7,148,10,2,29,19,2,11,10,16,4,524,16,540,1212
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,833,2,183,137,27,10,198,13,7,30,23,6,9,16,34,1,694,54,748,1432
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,834,3,235,189,26,21,204,23,15,36,33,6,12,14,31,14,859,33,892,1744
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,835,3,303,225,24,18,157,16,5,63,48,8,16,24,16,11,934,64,998,1715
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,836,2,118,106,9,8,65,15,2,16,26,6,7,5,7,6,396,20,416,760
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,837,2,114,113,10,14,147,5,4,43,19,5,15,9,21,4,523,31,554,1204
