CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_COMUNIDAD,COMUNIDAD,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,38,SANTA CRUZ POCITOS,74,B,94,58,83,,0,,,122,,15,,,,,,0,372,20,392,477,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Atltzayanca_PC_Santa%20Cruz%20Pocitos.pdf
4,29,TLAXCALA,38,SANTA CRUZ POCITOS,74,C01,113,58,80,,3,,,122,,4,,,,,,0,380,9,389,477,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Atltzayanca_PC_Santa%20Cruz%20Pocitos.pdf
4,29,TLAXCALA,39,LOMAS DE JONGUITO,76,B,0,88,56,,11,,,1,,0,,,,,,0,156,6,162,199,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Atltzayanca_PC_Lomas%20De%20Jonguito.pdf
4,29,TLAXCALA,40,BARRIO DE SAN ANTONIO,77,B,63,92,68,,25,20,0,46,2,91,0,,,,,55,462,15,477,655,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Atltzayanca_PC_Barrio%20de%20San%20Antonio.pdf
4,29,TLAXCALA,40,BARRIO DE SAN ANTONIO,77,C01,77,94,58,,14,0,56,67,1,101,1,,,,,14,483,18,501,655,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Atltzayanca_PC_Barrio%20de%20San%20Antonio.pdf
4,29,TLAXCALA,41,COLONIA ALFONSO ESPEJEL,78,B,31,62,37,16,22,23,26,63,18,11,,,,,,0,309,12,321,631,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Calpulalpan_PC_Alfonso%20Espejel.pdf
4,29,TLAXCALA,41,COLONIA ALFONSO ESPEJEL,78,C01,35,52,53,6,20,15,15,82,18,11,,,,,,0,307,19,326,631,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Calpulalpan_PC_Alfonso%20Espejel.pdf
4,29,TLAXCALA,41,COLONIA ALFONSO ESPEJEL,78,C02,24,67,53,14,23,12,27,52,26,4,,,,,,0,302,19,321,631,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Calpulalpan_PC_Alfonso%20Espejel.pdf
4,29,TLAXCALA,41,COLONIA ALFONSO ESPEJEL,78,C03,38,76,45,9,33,23,19,45,18,7,,,,,,0,313,22,335,631,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Calpulalpan_PC_Alfonso%20Espejel.pdf
4,29,TLAXCALA,41,COLONIA ALFONSO ESPEJEL,78,C04,37,46,60,10,30,14,15,76,25,6,,,,,,0,319,19,338,630,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Calpulalpan_PC_Alfonso%20Espejel.pdf
4,29,TLAXCALA,41,COLONIA ALFONSO ESPEJEL,78,C05,28,51,59,11,27,21,12,54,19,14,,,,,,0,296,21,317,630,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Calpulalpan_PC_Alfonso%20Espejel.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,82,B,10,6,,1,2,9,0,5,0,2,,,,,,0,35,0,35,56,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,82,C01,8,11,,0,0,6,0,4,2,3,,,,,,0,34,2,36,68,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,82,C02,12,3,,0,0,4,0,2,0,3,,,,,,0,24,0,24,53,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,83,B,21,26,,0,1,15,0,13,7,21,,,,,,0,104,1,105,176,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,83,C01,25,38,,0,1,8,0,26,2,3,,,,,,0,103,11,114,194,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,83,C02,23,30,,0,4,9,0,18,14,5,,,,,,0,103,6,109,181,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,83,C03,28,21,,0,3,20,0,23,4,13,,,,,,1,113,5,118,188,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,88,B,32,16,,0,4,10,0,2,5,15,,,,,,0,84,4,88,137,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,88,C01,25,20,,0,3,7,0,6,3,7,,,,,,0,71,4,75,125,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,89,B,134,76,,0,2,41,0,35,36,39,,,,,,0,363,18,381,661,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,89,C01,141,83,,0,3,41,40,38,43,0,,,,,,0,389,18,407,659,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,89,C02,163,69,,0,3,42,0,32,28,38,,,,,,0,375,13,388,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,90,B,36,13,,0,4,14,0,17,2,14,,,,,,0,100,7,107,190,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,90,C01,46,30,,0,2,12,0,17,1,9,,,,,,0,117,6,123,214,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,90,C02,45,26,,0,2,17,0,13,5,14,,,,,,0,122,8,130,195,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,42,COLONIA EL MIRADOR,90,C03,40,30,,0,5,13,0,15,7,16,,,,,,0,126,8,134,229,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20El%20Mirador.pdf
4,29,TLAXCALA,43,COLONIA FRANCISCO SARABIA,85,B,78,14,,24,,96,,68,46,44,,,,,,0,370,19,389,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20Francisco%20Sarabia.pdf
4,29,TLAXCALA,43,COLONIA FRANCISCO SARABIA,85,C01,102,25,,34,,87,,69,51,45,,,,,,0,413,17,430,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20Francisco%20Sarabia.pdf
4,29,TLAXCALA,43,COLONIA FRANCISCO SARABIA,85,C02,83,13,,43,,90,,54,43,44,,,,,,0,370,2,372,658,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20Francisco%20Sarabia.pdf
4,29,TLAXCALA,43,COLONIA FRANCISCO SARABIA,86,B,96,13,,43,,32,,70,23,39,,,,,,0,316,17,333,549,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20Francisco%20Sarabia.pdf
4,29,TLAXCALA,43,COLONIA FRANCISCO SARABIA,86,C01,92,24,,36,,76,,42,28,39,,,,,,0,337,7,344,549,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20Francisco%20Sarabia.pdf
4,29,TLAXCALA,43,COLONIA FRANCISCO SARABIA,86,C02,97,0,,51,,44,,53,44,35,,,,,,4,328,26,354,548,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Calpulalpan_PC_Colonia%20Francisco%20Sarabia.pdf
4,29,TLAXCALA,44,SAN MATEO ACTIPAC,91,B,181,153,,7,,0,,175,25,,,,,,,0,541,8,549,740,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Calpulalpan_PC_San%20Mateo%20Actipan.pdf
4,29,TLAXCALA,46,BARRIO DE GUADALUPE,103,B,71,189,86,,0,,,30,,,,,,,,0,376,26,402,578,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ElCarmenT_PC_Barrio%20Guadalupe.pdf
4,29,TLAXCALA,46,BARRIO DE GUADALUPE,103,C01,73,153,67,,0,,,36,,,,,,,,0,329,24,353,566,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ElCarmenT_PC_Barrio%20Guadalupe.pdf
4,29,TLAXCALA,47,COLONIA MAZATEPEC,104,B,171,153,53,0,5,,,97,9,,,,,,,0,488,12,500,743,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ElCarmenT_PC_Colonia%20Mazatepec.pdf
4,29,TLAXCALA,47,COLONIA MAZATEPEC,104,C01,136,163,79,3,0,,,68,4,,,,,,,0,453,27,480,743,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ElCarmenT_PC_Colonia%20Mazatepec.pdf
4,29,TLAXCALA,47,COLONIA MAZATEPEC,104,C02,130,135,71,0,3,,,94,1,,,,,,,0,434,27,461,743,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ElCarmenT_PC_Colonia%20Mazatepec.pdf
4,29,TLAXCALA,48,COLONIA LA SOLEDAD,105,B,13,52,,,4,,,72,159,,,,,,,0,300,29,329,399,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ElCarmenT_PC_Colonia%20Soledad.pdf
4,29,TLAXCALA,49,VICENTE GUERRERO,106,B,36,74,62,,,,,,,,,,,,,0,172,4,176,214,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_ElCarmenT_PC_Vicente%20Guerrero.pdf
4,29,TLAXCALA,50,COLONIA IGNACIO ALLENDE,110,B,63,149,,,168,20,,,35,30,,,,,,0,465,24,489,618,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_Colonia%20Ignacio%20Allende.pdf
4,29,TLAXCALA,50,COLONIA IGNACIO ALLENDE,110,C01,110,113,,,156,23,,,34,24,,,,,,2,462,28,490,631,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_Colonia%20Ignacio%20Allende.pdf
4,29,TLAXCALA,51,SANTA BEATRIZ LA NUEVA,111,B,100,,,,68,,,,20,,,,,,,3,191,7,198,251,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_Santa%20Beatriz%20La%20Nueva.pdf
4,29,TLAXCALA,52,COLONIA LOMA BONITA,112,B,17,39,,,67,,,,8,,,,,,,0,131,2,133,156,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_Colonia%20Loma%20Bonita.pdf
4,29,TLAXCALA,53,COLONIA AVILA CAMACHO,113,B,16,0,,,97,,,63,,,,,,,,44,220,7,227,264,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_Colonia%20Manuel%20Avila%20Camacho.pdf
4,29,TLAXCALA,54,SAN FRANCISCO CUEXCONTZI,114,B,27,95,,95,30,,,,48,7,,,,,,0,302,18,320,383,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_San%20Francisco%20Cuexcontzi.pdf
4,29,TLAXCALA,54,SAN FRANCISCO CUEXCONTZI,114,C01,16,131,,102,24,,,,34,3,,,,,,0,310,18,328,383,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_San%20Francisco%20Cuexcontzi.pdf
4,29,TLAXCALA,55,COLONIA PLAN DE AYALA,115,B,105,,,,0,,,,32,,,,,,,102,239,13,252,299,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_Colonia%20Plan%20de%20Ayala.pdf
4,29,TLAXCALA,56,COLONIA JOSE MARIA MORELOS,116,B,9,165,,,152,,,,,,,,,,,0,326,4,330,375,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuapiaxtla_PC_Colonia%20Jose%20Maria%20Morelos.pdf
4,29,TLAXCALA,57,2A. SECCION CUAXOMULCO (TECUICUILCO),117,B,136,35,43,,34,,,166,,13,0,,,,,0,427,21,448,627,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuaxomulco_PC_2da%20Seccion%20Cuaxomulco%20Barrio%20de%20Tecuicuilco.pdf
4,29,TLAXCALA,57,2A. SECCION CUAXOMULCO (TECUICUILCO),117,C01,139,43,37,,52,,,155,,29,3,,,,,0,458,21,479,627,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Cuaxomulco_PC_2da%20Seccion%20Cuaxumulco%20de%20Tecuicuilco.pdf
4,29,TLAXCALA,58,1A. SECCION CUAXOMULCO (BARRIO DE ATENCO),118,B,41,,41,,102,,,140,,14,51,,,,,0,389,13,402,490,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuaxomulco_PC_1ra%20Seccion%20Cuaxomulco%20Barrio%20de%20Atenco.pdf
4,29,TLAXCALA,58,1A. SECCION CUAXOMULCO (BARRIO DE ATENCO),118,C01,43,,49,,77,,,121,,13,53,,,,,0,356,11,367,489,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuaxomulco_PC_1ra%20Seccion%20Cuaxomulco%20Barrio%20de%20Atenco.pdf
4,29,TLAXCALA,60,ZACAMOLPA,120,B,12,,47,,51,,,14,2,64,,,,,,0,190,2,192,226,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuaxomulco_PC_Zacamolpa.pdf
4,29,TLAXCALA,61,SAN LORENZO XALTELULCO,121,B,87,,108,,113,,,94,,23,,,,,,0,425,12,437,569,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Cuaxomulco_PC_San%20Lorenzo%20Xaltelulco.pdf
4,29,TLAXCALA,61,SAN LORENZO XALTELULCO,121,C01,67,,110,,140,,,109,,9,,,,,,0,435,12,447,568,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Cuaxomulco_PC_San%20Lorenzo%20Xaltelulco.pdf
