CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PVEM,NVA_ALIANZA,PRD,PT,PCP,MC,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,527,C01,67,131,10,8,9,9,2,0,8,1,8,0,0,0,253,14,267,656,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,527,C02,57,146,12,8,10,10,2,4,14,0,6,7,0,0,276,9,285,656,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,527,C03,68,121,13,7,3,8,3,3,12,0,7,14,1,0,260,8,268,656,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,528,B,38,66,2,1,1,4,1,0,1,0,0,0,1,0,115,4,119,331,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,529,B,57,52,2,2,6,14,0,0,2,0,0,0,0,0,135,8,143,436,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,530,B,55,64,7,0,4,9,2,0,4,0,2,10,2,0,159,12,171,272,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,531,B,103,103,8,3,11,13,3,6,4,0,0,16,2,0,272,6,278,594,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,531,C01,115,65,5,1,14,14,4,3,11,1,2,12,2,0,249,13,262,594,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,532,B,22,94,4,6,2,11,0,1,4,0,2,8,0,0,154,4,158,433,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,532,C01,43,98,6,6,3,8,1,2,2,1,1,18,0,0,189,8,197,433,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,533,B,95,55,6,4,9,10,4,2,13,1,5,1,0,0,205,7,212,377,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,533,C01,67,87,5,3,1,4,3,3,10,0,0,5,0,1,189,4,193,377,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,534,B,43,97,4,4,5,6,1,0,4,0,6,0,0,2,172,5,177,308,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,536,B,62,122,10,8,3,4,0,1,8,0,4,0,0,1,223,11,234,548,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,536,C01,82,97,13,7,5,6,1,3,5,0,6,0,0,0,225,4,229,547,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,536,C02,55,121,8,3,5,7,3,1,5,2,3,0,0,0,213,6,219,547,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,537,B,9,36,0,4,3,2,1,0,2,0,0,5,0,0,62,3,65,123,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,538,B,30,40,4,3,5,2,2,1,0,0,0,1,0,0,88,0,88,155,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,539,B,48,76,9,5,7,6,3,1,9,0,0,7,1,0,172,6,178,356,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,539,E01,33,43,5,1,2,2,2,0,3,0,0,0,0,0,91,2,93,224,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,540,B,78,133,11,10,7,12,3,1,4,0,1,15,0,0,275,12,287,503,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,541,B,29,68,13,8,5,4,0,5,3,2,1,13,0,0,151,7,158,377,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,541,C01,38,76,11,2,7,3,2,3,5,0,1,14,2,0,164,8,172,376,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,542,B,19,75,2,2,1,1,0,2,2,0,0,10,0,0,114,3,117,216,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,543,B,24,62,1,1,1,1,0,0,1,0,0,7,0,0,98,5,103,197,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,544,B,48,127,10,1,2,8,1,1,2,1,1,17,2,0,221,15,236,453,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,545,B,69,151,17,4,8,12,2,1,5,0,4,18,0,0,291,13,304,716,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,545,E01,12,67,3,2,1,2,0,0,3,0,0,10,0,0,100,5,105,228,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,546,B,21,124,5,0,2,9,1,0,0,0,0,22,0,0,184,9,193,348,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,547,B,43,87,6,2,22,8,4,0,0,1,2,13,3,0,191,6,197,416,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,548,B,28,72,5,1,6,5,2,0,4,1,2,3,1,0,130,6,136,288,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,549,B,84,101,7,1,8,5,6,0,0,0,0,10,0,0,222,8,230,559,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,550,B,40,93,6,2,6,1,1,0,3,0,0,7,2,0,161,13,174,392,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,551,B,43,45,1,9,1,4,0,0,0,1,0,0,0,0,104,4,108,200,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,552,B,121,129,3,0,3,0,1,1,5,1,0,30,0,0,294,9,303,669,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,553,B,47,141,9,2,6,6,17,0,5,0,0,17,0,0,250,11,261,549,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,20,MATEHUALA,554,B,82,92,18,4,3,4,5,2,4,3,1,4,0,0,222,6,228,435,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1520,B,81,70,25,28,55,3,2,0,1,0,2,10,1,0,278,7,285,399,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1520,C01,88,48,21,26,51,2,1,2,0,2,0,7,0,0,248,11,259,399,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1521,B,29,37,21,13,126,1,1,1,6,1,0,2,6,0,244,4,248,310,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1522,B,148,143,68,41,102,5,0,4,2,1,0,8,5,0,527,14,541,814,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1524,B,18,33,16,29,20,6,0,0,0,0,0,0,2,0,124,9,133,176,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1525,B,128,28,36,16,74,0,0,0,0,0,0,0,7,0,289,20,309,488,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1526,B,104,25,30,31,53,2,0,0,0,0,0,4,4,0,253,11,264,367,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1527,B,72,84,63,66,87,1,0,2,1,0,0,9,7,0,392,13,405,589,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1528,B,69,24,8,21,47,2,0,0,1,0,0,0,15,0,187,4,191,265,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1530,B,38,18,9,35,28,2,0,0,0,0,0,2,3,0,135,7,142,169,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1531,B,67,63,40,30,56,2,0,1,0,0,0,6,5,0,270,21,291,385,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1532,B,60,42,53,32,12,2,0,0,1,0,0,0,1,0,203,9,212,266,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1533,B,32,29,6,9,62,1,1,2,1,0,0,0,2,0,145,12,157,241,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,44,VANEGAS,1534,B,98,59,31,23,38,1,1,3,2,1,0,4,1,0,262,13,275,446,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1587,B,137,97,2,2,5,8,1,36,10,1,1,5,0,0,305,22,327,538,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1587,E01,87,101,8,6,0,2,0,51,2,1,0,2,0,0,260,21,281,389,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1588,B,120,90,2,2,7,6,3,52,31,2,3,9,0,0,327,28,355,604,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1589,B,40,50,3,20,0,5,2,12,1,0,1,10,0,0,144,14,158,222,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1590,B,92,226,14,8,4,5,3,49,6,0,1,7,0,0,415,25,440,667,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1591,B,51,82,3,7,4,2,1,19,3,0,1,5,0,0,178,11,189,318,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1593,B,93,113,1,4,4,2,0,20,3,1,1,4,0,0,246,17,263,439,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1595,B,35,72,3,3,3,2,2,10,1,2,1,0,0,0,134,8,142,218,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1596,B,52,81,4,7,1,3,0,36,6,3,0,3,0,0,196,39,235,419,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1597,B,101,98,3,3,3,3,1,35,5,0,0,5,0,0,257,13,270,402,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1598,B,95,201,4,3,3,3,1,141,4,0,0,5,0,0,460,46,506,700,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1598,E01,9,54,1,2,2,1,1,45,1,0,0,2,0,0,118,11,129,208,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1599,B,69,137,2,13,4,1,0,63,2,0,0,4,1,0,296,26,322,444,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1600,B,10,59,4,1,0,1,0,34,1,0,0,0,0,0,110,9,119,168,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1601,B,128,125,5,39,4,4,1,33,1,2,0,0,0,0,342,29,371,554,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1601,E01,75,134,1,20,6,0,0,16,0,14,0,0,0,0,266,6,272,440,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1602,B,41,92,4,4,3,1,3,70,2,0,0,0,0,0,220,21,241,305,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,48,VILLA DE GUADALUPE,1603,B,47,83,1,20,1,2,0,32,1,1,0,3,0,0,191,24,215,331,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1604,B,70,50,0,3,2,0,1,6,1,0,2,0,1,0,136,6,142,177,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1605,B,94,107,7,2,5,8,5,21,4,0,0,4,2,0,259,12,271,448,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1605,C01,52,95,0,35,0,9,30,62,0,0,9,0,0,0,292,4,296,447,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1606,B,137,155,9,20,7,15,10,60,2,3,9,8,2,0,437,18,455,687,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1607,B,117,126,10,8,6,17,3,24,0,1,4,4,0,0,320,14,334,500,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1608,B,99,98,4,12,3,4,11,15,4,0,2,5,0,0,257,10,267,376,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1609,B,50,87,3,3,2,24,2,13,0,0,1,5,0,0,190,6,196,344,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1610,B,100,74,3,10,4,8,30,9,2,0,0,0,0,0,240,31,271,436,,,,
2,24,SAN LUIS POTOSI,1,MATEHULA,49,VILLA DE LA PAZ,1611,B,51,120,3,7,1,25,5,7,1,0,5,4,2,0,231,8,239,389,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,60,B,113,146,3,4,19,3,0,2,1,2,1,7,1,0,302,9,311,431,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,61,B,42,55,0,0,0,1,0,1,0,0,0,0,0,0,99,6,105,176,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,63,B,22,67,0,0,0,0,0,0,0,0,0,1,0,0,90,3,93,100,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,64,B,139,327,6,0,6,5,0,0,5,0,1,39,0,0,528,14,542,665,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,65,B,84,113,3,0,10,5,0,3,1,0,0,24,2,1,246,18,264,320,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,68,B,148,217,13,7,14,7,3,9,0,1,0,7,2,0,428,25,453,593,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,69,B,41,96,6,1,13,6,1,2,0,1,0,12,1,2,182,7,189,246,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,70,B,96,162,4,4,6,4,1,3,32,1,0,17,2,0,332,12,344,467,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,71,B,39,53,3,2,0,1,0,3,8,0,0,8,1,0,118,2,120,178,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,72,B,36,91,2,1,6,4,1,2,0,0,1,1,1,1,147,4,151,197,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,77,B,40,102,3,3,8,6,1,3,1,1,0,10,0,0,178,16,194,348,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,136,B,128,80,40,4,18,7,8,3,5,2,0,9,1,0,305,10,315,475,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,136,C01,112,83,43,2,9,134,8,2,2,10,1,6,1,0,413,21,434,475,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,137,B,123,103,18,4,16,16,1,0,9,5,3,4,1,0,303,6,309,487,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,137,C01,128,82,26,7,16,18,10,1,5,5,2,7,1,0,308,7,315,487,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,137,S01,26,37,3,4,15,2,3,5,4,2,2,3,1,0,107,3,110,750,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,138,B,149,150,43,5,24,9,10,5,4,7,1,1,1,0,409,6,415,652,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,139,B,136,85,50,5,12,14,5,1,2,1,5,7,0,0,323,7,330,519,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,139,C01,138,84,56,1,14,11,6,5,1,3,0,2,1,0,322,7,329,518,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,139,C02,142,85,42,4,9,13,10,1,4,5,2,0,1,0,318,12,330,518,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,140,B,135,90,34,6,15,15,3,4,1,6,3,2,0,0,314,14,328,494,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,140,C01,111,102,31,5,20,16,1,4,2,5,0,3,1,0,301,11,312,493,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,141,B,161,118,45,4,38,18,14,3,7,8,5,8,6,0,435,9,444,716,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,141,C01,153,119,59,5,34,19,15,6,5,11,3,10,1,0,440,15,455,715,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,142,B,113,89,31,4,25,14,0,8,5,6,2,4,2,0,303,11,314,494,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,142,C01,124,79,21,7,20,8,7,4,2,8,0,6,3,0,289,11,300,494,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,143,B,118,82,40,12,13,18,15,1,5,11,3,2,0,0,320,14,334,531,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,143,C01,133,64,43,2,22,9,14,3,4,6,1,4,1,0,306,6,312,531,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,143,C02,148,78,32,5,16,14,11,2,6,12,1,5,1,1,332,15,347,531,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,144,B,143,93,47,5,23,16,0,4,6,6,3,1,1,2,350,10,360,552,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,144,C01,149,92,29,4,15,12,5,1,4,7,0,0,0,1,319,14,333,552,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,144,C02,148,100,38,7,18,14,8,3,2,5,3,4,2,0,352,11,363,551,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,145,B,13,29,23,2,8,2,2,1,0,3,0,3,1,0,87,4,91,159,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,147,B,45,106,82,1,3,3,5,1,0,4,0,5,0,0,255,5,260,480,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,148,B,37,46,38,2,6,4,8,2,1,2,0,0,0,0,146,10,156,380,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,149,B,11,53,26,2,1,7,7,0,0,1,0,4,0,0,112,6,118,165,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,150,B,44,23,0,0,1,0,26,0,0,1,0,0,0,0,95,6,101,154,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,151,B,25,34,12,0,2,2,2,0,0,0,0,0,0,0,77,8,85,120,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,152,B,110,48,29,0,17,1,0,4,0,0,0,0,0,0,209,8,217,435,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,152,C01,103,70,34,1,4,9,10,1,0,0,0,2,0,0,234,12,246,435,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,153,B,93,31,5,4,6,2,3,1,2,4,1,0,0,0,152,4,156,237,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,154,B,19,40,13,1,6,4,2,2,1,2,0,2,1,0,93,3,96,144,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,155,B,39,34,49,4,5,7,0,2,2,6,3,1,0,0,152,9,161,319,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,156,B,63,78,196,1,4,3,3,0,1,8,0,0,6,0,363,28,391,655,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,158,B,87,39,10,2,8,11,1,0,3,1,0,2,2,0,166,12,178,330,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,160,B,49,31,15,4,3,2,3,0,0,1,0,0,0,0,108,1,109,178,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,161,B,119,58,63,4,7,21,8,3,2,5,1,2,0,0,293,21,314,518,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,162,B,50,4,12,3,1,3,0,0,1,9,0,1,0,0,84,6,90,110,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,163,B,120,53,27,2,8,4,11,0,0,2,1,2,3,0,233,15,248,400,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,164,B,53,33,17,0,11,4,3,0,1,0,0,0,0,0,122,6,128,153,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,437,B,127,123,40,4,16,2,15,3,2,0,1,8,4,0,345,24,369,533,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,438,B,43,27,24,0,14,6,8,3,0,0,0,2,0,0,127,11,138,189,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,439,B,122,99,28,4,34,2,8,2,3,0,2,5,0,0,309,14,323,469,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,439,E01,16,21,14,0,1,2,5,0,0,0,0,0,1,0,60,2,62,97,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,440,B,33,129,108,3,19,5,10,1,0,0,0,6,2,0,316,32,348,491,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,441,B,46,161,87,3,14,4,51,1,0,0,2,7,10,0,386,39,425,602,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,441,C01,50,134,123,5,16,6,45,0,0,0,0,11,4,0,394,37,431,601,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,442,B,24,43,57,0,8,8,18,0,0,0,0,2,0,0,160,6,166,242,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,443,B,47,123,71,2,4,8,20,1,1,0,0,3,1,0,281,33,314,408,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,443,C01,37,103,81,2,6,3,10,2,5,0,0,6,2,0,257,34,291,407,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,444,B,5,47,50,3,21,7,7,0,0,0,0,2,2,0,144,8,152,185,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,445,B,61,94,52,1,8,4,51,1,0,0,0,3,4,0,279,26,305,483,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,446,B,100,80,34,2,7,2,3,1,1,1,0,5,0,0,236,22,258,379,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,446,C01,104,66,58,3,7,3,10,1,0,0,0,2,1,0,255,17,272,379,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,447,B,165,92,72,0,35,6,14,1,0,0,1,8,4,0,398,17,415,593,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,447,C01,105,92,80,7,38,12,38,2,0,0,0,2,6,0,382,25,407,592,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,447,C02,113,98,93,2,36,7,18,3,2,0,1,4,1,0,378,28,406,592,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,448,B,81,131,158,2,31,12,32,0,4,2,1,2,1,0,457,76,533,680,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,449,B,73,40,178,2,15,3,21,0,0,0,0,10,0,0,342,52,394,675,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,450,B,88,119,260,9,19,10,21,3,1,0,1,0,1,0,532,40,572,732,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,451,B,77,92,83,3,44,12,27,3,11,0,0,3,4,0,359,31,390,515,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,451,C01,73,126,77,5,39,12,18,1,5,0,0,6,5,1,368,19,387,514,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,451,E01,138,97,39,1,16,2,15,1,0,0,0,6,10,0,325,23,348,439,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,451,E01C01,131,75,63,0,13,5,17,6,0,0,0,5,9,0,324,18,342,439,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,452,B,20,158,62,3,2,0,2,0,1,0,1,0,0,0,249,16,265,407,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,453,B,8,49,51,0,0,0,6,0,0,0,0,5,0,0,119,9,128,157,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,454,B,29,96,122,1,2,1,3,0,0,0,0,10,0,0,264,12,276,397,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,454,C01,34,105,144,3,1,1,3,1,1,1,1,2,0,0,297,11,308,396,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,455,B,3,45,31,0,0,1,0,0,1,0,0,0,0,0,81,5,86,125,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,457,B,75,107,90,5,13,4,11,1,2,1,0,5,3,0,317,17,334,416,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,458,B,288,73,82,2,16,8,7,3,0,0,0,5,1,0,485,12,497,598,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,459,B,21,19,8,0,21,7,8,0,0,0,0,3,2,0,89,7,96,141,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,460,B,11,33,24,4,2,0,4,0,0,1,0,0,0,0,79,11,90,134,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,461,B,19,43,39,4,4,3,23,0,0,0,0,4,0,0,139,10,149,220,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,462,B,108,154,124,3,2,0,23,1,0,0,0,7,2,0,424,38,462,655,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,463,B,109,150,137,15,21,8,33,3,0,0,2,14,3,0,495,38,533,685,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,464,B,119,157,0,0,53,0,0,0,15,0,1,0,0,0,345,11,356,488,,,,
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,465,B,79,204,60,4,10,9,39,4,0,1,0,13,3,0,426,36,462,718,,,,
