CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_MC,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,12,TEKAX,3,AKIL,14,C,1,0,C01,120,175,38,3,49,10,1,43,0,2,2,0,1,0,1,0,0,1,,446,0,14,460,534,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,14,C,2,0,C02,123,181,38,2,36,2,0,30,3,0,2,1,0,0,0,0,0,0,,418,0,8,426,533,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,15,B,1,0,B,143,141,35,4,199,2,0,0,2,0,0,0,0,0,0,0,0,0,,526,0,1,527,664,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,15,C,1,0,C01,136,133,43,6,113,7,1,42,0,1,0,0,1,0,1,0,0,0,,484,0,0,484,664,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,15,C,2,0,C02,133,195,41,2,104,3,1,27,2,1,0,0,0,0,2,0,0,0,,511,0,16,527,664,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,16,B,1,0,B,135,209,48,1,92,6,0,50,2,1,0,0,0,0,0,1,0,0,,545,0,11,556,724,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,16,C,1,0,C01,144,189,33,1,101,8,0,59,1,0,2,0,0,0,1,2,1,0,,542,0,14,556,723,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,17,B,1,0,B,150,111,48,3,100,4,0,34,0,1,0,1,1,0,2,1,1,0,,457,0,16,473,568,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,17,C,1,0,C01,122,130,48,5,111,10,1,24,1,0,0,1,0,0,1,1,0,0,,455,0,16,471,568,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,17,C,2,0,C02,114,138,38,4,106,5,1,35,1,2,0,4,0,2,1,1,0,1,,453,0,20,473,568,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,18,B,1,0,B,94,143,40,9,90,4,1,31,0,1,0,2,0,0,1,2,0,0,,418,0,12,430,524,Acta casilla,,,
,31,YUCATAN,12,TEKAX,3,AKIL,18,C,1,0,C01,84,149,31,4,96,1,0,46,0,0,0,0,0,0,0,0,0,0,,411,0,9,420,524,Acta casilla,,,
,31,YUCATAN,12,TEKAX,16,CHACSINKIN,70,B,1,0,B,152,257,3,231,5,1,1,27,1,1,0,0,0,0,0,0,0,0,,679,0,0,679,709,Acta casilla,,,
,31,YUCATAN,12,TEKAX,16,CHACSINKIN,70,C,1,0,C01,191,207,2,232,4,1,0,36,0,1,0,0,0,0,0,0,0,0,,674,0,3,677,709,Acta casilla,,,
,31,YUCATAN,12,TEKAX,16,CHACSINKIN,70,C,2,0,C02,110,292,2,233,2,3,1,25,0,0,0,0,0,0,0,0,0,0,,668,0,4,672,708,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,693,B,1,0,B,186,175,82,17,11,4,8,27,2,1,1,0,0,0,0,0,0,0,,514,0,7,521,733,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,693,C,1,0,C01,171,173,69,19,10,5,8,59,0,0,3,1,0,0,0,0,0,0,,518,0,14,532,733,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,694,B,1,0,B,179,162,60,6,4,5,8,28,1,1,0,0,0,0,0,0,0,0,,454,0,30,484,646,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,694,C,1,0,C01,178,127,54,14,13,5,8,35,3,1,0,1,0,0,0,0,0,0,,439,0,18,457,646,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,694,C,2,0,C02,189,110,82,10,9,7,2,43,2,0,0,0,0,0,1,0,0,0,,455,0,16,471,645,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,695,B,1,0,B,136,141,28,13,3,3,7,43,2,0,1,3,0,0,0,0,0,0,,380,0,11,391,524,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,695,C,1,0,C01,124,182,29,4,3,2,2,31,0,0,0,3,1,0,0,1,0,0,,382,0,11,393,524,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,695,C,2,0,C02,156,147,32,16,3,0,6,33,1,0,2,1,0,0,1,0,0,1,,399,0,13,412,523,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,696,B,1,0,B,181,109,81,12,6,8,13,23,3,1,2,1,1,0,2,0,0,0,,443,0,24,467,677,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,696,C,1,0,C01,178,110,71,27,5,16,7,32,1,2,0,0,0,0,0,1,0,0,,450,0,26,476,677,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,696,C,2,0,C02,178,110,71,27,5,16,7,32,1,2,0,0,0,0,0,1,0,0,,450,0,26,476,677,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,697,B,1,0,B,106,61,33,11,3,1,1,22,0,3,0,1,0,0,1,0,0,0,,243,0,17,260,385,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,697,C,1,0,C01,95,77,34,12,4,6,4,18,0,0,0,0,1,0,0,0,0,0,,251,0,23,274,384,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,698,B,1,0,B,147,108,59,12,9,9,0,46,1,2,0,3,1,0,3,0,0,0,,400,0,32,432,601,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,698,C,1,0,C01,128,98,88,17,11,5,4,39,0,2,0,0,0,0,0,0,0,0,,392,0,32,424,601,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,698,C,2,0,C02,163,103,56,26,9,2,9,36,2,0,0,2,0,0,0,0,0,0,,408,0,21,429,600,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,699,B,1,0,B,134,138,41,23,5,1,5,38,1,0,0,0,0,0,1,0,0,0,,387,0,18,405,533,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,699,C,1,0,C01,132,127,35,19,10,3,10,48,1,0,0,0,1,1,0,1,0,0,,388,0,20,408,533,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,699,C,2,0,C02,137,139,40,10,6,5,2,46,1,0,2,1,0,0,0,1,0,0,,390,1,18,409,532,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,700,B,1,0,B,164,136,57,23,6,5,12,36,0,1,1,4,0,0,1,0,0,0,,446,0,25,471,717,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,700,C,1,0,C01,179,168,60,14,3,5,11,50,0,1,0,1,0,0,0,0,0,0,,492,0,34,526,717,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,700,C,2,0,C02,182,177,62,22,2,4,11,42,1,2,1,1,0,1,1,0,0,1,,510,0,31,541,717,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,701,B,1,0,B,127,137,36,5,8,3,4,49,0,3,4,0,1,0,1,0,0,0,,378,0,11,389,502,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,701,C,1,0,C01,124,133,38,14,4,7,5,39,0,0,2,3,0,0,0,1,0,0,,370,0,14,384,501,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,702,B,1,0,B,197,126,66,17,4,4,2,42,3,3,0,1,0,0,0,1,0,0,,466,0,26,492,657,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,702,C,1,0,C01,193,108,60,17,6,4,3,2,0,2,1,0,0,0,2,1,0,0,,399,0,18,417,657,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,702,C,2,0,C02,154,126,71,12,7,3,6,66,1,0,1,0,0,0,1,0,0,0,,448,0,21,469,656,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,703,B,1,0,B,209,98,70,15,8,3,3,37,1,1,0,1,0,0,1,1,0,0,,448,0,26,474,628,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,703,C,1,0,C01,170,127,51,9,1,8,7,42,1,1,0,0,1,1,0,0,0,0,,419,0,22,441,628,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,704,B,1,0,B,268,214,44,2,4,3,0,13,0,0,1,1,0,0,0,0,0,0,,550,0,27,577,681,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,704,C,1,0,C01,237,236,25,6,2,3,1,28,0,3,2,1,1,0,2,0,0,0,,547,0,26,573,680,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,705,B,1,0,B,189,203,57,2,4,1,1,6,0,2,2,0,3,0,0,0,0,0,,470,0,15,485,542,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,705,C,1,0,C01,148,244,43,1,2,3,0,4,0,0,0,1,0,0,0,0,0,0,,446,0,15,461,541,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,706,B,1,0,B,160,139,60,1,2,1,4,8,0,1,0,2,0,0,0,0,0,0,,378,0,20,398,440,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,706,C,1,0,C01,143,135,58,0,2,6,12,6,0,0,1,1,0,0,0,0,0,0,,364,0,21,385,440,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,707,B,1,0,B,215,184,57,1,0,0,0,5,0,1,1,0,1,1,0,0,0,0,,466,0,24,490,589,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,707,C,1,0,C01,210,189,53,2,2,0,4,2,0,0,1,1,2,0,0,0,0,0,,466,0,25,491,588,Acta casilla,,,
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,708,B,1,0,B,68,92,22,3,2,2,2,4,0,0,2,0,0,0,0,0,0,0,,197,0,7,204,220,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,715,B,1,0,B,87,135,5,84,3,3,1,162,3,0,0,1,0,0,0,0,0,0,,484,0,32,516,665,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,715,C,1,0,C01,136,133,9,61,3,7,2,140,2,1,0,0,0,0,0,1,0,0,,495,0,11,506,665,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,715,C,2,0,C02,128,167,5,66,7,2,1,122,0,1,1,2,0,1,0,0,0,0,,503,0,8,511,665,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,716,B,1,0,B,81,148,0,54,6,4,1,131,2,1,0,0,0,0,0,0,0,1,,429,0,12,441,547,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,716,C,1,0,C01,76,122,2,78,5,3,3,102,2,0,0,1,0,0,0,0,1,0,,395,0,19,414,547,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,716,C,2,0,C02,93,147,5,73,9,6,2,99,2,2,0,1,0,0,0,0,0,0,,439,0,15,454,547,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,717,B,1,0,B,114,109,9,51,0,2,2,97,1,2,0,2,0,0,1,1,0,0,,391,0,14,405,548,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,717,C,1,0,C01,117,127,10,47,4,5,3,92,0,2,0,0,0,0,0,0,0,0,,407,0,23,430,548,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,718,B,1,0,B,130,159,7,69,9,1,3,158,0,0,1,1,0,0,0,2,0,1,,541,0,17,558,707,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,718,C,1,0,C01,162,147,10,70,2,0,5,141,4,0,0,1,0,0,0,2,0,0,,544,0,9,553,707,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,719,B,1,0,B,133,157,7,47,6,10,1,148,4,0,0,0,0,0,0,0,0,0,,513,0,14,527,678,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,719,C,1,0,C01,129,170,8,56,7,9,1,145,0,2,0,0,0,0,1,0,0,0,,528,0,15,543,678,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,720,B,1,0,B,115,88,7,38,4,4,3,110,2,1,1,0,0,0,0,0,0,0,,373,0,8,381,508,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,720,C,1,0,C01,98,127,7,54,2,2,4,102,0,0,1,1,0,2,0,0,0,0,,400,0,8,408,507,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,720,C,2,0,C02,70,101,3,38,1,4,4,120,1,0,0,0,0,1,0,0,0,0,,343,0,42,385,507,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,721,B,1,0,B,98,107,6,41,3,2,1,106,1,1,0,0,0,0,1,0,0,0,,367,12,379,758,485,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,721,C,1,0,C01,74,106,5,51,8,2,2,119,1,0,1,1,0,0,1,0,0,0,,371,0,10,381,485,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,722,B,1,0,B,122,203,4,56,10,2,3,9,2,0,0,0,0,0,0,0,0,0,,411,0,0,411,699,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,723,B,1,0,B,100,136,7,7,41,2,4,111,4,2,0,0,0,1,0,0,0,1,,416,11,6,433,567,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,723,C,1,0,C01,78,127,1,47,6,5,2,113,5,4,0,2,0,1,1,0,0,1,,393,0,27,420,567,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,723,C,2,0,C02,110,151,4,54,5,3,2,85,1,1,1,1,0,0,1,0,0,0,,419,0,10,429,567,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,724,B,1,0,B,102,147,3,58,10,4,1,105,2,0,0,2,0,0,1,2,0,0,,437,0,13,450,611,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,724,C,1,0,C01,135,134,4,66,5,3,0,90,0,0,0,0,0,0,0,0,0,0,,437,0,10,447,610,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,725,B,1,0,B,92,128,2,48,8,4,1,55,0,0,1,1,0,0,0,0,0,0,,340,0,11,351,418,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,726,B,1,0,B,39,32,2,25,0,0,0,18,1,1,0,1,0,0,0,0,0,0,,119,0,5,124,161,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,727,B,1,0,B,42,44,1,35,3,4,2,41,0,0,0,2,0,0,1,0,0,0,,175,0,10,185,200,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,728,B,1,0,B,126,106,9,31,5,10,3,140,2,0,0,0,0,0,1,1,0,0,,434,0,11,445,539,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,729,B,1,0,B,100,147,1,24,1,3,2,37,0,0,0,0,0,0,0,0,0,0,,315,0,7,322,380,Acta casilla,,,
,31,YUCATAN,12,TEKAX,58,PETO,730,B,1,0,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,663,Paquete no entregado,,,
,31,YUCATAN,12,TEKAX,58,PETO,732,B,1,0,B,36,109,8,47,8,3,2,84,2,0,1,1,0,0,1,0,0,1,,303,0,19,322,420,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,B,1,0,B,127,322,206,1,1,3,0,37,0,0,0,1,0,0,0,0,0,0,,698,0,8,706,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C,1,0,C01,87,347,220,2,5,0,0,32,0,0,0,0,0,0,0,0,0,0,,693,0,10,703,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C,2,0,C02,96,331,231,0,2,1,1,27,0,0,0,0,0,0,0,0,0,0,,689,0,9,698,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,73,TAHDZIU,802,C,3,0,C03,89,376,192,2,5,1,0,24,0,0,0,1,0,0,0,0,0,0,,690,0,12,702,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,826,B,1,0,B,147,111,38,30,3,3,4,56,0,2,1,3,1,1,0,1,0,0,,401,0,22,423,605,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,826,C,1,0,C01,132,122,44,33,4,4,5,51,1,0,2,1,3,0,1,0,0,0,,403,0,34,437,605,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,826,C,2,0,C02,175,105,35,28,6,6,2,53,1,0,1,0,3,0,2,0,0,0,,417,0,24,441,605,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,826,C,3,0,C03,131,108,42,32,7,5,6,41,1,1,1,2,0,1,0,0,0,0,,378,0,18,396,605,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,827,B,1,0,B,123,141,30,19,5,6,4,69,0,2,0,1,1,0,0,0,0,0,,401,1,9,411,569,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,827,C,1,0,C01,113,149,27,32,2,6,3,52,1,0,0,1,0,0,0,0,0,0,,386,0,24,410,569,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,827,C,2,0,C02,160,110,26,18,4,8,4,73,1,2,1,2,1,0,0,0,0,0,,410,0,14,424,568,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,827,C,3,0,C03,125,145,25,18,8,5,3,59,1,0,1,1,2,0,1,1,0,0,,395,0,16,411,568,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,828,B,1,0,B,130,117,35,20,4,4,1,64,3,1,1,0,0,1,0,0,0,0,,381,0,21,402,563,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,828,C,1,0,C01,147,98,22,18,6,6,4,59,0,2,0,2,2,1,3,0,0,0,,370,0,16,386,562,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,828,C,2,0,C02,155,102,25,15,2,3,8,68,3,0,0,1,4,0,1,0,0,0,,387,0,20,407,562,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,829,B,1,0,B,176,167,35,42,2,10,4,54,2,3,0,0,3,2,1,0,0,0,,501,0,30,531,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,829,C,1,0,C01,189,142,32,54,6,6,1,65,0,0,0,2,0,0,0,0,0,0,,497,0,30,527,740,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,829,C,2,0,C02,171,152,40,41,6,2,6,49,1,3,1,2,0,0,2,0,0,0,,476,0,34,510,739,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,830,B,1,0,B,155,101,25,15,2,3,8,68,4,3,1,2,2,0,1,0,0,0,,390,0,20,410,533,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,830,C,1,0,C01,135,125,23,25,5,5,3,65,3,0,0,0,1,0,0,0,0,1,,391,0,12,403,533,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,830,C,2,0,C02,176,105,32,12,9,4,3,40,3,1,3,1,1,0,0,1,0,0,,391,0,26,417,532,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,831,B,1,0,B,150,150,20,28,8,7,5,68,1,2,0,0,0,0,1,1,0,0,,441,0,25,466,588,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,831,C,1,0,C01,144,151,28,30,7,12,3,67,0,1,0,2,0,0,1,0,0,0,,446,0,23,469,587,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,832,B,1,0,B,145,107,45,37,7,4,4,68,1,0,0,0,3,0,0,0,1,0,,422,0,1,423,576,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,832,C,1,0,C01,176,122,39,27,4,7,3,73,0,1,2,1,1,1,2,1,0,0,,460,1,25,486,575,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,833,B,1,0,B,203,127,36,12,6,3,2,93,2,2,1,2,0,0,1,0,0,0,,490,0,27,517,652,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,833,C,1,0,C01,225,149,11,10,1,4,2,102,3,2,2,1,0,0,2,0,0,2,,516,0,14,530,651,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,834,B,1,0,B,106,130,20,9,8,4,5,87,0,2,1,1,1,0,0,0,0,0,,374,0,11,385,471,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,834,C,1,0,C01,111,129,26,6,4,6,13,76,1,0,0,0,0,0,0,1,0,0,,373,0,0,373,470,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,834,S,1,0,SMR01,20,16,3,3,0,3,0,5,0,1,1,0,0,0,1,2,0,1,,56,0,0,56,,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,835,B,1,0,B,104,151,38,22,8,5,5,120,3,0,1,2,1,0,1,1,0,0,,462,0,20,482,651,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,835,C,1,0,C01,168,129,37,28,8,6,5,88,5,0,1,1,2,1,1,0,1,0,,481,0,25,506,650,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,835,C,2,0,C02,148,151,29,22,4,5,5,107,5,2,2,3,6,1,0,0,1,0,,491,0,20,511,650,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,836,B,1,0,B,188,167,34,39,7,1,3,80,3,2,0,0,1,0,1,0,0,0,,526,0,23,549,731,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,836,C,1,0,C01,145,136,45,52,7,4,4,88,2,1,0,2,0,1,0,3,0,1,,491,0,33,524,731,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,836,C,2,0,C02,168,132,40,43,6,11,3,89,1,0,1,0,1,0,1,1,0,0,,497,0,23,520,730,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,837,B,1,0,B,187,116,21,7,0,6,0,15,0,1,0,0,1,0,0,0,0,0,,354,0,9,363,401,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,837,C,1,0,C01,147,158,26,3,0,2,0,9,0,1,1,0,0,0,0,0,0,0,,347,0,0,347,401,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,838,B,1,0,B,245,194,22,5,2,4,3,18,2,0,0,2,0,0,0,0,0,0,,497,0,17,514,613,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,838,C,1,0,C01,240,190,17,5,5,6,4,6,2,2,0,2,0,0,0,0,0,0,,479,0,12,491,613,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,839,B,1,0,B,239,154,42,31,3,5,0,23,0,0,0,4,0,0,0,1,0,1,,503,0,13,516,565,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,839,C,1,0,C01,225,191,29,16,1,2,1,18,0,2,3,2,0,0,1,0,0,0,,491,0,9,500,564,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,B,1,0,B,245,189,29,23,3,2,1,11,0,1,0,1,1,0,0,0,0,0,,506,0,12,518,638,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,C,1,0,C01,234,195,22,22,0,0,4,1,0,0,4,0,1,0,0,0,0,0,,483,3,15,501,638,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,C,2,0,C02,185,210,37,30,3,3,0,5,1,0,0,4,0,0,0,0,0,0,,478,0,26,504,637,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,C,3,0,C03,232,208,18,18,2,0,1,11,0,0,0,1,0,0,0,0,0,0,,491,0,17,508,637,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,840,E,1,0,E01,82,202,8,5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,299,0,10,309,345,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,841,B,1,0,B,184,133,8,8,3,2,0,13,0,1,0,1,1,0,0,0,0,0,,354,0,15,369,415,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,842,B,1,0,B,104,154,33,33,8,4,1,56,3,0,1,0,2,0,3,1,0,1,,404,0,22,426,535,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,842,C,1,0,C01,138,165,29,15,5,2,3,29,1,1,4,0,2,0,2,0,0,0,,396,0,29,425,534,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,842,E,1,0,E01,129,153,22,8,2,5,29,34,1,2,0,1,1,0,2,0,0,0,,389,0,22,411,444,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,843,B,1,0,B,79,110,43,44,3,3,3,14,0,1,0,5,1,0,0,0,0,0,,306,0,28,334,466,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,843,C,1,0,C01,98,129,38,26,10,6,2,11,0,1,0,4,0,1,0,1,0,0,,327,0,24,351,466,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,844,B,1,0,B,323,85,49,25,6,5,1,13,0,2,2,1,0,0,0,0,0,1,,513,0,38,551,710,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,844,C,1,0,C01,281,104,50,35,5,3,4,13,1,2,1,2,0,0,0,0,0,0,,501,0,33,534,710,Acta casilla,,,
,31,YUCATAN,12,TEKAX,79,TEKAX,845,B,1,0,B,36,20,6,1,0,1,1,4,0,0,0,0,0,0,0,0,0,0,,69,0,8,77,118,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,922,B,1,0,B,85,245,95,1,0,2,0,26,0,0,0,0,0,0,0,0,0,0,,454,0,1,455,491,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,922,C,1,0,C01,59,246,109,0,0,1,0,26,0,0,2,1,1,0,0,0,0,0,,445,0,10,455,491,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,923,B,1,0,B,80,253,124,0,2,3,0,31,1,0,0,0,0,0,0,0,0,0,,494,0,10,504,557,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,923,C,1,0,C01,69,293,136,1,1,3,1,25,0,0,0,1,0,0,0,0,0,0,,530,0,10,540,557,Acta casilla,,,
,31,YUCATAN,12,TEKAX,94,TIXMEHUAC,924,B,1,0,B,59,303,122,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,,487,0,8,495,514,Acta casilla,,,
