"","uniqueid","year","total","mun","turnout","listanominal","pri","morena","prd","pan"
"29251",30008,2013,4581,"ALPATLAHUAC",0.781340610608903,"5863",1240,0,1354,1005
"29252",30008,2017,4408,"ALPATLAHUAC",0.729801324503311,"6040",421,103,1646,1646
"29253",30008,2021,4972,"ALPATLAHUAC",0.738452398633596,"6733",23,303,2387,1826
"29254",30009,1976,7207,"ALTO LUCERO DE GUTIERREZ BARRIOS",NA,NA,7207,0,0,0
"29255",30009,1979,2548,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.262112951342454,"9721",2548,0,0,0
"29256",30009,1982,6425,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.541554281861092,"11864",5742,0,0,0
"29257",30009,1985,4501,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.362896073530597,"12403",3377,0,0,0
"29258",30009,1988,4308,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.323108077701943,"13333",3096,0,0,0
"29259",30009,1991,6159,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.449890430971512,"13690",5955,0,13,0
"29260",30009,1994,8608,"ALTO LUCERO DE GUTIERREZ BARRIOS",NA,NA,4759,0,3818,10
"29261",30009,1997,10809,"ALTO LUCERO DE GUTIERREZ BARRIOS",NA,NA,3357,0,4022,3430
"29262",30009,2000,11343,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.622967926186292,"18208",4497,0,898,3152
"29263",30009,2004,12120,"ALTO LUCERO DE GUTIERREZ BARRIOS",NA,NA,3636,0,2158,2898
"29264",30009,2007,13837,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.658434451582203,"21015",4533,0,1895,2402
"29265",30009,2010,14097,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.618940990516333,"22776",4129,0,567,9401
"29266",30009,2013,14824,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.685978713558538,"21610",6059,0,5820,165
"29267",30009,2017,15616,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.739674118984464,"21112",3714,469,1996,1996
"29268",30009,2021,15192,"ALTO LUCERO DE GUTIERREZ BARRIOS",0.681408387530837,"22295",1850,3140,1638,156
"29269",30010,1976,4220,"ALTOTONGA",NA,NA,3498,0,0,0
"29270",30010,1979,3776,"ALTOTONGA",0.219025522041763,"17240",3263,0,0,0
"29271",30010,1982,6844,"ALTOTONGA",0.365383588703219,"18731",5995,0,0,0
"29272",30010,1985,5098,"ALTOTONGA",0.267597501443494,"19051",3716,0,0,0
"29273",30010,1988,4212,"ALTOTONGA",0.194864677307425,"21615",2617,0,0,0
"29274",30010,1991,7169,"ALTOTONGA",0.3612678895384,"19844",5431,0,0,0
"29275",30010,1994,9334,"ALTOTONGA",NA,NA,5077,0,1454,814
"29276",30010,1997,11706,"ALTOTONGA",NA,NA,5704,0,3386,1479
"29277",30010,2000,12247,"ALTOTONGA",0.477428660533292,"25652",5787,0,230,5678
"29278",30010,2004,15574,"ALTOTONGA",NA,NA,8428,0,4096,3045
"29279",30010,2007,17067,"ALTOTONGA",0.548901682050622,"31093",5804,0,1336,4185
"29280",30010,2010,20816,"ALTOTONGA",0.586911777144952,"35467",9419,0,534,10863
"29281",30010,2013,23303,"ALTOTONGA",0.64558399822695,"36096",9232,0,1482,5192
"29282",30010,2017,24322,"ALTOTONGA",0.628167049768847,"38719",6059,2261,6477,6477
"29283",30010,2021,26767,"ALTOTONGA",0.610060169568785,"43876",4322,3749,1575,3831
"29284",30011,1976,11438,"ALVARADO",NA,NA,11438,0,0,0
"29285",30011,1979,9047,"ALVARADO",0.629838485101643,"14364",9047,0,0,0
"29286",30011,1982,3499,"ALVARADO",0.184760798394762,"18938",2020,0,365,0
"29287",30011,1985,3842,"ALVARADO",0.197532133676093,"19450",2930,0,686,0
"29288",30011,1988,3938,"ALVARADO",0.183864039592866,"21418",2889,0,0,219
"29289",30011,1991,8517,"ALVARADO",0.374867957746479,"22720",6389,0,876,1075
"29290",30011,1994,15718,"ALVARADO",NA,NA,7556,0,418,344
"29291",30011,1997,16493,"ALVARADO",NA,NA,8866,0,5034,2184
"29292",30011,2000,17578,"ALVARADO",0.543705536653263,"32330",7488,0,1779,7377
"29293",30011,2004,18823,"ALVARADO",NA,NA,7926,0,1878,9019
"29294",30011,2007,20324,"ALVARADO",0.582166079459196,"34911",8596,0,619,10420
"29295",30011,2010,22894,"ALVARADO",0.588050960649337,"38932",10471,0,7829,4594
"29296",30011,2013,24034,"ALVARADO",0.607578936724221,"39557",7507,0,9337,1933
"29297",30011,2017,23790,"ALVARADO",0.594408215276216,"40023",6935,1429,6274,6274
"29298",30011,2021,25245,"ALVARADO",0.587858606557377,"42944",6358,6491,6358,6358
"29299",30012,1976,1083,"AMATITLAN",NA,NA,1083,0,0,0
"29300",30012,1979,1862,"AMATITLAN",0.639423076923077,"2912",1862,0,0,0
"29301",30012,1982,3274,"AMATITLAN",0.84251158003088,"3886",3274,0,0,0
"29302",30012,1985,1727,"AMATITLAN",0.431642089477631,"4001",1727,0,0,0
"29303",30012,1988,1533,"AMATITLAN",0.340137563789661,"4507",920,0,0,0
"29304",30012,1991,2196,"AMATITLAN",0.554265522463402,"3962",1698,0,472,0
"29305",30012,1994,2887,"AMATITLAN",NA,NA,2086,0,791,0
"29306",30012,1997,3688,"AMATITLAN",NA,NA,952,0,567,728
"29307",30012,2000,3730,"AMATITLAN",0.729227761485826,"5115",1178,0,590,769
"29308",30012,2004,4178,"AMATITLAN",NA,NA,469,0,564,1979
"29309",30012,2007,4416,"AMATITLAN",0.74910941475827,"5895",2022,0,0,863
"29310",30012,2010,4496,"AMATITLAN",0.722945811223669,"6219",2312,0,38,2146
"29311",30012,2013,4729,"AMATITLAN",0.767944137707048,"6158",2004,0,4,2589
"29312",30012,2017,4511,"AMATITLAN",0.609594594594595,"7400",234,50,1572,1572
"29313",30012,2021,4652,"AMATITLAN",0.757408010420059,"6142",17,1482,15,163
"29314",30012,2022,4280,"AMATITLAN",0.696841419732986,"6142",1,1605,0,31
"29315",30013,1976,4510,"NARANJOS AMATLAN",NA,NA,3609,0,0,0
"29316",30013,1979,4706,"NARANJOS AMATLAN",0.450550502632839,"10445",3218,0,0,0
"29317",30013,1982,5938,"NARANJOS AMATLAN",0.490987266413097,"12094",3705,0,0,0
"29318",30013,1985,2729,"NARANJOS AMATLAN",0.218267615772215,"12503",2592,0,0,0
"29319",30013,1988,4283,"NARANJOS AMATLAN",0.305688387695382,"14011",2490,0,0,0
"29320",30013,1991,6041,"NARANJOS AMATLAN",0.45834597875569,"13180",5477,0,371,0
"29321",30013,1994,10020,"NARANJOS AMATLAN",NA,NA,3457,0,845,4832
"29322",30013,1997,10063,"NARANJOS AMATLAN",NA,NA,3471,0,2442,3850
"29323",30013,2000,8616,"NARANJOS AMATLAN",0.514541654225142,"16745",3247,0,1166,3294
"29324",30013,2004,10252,"NARANJOS AMATLAN",NA,NA,4978,0,2939,2335
"29325",30013,2007,10163,"NARANJOS AMATLAN",0.574278126236085,"17697",5667,0,1228,1934
"29326",30013,2010,11704,"NARANJOS AMATLAN",0.614544499868732,"19045",4306,0,811,6587
"29327",30013,2013,12274,"NARANJOS AMATLAN",0.656118030683701,"18707",4291,0,22,5542
"29328",30013,2017,12641,"NARANJOS AMATLAN",0.667071240105541,"18950",3243,2089,3424,3424
"29329",30013,2021,12932,"NARANJOS AMATLAN",0.662635786021726,"19516",3283,2070,3283,3283
"29330",30014,1976,6340,"AMATLAN DE LOS REYES",NA,NA,5433,0,0,907
"29331",30014,1979,9027,"AMATLAN DE LOS REYES",0.757044615900704,"11924",9027,0,0,0
"29332",30014,1982,10840,"AMATLAN DE LOS REYES",0.802487414865265,"13508",10840,0,0,0
"29333",30014,1985,4611,"AMATLAN DE LOS REYES",0.317846556834632,"14507",3857,0,0,0
"29334",30014,1988,5840,"AMATLAN DE LOS REYES",0.337513725943478,"17303",3689,0,0,0
"29335",30014,1991,8132,"AMATLAN DE LOS REYES",0.444833433619605,"18281",4403,0,858,2574
"29336",30014,1994,11113,"AMATLAN DE LOS REYES",NA,NA,5748,0,510,1661
"29337",30014,1997,12933,"AMATLAN DE LOS REYES",NA,NA,4355,0,1561,3371
"29338",30014,2000,13171,"AMATLAN DE LOS REYES",0.556348737011067,"23674",3689,0,510,2381
"29339",30014,2004,14609,"AMATLAN DE LOS REYES",NA,NA,4648,0,3539,4697
"29340",30014,2007,16143,"AMATLAN DE LOS REYES",0.588494768692355,"27431",5991,0,1489,3629
"29341",30014,2010,16441,"AMATLAN DE LOS REYES",0.547905488719299,"30007",5819,0,2473,7316
"29342",30014,2013,18146,"AMATLAN DE LOS REYES",0.614285714285714,"29540",7527,0,752,6790
"29343",30014,2017,18548,"AMATLAN DE LOS REYES",0.598322580645161,"31000",3172,2283,5413,5413
"29344",30014,2021,19375,"AMATLAN DE LOS REYES",0.607309657398991,"31903",2354,6632,0,3488
"29345",30015,1976,3439,"ANGEL R. CABADA",NA,NA,2064,0,0,9
"29346",30015,1979,6198,"ANGEL R. CABADA",0.6672408224782,"9289",6198,0,0,0
"29347",30015,1982,10725,"ANGEL R. CABADA",0.790637670475488,"13565",10725,0,0,0
"29348",30015,1985,10941,"ANGEL R. CABADA",0.818508266626767,"13367",10902,0,0,0
"29349",30015,1991,9552,"ANGEL R. CABADA",0.522652659225213,"18276",4994,0,4038,142
"29350",30015,1994,11985,"ANGEL R. CABADA",NA,NA,6492,0,4244,798
"29351",30015,1997,12765,"ANGEL R. CABADA",NA,NA,4687,0,5942,1580
"29352",30015,2000,12269,"ANGEL R. CABADA",0.543068342776204,"22592",5144,0,4158,1264
"29353",30015,2004,14525,"ANGEL R. CABADA",NA,NA,4162,0,6181,3872
"29354",30015,2007,15864,"ANGEL R. CABADA",0.658038825286212,"24108",5347,0,2839,3358
"29355",30015,2010,16092,"ANGEL R. CABADA",0.633393686530741,"25406",6468,0,3204,6420
"29356",30015,2013,17545,"ANGEL R. CABADA",0.688768499980371,"25473",4731,0,3264,3117
"29357",30015,2017,16990,"ANGEL R. CABADA",0.680471002883691,"24968",2606,1100,5571,5571
"29358",30015,2021,16740,"ANGEL R. CABADA",0.651083193963673,"25711",4480,6237,4480,4480
"29359",30016,1976,3978,"ANTIGUA--LA",NA,NA,3978,0,0,0
"29360",30016,1979,3531,"ANTIGUA--LA",0.532338308457711,"6633",3531,0,0,0
"29361",30016,1982,4255,"ANTIGUA--LA",0.604317568527198,"7041",4255,0,0,0
"29362",30016,1985,2525,"ANTIGUA--LA",0.337296286401282,"7486",2416,0,0,0
"29363",30016,1988,2937,"ANTIGUA--LA",0.274332150196152,"10706",1627,0,0,608
"29364",30016,1991,5482,"ANTIGUA--LA",0.483976339719255,"11327",3031,0,0,2296
"29365",30016,1994,6857,"ANTIGUA--LA",NA,NA,3417,0,121,3225
"29366",30016,1997,9223,"ANTIGUA--LA",NA,NA,2872,0,1796,3993
"29367",30016,2000,8636,"ANTIGUA--LA",0.508179357420266,"16994",2857,0,142,2715
"29368",30016,2004,11913,"ANTIGUA--LA",NA,NA,4457,0,5082,2374
"29369",30016,2007,12880,"ANTIGUA--LA",0.622372553756946,"20695",6459,0,2299,3201
"29370",30016,2010,12860,"ANTIGUA--LA",0.554143146464429,"23207",3812,0,1742,7306
"29371",30016,2013,12427,"ANTIGUA--LA",0.549988935605222,"22595",4483,0,502,5727
"29372",30016,2017,12022,"ANTIGUA--LA",0.536337274146777,"22415",1522,1330,4230,4230
"29373",30016,2021,13230,"ANTIGUA--LA",0.54707852623744,"24183",1314,4505,1314,1314
"29374",30017,1976,877,"APAZAPAN",NA,NA,877,0,0,0
"29375",30017,1979,878,"APAZAPAN",0.639941690962099,"1372",878,0,0,0
"29376",30017,1982,1490,"APAZAPAN",0.773624091381101,"1926",1490,0,0,0
"29377",30017,1985,1305,"APAZAPAN",0.6,"2175",1305,0,0,0
"29378",30017,1988,1046,"APAZAPAN",0.434385382059801,"2408",555,0,0,0
"29379",30017,1991,1685,"APAZAPAN",0.716107097322567,"2353",872,0,0,0
"29380",30017,1994,1843,"APAZAPAN",NA,NA,825,0,733,1
"29381",30017,1997,2020,"APAZAPAN",NA,NA,757,0,938,14
"29382",30017,2000,1896,"APAZAPAN",0.711711711711712,"2664",889,0,566,441
"29383",30017,2004,2074,"APAZAPAN",NA,NA,1160,0,413,501
"29384",30017,2007,2250,"APAZAPAN",0.740375123395854,"3039",1198,0,509,347
"29385",30017,2010,2393,"APAZAPAN",0.730910201588271,"3274",968,0,618,807
"29386",30017,2013,2839,"APAZAPAN",0.846199701937407,"3355",646,0,996,277
"29387",30017,2017,2727,"APAZAPAN",0.838045482483098,"3254",11,424,1098,1098
"29388",30017,2021,2963,"APAZAPAN",0.823742007228246,"3597",23,336,23,23
"29389",30018,1976,773,"AQUILA",NA,NA,773,0,0,0
"29390",30018,1979,749,"AQUILA",0.65472027972028,"1144",749,0,0,0
"29391",30018,1982,276,"AQUILA",0.338235294117647,"816",174,0,0,0
"29392",30018,1985,435,"AQUILA",0.356849876948318,"1219",357,0,0,0
"29393",30018,1988,759,"AQUILA",0.531885073580939,"1427",759,0,0,0
"29394",30018,1991,317,"AQUILA",0.483231707317073,"656",317,0,0,0
"29395",30018,1994,403,"AQUILA",NA,NA,392,0,0,5
"29396",30018,1997,744,"AQUILA",NA,NA,439,0,0,305
"29397",30018,2000,755,"AQUILA",0.772773797338792,"977",84,0,53,258
"29398",30018,2004,957,"AQUILA",NA,NA,255,0,244,299
"29399",30018,2007,1048,"AQUILA",0.751793400286944,"1394",424,0,7,309
"29400",30018,2010,1130,"AQUILA",0.76975476839237,"1468",638,0,16,476
"29401",30018,2013,1282,"AQUILA",0.842866535174227,"1521",101,0,382,425
"29402",30018,2017,1246,"AQUILA",0.821899736147757,"1516",14,8,312,312
"29403",30018,2021,1356,"AQUILA",0.81637567730283,"1661",22,14,22,22
"29404",30019,1976,1260,"ASTACINGA",NA,NA,1260,0,0,0
"29405",30019,1979,1340,"ASTACINGA",0.0994729418751392,"13471",1340,0,0,0
"29406",30019,1982,454,"ASTACINGA",0.342900302114804,"1324",454,0,0,0
"29407",30019,1985,865,"ASTACINGA",0.566470203012443,"1527",865,0,0,0
"29408",30019,1988,1630,"ASTACINGA",0.829094608341811,"1966",1630,0,0,0
"29409",30019,1991,1340,"ASTACINGA",0.798569725864124,"1678",1340,0,0,0
"29410",30019,1994,1203,"ASTACINGA",NA,NA,676,0,0,0
"29411",30019,1997,1504,"ASTACINGA",NA,NA,953,0,551,0
"29412",30019,2000,1643,"ASTACINGA",0.669246435845214,"2455",766,0,102,73
"29413",30019,2004,1912,"ASTACINGA",NA,NA,846,0,20,554
"29414",30019,2007,2367,"ASTACINGA",0.704464285714286,"3360",920,0,0,1447
"29415",30019,2010,2705,"ASTACINGA",0.702779942842297,"3849",833,0,677,502
"29416",30019,2013,3113,"ASTACINGA",0.751387883176442,"4143",939,0,44,308
"29417",30019,2017,3268,"ASTACINGA",0.764623303696771,"4274",528,619,705,705
"29418",30019,2021,3606,"ASTACINGA",0.734270006108735,"4911",636,1010,111,972
"29419",30020,1976,130,"ATLAHUILCO",NA,NA,130,0,0,0
"29420",30020,1979,577,"ATLAHUILCO",0.314784506273868,"1833",577,0,0,0
"29421",30020,1982,981,"ATLAHUILCO",0.437751004016064,"2241",981,0,0,0
"29422",30020,1985,1098,"ATLAHUILCO",0.473684210526316,"2318",879,0,0,0
"29423",30020,1988,2233,"ATLAHUILCO",0.80993833877403,"2757",2233,0,0,0
"29424",30020,1991,1439,"ATLAHUILCO",0.49467170849089,"2909",1352,0,87,0
"29425",30020,1994,1468,"ATLAHUILCO",NA,NA,1301,0,142,4
"29426",30020,1997,2266,"ATLAHUILCO",NA,NA,747,0,891,97
"29427",30020,2000,2821,"ATLAHUILCO",0.727249291054396,"3879",845,0,1300,482
"29428",30020,2004,3602,"ATLAHUILCO",NA,NA,1362,0,1035,1205
"29429",30020,2007,3960,"ATLAHUILCO",0.783227848101266,"5056",1140,0,1406,1326
"29430",30020,2010,4308,"ATLAHUILCO",0.77162815690489,"5583",1068,0,1359,1881
"29431",30020,2013,5086,"ATLAHUILCO",0.845834026276401,"6013",1786,0,555,1834
"29432",30020,2017,5500,"ATLAHUILCO",0.851656859708888,"6458",1739,1907,1572,1572
"29433",30020,2021,5850,"ATLAHUILCO",0.778235998403618,"7517",1757,727,298,1567
"29434",30021,1976,2862,"ATOYAC",NA,NA,1631,0,0,15
"29435",30021,1979,5668,"ATOYAC",0.627685492801772,"9030",5668,0,0,0
"29436",30021,1982,8862,"ATOYAC",0.839602084320227,"10555",8862,0,0,0
"29437",30021,1985,3490,"ATOYAC",0.330523723837485,"10559",2036,0,0,1411
"29438",30021,1988,4213,"ATOYAC",0.367530314926285,"11463",2869,0,0,1102
"29439",30021,1991,8469,"ATOYAC",0.685305065544586,"12358",4406,0,62,3964
"29440",30021,1994,8059,"ATOYAC",NA,NA,3844,0,345,3789
"29441",30021,1997,9173,"ATOYAC",NA,NA,4753,0,394,3923
"29442",30021,2000,9103,"ATOYAC",0.611637438688436,"14883",3012,0,1751,4307
"29443",30021,2004,9568,"ATOYAC",NA,NA,4343,0,1000,4225
"29444",30021,2007,10065,"ATOYAC",0.618471181024948,"16274",3778,0,1893,2277
"29445",30021,2010,10728,"ATOYAC",0.610516731163214,"17572",3619,0,1460,4741
"29446",30021,2013,10238,"ATOYAC",0.598014018691589,"17120",2851,0,231,2602
"29447",30021,2017,10543,"ATOYAC",0.638892255484184,"16502",2159,2627,799,799
"29448",30021,2021,10073,"ATOYAC",0.586526144171422,"17174",121,1667,106,1823
"29449",30022,1976,1938,"ATZACAN",NA,NA,1938,0,0,0
"29450",30022,1979,5517,"ATZACAN",0.901617911423435,"6119",5517,0,0,0
"29451",30022,1982,4147,"ATZACAN",0.726906222611744,"5705",4147,0,0,0
"29452",30022,1985,1911,"ATZACAN",0.313022113022113,"6105",1265,0,0,0
"29453",30022,1988,2683,"ATZACAN",0.388277858176556,"6910",1417,0,197,0
"29454",30022,1991,3017,"ATZACAN",0.44485402536125,"6782",2312,0,0,0
"29455",30022,1994,5214,"ATZACAN",NA,NA,1866,0,81,1094
"29456",30022,1997,5970,"ATZACAN",NA,NA,1907,0,1295,1127
"29457",30022,2000,6966,"ATZACAN",0.750727449078564,"9279",3484,0,210,2302
"29458",30022,2004,7731,"ATZACAN",NA,NA,2510,0,1772,3449
"29459",30022,2007,8584,"ATZACAN",0.749236274766518,"11457",3179,0,358,1672
"29460",30022,2010,8868,"ATZACAN",0.702582791950563,"12622",3299,0,4871,698
"29461",30022,2013,9836,"ATZACAN",0.760064909976045,"12941",3715,0,1344,538
"29462",30022,2017,10392,"ATZACAN",0.777495136914559,"13366",33,333,2944,2944
"29463",30022,2021,11364,"ATZACAN",0.761764311569916,"14918",60,596,2406,1754
"29464",30023,1976,7393,"ATZALAN",NA,NA,7384,0,0,0
"29465",30023,1979,9417,"ATZALAN",0.612209075542842,"15382",9417,0,0,0
"29466",30023,1982,8987,"ATZALAN",0.542300265508086,"16572",8987,0,0,0
"29467",30023,1985,10619,"ATZALAN",0.604382470119522,"17570",10405,0,214,0
"29468",30023,1988,6225,"ATZALAN",0.32155586548892,"19359",5101,0,0,0
"29469",30023,1991,6882,"ATZALAN",0.328261388027665,"20965",5236,0,0,0
"29470",30023,1994,8253,"ATZALAN",NA,NA,4734,0,887,1868
"29471",30023,1997,11568,"ATZALAN",NA,NA,5280,0,2491,3563
"29472",30023,2000,13608,"ATZALAN",0.52772822461801,"25786",6883,0,5753.033376,5753.033376
"29473",30023,2004,16716,"ATZALAN",NA,NA,7565,0,336,8775
"29474",30023,2007,19008,"ATZALAN",0.623253983867795,"30498",10096,0,471,8361
"29475",30023,2010,21180,"ATZALAN",0.63246536072623,"33488",9493,0,1542,10145
"29476",30023,2013,22651,"ATZALAN",0.684589113549128,"33087",11129,0,2264,9063
"29477",30023,2017,21693,"ATZALAN",0.64353733424308,"33709",8382,3491,3361,3361
"29478",30023,2021,21981,"ATZALAN",0.612727880916541,"35874",9323,6392,107,448
"29479",30024,1976,699,"TLALTETELA",NA,NA,699,0,0,0
"29480",30024,1979,1454,"TLALTETELA",0.474853037230568,"3062",978,0,0,0
"29481",30024,1982,1116,"TLALTETELA",0.287406644347154,"3883",1116,0,0,0
"29482",30024,1985,1340,"TLALTETELA",0.333333333333333,"4020",1171,0,0,0
"29483",30024,1988,1109,"TLALTETELA",0.249831043027709,"4439",937,0,172,0
"29484",30024,1991,3607,"TLALTETELA",0.67169459962756,"5370",1940,0,159,0
"29485",30024,1994,3637,"TLALTETELA",NA,NA,1708,0,1920,0
"29486",30024,1997,4905,"TLALTETELA",NA,NA,2325,0,2478,102
"29487",30024,2000,4919,"TLALTETELA",0.717264508603091,"6858",2331,0,224,1658
"29488",30024,2004,5600,"TLALTETELA",NA,NA,2115,0,465,2001
"29489",30024,2007,6304,"TLALTETELA",0.73242709422563,"8607",2989,0,173,2848
"29490",30024,2010,7121,"TLALTETELA",0.735336637752995,"9684",3277,0,3155,689
"29491",30024,2013,8046,"TLALTETELA",0.790994887927644,"10172",4009,0,14,3422
"29492",30024,2017,8326,"TLALTETELA",0.783623529411765,"10625",3712,477,1432,1432
"29493",30024,2021,9009,"TLALTETELA",0.767376490630324,"11740",2431,1857,1503,1516
"29494",30025,1976,2310,"AYAHUALULCO",NA,NA,2310,0,0,0
"29495",30025,1979,4972,"AYAHUALULCO",0.950305810397553,"5232",4972,0,0,0
"29496",30025,1982,5184,"AYAHUALULCO",0.803098373353989,"6455",5184,0,0,0
"29497",30025,1985,4871,"AYAHUALULCO",0.772929228816249,"6302",4842,0,0,0
"29498",30025,1988,3926,"AYAHUALULCO",0.587724550898204,"6680",3926,0,0,0
"29499",30025,1991,2546,"AYAHUALULCO",0.349437276969531,"7286",2416,0,130,0
"29500",30025,1994,3936,"AYAHUALULCO",NA,NA,2539,0,1395,0
"29501",30025,1997,5122,"AYAHUALULCO",NA,NA,2710,0,2047,69
"29502",30025,2000,6613,"AYAHUALULCO",0.631674467475404,"10469",2367,0,1863,2228
"29503",30025,2004,7156,"AYAHUALULCO",NA,NA,2147,0,1082,2464
"29504",30025,2007,8115,"AYAHUALULCO",0.62654416306362,"12952",2837,0,132,2311
"29505",30025,2010,9340,"AYAHUALULCO",0.652189092940437,"14321",3618,0,149,4777
"29506",30025,2013,10119,"AYAHUALULCO",0.694795385882999,"14564",4095,0,551,2565
"29507",30025,2017,10269,"AYAHUALULCO",0.684098327892879,"15011",4186,2020,3644,3644
"29508",30025,2021,10453,"AYAHUALULCO",0.647164437840515,"16152",4824,1214,20,567
"29509",30026,1976,1159,"BANDERILLA",NA,NA,1150,0,0,3
"29510",30026,1979,1539,"BANDERILLA",0.624340770791075,"2465",1539,0,0,0
"29511",30026,1982,2277,"BANDERILLA",0.483234295415959,"4712",1798,0,0,0
"29512",30026,1985,1277,"BANDERILLA",0.263081994231562,"4854",953,0,0,0
"29513",30026,1988,1592,"BANDERILLA",0.263314588157459,"6046",1016,0,0,0
"29514",30026,1991,2540,"BANDERILLA",0.401644528779254,"6324",1871,0,428,0
"29515",30026,1994,4015,"BANDERILLA",NA,NA,1807,0,2087,98
"29516",30026,1997,4900,"BANDERILLA",NA,NA,1226,0,1395,399
"29517",30026,2000,5771,"BANDERILLA",0.553307766059444,"10430",1037,0,819,830
"29518",30026,2004,7283,"BANDERILLA",NA,NA,2447,0,1665,1523
"29519",30026,2007,7801,"BANDERILLA",0.595450728951988,"13101",2450,0,335,636
"29520",30026,2010,8282,"BANDERILLA",0.554684883798808,"14931",2799,0,4473,1010
"29521",30026,2013,8438,"BANDERILLA",0.545583861373335,"15466",2767,0,62,1151
"29522",30026,2017,9546,"BANDERILLA",0.573436655253199,"16647",397,1813,3632,3632
"29523",30026,2021,11608,"BANDERILLA",0.601731377326214,"19291",4345,1979,4345,4345
"29524",30027,1976,5304,"BENITO JUAREZ",NA,NA,5304,0,0,0
"29525",30027,1979,3024,"BENITO JUAREZ",0.498352010547133,"6068",2049,0,0,0
"29526",30027,1982,2136,"BENITO JUAREZ",0.341705327147656,"6251",1316,0,0,0
"29527",30027,1985,1957,"BENITO JUAREZ",0.314377510040161,"6225",1248,0,0,430
"29528",30027,1988,2142,"BENITO JUAREZ",0.319606087735004,"6702",1522,0,0,401
"29529",30027,1991,2483,"BENITO JUAREZ",0.383771251931994,"6470",2126,0,0,235
"29530",30027,1994,3919,"BENITO JUAREZ",NA,NA,1728,0,1772,419
"29531",30027,1997,3803,"BENITO JUAREZ",NA,NA,1217,0,1563,354
"29532",30027,2000,4780,"BENITO JUAREZ",0.581720822684678,"8217",1774,0,1944,960
"29533",30027,2004,6119,"BENITO JUAREZ",NA,NA,2529,0,1551,1529
"29534",30027,2007,6224,"BENITO JUAREZ",0.634972454601102,"9802",2938,0,1393,1637
"29535",30027,2010,7345,"BENITO JUAREZ",0.6849123461395,"10724",2262,0,1318,3765
"29536",30027,2013,8005,"BENITO JUAREZ",0.760786922638282,"10522",3626,0,251,2626
"29537",30027,2017,8612,"BENITO JUAREZ",0.793074868772447,"10859",3819,289,4278,4278
"29538",30027,2021,8737,"BENITO JUAREZ",0.751246775580396,"11630",2571,1498,28,2433
"29539",30028,1976,2636,"BOCA DEL RIO",NA,NA,2294,0,0,0
"29540",30028,1979,7121,"BOCA DEL RIO",0.29685676171419,"23988",6492,0,0,0
"29541",30028,1982,15947,"BOCA DEL RIO",0.391914475301057,"40690",15139,0,0,238
"29542",30028,1985,8394,"BOCA DEL RIO",0.172566917478722,"48642",6879,0,0,974
"29543",30028,1988,9919,"BOCA DEL RIO",0.154621979734996,"64150",6744,0,0,969
"29544",30028,1991,21671,"BOCA DEL RIO",0.350351628809312,"61855",17917,0,412,2571
"29545",30028,1994,30215,"BOCA DEL RIO",NA,NA,19235,0,1122,8799
"29546",30028,1997,45320,"BOCA DEL RIO",NA,NA,14091,0,5422,24141
"29547",30028,2000,43219,"BOCA DEL RIO",0.448167159226422,"96435",12143,0,1592,27208
"29548",30028,2004,58179,"BOCA DEL RIO",NA,NA,14852,0,20369,22958
"29549",30028,2007,56623,"BOCA DEL RIO",0.49869212545027,"113543",25818,0,1193,28962
"29550",30028,2010,65600,"BOCA DEL RIO",0.52381941006436,"125234",31278,0,4028,30294
"29551",30028,2013,64357,"BOCA DEL RIO",0.529517274290557,"121539",27549,0,968,33196
"29552",30028,2017,58065,"BOCA DEL RIO",0.482885085574572,"120246",5858,7775,41469,41469
"29553",30028,2021,66473,"BOCA DEL RIO",0.53299923826324,"124715",2221,18769,304,38481
"29554",30029,1976,630,"CALCAHUALCO",NA,NA,630,0,0,0
"29555",30029,1979,961,"CALCAHUALCO",0.356851095432603,"2693",961,0,0,0
"29556",30029,1982,1806,"CALCAHUALCO",0.543812104787715,"3321",1806,0,0,0
"29557",30029,1985,2101,"CALCAHUALCO",0.642507645259939,"3270",2101,0,0,0
"29558",30029,1988,1988,"CALCAHUALCO",0.571757262007478,"3477",1944,0,0,0
"29559",30029,1991,3379,"CALCAHUALCO",0.808953794589418,"4177",3379,0,0,0
"29560",30029,1994,3311,"CALCAHUALCO",NA,NA,2082,0,8,1173
"29561",30029,1997,3298,"CALCAHUALCO",NA,NA,1504,0,1526,268
"29562",30029,2000,3523,"CALCAHUALCO",0.674516561363201,"5223",1144,0,977,1121
"29563",30029,2004,4248,"CALCAHUALCO",NA,NA,1531,0,338,1825
"29564",30029,2007,4563,"CALCAHUALCO",0.712523422860712,"6404",1173,0,271,1654
"29565",30029,2010,5221,"CALCAHUALCO",0.715597587719298,"7296",2116,0,1784,1321
"29566",30029,2013,5736,"CALCAHUALCO",0.769829553080123,"7451",1638,0,1852,1260
