uniqueid,year,total,mun,magar_turnout,listanominal,pri,morena,prd,pan
4001,1979,7285,CALKINI,0.42493000466635555,17144,5053,0,0,40
4001,1982,12578,CALKINI,0.7800793847680476,16124,12569,0,0,0
4001,1985,13153,CALKINI,0.7181153090194365,18316,13005,0,0,41
4001,1988,12568,CALKINI,0.636000202418906,19761,11256,0,0,91
4001,1991,12185,CALKINI,0.6660653766262162,18294,10468,0,88,315
4001,1994,16009,CALKINI,0.7529395165083247,21262,11692,0,2009,1269
4001,1997,18030,CALKINI,0.7331950713675734,24591,10050,0,5565,281
4001,2000,19078,CALKINI,0.6919087513146919,27573,10644,0,1032,5985
4001,2003,20697,CALKINI,0.7130503686350169,29026,9749,0,96,10022
4001,2006,22908,CALKINI,0.7159868729488983,31995,8707,0,4678,6736
4001,2009,25669,CALKINI,0.7313730518277916,35097,12219,0,433,11598
4001,2012,28335,CALKINI,0.7738209028593276,36617,16740,0,808,7066
4001,2015,28976,CALKINI,0.7558430717863105,38336,10301,11714,319,1326
4001,2018,31821,CALKINI,0.7825734100634499,40662,13718,7965,4270,3748
4001,2021,23999,CALKINI,0.7675013591736224,31269,8555,5702,8555,8555
4002,1973,32142,CAMPECHE,NA,NA,32142,0,0,0
4002,1979,24731,CAMPECHE,0.5737784789568929,43102,24132,0,0,599
4002,1982,19659,CAMPECHE,0.32509798085032493,60471,17879,0,0,1619
4002,1985,23331,CAMPECHE,0.3167777762691613,73651,22166,0,0,667
4002,1988,20746,CAMPECHE,0.22829412153091094,90874,16594,0,0,2516
4002,1991,33786,CAMPECHE,0.44826259436653354,75371,24113,0,175,1342
4002,1994,78069,CAMPECHE,0.7696683492388989,101432,39539,0,13200,20360
4002,1997,82703,CAMPECHE,0.7149538365780282,115676,29878,0,20464,26405
4002,2000,83748,CAMPECHE,0.6523598463899296,128377,38771,0,8302,28340
4002,2003,91849,CAMPECHE,0.6351672821321384,144606,46202,0,1083,33609
4002,2006,101223,CAMPECHE,0.626035166275999,161689,38736,0,25216,32357
4002,2009,112349,CAMPECHE,0.6408846397380535,175303,46923,0,3199,57408
4002,2012,114170,CAMPECHE,0.6220272957585333,183545,67079,0,10561,25658
4002,2015,106994,CAMPECHE,0.5515780140015878,193978,43571,11639,4394,32574
4002,2018,139308,CAMPECHE,0.6789815374417562,205172,37006,20008,3162,73554
4002,2021,130739,CAMPECHE,0.6157494407158837,212325,36574,38684,36574,36574
4003,1973,28585,CARMEN,NA,NA,28585,0,0,0
4003,1979,13774,CARMEN,0.2799195236450099,49207,13515,0,0,0
4003,1982,21797,CARMEN,0.4566442503090105,47733,20842,0,0,220
4003,1985,40785,CARMEN,0.6725425852942631,60643,40446,0,0,47
4003,1988,28083,CARMEN,0.3872769396254516,72514,24073,0,0,0
4003,1991,18581,CARMEN,0.3790803003101028,49016,14816,0,521,1510
4003,1994,54885,CARMEN,0.6835759923279072,80291,32839,0,9993,9132
4003,1997,52087,CARMEN,0.5667112750378083,91911,26220,0,21538,2531
4003,2000,56591,CARMEN,0.5949807599301891,95114,21462,0,4583,27310
4003,2003,48554,CARMEN,0.5328226850734148,91126,17610,0,1935,18468
4003,2006,69503,CARMEN,0.5465662181609431,127163,24484,0,17212,26197
4003,2009,74124,CARMEN,0.5153619923659345,143829,38074,0,1365,31654
4003,2012,83797,CARMEN,0.5442741993102149,153961,38426,0,6642,33257
4003,2015,82770,CARMEN,0.49377781489745026,167626,28588,9314,2505,38239
4003,2018,102256,CARMEN,0.5743170381020848,178048,31267,29720,1192,31093
4003,2021,94500,CARMEN,0.5164639978139091,182975,32229,47030,32229,32229
4004,1973,9628,CHAMPOTON,NA,NA,9628,0,0,0
4004,1979,3695,CHAMPOTON,0.23923599870508255,15445,2245,0,0,0
4004,1982,13730,CHAMPOTON,0.7034532226662568,19518,13560,0,0,0
4004,1985,19582,CHAMPOTON,0.8705432559793723,22494,19467,0,0,0
4004,1988,14040,CHAMPOTON,0.5461334992998288,25708,12448,0,0,0
4004,1991,13977,CHAMPOTON,0.5087355317754968,27474,12572,0,709,0
4004,1994,24191,CHAMPOTON,0.7338611818954011,32964,16676,0,4964,1926
4004,1997,23215,CHAMPOTON,0.6220191843952628,37322,11017,0,11219,468
4004,2000,24592,CHAMPOTON,0.6027450980392157,40800,13053,0,3534,1831
4004,2003,26772,CHAMPOTON,0.6404171849583772,41804,10753,0,510,11842
4004,2006,29297,CHAMPOTON,0.6064501438655323,48309,10323,0,3054,9543
4004,2009,35268,CHAMPOTON,0.6472142699845849,54492,17464,0,226,16078
4004,2012,37805,CHAMPOTON,0.6581192117540561,57444,19261,0,2176,13371
4004,2015,38047,CHAMPOTON,0.6305749374347416,60337,17613,5387,3212,8500
4004,2018,41906,CHAMPOTON,0.6520304963435506,64270,16254,13930,2058,7218
4004,2021,33877,CHAMPOTON,0.609506845864594,55581,11791,12293,11791,11791
4005,1973,4724,HECELCHAKAN,NA,NA,4724,0,0,0
4005,1979,4965,HECELCHAKAN,0.6773533424283765,7330,4965,0,0,0
4005,1982,3445,HECELCHAKAN,0.5220487952720109,6599,3445,0,0,0
4005,1985,4324,HECELCHAKAN,0.5750764729352308,7519,4312,0,0,0
4005,1988,5936,HECELCHAKAN,0.6802658721063488,8726,5217,0,0,0
4005,1991,5558,HECELCHAKAN,0.5825385179750551,9541,4145,0,27,1
4005,1994,8497,HECELCHAKAN,0.7757691956541587,10953,5145,0,2924,140
4005,1997,8629,HECELCHAKAN,0.7194430548607638,11994,4059,0,1766,135
4005,2000,10074,HECELCHAKAN,0.7369961226132123,13669,6039,0,1435,2070
4005,2003,11179,HECELCHAKAN,0.7374983507058979,15158,5136,0,208,5278
4005,2006,12611,HECELCHAKAN,0.7358501575446377,17138,5872,0,333,785
4005,2009,14143,HECELCHAKAN,0.755461780887773,18721,6070,0,264,7046
4005,2012,15255,HECELCHAKAN,0.775940996948118,19660,5514,0,169,5502
4005,2015,16222,HECELCHAKAN,0.7852647884596766,20658,3867,395,233,6857
4005,2018,17610,HECELCHAKAN,0.7969046972576703,22098,3660,1756,248,5641
4005,2021,17142,HECELCHAKAN,0.7336614594478922,23365,5878,1778,5878,5878
4006,1973,4970,HOPELCHEN,NA,NA,4970,0,0,0
4006,1979,8647,HOPELCHEN,0.6889490877220938,12551,8647,0,0,0
4006,1982,7527,HOPELCHEN,0.6936687862869781,10851,7142,0,0,358
4006,1985,9833,HOPELCHEN,0.6697772631292146,14681,9634,0,0,186
4006,1988,6865,HOPELCHEN,0.4055411153119093,16928,5714,0,0,445
4006,1991,8035,HOPELCHEN,0.5608683512494764,14326,5386,0,619,3
4006,1994,12347,HOPELCHEN,0.7422302374511572,16635,8578,0,2013,648
4006,1997,10196,HOPELCHEN,0.7363859598439982,13846,6626,0,2089,273
4006,2000,10978,HOPELCHEN,0.6882758620689655,15950,5499,0,2068,2799
4006,2003,11885,HOPELCHEN,0.6744027691085513,17623,5439,0,357,5648
4006,2006,13213,HOPELCHEN,0.6733425062426744,19623,5103,0,1244,4653
4006,2009,15964,HOPELCHEN,0.7189048005043682,22206,6093,0,157,9519
4006,2012,16715,HOPELCHEN,0.7235304302657779,23102,8384,0,274,7074
4006,2015,18407,HOPELCHEN,0.7269460131906322,25321,8827,452,108,8080
4006,2018,19459,HOPELCHEN,0.7207837907915694,26997,10318,1943,166,5702
4006,2021,20604,HOPELCHEN,0.7176343561701091,28711,8995,5178,8995,8995
4007,1973,3111,PALIZADA,NA,NA,3111,0,0,0
4007,1979,3863,PALIZADA,0.8345214949233095,4629,3863,0,0,0
4007,1982,2558,PALIZADA,0.8046555520603964,3179,2558,0,0,0
4007,1985,2672,PALIZADA,0.7190527448869752,3716,2650,0,0,22
4007,1988,3382,PALIZADA,0.9054886211512717,3735,3382,0,0,0
4007,1991,2944,PALIZADA,0.8130350731842032,3621,2816,0,128,0
4007,1994,2671,PALIZADA,0.6791253496058988,3933,2346,0,249,54
4007,1997,2812,PALIZADA,0.6383654937570942,4405,2049,0,620,105
4007,2000,3412,PALIZADA,0.7087660988782717,4814,1845,0,1529,29
4007,2003,3505,PALIZADA,0.695574518753721,5039,1590,0,32,306
4007,2006,3806,PALIZADA,0.6850251979841613,5556,1581,0,1905,162
4007,2009,4158,PALIZADA,0.700117864960431,5939,2241,0,32,275
4007,2012,4995,PALIZADA,0.7934868943606036,6295,2383,0,121,2334
4007,2015,5453,PALIZADA,0.7913220142214482,6891,2275,4,10,3130
4007,2018,5884,PALIZADA,0.8432215534537116,6978,2355,1666,1264,555
4007,2021,5852,PALIZADA,0.7929539295392954,7380,2482,1561,2482,2482
4008,1973,1526,TENABO,NA,NA,1526,0,0,0
4008,1979,1212,TENABO,0.3783952544489541,3203,512,0,0,10
4008,1982,1163,TENABO,0.4296268932397488,2707,1071,0,0,90
4008,1985,1766,TENABO,0.5574494949494949,3168,1302,0,0,460
4008,1988,1868,TENABO,0.5296285795293451,3527,1700,0,0,168
4008,1991,2314,TENABO,0.7157438911227961,3233,1965,0,106,6
4008,1994,3154,TENABO,0.7776134122287969,4056,2314,0,223,190
4008,1997,3421,TENABO,0.7612372051624388,4494,1679,0,1090,60
4008,2000,3886,TENABO,0.7655634357762018,5076,2380,0,209,141
4008,2003,4269,TENABO,0.7627300339467572,5597,2213,0,74,1755
4008,2006,4230,TENABO,0.6902741514360313,6128,2973,0,215,807
4008,2009,5307,TENABO,0.7830898627711377,6777,2491,0,15,2680
4008,2012,5766,TENABO,0.8134875846501128,7088,3071,0,98,2022
4008,2015,6233,TENABO,0.8358589245004694,7457,3151,82,18,2829
4008,2018,6663,TENABO,0.8322508118910817,8006,2643,2857,29,1067
4008,2021,6639,TENABO,0.7798660871608128,8513,2691,2395,2691,2691
4009,1991,8555,ESCARCEGA,0.42246913580246914,20250,6896,0,580,2
4009,1994,16811,ESCARCEGA,0.6841248524803646,24573,10374,0,5532,347
4009,1997,15055,ESCARCEGA,0.5579232137563,26984,9063,0,5041,333
4009,2000,13939,ESCARCEGA,0.518139915247937,26902,6734,0,5523,963
4009,2003,15172,ESCARCEGA,0.5225777563462267,29033,5520,0,1292,6892
4009,2006,17091,ESCARCEGA,0.5372332065507811,31813,4848,0,6290,2456
4009,2009,19672,ESCARCEGA,0.5598497353292732,35138,8440,0,767,7759
4009,2012,21906,ESCARCEGA,0.6097873288052555,35924,10783,0,942,9287
4009,2015,21307,ESCARCEGA,0.5689756462294382,37448,9335,1027,1315,8246
4009,2018,24580,ESCARCEGA,0.616565494406261,39866,7732,9537,835,3626
4009,2021,24250,ESCARCEGA,0.5696901355510137,42567,7180,6961,7180,7180
4010,1997,6103,CALAKMUL,0.7593629463730247,8037,3492,0,2133,213
4010,2000,5330,CALAKMUL,0.6776859504132231,7865,3305,0,1281,488
4010,2003,5940,CALAKMUL,0.5371676614215952,11058,2692,0,232,2274
4010,2006,7070,CALAKMUL,0.5762490830548537,12269,2708,0,3399,577
4010,2009,8298,CALAKMUL,0.6000867804454729,13828,3516,0,398,3382
4010,2012,9934,CALAKMUL,0.6445626784323903,15412,4015,0,420,3927
4010,2015,11781,CALAKMUL,0.7020858164481526,16780,5375,198,290,5427
4010,2018,13041,CALAKMUL,0.687381404174573,18972,5742,1217,302,1965
4010,2021,13344,CALAKMUL,0.6766048068147247,19722,3994,6719,3994,3994
4011,2000,8821,CANDELARIA,0.4792198620090183,18407,5108,0,1474,727
4011,2003,9213,CANDELARIA,0.49275284805048936,18697,3028,0,129,2939
4011,2006,11052,CANDELARIA,0.5126872941503919,21557,4752,0,1041,5142
4011,2009,13905,CANDELARIA,0.5622043423765819,24733,6475,0,269,6968
4011,2012,16416,CANDELARIA,0.6074150817731073,27026,6732,0,507,6672
4011,2015,18906,CANDELARIA,0.6569601779136841,28778,6294,209,98,11982
4011,2018,19269,CANDELARIA,0.6218414173685739,30987,7192,3098,287,8291
4011,2021,19637,CANDELARIA,0.5896819915317858,33301,9493,7739,9493,9493
4012,2021,8490,SEYBAPLAYA,0.7338577232258622,11569,2999,2956,2999,2999
4013,2021,8644,DZITBALCHE,0.7534867503486751,11472,2688,3097,2688,2688
5001,1978,685,ABASOLO,0.8154761904761905,840,685,0,0,0
5001,1981,194,ABASOLO,0.23317307692307693,832,194,0,0,0
5001,1984,586,ABASOLO,0.653288740245262,897,364,0,0,222
5001,1987,777,ABASOLO,0.7952917093142272,977,777,0,0,0
5001,1990,600,ABASOLO,0.5420054200542005,1107,595,0,0,5
5001,1993,572,ABASOLO,0.7586206896551724,754,355,0,32,185
5001,1996,631,ABASOLO,0.7751842751842751,814,287,0,0,344
5001,1999,676,ABASOLO,0.7292340884573895,927,367,0,0,309
5001,2002,693,ABASOLO,0.7144329896907217,970,361,0,0,319
5001,2005,793,ABASOLO,0.7363045496750232,1077,379,0,0,411
5001,2009,827,ABASOLO,0.6926298157453936,1194,550,0,0,272
5001,2013,914,ABASOLO,0.8081343943412909,1131,475,0,415,415
5001,2017,781,ABASOLO,0.7125912408759124,1096,438,23,0,320
5001,2018,904,ABASOLO,0.8035555555555556,1125,427,0,0,477
5001,2021,1080,ABASOLO,0.8444096950742768,1279,361,505,361,214
5001,2024,1085,ABASOLO,0.812125748502994,1336,556,528,556,0
5002,1978,17911,ACUÑA,0.6712513585428925,26683,17911,0,0,0
5002,1981,8027,ACUÑA,0.29594808833831066,27123,5876,0,0,809
5002,1984,8856,ACUÑA,0.5227245897768859,16942,4838,0,0,3873
5002,1987,7947,ACUÑA,0.3609483580869328,22017,4729,0,0,519
5002,1990,8458,ACUÑA,0.34025263496661035,24858,3667,0,3,285
5002,1993,28354,ACUÑA,0.9287258434326892,30530,7315,0,9767,11272
5002,1996,17606,ACUÑA,0.48898764060547145,36005,8575,0,404,5239
5002,1999,22673,ACUÑA,0.41018543645409317,55275,9670,0,6765,0
5002,2002,23487,ACUÑA,0.38369300638753207,61213,9661,0,10919,2750
5002,2005,36022,ACUÑA,0.45294738959863196,79528,14527,0,491,20143
5002,2009,51544,ACUÑA,0.5436385305812494,94813,31776,0,17798,17798
5002,2013,53121,ACUÑA,0.5317310964745451,99902,24463,0,1470,25844
5002,2017,57839,ACUÑA,0.5162675283175493,112033,19104,1915,3095,33021
5002,2018,62217,ACUÑA,0.5376883987831859,115712,18903,6388,11554,25372
5002,2021,59628,ACUÑA,0.501227262028849,118964,18873,25193,18873,3719
5002,2024,69335,ACUÑA,0.5329321065941076,130101,47024,16746,47024,426
5003,1978,4012,ALLENDE,0.6920821114369502,5797,4012,0,0,0
5003,1981,3299,ALLENDE,0.4883066903493191,6756,1926,0,0,1373
5003,1984,3488,ALLENDE,0.40440579710144925,8625,2288,0,0,1200
5003,1987,4209,ALLENDE,0.43373866446826054,9704,3300,0,0,909
5003,1990,2489,ALLENDE,0.23259508457153538,10701,2489,0,0,0
5003,1993,7604,ALLENDE,0.7727642276422764,9840,3780,0,299,3525
5003,1996,7231,ALLENDE,0.6509722722362261,11108,3737,0,455,3039
5003,1999,6732,ALLENDE,0.5130315500685871,13122,4974,0,0,1292
5003,2002,7502,ALLENDE,0.5456,13750,4081,0,135,3286
5003,2005,7926,ALLENDE,0.5233064835600159,15146,4407,0,0,3519
5003,2009,9273,ALLENDE,0.5633315108438126,16461,4158,0,108,5007
5003,2013,9930,ALLENDE,0.599456685783278,16565,5147,0,4778,4778
5003,2017,10691,ALLENDE,0.5610895350057731,19054,3860,206,37,5716
5003,2018,11236,ALLENDE,0.6078113166720762,18486,3551,906,0,6779
5003,2021,10784,ALLENDE,0.5845937008727706,18447,5047,4382,5047,774
5003,2024,12255,ALLENDE,0.6214187921504994,19721,5062,6732,5062,209
5004,1978,3548,ARTEAGA,0.8141349242771914,4358,3548,0,0,0
5004,1981,4863,ARTEAGA,0.885792349726776,5490,4834,0,0,0
5004,1984,4640,ARTEAGA,0.5033629854632241,9218,4204,0,0,0
5004,1987,755,ARTEAGA,0.07143532973791276,10569,755,0,0,0
5004,1990,3708,ARTEAGA,0.30070553888573515,12331,2852,0,4,7
5004,1993,5137,ARTEAGA,0.5402818679007152,9508,3953,0,222,956
5004,1996,5347,ARTEAGA,0.5187233216918898,10308,4059,0,43,1026
5004,1999,5704,ARTEAGA,0.47477942400532713,12014,3588,0,0,1830
5004,2002,5540,ARTEAGA,0.45626750123538135,12142,3543,0,1077,586
5004,2005,6910,ARTEAGA,0.5138692645199673,13447,4936,0,341,1469
5004,2009,9858,ARTEAGA,0.6281781686102084,15693,6736,0,68,2699
5004,2013,11012,ARTEAGA,0.6432242990654206,17120,6461,0,79,3642
5004,2017,12112,ARTEAGA,0.6510427864975274,18604,6494,245,335,1613
5004,2018,11803,ARTEAGA,0.6286551264980027,18775,6746,1830,698,2529
5004,2021,12056,ARTEAGA,0.6338257715156932,19021,7777,1896,7777,1510
5004,2024,15096,ARTEAGA,0.7085328076598142,21306,7415,6140,7415,559
5005,1978,1181,CANDELA,0.8533236994219653,1384,1181,0,0,0
5005,1981,1356,CANDELA,1.0560747663551402,1284,1356,0,0,0
5005,1984,425,CANDELA,0.3475061324611611,1223,425,0,0,0
5005,1987,953,CANDELA,0.7208774583963692,1322,887,0,0,0
5005,1990,750,CANDELA,0.4908376963350785,1528,748,0,0,0
5005,1993,345,CANDELA,0.36012526096033404,958,193,0,8,144
5005,1996,802,CANDELA,0.783203125,1024,402,0,0,400
5005,1999,899,CANDELA,0.7504173622704507,1198,611,0,0,288
5005,2002,998,CANDELA,0.7665130568356375,1302,721,0,0,277
5005,2005,1116,CANDELA,0.7444963308872582,1499,731,0,46,337
5005,2009,1265,CANDELA,0.7694647201946472,1644,980,0,0,285
5005,2013,1463,CANDELA,0.8600823045267489,1701,960,0,5,497
5005,2017,1285,CANDELA,0.7644259369422962,1681,668,2,0,615
5005,2018,1362,CANDELA,0.7950963222416813,1713,784,0,0,578
5005,2021,1428,CANDELA,0.8592057761732852,1662,564,113,564,751
5005,2024,1390,CANDELA,0.8522378908645003,1631,755,74,755,16
5006,1978,4461,CASTAÑOS,0.748866879301662,5957,4461,0,0,0
5006,1981,3406,CASTAÑOS,0.417095273083517,8166,3326,0,0,0
5006,1984,4237,CASTAÑOS,0.436534102616938,9706,2902,0,0,1335
5006,1987,4371,CASTAÑOS,0.411543169193108,10621,2418,0,0,672
5006,1990,4219,CASTAÑOS,0.32354294478527607,13040,2254,0,1605,260
5006,1993,7432,CASTAÑOS,0.6585733274257864,11285,3298,0,278,3856
5006,1996,7245,CASTAÑOS,0.5839445474329008,12407,3283,0,3041,921
5006,1999,7703,CASTAÑOS,0.5300715661987339,14532,3742,0,3696,0
5006,2002,7470,CASTAÑOS,0.4866449511400652,15350,4007,0,2047,1139
5006,2005,9150,CASTAÑOS,0.5476746274016879,16707,3675,0,3097,1761
5006,2009,10930,CASTAÑOS,0.5782762816782181,18901,5350,0,5580,5580
5006,2013,11714,CASTAÑOS,0.5959806664970745,19655,4581,0,3144,2988
5006,2017,12619,CASTAÑOS,0.5878324870731821,21467,5649,616,3413,2651
5006,2018,12520,CASTAÑOS,0.5776239907727797,21675,5764,1856,297,4603
5006,2021,12807,CASTAÑOS,0.5986257829297934,21394,5575,6013,5575,861
5006,2024,14669,CASTAÑOS,0.6472950313299797,22662,7908,2278,7908,1636
5007,1978,973,CUATROCIENEGAS,0.36828160484481454,2642,504,0,0,0
5007,1981,1367,CUATROCIENEGAS,0.3315546931845743,4123,765,0,0,358
5007,1984,1614,CUATROCIENEGAS,0.28108672936259144,5742,1085,0,0,459
5007,1987,2144,CUATROCIENEGAS,0.3120360937272595,6871,1708,0,0,379
5007,1990,1793,CUATROCIENEGAS,0.24105942457649907,7438,1411,0,0,143
5007,1993,3623,CUATROCIENEGAS,0.6124070317782285,5916,2389,0,436,798
5007,1996,3780,CUATROCIENEGAS,0.5793991416309013,6524,1897,0,120,1752
5007,1999,4041,CUATROCIENEGAS,0.5393753336892686,7492,2587,0,0,1331
5007,2002,4480,CUATROCIENEGAS,0.608447643623523,7363,2142,0,83,2214
5007,2005,4984,CUATROCIENEGAS,0.6471046481433393,7702,2631,0,1011,839
5007,2009,5488,CUATROCIENEGAS,0.6764452113891286,8113,2916,0,323,2249
5007,2013,6005,CUATROCIENEGAS,0.6841745471117694,8777,2939,0,2617,447
5007,2017,6141,CUATROCIENEGAS,0.6136091127098321,10008,2841,126,291,2006
5007,2018,6178,CUATROCIENEGAS,0.6224685138539043,9925,2261,842,71,3004
5007,2021,6276,CUATROCIENEGAS,0.6670918367346939,9408,2779,1506,2779,1526
5007,2024,6554,CUATROCIENEGAS,0.6779064956557717,9668,2300,310,2300,3879
5008,1978,699,ESCOBEDO,0.41459074733096085,1686,699,0,0,0
5008,1981,369,ESCOBEDO,0.23488224061107574,1571,369,0,0,0
5008,1984,907,ESCOBEDO,0.5581538461538461,1625,650,0,0,254
5008,1987,902,ESCOBEDO,0.5585139318885449,1615,884,0,0,18
5008,1990,972,ESCOBEDO,0.47391516333495853,2051,674,0,0,0
5008,1993,742,ESCOBEDO,0.4993270524899058,1486,742,0,0,0
5008,1996,1082,ESCOBEDO,0.6865482233502538,1576,694,0,0,388
5008,1999,1058,ESCOBEDO,0.5806805708013172,1822,805,0,253,0
5008,2002,1354,ESCOBEDO,0.6901121304791029,1962,687,0,0,667
5008,2005,1439,ESCOBEDO,0.6646651270207852,2165,708,0,0,731
5008,2009,1610,ESCOBEDO,0.6807610993657506,2365,892,0,0,718
5008,2013,1798,ESCOBEDO,0.7631578947368421,2356,1489,0,274,274
5008,2017,1693,ESCOBEDO,0.6829366680112948,2479,867,199,593,34
5008,2018,1805,ESCOBEDO,0.7292929292929293,2475,961,56,788,0
5008,2021,1926,ESCOBEDO,0.7835638730675346,2458,938,950,938,34
5008,2024,1897,ESCOBEDO,0.7378451964216258,2571,819,564,819,2
5009,1978,12559,FRANCISCO I. MADERO,0.7573418561177109,16583,12559,0,0,0
5009,1981,7682,FRANCISCO I. MADERO,0.38527508902151564,19939,7368,0,0,281
5009,1984,11369,FRANCISCO I. MADERO,0.48481876332622603,23450,7516,0,0,3675
5009,1987,17315,FRANCISCO I. MADERO,0.5987620167369804,28918,15992,0,0,503
5009,1990,9854,FRANCISCO I. MADERO,0.3261509946049714,30213,6264,0,2217,69
5009,1993,16958,FRANCISCO I. MADERO,0.65662510648184,25826,8682,0,5743,921
5009,1996,15739,FRANCISCO I. MADERO,0.5688109866281171,27670,8138,0,1849,697
5009,1999,17193,FRANCISCO I. MADERO,0.5583593141075605,30792,8143,0,6789,6789
5009,2002,16973,FRANCISCO I. MADERO,0.5254310745132031,32303,8691,0,4159,804
5009,2005,19255,FRANCISCO I. MADERO,0.5603084533682526,34365,7686,0,6778,760
5009,2009,21993,FRANCISCO I. MADERO,0.5783978539869556,38024,8408,0,5631,1954
5009,2013,24310,FRANCISCO I. MADERO,0.624743009868421,38912,11278,0,7848,7848
5009,2017,27425,FRANCISCO I. MADERO,0.6296347315012513,43557,9202,1865,452,6851
5009,2018,28612,FRANCISCO I. MADERO,0.6454465474068894,44329,9280,14770,501,4061
5009,2021,29267,FRANCISCO I. MADERO,0.6690823464862147,43742,10364,14003,10364,632
5009,2024,31434,FRANCISCO I. MADERO,0.6854339293501962,45860,14175,15611,14175,273
5010,1978,1754,FRONTERA,0.15292066259808196,11470,1538,0,0,0
5010,1981,4570,FRONTERA,0.28709636889056417,15918,2127,0,0,1609
5010,1984,9623,FRONTERA,0.3945469454694547,24390,4160,0,0,4624
5010,1987,8738,FRONTERA,0.3134371188750986,27878,5991,0,0,2491
5010,1990,6804,FRONTERA,0.2339350180505415,29085,3412,0,97,3175
5010,1993,17013,FRONTERA,0.5306612601372427,32060,7575,0,5915,3408
5010,1996,17356,FRONTERA,0.48890140845070423,35500,6307,0,2331,6745
5010,1999,18915,FRONTERA,0.4720371340869956,40071,12313,0,5430,5430
5010,2002,19545,FRONTERA,0.4693353184132168,41644,7285,0,186,9272
5010,2005,23832,FRONTERA,0.5198839466852817,45841,13939,0,382,8736
5010,2009,25035,FRONTERA,0.48842109370427456,51257,15352,0,414,6230
5010,2013,29590,FRONTERA,0.5444542577463752,54348,11635,0,483,16364
5010,2017,32917,FRONTERA,0.5414514590255617,60794,12446,3229,422,9703
5010,2018,36287,FRONTERA,0.5895244748428183,61553,14188,8830,3310,9959
5010,2021,35967,FRONTERA,0.5858008404182546,61398,11897,13354,11897,6563
5010,2024,39633,FRONTERA,0.6232877789485272,63587,14049,10466,14049,1207
5011,1978,4285,GENERAL CEPEDA,0.8382237871674492,5112,4285,0,0,0
5011,1981,4114,GENERAL CEPEDA,0.6621599871237728,6213,3855,0,0,0
5011,1984,3089,GENERAL CEPEDA,0.4539976484420929,6804,2830,0,0,0
5011,1987,3315,GENERAL CEPEDA,0.4517579721995094,7338,3085,0,0,0
5011,1990,1956,GENERAL CEPEDA,0.2766619519094767,7070,1720,0,78,0
5011,1993,3562,GENERAL CEPEDA,0.5628950695322377,6328,2630,0,203,320
5011,1996,3325,GENERAL CEPEDA,0.512326656394453,6490,1978,0,174,1076
