ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PODEMOS,MAS_X_HIDALGO,NVA_ALIANZA,ESH,PAN_PRD,PVEM_PT_MORENA_ESH,PVEM_PT_MORENA,PVEM_PT_ESH,PVEM_PT,PVEM_MORENA,PVEM_ESH,PVEM_MORENA_ESH,PT_MORENA_ESH,PT_MORENA,PT_ESH,MORENA_ESH,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,TRIBUNAL,OBSERVACIONES
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,913,C,1,0,C01,7,82,8,1,4,0,84,5,0,4,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,249,0,9,258,645,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,913,C,2,0,C02,11,98,5,0,3,0,101,3,0,7,0,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,262,1,10,273,644,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,914,B,1,0,B,6,65,6,0,0,3,65,1,1,9,0,,1,1,0,0,0,0,1,0,0,3,1,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,191,1,10,202,575,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,914,C,1,0,C01,11,47,2,3,2,7,72,4,1,5,0,,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,188,0,4,192,575,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,914,C,2,0,C02,14,52,1,3,0,3,54,5,1,10,2,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,177,0,12,189,575,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,914,C,3,0,C03,9,63,5,1,3,7,83,3,1,8,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,211,0,5,216,575,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,915,B,1,0,B,11,53,1,0,4,3,67,2,7,2,0,,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,164,0,10,174,508,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,915,C,1,0,C01,11,59,4,1,1,3,61,3,2,3,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,154,0,7,161,508,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,915,C,2,0,C02,9,55,4,3,0,3,62,1,3,13,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,175,0,6,181,508,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,916,B,1,0,B,22,60,2,0,1,6,80,0,3,6,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,203,0,8,211,558,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,916,C,1,0,C01,10,61,1,0,1,0,77,1,2,8,2,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,191,0,6,197,557,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,916,C,2,0,C02,17,67,5,3,2,2,86,1,1,7,2,,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,209,0,5,214,557,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,B,1,0,B,22,81,5,0,5,4,91,6,1,5,1,,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,240,0,6,246,735,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,C,1,0,C01,7,69,2,0,3,2,64,9,1,4,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,197,0,4,201,735,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,C,2,0,C02,10,82,1,1,0,5,71,6,0,9,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,208,0,8,216,735,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,C,3,0,C03,14,81,2,0,4,7,77,5,2,6,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,218,0,8,226,735,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,C,4,0,C04,19,81,7,2,0,3,84,6,1,10,2,,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,231,0,7,238,734,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,1,0,E01,9,66,4,0,3,1,67,3,2,5,0,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,186,0,2,188,733,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,1,1,E01C01,10,54,4,2,5,4,56,3,1,3,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,175,0,8,183,733,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,1,2,E01C02,4,68,1,0,4,7,73,5,0,9,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,185,0,7,192,733,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,1,3,E01C03,12,67,2,1,1,3,87,2,0,8,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,205,0,5,210,733,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,1,4,E01C04,11,58,8,1,2,3,60,1,3,6,1,,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,176,0,11,187,733,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,1,5,E01C05,10,66,3,2,2,8,67,3,1,9,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,,,,,,213,0,6,219,732,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,2,0,E02,15,100,6,0,6,3,51,5,0,10,2,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,236,0,5,241,686,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,2,1,E02C01,11,91,1,1,1,9,56,4,1,13,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,220,0,6,226,686,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,2,2,E02C02,11,97,4,0,4,1,67,5,2,6,1,,0,1,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,229,0,10,239,685,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,2,3,E02C03,11,102,1,1,0,4,74,2,1,8,1,,0,0,0,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,226,0,4,230,685,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,2,4,E02C04,18,93,2,0,3,4,53,1,0,12,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,214,0,7,221,685,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,2,5,E02C05,12,90,0,3,1,3,74,5,2,7,1,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,,,228,0,7,235,685,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,2,6,E02C06,12,75,1,2,1,3,62,7,0,8,0,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,209,0,3,212,685,,
13,HIDALGO,13,PACHUCA DE SOTO,47,PACHUCA DE SOTO,917,E,2,7,E02C07,14,93,2,0,3,7,80,1,3,1,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,241,0,4,245,685,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,B,1,0,B,10,79,0,0,4,4,82,7,1,9,1,,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,240,0,10,250,656,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C,1,0,C01,15,75,0,0,3,5,89,1,2,5,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,223,0,6,229,656,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C,2,0,C02,5,59,3,1,2,5,75,3,5,7,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,211,0,9,220,656,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,918,C,3,0,C03,14,76,1,0,2,3,85,4,2,7,0,,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,229,0,6,235,655,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,B,1,0,B,8,68,7,6,2,2,86,7,0,5,2,,1,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,248,0,6,254,698,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,C,1,0,C01,13,71,2,0,3,4,84,4,5,4,1,,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,230,0,8,238,698,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,919,C,2,0,C02,3,92,6,1,2,6,82,7,1,13,1,,0,1,0,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,250,0,10,260,698,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,920,B,1,0,B,22,104,3,1,3,2,70,2,0,11,1,,0,1,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,257,0,4,261,571,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,920,C,1,0,C01,15,86,3,0,3,5,90,6,2,6,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,274,0,11,285,570,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,921,B,1,0,B,29,117,0,1,2,7,54,4,1,2,0,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,242,0,4,246,527,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,921,C,1,0,C01,43,88,1,1,2,1,53,15,1,3,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,246,0,7,253,527,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,B,1,0,B,16,79,0,0,2,1,93,4,2,11,0,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,249,0,9,258,588,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,C,1,0,C01,15,70,4,0,3,6,80,1,1,15,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,222,0,10,232,588,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,922,C,2,0,C02,13,72,3,1,3,3,74,4,2,11,1,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,223,0,3,226,587,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,923,B,1,0,B,15,120,5,2,1,2,96,5,20,20,1,,0,1,0,0,1,0,0,0,2,0,1,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,,,,,,334,0,7,341,725,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,923,C,1,0,C01,10,109,6,2,3,9,89,8,0,12,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,293,1,4,298,724,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,924,B,1,0,B,6,65,2,2,3,1,69,1,1,12,2,,0,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,199,0,8,207,450,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,924,C,1,0,C01,7,72,3,0,2,1,76,5,1,5,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,174,0,1,175,450,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,925,B,1,0,B,16,60,2,2,2,3,97,3,1,13,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,236,1,5,242,535,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,925,C,1,0,C01,10,59,3,0,2,1,85,3,1,17,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,218,1,7,226,534,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,926,B,1,0,B,22,81,14,5,4,4,109,8,2,11,1,,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,303,0,9,312,661,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,927,B,1,0,B,28,75,2,2,4,1,73,2,1,8,2,,0,1,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,216,0,2,218,521,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,928,B,1,0,B,25,98,1,1,2,3,89,7,2,11,1,,0,0,0,0,0,0,0,0,3,0,0,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,274,0,2,276,594,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,928,C,1,0,C01,30,124,4,0,7,5,75,7,1,9,3,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,288,1,7,296,593,,
13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,929,B,1,0,B,16,99,1,0,2,2,78,7,4,9,2,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,0,18,238,522,,
13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,929,C,1,0,C01,9,93,3,3,5,3,83,13,4,16,2,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,0,10,244,521,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,B,1,0,B,2,83,1,1,2,4,56,1,2,6,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,204,0,16,220,682,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,C,1,0,C01,5,124,5,0,1,6,49,5,4,3,1,,0,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,,,,,,254,0,14,268,681,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,930,C,2,0,C02,4,106,5,0,3,5,52,3,1,4,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,234,0,5,239,681,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,B,1,0,B,6,71,3,0,4,0,61,3,0,7,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,196,0,6,202,504,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,C,1,0,C01,4,67,0,0,2,2,54,2,1,5,0,,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,179,0,7,186,504,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,931,C,2,0,C02,5,73,0,1,0,2,52,5,3,6,1,,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,176,0,8,184,504,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,B,1,0,B,14,93,1,4,3,3,80,9,0,9,0,,0,0,0,0,1,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,239,0,10,249,736,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C,1,0,C01,7,105,3,1,1,1,74,9,1,7,2,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,243,0,16,259,736,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C,2,0,C02,7,122,4,0,4,2,67,7,0,7,0,,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,253,1,18,272,735,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,932,C,3,0,C03,14,94,3,0,2,2,79,9,1,12,2,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,246,1,11,258,735,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,B,1,0,B,63,159,2,0,2,3,57,4,1,8,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,48,,,,,,,,,,,,,,,,,,350,0,7,357,735,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C,1,0,C01,49,150,6,3,2,5,56,3,0,5,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,,,,,,323,0,2,325,734,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C,2,0,C02,53,155,0,1,5,2,68,5,1,10,3,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,338,0,3,341,734,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,933,C,3,0,C03,60,164,3,3,6,1,66,1,0,5,5,,0,0,0,0,0,0,0,0,0,1,0,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,354,1,7,362,734,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,B,1,0,B,16,108,0,1,2,3,68,6,3,12,2,,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,260,0,9,269,749,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C,1,0,C01,12,107,1,0,4,3,96,7,2,19,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,,,,,,286,0,4,290,749,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C,2,0,C02,21,114,3,1,6,4,93,4,4,10,2,,1,0,0,0,0,0,0,0,1,0,2,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,304,0,5,309,749,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C,3,0,C03,8,108,6,0,2,2,88,4,0,13,5,,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,269,1,5,275,749,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C,4,0,C04,11,99,1,0,1,5,83,2,3,17,2,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,243,0,9,252,749,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C,5,0,C05,18,110,4,2,2,2,82,8,4,10,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,272,0,4,276,749,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C,6,0,C06,14,107,1,3,2,2,85,4,1,7,3,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,,,,,,274,0,7,281,748,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,C,7,0,C07,10,104,2,4,6,4,75,2,1,12,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,254,0,9,263,748,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E,1,0,E01,54,143,3,1,0,7,53,6,1,1,4,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,,,,,,306,3,5,314,694,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E,1,1,E01C01,43,141,1,1,2,4,58,8,0,6,2,,0,0,0,0,1,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,319,0,4,323,694,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E,1,2,E01C02,30,149,6,0,4,2,57,2,0,9,2,,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,297,3,6,306,693,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,934,E,1,3,E01C03,50,138,1,0,1,2,71,5,0,3,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,,,,,,307,0,7,314,693,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,B,1,0,B,4,95,3,0,1,2,59,2,3,5,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,203,0,10,213,662,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C,1,0,C01,4,88,6,6,0,1,55,1,1,5,1,,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,188,0,9,197,662,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C,2,0,C02,7,94,5,0,1,2,53,3,1,3,0,,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,192,0,7,199,662,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C,3,0,C03,6,88,5,1,2,3,64,6,2,1,0,,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,205,0,8,213,662,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C,4,0,C04,5,78,1,6,4,3,58,5,1,4,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,192,0,8,200,661,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C,5,0,C05,6,96,0,0,2,2,67,4,1,0,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,207,0,0,207,661,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,935,C,6,0,C06,5,82,10,0,0,2,67,3,1,5,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,177,0,13,190,661,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,936,B,1,0,B,4,36,5,0,4,6,58,1,0,4,1,,0,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,129,0,7,136,384,,
13,HIDALGO,12,PACHUCA DE SOTO,47,PACHUCA DE SOTO,936,C,1,0,C01,2,39,0,0,1,4,65,3,0,4,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,129,0,1,130,384,,
13,HIDALGO,17,VILLAS DEL ALAMO,40,MINERAL DE LA REFORMA,937,B,1,0,B,11,89,2,5,3,1,61,10,2,5,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190,1,9,200,381,,
