DISTRITO,MUNICIPIO,SECCION,TIPO DE CASILLA,PAN,PRI,PRD,PT,PDP,"NO 
REGISTRADOS",NULOS,TOTAL EMITIDA,TOTAL EFECTIVA,Anulada
VII,TLALTENANGO,1516,BASICA,15,59,11,4,0,0,2,91,89,
VII,TLALTENANGO,1517,BASICA,2,42,12,1,0,0,0,57,57,
VII,TLALTENANGO,1518,BASICA,13,25,34,5,10,0,7,94,87,
VII,TLALTENANGO,1519,BASICA,6,85,4,1,0,0,0,96,96,
VII,TLALTENANGO,1520,BASICA,3,36,17,15,0,0,7,78,71,
VII,TLALTENANGO,1521,BASICA,14,15,41,2,0,0,4,76,72,
VII,TLALTENANGO,1522,BASICA,10,35,32,18,0,0,13,108,95,
VII,TLALTENANGO,1523,BASICA,12,37,22,8,0,0,2,81,79,
VII,TLALTENANGO,1524,BASICA,13,45,33,13,1,0,5,110,105,
,,,,,,,,,,,,,
VIII,VALPARAISO,1525,BASICA,107,68,18,6,0,0,8,207,199,
VIII,VALPARAISO,1526,BASICA,158,142,39,7,0,0,10,356,346,
VIII,VALPARAISO,1527,BASICA,186,171,55,11,0,0,16,439,423,
VIII,VALPARAISO,1528,BASICA,43,45,56,4,0,0,8,156,148,
VIII,VALPARAISO,1528,EXTRAORDINARIA,36,57,22,34,0,0,4,153,149,
VIII,VALPARAISO,1529,BASICA,81,121,43,3,0,0,9,257,248,
VIII,VALPARAISO,1529,ESPECIAL,48,38,21,6,0,0,2,115,113,
VIII,VALPARAISO,1530,BASICA,113,103,46,1,0,0,6,269,263,
VIII,VALPARAISO,1531,BASICA,128,175,59,8,0,0,11,381,370,
VIII,VALPARAISO,1532,BASICA,52,114,59,8,0,0,6,239,233,
VIII,VALPARAISO,1533,BASICA,89,197,60,13,0,0,10,369,359,
VIII,VALPARAISO,1534,BASICA,77,117,28,24,0,0,4,250,246,
VIII,VALPARAISO,1534,CONTIGUA,50,135,29,36,0,0,10,260,250,
VIII,VALPARAISO,1535,BASICA,111,156,45,49,0,0,14,375,361,
VIII,VALPARAISO,1536,BASICA,94,149,41,28,0,0,7,319,312,
VIII,VALPARAISO,1537,BASICA,33,88,27,6,0,0,3,157,154,
VIII,VALPARAISO,1538,BASICA,118,101,72,27,0,0,17,335,318,
VIII,VALPARAISO,1539,BASICA,95,154,42,7,0,0,23,321,298,
VIII,VALPARAISO,1540,BASICA,53,62,32,3,0,0,13,163,150,
VIII,VALPARAISO,1541,BASICA,66,92,42,7,0,0,23,230,207,
VIII,VALPARAISO,1542,BASICA,21,58,24,2,0,0,4,109,105,
VIII,VALPARAISO,1543,BASICA,58,150,56,10,0,0,3,277,274,
VIII,VALPARAISO,1544,BASICA,21,65,18,5,0,0,3,112,109,
VIII,VALPARAISO,1545,BASICA,17,88,79,6,0,0,4,194,190,
VIII,VALPARAISO,1546,BASICA,44,54,26,3,0,0,9,136,127,
VIII,VALPARAISO,1547,BASICA,11,97,13,2,0,0,2,125,123,
VIII,VALPARAISO,1548,BASICA,13,19,35,1,0,0,5,73,68,
VIII,VALPARAISO,1549,BASICA,17,37,55,3,21,0,21,154,133,
VIII,VALPARAISO,1550,BASICA,22,15,8,4,0,0,0,49,49,
VIII,VALPARAISO,1550,EXTRAORDINARIA,29,8,27,0,0,0,3,67,64,
VIII,VALPARAISO,1551,BASICA,11,59,93,12,0,0,13,188,175,
VIII,VALPARAISO,1552,BASICA,13,110,22,3,0,0,1,149,148,
VIII,VALPARAISO,1553,BASICA,8,87,1,3,0,0,0,99,99,
VIII,VALPARAISO,1554,BASICA,40,62,4,0,0,0,0,106,106,
VIII,VALPARAISO,1555,BASICA,52,299,72,31,2,0,18,474,456,
VIII,VALPARAISO,1556,BASICA,6,29,16,36,0,0,3,90,87,
VIII,VALPARAISO,1557,BASICA,17,61,45,44,0,0,5,172,167,
VIII,VALPARAISO,1558,BASICA,36,91,36,7,0,0,2,172,170,
VIII,VALPARAISO,1559,BASICA,26,149,87,38,0,0,13,313,300,
VIII,VALPARAISO,1560,BASICA,9,112,106,14,0,0,7,248,241,
VIII,VALPARAISO,1561,BASICA,46,117,72,50,0,0,15,300,285,
VIII,VALPARAISO,1562,BASICA,21,197,81,3,0,0,12,314,302,
VIII,VALPARAISO,1563,BASICA,100,153,40,8,0,0,9,310,301,
VIII,VALPARAISO,1564,BASICA,23,78,104,10,0,0,13,228,215,
VIII,VALPARAISO,1565,BASICA,8,20,17,3,0,0,2,50,48,
VIII,VALPARAISO,1566,BASICA,3,46,55,1,0,0,3,108,105,
VIII,VALPARAISO,1567,BASICA,17,57,9,49,0,0,4,136,132,
VIII,VALPARAISO,1568,BASICA,23,58,23,8,0,0,2,114,112,
VIII,VALPARAISO,1569,BASICA,44,80,48,14,0,0,5,191,186,
VIII,VALPARAISO,1570,BASICA,32,44,33,10,0,0,3,122,119,
VIII,VALPARAISO,1571,BASICA,53,35,10,38,0,0,7,143,136,
VIII,VALPARAISO,1572,BASICA,47,15,11,10,0,0,4,87,83,
VIII,VALPARAISO,1573,BASICA,28,62,14,66,0,0,6,176,170,
VIII,VALPARAISO,1574,BASICA,10,19,8,4,0,0,1,42,41,
VIII,VALPARAISO,1575,BASICA,3,77,20,4,0,0,7,111,104,
VIII,VALPARAISO,1576,BASICA,44,34,21,4,0,0,5,108,103,
VIII,VALPARAISO,1577,BASICA,7,193,38,5,0,0,6,249,243,
VIII,VALPARAISO,1578,BASICA,63,161,31,5,0,0,2,262,260,
VIII,VALPARAISO,1579,BASICA,23,56,3,11,0,0,4,97,93,
VIII,VALPARAISO,1580,BASICA,22,145,26,10,0,0,5,208,203,
VIII,VALPARAISO,1581,BASICA,4,20,3,0,0,0,1,28,27,
VIII,VALPARAISO,1582,BASICA,11,44,12,7,0,0,1,75,74,
VIII,VALPARAISO,1583,BASICA,23,40,6,2,0,0,1,72,71,
VIII,VALPARAISO,1584,BASICA,31,126,97,3,0,0,5,262,257,
VIII,VALPARAISO,1585,BASICA,25,102,36,7,0,0,27,197,170,
VIII,VALPARAISO,1586,BASICA,13,30,139,46,0,0,13,241,228,
VIII,VALPARAISO,1587,BASICA,6,19,48,2,0,0,0,75,75,
VIII,VALPARAISO,1588,BASICA,13,110,26,6,0,0,9,164,155,
VIII,VALPARAISO,1588,EXTRAORDINARIA,2,38,20,1,0,0,0,61,61,
VIII,VALPARAISO,1589,BASICA,12,132,19,2,0,0,9,174,165,
VIII,VALPARAISO,1590,BASICA,8,127,9,0,0,0,11,155,144,
VIII,VALPARAISO,1591,BASICA,5,36,19,38,0,0,7,105,98,
VIII,VALPARAISO,1591,EXTRAORDINARIA,4,17,5,1,0,0,0,27,27,
VIII,VALPARAISO,1592,BASICA,13,53,12,1,0,0,1,80,79,
VIII,VALPARAISO,1593,BASICA,18,34,45,21,0,0,1,119,118,
VIII,VALPARAISO,1594,BASICA,19,39,44,1,0,0,3,106,103,
VIII,VALPARAISO,1595,BASICA,4,14,5,26,0,0,2,51,49,
VIII,VALPARAISO,1596,BASICA,18,46,52,4,0,0,7,127,120,
VIII,VALPARAISO,1597,BASICA,24,57,26,35,0,0,7,149,142,
VIII,VALPARAISO,1598,BASICA,23,21,39,12,0,0,0,95,95,
VIII,VALPARAISO,1599,BASICA,5,31,15,1,0,0,3,55,52,
VIII,VALPARAISO,1600,BASICA,27,108,34,4,0,0,2,175,173,
,,,,,,,,,,,,,
X,CAÑITAS DE F. PESCADOR,61,BASICA,141,102,92,37,0,0,386,386,0,Anulada
X,CAÑITAS DE F. PESCADOR,62,BASICA,84,78,112,136,0,0,14,424,410,
X,CAÑITAS DE F. PESCADOR,63,BASICA,69,121,104,74,0,0,1,369,368,
X,CAÑITAS DE F. PESCADOR,64,BASICA,78,88,58,149,1,0,0,374,374,
X,CAÑITAS DE F. PESCADOR,65,BASICA,43,95,179,58,0,0,7,382,375,
X,CAÑITAS DE F. PESCADOR,66,BASICA,72,116,138,68,0,0,15,409,394,
X,CAÑITAS DE F. PESCADOR,67,BASICA,57,36,57,40,0,0,0,190,190,
X,CAÑITAS DE F. PESCADOR,68,BASICA,44,23,9,52,0,0,5,133,128,
X,CAÑITAS DE F. PESCADOR,69,BASICA,6,213,76,145,0,0,0,440,440,
X,CAÑITAS DE F. PESCADOR,70,BASICA,4,71,33,133,0,0,3,244,241,
X,CAÑITAS DE F. PESCADOR,71,BASICA,2,34,8,23,0,0,1,68,67,
X,CAÑITAS DE F. PESCADOR,72,BASICA,3,13,5,17,0,0,2,40,38,
,,,,,,,,,,,,,
X,RIO GRANDE,1192,BASICA,35,226,86,9,0,0,10,366,356,
X,RIO GRANDE,1193,BASICA,93,152,108,26,0,0,9,388,379,
X,RIO GRANDE,1194,BASICA,76,134,61,3,0,0,9,283,274,
X,RIO GRANDE,1195,BASICA,22,245,48,19,0,0,334,334,0,Anulada
X,RIO GRANDE,1196,BASICA,17,148,60,39,0,0,12,276,264,
X,RIO GRANDE,1197,BASICA,27,169,53,31,0,0,8,288,280,
X,RIO GRANDE,1198,BASICA,38,168,75,28,0,0,318,318,0,Anulada
X,RIO GRANDE,1199,BASICA,127,112,98,7,0,0,6,350,344,
X,RIO GRANDE,1200,BASICA,74,148,96,9,0,0,4,331,327,
X,RIO GRANDE,1200,CONTIGUA,93,124,94,16,0,0,0,327,327,
X,RIO GRANDE,1201,BASICA,125,146,86,33,0,0,10,400,390,
X,RIO GRANDE,1202,BASICA,51,142,65,15,0,0,10,283,273,
X,RIO GRANDE,1202,CONTIGUA,61,147,69,21,0,0,6,304,298,
X,RIO GRANDE,1203,BASICA,46,158,70,9,0,0,7,290,283,
X,RIO GRANDE,1204,BASICA,83,138,82,34,0,0,6,343,337,
X,RIO GRANDE,1205,BASICA,90,167,101,20,0,0,6,384,378,
X,RIO GRANDE,1206,BASICA,83,191,82,17,0,0,8,381,373,
X,RIO GRANDE,1207,BASICA,168,181,95,7,0,0,8,459,451,
X,RIO GRANDE,1208,BASICA,100,87,88,6,0,0,2,283,281,
X,RIO GRANDE,1208,ESPECIAL,8,11,15,2,0,0,1,37,36,
X,RIO GRANDE,1209,BASICA,87,191,75,9,0,0,376,376,0,Anulada
X,RIO GRANDE,1210,BASICA,46,190,32,3,0,0,3,274,271,
X,RIO GRANDE,1210,CONTIGUA,48,156,45,5,0,0,5,259,254,
X,RIO GRANDE,1211,BASICA,52,168,66,14,0,0,303,303,0,Anulada
X,RIO GRANDE,1211,CONTIGUA,60,134,76,15,0,0,288,288,0,Anulada
X,RIO GRANDE,1212,BASICA,67,129,48,5,0,0,3,252,249,
X,RIO GRANDE,1212,CONTIGUA,57,122,47,8,0,0,2,236,234,
X,RIO GRANDE,1213,BASICA,157,142,87,17,0,0,11,414,403,
X,RIO GRANDE,1214,BASICA,26,102,40,4,0,0,2,174,172,
X,RIO GRANDE,1215,BASICA,45,147,46,5,0,0,6,249,243,
X,RIO GRANDE,1215,CONTIGUA,42,116,63,7,0,0,14,242,228,
X,RIO GRANDE,1216,BASICA,53,184,47,7,0,0,2,293,291,
X,RIO GRANDE,1217,BASICA,76,253,44,10,0,0,12,395,383,
X,RIO GRANDE,1218,BASICA,50,175,53,8,0,0,14,300,286,
X,RIO GRANDE,1219,BASICA,19,176,97,13,0,0,7,312,305,
X,RIO GRANDE,1220,BASICA,34,102,73,26,0,0,16,251,235,
X,RIO GRANDE,1221,BASICA,12,153,26,12,0,0,6,209,203,
X,RIO GRANDE,1222,BASICA,11,72,61,18,0,0,10,172,162,
X,RIO GRANDE,1223,BASICA,18,117,119,31,0,0,15,300,285,
X,RIO GRANDE,1224,BASICA,19,102,111,10,0,0,3,245,242,
X,RIO GRANDE,1225,BASICA,43,165,69,15,0,0,6,298,292,
X,RIO GRANDE,1226,BASICA,44,199,52,20,0,0,16,331,315,
X,RIO GRANDE,1226,CONTIGUA,35,186,48,31,0,0,5,305,300,
X,RIO GRANDE,1227,BASICA,22,193,113,15,0,0,8,351,343,
X,RIO GRANDE,1228,BASICA,23,163,81,24,0,0,2,293,291,
X,RIO GRANDE,1229,BASICA,19,195,60,13,0,0,7,294,287,
X,RIO GRANDE,1230,BASICA,11,162,75,15,0,0,6,269,263,
X,RIO GRANDE,1231,BASICA,5,319,65,14,0,0,0,403,403,
X,RIO GRANDE,1232,BASICA,9,178,98,42,0,0,340,340,0,Anulada
X,RIO GRANDE,1233,BASICA,83,187,51,13,0,0,5,339,334,
X,RIO GRANDE,1234,BASICA,77,132,84,41,0,0,10,344,334,
X,RIO GRANDE,1235,BASICA,20,301,55,26,0,0,14,416,402,
X,RIO GRANDE,1236,BASICA,10,224,61,39,0,0,0,334,334,
X,RIO GRANDE,1237,BASICA,15,324,39,21,0,0,6,405,399,
X,RIO GRANDE,1238,BASICA,9,211,47,10,0,0,4,281,277,
X,RIO GRANDE,1239,BASICA,13,132,57,28,0,0,13,243,230,
X,RIO GRANDE,1240,BASICA,17,128,91,100,0,0,0,336,336,
X,RIO GRANDE,1241,BASICA,52,132,30,67,0,0,6,287,281,
X,RIO GRANDE,1242,BASICA,125,130,47,50,0,0,0,352,352,
X,RIO GRANDE,1243,BASICA,6,83,32,34,0,0,4,159,155,
X,RIO GRANDE,1244,BASICA,7,77,32,3,0,0,7,126,119,
X,RIO GRANDE,1245,BASICA,13,141,63,2,0,0,2,221,219,
X,RIO GRANDE,1246,BASICA,5,107,75,21,0,0,2,210,208,
X,RIO GRANDE,1247,BASICA,11,112,97,10,0,0,237,237,0,Anulada
X,RIO GRANDE,1248,BASICA,8,135,54,18,0,0,5,220,215,
X,RIO GRANDE,1249,BASICA,2,147,137,5,0,0,8,299,291,
X,RIO GRANDE,1250,BASICA,8,274,60,13,0,0,12,367,355,
X,RIO GRANDE,1251,BASICA,11,75,55,1,0,0,4,146,142,
X,RIO GRANDE,1252,BASICA,6,107,48,105,0,0,15,281,266,
X,RIO GRANDE,1253,BASICA,6,190,18,2,0,0,4,220,216,
X,RIO GRANDE,1255,BASICA,8,46,64,0,0,0,0,118,118,
,,,,,,,,,,,,,
XI,CONCEPCION DEL ORO,73,BASICA,47,113,76,4,0,0,14,254,240,
XI,CONCEPCION DEL ORO,74,BASICA,46,126,69,4,0,0,4,249,245,
XI,CONCEPCION DEL ORO,75,BASICA,58,169,44,3,0,0,8,282,274,
XI,CONCEPCION DEL ORO,76,BASICA,79,242,110,4,0,0,15,450,435,
XI,CONCEPCION DEL ORO,76,ESPECIAL,1,9,4,2,0,0,1,17,16,
XI,CONCEPCION DEL ORO,77,BASICA,96,188,74,6,0,0,10,374,364,
XI,CONCEPCION DEL ORO,78,BASICA,83,162,59,2,0,0,6,312,306,
XI,CONCEPCION DEL ORO,79,BASICA,82,235,101,3,0,0,8,429,421,
XI,CONCEPCION DEL ORO,80,BASICA,61,147,49,2,0,0,9,268,259,
XI,CONCEPCION DEL ORO,80,CONTIGUA,54,109,69,1,0,0,9,242,233,
XI,CONCEPCION DEL ORO,81,BASICA,1,37,5,0,0,0,3,46,43,
XI,CONCEPCION DEL ORO,82,BASICA,18,60,44,3,0,0,3,128,125,
XI,CONCEPCION DEL ORO,83,BASICA,4,146,19,1,0,0,3,173,170,
XI,CONCEPCION DEL ORO,84,BASICA,10,109,90,5,0,0,9,223,214,
XI,CONCEPCION DEL ORO,85,BASICA,31,39,39,1,0,0,4,114,110,
XI,CONCEPCION DEL ORO,86,BASICA,2,66,31,3,0,0,3,105,102,
XI,CONCEPCION DEL ORO,87,BASICA,2,94,20,14,0,0,2,132,130,
XI,CONCEPCION DEL ORO,88,BASICA,1,24,22,2,0,0,2,51,49,
XI,CONCEPCION DEL ORO,89,BASICA,2,42,16,3,0,0,1,64,63,
XI,CONCEPCION DEL ORO,90,BASICA,0,31,8,2,0,0,0,41,41,
XI,CONCEPCION DEL ORO,91,BASICA,2,126,38,1,0,0,5,172,167,
XI,CONCEPCION DEL ORO,92,BASICA,2,105,21,5,0,0,6,139,133,
XI,CONCEPCION DEL ORO,93,BASICA,3,59,10,2,0,0,2,76,74,
XI,CONCEPCION DEL ORO,94,BASICA,1,26,72,1,0,0,2,102,100,
XI,CONCEPCION DEL ORO,95,BASICA,1,52,5,1,0,0,0,59,59,
XI,CONCEPCION DEL ORO,96,BASICA,5,102,38,2,0,0,0,147,147,
XI,CONCEPCION DEL ORO,97,BASICA,1,38,4,7,0,0,0,50,50,
XI,CONCEPCION DEL ORO,98,BASICA,1,80,5,0,0,0,2,88,86,
XI,CONCEPCION DEL ORO,99,BASICA,1,19,21,0,0,0,0,41,41,
XI,CONCEPCION DEL ORO,100,BASICA,4,26,3,0,0,0,0,33,33,
XI,CONCEPCION DEL ORO,101,BASICA,4,26,11,1,0,0,1,43,42,
XI,CONCEPCION DEL ORO,102,BASICA,1,27,24,1,0,0,0,53,53,
,,,,,,,,,,,,,
XI,MAZAPIL,808,BASICA,50,109,28,40,0,0,4,231,227,
XI,MAZAPIL,809,BASICA,3,151,64,23,0,0,5,246,241,
XI,MAZAPIL,810,BASICA,0,121,65,7,0,0,8,201,193,
XI,MAZAPIL,811,BASICA,3,127,113,3,0,0,0,246,246,
XI,MAZAPIL,812,BASICA,1,52,3,0,0,0,2,58,56,
XI,MAZAPIL,813,BASICA,1,19,43,1,0,0,4,68,64,
XI,MAZAPIL,814,BASICA,7,80,22,1,0,0,2,112,110,
XI,MAZAPIL,815,BASICA,1,34,8,0,0,0,0,43,43,
XI,MAZAPIL,816,BASICA,0,143,18,0,0,0,0,161,161,
XI,MAZAPIL,817,BASICA,4,89,42,2,0,0,1,138,137,
XI,MAZAPIL,818,BASICA,3,40,0,0,0,0,6,49,43,
XI,MAZAPIL,819,BASICA,6,63,9,6,0,0,6,90,84,
XI,MAZAPIL,820,BASICA,1,135,31,34,0,0,4,205,201,
XI,MAZAPIL,821,BASICA,10,79,5,3,0,0,1,98,97,
XI,MAZAPIL,822,BASICA,11,114,44,4,0,0,7,180,173,
XI,MAZAPIL,823,BASICA,7,74,23,3,0,0,1,108,107,
XI,MAZAPIL,824,BASICA,32,45,6,8,0,0,3,94,91,
XI,MAZAPIL,825,BASICA,3,21,8,6,0,0,0,38,38,
XI,MAZAPIL,826,BASICA,0,47,44,2,0,0,2,95,93,
XI,MAZAPIL,827,BASICA,0,125,22,2,0,0,1,150,149,
XI,MAZAPIL,828,BASICA,1,70,3,31,0,0,2,107,105,
XI,MAZAPIL,829,BASICA,10,39,19,2,0,0,5,75,70,
XI,MAZAPIL,830,BASICA,0,47,0,0,0,0,0,47,47,
XI,MAZAPIL,831,BASICA,1,76,21,1,0,0,1,100,99,
XI,MAZAPIL,832,BASICA,1,83,10,2,0,0,2,98,96,
XI,MAZAPIL,833,BASICA,10,35,15,0,0,0,2,62,60,
XI,MAZAPIL,834,BASICA,1,44,11,8,0,0,1,65,64,
XI,MAZAPIL,835,BASICA,0,83,24,4,0,0,3,114,111,
XI,MAZAPIL,836,BASICA,0,83,54,1,0,0,0,138,138,
XI,MAZAPIL,837,BASICA,5,77,34,1,0,0,2,119,117,
XI,MAZAPIL,838,BASICA,2,67,12,16,0,0,2,99,97,
XI,MAZAPIL,839,BASICA,0,22,29,1,0,0,0,52,52,
XI,MAZAPIL,840,BASICA,1,19,12,15,0,0,31,78,47,
XI,MAZAPIL,841,BASICA,0,90,205,2,0,0,2,299,297,
XI,MAZAPIL,842,BASICA,0,59,34,10,0,0,6,109,103,
XI,MAZAPIL,843,BASICA,0,51,5,1,0,0,0,57,57,
XI,MAZAPIL,844,BASICA,0,167,8,3,0,0,2,180,178,
XI,MAZAPIL,845,BASICA,9,111,31,3,0,0,1,155,154,
XI,MAZAPIL,846,BASICA,1,40,27,7,0,0,3,78,75,
XI,MAZAPIL,847,BASICA,0,47,7,0,0,0,0,54,54,
XI,MAZAPIL,848,BASICA,1,25,4,0,0,0,0,30,30,
XI,MAZAPIL,849,BASICA,1,49,9,7,0,0,0,66,66,
XI,MAZAPIL,850,BASICA,1,43,7,2,0,0,0,53,53,
XI,MAZAPIL,851,BASICA,1,64,5,9,0,0,0,79,79,
XI,MAZAPIL,853,BASICA,1,66,15,3,0,0,0,85,85,
XI,MAZAPIL,854,BASICA,1,47,3,7,0,0,0,58,58,
XI,MAZAPIL,855,BASICA,0,35,17,0,0,0,0,52,52,
XI,MAZAPIL,856,BASICA,8,22,9,3,0,0,1,43,42,
XI,MAZAPIL,858,BASICA,0,35,4,2,0,0,1,42,41,
XI,MAZAPIL,859,BASICA,0,122,1,0,0,0,0,123,123,
XI,MAZAPIL,860,BASICA,1,82,2,0,0,0,0,85,85,
XI,MAZAPIL,861,BASICA,2,62,10,6,0,0,3,83,80,
XI,MAZAPIL,862,BASICA,0,30,15,4,0,0,2,51,49,
XI,MAZAPIL,863,BASICA,0,69,9,3,0,0,2,83,81,
XI,MAZAPIL,864,BASICA,2,38,12,7,0,0,0,59,59,
XI,MAZAPIL,865,BASICA,0,31,6,9,0,0,2,48,46,
XI,MAZAPIL,866,BASICA,0,39,13,34,0,0,5,91,86,
XI,MAZAPIL,867,BASICA,2,72,29,1,0,0,2,106,104,
,,,,,,,,,,,,,
XI,MELCHOR OCAMPO,868,BASICA,0,283,66,0,0,0,10,359,349,
XI,MELCHOR OCAMPO,869,BASICA,0,73,138,0,0,0,5,216,211,
XI,MELCHOR OCAMPO,870,BASICA,0,39,37,0,0,0,0,76,76,
XI,MELCHOR OCAMPO,871,BASICA,0,66,49,0,0,0,0,115,115,
XI,MELCHOR OCAMPO,872,BASICA,0,22,19,0,0,0,1,42,41,
XI,MELCHOR OCAMPO,873,BASICA,4,99,25,0,0,0,0,128,128,
XI,MELCHOR OCAMPO,874,BASICA,0,51,5,0,0,0,0,56,56,
XI,MELCHOR OCAMPO,875,BASICA,0,38,7,0,0,0,2,47,45,
,,,,,,,,,,,,,
XI,EL SALVADOR,1283,BASICA,2,182,68,0,0,0,15,267,252,
XI,EL SALVADOR,1284,BASICA,0,170,105,2,0,0,9,286,277,
XI,EL SALVADOR,1285,BASICA,4,58,10,11,0,0,4,87,83,
XI,EL SALVADOR,1286,BASICA,1,359,40,39,0,0,0,439,439,
XI,EL SALVADOR,1287,BASICA,1,88,46,17,0,0,18,170,152,
XI,EL SALVADOR,1288,BASICA,4,46,17,7,0,0,1,75,74,
,,,,,,,,,,,,,
XII,PINOS,1094,BASICA,124,183,61,2,0,0,10,380,370,
XII,PINOS,1095,BASICA,98,163,43,3,0,0,14,321,307,
XII,PINOS,1095,ESPECIAL,13,50,7,0,0,0,0,70,70,
XII,PINOS,1096,BASICA,112,188,38,3,0,0,6,347,341,
XII,PINOS,1097,BASICA,94,138,39,1,0,0,13,285,272,
XII,PINOS,1097,CONTIGUA,90,148,42,2,0,0,5,287,282,
XII,PINOS,1098,BASICA,2,56,30,5,0,0,1,94,93,
XII,PINOS,1099,BASICA,7,113,10,30,0,0,22,182,160,
XII,PINOS,1100,BASICA,6,151,121,5,0,0,8,291,283,
XII,PINOS,1101,BASICA,3,67,13,1,0,0,1,85,84,
XII,PINOS,1102,BASICA,2,107,5,0,0,0,3,117,114,
XII,PINOS,1103,BASICA,1,64,6,0,0,0,5,76,71,
XII,PINOS,1104,BASICA,0,56,8,3,0,0,0,67,67,
XII,PINOS,1105,BASICA,0,55,15,3,0,0,0,73,73,
XII,PINOS,1106,BASICA,4,46,9,254,0,0,0,313,313,
XII,PINOS,1107,BASICA,4,154,23,11,0,0,2,194,192,
XII,PINOS,1108,BASICA,1,196,30,6,0,0,14,247,233,
XII,PINOS,1109,BASICA,16,257,51,16,0,0,41,381,340,
XII,PINOS,1110,BASICA,2,112,17,14,0,0,15,160,145,
XII,PINOS,1111,BASICA,16,288,23,15,0,0,0,342,342,
XII,PINOS,1112,BASICA,1,127,18,1,0,0,4,151,147,
XII,PINOS,1113,BASICA,2,153,4,0,0,0,5,164,159,
XII,PINOS,1114,BASICA,4,116,54,3,0,0,9,186,177,
XII,PINOS,1115,BASICA,19,127,43,0,0,0,8,197,189,
XII,PINOS,1115,CONTIGUA,14,137,30,0,0,0,0,181,181,
XII,PINOS,1116,BASICA,100,261,281,9,0,0,18,669,651,
XII,PINOS,1117,BASICA,9,96,30,1,0,0,4,140,136,
XII,PINOS,1118,BASICA,28,112,143,3,0,0,13,299,286,
XII,PINOS,1119,BASICA,37,85,189,5,0,0,15,331,316,
XII,PINOS,1120,BASICA,235,121,9,2,0,0,0,367,367,
XII,PINOS,1121,BASICA,239,118,21,11,0,0,18,407,389,
XII,PINOS,1122,BASICA,4,71,13,1,0,0,3,92,89,
XII,PINOS,1123,BASICA,16,122,120,4,0,0,40,302,262,
XII,PINOS,1124,BASICA,2,131,12,1,0,0,0,146,146,
XII,PINOS,1125,BASICA,7,123,136,10,0,0,10,286,276,
XII,PINOS,1126,BASICA,2,90,19,1,0,0,14,126,112,
XII,PINOS,1127,BASICA,3,163,85,0,0,0,2,253,251,
XII,PINOS,1127,CONTIGUA,9,174,83,1,0,0,13,280,267,
XII,PINOS,1128,BASICA,16,75,78,4,0,0,0,173,173,
XII,PINOS,1129,BASICA,0,78,135,0,0,0,4,217,213,
XII,PINOS,1130,BASICA,0,166,95,1,0,0,3,265,262,
XII,PINOS,1131,BASICA,7,185,151,2,0,0,0,345,345,
XII,PINOS,1132,BASICA,2,213,239,2,4,0,40,500,460,
XII,PINOS,1133,BASICA,1,80,12,0,0,0,5,98,93,
XII,PINOS,1134,BASICA,36,222,70,1,0,0,6,335,329,
XII,PINOS,1135,BASICA,8,153,124,3,0,0,11,299,288,
XII,PINOS,1136,BASICA,2,124,38,4,0,0,3,171,168,
XII,PINOS,1137,BASICA,1,128,66,0,0,0,6,201,195,
XII,PINOS,1138,BASICA,15,195,13,9,0,0,11,243,232,
XII,PINOS,1139,BASICA,1,246,32,0,0,0,0,279,279,
XII,PINOS,1140,BASICA,3,44,60,0,0,0,4,111,107,
XII,PINOS,1141,BASICA,6,49,23,0,0,0,1,79,78,
XII,PINOS,1142,BASICA,3,168,26,0,0,0,6,203,197,
XII,PINOS,1143,BASICA,7,200,25,4,1,0,13,250,237,
XII,PINOS,1144,BASICA,8,175,61,3,0,0,13,260,247,
XII,PINOS,1145,BASICA,4,76,66,3,0,0,8,157,149,
XII,PINOS,1146,BASICA,10,47,48,3,0,0,8,116,108,
XII,PINOS,1147,BASICA,51,103,57,7,0,0,8,226,218,
XII,PINOS,1148,BASICA,2,99,44,3,0,0,19,167,148,
XII,PINOS,1149,BASICA,4,74,31,2,0,0,2,113,111,
XII,PINOS,1150,BASICA,3,86,97,20,0,0,6,212,206,
XII,PINOS,1151,BASICA,2,139,70,30,0,0,11,252,241,
XII,PINOS,1152,BASICA,33,162,84,14,0,0,8,301,293,
XII,PINOS,1153,BASICA,8,77,22,6,0,0,6,119,113,
XII,PINOS,1154,BASICA,4,107,25,5,0,0,3,144,141,
XII,PINOS,1155,BASICA,10,151,26,4,0,0,7,198,191,
XII,PINOS,1156,BASICA,0,74,5,1,0,0,3,83,80,
XII,PINOS,1157,BASICA,0,57,20,1,0,0,1,79,78,
XII,PINOS,1157,EXTRAORDINARIA,0,49,6,4,0,0,4,63,59,
XII,PINOS,1158,BASICA,1,77,10,0,0,0,3,91,88,
XII,PINOS,1159,BASICA,6,115,53,8,0,0,6,188,182,
XII,PINOS,1160,BASICA,1,87,11,1,0,0,0,100,100,
XII,PINOS,1161,BASICA,2,116,2,0,0,0,2,122,120,
XII,PINOS,1162,BASICA,1,60,2,34,0,0,1,98,97,
XII,PINOS,1163,BASICA,6,34,7,0,0,0,15,62,47,
XII,PINOS,1164,BASICA,0,342,131,0,0,0,0,473,473,
XII,PINOS,1165,BASICA,5,114,12,1,0,0,4,136,132,
XII,PINOS,1166,BASICA,2,65,2,1,0,0,4,74,70,
XII,PINOS,1167,BASICA,1,57,6,0,0,0,1,65,64,
