id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,Seccion,PAN,PRI,PRD-PC,PT,PVEM,PANAL,PAS,Nulos,Total
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,585,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,893,119,30,145,40,0,3,0,6,343
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,894,96,70,86,25,0,0,0,3,280
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,29,MIGUEL AUZA,471,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,894,81,85,74,26,1,0,0,5,272
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,895,106,83,88,21,1,5,0,5,309
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,896,101,47,99,15,3,4,0,7,276
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,366,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,897,55,39,86,10,0,0,0,7,197
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,366,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,898,45,42,94,5,3,0,0,2,191
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,459,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,899,22,57,80,15,0,0,0,1,175
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,690,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,900,90,114,174,6,1,0,0,13,398
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,636,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,901,54,88,211,4,0,0,0,7,364
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,114,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,902,19,19,24,1,0,0,0,1,64
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,29,MIGUEL AUZA,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,22,32,116,5,0,0,0,4,179
32,1/7/2007,12,Ayuntamientos,32,0,2,C,Contigua,0,29,MIGUEL AUZA,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,20,46,113,4,0,0,0,5,188
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,903,49,52,115,5,0,1,0,3,225
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,29,MIGUEL AUZA,356,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,904,37,59,63,14,1,0,0,35,209
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,30,MOMAX,385,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,906,120,57,25,13,2,1,0,2,220
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,30,MOMAX,476,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,907,146,74,54,7,0,0,0,2,283
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,30,MOMAX,422,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,908,110,78,70,6,0,0,0,4,268
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,30,MOMAX,422,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,908,110,91,44,1,0,0,0,5,251
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,30,MOMAX,186,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,909,44,31,14,1,0,0,0,2,92
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,30,MOMAX,102,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,910,29,12,8,0,0,0,0,1,50
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,30,MOMAX,262,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,911,44,59,39,2,0,0,0,11,155
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,30,MOMAX,80,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,912,24,17,12,2,0,0,0,0,55
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,30,MOMAX,217,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,913,57,20,28,5,0,0,0,1,111
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,691,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,914,0,0,0,0,0,0,0,0,0
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,616,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,915,42,155,47,117,0,0,0,9,370
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,631,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,916,37,138,51,147,0,0,0,7,380
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,470,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,917,56,121,42,67,0,0,0,4,290
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,31,MONTE ESCOBEDO,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,918,46,85,29,79,0,0,0,7,246
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,411,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,918,34,97,19,87,0,0,0,12,249
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,361,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,919,24,106,28,14,0,0,0,7,179
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,211,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,921,3,26,13,62,0,0,0,11,115
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,87,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,922,2,22,3,10,0,0,0,0,37
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,399,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,923,0,0,0,0,0,0,0,0,0
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,149,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,924,8,27,26,33,1,0,0,2,97
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,181,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,925,11,25,23,39,0,0,0,1,99
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,214,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,926,28,24,17,51,0,0,0,2,122
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,581,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,927,45,112,80,74,0,0,0,6,317
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,465,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,928,23,104,43,77,0,0,0,9,256
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,211,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,929,2,60,27,29,0,0,0,4,122
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,54,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,930,3,13,8,17,0,0,0,0,41
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,226,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,931,4,28,22,61,0,0,0,1,116
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,129,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,932,13,13,10,41,0,0,0,1,78
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,424,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,933,13,111,12,67,0,0,0,6,209
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,132,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,934,6,13,3,59,0,0,0,5,86
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,97,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,935,5,27,4,23,0,0,0,3,62
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,123,AL,Anulada por el Tribunal Local,P,T,Urna tradicional,936,0,0,0,0,0,0,0,0,0
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,104,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,938,3,7,10,38,0,0,0,4,62
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,73,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,939,9,5,20,11,0,0,0,1,46
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,221,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,940,29,23,15,42,0,0,0,1,110
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,102,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,941,3,28,6,31,0,0,0,0,68
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,112,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,943,5,12,2,36,0,0,0,0,55
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,31,MONTE ESCOBEDO,73,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,944,6,14,5,11,0,0,0,0,36
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,32,MORELOS,482,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,945,85,37,81,98,0,19,0,14,334
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,481,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,945,91,39,47,119,0,15,1,11,323
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,32,MORELOS,488,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,946,94,29,76,129,0,14,2,4,348
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,487,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,946,85,40,54,125,2,14,1,5,326
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,32,MORELOS,568,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,947,71,34,107,162,1,13,0,10,398
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,567,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,947,93,45,113,132,5,11,0,8,407
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,722,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,948,76,53,163,171,0,27,1,5,496
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,641,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,949,121,51,128,105,4,18,0,12,439
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,80,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,950,4,3,16,28,0,3,0,3,57
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,708,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,951,95,63,150,141,0,14,5,8,476
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,32,MORELOS,688,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,952,63,26,107,190,5,10,2,6,409
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,687,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,952,66,35,119,123,4,17,3,6,373
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,32,MORELOS,711,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,953,49,43,157,150,1,15,13,14,442
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,547,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,954,118,178,7,2,0,0,0,11,316
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,395,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,955,63,131,16,7,0,0,0,3,220
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,714,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,956,169,201,14,3,0,0,0,7,394
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,661,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,957,132,177,26,5,1,0,0,4,345
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,715,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,958,93,154,47,4,0,0,0,14,312
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,155,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,959,7,52,8,0,1,0,0,2,70
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,236,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,960,38,88,3,1,0,0,0,4,134
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,545,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,961,41,136,2,15,0,0,0,3,197
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,313,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,962,45,85,27,1,0,0,0,3,161
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,400,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,963,66,116,10,1,0,0,0,3,196
32,1/7/2007,12,Ayuntamientos,32,0,1,E,Extraordinaria,0,33,MOYAHUA DE ESTRADA,124,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,964,8,51,2,0,0,0,0,3,64
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,33,MOYAHUA DE ESTRADA,389,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,964,75,127,10,2,0,0,0,6,220
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,965,66,96,165,18,5,0,0,19,369
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,623,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,965,48,138,145,9,10,0,0,11,361
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,966,44,131,94,7,7,0,0,16,299
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,966,39,142,87,0,2,0,0,13,283
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,419,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,967,41,84,91,9,1,0,0,17,243
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,418,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,967,32,93,91,8,3,0,0,11,238
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,968,36,141,135,3,4,0,0,16,335
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,601,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,968,48,149,138,10,6,0,0,15,366
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,595,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,969,36,117,143,7,4,0,0,19,326
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,596,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,969,33,136,144,6,4,0,0,16,339
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,414,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,970,34,89,71,10,3,0,0,8,215
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,415,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,970,33,103,87,2,4,0,0,11,240
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,432,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,971,39,75,100,7,3,0,0,9,233
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,431,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,971,32,77,106,7,10,0,0,6,238
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,729,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,972,64,164,138,16,5,0,0,18,405
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,973,57,106,112,7,6,0,0,12,300
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,541,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,973,52,117,107,4,3,0,0,6,289
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,380,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,974,40,74,95,6,11,0,0,10,236
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,379,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,974,35,87,76,7,11,0,0,6,222
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,362,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,975,34,84,84,7,3,0,0,4,216
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,423,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,976,38,77,99,13,3,0,0,12,242
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,422,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,976,48,82,96,6,2,0,0,9,243
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,434,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,977,28,71,103,10,2,0,0,11,225
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,433,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,977,37,73,105,9,1,0,0,4,229
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,448,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,978,34,80,98,10,4,0,0,12,238
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,447,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,978,19,114,82,9,7,0,0,5,236
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,979,62,70,57,6,6,0,0,5,206
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,397,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,979,55,72,71,11,7,0,0,7,223
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,180,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,980,18,28,14,1,0,0,0,1,62
32,1/7/2007,12,Ayuntamientos,32,0,1,E,Extraordinaria,0,34,NOCHISTLAN DE MEJIA,209,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,980,13,31,45,3,0,0,0,4,96
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,152,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,981,32,20,20,1,2,0,0,2,77
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,492,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,982,57,81,60,7,1,0,0,7,213
32,1/7/2007,12,Ayuntamientos,32,0,1,C,Contigua,0,34,NOCHISTLAN DE MEJIA,493,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,982,64,93,72,12,3,0,0,9,253
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,718,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,983,121,122,98,15,7,0,0,15,378
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,189,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,984,28,32,15,1,0,0,0,1,77
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,67,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,985,9,6,18,0,0,0,0,2,35
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,229,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,986,1,53,37,1,1,0,0,4,97
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,272,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,987,9,44,54,5,0,0,0,2,114
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,125,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,988,14,26,7,1,0,0,0,0,48
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,127,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,989,12,18,31,1,0,0,0,2,64
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,145,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,990,10,18,30,3,1,0,0,3,65
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,91,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,991,8,6,15,0,0,0,0,1,30
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,138,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,992,17,44,13,1,0,0,0,2,77
32,1/7/2007,12,Ayuntamientos,32,0,1,E,Extraordinaria,0,34,NOCHISTLAN DE MEJIA,144,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,993,4,19,43,0,0,0,0,1,67
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,197,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,993,3,79,11,3,0,0,0,1,97
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,173,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,994,24,11,19,0,0,0,0,2,56
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,995,22,51,134,8,1,0,0,3,219
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,309,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,996,10,69,68,9,3,0,0,9,168
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,462,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,997,15,115,85,4,0,0,0,7,226
32,1/7/2007,12,Ayuntamientos,32,0,1,B,Basica,0,34,NOCHISTLAN DE MEJIA,159,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,998,18,31,26,4,0,0,0,3,82
