CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_NVA_ALIANZA_PVEM,PRI_PS_PVEM,PRI_PS_NVA_ALIANZA,PVEM_PS_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PS,PVEM_NVA_ALIANZA,PVEM_PS,NVA_ALIANZA_PS,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,4,APIZACO,3,APIZACO,17,2,179,303,240,5,6,5,19,3,65,4,0,0,0,0,0,0,0,0,0,0,0,6,6,841,21,862,1395
4,29,TLAXCALA,4,APIZACO,3,APIZACO,18,2,174,236,190,4,7,0,6,2,40,2,1,0,0,0,0,0,0,0,0,0,0,9,6,677,25,702,1157
4,29,TLAXCALA,4,APIZACO,3,APIZACO,19,2,298,161,166,2,4,1,11,0,37,2,2,0,0,0,0,2,0,0,0,0,0,13,0,699,26,725,1173
4,29,TLAXCALA,4,APIZACO,3,APIZACO,20,2,155,97,153,8,8,2,6,0,34,0,0,0,0,0,0,1,0,0,0,0,0,7,0,471,13,484,805
4,29,TLAXCALA,4,APIZACO,3,APIZACO,21,1,65,64,60,2,4,2,5,0,26,0,2,0,0,0,0,0,0,0,0,0,0,9,0,239,9,248,392
4,29,TLAXCALA,4,APIZACO,3,APIZACO,22,2,203,272,216,12,6,3,15,2,47,2,1,0,0,1,0,0,0,0,0,0,0,14,0,794,20,814,1396
4,29,TLAXCALA,4,APIZACO,3,APIZACO,23,1,110,128,127,2,2,3,10,2,21,0,1,0,0,0,0,0,0,0,0,0,0,21,0,427,10,437,734
4,29,TLAXCALA,4,APIZACO,3,APIZACO,24,2,112,162,124,2,6,3,15,0,56,4,0,0,0,0,0,0,0,0,0,0,0,9,0,493,12,505,905
4,29,TLAXCALA,4,APIZACO,3,APIZACO,25,2,183,209,207,9,7,8,7,1,52,3,0,0,0,0,0,0,0,0,0,0,0,16,1,703,28,731,1289
4,29,TLAXCALA,4,APIZACO,3,APIZACO,26,2,181,240,156,1,10,6,16,1,66,7,2,1,0,0,0,1,0,0,0,0,0,35,1,724,30,754,1393
4,29,TLAXCALA,4,APIZACO,3,APIZACO,27,3,277,332,267,5,7,2,12,16,63,4,2,0,0,0,0,2,0,0,0,0,0,25,1,1015,23,1038,1913
4,29,TLAXCALA,4,APIZACO,3,APIZACO,28,4,221,219,275,5,7,3,15,2,68,0,0,0,0,0,0,0,0,0,0,0,0,26,0,841,21,862,1507
4,29,TLAXCALA,4,APIZACO,3,APIZACO,29,3,224,279,241,4,9,7,29,6,91,7,2,0,0,0,0,0,1,0,0,0,0,37,1,938,26,964,1627
4,29,TLAXCALA,4,APIZACO,3,APIZACO,30,8,669,855,832,21,24,21,65,10,210,17,4,0,0,0,0,2,0,0,0,0,1,113,3,2847,80,2927,5466
4,29,TLAXCALA,4,APIZACO,3,APIZACO,31,4,423,338,405,20,18,4,23,6,115,10,1,1,0,0,0,2,0,0,0,0,0,48,1,1415,50,1465,2806
4,29,TLAXCALA,4,APIZACO,3,APIZACO,32,3,218,279,335,3,7,3,10,2,65,2,3,1,0,0,0,0,0,0,0,0,0,30,2,960,30,990,1766
4,29,TLAXCALA,4,APIZACO,3,APIZACO,33,3,223,317,275,11,10,6,11,1,76,10,1,0,0,0,0,1,0,0,0,0,0,27,1,970,41,1011,1989
4,29,TLAXCALA,4,APIZACO,3,APIZACO,34,2,200,264,197,3,1,7,19,5,70,4,3,0,0,0,0,1,0,0,0,0,0,25,0,799,12,811,1392
4,29,TLAXCALA,4,APIZACO,3,APIZACO,35,2,146,195,183,4,2,1,15,2,53,1,1,0,0,0,0,0,0,0,0,0,0,9,0,612,22,634,1148
4,29,TLAXCALA,4,APIZACO,3,APIZACO,36,3,190,359,241,6,17,6,38,6,80,8,3,1,0,0,0,1,0,1,0,0,0,36,0,993,36,1029,1964
4,29,TLAXCALA,4,APIZACO,3,APIZACO,37,2,185,196,286,4,7,5,15,0,59,4,0,0,0,0,0,0,0,0,0,0,0,25,1,787,22,809,1293
4,29,TLAXCALA,4,APIZACO,3,APIZACO,39,2,130,365,206,6,5,3,32,4,17,4,0,1,0,0,0,0,1,0,0,0,0,6,0,780,23,803,1098
4,29,TLAXCALA,4,APIZACO,3,APIZACO,40,4,313,542,413,19,26,8,109,15,84,19,2,1,0,0,0,0,0,0,0,0,0,36,0,1587,62,1649,2437
4,29,TLAXCALA,4,APIZACO,3,APIZACO,41,4,422,537,530,21,25,11,90,12,92,30,3,1,0,0,0,2,0,0,0,0,0,29,0,1805,62,1867,2767
4,29,TLAXCALA,4,APIZACO,3,APIZACO,42,1,101,95,98,4,2,0,3,1,23,3,0,0,0,0,0,0,0,0,0,0,0,6,0,336,14,350,570
4,29,TLAXCALA,4,APIZACO,3,APIZACO,43,5,369,513,525,22,11,10,44,9,153,11,2,0,0,0,0,6,1,0,0,0,0,48,0,1724,68,1792,3155
4,29,TLAXCALA,4,APIZACO,3,APIZACO,44,3,224,332,302,37,10,18,58,3,74,6,1,1,0,0,0,2,0,0,0,0,0,23,9,1100,62,1162,1837
4,29,TLAXCALA,4,APIZACO,3,APIZACO,45,1,48,79,87,3,2,1,4,2,13,2,0,0,0,0,0,0,0,0,0,0,0,5,0,246,3,249,398
4,29,TLAXCALA,4,APIZACO,3,APIZACO,46,3,227,290,349,13,4,9,36,4,80,6,2,1,0,0,0,1,0,1,0,0,0,21,0,1044,25,1069,1717
4,29,TLAXCALA,4,APIZACO,3,APIZACO,47,4,323,412,425,13,22,5,26,10,131,4,3,0,4,0,0,2,0,0,0,0,0,22,2,1404,23,1427,2578
4,29,TLAXCALA,4,APIZACO,3,APIZACO,48,1,70,72,57,1,2,1,4,1,13,1,0,0,0,0,0,0,0,0,0,0,0,5,0,227,4,231,363
4,29,TLAXCALA,5,YAUHQUEMEHCAN,3,APIZACO,38,2,192,238,127,13,15,13,14,13,11,16,2,0,0,0,0,2,0,0,0,0,0,4,0,660,22,682,882
4,29,TLAXCALA,5,YAUHQUEMEHCAN,11,MUÑOZ DE DOMINGO ARENAS,161,3,265,398,389,23,16,24,11,27,101,6,2,0,0,0,0,1,2,1,0,0,0,9,0,1275,43,1318,1838
4,29,TLAXCALA,5,YAUHQUEMEHCAN,11,MUÑOZ DE DOMINGO ARENAS,162,2,219,183,175,47,3,9,2,11,22,2,0,0,0,0,0,0,1,0,1,0,0,3,0,678,29,707,976
4,29,TLAXCALA,5,YAUHQUEMEHCAN,11,MUÑOZ DE DOMINGO ARENAS,163,1,75,128,82,15,1,6,0,0,14,0,3,0,0,0,2,0,1,0,0,1,0,0,0,328,14,342,476
4,29,TLAXCALA,5,YAUHQUEMEHCAN,11,MUÑOZ DE DOMINGO ARENAS,164,1,46,75,41,10,0,3,2,0,9,7,0,0,0,0,0,0,0,0,0,0,0,1,0,194,10,204,252
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,165,3,367,454,317,9,40,7,126,10,63,3,3,0,0,0,0,1,0,0,0,0,1,2,0,1403,28,1431,1942
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,167,1,59,81,36,1,1,2,10,8,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,215,6,221,335
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,168,1,186,198,58,3,2,1,13,1,16,0,0,0,0,0,0,2,1,0,0,0,0,4,0,485,15,500,664
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,169,1,75,55,33,0,2,1,5,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,180,5,185,229
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,170,1,266,90,54,2,2,7,25,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,13,488,697
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,171,1,85,85,40,0,2,1,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,1,221,288
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,172,1,73,69,49,0,3,1,8,0,17,0,0,0,0,0,0,2,0,0,0,0,0,1,0,223,5,228,300
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,173,1,102,72,25,2,2,0,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,217,7,224,290
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,174,1,56,48,39,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156,5,161,195
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,175,1,85,167,90,0,0,4,4,4,46,1,0,0,0,0,0,1,0,0,0,0,0,3,0,405,6,411,569
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,176,1,83,117,67,3,3,1,6,0,19,0,0,0,0,0,0,1,0,0,0,0,0,4,0,304,7,311,402
4,29,TLAXCALA,5,YAUHQUEMEHCAN,12,ESPAÑITA,177,1,53,162,20,0,3,1,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,8,261,346
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,220,3,346,436,416,10,21,9,23,10,113,11,0,0,0,0,0,0,0,0,0,0,0,23,0,1418,47,1465,2006
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,221,3,348,359,540,7,8,8,15,7,107,5,1,1,0,0,0,0,0,1,0,0,0,12,1,1420,59,1479,2019
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,222,2,173,166,258,0,4,3,11,1,117,0,1,0,0,0,0,0,0,0,0,0,0,3,0,737,26,763,1063
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,223,1,43,82,69,0,0,0,2,0,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,225,18,243,370
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,224,1,186,81,205,2,2,0,0,17,17,5,0,0,0,0,0,0,0,0,0,0,0,2,0,517,10,527,670
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,225,1,63,63,85,0,1,0,6,0,13,0,1,0,0,0,0,0,0,0,0,0,0,1,0,233,7,240,279
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,226,1,57,103,148,6,2,2,4,2,34,4,1,0,0,0,0,0,0,0,0,0,0,1,0,364,2,366,493
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,227,1,139,143,116,2,4,1,18,1,22,4,0,0,0,0,0,0,0,0,0,0,0,3,0,453,7,460,620
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,228,4,305,332,482,48,26,24,22,18,243,18,1,1,0,0,0,3,1,1,0,0,0,7,0,1532,91,1623,2537
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,229,1,12,43,33,0,0,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,6,101,128
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,230,1,34,138,132,2,1,6,18,3,32,1,0,0,0,0,2,0,0,0,0,0,0,0,0,369,8,377,526
4,29,TLAXCALA,5,YAUHQUEMEHCAN,14,HUEYOTLIPAN,231,1,36,45,54,1,4,2,9,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,7,185,291
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,547,2,134,185,307,31,5,3,31,16,32,1,1,1,0,0,0,1,0,0,0,0,0,13,0,761,24,785,1097
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,548,3,290,285,429,49,5,9,54,21,63,4,1,0,0,0,0,1,1,1,0,0,0,15,0,1228,43,1271,1851
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,549,2,173,161,345,26,18,8,58,11,34,5,0,0,0,0,0,0,0,0,0,0,0,1,0,840,29,869,1347
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,550,2,121,103,215,18,4,1,26,8,24,1,0,0,0,1,0,0,0,0,0,0,0,8,1,531,17,548,859
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,553,1,31,60,42,15,0,2,22,15,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,200,16,216,287
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,554,1,27,31,40,4,0,1,4,0,10,0,0,1,0,0,0,0,0,0,0,0,0,1,0,119,2,121,152
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,555,1,68,242,130,25,1,1,19,1,12,1,0,0,0,0,0,2,0,0,0,0,0,2,0,504,13,517,674
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,556,1,87,148,175,27,2,4,8,24,20,1,3,0,0,0,0,1,0,0,0,0,0,7,0,507,11,518,719
4,29,TLAXCALA,5,YAUHQUEMEHCAN,40,XALTOCAN,557,1,134,102,144,17,1,1,11,3,30,11,0,0,0,0,0,0,0,0,0,0,0,4,0,458,22,480,707
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,575,4,439,294,307,17,7,36,43,7,88,32,2,3,0,0,1,1,2,0,0,0,0,17,0,1296,48,1344,2030
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,576,3,286,229,323,9,9,37,35,5,68,24,1,1,0,0,0,0,0,0,0,1,0,29,0,1057,28,1085,1626
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,577,1,110,115,138,4,3,14,4,0,36,2,0,0,0,0,0,0,0,0,0,0,0,7,0,433,20,453,621
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,578,2,185,237,176,9,4,25,36,6,32,1,3,0,0,0,0,0,1,0,0,0,0,13,0,728,18,746,996
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,579,2,188,203,283,4,7,38,30,2,46,4,0,0,0,0,0,0,0,0,0,0,0,22,0,827,27,854,1231
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,580,3,372,255,256,12,6,21,21,5,125,5,5,1,0,0,0,0,0,0,0,0,1,23,1,1109,32,1141,1989
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,581,5,576,352,421,10,9,33,47,22,152,10,2,1,1,0,0,1,1,1,0,0,0,21,1,1661,56,1717,3207
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,582,6,797,484,626,19,23,14,64,8,186,11,3,1,0,0,0,2,1,0,0,0,0,49,0,2288,56,2344,4058
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,583,4,402,312,374,11,6,16,72,4,156,11,2,1,0,0,0,1,1,0,1,0,0,29,2,1401,52,1453,2721
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,584,2,263,139,118,2,2,6,49,3,41,3,0,0,0,0,0,0,0,0,0,0,0,7,0,633,28,661,1148
4,29,TLAXCALA,5,YAUHQUEMEHCAN,43,YAUHQUEMEHCAN,585,4,372,472,490,15,13,62,38,6,93,6,1,0,0,0,0,4,3,0,0,0,2,17,8,1602,51,1653,2531
4,29,TLAXCALA,5,YAUHQUEMEHCAN,57,SAN LUCAS TECOPILCO,551,3,136,354,298,32,143,7,20,58,42,1,1,0,1,0,0,2,1,1,0,0,0,12,0,1109,38,1147,1512
4,29,TLAXCALA,5,YAUHQUEMEHCAN,57,SAN LUCAS TECOPILCO,552,2,80,197,167,15,118,12,13,25,27,1,1,0,0,0,0,3,0,1,0,0,0,5,1,666,35,701,896
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,232,3,148,342,405,14,73,48,61,12,48,1,1,1,0,0,0,0,1,0,0,0,0,35,5,1195,52,1247,1918
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,233,4,95,321,424,14,72,38,34,13,56,4,1,0,0,0,0,0,0,0,0,0,1,12,2,1087,28,1115,1663
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,234,2,88,266,299,6,71,22,26,14,41,2,0,0,0,0,0,0,0,0,0,0,0,20,1,856,19,875,1266
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,235,1,18,20,56,1,2,4,6,1,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,115,10,125,197
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,236,1,16,63,50,2,2,8,21,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166,5,171,259
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,237,1,9,105,36,2,19,18,7,0,2,2,0,0,0,0,1,3,1,0,0,0,0,1,0,206,15,221,323
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,238,1,7,71,67,3,2,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,155,5,160,281
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,239,1,27,87,76,7,8,12,52,3,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,280,13,293,448
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,240,2,42,58,132,8,45,9,13,1,10,1,75,0,0,0,0,0,0,0,0,0,0,0,0,394,9,403,773
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,241,3,162,120,355,8,56,22,73,6,22,2,1,0,2,0,0,0,0,0,0,0,0,4,1,834,36,870,1703
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,242,2,109,108,252,5,40,17,45,8,17,6,1,0,0,0,0,2,0,0,1,0,0,6,1,618,35,653,1310
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,243,1,45,73,54,5,40,8,15,0,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,253,6,259,335
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,244,1,13,121,94,0,38,0,7,0,14,0,121,0,0,0,0,0,0,0,0,0,0,3,0,411,9,420,483
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,245,4,193,420,552,12,184,92,34,31,73,7,1,0,0,0,0,0,0,0,0,0,0,33,0,1632,63,1695,2299
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,246,1,57,172,191,5,42,25,10,0,10,4,1,0,0,0,0,0,0,0,0,0,0,3,0,520,12,532,697
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,247,3,109,240,410,12,81,25,95,4,36,3,0,1,0,0,0,1,1,0,0,0,0,15,0,1033,56,1089,1566
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,248,2,52,221,357,11,42,29,50,0,62,0,0,0,0,0,0,0,1,0,0,0,0,22,0,847,19,866,1181
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,249,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,541
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,250,2,78,149,213,1,47,27,85,7,61,2,0,0,0,0,0,0,0,0,0,0,0,9,0,679,33,712,950
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,251,4,272,532,580,16,128,65,24,4,137,24,3,0,0,0,0,1,0,0,0,0,0,29,1,1816,43,1859,2811
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,252,3,127,394,306,6,65,23,48,5,55,4,0,1,0,0,1,0,2,0,0,0,0,19,0,1056,25,1081,1810
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,253,3,136,327,255,6,68,15,46,18,53,1,1,0,0,0,0,0,0,1,0,0,0,17,0,944,10,954,1578
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,256,2,103,166,300,7,31,85,40,2,73,2,2,2,0,0,0,1,2,0,0,0,0,2,0,818,28,846,1352
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,257,2,50,104,178,5,25,48,54,2,31,3,0,0,0,0,0,0,1,0,2,0,1,7,1,512,31,543,919
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,15,IXTACUIXTLA DE MARIANO MATAMOROS,258,1,19,50,89,1,14,9,10,1,13,0,0,0,0,0,0,0,0,0,0,0,0,6,0,212,3,215,364
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,332,1,23,9,17,3,2,2,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,68,2,70,322
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,333,2,69,168,335,11,9,5,19,3,38,3,0,0,0,0,0,0,0,0,0,0,0,18,3,681,18,699,1227
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,334,2,73,177,265,14,25,5,12,9,87,3,0,2,0,0,0,1,0,0,0,0,0,26,0,699,21,720,994
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,335,2,57,145,249,16,36,14,9,6,55,1,0,0,0,0,0,2,1,4,0,0,0,15,2,612,15,627,878
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,336,4,183,392,889,17,74,27,19,15,136,13,2,1,0,0,0,4,0,1,0,0,0,50,1,1824,44,1868,2711
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,337,3,105,201,659,39,52,12,12,31,122,5,1,1,1,0,0,1,0,0,0,0,0,27,9,1278,18,1296,1812
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,338,3,151,284,534,84,34,24,19,26,70,7,0,0,0,0,3,1,0,0,0,0,0,29,0,1266,73,1339,2221
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,339,2,83,74,234,6,12,0,19,38,13,1,0,0,0,0,0,0,0,3,0,1,0,1,0,485,25,510,789
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,340,1,43,71,163,19,2,7,17,0,10,3,0,0,0,0,1,1,0,2,1,0,0,2,0,342,19,361,677
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,341,1,8,28,47,10,1,1,1,16,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134,6,140,167
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,342,3,110,323,568,16,40,5,45,42,86,6,3,0,0,0,0,1,0,1,0,1,0,12,0,1259,35,1294,1765
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,343,1,38,117,284,7,4,4,4,31,9,1,1,0,0,0,0,0,0,1,0,0,0,4,0,505,10,515,654
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,344,1,39,104,217,11,26,5,15,79,43,2,0,0,0,0,0,0,0,0,0,0,0,14,0,555,12,567,709
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,345,3,128,213,589,25,14,5,21,8,84,5,1,0,0,0,0,0,0,0,0,0,0,22,0,1115,24,1139,1539
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,346,3,153,192,477,16,57,22,22,8,75,4,2,1,0,0,0,2,0,2,0,0,0,40,0,1073,29,1102,1596
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,24,PANOTLA,347,3,108,170,547,21,59,22,38,19,87,12,3,1,0,0,0,2,0,1,0,0,0,37,0,1127,43,1170,1766
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,508,2,42,85,291,10,11,3,11,4,51,2,2,0,0,0,0,0,0,0,0,0,0,14,0,526,16,542,793
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,509,2,79,168,377,7,13,9,18,11,37,6,1,0,0,0,0,0,1,0,0,0,0,21,0,748,41,789,1094
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,510,2,122,128,275,16,11,7,32,2,41,2,0,0,0,0,0,0,0,0,0,0,0,10,0,646,23,669,1077
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,511,2,80,147,298,8,7,4,3,5,68,1,0,2,0,0,0,0,0,0,0,0,0,12,2,637,12,649,917
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,512,3,107,203,551,19,9,44,35,2,73,8,1,1,0,0,0,0,3,0,0,0,5,15,0,1076,23,1099,1600
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,513,3,147,263,690,12,11,16,53,6,132,6,1,1,0,0,0,1,0,0,0,0,0,36,4,1379,41,1420,2170
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,514,2,86,164,390,14,16,5,29,6,76,1,0,0,0,0,0,0,1,1,0,0,0,24,0,813,33,846,1267
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,515,3,138,265,696,29,22,27,57,4,100,10,1,0,0,0,0,0,2,0,0,0,0,35,0,1386,23,1409,1947
