CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,883,2,48,42,61,25,66,7,34,289,75,16,10,2,0,23,3,0,7,56,764,1,15,780,1072
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,884,2,41,41,63,26,89,7,29,228,108,19,14,2,0,19,7,3,4,32,732,0,29,761,1192
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,885,2,52,88,60,40,122,28,38,400,102,10,10,0,0,22,2,6,6,36,1022,0,34,1056,1402
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,886,1,10,14,35,4,28,4,9,60,30,22,3,1,4,6,0,0,1,13,244,1,12,257,420
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,887,2,29,31,51,22,80,17,22,234,71,23,5,0,0,26,1,2,5,51,670,4,28,702,1181
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,888,3,33,37,52,17,69,6,25,362,94,12,7,0,2,18,4,1,13,48,800,0,18,818,1769
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,889,2,32,48,45,11,64,10,14,225,82,12,4,1,0,15,1,2,2,34,602,0,16,618,810
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,890,3,49,49,78,26,93,16,34,389,117,27,3,3,0,29,2,13,12,52,992,0,32,1024,1510
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,891,2,44,33,36,17,62,20,16,301,77,20,5,0,5,27,6,1,10,22,702,0,28,730,1157
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,892,2,42,35,35,19,61,12,26,266,86,2,10,0,3,18,4,3,12,36,670,0,15,685,1021
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,893,2,54,31,57,18,112,17,45,342,110,15,8,1,3,25,5,3,8,44,898,0,31,929,1309
4,17,MORELOS,9,PUENTE DE IXTLA,31,ZACATEPEC,894,2,53,36,59,12,85,20,28,335,68,6,9,3,1,12,5,4,5,42,783,0,18,801,1182
4,17,MORELOS,10,AYALA,4,AYALA,44,3,54,69,129,50,113,53,44,337,117,18,7,6,15,29,2,7,34,37,1121,0,68,1189,1910
4,17,MORELOS,10,AYALA,4,AYALA,45,4,86,89,158,43,187,30,42,583,163,19,21,0,8,43,5,5,15,55,1552,1,41,1594,2254
4,17,MORELOS,10,AYALA,4,AYALA,46,2,52,91,81,15,103,19,37,224,104,11,3,2,1,9,5,3,4,29,793,0,34,827,1158
4,17,MORELOS,10,AYALA,4,AYALA,47,3,41,77,77,30,121,49,38,267,88,15,15,7,9,45,5,3,15,30,932,0,48,980,1565
4,17,MORELOS,10,AYALA,4,AYALA,48,3,46,69,88,30,99,44,50,241,85,25,9,1,9,24,5,1,10,41,877,0,51,928,1667
4,17,MORELOS,10,AYALA,4,AYALA,49,2,56,171,103,21,121,16,17,367,103,14,9,1,10,26,5,1,6,33,1080,1,22,1103,1476
4,17,MORELOS,10,AYALA,4,AYALA,50,2,36,104,106,29,110,21,42,270,72,32,11,1,8,25,4,1,11,38,921,0,37,958,1392
4,17,MORELOS,10,AYALA,4,AYALA,51,2,49,88,46,19,82,12,23,248,90,5,4,2,9,18,1,1,7,42,746,0,12,758,986
4,17,MORELOS,10,AYALA,4,AYALA,52,3,44,85,129,33,113,19,41,302,91,29,18,0,11,38,6,2,16,36,1013,0,70,1083,1634
4,17,MORELOS,10,AYALA,4,AYALA,53,1,22,25,34,14,40,7,15,64,27,5,0,1,5,5,1,2,1,8,276,0,10,286,417
4,17,MORELOS,10,AYALA,4,AYALA,54,2,73,35,45,24,67,30,26,335,65,6,7,4,4,26,4,5,12,58,826,1,39,866,1386
4,17,MORELOS,10,AYALA,4,AYALA,55,5,74,117,119,50,143,54,51,405,157,23,21,6,4,31,6,5,15,71,1352,6,44,1402,2711
4,17,MORELOS,10,AYALA,4,AYALA,56,2,62,84,66,33,78,28,24,309,67,18,15,3,5,31,2,4,8,19,856,0,35,891,1391
4,17,MORELOS,10,AYALA,4,AYALA,57,2,74,61,91,29,92,22,29,227,56,21,12,5,18,14,25,1,6,39,822,0,33,855,1338
4,17,MORELOS,10,AYALA,4,AYALA,58,2,42,58,98,29,98,15,33,242,77,19,11,2,9,23,1,5,9,33,804,0,38,842,1356
4,17,MORELOS,10,AYALA,4,AYALA,59,4,97,160,163,60,180,42,47,499,146,34,21,6,16,57,3,12,14,64,1621,0,56,1677,2779
4,17,MORELOS,10,AYALA,4,AYALA,60,2,21,65,38,16,45,13,8,107,41,9,3,1,1,11,3,3,6,20,411,0,21,432,755
4,17,MORELOS,10,AYALA,4,AYALA,61,3,109,92,140,51,97,38,43,442,77,17,19,9,2,33,10,6,7,92,1284,0,41,1325,2191
4,17,MORELOS,10,AYALA,4,AYALA,62,4,94,71,99,39,214,43,56,450,136,20,18,6,17,34,9,4,8,141,1459,0,63,1522,2360
4,17,MORELOS,10,AYALA,4,AYALA,63,2,47,26,27,21,39,15,12,137,28,2,15,0,2,12,2,1,1,13,400,11,7,418,784
4,17,MORELOS,10,AYALA,4,AYALA,64,1,45,27,53,14,31,12,18,129,29,5,11,0,3,15,3,1,6,19,421,0,16,437,734
4,17,MORELOS,10,AYALA,4,AYALA,65,3,39,53,124,28,89,15,38,201,52,25,9,5,12,17,9,11,7,32,766,0,76,842,1506
4,17,MORELOS,10,AYALA,4,AYALA,66,3,47,127,140,22,156,19,53,305,106,15,11,1,10,26,6,3,22,26,1095,0,69,1164,2067
4,17,MORELOS,10,AYALA,4,AYALA,67,3,66,79,173,31,201,18,53,288,87,22,7,4,15,26,10,3,16,48,1147,0,42,1189,1865
4,17,MORELOS,10,AYALA,4,AYALA,68,3,67,76,139,42,151,30,83,359,107,8,7,3,12,44,4,0,3,21,1156,0,57,1213,2096
4,17,MORELOS,10,AYALA,4,AYALA,69,2,37,36,56,13,88,17,28,338,75,9,7,0,8,16,6,8,16,52,810,0,21,831,1187
4,17,MORELOS,10,AYALA,4,AYALA,70,3,34,56,144,13,131,14,48,371,66,19,7,2,11,28,7,3,15,74,1043,0,41,1084,1656
4,17,MORELOS,10,AYALA,4,AYALA,71,2,31,41,82,12,107,9,17,384,77,8,2,2,6,14,10,2,6,59,869,0,27,896,1227
4,17,MORELOS,10,AYALA,4,AYALA,72,3,52,61,180,18,176,18,39,433,107,22,13,2,11,32,6,9,8,108,1295,0,43,1338,1881
4,17,MORELOS,10,AYALA,4,AYALA,73,4,40,94,259,39,214,23,82,288,124,43,16,13,19,39,8,7,13,97,1418,0,109,1527,2822
4,17,MORELOS,10,AYALA,4,AYALA,74,3,75,36,92,29,136,42,37,517,163,11,11,5,5,26,8,21,9,81,1304,0,43,1347,1921
4,17,MORELOS,10,AYALA,4,AYALA,75,3,67,70,82,16,115,23,38,178,62,23,13,10,4,30,6,7,10,288,1042,0,72,1114,1688
4,17,MORELOS,10,AYALA,4,AYALA,76,2,43,30,52,21,67,23,29,175,72,10,14,7,1,24,4,4,12,231,819,0,22,841,1311
4,17,MORELOS,10,AYALA,4,AYALA,77,3,64,143,86,40,143,33,46,213,91,20,12,9,15,36,3,6,12,241,1213,0,45,1258,1899
4,17,MORELOS,10,AYALA,4,AYALA,78,1,8,16,31,8,18,4,10,17,8,7,1,1,2,2,0,1,1,28,163,0,7,170,229
4,17,MORELOS,10,AYALA,4,AYALA,79,2,8,46,74,16,66,14,12,178,55,10,17,1,4,24,2,8,2,38,575,0,24,599,850
4,17,MORELOS,10,AYALA,4,AYALA,80,3,30,36,88,21,139,61,21,252,135,13,8,1,5,39,10,11,18,76,964,0,48,1012,1555
4,17,MORELOS,10,AYALA,4,AYALA,81,1,38,17,18,5,31,8,5,60,14,4,0,1,2,5,1,0,4,8,221,0,12,233,338
4,17,MORELOS,10,AYALA,4,AYALA,82,1,7,13,56,8,21,4,5,84,10,5,2,0,1,4,0,0,4,5,229,0,6,235,364
4,17,MORELOS,10,AYALA,4,AYALA,83,2,32,71,145,15,73,11,22,145,51,23,4,0,11,13,3,3,2,25,649,0,36,685,1041
4,17,MORELOS,10,AYALA,4,AYALA,84,2,35,128,188,25,88,25,16,171,64,19,9,3,14,19,6,5,4,64,883,0,38,921,1351
4,17,MORELOS,10,AYALA,4,AYALA,85,1,33,93,60,7,47,8,36,57,19,6,5,1,0,5,0,2,2,64,445,0,23,468,676
4,17,MORELOS,10,AYALA,10,JANTETELCO,423,2,55,80,115,37,95,27,17,299,143,26,57,3,4,12,5,1,3,44,1023,0,54,1077,1420
4,17,MORELOS,10,AYALA,10,JANTETELCO,424,2,66,78,59,20,112,13,25,244,126,5,58,1,2,9,2,2,5,45,872,0,28,900,1155
4,17,MORELOS,10,AYALA,10,JANTETELCO,425,2,54,95,71,24,123,25,19,210,145,14,78,0,1,13,2,0,4,53,931,0,31,962,1212
4,17,MORELOS,10,AYALA,10,JANTETELCO,426,3,90,63,137,57,213,46,68,404,206,37,54,0,5,17,2,1,11,157,1568,0,46,1614,2202
4,17,MORELOS,10,AYALA,10,JANTETELCO,427,2,55,33,94,30,186,23,34,304,145,23,33,1,2,17,4,1,11,123,1119,0,39,1158,1500
4,17,MORELOS,10,AYALA,10,JANTETELCO,428,3,81,29,97,38,173,28,52,300,154,21,22,1,2,17,2,4,11,107,1139,1,36,1176,1544
4,17,MORELOS,10,AYALA,10,JANTETELCO,429,3,95,169,107,69,248,50,43,313,201,22,32,4,10,25,2,1,8,79,1478,0,53,1531,1951
4,17,MORELOS,10,AYALA,10,JANTETELCO,430,3,72,124,168,38,155,25,24,353,130,30,42,1,12,20,6,2,6,50,1258,0,38,1296,1701
4,17,MORELOS,10,AYALA,13,JONACATEPEC,537,2,75,28,77,13,104,34,13,157,79,4,3,5,11,14,2,4,4,22,649,1,28,678,957
4,17,MORELOS,10,AYALA,13,JONACATEPEC,538,3,109,31,115,21,220,76,24,336,150,21,16,5,7,26,3,4,8,38,1210,0,41,1251,1658
4,17,MORELOS,10,AYALA,13,JONACATEPEC,539,2,77,26,73,17,155,22,12,198,57,9,15,4,2,13,5,7,3,20,715,1,16,732,910
4,17,MORELOS,10,AYALA,13,JONACATEPEC,540,2,92,27,86,33,148,56,26,225,114,14,19,0,3,18,1,3,7,28,900,0,41,941,1231
4,17,MORELOS,10,AYALA,13,JONACATEPEC,541,2,64,26,161,11,151,34,15,222,110,13,12,0,2,17,1,2,3,11,855,0,27,882,1158
4,17,MORELOS,10,AYALA,13,JONACATEPEC,542,2,77,21,144,35,112,59,20,251,94,17,20,5,2,17,2,3,1,21,901,0,21,922,1156
4,17,MORELOS,10,AYALA,13,JONACATEPEC,543,1,6,9,15,2,67,7,2,116,53,2,7,0,1,9,2,1,2,31,332,0,8,340,415
4,17,MORELOS,10,AYALA,13,JONACATEPEC,544,3,63,122,149,60,187,68,77,169,90,25,14,5,8,14,3,7,3,145,1209,0,97,1306,1871
4,17,MORELOS,10,AYALA,13,JONACATEPEC,545,2,16,24,56,14,88,24,19,106,69,11,8,0,2,7,1,1,3,112,561,0,280,841,772
4,17,MORELOS,10,AYALA,13,JONACATEPEC,546,1,15,16,52,17,83,24,11,87,52,11,4,1,0,6,1,1,1,101,483,0,22,505,683
4,17,MORELOS,10,AYALA,13,JONACATEPEC,547,2,38,27,62,33,166,34,17,129,61,9,14,2,3,11,5,3,6,146,766,0,33,799,1068
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,707,3,29,85,98,17,81,31,11,294,101,23,17,0,6,32,2,3,8,220,1058,0,42,1100,1818
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,708,4,49,303,164,36,112,36,25,358,113,16,38,1,9,32,3,6,18,346,1665,3,47,1715,2310
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,709,3,44,81,76,19,100,18,19,342,123,10,23,5,5,31,5,3,5,92,1001,1,20,1022,1537
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,710,4,60,140,100,35,161,71,23,449,144,33,36,3,9,24,4,5,8,349,1654,0,70,1724,2627
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,711,2,26,123,61,9,77,14,12,168,64,15,10,8,3,10,2,1,8,145,756,0,27,783,1079
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,712,1,19,24,72,9,53,11,5,89,32,26,16,0,4,3,0,0,5,18,386,0,20,406,699
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,713,2,24,79,79,19,71,24,19,162,60,28,32,1,4,8,3,6,5,55,679,0,21,700,1095
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,714,3,53,141,121,44,90,44,19,268,113,43,46,2,3,12,1,1,6,88,1095,0,38,1133,1638
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,715,1,25,38,63,14,24,21,3,69,17,23,10,1,0,4,1,1,2,29,345,0,10,355,565
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,716,2,50,46,99,27,64,78,6,187,102,21,60,9,8,11,1,2,4,23,798,0,24,822,1158
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,717,3,58,81,96,22,88,98,20,245,110,48,44,4,3,15,4,4,10,53,1003,0,48,1051,1564
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,718,2,34,76,88,11,43,23,1,113,51,14,5,0,2,7,4,1,5,62,540,6,6,552,808
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,719,2,30,94,60,12,61,32,2,156,70,27,4,4,2,11,2,0,1,77,645,1,14,660,881
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,720,2,19,37,56,11,49,18,10,119,32,33,9,2,4,8,0,1,3,81,492,0,26,518,573
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,721,1,15,50,36,14,46,33,10,102,27,17,11,0,3,5,0,1,2,70,442,0,18,460,687
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,722,2,45,63,91,11,70,26,15,161,72,28,21,0,5,15,2,4,4,58,691,0,29,720,1060
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,723,3,68,114,286,36,119,44,16,358,140,34,28,1,10,26,1,3,13,70,1367,0,33,1400,1985
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,724,3,54,63,169,35,88,34,19,284,120,45,18,2,5,22,3,2,6,30,999,0,39,1038,1748
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,725,4,82,127,194,45,117,53,18,460,170,23,15,6,11,35,3,5,7,144,1515,0,41,1556,2344
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,726,2,38,47,90,17,46,18,18,264,100,17,14,0,3,26,7,1,5,56,767,0,24,791,1118
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,727,3,61,92,91,35,97,72,17,381,103,20,29,3,9,44,13,2,12,66,1147,0,54,1201,2062
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,728,2,43,74,84,22,68,42,22,334,93,9,17,0,4,27,2,5,17,32,895,0,48,943,1446
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,729,2,34,43,31,18,34,12,9,169,56,5,13,0,4,6,6,0,3,33,476,2,9,487,787
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,730,3,68,37,104,31,86,29,18,327,92,10,31,2,4,35,4,1,3,32,914,1,44,959,1527
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,731,5,90,103,135,37,128,59,27,491,172,70,141,4,14,25,6,2,14,350,1868,0,77,1945,3173
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,732,2,14,50,53,6,74,16,11,133,48,19,12,2,2,9,4,6,20,84,563,0,35,598,956
4,17,MORELOS,10,AYALA,24,TLALTIZAPAN DE ZAPATA,733,1,13,39,14,8,20,6,5,37,12,2,8,0,1,3,0,2,2,70,242,0,17,259,449
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,24,3,96,35,193,33,144,42,16,292,88,67,11,1,15,13,8,4,7,104,1169,0,81,1250,1811
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,25,2,81,18,95,25,81,14,13,226,70,15,7,0,1,6,2,0,2,49,705,0,32,737,1027
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,26,4,146,85,193,45,209,52,39,505,155,49,25,1,17,20,6,5,13,122,1687,1,77,1765,2691
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,27,2,55,47,93,18,142,30,16,246,96,17,5,0,8,14,2,6,5,54,854,0,27,881,1189
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,28,2,64,45,98,21,71,19,16,257,74,14,11,2,11,11,1,4,3,83,805,0,29,834,1165
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,29,3,119,49,172,51,188,59,32,412,91,37,7,0,13,14,5,27,5,154,1435,0,44,1479,2210
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,30,2,65,45,101,17,116,52,26,301,109,18,8,2,5,15,1,4,8,74,967,0,33,1000,1464
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,31,3,125,58,152,38,160,50,29,437,132,31,13,1,10,18,3,1,6,63,1327,0,60,1387,2032
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,32,2,43,28,79,26,84,38,11,221,59,5,6,1,9,12,3,2,12,63,702,0,34,736,1157
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,33,3,90,64,125,39,139,36,21,269,112,39,24,1,18,23,1,4,5,110,1120,0,49,1169,1631
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,34,1,5,11,38,5,23,5,6,31,24,4,5,0,3,2,0,1,1,13,177,0,3,180,246
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,35,2,25,22,73,20,111,12,14,220,81,25,257,0,5,14,2,1,4,20,906,0,43,949,1253
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,36,2,16,21,60,19,76,12,24,181,59,26,232,1,3,10,0,0,0,29,769,0,26,795,1082
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,37,2,26,16,53,29,74,23,24,198,66,25,206,0,5,7,1,0,5,15,773,0,48,821,1079
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,38,3,87,94,151,65,111,47,32,198,58,50,40,3,8,14,3,4,5,101,1071,2,55,1128,1774
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,39,2,69,25,107,34,87,17,8,151,44,39,18,1,5,6,1,1,3,84,700,0,22,722,1133
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,40,2,116,32,41,23,55,41,39,204,38,14,12,3,3,12,4,1,2,37,677,0,19,696,944
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,41,2,160,24,23,16,68,60,26,204,47,5,10,4,2,6,1,1,5,21,683,0,21,704,939
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,42,1,21,8,43,8,53,6,5,66,9,10,2,0,2,1,1,0,0,10,245,0,4,249,333
4,17,MORELOS,11,JOJUTLA,3,AXOCHIAPAN,43,2,33,19,48,23,76,21,1,115,24,11,6,0,6,22,0,0,5,57,467,0,11,478,752
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,3,101,75,91,33,101,25,39,537,190,10,11,3,5,49,3,2,13,108,1396,0,38,1434,2106
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,2,66,49,49,22,53,9,18,272,103,6,7,1,2,20,3,0,2,55,737,2,19,758,1051
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,1,24,17,26,8,27,4,10,104,44,5,8,0,1,8,2,2,4,22,316,0,3,319,407
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,3,87,59,77,27,135,34,30,480,185,18,21,3,12,30,1,7,15,132,1353,1,26,1380,2147
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,3,62,63,72,23,115,18,28,377,142,4,13,3,12,16,7,2,15,81,1053,0,32,1085,1645
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,2,59,32,45,11,43,18,25,277,67,10,7,1,2,15,3,2,3,62,682,0,17,699,671
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,1,30,39,38,7,31,9,24,206,45,5,15,1,0,12,1,0,5,36,504,0,19,523,731
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,2,44,48,56,15,53,11,16,206,59,3,11,3,4,13,0,0,6,40,588,0,10,598,887
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,1,10,4,11,1,6,1,4,41,17,1,1,3,1,5,0,0,1,1,108,3,0,111,124
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,2,73,43,79,17,78,26,14,345,126,7,12,3,9,22,3,5,3,47,912,1,28,941,1428
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,2,49,73,46,9,72,27,29,304,89,6,21,2,2,15,4,5,3,60,816,0,20,836,1211
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,1,28,19,37,8,30,7,10,173,61,4,17,1,2,12,1,1,5,45,461,0,12,473,705
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,2,48,62,49,18,57,24,28,350,96,10,10,0,4,24,0,1,7,77,865,0,18,883,1368
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,2,27,37,56,11,34,11,17,228,51,5,10,0,2,11,2,0,4,55,561,0,14,575,858
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,1,33,49,35,12,50,7,15,175,50,2,7,2,1,7,2,1,4,32,484,0,5,489,706
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,3,64,94,61,25,88,31,35,487,224,15,13,1,2,27,6,4,13,102,1292,1,29,1322,1823
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,1,10,19,19,5,15,8,7,87,17,3,6,0,0,2,1,1,3,15,218,0,7,225,280
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,2,41,48,99,38,82,15,14,338,96,13,6,1,2,24,0,0,6,24,847,0,26,873,1296
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,2,58,38,96,28,63,15,18,333,107,12,7,2,3,15,2,1,4,21,823,1,25,849,1323
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,2,67,46,43,19,92,11,17,266,88,11,16,1,2,19,4,5,6,33,746,3,30,779,1175
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,3,61,74,74,27,131,18,38,430,151,7,14,2,1,29,4,2,6,41,1110,1,20,1131,1676
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,1,51,30,31,8,44,17,12,210,51,1,15,1,2,13,1,0,2,27,516,0,11,527,694
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,1,72,49,43,9,26,7,14,195,51,7,13,1,0,4,2,0,2,34,529,0,9,538,749
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,2,61,41,70,17,45,11,17,244,43,4,14,1,4,8,2,1,7,26,616,1,11,628,881
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,5,114,174,152,48,167,46,48,815,264,34,24,2,3,23,5,1,14,85,2019,0,50,2069,3730
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,3,61,83,89,30,149,41,22,424,129,6,8,3,1,13,5,1,10,42,1117,0,40,1157,1704
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,2,23,35,43,21,68,6,8,234,58,15,6,0,3,16,3,1,3,39,582,0,35,617,1009
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,2,32,75,27,20,59,9,9,223,108,7,4,1,2,17,1,0,9,74,677,0,15,692,1194
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,3,41,76,54,23,119,21,23,483,159,19,15,2,4,36,0,3,16,61,1155,0,34,1189,2148
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,4,56,196,91,29,127,17,22,439,205,27,11,0,5,22,8,9,41,99,1404,12,25,1441,2280
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,3,29,159,78,22,104,16,14,323,164,14,12,3,2,22,2,6,14,102,1086,0,30,1116,1776
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,2,39,52,70,23,40,26,10,137,72,43,7,3,7,11,2,1,3,33,579,0,34,613,1057
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,3,87,43,79,38,80,46,12,359,68,16,16,2,11,26,5,1,7,23,919,0,34,953,1677
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,2,86,49,88,36,79,63,14,210,93,7,13,6,5,19,4,4,5,41,822,1,37,860,1479
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,3,104,38,74,49,88,92,26,354,93,20,18,8,4,35,8,3,3,28,1045,0,33,1078,1790
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,2,34,46,34,19,56,19,9,165,37,8,7,1,3,16,6,3,4,41,508,0,26,534,999
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,654,3,64,90,176,44,139,31,61,480,167,40,56,0,8,24,5,2,13,59,1459,0,68,1527,2139
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,655,2,47,43,115,18,96,15,32,344,129,31,17,0,5,12,1,1,10,66,982,0,32,1014,1417
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,656,2,46,37,142,26,100,14,42,277,113,21,16,0,5,17,2,0,7,47,912,0,35,947,1369
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,657,3,44,45,212,46,151,17,58,348,160,49,47,2,6,16,0,2,6,46,1255,0,41,1296,1990
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,658,2,42,25,107,25,97,23,40,295,105,14,16,1,11,14,2,0,3,62,882,0,22,904,1268
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,659,1,28,21,41,21,34,5,3,53,25,12,8,1,2,5,1,0,1,21,282,0,17,299,411
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,660,2,63,62,59,44,149,27,35,295,137,10,10,1,0,21,0,4,6,86,1009,0,24,1033,1408
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,661,3,72,81,76,51,109,19,19,295,99,18,10,2,5,27,1,1,3,77,965,1,21,987,1206
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,662,2,67,103,66,68,94,45,17,142,59,23,23,5,3,24,3,3,12,63,820,0,54,874,1385
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,663,4,35,96,166,71,159,15,19,289,157,47,31,1,10,28,1,7,9,114,1255,0,64,1319,1828
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,664,2,6,8,37,18,38,5,2,55,27,7,1,3,6,14,4,0,2,12,245,0,19,264,361
