CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,47,B,93,102,16,6,2,7,19,46,12,5,4,,312,16,328,447,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC47BO89.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,47,C01,99,115,12,3,1,3,26,43,7,2,6,,317,7,324,447,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC47C01O91.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,48,B,84,106,15,3,2,2,10,36,8,11,3,,280,6,286,488,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC48BO93.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,48,C01,100,93,13,7,6,4,14,32,2,6,5,,282,7,289,487,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC48C01O95.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,49,B,91,132,4,9,3,4,13,48,2,14,5,,325,13,338,550,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC49BO98.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,49,C01,88,114,12,8,3,8,16,40,9,10,4,,312,7,319,550,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC49C01O100.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,50,B,121,160,16,14,6,9,11,57,8,13,2,,417,6,423,642,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC50BO101.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,51,B,105,121,7,13,1,3,12,28,3,4,3,,300,21,321,501,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC51BO104.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,51,C01,113,142,20,12,3,4,7,36,2,13,4,,356,6,362,501,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC51C01O105.JPG
3,4,CAMPECHE,1,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,51,S01,21,22,3,0,3,0,1,12,4,1,2,,69,1,70,,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC51S01O2.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,52,B,137,179,20,13,5,5,16,40,13,17,3,,448,15,463,696,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC52BO407.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,53,B,114,137,13,11,4,6,19,37,4,12,7,,364,11,375,551,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC53BO409.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,53,C01,113,154,13,8,5,14,12,24,8,7,2,,360,16,376,551,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC53C01O412.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,54,B,70,123,5,10,2,4,15,23,2,9,4,,267,11,278,441,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC54BO413.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,54,C01,98,109,4,7,5,4,10,37,4,15,0,,293,8,301,440,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC54C01O415.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,55,B,111,155,30,5,8,7,16,50,6,13,3,,404,18,422,676,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC55BO417.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,55,C01,127,145,24,8,9,4,17,53,10,24,3,,424,15,439,676,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC55C01O420.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,56,B,77,90,9,6,6,3,17,23,4,15,3,,253,3,256,429,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC56BO422.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,56,C01,63,105,10,6,6,2,12,40,5,15,4,,268,6,274,428,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC56C01O423.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,57,B,85,91,10,8,3,7,13,46,4,14,2,,283,15,298,507,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC57BO305.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,57,C01,104,106,12,5,5,6,5,48,4,11,4,,310,6,316,506,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC57C01O307.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,58,B,100,94,8,5,7,4,14,43,6,11,4,,296,14,310,541,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC58BO309.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,58,C01,106,111,9,9,4,6,13,57,4,7,15,,341,12,353,540,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC58C01O311.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,59,B,100,96,11,6,7,5,11,49,6,10,10,,311,11,322,504,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC59BO313.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,59,C01,93,105,13,12,8,4,8,44,5,13,1,,306,6,312,504,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC59C01O315.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,60,B,68,63,13,4,7,5,14,67,4,18,2,,265,10,275,496,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC60BO226.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,60,C01,69,94,20,4,9,2,11,43,3,13,3,,271,8,279,495,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC60C01O227.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,61,B,55,96,8,14,3,7,11,32,6,12,6,,250,16,266,467,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC61BO230.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,61,C01,70,100,9,2,2,7,5,21,7,20,0,,243,15,258,467,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC61C01O232.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,62,B,72,100,11,6,10,1,9,36,5,10,4,,264,13,277,528,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC62BO233.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,62,C01,69,112,14,9,9,2,5,26,4,10,3,,263,14,277,527,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC62C01O236.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,63,B,110,116,14,12,12,8,22,38,7,15,2,,356,14,370,675,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC63BO237.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,63,C01,100,127,19,7,18,2,10,35,9,20,1,,348,14,362,674,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC63C01O239.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,64,B,91,115,6,9,3,2,14,47,12,24,4,,327,9,336,577,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC64BO242.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,64,C01,88,110,8,6,7,4,21,50,9,14,1,,318,5,323,577,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC64C01O243.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,65,B,92,92,14,6,13,4,8,22,3,9,4,,267,15,282,567,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL65BO.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,65,C01,83,122,14,7,9,5,12,23,8,11,1,,295,9,304,567,ACTA CASILLA,,ACTA NO RECUPERADA,
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,65,C02,65,114,19,3,6,1,13,28,55,26,6,,336,14,350,566,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC65C02O249.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,66,B,61,121,14,10,4,5,16,42,9,21,4,,307,18,325,529,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC66BO251.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,66,C01,79,112,15,7,8,4,12,34,4,22,6,,303,17,320,529,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC66C01O254.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,67,B,91,109,11,4,12,2,13,27,6,22,2,,299,10,309,510,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC67BO256.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,67,C01,78,85,14,0,5,6,16,34,11,18,0,,267,11,278,510,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/ACL67C01O.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,68,B,79,123,20,9,5,3,22,40,8,7,12,,328,10,338,589,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC68BO317.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,68,C01,61,114,21,10,2,4,21,39,6,12,17,,307,22,329,589,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC68C01O319.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,69,B,73,92,14,4,2,2,13,33,6,9,10,,258,6,264,479,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC69BO322.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,69,C01,65,19,13,3,2,1,11,29,7,7,6,,163,15,178,479,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC69C01O324.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,70,B,116,141,11,6,8,1,19,54,4,10,5,,375,6,381,572,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC70BO325.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,70,C01,104,107,10,7,1,5,27,59,10,15,5,,350,7,357,571,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC70C01O328.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,71,B,76,117,9,7,11,4,13,39,6,12,5,,299,16,315,508,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC71BO426.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,71,C01,75,106,10,6,4,12,15,45,8,19,8,,308,12,320,507,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC71C01O427.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,72,B,72,199,14,7,0,6,5,40,7,19,7,,376,11,387,645,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC72BO429.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,72,C01,104,197,16,6,3,9,7,42,13,12,6,,415,9,424,644,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC72C01O431.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,73,B,92,134,4,4,15,4,6,19,3,9,6,,296,12,308,564,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC73BO434.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,73,C01,92,134,5,10,15,1,6,22,2,7,10,,304,12,316,564,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC73C01O436.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,73,S01,20,44,5,0,4,0,5,9,1,7,0,,95,5,100,,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC73S01O13.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,74,B,126,159,8,7,5,4,13,43,8,23,4,,400,13,413,659,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC74BO437.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,74,C01,134,134,14,7,6,3,11,37,8,23,1,,378,24,402,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC74C01O440.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,75,B,127,120,14,3,7,6,17,38,5,13,7,,357,12,369,621,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC75BO442.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,75,C01,109,116,15,12,7,8,19,69,4,13,0,,372,9,381,621,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC75C01O443.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,75,C02,109,121,10,13,5,9,10,44,6,28,4,,359,15,374,621,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC75C02O445.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,76,B,100,119,14,7,12,9,5,36,5,14,8,,329,11,340,496,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC76BO447.JPG
3,4,CAMPECHE,5,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,76,C01,80,132,10,8,7,4,7,29,4,3,0,,284,14,298,496,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC76C01O449.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,77,B,89,100,10,2,5,4,17,38,14,16,5,,300,8,308,462,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC77BO330.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,77,C01,72,125,11,11,7,3,10,43,11,14,2,,309,12,321,462,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC77C01O331.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,78,B,66,80,9,8,5,4,7,34,4,10,4,,231,12,243,454,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC78BO334.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,78,C01,73,71,10,7,2,3,23,28,9,16,3,,245,7,252,453,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC78C01O336.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,B,107,101,16,4,7,3,17,33,3,9,0,,300,11,311,647,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79BO259.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C01,71,102,17,7,7,8,9,31,8,21,12,,293,8,301,647,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79C01O261.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C02,84,103,13,5,11,2,20,33,1,11,3,,286,9,295,647,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79C02O263.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C03,78,85,11,6,11,4,15,23,8,12,3,,256,8,264,647,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79C03O266.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C04,93,103,17,10,3,4,11,31,5,12,0,,289,13,302,646,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79C04O268.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C05,87,108,13,5,3,1,16,25,4,16,6,,284,9,293,646,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79C05O269.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,C06,85,103,12,5,6,4,18,36,4,15,5,,293,12,305,646,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79C06O271.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,E01,66,89,7,0,5,5,19,38,8,12,0,,249,5,254,522,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79E01O273.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,E01C01,47,86,11,10,13,3,22,40,7,6,6,,251,10,261,522,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79E01C01O276.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,79,E01C02,61,86,6,5,13,7,16,32,2,18,3,,249,14,263,522,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC79E01C02O277.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,80,B,86,97,13,4,2,6,5,33,12,20,2,,280,7,287,407,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC80BO280.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,80,C01,66,101,9,8,2,3,7,31,8,9,1,,245,2,247,407,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC80C01O282.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,B,98,136,13,13,3,2,23,36,8,11,0,,343,16,359,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81BO647.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C01,106,143,15,2,8,2,20,40,10,9,0,,355,9,364,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81C01O649.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C02,91,113,13,6,11,1,9,37,9,20,7,,317,7,324,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81C02O651.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C03,105,110,17,8,8,7,13,46,11,11,0,,336,12,348,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81C03O654.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C04,98,123,16,9,9,3,13,56,8,18,4,,357,12,369,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81C04I678.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C05,101,131,9,0,8,10,18,46,7,16,0,,346,14,360,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81C05O658.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C06,104,109,7,4,11,7,21,46,9,11,8,,337,7,344,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81C06O660.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,C07,103,102,11,6,9,3,14,54,5,10,7,,324,10,334,685,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81C07O661.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01,91,104,12,10,6,8,15,61,3,14,6,,330,5,335,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81E01O664.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C01,106,97,11,8,9,11,17,54,5,27,3,,348,4,352,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81E01C01O665.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C02,96,89,17,3,7,7,14,48,13,18,4,,316,12,328,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81E01C02O668.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C03,102,106,17,5,6,3,16,40,4,12,3,,314,4,318,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81E01C03O669.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C04,103,0,13,0,4,7,16,54,6,11,91,,305,7,312,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81E01C04O672.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C05,116,94,13,6,6,9,18,47,9,15,3,,336,8,344,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81E01C05O673.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C06,109,83,16,4,4,11,23,47,11,12,3,,323,8,331,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81E01C06O675.JPG
3,4,CAMPECHE,7,TENABO,1,CAMPECHE,81,E01C07,116,108,8,6,4,5,19,46,3,14,3,,332,7,339,686,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC81E01C07O678.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,82,B,96,131,14,4,13,9,16,43,5,12,5,,348,4,352,618,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC82BO283.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,82,C01,111,115,18,6,5,6,12,2,7,15,0,,297,15,312,617,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC82C01O286.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,B,116,107,13,4,5,4,16,35,8,15,8,,331,8,339,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC83BO288.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C01,83,121,23,7,8,5,16,40,7,14,3,,327,9,336,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC83C01O290.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C02,103,130,15,6,6,2,14,42,7,16,8,,349,8,357,658,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC83C02O291.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C03,104,108,18,6,5,5,11,23,2,11,3,,296,10,306,657,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC83C03O294.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C04,77,105,17,5,10,3,9,35,7,14,2,,284,15,299,657,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC83C04O296.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C05,106,111,11,5,6,3,21,41,9,17,1,,331,6,337,657,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC83C05O298.JPG
3,4,CAMPECHE,3,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,83,C06,92,110,9,6,9,6,20,51,9,14,3,,329,10,339,657,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC83C06O299.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,84,B,42,104,11,7,3,5,16,20,11,7,18,,244,10,254,429,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC84BO337.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,84,C01,46,75,6,9,6,2,24,25,6,7,21,,227,5,232,429,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC84C01O340.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,85,B,65,101,12,13,6,2,19,56,2,13,9,,298,8,306,521,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC85BO341.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,85,C01,80,80,9,10,6,3,16,31,9,3,8,,255,16,271,521,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC85C01O343.JPG
3,4,CAMPECHE,4,SAN FRANCISCO DE CAMPECHE,1,CAMPECHE,86,B,108,0,8,0,4,6,30,42,26,16,118,,358,15,373,527,ACTA CASILLA,,,http://www.ieec.org.mx/elecciones/2015/actas/AEC86BO345.JPG
