CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PRI_PVEM,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,377,2,416,198,6,12,2,2,5,34,1,169,10,,855,23,878,1072
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,378,2,582,215,3,6,2,9,6,45,0,136,9,,1013,31,1044,1299
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,379,2,480,184,3,4,1,4,9,3,1,195,18,,902,24,926,1124
3,4,CAMPECHE,19,HECELCHAKAN,5,HECELCHAKAN,380,2,237,108,0,0,0,0,0,2,1,161,10,,519,6,525,1235
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,381,3,432,483,1,4,22,25,68,33,18,1,19,,1106,32,1138,1635
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,382,4,511,651,5,3,25,16,56,39,17,1,36,,1360,45,1405,2764
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,383,2,223,377,2,4,16,6,32,23,3,2,23,,711,13,724,953
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,384,2,206,352,0,4,20,7,32,18,11,1,25,,676,24,700,923
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,385,1,128,157,4,1,1,0,2,3,0,0,0,,296,1,297,313
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,386,1,119,113,0,0,1,0,0,0,0,0,1,,234,5,239,364
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,387,1,140,80,1,1,2,0,1,1,0,0,0,,226,2,228,239
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,388,3,673,599,38,5,7,10,35,167,13,2,29,,1578,41,1619,2186
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,389,2,330,307,2,0,3,3,2,45,2,3,0,,697,23,720,1033
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,390,1,140,81,0,0,3,1,1,1,1,0,7,,235,1,236,268
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,391,1,89,121,2,2,4,2,7,5,1,0,10,,243,3,246,349
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,392,1,59,88,0,0,0,0,0,1,0,0,3,,151,2,153,163
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,393,1,58,51,0,0,1,0,4,1,0,0,2,,117,1,118,138
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,394,1,271,299,1,1,2,1,9,34,1,0,2,,621,12,633,721
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,395,2,243,308,14,0,14,39,3,6,10,1,5,,643,15,658,780
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,396,1,165,220,1,0,2,3,0,0,1,0,0,,392,4,396,480
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,397,1,282,188,2,3,2,1,6,3,1,0,9,,497,10,507,616
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,398,1,285,246,6,12,2,0,2,7,4,1,4,,569,16,585,718
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,399,1,122,200,1,0,6,10,3,6,1,2,0,,351,12,363,463
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,400,2,489,475,1,0,3,0,7,8,2,0,14,,999,15,1014,1136
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,401,2,438,504,4,6,0,1,2,9,0,2,242,,1208,13,1221,1098
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,402,1,49,94,0,0,1,2,0,0,1,0,0,,147,7,154,688
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,403,2,301,314,1,1,45,15,55,7,2,1,8,,750,15,765,1227
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,404,2,234,245,3,3,17,5,24,10,0,0,11,,552,18,570,770
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,405,1,38,0,0,0,0,0,0,0,0,0,0,,38,0,38,607
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,406,1,144,118,8,0,7,0,11,3,0,1,0,,292,9,301,459
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,407,2,355,233,0,1,11,1,9,2,2,2,2,,618,11,629,779
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,408,1,123,221,1,0,3,1,2,3,0,0,0,,354,3,357,405
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,409,1,308,270,2,1,5,0,13,5,1,0,13,,618,10,628,724
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,410,2,644,504,4,2,4,3,35,6,7,0,5,,1214,15,1229,1328
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,411,1,91,67,1,0,0,2,2,0,0,0,0,,163,4,167,170
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,412,1,135,130,2,0,2,0,2,4,0,1,3,,279,3,282,302
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,413,1,32,58,0,0,1,0,0,2,0,4,4,,101,6,107,120
3,4,CAMPECHE,18,HOPELCHEN,6,HOPELCHEN,413,1,124,95,0,0,1,0,0,1,0,0,0,,221,5,226,255
3,4,CAMPECHE,21,XPUJIL,6,HOPELCHEN,413,1,131,109,1,0,0,5,0,1,3,1,0,,251,0,251,267
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,414,1,67,76,12,0,0,0,8,3,0,1,4,,171,10,181,232
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,415,3,533,484,23,11,6,4,31,29,4,9,35,,1169,33,1202,1560
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,416,1,45,44,7,0,4,2,5,1,0,10,17,,135,6,141,185
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,417,7,1162,887,18,22,30,22,83,49,2,14,108,,2397,45,2442,3464
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,418,1,40,37,4,0,0,1,0,0,0,0,2,,84,0,84,116
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,419,1,75,112,2,1,2,10,3,5,0,0,7,,217,4,221,357
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,420,1,65,57,73,0,0,2,5,3,0,0,13,,218,12,230,295
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,421,3,630,388,18,6,10,8,5,20,0,0,52,,1137,31,1168,1648
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,422,2,294,191,2,3,5,4,1,2,0,0,21,,523,9,532,825
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,423,1,81,97,2,0,8,1,0,1,0,0,7,,197,3,200,237
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,424,1,161,90,6,1,4,2,1,0,0,0,3,,268,5,273,379
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,425,2,192,300,33,5,8,12,13,14,3,0,20,,600,32,632,968
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,426,3,624,656,22,7,12,4,7,1,0,3,69,,1405,43,1448,1947
3,4,CAMPECHE,21,XPUJIL,11,CALAKMUL,427,3,540,480,18,4,11,4,13,22,0,1,31,,1124,50,1174,1597
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,428,2,496,455,5,4,0,0,15,1,0,0,51,,1027,18,1045,1314
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,429,3,773,568,2,7,0,0,5,1,0,0,39,,1395,33,1428,1900
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,430,1,211,124,1,0,0,0,1,0,0,0,0,,337,4,341,410
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,431,1,375,187,0,3,0,0,2,0,0,0,10,,577,6,583,703
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,432,1,204,114,1,4,0,0,3,0,0,0,8,,334,3,337,403
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,433,1,299,182,0,4,0,0,7,0,0,0,19,,511,6,517,584
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,434,1,83,66,0,1,0,0,1,0,0,0,3,,154,0,154,177
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,435,1,289,134,1,1,0,0,0,1,0,0,8,,434,8,442,601
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,436,1,51,36,0,0,0,0,0,1,0,0,5,,93,1,94,103
3,4,CAMPECHE,20,PALIZADA,7,PALIZADA,439,1,349,232,0,1,0,0,0,0,0,0,9,,591,1,592,696
3,4,CAMPECHE,7,TENABO,8,TENABO,440,2,579,471,2,16,0,1,20,15,1,2,49,,1156,2,1158,1393
3,4,CAMPECHE,7,TENABO,8,TENABO,441,3,547,630,2,5,1,0,28,20,0,6,66,,1305,13,1318,1514
3,4,CAMPECHE,7,TENABO,8,TENABO,442,3,589,575,4,3,2,1,13,8,1,4,67,,1267,14,1281,1526
3,4,CAMPECHE,7,TENABO,8,TENABO,443,2,515,625,3,8,0,0,15,18,0,10,87,,1281,24,1305,1597
3,4,CAMPECHE,7,TENABO,8,TENABO,444,1,76,60,1,0,0,0,2,0,0,0,7,,146,0,146,161
3,4,CAMPECHE,7,TENABO,8,TENABO,445,2,340,301,6,4,11,3,22,18,0,0,19,,724,25,749,886
3,4,CAMPECHE,7,TENABO,8,TENABO,447,1,183,158,0,0,0,0,9,3,0,1,0,,354,1,355,380
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,448,3,471,421,92,34,4,45,30,78,8,10,62,,1255,41,1296,2221
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,449,2,278,231,43,30,1,36,8,68,3,8,11,,717,24,741,1321
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,450,2,260,233,37,21,6,30,10,49,3,8,23,,680,34,714,1209
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,451,3,367,304,65,15,2,27,11,51,4,4,36,,886,40,926,1665
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,452,1,135,132,10,6,2,15,10,24,1,1,15,,351,12,363,600
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,453,2,172,176,19,13,2,21,17,25,11,8,11,,475,16,491,801
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,454,3,353,447,44,22,9,31,21,53,3,3,10,,996,31,1027,1869
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,455,2,307,256,34,14,23,12,15,29,1,2,5,,698,19,717,1423
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,456,2,128,203,16,9,5,30,14,15,2,10,7,,439,12,451,840
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,457,1,193,171,13,8,2,11,3,15,1,3,21,,441,10,451,688
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,458,2,224,204,10,10,1,10,11,18,2,5,21,,516,17,533,913
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,459,2,244,174,7,17,6,7,12,26,1,2,6,,502,13,515,798
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,460,2,173,174,7,17,2,12,13,20,1,10,10,,439,9,448,643
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,461,2,258,216,36,6,11,21,16,42,5,2,9,,622,18,640,998
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,462,2,205,206,13,18,1,1,20,42,2,1,15,,524,18,542,999
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,463,2,293,234,21,16,3,15,7,25,3,2,25,,644,15,659,1104
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,464,3,453,317,22,9,9,10,13,65,10,1,47,,956,38,994,1731
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,465,1,60,107,4,1,2,0,5,2,4,1,10,,196,8,204,281
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,466,2,107,93,8,3,4,5,6,13,0,0,11,,250,10,260,419
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,467,1,90,196,10,3,10,4,4,27,4,3,5,,356,20,376,575
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,468,3,402,385,43,23,8,11,9,93,4,3,17,,998,39,1037,1912
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,469,1,138,162,12,9,10,3,5,10,2,1,4,,356,22,378,601
3,4,CAMPECHE,21,XPUJIL,9,ESCARCEGA,470,2,315,178,7,2,10,14,3,22,0,0,16,,567,23,590,1032
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,471,2,365,253,16,2,9,8,6,23,2,1,4,,689,22,711,1122
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,472,2,227,200,8,3,1,4,1,187,1,3,14,,649,31,680,942
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,473,2,117,307,2,10,3,4,8,198,2,3,29,,683,18,701,945
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,474,1,55,56,0,0,0,5,4,58,0,0,0,,178,3,181,231
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,475,2,140,137,77,39,4,32,11,20,0,1,34,,495,28,523,886
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,476,2,130,181,36,13,7,42,4,16,0,0,16,,445,18,463,773
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,477,2,136,190,51,16,14,90,5,12,5,1,26,,546,24,570,1023
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,478,2,338,277,2,12,1,6,3,174,1,3,15,,832,16,848,1103
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,479,1,248,132,0,1,0,4,1,20,1,0,2,,409,7,416,561
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,480,2,266,179,11,7,6,9,3,12,1,1,13,,508,9,517,784
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,481,2,304,223,14,3,5,4,3,24,2,0,4,,586,11,597,1077
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,482,1,169,116,2,5,8,48,4,14,1,0,14,,381,7,388,598
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,483,1,95,83,0,5,1,0,4,29,1,0,11,,229,8,237,324
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,484,2,281,270,1,6,10,7,5,94,3,2,23,,702,35,737,1168
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,485,1,206,132,8,5,5,4,2,8,1,0,8,,379,10,389,627
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,486,2,271,227,17,144,5,1,5,13,4,2,188,,877,28,905,1494
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,487,1,276,250,1,8,1,1,1,6,0,0,258,,802,7,809,727
3,4,CAMPECHE,20,PALIZADA,3,CARMEN,488,1,106,96,0,18,1,1,1,3,2,1,12,,241,8,249,411
3,4,CAMPECHE,13,ESCARCEGA,9,ESCARCEGA,489,3,296,345,55,16,8,20,14,59,9,9,18,,849,41,890,1880
3,4,CAMPECHE,14,CANDELARIA,10,CANDELARIA,490,1,116,95,0,0,0,3,0,1,0,0,0,,215,2,217,300
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,491,2,190,106,22,7,2,4,4,77,14,13,2,,441,3,444,856
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,492,2,129,82,8,6,1,5,4,59,5,4,1,,304,3,307,972
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,493,1,162,79,11,0,3,3,0,67,2,3,0,,330,5,335,707
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,494,1,133,55,5,2,3,3,7,37,7,6,0,,258,9,267,544
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,495,1,138,52,9,2,2,7,4,19,3,3,3,,242,5,247,538
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,496,1,96,67,14,3,2,1,7,28,1,1,0,,220,4,224,519
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,497,1,98,51,6,1,2,4,2,33,3,2,3,,205,3,208,424
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,498,1,141,97,12,0,3,5,6,47,2,3,6,,322,8,330,674
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,499,1,112,47,5,1,1,3,4,43,3,6,1,,226,11,237,448
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,500,1,100,45,12,0,0,3,5,32,3,6,0,,206,10,216,438
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,501,1,90,60,4,5,0,1,2,35,4,2,6,,209,3,212,411
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,502,1,90,69,9,2,1,4,6,37,5,6,0,,229,3,232,466
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,503,1,128,56,16,6,2,7,3,46,6,5,0,,275,5,280,562
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,504,1,159,70,7,7,4,4,7,40,7,7,0,,312,6,318,664
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,505,1,91,40,1,0,3,5,5,34,0,0,0,,179,1,180,388
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,506,1,127,54,9,3,2,2,5,39,1,5,0,,247,10,257,522
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,507,1,109,47,8,3,1,3,1,24,2,2,0,,200,4,204,404
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,508,1,83,62,5,0,0,1,4,33,3,5,3,,199,3,202,390
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,509,2,140,58,5,4,7,4,5,48,7,6,3,,287,4,291,1203
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,510,1,135,66,5,0,3,2,2,33,0,2,0,,248,3,251,528
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,511,1,95,58,5,3,0,3,1,61,2,3,0,,231,1,232,621
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,512,1,116,49,1,5,1,2,3,19,0,3,1,,200,1,201,449
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,513,1,78,72,8,3,0,1,3,27,0,2,6,,200,5,205,553
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,514,1,87,70,5,3,4,0,5,35,3,1,0,,213,1,214,503
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,515,1,80,84,8,3,1,5,4,51,2,1,3,,242,6,248,675
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,516,1,65,0,8,0,2,2,0,31,1,3,7,,119,6,125,543
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,517,2,114,92,14,5,5,3,4,55,2,7,5,,306,7,313,935
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,518,1,74,50,5,1,0,1,2,26,0,3,3,,165,4,169,439
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,519,1,86,71,6,4,3,2,2,30,1,2,4,,211,5,216,495
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,520,1,102,52,14,5,1,0,8,41,6,2,1,,232,4,236,660
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,521,1,88,34,5,1,0,6,2,30,4,4,0,,174,2,176,432
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,522,1,67,63,3,1,3,5,2,45,1,4,2,,196,3,199,510
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,523,1,102,77,3,0,3,0,1,19,1,2,77,,285,0,285,501
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,524,1,73,76,13,1,4,3,0,22,2,2,7,,203,5,208,451
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,525,1,74,83,7,0,3,1,3,21,0,1,0,,193,6,199,419
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,526,1,47,68,5,3,4,1,1,28,2,3,6,,168,3,171,367
3,4,CAMPECHE,12,SABANCUY,3,CARMEN,527,1,72,56,1,0,1,1,2,16,1,0,1,,151,2,153,340
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,528,1,147,90,2,4,1,3,4,3,1,0,2,,257,4,261,451
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,529,2,161,141,30,4,9,15,16,39,0,3,3,,421,24,445,784
3,4,CAMPECHE,16,SEYBAPLAYA,4,CHAMPOTON,530,1,77,84,6,0,0,3,0,1,0,0,3,,174,8,182,236
