ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,SECCIONES,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,PCPP,PSI,MORENA,ES,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC_PCPP,PAN_PRD_MC,PAN_PRD_PCPP,PAN_MC_PCPP,PRD_MC_PCPP,PAN_PRD,PAN_MC,PAN_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PAN_PRD_MC_PSI,PAN_PRD_MC,PAN_PRD_PSI,PAN_MC_PSI,PRD_MC_PSI,PAN_PRD,PAN_MC,PAN_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PAN_PRD_PCPP_PSI,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_PCPP_PSI,PRD_PCPP_PSI,PAN_PRD,PAN_PCPP,PAN_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PAN_MC_PCPP_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,MC_PCPP_PSI,PAN_MC,PAN_PCPP,PAN_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PAN_PRD_PCPP,PAN_PRD,PAN_PCPP,PRD_PCPP,C_COMUN_PAN_PRD_PSI,PAN_PRD,PAN_PSI,PRD_PSI,C_COMUN_PAN_MC_PCPP,PAN_MC,PAN_PCPP,MC_PCPP,C_COMUN_PAN_MC_PSI,PAN_MC,PAN_PSI,MC_PSI,C_COMUN_PAN_PCPP_PSI,PAN_PCPP,PAN_PSI,PCPP_PSI,C_COMUN_PRD_MC_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PRD_MC_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PRD_PCPP_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PVEM_PCPP_PSI,PVEM_PCPP,PVEM_PSI,PCPP_PSI,C_COMUN_MC_PCPP_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PAN_PCPP,C_COMUN_PAN_PSI,C_COMUN_PRI_NA,C_COMUN_PRD_MC,C_COMUN_PRD_PCPP,C_COMUN_PRD_PSI,C_COMUN_PVEM_PCPP,C_COMUN_PVEM_PSI,C_COMUN_MC_PCPP,C_COMUN_MC_PSI,C_COMUN_NA_PCPP,C_COMUN_PCPP_PSI,CAN_IND1,CAN_IND2,CAN_IND3,CAN_IND4,CAN_IND5,CAN_IND6,CAN_IND7,CAN_IND8,CAN_IND9,CAN_IND10,CAN_IND11,CAN_IND12,CAN_IND13,CAN_IND14,CAN_IND15,CAN_IND16,CAN_IND17,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,RUTA_ACTA
21,PUEBLA,189,TOCHTEPEC,7,22,2389,2836,58,606,642,330,,36,1709,1352,50,90,71,5,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,32,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10252,0,495,10747,14163,
21,PUEBLA,190,TOTOLTEPEC DE GUERRERO,2,3,290,339,4,5,,2,,103,0,46,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795,0,11,806,958,
21,PUEBLA,191,TULCINGO,7,15,375,2607,765,99,16,16,,10,134,337,20,14,8,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,48,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4483,1,228,4712,7529,
21,PUEBLA,192,TUZAMAPAN DE GALEANA,3,7,597,957,46,123,201,1105,,3,3,431,13,20,7,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,3530,0,147,3677,4415,
21,PUEBLA,193,TZICATLACOYAN,4,10,68,1035,11,28,,99,593,8,992,153,6,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,23,,,,,,,,,,,,,,,,,,,,,3026,711,213,3950,5075,
21,PUEBLA,194,VENUSTIANO CARRANZA,16,41,7949,356,187,323,51,82,,34,31,5729,104,120,34,3,47,,,,,,,,,,,,,,,,,,,,,,,,,,,48,40,15,3,0,62,17,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15243,1,423,15667,20881,
21,PUEBLA,195,VICENTE GUERRERO,11,29,5704,6256,97,107,,15,,11,16,300,27,5,14,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,3,4,2,0,10,3,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12592,0,668,13260,16757,
21,PUEBLA,196,XAYACATLAN DE BRAVO,2,3,5,464,9,9,4,233,274,0,6,42,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1056,0,67,1123,1428,
21,PUEBLA,197,XICOTEPEC,29,96,9155,14529,514,942,788,199,334,78,184,8387,195,257,99,15,86,,,,,,,,,,,,,,,,,,,,,,,,,,,98,76,23,13,1,120,22,33,4,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,261,,,,,,,,,,,,,,,,,,,,,,,,,,,36417,24,1407,37848,55468,
21,PUEBLA,198,XICOTLAN,2,2,346,233,1,,,3,,4,0,301,3,,,,,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,0,11,910,1081,
21,PUEBLA,199,XIUTETELCO,12,43,6894,9514,69,160,72,69,77,220,18,1348,53,31,11,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,46,64,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,18709,2,985,19696,26446,
21,PUEBLA,200,XOCHIAPULCO,2,7,760,874,17,13,,11,131,4,1,165,4,15,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008,0,89,2097,2770,
21,PUEBLA,201,XOCHILTEPEC,2,4,393,306,23,15,,10,,357,197,275,8,9,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603,0,92,1695,2520,
21,PUEBLA,202,XOCHITLAN DE VICENTE SUAREZ,4,13,936,3021,28,65,,1208,73,20,22,297,17,14,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,4,0,8,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5730,0,502,6232,8493,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_04_CME_XOCHITLAN_DE_VICENTE_SUAREZ.pdf
21,PUEBLA,203,XOCHITLAN TODOS SANTOS,3,7,448,1085,13,338,867,20,,39,194,232,16,28,18,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,16,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3343,0,224,3567,4602,
21,PUEBLA,204,YAONAHUAC,4,10,764,283,685,240,,18,1289,219,568,124,18,11,7,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,4237,1,163,4401,5545,
21,PUEBLA,205,YEHUALTEPEC,9,26,1892,642,250,140,45,2145,,97,680,1660,47,49,22,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,77,,,,,,,,,,,,,,,,,,,,,,,,,3790,11584,0,651,12235,16590,
21,PUEBLA,206,ZACAPALA,4,6,504,764,12,23,117,386,,15,7,298,14,5,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2170,2,87,2259,3308,
21,PUEBLA,207,ZACAPOAXTLA,27,65,4805,4846,3805,1132,348,337,230,88,66,7390,190,219,115,12,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,10,5,,,,,,,,,,145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23894,9,1238,25141,38086,
21,PUEBLA,208,ZACATLAN,30,103,9627,15924,360,950,497,291,820,201,96,8869,319,220,72,18,67,,,,,,,,,,,,,,,,,,,,,,,,,,,41,40,14,5,2,63,33,19,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187,,,,,,,,,,,,,,,,,,,,,,,,,,,38740,36,2338,41114,59565,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_03_CME_ZACATLAN.pdf
21,PUEBLA,209,ZAPOTITLAN,9,14,201,2412,103,36,,1019,28,596,7,480,15,6,5,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,4932,0,256,5188,6679,
21,PUEBLA,210,ZAPOTITLAN DE MENDEZ,3,7,1055,1176,7,336,11,8,63,6,2,538,30,36,7,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,3282,1,86,3369,4022,
21,PUEBLA,211,ZARAGOZA,6,21,1072,1457,51,102,3358,219,256,64,490,944,30,25,4,4,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8121,0,364,8485,11553,
21,PUEBLA,212,ZAUTLA,12,27,201,729,2824,175,747,2963,23,11,14,2857,44,56,30,2,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10827,0,551,11378,14084,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_04_CME_ZAUTLA.pdf
21,PUEBLA,213,ZIHUATEUTLA,7,18,1991,447,36,80,24,2680,55,7,1526,265,20,5,4,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,7181,0,483,7664,9532,
21,PUEBLA,214,ZINACATEPEC,6,18,1005,2295,120,757,70,38,207,1057,102,2783,58,55,74,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8675,1,294,8970,11491,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_26_CME_ZINACATEPEC.pdf
21,PUEBLA,215,ZONGOZOTLA,2,5,649,862,12,24,914,243,,1,1,51,14,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785,0,161,2946,3485,https://www.ieepuebla.org.mx/2018/computos/actas_mpios/DTTO_04_CME_ZONGOZOTLA.pdf
21,PUEBLA,216,ZOQUIAPAN,2,4,31,598,24,20,,31,17,469,118,38,4,3,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1,5,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1379,0,85,1464,1816,
21,PUEBLA,217,ZOQUITLAN,12,22,167,692,2985,251,,48,316,24,78,3340,355,79,16,7,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59,85,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8567,2,554,9123,12477,
