ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NA,PCPP,PSI,MORENA,ES,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PAN_PRD_MC_PCPP_PSI,PAN_PRD_MC_PCPP,PAN_PRD_MC_PSI,PAN_PRD_PCPP_PSI,PAN_MC_PCPP_PSI,PRD_MC_PCPP_PSI,PAN_PRD_MC,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,PRD_MC_PCPP,PRD_MC_PSI,PRD_PCPP_PSI,MC_PCPP_PSI,PAN_PRD,PAN_MC,PAN_PCPP,PAN_PSI,PRD_MC,PRD_PCPP,PRD_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC_PCPP,PAN_PRD_MC,PAN_PRD_PCPP,PAN_MC_PCPP,PRD_MC_PCPP,PAN_PRD,PAN_MC,PAN_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PAN_PRD_MC_PSI,PAN_PRD_MC,PAN_PRD_PSI,PAN_MC_PSI,PRD_MC_PSI,PAN_PRD,PAN_MC,PAN_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PAN_PRD_PCPP_PSI,PAN_PRD_PCPP,PAN_PRD_PSI,PAN_PCPP_PSI,PRD_PCPP_PSI,PAN_PRD,PAN_PCPP,PAN_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PAN_MC_PCPP_PSI,PAN_MC_PCPP,PAN_MC_PSI,PAN_PCPP_PSI,MC_PCPP_PSI,PAN_MC,PAN_PCPP,PAN_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,C_COMUN_PAN_PRD_PCPP,PAN_PRD,PAN_PCPP,PRD_PCPP,C_COMUN_PAN_PRD_PSI,PAN_PRD,PAN_PSI,PRD_PSI,C_COMUN_PAN_MC_PCPP,PAN_MC,PAN_PCPP,MC_PCPP,C_COMUN_PAN_MC_PSI,PAN_MC,PAN_PSI,MC_PSI,C_COMUN_PAN_PCPP_PSI,PAN_PCPP,PAN_PSI,PCPP_PSI,C_COMUN_PRD_MC_PCPP,PRD_MC,PRD_PCPP,MC_PCPP,C_COMUN_PRD_MC_PSI,PRD_MC,PRD_PSI,MC_PSI,C_COMUN_PRD_PCPP_PSI,PRD_PCPP,PRD_PSI,PCPP_PSI,C_COMUN_PVEM_PCPP_PSI,PVEM_PCPP,PVEM_PSI,PCPP_PSI,C_COMUN_MC_PCPP_PSI,MC_PCPP,MC_PSI,PCPP_PSI,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PAN_PCPP,C_COMUN_PAN_PSI,C_COMUN_PRI_NA,C_COMUN_PRD_MC,C_COMUN_PRD_PCPP,C_COMUN_PRD_PSI,C_COMUN_PVEM_PCPP,C_COMUN_PVEM_PSI,C_COMUN_MC_PCPP,C_COMUN_MC_PSI,C_COMUN_NA_PCPP,C_COMUN_PCPP_PSI,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
21,PUEBLA,23,ACATLAN DE OSORIO,196,XAYACATLAN DE BRAVO,2361,2,2,266,5,8,4,141,171,0,2,29,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,633,0,47,680,871
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2362,3,393,421,7,45,29,5,6,1,2,408,8,17,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,5,2,2,0,0,8,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1376,2,73,1451,2143
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2363,4,470,583,15,43,46,12,8,3,6,394,5,11,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3,1,1,0,8,2,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,1646,0,86,1732,2597
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2364,3,316,610,12,29,27,4,11,3,7,231,8,7,3,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,1,1,0,5,0,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,1318,0,57,1375,2227
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2365,3,255,478,7,17,22,6,14,1,5,249,11,5,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,1,0,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1090,0,23,1113,1584
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2366,4,436,714,19,44,59,9,22,0,19,514,10,17,6,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,6,7,1,1,0,11,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1911,15,47,1973,2959
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2367,4,381,658,18,37,43,10,17,8,19,488,5,18,7,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,2,0,0,2,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,1742,0,51,1793,2648
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2368,2,121,280,2,8,10,2,7,0,5,139,4,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,595,0,16,611,865
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2369,2,189,447,4,15,33,7,10,2,1,248,5,9,4,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,3,2,1,0,0,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,994,2,28,1024,1475
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2370,3,242,485,11,33,21,5,4,1,6,285,9,14,5,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,1,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1146,1,35,1182,1726
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2371,3,268,458,9,16,19,6,6,1,4,261,6,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,1074,0,21,1095,1542
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2372,6,589,784,18,55,41,5,16,8,11,514,11,18,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,8,6,3,1,0,5,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,2113,0,62,2175,3061
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2373,5,437,900,30,57,58,10,42,6,11,504,6,5,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,2,1,0,9,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,2106,2,65,2173,3269
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2374,2,214,330,6,16,19,2,19,0,2,137,2,12,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,768,2,28,798,1141
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2375,3,301,502,5,18,20,5,13,3,6,258,5,6,4,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,3,0,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1169,0,44,1213,1790
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2376,5,481,1061,24,40,41,16,30,4,5,532,7,16,7,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,4,9,1,0,0,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,2310,0,55,2365,3413
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2377,4,375,460,27,32,39,5,7,1,4,327,13,10,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,1,0,1,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,1330,0,55,1385,1991
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2378,3,325,448,44,28,42,10,11,4,6,365,6,9,6,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,2,9,1,0,0,5,1,1,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,0,52,1393,2124
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2379,2,171,250,28,9,20,5,4,3,2,168,3,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,5,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,681,0,26,707,1072
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2380,4,338,486,76,41,24,10,9,7,3,395,6,8,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,0,0,0,8,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1435,0,63,1498,2459
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2381,2,203,293,17,21,24,4,2,3,3,191,4,8,3,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,785,0,46,831,1266
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2382,3,285,351,7,35,15,7,15,4,12,285,4,8,1,1,5,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,0,1,0,3,0,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,1062,0,46,1108,1549
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2383,4,336,646,18,38,24,11,13,2,9,183,6,8,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,1,1,0,5,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1317,0,76,1393,2034
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2384,3,278,374,3,23,11,8,10,0,2,92,5,4,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,0,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,828,0,34,862,1166
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2385,2,297,372,3,23,18,6,9,2,1,97,2,3,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,845,0,27,872,1300
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2386,3,209,237,11,21,2,5,0,1,3,167,6,5,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,3,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,677,0,24,701,961
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2387,3,221,306,4,30,10,3,2,5,15,114,6,3,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,738,0,34,772,1078
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2388,3,361,411,16,50,4,8,3,1,7,223,13,8,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,7,4,2,1,0,8,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,0,76,1216,1828
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2389,4,357,625,39,81,49,5,11,3,5,388,13,6,11,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,0,0,0,7,2,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,1623,0,77,1700,2260
21,PUEBLA,1,XICOTEPEC DE JUAREZ,197,XICOTEPEC,2390,4,306,559,34,37,18,8,13,1,3,230,6,10,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,5,4,0,0,0,2,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,1257,0,80,1337,1940
21,PUEBLA,22,IZUCAR DE MATAMOROS,198,XICOTLAN,2391,1,346,233,1,,,3,,4,0,301,3,,,,,4,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,899,0,11,910,600
21,PUEBLA,22,IZUCAR DE MATAMOROS,198,XICOTLAN,2392,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,481
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2393,4,613,1023,6,32,5,7,14,38,1,295,4,7,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,6,11,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,2079,0,47,2126,2924
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2394,4,673,986,4,13,8,5,10,21,3,206,3,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1958,0,84,2042,2761
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2395,4,567,806,12,12,7,8,12,34,4,164,4,3,3,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,14,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1661,0,81,1742,2360
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2396,3,475,514,3,14,5,3,6,7,1,148,9,2,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1195,0,44,1239,1622
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2397,4,780,598,6,8,7,9,3,12,1,152,7,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,5,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1605,0,59,1664,2298
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2398,3,498,558,4,18,4,8,2,49,1,122,7,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,3,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1297,1,64,1362,1978
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2399,4,676,852,4,8,4,3,1,19,2,115,2,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1706,0,87,1793,2514
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2400,4,581,774,3,13,2,2,4,6,1,39,8,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,7,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1448,0,121,1569,2100
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2401,4,336,1435,6,16,11,8,7,16,1,37,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1882,0,105,1987,2556
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2402,3,353,947,9,8,8,4,7,10,1,31,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1387,1,99,1487,1951
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2403,4,732,674,7,11,8,10,4,6,2,22,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1486,0,115,1601,1964
21,PUEBLA,6,TEZIUTLAN,199,XIUTETELCO,2404,2,610,347,5,7,3,2,7,2,0,17,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,1005,0,79,1084,1418
21,PUEBLA,4,ZACAPOAXTLA,200,XOCHIAPULCO,2405,4,473,548,13,6,,5,100,2,1,119,2,11,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1291,0,58,1349,1768
21,PUEBLA,4,ZACAPOAXTLA,200,XOCHIAPULCO,2406,3,287,326,4,7,,6,31,2,0,46,2,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,717,0,31,748,1002
21,PUEBLA,23,ACATLAN DE OSORIO,201,XOCHILTEPEC,2407,2,107,268,16,6,,6,,254,130,129,8,0,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,932,0,66,998,1497
21,PUEBLA,23,ACATLAN DE OSORIO,201,XOCHILTEPEC,2408,2,286,38,7,9,,4,,103,67,146,0,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,671,0,26,697,1023
21,PUEBLA,4,ZACAPOAXTLA,202,XOCHITLAN DE VICENTE SUAREZ,2409,3,217,722,7,22,,315,14,3,8,41,3,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,2,0,3,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1364,0,117,1481,1950
21,PUEBLA,4,ZACAPOAXTLA,202,XOCHITLAN DE VICENTE SUAREZ,2410,3,348,348,9,15,,461,22,7,6,94,9,8,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,0,0,2,0,4,0,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1341,0,159,1500,2049
