CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,PRI_PVEM,PRD_PT_NVA_ALIANZA,PRD_PT,PRD_NVA_ALIANZA,PT_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,156,2,46,64,156,17,6,19,24,92,22,40,0,0,0,0,2,0,1,0,0,3,489,36,528,1116
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,157,1,46,26,52,16,5,10,7,52,13,21,0,0,0,0,0,0,0,0,0,0,248,18,266,659
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,158,1,24,18,65,11,3,8,9,50,9,17,0,0,0,0,0,0,0,0,0,2,214,25,241,533
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,159,2,55,62,85,20,1,6,14,115,22,31,0,0,0,0,0,0,1,0,0,0,412,23,435,954
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,160,2,53,68,131,22,6,8,21,121,22,30,0,0,0,0,1,0,0,0,0,0,483,20,503,1002
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,161,2,29,42,110,18,13,4,15,84,16,33,0,0,0,0,1,0,3,0,0,1,368,24,393,982
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,162,2,26,101,146,13,12,8,19,85,26,33,0,0,0,0,1,0,4,0,0,1,474,38,513,1140
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,163,2,43,91,98,20,2,11,7,75,11,33,0,0,0,0,3,0,2,0,0,0,396,22,418,929
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,164,2,36,75,158,25,6,8,13,119,15,25,0,0,0,0,1,0,6,0,0,1,487,34,522,1202
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,165,2,98,72,103,39,10,20,22,171,25,53,0,0,0,0,1,0,0,0,0,316,614,49,979,1315
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,166,2,140,73,111,37,7,20,19,141,33,46,0,0,0,0,7,0,5,0,0,5,639,33,677,1386
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,167,2,37,62,53,29,2,6,6,134,17,22,0,0,0,0,0,0,0,0,0,0,368,32,400,992
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,168,2,83,71,102,33,21,19,19,147,49,54,0,0,0,0,0,0,1,0,0,2,599,40,641,1298
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,169,2,57,63,101,21,3,22,11,163,14,37,0,0,0,0,0,0,2,0,0,1,494,36,531,1261
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,170,2,74,66,113,27,9,13,26,132,17,46,0,0,0,0,1,0,4,0,0,5,528,29,562,1200
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,171,3,89,88,185,34,11,15,36,137,27,49,0,0,0,0,3,0,1,0,0,4,675,50,729,1651
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,172,1,32,21,47,15,4,3,5,63,10,13,0,0,0,0,2,0,0,0,0,0,215,16,231,561
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,173,2,41,42,85,20,7,5,20,84,20,31,0,0,0,0,2,0,1,0,0,0,358,20,378,893
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,174,2,46,51,115,25,13,5,8,90,14,29,0,0,0,0,2,0,2,0,0,3,400,31,434,998
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,175,2,77,107,105,26,9,17,16,79,27,43,0,0,0,0,3,0,1,0,0,1,510,37,548,1361
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,176,2,71,73,100,27,17,19,22,105,28,33,0,0,0,0,2,0,1,0,0,1,498,42,541,1219
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,177,2,77,67,65,24,6,17,31,166,49,60,0,0,0,0,1,0,2,0,0,7,565,45,617,1238
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,178,1,27,42,32,10,4,8,9,60,13,9,0,0,0,0,0,0,1,0,0,0,215,17,232,559
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,179,2,95,73,105,26,22,9,26,107,19,36,0,0,0,0,2,0,0,0,0,2,520,47,569,1093
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,180,2,56,72,71,20,10,18,18,109,9,34,0,0,0,0,0,0,0,0,0,0,417,31,448,854
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,181,1,82,49,31,14,5,11,9,57,8,26,0,0,0,0,0,0,0,0,0,0,292,21,313,607
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,182,1,73,47,26,9,6,8,7,104,9,17,0,0,0,0,1,0,0,0,0,1,307,18,326,605
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,183,2,142,70,62,24,7,13,15,146,22,28,0,0,0,0,3,0,2,0,0,3,534,48,585,1132
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,184,2,54,45,39,12,5,14,12,108,9,30,0,0,0,0,1,0,1,0,0,3,330,20,353,757
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,185,2,51,59,62,8,8,11,11,115,14,30,0,0,0,0,2,0,0,0,0,4,371,34,409,818
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,186,2,52,49,74,25,8,21,30,126,18,27,0,0,0,0,1,0,1,0,0,0,432,29,461,1169
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,187,4,64,64,271,44,11,15,18,345,22,48,0,0,0,0,2,0,8,0,0,1,912,54,967,2858
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,188,2,79,34,121,34,9,10,20,109,15,46,0,0,0,0,2,0,1,0,0,4,480,52,536,1257
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,189,2,89,78,127,24,8,9,18,112,22,29,0,0,0,0,3,0,3,0,0,4,522,25,551,1359
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,190,2,52,55,60,22,7,23,17,109,18,17,0,0,0,0,1,0,1,0,0,1,382,25,408,990
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,191,2,58,25,45,14,5,14,15,143,11,27,0,0,0,0,32,0,45,0,0,1,434,27,462,1105
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,192,1,49,31,40,13,2,7,6,54,13,16,0,0,0,0,2,0,1,0,0,0,234,20,254,490
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,193,3,203,92,78,22,3,31,11,198,21,53,0,0,0,0,1,0,2,0,0,1,715,81,797,1571
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,194,3,121,122,115,26,6,20,20,189,25,40,0,0,0,0,2,0,3,0,0,0,689,71,760,1604
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,195,2,60,52,90,12,5,12,19,98,16,39,0,0,0,0,2,0,2,0,0,0,407,34,441,987
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,196,2,59,46,85,18,5,19,17,113,18,47,0,0,0,0,3,0,0,0,0,2,430,39,471,1007
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,197,2,54,47,73,15,2,13,17,143,19,28,0,0,0,0,0,0,1,0,0,2,412,23,437,904
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,198,3,140,68,138,30,7,17,19,144,24,57,0,0,0,0,1,0,2,0,0,0,647,57,704,1633
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,199,2,84,27,98,29,6,8,16,86,14,45,0,0,0,0,1,0,0,0,0,0,414,18,432,1155
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,200,3,97,72,151,27,10,18,20,173,17,40,0,0,0,0,3,0,2,0,0,5,630,29,664,1600
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,201,2,64,38,77,25,6,13,13,96,14,42,0,0,0,0,3,0,6,0,0,3,397,29,429,938
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,202,2,57,50,160,25,8,11,15,118,14,55,0,0,0,0,2,0,3,0,0,0,518,38,556,1189
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,203,2,88,70,82,23,15,10,23,223,19,61,0,0,0,0,2,0,0,0,0,0,616,45,661,1381
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,204,2,69,87,117,27,14,16,27,145,12,42,0,0,0,0,3,0,1,0,0,3,560,37,600,1281
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,205,2,57,87,191,27,12,22,22,154,22,42,0,0,0,0,3,0,4,0,0,3,643,33,679,1462
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,206,2,61,65,89,14,14,15,15,150,23,39,0,0,0,0,1,0,1,0,0,0,487,40,527,1119
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,207,2,68,51,143,20,16,10,15,115,19,37,0,0,0,0,2,0,1,0,0,1,497,36,534,1269
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,208,5,177,107,301,50,24,31,37,348,39,78,0,0,0,0,2,0,8,0,0,5,1202,62,1269,3085
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,209,2,44,52,71,6,9,12,13,107,11,29,0,0,0,0,1,0,1,0,0,0,356,29,385,869
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,210,2,63,73,74,12,10,13,27,81,15,19,0,0,0,0,1,0,0,0,0,0,388,37,425,921
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,211,2,73,65,85,14,6,8,16,103,12,25,0,0,0,0,4,0,3,0,0,3,414,31,448,1078
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,212,2,49,31,110,17,5,7,11,67,7,16,0,0,0,0,2,0,1,0,0,1,323,14,338,820
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,213,2,137,47,71,21,11,15,22,95,16,38,0,0,0,0,0,0,0,0,0,1,473,25,499,1250
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,214,2,51,48,107,18,0,14,18,143,12,32,0,0,0,0,1,0,1,0,0,0,445,26,471,1174
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,215,2,60,58,96,29,6,13,12,101,16,28,0,0,0,0,2,0,0,0,0,1,421,26,448,1064
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,216,2,120,54,93,23,2,24,25,137,23,45,0,0,0,0,0,0,1,0,0,2,547,28,577,1338
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,217,2,122,21,119,19,5,7,23,145,16,20,0,0,0,0,0,0,0,0,0,0,497,38,535,1247
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,218,2,129,55,127,24,13,6,18,154,16,34,0,0,0,0,1,0,0,0,0,4,577,30,611,1478
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,219,4,138,107,247,35,14,36,33,247,39,56,0,0,0,0,2,0,3,0,0,4,957,77,1038,2256
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,220,2,52,60,106,16,6,14,31,91,14,30,0,0,0,0,0,0,2,0,0,3,422,21,446,1010
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,221,2,40,42,52,12,8,14,8,101,12,29,0,0,0,0,0,0,0,0,0,1,318,21,340,879
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,222,3,97,66,201,26,10,16,30,178,30,43,0,0,0,0,2,0,2,0,0,0,701,35,736,1675
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,223,1,49,37,27,9,4,9,10,54,5,15,0,0,0,0,0,0,0,0,0,0,219,19,238,527
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,224,2,59,62,75,27,8,10,18,94,18,32,0,0,0,0,1,0,0,0,0,4,404,33,441,898
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,225,3,105,98,190,26,24,21,34,266,29,55,0,0,0,0,4,0,3,0,0,1,855,46,902,2223
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,226,2,71,70,116,26,12,15,12,102,11,48,0,0,0,0,3,0,2,0,0,0,488,35,523,1250
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,227,2,57,58,125,19,6,8,12,128,14,28,0,0,0,0,31,0,75,0,0,1,561,10,572,1037
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,228,2,73,48,174,26,8,13,17,161,12,31,0,0,0,0,1,0,1,0,0,0,565,29,594,1250
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,229,2,85,70,165,24,9,15,30,158,18,32,0,0,0,0,1,0,2,0,0,2,609,44,655,1479
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,230,2,77,81,138,33,16,20,21,153,21,39,0,0,0,0,0,0,5,0,0,1,604,42,647,1465
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,231,2,82,56,106,21,12,15,31,133,19,31,0,0,0,0,0,0,1,0,0,3,507,52,562,1322
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,232,2,121,92,62,21,14,17,15,147,17,30,0,0,0,0,1,0,4,0,0,3,541,45,589,1065
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,233,2,132,43,56,14,6,8,14,120,14,24,0,0,0,0,0,0,0,0,0,1,431,44,476,1048
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,234,1,37,31,23,8,5,4,12,37,6,19,0,0,0,0,1,0,2,0,0,0,185,18,203,372
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,235,1,68,26,38,12,1,5,9,48,20,22,0,0,0,0,0,0,1,0,0,0,250,26,276,717
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,236,2,88,53,115,36,4,17,28,128,25,44,0,0,0,0,3,0,2,0,0,1,543,35,579,1374
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,237,3,108,96,155,19,8,15,28,221,23,49,0,0,0,0,5,0,1,0,0,2,728,58,788,1851
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,238,2,117,63,64,21,6,8,18,168,17,30,0,0,0,0,2,0,1,0,0,3,515,39,557,1128
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,239,2,71,59,103,17,7,14,15,126,21,50,0,0,0,0,3,0,8,0,0,0,494,39,533,1186
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,240,2,107,85,156,18,14,10,23,120,31,48,0,0,0,0,0,0,2,0,0,0,614,53,667,1485
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,241,3,77,81,167,35,12,20,24,149,57,51,0,0,0,0,1,0,0,0,0,1,674,68,743,1691
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,242,3,56,66,95,29,6,14,24,163,44,39,0,0,0,0,1,0,4,0,0,5,541,17,563,1501
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,243,1,14,21,45,8,3,5,2,44,8,8,0,0,0,0,0,0,0,0,0,0,158,9,167,446
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,244,2,37,62,76,15,10,9,13,81,27,35,0,0,0,0,3,0,0,0,0,2,368,45,415,920
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,245,2,129,64,37,22,11,16,15,166,11,38,0,0,0,0,2,0,1,0,0,3,512,51,566,1169
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,246,3,178,95,102,29,22,27,39,234,39,54,0,0,0,0,3,0,1,0,0,2,823,66,891,2159
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,247,3,96,97,170,22,14,21,30,254,22,45,0,0,0,0,3,0,0,0,0,2,774,44,820,1899
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,248,2,106,43,76,21,11,19,32,197,19,44,0,0,0,0,2,0,0,0,0,3,570,39,612,1386
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,249,2,119,50,62,17,6,12,26,124,15,43,0,0,0,0,2,0,1,0,0,0,477,28,505,1176
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,250,2,82,55,44,15,5,15,20,132,9,25,0,0,0,0,0,0,0,0,0,0,402,24,426,1068
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,251,2,75,27,66,10,7,13,13,107,10,21,0,0,0,0,1,0,1,0,0,0,351,24,375,953
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,252,2,51,33,53,22,8,14,15,145,6,33,0,0,0,0,1,0,1,0,0,2,382,22,406,1133
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,253,2,73,39,65,20,8,15,22,112,14,28,0,0,0,0,0,0,3,0,0,0,399,19,418,1087
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,254,2,153,79,95,24,10,17,22,195,22,51,0,0,0,0,0,0,0,0,0,0,668,45,713,1310
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,255,2,91,51,71,24,4,16,19,192,30,50,0,0,0,0,1,0,0,0,0,7,549,40,596,1265
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,256,2,64,61,171,26,10,9,24,154,24,26,0,0,0,0,1,0,1,0,0,0,571,32,603,1442
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,257,3,98,60,189,26,10,13,39,168,23,50,0,0,0,0,3,0,3,0,0,0,682,36,718,1704
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,258,2,74,61,144,17,12,17,18,219,25,31,0,0,0,0,1,0,0,0,0,2,619,35,656,1472
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,259,2,61,49,115,17,10,11,45,78,15,22,0,0,0,0,2,0,2,0,0,2,427,21,450,1144
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,260,2,56,46,67,22,10,11,26,119,12,26,0,0,0,0,3,0,2,0,0,0,400,28,428,1004
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,261,3,76,52,109,36,8,10,70,119,35,43,0,0,0,0,0,0,1,0,0,0,559,33,592,1573
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,262,2,42,39,79,24,9,13,22,118,10,43,0,0,0,0,1,0,0,0,0,1,400,34,435,1012
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,263,2,56,46,109,28,9,19,29,150,20,42,0,0,0,0,0,0,0,0,0,0,508,33,541,1347
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,264,1,24,35,54,10,3,16,22,75,5,17,0,0,0,0,0,0,2,0,0,1,263,21,285,634
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,265,2,51,50,100,18,9,31,21,140,18,30,0,0,0,0,2,0,1,0,0,2,471,24,497,1081
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,266,2,100,63,113,28,14,15,17,115,24,38,0,0,0,0,1,0,0,0,0,2,528,26,556,1327
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,267,2,71,41,74,11,5,19,12,110,10,26,0,0,0,0,0,0,0,0,0,1,379,28,408,1003
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,268,2,51,48,52,16,5,14,18,117,16,25,0,0,0,0,2,0,3,0,0,2,367,14,383,1073
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,269,2,110,59,61,26,7,16,24,179,12,25,0,0,0,0,2,0,0,0,0,0,521,35,556,1339
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,270,2,61,48,126,19,10,13,11,107,8,28,0,0,0,0,0,0,1,0,0,0,432,25,457,1071
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,271,2,63,28,72,25,8,5,24,135,13,19,0,0,0,0,2,0,1,0,0,0,395,17,412,1109
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,272,2,69,36,81,22,9,12,10,132,15,21,0,0,0,0,0,0,0,0,0,0,407,22,429,1035
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,273,2,80,55,129,17,7,15,26,186,16,49,0,0,0,0,2,0,2,0,0,0,584,29,613,1494
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,274,2,45,53,111,23,3,7,13,112,8,27,0,0,0,0,3,0,1,0,0,0,406,26,432,1116
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,275,2,66,43,141,14,6,8,17,105,11,23,0,0,0,0,0,0,1,0,0,0,435,25,460,1098
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,276,2,58,48,81,12,6,7,15,126,5,32,0,0,0,0,0,0,0,0,0,0,390,12,402,1026
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,277,2,72,28,55,11,2,7,36,88,12,18,0,0,0,0,1,0,3,0,0,1,333,14,348,1036
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,278,2,29,18,69,17,6,11,32,121,8,22,0,0,0,0,1,0,0,0,0,0,334,20,354,840
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,279,2,53,37,93,14,11,10,12,80,11,17,0,0,0,0,2,0,1,0,0,0,341,17,358,877
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,280,2,69,32,46,15,1,4,10,86,5,16,0,0,0,0,0,0,4,0,0,1,288,21,310,781
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,281,2,74,29,80,23,11,10,22,96,15,23,0,0,0,0,0,0,2,0,0,0,385,34,419,998
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,282,3,93,62,174,25,14,20,24,170,22,50,0,0,0,0,4,0,3,0,0,1,661,43,705,1835
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,283,2,95,49,111,19,6,9,18,121,6,28,0,0,0,0,2,0,1,0,0,0,465,19,484,1331
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,284,2,41,43,132,28,10,14,33,101,23,34,0,0,0,0,1,0,0,0,0,1,460,25,486,1241
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,285,2,60,46,157,26,12,16,19,136,19,23,0,0,0,0,2,0,4,0,0,1,520,30,551,1381
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,286,2,72,37,105,9,7,10,24,63,9,17,0,0,0,0,4,0,2,0,0,0,359,18,377,909
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,287,3,119,36,108,19,9,8,18,178,26,43,0,0,0,0,1,0,0,0,0,2,565,30,597,1511
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,288,2,39,40,80,18,6,14,31,115,18,26,0,0,0,0,0,0,3,0,0,0,390,29,419,1069
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,289,1,55,35,22,17,1,7,7,57,18,15,0,0,0,0,0,0,0,0,0,2,234,16,252,462
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,290,2,55,75,79,31,8,11,15,101,17,20,0,0,0,0,0,0,0,0,0,0,412,37,449,969
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,291,1,14,20,19,9,3,8,10,81,2,14,0,0,0,0,0,0,0,0,0,1,180,10,191,507
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,292,1,12,25,45,11,3,9,8,44,6,12,0,0,0,0,1,0,1,0,0,0,177,11,188,501
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,293,2,61,67,45,13,15,11,10,117,15,27,0,0,0,0,0,0,0,0,0,1,381,29,411,832
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,294,1,38,24,53,11,0,6,7,42,6,14,0,0,0,0,0,0,0,0,0,1,201,16,218,477
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,295,1,40,28,30,16,3,5,8,59,3,12,0,0,0,0,1,0,0,0,0,0,205,21,226,466
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,296,1,38,25,29,13,3,10,8,76,11,28,0,0,0,0,0,0,0,0,0,0,241,27,268,482
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,297,1,35,32,64,8,4,1,4,52,6,26,0,0,0,0,3,0,1,0,0,0,236,22,258,572
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,298,1,23,29,46,11,2,6,3,48,20,17,0,0,0,0,1,0,0,0,0,1,206,14,221,494
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,299,1,47,37,45,17,3,11,8,96,10,17,0,0,0,0,0,0,0,0,0,2,291,29,322,678
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,300,2,96,49,37,10,4,12,4,22,9,30,0,0,0,0,1,0,3,0,0,0,277,27,304,787
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,301,1,44,28,43,14,4,6,6,97,8,18,0,0,0,0,1,0,0,0,0,0,269,17,286,714
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,302,1,42,18,37,17,3,7,9,50,9,19,0,0,0,0,2,0,1,0,0,0,214,17,231,481
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,303,1,22,26,60,12,1,4,9,58,9,24,0,0,0,0,1,0,0,0,0,0,226,23,249,524
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,304,2,27,45,110,17,11,9,12,106,14,25,0,0,0,0,1,0,3,0,0,1,380,28,409,926
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,305,1,15,16,42,4,2,6,4,45,6,9,0,0,0,0,1,0,0,0,0,0,150,4,154,402
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,306,1,43,28,40,8,3,8,6,75,11,17,0,0,0,0,0,0,2,0,0,1,241,19,261,541
1,9,DISTRITO FEDERAL,3,,2,AZCAPOTZALCO,307,1,35,19,31,9,5,7,51,6,19,0,0,0,0,0,0,0,0,0,0,0,182,0,182,412
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,308,3,106,115,131,33,14,29,24,209,27,64,0,0,0,0,4,0,0,0,0,1,756,57,814,1874
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,309,1,29,39,92,13,2,7,11,44,7,21,0,0,0,0,0,0,1,0,0,0,266,15,281,663
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,310,1,27,23,103,11,2,6,7,78,6,17,0,0,0,0,5,0,3,0,0,0,288,27,315,724
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,311,1,38,25,57,13,7,6,10,71,12,16,0,0,0,0,0,0,0,0,0,0,255,12,267,615
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,312,2,44,38,157,40,2,6,10,72,3,31,0,0,0,0,2,0,0,0,0,0,405,15,420,971
1,9,DISTRITO FEDERAL,5,,2,AZCAPOTZALCO,313,2,82,90,147,34,12,13,23,123,14,42,0,0,0,0,2,0,2,0,0,0,584,26,610,1252
