Numero,Municipio,SECCION,CASILLA,PAN,PRI,PPS,PRD,PC,PRT,PVEM,PT,CC1,VALIDOS,NULOS,INUTILI.,BOLETAS,Coalition
57,TAXCO DE ALARCON,2156,B,189,90,0,42,0,0,11,6,3,341,2,211,554,"PPS,PC"
57,TAXCO DE ALARCON,2157,B,139,66,0,27,0,0,6,1,0,239,11,235,485,"PPS,PC"
57,TAXCO DE ALARCON,2158,B,135,73,0,30,0,0,9,2,3,252,1,252,505,"PPS,PC"
57,TAXCO DE ALARCON,2158,CA,124,77,0,31,0,0,15,0,12,259,3,252,514,"PPS,PC"
57,TAXCO DE ALARCON,2159,B,120,77,0,21,0,0,7,0,2,227,12,252,491,"PPS,PC"
57,TAXCO DE ALARCON,2159,CA,127,71,0,31,0,0,4,2,3,238,4,250,492,"PPS,PC"
57,TAXCO DE ALARCON,2160,B,81,67,0,22,0,0,4,1,2,177,9,220,406,"PPS,PC"
57,TAXCO DE ALARCON,2160,CA,107,59,0,21,0,0,10,1,2,200,8,201,409,"PPS,PC"
57,TAXCO DE ALARCON,2161,B,94,66,0,17,0,0,9,4,0,190,3,205,398,"PPS,PC"
57,TAXCO DE ALARCON,2161,CA,71,60,0,28,0,0,6,5,0,170,6,221,397,"PPS,PC"
57,TAXCO DE ALARCON,2162,B,109,78,0,20,0,0,9,1,4,221,7,223,451,"PPS,PC"
57,TAXCO DE ALARCON,2162,CA,86,51,0,24,0,0,12,2,1,176,4,272,452,"PPS,PC"
57,TAXCO DE ALARCON,2163,B,94,47,0,49,0,0,4,3,1,198,0,208,406,"PPS,PC"
57,TAXCO DE ALARCON,2164,B,94,97,0,46,0,0,6,1,2,246,6,386,638,"PPS,PC"
57,TAXCO DE ALARCON,2164,CA,92,86,0,39,0,0,6,3,2,228,7,397,632,"PPS,PC"
57,TAXCO DE ALARCON,2164,G,50,66,0,21,0,0,1,1,3,142,2,176,320,"PPS,PC"
58,TECOANAPA,2223,B,2,176,6,41,50,0,0,4,0,279,5,131,415,No Coalition
58,TECOANAPA,2223,CA,1,168,3,45,36,0,0,1,0,254,10,153,417,No Coalition
58,TECOANAPA,2224,B,1,271,9,95,116,0,0,7,0,499,7,252,758,No Coalition
58,TECOANAPA,2225,B,1,38,3,7,37,0,0,53,0,139,10,100,249,No Coalition
58,TECOANAPA,2226,B,4,77,2,7,97,0,0,2,0,189,11,84,284,No Coalition
58,TECOANAPA,2227,B,0,67,2,16,125,0,0,0,0,210,4,91,305,No Coalition
58,TECOANAPA,2228,B,5,124,27,8,38,0,0,4,0,206,8,128,342,No Coalition
58,TECOANAPA,2229,B,0,17,14,13,53,0,0,31,0,128,3,70,201,No Coalition
58,TECOANAPA,2230,B,1,60,8,13,20,0,0,16,0,118,14,51,183,No Coalition
58,TECOANAPA,2231,B,103,87,28,36,89,0,0,19,0,362,19,153,534,No Coalition
58,TECOANAPA,2232,B,64,65,12,13,108,0,0,8,0,270,13,108,391,No Coalition
58,TECOANAPA,2232,CA,58,73,12,14,74,0,0,11,0,242,29,120,391,No Coalition
58,TECOANAPA,2233,B,2,114,122,24,100,0,0,29,0,391,9,189,589,No Coalition
58,TECOANAPA,2234,B,1,122,3,210,54,0,0,8,0,398,17,202,617,No Coalition
58,TECOANAPA,2235,B,1,139,8,76,40,0,0,38,0,302,4,132,438,No Coalition
58,TECOANAPA,2236,B,0,55,2,31,143,0,0,19,0,250,24,88,362,No Coalition
58,TECOANAPA,2237,B,2,111,85,39,22,0,0,6,0,265,10,115,390,No Coalition
58,TECOANAPA,2237,CA,0,115,91,43,16,0,0,5,0,270,7,121,398,No Coalition
58,TECOANAPA,2238,B,0,64,193,8,1,0,0,1,0,267,9,156,432,No Coalition
58,TECOANAPA,2238,CA,0,65,145,6,3,0,0,4,0,223,11,192,426,No Coalition
58,TECOANAPA,2239,B,5,123,15,38,46,0,0,3,0,230,17,152,399,No Coalition
58,TECOANAPA,2239,CA,6,116,16,31,67,0,0,7,0,243,11,154,408,No Coalition
58,TECOANAPA,2240,B,0,123,137,4,141,0,0,28,0,433,13,136,582,No Coalition
58,TECOANAPA,2241,B,6,129,127,73,76,0,0,62,0,473,38,216,727,No Coalition
58,TECOANAPA,2242,B,1,158,30,28,34,0,0,27,0,278,4,160,442,No Coalition
58,TECOANAPA,2243,B,0,54,1,70,34,0,0,24,0,183,10,107,300,No Coalition
58,TECOANAPA,2244,B,0,136,73,203,66,0,0,15,0,493,9,193,695,No Coalition
58,TECOANAPA,2245,B,0,34,23,16,54,0,0,41,0,168,0,78,246,No Coalition
58,TECOANAPA,2246,B,0,15,15,19,24,0,0,66,0,139,7,68,214,No Coalition
58,TECOANAPA,2247,B,0,76,44,58,31,0,0,26,0,235,14,191,440,No Coalition
58,TECOANAPA,2247,CA,0,83,51,65,34,0,0,24,0,257,14,169,440,No Coalition
58,TECOANAPA,2248,B,2,110,26,82,30,0,0,3,0,253,2,211,466,No Coalition
58,TECOANAPA,2249,B,6,84,34,9,75,0,0,36,0,244,11,147,402,No Coalition
58,TECOANAPA,2250,B,0,177,86,1,39,0,0,3,0,306,2,127,435,No Coalition
58,TECOANAPA,2251,B,0,40,14,5,46,0,0,17,0,122,4,44,170,No Coalition
58,TECOANAPA,2252,B,1,83,20,9,37,0,0,47,0,197,6,74,277,No Coalition
58,TECOANAPA,2253,B,0,28,3,1,66,0,0,33,0,131,3,52,186,No Coalition
58,TECOANAPA,2254,B,1,102,1,12,65,0,0,4,0,185,9,109,303,No Coalition
58,TECOANAPA,2255,B,0,54,4,9,72,0,0,16,0,155,2,108,265,No Coalition
58,TECOANAPA,2256,B,0,41,17,3,39,0,0,0,0,100,3,70,173,No Coalition
58,TECOANAPA,2257,B,0,119,7,7,25,0,0,102,0,260,2,230,492,No Coalition
58,TECOANAPA,2258,B,0,16,26,1,89,0,0,5,0,137,3,45,185,No Coalition
58,TECOANAPA,2259,B,0,12,31,8,12,0,0,28,0,91,0,156,247,No Coalition
58,TECOANAPA,2259,G,0,21,1,8,5,0,0,35,0,70,1,57,128,No Coalition
58,TECOANAPA,2260,B,1,87,25,10,3,0,0,3,0,129,2,117,248,No Coalition
58,TECOANAPA,2261,B,0,5,4,11,32,0,0,4,0,56,5,59,120,No Coalition
59,TECPAN DE GALEANA,2262,B,1,110,0,132,0,0,0,0,0,243,3,0,246,No Coalition
59,TECPAN DE GALEANA,2263,B,1,139,10,116,0,0,0,0,0,266,8,0,274,No Coalition
59,TECPAN DE GALEANA,2263,CA,2,163,9,105,0,0,0,0,0,279,2,0,281,No Coalition
59,TECPAN DE GALEANA,2264,B,1,160,5,113,0,0,0,0,0,279,4,0,283,No Coalition
59,TECPAN DE GALEANA,2264,CA,1,152,8,130,0,0,0,0,0,291,5,0,296,No Coalition
59,TECPAN DE GALEANA,2265,B,3,84,3,139,0,0,0,0,0,229,9,0,238,No Coalition
59,TECPAN DE GALEANA,2265,CA,4,78,3,111,0,0,0,0,0,196,24,0,220,No Coalition
59,TECPAN DE GALEANA,2266,B,7,140,3,135,0,0,0,0,0,285,5,0,290,No Coalition
59,TECPAN DE GALEANA,2266,CA,7,136,4,138,0,0,0,0,0,285,3,0,288,No Coalition
59,TECPAN DE GALEANA,2267,B,2,204,0,120,0,0,0,0,0,326,24,0,350,No Coalition
59,TECPAN DE GALEANA,2268,B,6,174,23,100,0,0,0,0,0,303,11,0,314,No Coalition
59,TECPAN DE GALEANA,2268,CA,7,179,16,133,0,0,0,0,0,335,9,0,344,No Coalition
59,TECPAN DE GALEANA,2269,B,2,152,3,109,0,0,0,0,0,266,5,0,271,No Coalition
59,TECPAN DE GALEANA,2269,CA,2,201,4,86,0,0,0,0,0,293,10,0,303,No Coalition
59,TECPAN DE GALEANA,2270,B,26,230,9,67,0,0,0,0,0,332,6,0,338,No Coalition
59,TECPAN DE GALEANA,2270,CA,18,227,4,84,0,0,0,0,0,333,5,0,338,No Coalition
59,TECPAN DE GALEANA,2271,B,3,120,1,76,0,0,0,0,0,200,6,0,206,No Coalition
59,TECPAN DE GALEANA,2271,CA,11,112,3,79,0,0,0,0,0,205,5,0,210,No Coalition
59,TECPAN DE GALEANA,2272,B,4,127,4,92,0,0,0,0,0,227,7,0,234,No Coalition
59,TECPAN DE GALEANA,2273,B,4,117,1,85,0,0,0,0,0,207,10,0,217,No Coalition
59,TECPAN DE GALEANA,2274,B,3,172,0,124,0,0,0,0,0,299,1,0,300,No Coalition
59,TECPAN DE GALEANA,2275,B,0,16,0,28,0,0,0,0,0,44,3,0,47,No Coalition
59,TECPAN DE GALEANA,2276,B,1,40,0,81,0,0,0,0,0,122,2,0,124,No Coalition
59,TECPAN DE GALEANA,2277,B,2,40,0,59,0,0,0,0,0,101,3,0,104,No Coalition
59,TECPAN DE GALEANA,2278,B,0,47,0,3,0,0,0,0,0,50,1,0,51,No Coalition
59,TECPAN DE GALEANA,2279,B,0,28,0,13,0,0,0,0,0,41,0,0,41,No Coalition
59,TECPAN DE GALEANA,2280,B,0,35,0,63,0,0,0,0,0,98,0,0,98,No Coalition
59,TECPAN DE GALEANA,2281,B,0,37,2,23,0,0,0,1,0,63,11,0,74,No Coalition
59,TECPAN DE GALEANA,2283,B,0,35,0,4,0,0,0,0,0,39,2,0,41,No Coalition
59,TECPAN DE GALEANA,2284,B,0,18,0,33,0,0,0,0,0,51,0,0,51,No Coalition
59,TECPAN DE GALEANA,2285,B,0,55,0,28,0,0,0,0,0,83,0,0,83,No Coalition
59,TECPAN DE GALEANA,2286,B,0,25,0,99,0,0,0,0,0,124,11,0,135,No Coalition
59,TECPAN DE GALEANA,2287,B,0,3,0,70,0,0,0,1,0,74,1,0,75,No Coalition
59,TECPAN DE GALEANA,2288,B,0,13,0,24,0,0,0,0,0,37,3,0,40,No Coalition
59,TECPAN DE GALEANA,2289,B,6,48,0,83,0,0,0,0,0,137,9,0,146,No Coalition
59,TECPAN DE GALEANA,2290,B,0,56,54,54,0,0,0,1,0,165,0,0,165,No Coalition
59,TECPAN DE GALEANA,2291,B,0,44,0,9,0,0,0,0,0,53,1,0,54,No Coalition
59,TECPAN DE GALEANA,2292,B,6,149,0,128,0,0,0,0,0,283,29,0,312,No Coalition
59,TECPAN DE GALEANA,2293,B,1,91,0,85,0,0,0,0,0,177,20,0,197,No Coalition
59,TECPAN DE GALEANA,2294,B,3,147,0,81,0,0,0,0,0,231,3,0,234,No Coalition
59,TECPAN DE GALEANA,2295,B,0,52,0,24,0,0,0,0,0,76,0,0,76,No Coalition
59,TECPAN DE GALEANA,2296,B,0,43,0,29,0,0,0,0,0,72,1,0,73,No Coalition
59,TECPAN DE GALEANA,2297,B,0,19,0,33,0,0,0,0,0,52,0,0,52,No Coalition
59,TECPAN DE GALEANA,2298,B,0,22,0,67,0,0,0,0,0,89,4,0,93,No Coalition
59,TECPAN DE GALEANA,2299,B,0,50,0,22,0,0,0,0,0,72,2,0,74,No Coalition
59,TECPAN DE GALEANA,2300,B,2,94,0,59,0,0,0,0,0,155,0,0,155,No Coalition
59,TECPAN DE GALEANA,2301,B,0,12,0,66,0,0,0,0,0,78,1,0,79,No Coalition
59,TECPAN DE GALEANA,2302,B,2,64,0,18,0,0,0,0,0,84,10,0,94,No Coalition
59,TECPAN DE GALEANA,2303,B,0,78,0,22,0,0,0,0,0,100,6,0,106,No Coalition
59,TECPAN DE GALEANA,2304,B,2,93,1,86,0,0,0,0,0,182,1,0,183,No Coalition
59,TECPAN DE GALEANA,2305,B,1,85,0,91,0,0,0,0,0,177,1,0,178,No Coalition
59,TECPAN DE GALEANA,2306,B,0,157,0,102,0,0,0,0,0,259,4,0,263,No Coalition
59,TECPAN DE GALEANA,2307,B,0,46,0,87,0,0,0,0,0,133,0,0,133,No Coalition
59,TECPAN DE GALEANA,2308,B,1,104,16,148,0,0,0,0,0,269,4,0,273,No Coalition
59,TECPAN DE GALEANA,2309,B,0,110,1,78,0,0,0,0,0,189,14,0,203,No Coalition
59,TECPAN DE GALEANA,2310,B,0,79,0,106,0,0,0,0,0,185,1,0,186,No Coalition
59,TECPAN DE GALEANA,2310,CA,0,104,0,84,0,0,0,0,0,188,5,0,193,No Coalition
59,TECPAN DE GALEANA,2311,B,0,44,0,26,0,0,0,0,0,70,1,0,71,No Coalition
59,TECPAN DE GALEANA,2312,B,0,56,3,15,0,0,0,1,0,75,0,0,75,No Coalition
59,TECPAN DE GALEANA,2313,B,1,108,0,52,0,0,0,0,0,161,6,0,167,No Coalition
59,TECPAN DE GALEANA,2314,B,0,27,6,48,0,0,0,0,0,81,5,0,86,No Coalition
59,TECPAN DE GALEANA,2315,B,0,55,0,5,0,0,0,0,0,60,3,0,63,No Coalition
59,TECPAN DE GALEANA,2316,B,1,42,0,29,0,0,0,0,0,72,0,0,72,No Coalition
59,TECPAN DE GALEANA,2317,B,0,78,0,108,0,0,0,0,0,186,2,0,188,No Coalition
59,TECPAN DE GALEANA,2318,B,0,44,0,19,0,0,0,0,0,63,1,0,64,No Coalition
59,TECPAN DE GALEANA,2319,B,1,105,2,64,0,0,0,0,0,172,14,0,186,No Coalition
59,TECPAN DE GALEANA,2320,B,0,88,0,169,0,0,0,0,0,257,1,0,258,No Coalition
59,TECPAN DE GALEANA,2321,B,0,97,0,113,0,0,0,0,0,210,1,0,211,No Coalition
59,TECPAN DE GALEANA,2322,B,0,75,0,20,0,0,0,0,0,95,1,0,96,No Coalition
59,TECPAN DE GALEANA,2323,B,0,98,0,302,0,0,0,0,0,400,2,0,402,No Coalition
59,TECPAN DE GALEANA,2324,B,1,135,1,264,0,0,0,0,0,401,1,0,402,No Coalition
59,TECPAN DE GALEANA,2325,B,0,23,0,53,0,0,0,0,0,76,0,0,76,No Coalition
59,TECPAN DE GALEANA,2326,B,2,120,0,171,0,0,0,0,0,293,3,0,296,No Coalition
59,TECPAN DE GALEANA,2327,B,2,107,0,200,0,0,0,0,0,309,0,0,309,No Coalition
59,TECPAN DE GALEANA,2328,B,1,97,0,139,0,0,0,0,0,237,2,0,239,No Coalition
59,TECPAN DE GALEANA,2328,CA,0,95,0,132,0,0,0,0,0,227,0,0,227,No Coalition
59,TECPAN DE GALEANA,2329,B,0,65,0,31,0,0,0,0,0,96,2,0,98,No Coalition
59,TECPAN DE GALEANA,2330,B,0,120,3,184,0,0,0,0,0,307,0,0,307,No Coalition
59,TECPAN DE GALEANA,2330,CA,1,136,6,163,0,0,0,0,0,306,2,0,308,No Coalition
60,TELOLOAPAN,2331,B,10,147,0,107,1,0,0,25,0,290,4,360,654,No Coalition
60,TELOLOAPAN,2332,B,21,144,0,173,2,0,0,23,0,363,7,330,700,No Coalition
60,TELOLOAPAN,2333,B,10,162,0,155,11,0,0,12,0,350,13,317,680,No Coalition
60,TELOLOAPAN,2334,B,24,161,0,144,3,0,0,14,0,346,6,302,654,No Coalition
60,TELOLOAPAN,2335,B,18,95,0,76,1,0,0,22,0,212,3,188,403,No Coalition
60,TELOLOAPAN,2335,CA,19,81,0,78,1,0,0,29,0,208,4,190,402,No Coalition
60,TELOLOAPAN,2336,B,30,98,0,154,3,0,0,29,0,314,5,261,580,No Coalition
60,TELOLOAPAN,2337,B,46,176,0,141,0,0,0,34,0,397,7,288,692,No Coalition
60,TELOLOAPAN,2338,B,24,158,0,86,4,0,0,18,0,290,7,221,518,No Coalition
60,TELOLOAPAN,2338,CA,21,149,0,98,5,0,0,12,0,285,2,233,520,No Coalition
60,TELOLOAPAN,2339,B,21,175,0,173,1,0,0,43,0,413,7,304,724,No Coalition
60,TELOLOAPAN,2340,B,6,71,0,76,0,0,0,3,0,156,0,179,335,No Coalition
60,TELOLOAPAN,2341,B,15,101,0,152,4,0,0,24,0,296,9,291,596,No Coalition
60,TELOLOAPAN,2342,B,9,107,0,191,2,0,0,8,0,317,1,267,585,No Coalition
60,TELOLOAPAN,2343,B,19,131,0,112,2,0,0,13,0,277,7,206,490,No Coalition
60,TELOLOAPAN,2344,B,18,84,0,146,0,0,0,16,0,264,4,282,550,No Coalition
60,TELOLOAPAN,2345,B,2,111,0,135,0,0,0,4,0,252,1,210,463,No Coalition
60,TELOLOAPAN,2346,B,0,1,0,53,0,0,0,0,0,54,0,80,134,No Coalition
60,TELOLOAPAN,2347,B,3,46,0,76,0,0,0,4,0,129,1,157,287,No Coalition
60,TELOLOAPAN,2348,B,1,38,0,31,0,0,0,0,0,70,1,73,144,No Coalition
60,TELOLOAPAN,2349,B,0,35,0,10,0,0,0,0,0,45,0,34,79,No Coalition
60,TELOLOAPAN,2350,B,0,16,0,40,0,0,0,0,0,56,0,40,96,No Coalition
60,TELOLOAPAN,2352,B,0,14,0,102,0,0,0,0,0,116,7,117,240,No Coalition
60,TELOLOAPAN,2353,B,2,51,0,82,0,0,0,0,0,135,0,0,135,No Coalition
60,TELOLOAPAN,2354,B,0,2,0,67,0,0,0,0,0,69,0,46,115,No Coalition
60,TELOLOAPAN,2355,B,0,31,0,16,1,0,0,1,0,49,1,51,101,No Coalition
60,TELOLOAPAN,2356,B,0,34,0,24,2,0,0,0,0,60,1,42,103,No Coalition
60,TELOLOAPAN,2358,B,0,6,0,51,0,0,0,0,0,57,2,97,156,No Coalition
60,TELOLOAPAN,2359,B,0,1,0,59,0,0,0,0,0,60,1,57,118,No Coalition
60,TELOLOAPAN,2360,B,0,19,0,28,3,0,0,0,0,50,1,29,80,No Coalition
60,TELOLOAPAN,2361,B,0,22,0,42,0,0,0,0,0,64,2,136,202,No Coalition
60,TELOLOAPAN,2362,B,0,53,0,60,0,0,0,0,0,113,6,127,246,No Coalition
60,TELOLOAPAN,2363,B,0,11,0,65,0,0,0,0,0,76,1,80,157,No Coalition
60,TELOLOAPAN,2364,B,0,9,0,54,0,0,0,0,0,63,0,47,110,No Coalition
60,TELOLOAPAN,2365,B,2,20,0,20,0,0,0,0,0,42,1,55,98,No Coalition
60,TELOLOAPAN,2366,B,0,5,0,54,0,0,0,0,0,59,0,75,134,No Coalition
60,TELOLOAPAN,2367,B,0,24,0,29,0,0,0,0,0,53,0,44,97,No Coalition
60,TELOLOAPAN,2368,B,0,81,0,95,0,0,0,2,0,178,2,163,343,No Coalition
60,TELOLOAPAN,2369,B,2,59,0,68,0,0,0,7,0,136,1,100,237,No Coalition
60,TELOLOAPAN,2370,B,2,16,0,32,0,0,0,10,0,60,0,65,125,No Coalition
60,TELOLOAPAN,2371,B,0,33,0,34,0,0,0,4,0,71,0,31,102,No Coalition
60,TELOLOAPAN,2372,B,0,39,0,46,0,0,0,0,0,85,3,57,145,No Coalition
60,TELOLOAPAN,2373,B,0,106,0,52,0,0,0,2,0,160,2,104,266,No Coalition
60,TELOLOAPAN,2374,B,2,68,0,25,0,0,0,0,0,95,2,80,177,No Coalition
60,TELOLOAPAN,2375,B,2,40,0,65,0,0,0,0,0,107,5,110,222,No Coalition
60,TELOLOAPAN,2376,B,1,17,0,49,0,0,0,0,0,67,2,55,124,No Coalition
60,TELOLOAPAN,2377,B,0,45,0,53,0,0,0,2,0,100,6,163,269,No Coalition
60,TELOLOAPAN,2378,B,0,15,0,31,0,0,0,6,0,52,3,33,88,No Coalition
60,TELOLOAPAN,2379,B,1,52,0,157,1,0,0,7,0,218,3,290,511,No Coalition
60,TELOLOAPAN,2380,B,5,59,0,33,0,0,0,0,0,97,12,127,236,No Coalition
60,TELOLOAPAN,2381,B,0,2,0,39,0,0,0,0,0,41,4,53,98,No Coalition
60,TELOLOAPAN,2382,B,0,83,0,44,1,0,0,0,0,128,2,125,255,No Coalition
60,TELOLOAPAN,2383,B,0,40,0,94,0,0,0,0,0,134,38,152,324,No Coalition
60,TELOLOAPAN,2384,B,0,11,0,44,1,0,0,0,0,56,1,55,112,No Coalition
60,TELOLOAPAN,2385,B,1,114,0,176,0,0,0,1,0,292,5,369,666,No Coalition
60,TELOLOAPAN,2386,B,3,27,0,58,0,0,0,0,0,88,6,151,245,No Coalition
60,TELOLOAPAN,2387,B,3,168,0,12,2,0,0,0,0,185,17,146,348,No Coalition
60,TELOLOAPAN,2388,B,2,55,0,91,1,0,0,0,0,149,17,308,474,No Coalition
60,TELOLOAPAN,2389,B,2,108,0,84,1,0,0,2,0,197,6,137,340,No Coalition
60,TELOLOAPAN,2390,B,4,9,0,126,1,0,0,0,0,140,0,102,242,No Coalition
60,TELOLOAPAN,2391,B,0,36,0,58,0,0,0,0,0,94,6,57,157,No Coalition
60,TELOLOAPAN,2392,B,4,14,0,50,0,0,0,2,0,70,0,52,122,No Coalition
60,TELOLOAPAN,2393,B,1,42,0,109,1,0,0,28,0,181,8,245,434,No Coalition
60,TELOLOAPAN,2394,B,1,67,0,113,1,0,0,1,0,183,5,390,578,No Coalition
60,TELOLOAPAN,2396,B,0,16,0,26,0,0,0,0,0,42,0,51,93,No Coalition
60,TELOLOAPAN,2397,B,0,59,0,243,0,0,0,0,0,302,10,256,568,No Coalition
60,TELOLOAPAN,2398,B,1,200,0,165,1,0,0,25,0,392,2,335,729,No Coalition
60,TELOLOAPAN,2399,B,1,21,0,28,0,0,0,4,0,54,2,79,135,No Coalition
60,TELOLOAPAN,2400,B,0,8,0,48,0,0,0,2,0,58,3,70,131,No Coalition
60,TELOLOAPAN,2401,B,0,46,0,38,0,0,0,2,0,86,3,92,181,No Coalition
60,TELOLOAPAN,2402,B,0,27,0,67,0,0,0,0,0,94,1,117,212,No Coalition
60,TELOLOAPAN,2403,B,8,118,0,21,0,0,0,5,0,152,0,0,152,No Coalition
60,TELOLOAPAN,2404,B,1,88,0,94,0,0,0,2,0,185,3,0,188,No Coalition
60,TELOLOAPAN,2405,B,24,27,0,36,0,0,0,1,0,88,7,0,95,No Coalition
60,TELOLOAPAN,2406,B,0,120,0,166,0,0,0,3,0,289,9,290,588,No Coalition
60,TELOLOAPAN,2407,B,5,52,0,81,0,0,0,0,0,138,6,81,225,No Coalition
60,TELOLOAPAN,2408,B,0,26,0,61,0,0,0,0,0,87,7,108,202,No Coalition
60,TELOLOAPAN,2409,B,1,8,0,240,1,0,0,1,0,251,7,136,394,No Coalition
60,TELOLOAPAN,2409,CA,2,15,0,232,0,0,0,0,0,249,0,145,394,No Coalition
60,TELOLOAPAN,2410,B,0,3,0,54,0,0,0,1,0,58,0,31,89,No Coalition
60,TELOLOAPAN,2411,B,0,0,0,48,0,0,0,0,0,48,1,112,161,No Coalition
60,TELOLOAPAN,2412,B,0,8,0,25,5,0,0,1,0,39,1,65,105,No Coalition
60,TELOLOAPAN,2413,B,0,4,0,35,0,0,0,1,0,40,3,110,153,No Coalition
60,TELOLOAPAN,2414,B,0,4,0,174,0,0,0,0,0,178,3,128,309,No Coalition
60,TELOLOAPAN,2415,B,0,4,0,105,0,0,0,0,0,109,1,240,350,No Coalition
60,TELOLOAPAN,2416,B,0,53,0,29,0,0,0,0,0,82,0,23,105,No Coalition
60,TELOLOAPAN,2417,B,18,49,0,87,0,0,0,3,0,157,4,87,248,No Coalition
60,TELOLOAPAN,2418,B,2,170,0,219,0,0,0,0,0,391,1,249,641,No Coalition
60,TELOLOAPAN,2419,B,3,221,0,233,0,0,0,3,0,460,3,265,728,No Coalition
61,TEPECOACUILCO DE TRUJANO,2420,B,0,223,0,81,1,0,0,0,0,305,7,257,569,No Coalition
61,TEPECOACUILCO DE TRUJANO,2421,B,0,149,0,83,2,0,0,0,0,234,4,231,469,No Coalition
61,TEPECOACUILCO DE TRUJANO,2421,CA,0,134,0,105,5,0,0,0,0,244,7,219,470,No Coalition
61,TEPECOACUILCO DE TRUJANO,2422,B,0,139,0,45,0,0,0,0,0,184,5,73,262,No Coalition
61,TEPECOACUILCO DE TRUJANO,2423,B,0,138,0,68,2,0,0,0,0,208,2,256,466,No Coalition
61,TEPECOACUILCO DE TRUJANO,2423,CA,0,135,0,83,0,0,0,0,0,218,8,241,467,No Coalition
61,TEPECOACUILCO DE TRUJANO,2424,B,0,133,0,106,4,0,0,0,0,243,5,303,551,No Coalition
61,TEPECOACUILCO DE TRUJANO,2425,B,0,100,0,61,0,0,0,0,0,161,7,550,718,No Coalition
61,TEPECOACUILCO DE TRUJANO,2426,B,0,97,0,15,0,0,0,0,0,112,1,173,286,No Coalition
61,TEPECOACUILCO DE TRUJANO,2427,B,0,163,0,126,9,0,0,0,0,298,4,331,633,No Coalition
61,TEPECOACUILCO DE TRUJANO,2428,B,0,106,0,9,0,0,0,0,0,115,6,110,231,No Coalition
61,TEPECOACUILCO DE TRUJANO,2429,B,0,94,0,71,0,0,0,0,0,165,5,197,367,No Coalition
61,TEPECOACUILCO DE TRUJANO,2430,B,0,109,0,39,0,0,0,0,0,148,4,301,453,No Coalition
61,TEPECOACUILCO DE TRUJANO,2431,B,0,126,0,98,5,0,0,0,0,229,3,119,351,No Coalition
61,TEPECOACUILCO DE TRUJANO,2432,B,0,55,0,39,0,0,0,0,0,94,0,52,146,No Coalition
61,TEPECOACUILCO DE TRUJANO,2433,B,0,175,0,107,3,0,0,0,0,285,6,459,750,No Coalition
61,TEPECOACUILCO DE TRUJANO,2434,B,0,50,0,42,0,0,0,0,0,92,17,283,392,No Coalition
61,TEPECOACUILCO DE TRUJANO,2434,CA,0,57,0,61,0,0,0,0,0,118,0,274,392,No Coalition
61,TEPECOACUILCO DE TRUJANO,2435,B,0,43,0,2,0,0,0,0,0,45,0,39,84,No Coalition
61,TEPECOACUILCO DE TRUJANO,2436,B,0,67,0,64,0,0,0,0,0,131,1,84,216,No Coalition
61,TEPECOACUILCO DE TRUJANO,2437,B,0,135,0,85,4,0,0,0,0,224,8,194,426,No Coalition
61,TEPECOACUILCO DE TRUJANO,2438,B,0,147,0,61,1,0,0,0,0,209,9,317,535,No Coalition
61,TEPECOACUILCO DE TRUJANO,2439,B,0,162,0,107,16,0,0,0,0,285,8,317,610,No Coalition
61,TEPECOACUILCO DE TRUJANO,2440,B,0,107,0,34,9,0,0,0,0,150,0,0,150,No Coalition
61,TEPECOACUILCO DE TRUJANO,2441,B,0,131,0,6,0,0,0,0,0,137,2,45,184,No Coalition
61,TEPECOACUILCO DE TRUJANO,2442,B,0,183,0,35,2,0,0,0,0,220,18,333,571,No Coalition
61,TEPECOACUILCO DE TRUJANO,2443,B,0,116,0,16,0,0,0,0,0,132,5,166,303,No Coalition
61,TEPECOACUILCO DE TRUJANO,2444,B,0,129,0,136,0,0,0,0,0,265,6,169,440,No Coalition
61,TEPECOACUILCO DE TRUJANO,2444,CA,0,153,0,139,0,0,0,0,0,292,4,144,440,No Coalition
61,TEPECOACUILCO DE TRUJANO,2445,B,0,105,0,37,0,0,0,0,0,142,12,234,388,No Coalition
61,TEPECOACUILCO DE TRUJANO,2445,CA,0,85,0,38,0,0,0,0,0,123,3,261,387,No Coalition
61,TEPECOACUILCO DE TRUJANO,2446,B,0,79,0,142,0,0,0,0,0,221,5,163,389,No Coalition
61,TEPECOACUILCO DE TRUJANO,2446,CA,0,67,0,164,0,0,0,0,0,231,5,152,388,No Coalition
61,TEPECOACUILCO DE TRUJANO,2447,B,0,155,0,160,0,0,0,0,0,315,11,202,528,No Coalition
61,TEPECOACUILCO DE TRUJANO,2447,CA,0,146,0,161,0,0,0,0,0,307,19,202,528,No Coalition
61,TEPECOACUILCO DE TRUJANO,2448,B,0,87,0,47,0,0,0,0,0,134,7,364,505,No Coalition
61,TEPECOACUILCO DE TRUJANO,2448,CA,0,85,0,39,0,0,0,0,0,124,14,368,506,No Coalition
61,TEPECOACUILCO DE TRUJANO,2449,B,0,80,0,17,0,0,0,0,0,97,3,57,157,No Coalition
61,TEPECOACUILCO DE TRUJANO,2450,B,0,34,0,34,2,0,0,0,0,70,12,378,460,No Coalition
62,TETIPAC,2451,B,61,183,16,7,0,0,7,0,0,274,2,0,276,No Coalition
62,TETIPAC,2452,B,53,207,1,16,0,0,8,0,0,285,7,0,292,No Coalition
