CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA ,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,860,2,154,,,59,220,6,14,36,5,22,59,,,,,,,,,,,,,,,0,575,21,596,936
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,861,2,117,,,63,169,1,4,75,33,54,71,,,,,,,,,,,,,,,0,587,26,613,1002
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,862,1,13,,,33,51,1,1,12,1,2,9,,,,,,,,,,,,,,,0,123,7,130,216
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,863,1,65,,,48,51,10,37,23,5,111,36,,,,,,,,,,,,,,,0,386,11,397,709
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,864,1,72,,,15,31,2,19,25,3,40,12,,,,,,,,,,,,,,,0,219,12,231,435
1,10,DURANGO,15,NOMBRE DE DIOS,16,NOMBRE DE DIOS,865,1,33,,,23,4,6,20,28,1,16,18,,,,,,,,,,,,,,,0,149,2,151,247
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,866,3,408,,,45,5,23,,2,220,39,,,,,,,39,230,,,,,,,,0,1011,45,1056,1920
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,867,1,212,,,11,0,4,,0,81,14,,,,,,,14,60,,,,,,,,1,396,10,407,636
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,868,3,329,,,22,2,5,,0,143,15,,,,,,,14,66,,,,,,,,0,596,11,607,958
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,869,2,383,,,18,4,8,,1,158,26,,,,,,,22,105,,,,,,,,0,725,16,741,1189
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,870,2,284,,,28,5,10,,1,150,17,,,,,,,19,79,,,,,,,,0,593,21,614,998
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,871,1,174,,,13,3,5,,0,144,19,,,,,,,5,65,,,,,,,,0,428,18,446,696
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,872,1,69,,,17,2,7,,0,68,0,,,,,,,2,46,,,,,,,,0,211,13,224,684
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,873,1,58,,,6,0,18,,0,55,1,,,,,,,2,27,,,,,,,,1,167,8,176,303
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,874,2,160,,,20,2,7,,3,78,2,,,,,,,11,57,,,,,,,,0,340,22,362,942
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,875,1,154,,,13,0,1,,0,77,1,,,,,,,8,29,,,,,,,,0,283,21,304,531
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,876,1,47,,,12,1,8,,0,38,1,,,,,,,69,35,,,,,,,,0,211,9,220,351
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,877,1,75,,,16,7,8,,1,48,11,,,,,,,7,63,,,,,,,,0,236,14,250,491
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,878,1,26,,,19,2,5,,1,37,0,,,,,,,2,48,,,,,,,,0,140,9,149,296
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,879,2,157,,,12,5,13,,0,81,5,,,,,,,4,62,,,,,,,,0,339,7,346,1060
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,880,1,103,,,13,2,6,,0,65,5,,,,,,,11,33,,,,,,,,0,238,33,271,402
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,881,2,234,,,23,2,7,,0,288,22,,,,,,,23,77,,,,,,,,1,676,25,702,1045
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,882,2,223,,,18,4,13,,1,217,10,,,,,,,22,78,,,,,,,,0,586,28,614,904
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,883,1,24,,,4,2,9,,0,27,2,,,,,,,2,16,,,,,,,,0,86,5,91,195
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,884,1,68,,,10,3,10,,0,49,5,,,,,,,2,27,,,,,,,,0,174,10,184,344
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,885,1,18,,,2,4,5,,0,29,1,,,,,,,3,24,,,,,,,,0,86,15,101,200
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,886,1,158,,,19,5,7,,3,99,17,,,,,,,10,80,,,,,,,,0,398,16,414,414
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,887,2,132,,,17,3,26,,0,29,6,,,,,,,6,61,,,,,,,,1,280,2,283,811
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,888,3,164,,,13,0,37,,2,42,5,,,,,,,13,158,,,,,,,,0,434,12,446,2012
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,889,1,85,,,15,0,3,,1,38,2,,,,,,,2,41,,,,,,,,0,187,14,201,314
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,890,2,153,,,15,1,21,,1,138,8,,,,,,,8,47,,,,,,,,0,392,12,404,756
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,891,3,220,,,20,3,15,,2,140,6,,,,,,,18,124,,,,,,,,0,548,32,580,1014
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,892,1,14,,,1,0,6,,0,23,0,,,,,,,4,14,,,,,,,,0,62,4,66,111
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,893,1,17,,,3,0,2,,0,22,2,,,,,,,5,33,,,,,,,,0,84,7,91,153
1,10,DURANGO,8,EL ORO,17,NUEVO IDEAL,894,1,72,,,23,4,19,,2,64,2,,,,,,,13,72,,,,,,,,6,271,14,291,483
1,10,DURANGO,8,EL ORO,18,OCAMPO,895,2,218,249,,,24,,,,,22,,,,,,,,,40,,,,,,,4,553,11,568,837
1,10,DURANGO,8,EL ORO,18,OCAMPO,897,1,29,133,,,5,,,,,0,,,,,,,,,20,,,,,,,0,187,4,191,298
1,10,DURANGO,8,EL ORO,18,OCAMPO,898,1,30,49,,,1,,,,,0,,,,,,,,,8,,,,,,,0,88,5,93,160
1,10,DURANGO,8,EL ORO,18,OCAMPO,899,1,34,142,,,5,,,,,2,,,,,,,,,41,,,,,,,0,224,12,236,388
1,10,DURANGO,8,EL ORO,18,OCAMPO,901,1,7,38,,,7,,,,,0,,,,,,,,,44,,,,,,,0,96,2,98,144
1,10,DURANGO,8,EL ORO,18,OCAMPO,902,1,80,216,,,5,,,,,2,,,,,,,,,25,,,,,,,0,328,9,337,519
1,10,DURANGO,8,EL ORO,18,OCAMPO,903,1,30,22,,,6,,,,,0,,,,,,,,,7,,,,,,,5,65,2,72,108
1,10,DURANGO,8,EL ORO,18,OCAMPO,904,1,38,73,,,9,,,,,4,,,,,,,,,31,,,,,,,0,155,2,157,277
1,10,DURANGO,8,EL ORO,18,OCAMPO,905,1,41,28,,,4,,,,,1,,,,,,,,,43,,,,,,,0,117,4,121,153
1,10,DURANGO,8,EL ORO,18,OCAMPO,906,1,141,149,,,62,,,,,2,,,,,,,,,59,,,,,,,0,413,8,421,635
1,10,DURANGO,8,EL ORO,18,OCAMPO,907,1,139,132,,,19,,,,,2,,,,,,,,,52,,,,,,,0,344,5,349,516
1,10,DURANGO,8,EL ORO,18,OCAMPO,908,1,163,123,,,18,,,,,0,,,,,,,,,57,,,,,,,0,361,10,371,590
1,10,DURANGO,8,EL ORO,18,OCAMPO,909,1,178,149,,,17,,,,,1,,,,,,,,,59,,,,,,,0,404,8,412,574
1,10,DURANGO,8,EL ORO,18,OCAMPO,910,1,159,139,,,10,,,,,0,,,,,,,,,136,,,,,,,0,444,10,454,668
1,10,DURANGO,8,EL ORO,18,OCAMPO,911,1,208,193,,,38,,,,,1,,,,,,,,,34,,,,,,,0,474,5,479,703
1,10,DURANGO,8,EL ORO,18,OCAMPO,912,1,13,45,,,3,,,,,1,,,,,,,,,27,,,,,,,0,89,1,90,137
1,10,DURANGO,8,EL ORO,18,OCAMPO,913,1,65,76,,,10,,,,,1,,,,,,,,,39,,,,,,,0,191,11,202,299
1,10,DURANGO,8,EL ORO,19,EL ORO,914,2,300,280,,,23,,,,,3,,,,,,,,,,,,,,,,1,606,10,617,944
1,10,DURANGO,8,EL ORO,19,EL ORO,915,2,178,261,,,12,,,,,5,,,,,,,,,,,,,,,,0,456,5,461,796
1,10,DURANGO,8,EL ORO,19,EL ORO,916,3,380,372,,,10,,,,,10,,,,,,,,,,,,,,,,0,772,17,789,1166
1,10,DURANGO,8,EL ORO,19,EL ORO,917,2,334,499,,,22,,,,,4,,,,,,,,,,,,,,,,0,859,22,881,1371
1,10,DURANGO,8,EL ORO,19,EL ORO,919,1,77,75,,,2,,,,,2,,,,,,,,,,,,,,,,0,156,1,157,257
1,10,DURANGO,8,EL ORO,19,EL ORO,922,1,35,32,,,3,,,,,0,,,,,,,,,,,,,,,,0,70,4,74,130
1,10,DURANGO,8,EL ORO,19,EL ORO,923,1,90,50,,,1,,,,,1,,,,,,,,,,,,,,,,0,142,1,143,240
1,10,DURANGO,8,EL ORO,19,EL ORO,924,1,57,40,,,2,,,,,0,,,,,,,,,,,,,,,,0,99,5,104,191
1,10,DURANGO,8,EL ORO,19,EL ORO,927,1,40,17,,,0,,,,,0,,,,,,,,,,,,,,,,0,57,4,61,104
1,10,DURANGO,8,EL ORO,19,EL ORO,928,1,162,12,,,4,,,,,0,,,,,,,,,,,,,,,,0,178,5,183,298
1,10,DURANGO,8,EL ORO,19,EL ORO,930,1,68,23,,,2,,,,,0,,,,,,,,,,,,,,,,0,93,5,98,199
1,10,DURANGO,8,EL ORO,19,EL ORO,932,1,63,20,,,0,,,,,0,,,,,,,,,,,,,,,,0,83,2,85,149
1,10,DURANGO,8,EL ORO,19,EL ORO,933,1,132,17,,,0,,,,,0,,,,,,,,,,,,,,,,0,149,5,154,268
1,10,DURANGO,8,EL ORO,19,EL ORO,934,1,96,23,,,1,,,,,0,,,,,,,,,,,,,,,,0,120,6,126,251
1,10,DURANGO,8,EL ORO,19,EL ORO,935,1,76,29,,,1,,,,,0,,,,,,,,,,,,,,,,0,106,5,111,237
1,10,DURANGO,8,EL ORO,19,EL ORO,936,2,68,34,,,2,,,,,0,,,,,,,,,,,,,,,,0,104,4,108,213
1,10,DURANGO,8,EL ORO,19,EL ORO,937,1,199,66,,,4,,,,,1,,,,,,,,,,,,,,,,0,270,12,282,612
1,10,DURANGO,8,EL ORO,19,EL ORO,938,1,38,16,,,0,,,,,0,,,,,,,,,,,,,,,,0,54,0,54,101
1,10,DURANGO,8,EL ORO,19,EL ORO,939,1,70,46,,,2,,,,,1,,,,,,,,,,,,,,,,0,119,10,129,246
1,10,DURANGO,8,EL ORO,19,EL ORO,940,1,78,20,,,0,,,,,0,,,,,,,,,,,,,,,,0,98,1,99,203
1,10,DURANGO,8,EL ORO,19,EL ORO,941,1,30,15,,,0,,,,,0,,,,,,,,,,,,,,,,0,45,2,47,110
1,10,DURANGO,8,EL ORO,19,EL ORO,942,1,81,22,,,3,,,,,3,,,,,,,,,,,,,,,,0,109,7,116,354
1,10,DURANGO,8,EL ORO,19,EL ORO,943,1,185,16,,,4,,,,,0,,,,,,,,,,,,,,,,0,205,9,214,352
1,10,DURANGO,8,EL ORO,19,EL ORO,945,1,12,22,,,0,,,,,1,,,,,,,,,,,,,,,,0,35,0,35,147
1,10,DURANGO,8,EL ORO,19,EL ORO,946,1,142,214,,,8,,,,,2,,,,,,,,,,,,,,,,0,366,8,374,608
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,947,3,12,,,314,1,5,313,,,2,,,,,,,,,,,,,,,,0,647,17,664,828
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,948,1,10,,,176,0,1,87,,,3,,,,,,,,,,,,,,,,0,277,2,279,354
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,949,2,4,,,90,0,0,140,,,1,,,,,,,,,,,,,,,,0,235,4,239,308
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,950,1,4,,,58,1,1,91,,,1,,,,,,,,,,,,,,,,0,156,5,161,230
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,951,1,0,,,71,3,3,74,,,0,,,,,,,,,,,,,,,,0,151,3,154,194
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,952,1,2,,,57,0,4,71,,,2,,,,,,,,,,,,,,,,0,136,1,137,179
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,953,1,0,,,41,0,2,79,,,6,,,,,,,,,,,,,,,,0,128,3,131,177
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,954,1,6,,,71,1,0,122,,,8,,,,,,,,,,,,,,,,0,208,14,222,292
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,955,1,7,,,111,1,6,83,,,0,,,,,,,,,,,,,,,,0,208,5,213,286
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,956,1,8,,,33,2,1,52,,,0,,,,,,,,,,,,,,,,0,96,5,101,189
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,957,1,0,,,42,0,3,52,,,1,,,,,,,,,,,,,,,,2,98,4,104,126
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,958,1,6,,,36,3,0,54,,,4,,,,,,,,,,,,,,,,0,103,4,107,142
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,959,1,11,,,77,2,3,98,,,3,,,,,,,,,,,,,,,,0,194,9,203,315
1,10,DURANGO,7,SANTIAGO PAPASQUIARO,20,OTAEZ,960,1,8,,,14,0,0,72,,,0,,,,,,,,,,,,,,,,0,94,5,99,133
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,961,2,243,,,252,17,57,,,5,9,8,,,,,,,,,,,,,,,1,591,16,608,920
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,962,2,222,,,178,13,30,,,1,6,16,,,,,,,,,,,,,,,0,466,9,475,759
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,963,2,331,,,304,22,40,,,4,4,38,,,,,,,,,,,,,,,0,743,16,759,1135
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,964,2,219,,,228,24,77,,,7,10,9,,,,,,,,,,,,,,,0,574,8,582,918
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,965,3,270,,,303,46,48,,,2,9,22,,,,,,,,,,,,,,,1,700,9,710,1086
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,966,1,57,,,66,0,22,,,1,0,0,,,,,,,,,,,,,,,0,146,1,147,204
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,967,2,309,,,247,52,64,,,2,1,7,,,,,,,,,,,,,,,0,682,22,704,1158
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,968,2,182,,,221,6,19,,,0,0,0,,,,,,,,,,,,,,,0,428,8,436,693
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,969,1,71,,,152,84,38,,,1,3,4,,,,,,,,,,,,,,,0,353,11,364,612
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,970,1,62,,,65,25,12,,,0,0,2,,,,,,,,,,,,,,,0,166,4,170,224
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,971,1,120,,,172,58,73,,,1,0,3,,,,,,,,,,,,,,,0,427,10,437,660
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,972,2,271,,,209,10,42,,,2,3,1,,,,,,,,,,,,,,,0,538,18,556,864
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,973,1,106,,,94,13,94,,,2,1,1,,,,,,,,,,,,,,,0,311,8,319,500
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,974,1,84,,,62,25,37,,,1,1,0,,,,,,,,,,,,,,,0,210,5,215,337
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,975,1,178,,,55,13,13,,,0,4,4,,,,,,,,,,,,,,,0,267,1,268,403
1,10,DURANGO,8,EL ORO,21,PANUCO DE CORONADO,976,1,60,,,52,16,8,,,0,0,0,,,,,,,,,,,,,,,0,136,3,139,229
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,977,2,302,,257,,29,,,,,36,5,,,,,,,,,,,,,,,0,629,17,646,928
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,978,2,435,,232,,12,,,,,29,4,,,,,,,,,,,,,,,3,712,13,728,1096
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,979,2,268,,291,,23,,,,,22,8,,,,,,,,,,,,,,,0,612,19,631,957
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,980,2,292,,473,,38,,,,,32,13,,,,,,,,,,,,,,,3,848,31,882,1329
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,981,1,60,,40,,2,,,,,0,1,,,,,,,,,,,,,,,0,103,1,104,163
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,982,1,74,,67,,2,,,,,4,0,,,,,,,,,,,,,,,0,147,9,156,214
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,983,1,52,,132,,9,,,,,0,20,,,,,,,,,,,,,,,3,213,20,236,378
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,985,1,145,,134,,11,,,,,9,4,,,,,,,,,,,,,,,0,303,8,311,423
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,986,1,133,,123,,5,,,,,7,1,,,,,,,,,,,,,,,0,269,8,277,393
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,987,1,52,,20,,4,,,,,0,1,,,,,,,,,,,,,,,0,77,0,77,117
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,988,1,52,,28,,3,,,,,1,5,,,,,,,,,,,,,,,0,89,1,90,115
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,989,2,150,,232,,20,,,,,12,2,,,,,,,,,,,,,,,0,416,6,422,777
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,990,2,220,,204,,8,,,,,13,2,,,,,,,,,,,,,,,0,447,14,461,761
1,10,DURANGO,14,CUENCAME ,22,PEÑON BLANCO,991,1,108,,234,,11,,,,,28,4,,,,,,,,,,,,,,,0,385,11,396,713
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,992,3,371,,249,,61,,131,,,18,35,,,,,,,,,,,,,,,0,865,19,884,1363
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,993,3,449,,336,,34,,166,,,50,17,,,,,,,,,,,,,,,1,1052,34,1087,1618
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,994,2,414,,294,,51,,119,,,51,47,,,,,,,,,,,,,,,0,976,19,995,1482
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,995,3,501,,294,,42,,108,,,32,46,,,,,,,,,,,,,,,0,1023,17,1040,1575
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,996,2,291,,250,,92,,62,,,24,47,,,,,,,,,,,,,,,0,766,20,786,1204
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,997,1,201,,143,,21,,45,,,19,9,,,,,,,,,,,,,,,0,438,11,449,706
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,998,1,79,,89,,10,,47,,,2,1,,,,,,,,,,,,,,,0,228,12,240,383
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,999,1,81,,59,,9,,104,,,6,1,,,,,,,,,,,,,,,0,260,6,266,421
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1000,2,196,,160,,32,,220,,,16,6,,,,,,,,,,,,,,,0,630,30,660,1113
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1001,1,239,,133,,17,,15,,,8,1,,,,,,,,,,,,,,,0,413,13,426,620
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1002,1,150,,102,,8,,32,,,2,1,,,,,,,,,,,,,,,0,295,15,310,470
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1003,2,250,,148,,50,,52,,,1,9,,,,,,,,,,,,,,,0,510,27,537,787
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1004,2,254,,91,,52,,30,,,40,6,,,,,,,,,,,,,,,0,473,16,489,783
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1005,1,201,,110,,57,,37,,,18,7,,,,,,,,,,,,,,,0,430,7,437,728
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1006,1,172,,119,,12,,78,,,8,14,,,,,,,,,,,,,,,0,403,19,422,638
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1007,1,184,,56,,8,,22,,,1,2,,,,,,,,,,,,,,,0,273,8,281,437
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1008,1,291,,100,,11,,16,,,3,2,,,,,,,,,,,,,,,0,423,12,435,713
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1009,1,133,,169,,15,,26,,,2,15,,,,,,,,,,,,,,,0,360,22,382,514
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1010,2,201,,371,,38,,54,,,11,17,,,,,,,,,,,,,,,0,692,26,718,1038
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1011,1,56,,24,,5,,38,,,5,5,,,,,,,,,,,,,,,0,133,6,139,230
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1012,1,71,,78,,13,,17,,,4,13,,,,,,,,,,,,,,,1,196,7,204,319
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1013,1,180,,110,,17,,6,,,8,8,,,,,,,,,,,,,,,1,329,16,346,709
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1014,2,282,,88,,15,,16,,,16,24,,,,,,,,,,,,,,,0,441,11,452,890
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1015,3,347,309,,,30,,,,,20,53,,,,,,,,,41,63,,,,,0,863,24,887,1688
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1016,2,184,151,,,21,,,,,2,23,,,,,,,,,16,22,,,,,0,419,12,431,893
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1017,4,455,397,,,55,,,,,32,75,,,,,,,,,58,58,,,,,1,1130,44,1175,1595
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1018,2,362,249,,,7,,,,,5,64,,,,,,,,,75,16,,,,,0,778,11,789,1314
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1019,3,504,359,,,26,,,,,12,65,,,,,,,,,54,36,,,,,0,1056,23,1079,1955
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1020,2,402,317,,,6,,,,,12,20,,,,,,,,,23,25,,,,,0,805,9,814,1374
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1021,2,446,222,,,11,,,,,20,38,,,,,,,,,26,50,,,,,0,813,11,824,1449
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1022,2,278,206,,,8,,,,,10,35,,,,,,,,,24,25,,,,,0,586,11,597,927
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1023,3,540,304,,,14,,,,,20,53,,,,,,,,,40,43,,,,,0,1014,20,1034,1791
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1024,4,627,547,,,30,,,,,48,59,,,,,,,,,66,60,,,,,2,1437,25,1464,2493
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1025,1,17,164,,,2,,,,,14,9,,,,,,,,,12,21,,,,,0,239,9,248,447
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1026,1,6,68,,,1,,,,,0,0,,,,,,,,,3,13,,,,,0,91,1,92,145
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1027,1,173,175,,,8,,,,,5,0,,,,,,,,,6,2,,,,,0,369,4,373,633
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1028,1,118,234,,,7,,,,,9,4,,,,,,,,,6,10,,,,,0,388,9,397,734
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1029,1,64,243,,,6,,,,,2,10,,,,,,,,,7,23,,,,,0,355,9,364,725
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1030,1,63,141,,,5,,,,,2,10,,,,,,,,,5,48,,,,,0,274,7,281,457
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1031,1,61,72,,,3,,,,,2,5,,,,,,,,,1,6,,,,,0,150,8,158,322
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1032,1,65,60,,,3,,,,,0,4,,,,,,,,,4,12,,,,,0,148,8,156,282
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1033,1,83,86,,,1,,,,,3,7,,,,,,,,,8,37,,,,,0,225,6,231,401
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1034,1,113,183,,,3,,,,,2,2,,,,,,,,,35,10,,,,,0,348,15,363,604
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1035,1,91,61,,,3,,,,,2,2,,,,,,,,,6,11,,,,,0,176,5,181,333
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1036,1,10,42,,,0,,,,,0,0,,,,,,,,,4,19,,,,,0,75,0,75,115
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1037,1,104,211,,,5,,,,,7,18,,,,,,,,,12,26,,,,,0,383,2,385,701
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1038,1,68,66,,,3,,,,,2,7,,,,,,,,,4,8,,,,,0,158,2,160,263
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1039,1,27,81,,,2,,,,,0,8,,,,,,,,,4,5,,,,,0,127,7,134,327
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1040,1,229,142,,,4,,,,,2,5,,,,,,,,,4,5,,,,,0,391,2,393,678
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1041,1,16,50,,,2,,,,,0,0,,,,,,,,,1,20,,,,,0,89,0,89,222
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1042,1,86,127,,,9,,,,,3,1,,,,,,,,,1,37,,,,,0,264,10,274,442
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1043,2,55,89,,,13,,,,,4,11,,,,,,,,,3,34,,,,,0,209,9,218,348
