CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,COMUN_PRI_PVEM_NVA_ALIANZA,COMUN_PRD_PT_PAN,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRD_PT,PRD_PAN,PT_PAN,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,53,B,92,45,88,6,11,24,9,5,3,8,1,,4,,,,,,,,,,,,1,296,23,320,642,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,53,C01,96,46,68,2,12,27,4,7,5,3,2,,1,,,,,,,,,,,,0,273,25,298,641,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,54,B,95,47,53,9,8,48,6,11,2,9,8,,2,,,,,,,,,,,,0,298,16,314,647,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,54,C01,76,46,72,3,4,25,5,12,4,9,4,,0,,,,,,,,,,,,0,260,24,284,646,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,55,B,60,47,37,2,12,8,6,6,1,7,2,,0,,,,,,,,,,,,0,188,11,199,440,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,55,C01,48,41,41,4,4,17,7,9,0,1,1,,2,,,,,,,,,,,,0,175,7,182,439,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,55,S01,133,199,115,14,17,36,11,12,4,4,0,,0,,,,,,,,,,,,0,545,22,567,0,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,56,B,77,59,62,1,11,21,6,5,4,1,2,,2,,,,,,,,,,,,0,251,13,264,741,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,56,C01,57,67,67,5,13,26,6,19,1,4,4,,1,,,,,,,,,,,,0,270,14,284,740,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,57,B,61,64,50,11,9,30,2,9,1,5,1,,5,,,,,,,,,,,,0,248,19,267,572,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,57,C01,73,74,57,6,11,27,4,8,5,6,2,,1,,,,,,,,,,,,0,274,11,285,572,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,58,B,52,64,79,3,9,28,2,14,1,6,1,,2,,,,,,,,,,,,0,261,13,274,492,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,59,B,35,44,52,1,8,31,1,5,1,2,2,,1,,,,,,,,,,,,0,183,10,193,402,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,59,C01,40,44,44,2,14,21,13,6,4,1,2,,2,,,,,,,,,,,,0,193,19,212,401,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,60,B,55,61,80,4,12,25,5,5,3,7,0,,1,,,,,,,,,,,,0,258,13,271,517,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,60,C01,51,49,75,2,9,28,2,6,1,4,3,,5,,,,,,,,,,,,1,235,10,246,516,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,61,B,59,50,67,1,8,31,7,12,2,2,3,,5,,,,,,,,,,,,1,247,12,260,565,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,61,C01,53,44,72,1,4,27,9,9,3,2,0,,1,,,,,,,,,,,,0,225,17,242,565,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,62,B,66,56,74,3,6,37,7,8,2,5,2,,2,,,,,,,,,,,,0,268,11,279,558,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,63,B,45,60,59,3,15,27,5,14,1,5,3,,6,,,,,,,,,,,,0,243,18,261,685,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,64,B,30,32,60,1,7,8,3,6,2,3,3,,1,,,,,,,,,,,,0,156,16,172,399,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,64,C01,35,43,51,3,6,11,2,5,0,1,0,,0,,,,,,,,,,,,1,157,12,170,398,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,65,B,72,50,59,6,12,29,3,6,1,4,4,,3,,,,,,,,,,,,0,249,16,265,622,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,66,B,47,54,64,3,10,13,4,8,1,1,2,,2,,,,,,,,,,,,0,209,14,223,469,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,66,C01,45,51,46,3,6,17,3,7,1,2,2,,0,,,,,,,,,,,,0,183,7,190,468,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,67,B,61,70,63,0,17,21,9,1,5,2,1,,0,,,,,,,,,,,,0,250,24,274,583,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,68,B,50,38,52,0,12,21,3,11,3,1,1,,0,,,,,,,,,,,,0,192,17,209,471,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,68,C01,54,32,39,3,10,41,7,4,1,3,2,,3,,,,,,,,,,,,0,199,12,211,470,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,69,B,20,76,54,2,5,12,4,1,1,6,3,,0,,,,,,,,,,,,0,184,14,198,463,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,69,C01,31,70,59,5,6,13,4,1,2,1,2,,2,,,,,,,,,,,,0,196,9,205,462,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,70,B,57,46,62,8,14,12,4,14,2,3,7,,2,,,,,,,,,,,,0,231,24,255,597,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,70,C01,63,57,87,7,11,17,2,7,0,4,6,,3,,,,,,,,,,,,0,264,15,279,597,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,71,B,51,63,62,1,13,20,2,10,1,8,3,,0,,,,,,,,,,,,0,234,17,251,573,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,71,C01,61,66,64,0,12,23,4,12,4,0,2,,0,,,,,,,,,,,,0,248,23,271,573,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,72,B,60,73,60,11,21,16,5,6,2,1,1,,16,,,,,,,,,,,,0,272,16,288,606,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,72,C01,59,68,68,7,13,22,1,6,2,7,2,,3,,,,,,,,,,,,0,258,9,267,605,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,73,B,52,49,67,3,19,12,3,9,5,4,2,,4,,,,,,,,,,,,0,229,11,240,476,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,73,C01,57,56,0,0,8,15,7,5,3,3,5,,59,,,,,,,,,,,,0,218,18,236,475,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,74,B,39,67,75,5,6,14,5,10,2,5,0,,1,,,,,,,,,,,,0,229,6,235,471,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,74,C01,57,54,88,0,5,20,1,1,1,2,3,,0,,,,,,,,,,,,0,232,4,236,470,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,75,B,37,30,70,9,7,14,2,7,2,4,0,,3,,,,,,,,,,,,0,185,7,192,379,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,75,C01,44,31,45,2,6,14,3,9,1,3,1,,0,,,,,,,,,,,,1,159,7,167,379,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,76,B,60,60,40,6,14,24,6,11,0,0,1,,4,,,,,,,,,,,,0,226,11,237,695,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,76,S01,63,267,49,4,11,21,4,7,2,3,2,,2,,,,,,,,,,,,0,435,17,452,0,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,77,B,54,51,66,5,10,20,3,14,0,3,4,,0,,,,,,,,,,,,0,230,14,244,507,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,77,C01,58,36,53,5,7,26,4,5,2,8,3,,4,,,,,,,,,,,,0,211,13,224,507,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,78,B,22,26,30,1,8,13,0,2,0,1,1,,0,,,,,,,,,,,,0,104,4,108,240,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,79,B,78,76,50,7,12,26,3,8,2,1,2,,0,,,,,,,,,,,,0,265,31,296,679,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,80,B,76,70,51,6,17,48,3,12,6,6,0,,0,,,,,,,,,,,,0,295,27,322,681,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,80,C01,91,66,92,4,15,36,2,12,3,7,2,,3,,,,,,,,,,,,0,333,7,340,681,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,81,B,72,35,32,4,9,16,2,8,1,5,1,,4,,,,,,,,,,,,0,189,10,199,521,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,81,C01,57,53,43,3,9,21,4,5,0,5,6,,2,,,,,,,,,,,,0,208,6,214,520,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,81,S01,36,31,19,1,4,10,2,4,1,0,1,,1,,,,,,,,,,,,0,110,3,113,0,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,82,B,55,56,49,4,4,19,2,8,2,2,3,,5,,,,,,,,,,,,0,209,14,223,452,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,83,B,76,84,83,16,15,17,9,6,3,6,3,,3,,,,,,,,,,,,0,321,1,322,660,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,84,B,77,26,29,1,12,11,5,17,4,2,0,,0,,,,,,,,,,,,1,184,2,187,492,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,85,B,90,56,81,3,9,15,7,10,2,9,5,,0,,,,,,,,,,,,0,287,13,300,651,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,86,B,58,57,75,1,6,5,4,8,4,10,3,,3,,,,,,,,,,,,0,234,10,244,489,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,86,C01,55,50,65,2,11,11,2,8,2,3,2,,1,,,,,,,,,,,,2,212,0,214,489,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,87,B,87,94,115,7,9,20,7,12,1,5,4,,2,,,,,,,,,,,,0,363,20,383,748,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,88,B,69,66,50,4,9,10,5,10,2,2,0,,1,,,,,,,,,,,,0,228,9,237,439,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,89,B,77,60,54,4,11,31,2,8,5,6,0,,5,,,,,,,,,,,,0,263,22,285,631,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,89,C01,91,71,51,1,13,36,4,7,2,4,2,,1,,,,,,,,,,,,0,283,13,296,631,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,90,B,55,52,29,4,16,17,2,8,1,2,2,,0,,,,,,,,,,,,0,188,14,202,401,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,90,C01,47,60,42,4,8,16,6,11,1,2,1,,0,,,,,,,,,,,,0,198,6,204,400,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,91,B,33,47,41,4,6,2,1,5,5,1,3,,0,,,,,,,,,,,,0,148,5,153,425,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,91,C01,42,49,39,2,7,3,2,1,0,2,2,,1,,,,,,,,,,,,0,150,13,163,425,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,92,B,76,77,65,7,24,14,5,7,3,2,2,,4,,,,,,,,,,,,0,286,20,306,714,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,93,B,59,60,31,5,15,14,2,8,1,4,0,,0,,,,,,,,,,,,0,199,11,210,399,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,93,C01,46,38,37,2,19,7,4,5,2,3,3,,0,,,,,,,,,,,,0,166,9,175,398,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,94,B,49,103,48,4,21,28,3,10,6,3,3,,0,,,,,,,,,,,,0,278,23,301,725,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,95,B,62,69,53,3,17,17,3,12,2,6,2,,4,,,,,,,,,,,,0,250,18,268,520,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,97,B,58,64,91,1,9,12,3,5,3,6,0,,2,,,,,,,,,,,,2,254,7,263,520,Acta Casilla,,,
4,12,GUERRERO,3,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,97,C01,75,56,74,5,10,12,3,8,4,1,1,,0,,,,,,,,,,,,0,249,12,261,519,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,98,B,69,55,38,5,13,8,3,7,3,1,0,,1,,,,,,,,,,,,0,203,8,211,428,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,98,S01,94,216,81,7,29,31,4,21,7,3,0,,4,,,,,,,,,,,,0,497,30,527,0,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,99,B,69,32,29,2,24,11,6,5,1,3,0,,0,,,,,,,,,,,,0,182,13,195,425,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,99,C01,97,36,33,1,19,11,2,6,4,3,2,,0,,,,,,,,,,,,0,214,8,222,425,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,100,B,83,60,46,2,29,26,3,14,1,8,2,,0,,,,,,,,,,,,0,274,2,276,690,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,100,C01,101,68,48,4,42,24,6,11,3,1,1,,1,,,,,,,,,,,,0,310,12,322,690,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,101,B,64,31,54,0,17,19,2,11,4,3,3,,2,,,,,,,,,,,,2,210,8,220,453,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,101,C01,77,35,59,5,16,18,3,5,0,3,2,,1,,,,,,,,,,,,1,224,6,231,453,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,101,S01,57,116,107,7,20,14,0,6,4,3,7,,0,,,,,,,,,,,,0,341,13,354,0,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,102,B,79,74,74,7,13,9,3,11,4,8,4,,0,,,,,,,,,,,,0,286,20,306,622,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,102,C01,57,53,54,1,10,18,2,7,1,5,3,,0,,,,,,,,,,,,0,211,10,221,622,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,103,B,74,41,32,2,17,22,7,4,2,2,1,,2,,,,,,,,,,,,0,206,10,216,387,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,103,C01,80,34,44,2,13,13,5,8,6,5,0,,1,,,,,,,,,,,,0,211,9,220,386,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,104,B,109,77,61,2,21,23,4,5,2,6,3,,0,,,,,,,,,,,,0,313,14,327,737,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,104,C01,108,62,72,1,20,32,7,9,3,6,3,,0,,,,,,,,,,,,1,323,10,334,736,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,105,B,60,64,82,4,10,10,5,6,1,1,1,,0,,,,,,,,,,,,0,244,14,258,525,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,105,C01,56,70,75,5,7,8,0,9,1,1,1,,2,,,,,,,,,,,,0,235,5,240,524,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,105,C02,59,71,74,2,11,17,2,10,2,3,2,,6,,,,,,,,,,,,0,259,13,272,524,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,106,B,68,60,48,2,24,16,1,3,7,1,1,,1,,,,,,,,,,,,0,232,12,244,517,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,106,C01,81,52,54,1,22,14,2,9,3,5,1,,0,,,,,,,,,,,,0,244,11,255,516,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,106,C02,82,56,60,5,15,19,2,6,2,3,3,,2,,,,,,,,,,,,2,255,12,269,516,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,106,S01,75,94,93,8,16,20,3,11,1,4,4,,4,,,,,,,,,,,,0,333,23,356,0,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,107,B,94,68,73,7,20,21,3,11,5,4,0,,0,,,,,,,,,,,,0,306,13,319,649,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,107,C01,73,59,79,7,17,24,1,11,10,4,2,,4,,,,,,,,,,,,0,291,10,301,649,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,108,B,98,40,53,5,24,25,6,6,7,3,0,,2,,,,,,,,,,,,1,269,11,281,629,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,108,C01,108,42,47,5,22,32,5,12,4,3,1,,4,,,,,,,,,,,,0,285,20,305,628,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,109,B,80,61,46,6,21,18,2,4,6,4,0,,0,,,,,,,,,,,,0,248,9,257,573,Acta Casilla,,,
4,12,GUERRERO,4,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,109,C01,92,48,56,11,21,29,2,3,0,1,2,,1,,,,,,,,,,,,0,266,12,278,572,Acta Casilla,,,
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,110,B,29,105,57,4,19,40,1,6,9,2,7,0,4,,,,,,,,,,,,0,283,24,307,670,Acta Casilla,,,
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,110,C01,30,84,64,4,14,43,1,8,3,2,2,0,1,,,,,,,,,,,,0,256,16,272,670,Acta Casilla,,,
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,110,C02,25,105,54,3,15,33,2,9,3,4,3,0,0,,,,,,,,,,,,0,256,25,281,670,Acta Casilla,,,
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,110,C03,25,128,55,9,22,20,2,6,9,1,0,0,0,,,,,,,,,,,,0,277,25,302,670,Acta Casilla,,,
4,12,GUERRERO,8,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,110,C04,31,125,69,5,14,45,3,4,13,2,3,0,1,,,,,,,,,,,,0,315,28,343,669,Acta Casilla,,,
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,111,B,37,109,73,15,8,15,2,10,2,0,4,,8,,,,,,,,,,,,0,283,28,311,699,Acta Casilla,,,
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,111,C01,29,93,89,0,11,26,4,12,1,3,4,,0,,,,,,,,,,,,0,272,27,299,699,Acta Casilla,,,
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,111,C02,36,111,70,16,14,22,3,19,2,4,3,,1,,,,,,,,,,,,0,301,11,312,698,Acta Casilla,,,
4,12,GUERRERO,5,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,111,C03,41,84,84,9,14,18,2,18,1,3,5,,0,,,,,,,,,,,,0,279,18,297,698,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,112,B,39,91,65,7,6,11,5,4,1,5,2,0,9,,,,,,,,,,,,0,245,0,245,703,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,112,C01,54,80,89,9,4,17,4,5,3,1,4,0,4,,,,,,,,,,,,0,274,16,290,702,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,112,C02,47,64,101,10,11,9,2,2,3,4,2,0,9,,,,,,,,,,,,0,264,16,280,702,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,112,C03,42,82,95,5,4,20,2,3,3,2,2,0,2,,,,,,,,,,,,0,262,17,279,702,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,113,B,33,59,56,3,5,8,1,3,6,0,3,0,4,,,,,,,,,,,,0,181,16,197,519,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,113,C01,36,82,62,10,5,11,3,2,9,3,2,0,3,,,,,,,,,,,,0,228,0,228,518,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,113,C02,29,70,63,0,0,10,2,5,5,0,0,0,0,,,,,,,,,,,,0,184,13,197,518,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,114,B,31,55,87,6,18,13,5,5,2,4,4,0,7,,,,,,,,,,,,2,237,23,262,700,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,114,C01,51,69,83,7,16,3,4,6,2,6,9,0,5,,,,,,,,,,,,0,261,16,277,699,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,114,C02,40,55,79,10,21,16,6,6,4,3,0,0,5,,,,,,,,,,,,0,245,25,270,699,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,114,C03,53,60,75,11,10,10,4,5,0,7,5,0,2,,,,,,,,,,,,0,242,19,261,699,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,114,C04,45,67,84,4,17,12,4,10,4,2,3,0,8,,,,,,,,,,,,0,260,14,274,699,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,114,C05,42,74,79,12,12,6,7,6,2,1,5,0,0,,,,,,,,,,,,0,246,21,267,699,Acta Casilla,,,
4,12,GUERRERO,9,ACAPULCO DE JUAREZ,1,ACAPULCO DE JUAREZ,114,C06,41,57,95,7,16,12,4,8,2,5,4,0,6,,,,,,,,,,,,0,257,0,257,699,Acta Casilla,,,
