CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COMUN_PRI_PVEM,COMUN_PRD_PT,COMUN_PRI_PVEM_NVA_ALIANZA,COMUN_PRD_PT_PAN,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,PRD_PT,PRD_PAN,PT_PAN,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2106,1,0,37,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,56,139
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2107,1,0,68,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,4,145,223
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2108,1,0,1,38,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,5,63,204
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2109,1,2,5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,6,40,145
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2110,1,0,112,24,1,1,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,3,176,293
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2111,1,0,10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,0,82,148
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2113,1,0,14,125,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,6,178,532
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2114,1,3,20,75,1,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,106,200
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2115,1,8,19,49,1,3,38,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,5,124,319
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2116,1,14,45,50,4,13,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,14,262,396
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2117,1,9,29,45,2,52,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,6,156,316
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2118,1,11,59,9,1,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162,0,162,319
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2119,1,0,44,39,0,24,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,127,200
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2120,1,4,6,0,1,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,2,87,132
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2121,1,10,8,53,0,18,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,97,136
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2123,1,13,29,9,1,3,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,10,194,329
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2124,1,4,41,4,0,1,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,150,232
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2125,1,1,5,5,2,6,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,4,127,290
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2127,1,0,0,165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,165,166
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2128,1,0,12,1,0,48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,2,86,152
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2129,1,0,104,25,2,18,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,7,242,380
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2130,2,10,41,333,3,5,73,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466,35,501,596
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2131,1,2,74,88,1,119,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,16,332,444
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2132,2,2,101,156,1,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,5,271,330
4,12,GUERRERO,17,COYUCA DE CATALAN,55,SAN MIGUEL TOTOLAPAN,2133,1,1,36,464,3,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551,8,559,740
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2134,2,237,240,20,9,26,3,6,11,40,9,39,4,0,0,0,0,0,0,0,0,0,0,0,0,0,644,30,674,1336
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2135,2,196,224,24,30,39,27,7,26,12,7,62,3,0,0,0,0,0,0,0,0,0,0,0,0,0,657,17,674,1284
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2136,4,416,288,33,24,46,9,19,25,20,8,40,7,0,1,0,0,1,0,0,0,0,0,0,0,0,937,40,977,1925
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2137,3,337,337,36,28,80,11,9,23,11,14,93,12,0,0,0,0,0,0,0,0,0,0,0,0,0,991,48,1039,1972
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2138,2,220,300,19,23,24,8,8,20,21,18,67,4,0,5,0,0,0,0,0,0,0,0,0,0,0,737,24,761,1359
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2139,2,306,224,22,24,39,9,9,16,34,9,72,3,0,0,0,0,0,0,0,0,0,0,0,0,0,767,35,802,1444
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2140,3,448,323,34,40,34,11,10,38,25,14,57,4,0,1,0,0,0,0,0,0,0,0,0,0,1,1039,42,1082,1872
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2141,2,175,183,16,12,55,5,7,31,5,6,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,531,17,548,864
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2142,3,351,345,24,24,58,15,5,23,11,12,104,3,0,1,0,0,0,0,0,0,0,0,0,0,0,976,48,1024,1716
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2143,1,96,160,16,8,31,6,2,24,6,9,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,33,423,725
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2144,1,187,157,20,12,12,3,1,9,7,3,18,6,0,0,0,0,1,0,0,0,0,0,0,0,2,436,16,454,721
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2145,2,297,174,20,23,32,5,9,16,11,3,30,2,0,1,0,0,0,0,0,0,0,0,0,0,1,623,18,642,1229
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2146,2,218,154,9,7,11,4,1,2,3,3,36,3,0,0,0,0,0,0,0,0,0,0,0,0,0,451,21,472,897
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2147,3,446,275,34,18,36,3,7,25,13,12,31,4,0,1,0,0,0,0,0,0,0,0,0,0,1,905,44,950,1661
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2148,3,452,268,23,32,19,9,15,5,10,7,69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,910,53,963,2001
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2149,2,253,186,25,22,18,5,7,15,17,2,27,5,0,2,0,0,1,0,0,0,0,0,0,0,0,585,17,602,1070
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2150,1,118,139,16,6,7,7,5,7,3,2,12,0,0,2,0,0,0,0,0,0,0,0,0,0,0,324,13,337,594
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2151,2,160,159,7,9,17,5,3,11,3,8,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,396,24,420,768
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2152,3,353,413,40,36,38,7,6,25,13,11,65,6,0,2,0,0,1,0,0,0,0,0,0,0,0,1016,55,1071,617
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2153,4,297,337,26,28,32,10,10,19,26,15,74,8,0,0,0,0,0,0,0,0,0,0,0,0,0,882,38,920,1512
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2154,2,167,178,11,27,23,4,4,13,8,13,39,3,0,0,0,0,1,0,0,0,0,0,0,0,0,491,20,511,854
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2155,3,398,315,23,37,24,30,3,30,16,7,59,5,0,1,0,0,0,0,0,0,0,0,0,0,0,948,59,1007,1782
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2156,1,154,122,15,13,6,4,2,13,5,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,16,370,678
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2157,1,126,99,4,24,6,1,0,4,2,9,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,304,14,318,546
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2158,2,264,255,17,22,16,6,11,15,19,12,55,2,0,0,0,0,0,0,0,0,0,0,0,0,1,694,25,720,1387
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2159,2,328,283,16,27,13,8,10,14,15,10,81,3,0,1,0,0,0,0,0,0,0,0,0,0,0,809,17,826,1471
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2160,3,265,262,21,23,28,9,9,12,8,10,43,7,0,0,0,0,0,1,0,0,0,0,0,0,0,698,34,732,1506
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2161,3,417,288,21,36,30,8,14,11,14,10,55,0,0,1,0,0,0,0,0,0,0,0,0,0,0,905,38,943,2016
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2162,2,276,226,22,67,41,2,15,7,10,3,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,718,23,741,1344
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2163,1,65,53,3,7,6,0,2,5,6,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,155,6,161,337
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2164,6,822,608,39,56,69,30,25,32,28,17,182,7,0,0,0,0,1,0,0,0,0,0,0,0,0,1916,83,1999,3820
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2165,1,16,200,15,1,27,2,0,2,1,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,278,2,280,438
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2166,2,39,170,19,106,20,2,6,9,2,2,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,388,25,413,901
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2167,1,54,73,23,22,9,2,0,4,6,2,31,3,0,0,0,0,0,0,0,0,0,0,0,0,0,229,9,238,444
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2168,2,294,305,60,16,20,4,14,11,26,2,36,10,0,0,0,0,0,1,0,0,0,0,0,0,0,799,52,851,1388
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2169,3,259,466,51,56,113,8,11,9,32,9,81,33,0,1,0,0,1,0,0,0,0,0,0,0,0,1130,41,1171,2194
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2170,1,85,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,1,97,176
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2173,1,80,45,2,34,1,0,2,0,2,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,170,1,171,301
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2174,1,37,8,3,4,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,75,159
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2175,1,84,33,5,60,16,1,0,2,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,5,213,331
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2176,1,65,12,2,2,10,1,4,2,19,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,122,4,126,179
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2177,2,70,189,12,6,58,1,5,5,8,3,22,12,0,0,0,0,1,0,0,0,0,0,0,0,0,392,15,407,767
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2178,1,36,56,13,3,32,1,2,1,9,0,30,2,0,0,0,0,0,0,0,0,0,0,0,0,0,185,13,198,355
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2179,1,32,70,3,1,36,2,0,7,1,1,24,5,0,0,0,0,0,0,0,0,0,0,0,0,0,182,5,187,340
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2180,2,150,227,34,31,20,1,3,2,13,0,23,14,0,0,0,0,0,0,0,0,0,0,0,0,0,518,32,550,845
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2181,1,42,90,1,29,23,0,14,0,14,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,224,8,232,435
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2182,2,89,248,29,7,65,5,1,14,42,1,49,2,0,3,0,0,0,0,0,0,0,0,0,0,0,555,34,589,1104
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2183,2,103,179,26,9,33,3,4,5,10,5,53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,433,19,452,878
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2184,1,133,61,10,1,6,3,0,0,25,0,29,1,0,0,0,0,0,0,0,0,0,0,0,0,0,269,12,281,482
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2185,1,91,85,1,6,7,1,1,12,0,0,12,0,0,0,0,0,2,0,0,0,0,0,0,0,0,218,7,225,408
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2186,1,41,32,10,3,3,0,1,1,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,96,3,99,159
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2187,1,72,23,3,6,2,1,2,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,7,123,175
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2188,1,29,21,9,1,5,1,1,2,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,75,2,77,127
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2189,1,32,22,14,5,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,3,81,156
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2190,1,32,46,10,1,32,0,0,0,1,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,127,4,131,216
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2191,3,291,303,53,83,10,12,2,12,8,8,40,6,0,0,0,0,1,1,0,0,0,0,0,0,1,830,34,865,1638
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2192,1,32,89,19,5,25,3,4,3,9,1,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,16,242,351
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2193,1,121,134,19,3,8,9,1,3,19,0,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,332,22,354,623
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2194,1,114,134,5,8,32,1,0,4,7,2,28,2,0,0,0,0,0,1,0,0,0,0,0,0,1,338,10,349,527
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2195,3,146,644,75,23,159,16,14,17,11,12,89,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1217,35,1252,2086
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2196,2,63,272,16,24,155,11,8,6,8,7,31,17,0,1,0,0,0,1,0,0,0,0,0,0,0,620,23,643,1115
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2197,1,69,116,12,5,0,0,23,9,6,0,11,3,0,0,0,0,1,0,0,0,0,0,0,0,0,255,7,262,482
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2198,1,56,94,7,8,40,1,1,4,2,3,35,2,0,0,0,0,0,0,0,0,0,0,0,0,0,253,11,264,499
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2199,1,38,140,87,2,6,1,2,4,9,0,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,315,20,335,521
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2200,1,32,110,25,0,0,0,3,4,17,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,9,224,324
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2201,1,102,191,18,8,13,2,3,4,1,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,372,8,380,717
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2202,1,17,32,1,3,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,59,3,62,105
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2203,2,90,354,24,38,11,4,3,5,5,3,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,581,44,628,1186
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2204,1,32,128,6,19,9,1,3,12,2,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,219,6,225,507
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2205,2,109,307,31,9,77,8,5,16,4,15,42,0,0,9,0,0,0,1,0,0,0,0,0,0,0,633,31,664,1146
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2206,2,243,279,20,3,7,7,2,2,7,7,5,9,0,0,0,0,1,0,0,0,0,0,0,0,0,592,35,627,987
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2207,2,300,420,18,6,8,5,7,5,2,17,13,3,0,5,0,0,0,0,0,0,0,0,0,0,0,809,26,835,1339
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2208,4,152,605,229,19,232,0,11,5,10,1,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1301,128,1429,2287
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2209,2,93,261,100,3,39,2,0,0,1,1,7,9,0,0,0,0,0,0,0,0,0,0,0,0,0,516,35,551,1012
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2210,2,21,378,105,1,28,0,0,1,2,2,7,4,0,0,0,0,3,0,0,0,0,0,0,0,0,552,24,576,859
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2211,1,39,174,55,3,11,3,0,3,1,1,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,298,13,311,527
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2212,1,19,82,4,2,4,0,0,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,7,126,271
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2213,2,61,169,40,3,19,2,1,7,0,2,4,15,0,1,0,0,0,0,0,0,0,0,0,0,0,324,24,348,816
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2214,1,15,44,7,2,1,0,0,0,3,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,76,2,78,115
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2215,1,69,163,18,24,8,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,22,309,596
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2216,1,43,50,23,3,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,127,4,131,318
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2217,1,52,122,1,2,10,0,1,0,3,1,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,201,16,217,440
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2218,1,41,120,2,2,3,5,4,1,17,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,203,3,206,429
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2219,1,19,126,32,4,7,0,0,0,1,0,2,4,0,0,0,0,2,0,0,0,0,0,0,0,0,197,13,210,385
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2220,1,93,113,13,9,20,6,2,5,24,1,22,7,0,1,0,0,0,0,0,0,0,0,0,0,0,316,15,331,284
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2221,1,105,51,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,6,169,306
4,12,GUERRERO,21,TAXCO DE ALARCON,56,TAXCO DE ALARCON,2222,3,289,323,53,20,76,10,8,10,96,2,72,12,0,1,0,0,1,0,0,0,0,0,0,0,0,973,48,1021,1859
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2223,3,505,278,23,11,267,1,19,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1112,45,1158,1608
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2224,3,525,241,13,3,180,3,9,106,0,9,2,0,1,0,0,0,0,0,0,0,0,0,0,0,11,1092,44,1147,1523
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2225,2,134,9,2,3,143,0,3,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,299,23,322,416
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2226,1,167,50,4,4,67,0,2,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,20,319,418
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2227,1,154,92,10,3,126,1,2,1,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,407,23,430,553
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2228,2,166,109,1,11,114,2,2,1,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,21,432,540
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2229,1,100,30,20,21,84,5,2,1,0,0,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,271,30,301,407
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2230,1,23,14,14,70,68,1,1,3,0,3,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,207,27,234,312
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2231,2,205,112,19,23,235,5,1,1,0,14,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,650,59,709,934
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2232,2,294,164,45,51,294,5,8,2,0,6,53,0,8,0,0,0,0,0,0,0,0,0,0,0,0,930,83,1013,1351
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2233,2,268,130,37,10,250,1,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,700,30,730,1060
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2234,2,155,44,28,86,322,0,3,5,0,4,14,0,6,0,0,0,0,0,0,0,0,0,0,0,0,667,68,735,974
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2235,2,227,162,7,12,165,3,6,10,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,35,632,870
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2236,1,121,81,18,33,65,4,1,13,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,342,34,376,538
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2237,2,374,113,22,51,318,3,4,4,0,10,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,909,106,1015,1311
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2238,2,387,253,2,16,295,10,5,13,0,4,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,992,49,1041,1405
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2239,2,488,73,7,10,293,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,881,51,932,1334
4,12,GUERRERO,13,SAN MARCOS,57,TECOANAPA,2240,2,222,147,13,3,230,11,3,14,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,41,705,1001
