CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRD,PT,PVEM,MC,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,468,C01,39,77,12,,19,34,43,29,4,101,,,,,19,377,20,397,579,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_7.pdf,
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,468,C02,39,60,9,,23,23,38,44,7,87,,,,,31,361,27,388,579,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_7.pdf,
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,468,C03,31,92,6,,12,34,35,40,11,90,,,,,21,372,19,391,579,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_7.pdf,
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,469,B,64,78,8,,19,42,28,40,4,73,,,,,21,377,13,390,507,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_7.pdf,
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,469,C01,68,108,5,,17,27,28,30,2,66,,,,,12,363,14,377,506,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_7.pdf,
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,469,C02,39,90,8,,16,43,35,25,4,84,,,,,11,355,18,373,506,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_7.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,1,B,36,101,4,,9,17,3,75,8,103,,,,,0,356,22,378,526,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,1,C01,33,88,9,,21,11,11,62,9,126,,,,,0,370,18,388,525,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,2,B,65,91,6,,7,15,5,70,6,139,,,,,0,404,24,428,628,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,2,C01,75,104,5,,14,22,7,89,5,124,,,,,1,446,24,470,627,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,2,C02,72,81,9,,8,18,5,79,5,144,,,,,2,423,16,439,627,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,2,C03,71,89,2,,12,25,5,57,2,128,,,,,0,391,28,419,627,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,2,C04,44,114,6,,6,22,8,67,9,116,,,,,0,392,26,418,627,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,3,B,76,113,5,,11,28,12,84,7,127,,,,,0,463,29,492,718,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,3,C01,90,123,4,,17,25,6,80,7,156,,,,,0,508,25,533,717,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,3,C02,81,91,10,,6,30,5,80,9,152,,,,,0,464,19,483,717,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,3,C03,95,95,5,,4,27,8,75,7,146,,,,,0,462,38,500,717,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,1,AMAXAC DE GUERRERO,4,B,100,108,8,,1,37,17,77,5,123,,,,,1,477,42,519,627,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,B,98,97,8,,11,10,2,62,10,110,,,,,0,408,26,434,592,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,C01,71,100,6,,5,15,6,73,13,113,,,,,0,402,29,431,592,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,C02,91,67,2,,8,10,2,67,14,145,,,,,0,406,21,427,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,5,C03,92,96,5,,5,7,1,64,10,118,,,,,0,398,24,422,591,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,6,B,100,42,4,,5,20,0,17,12,63,,,,,0,263,11,274,413,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,6,C01,98,34,8,,7,23,1,21,11,65,,,,,0,268,12,280,413,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,7,B,62,64,2,,3,5,1,19,4,42,,,,,0,202,15,217,305,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,B,119,100,7,,8,35,0,51,9,131,,,,,1,461,25,486,708,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,C01,151,89,6,,6,31,2,47,7,125,,,,,0,464,23,487,708,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,8,C02,145,84,9,,7,53,3,64,10,120,,,,,1,496,17,513,707,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,B,128,67,7,,8,27,16,36,10,83,,,,,0,382,23,405,568,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C01,139,92,6,,5,26,7,7,7,77,,,,,0,366,21,387,568,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C02,149,88,4,,3,31,4,32,7,79,,,,,0,397,22,419,568,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,9,C03,127,84,6,,6,20,13,37,6,88,,,,,0,387,18,405,567,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,B,94,124,7,,9,37,7,45,11,75,,,,,0,409,18,427,591,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C01,101,125,6,,12,37,4,50,7,70,,,,,0,412,26,438,591,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C02,95,166,10,,4,24,2,39,10,68,,,,,0,418,22,440,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,10,C03,87,134,10,,7,37,5,42,8,65,,,,,0,395,25,420,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,11,B,92,88,5,,5,14,4,40,3,63,,,,,0,314,15,329,413,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,2,APETATITLAN DE ANTONIO CARVAJAL,11,C01,104,74,6,,2,9,2,36,5,78,,,,,0,316,8,324,413,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,267,B,82,153,8,,7,41,11,42,8,54,,,,,0,406,16,422,595,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,267,C01,79,155,17,,5,44,8,30,10,49,,,,,1,398,18,416,595,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,267,C02,74,163,20,,5,31,6,25,10,51,,,,,0,385,15,400,595,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,268,B,74,140,18,,8,35,23,25,7,64,,,,,0,394,0,394,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,268,C01,76,118,15,,9,23,18,24,8,66,,,,,0,357,22,379,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,268,C02,74,125,6,,5,14,20,32,8,94,,,,,0,378,19,397,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,268,C03,96,104,18,,5,25,32,25,13,88,,,,,0,406,22,428,589,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,269,B,60,145,10,,6,20,10,35,11,83,,,,,0,380,20,400,560,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,269,C01,76,140,19,,8,16,7,34,11,63,,,,,3,377,26,403,560,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,269,C02,68,129,15,,5,13,9,41,6,54,,,,,0,340,24,364,559,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,269,S01,0,0,0,,0,0,0,0,0,0,,,,,0,0,0,0,0,No instalada,,,,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,270,B,69,157,21,,6,14,13,33,12,42,,,,,0,367,29,396,651,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,270,C01,73,159,39,,6,13,19,36,16,62,,,,,0,423,8,431,651,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,271,B,66,165,13,,9,17,4,35,8,63,,,,,0,380,12,392,590,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,271,C01,62,175,11,,6,17,10,33,11,54,,,,,0,379,15,394,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,271,C02,68,151,20,,9,22,11,35,9,68,,,,,0,393,28,421,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,B,117,108,12,,9,33,4,46,22,56,,,,,0,407,24,431,611,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,C01,79,155,11,,8,48,7,42,8,63,,,,,0,421,26,447,611,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,C02,82,130,6,,7,43,7,57,17,55,,,,,0,404,18,422,611,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,C03,100,144,9,,14,35,8,36,13,59,,,,,0,418,22,440,611,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,272,C04,81,134,14,,9,50,4,58,14,67,,,,,4,435,20,455,611,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,273,B,96,175,9,,3,37,10,37,11,79,,,,,0,457,16,473,646,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,273,C01,93,173,7,,6,34,10,36,7,78,,,,,1,445,17,462,646,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,273,C02,118,136,19,,5,26,13,45,9,73,,,,,0,444,25,469,645,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,274,B,118,160,11,,10,46,4,53,6,56,,,,,0,464,20,484,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,274,C01,108,154,9,,8,48,6,29,10,52,,,,,0,424,25,449,591,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,B,81,82,18,,14,20,14,32,9,61,,,,,0,331,34,365,549,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,C01,93,99,8,,17,32,8,28,10,77,,,,,0,372,22,394,548,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,275,C02,88,84,10,,18,22,12,41,6,58,,,,,0,339,24,363,548,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,B,96,106,18,,24,30,9,44,12,57,,,,,0,396,28,424,591,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,C01,101,86,19,,24,25,12,51,8,81,,,,,0,407,33,440,591,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20de%20Escrutinio%20y%20computo/AEYC_Distrito_8.pdf,
4,29,TLAXCALA,8,SAN BERNARDINO CONTLA,18,CONTLA DE JUAN CUAMATZI,276,C02,93,106,13,,20,23,18,49,6,86,,,,,0,414,21,435,590,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Diputados_Locales/Actas%20Recuento/Actas_Nuevo_Escru_8.pdf,
