CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,AVE,PC,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA_AVE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_AVE,PRI_NVA_ALIANZA_AVE,PVEM_NVA_ALIANZA_AVE,PRI_PVEM,PRI_NVA_ALIANZA,PRI_AVE,PVEM_NVA_ALIANZA,PVEM_AVE,NVA_ALIANZA_AVE,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF ,OBSERVACIONES,RUTA_ACTA,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1117,E01,85,161,13,25,2,2,0,0,2,0,7,15,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,312,11,323,482,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1133,B,137,95,12,20,3,3,3,0,14,36,1,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,331,13,344,689,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1133,C01,150,105,8,29,3,7,3,4,7,26,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,349,15,364,689,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1134,B,98,79,4,53,1,5,1,3,0,13,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,264,14,278,532,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1134,C01,76,59,6,77,3,5,0,4,0,28,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,264,10,274,532,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1134,C02,76,70,5,71,3,8,2,7,0,17,2,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,268,15,284,532,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1135,B,62,37,6,10,1,1,5,1,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,142,2,144,266,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1136,B,31,44,5,1,0,1,1,0,0,7,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,100,0,100,228,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1137,B,73,132,11,11,4,2,6,2,5,107,0,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,362,6,368,586,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1137,C01,84,108,14,6,4,8,7,2,2,101,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,342,16,358,586,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1137,C02,100,98,23,7,5,5,7,0,2,102,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,354,15,369,585,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1138,B,62,124,15,25,3,5,9,4,1,119,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,370,20,390,695,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1139,B,54,58,10,11,3,1,5,0,4,61,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,213,5,218,389,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1139,C01,33,56,12,2,0,2,7,1,2,64,6,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,186,9,195,389,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1140,B,77,104,24,28,2,18,7,2,5,96,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,365,19,384,708,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1140,C01,57,113,11,27,3,17,13,6,2,107,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,366,12,379,707,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1141,B,114,84,7,33,3,10,1,2,1,22,3,12,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,292,10,302,552,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1141,C01,81,99,8,27,2,4,1,1,2,35,4,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,271,10,281,552,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1142,B,114,56,4,25,0,3,0,0,0,26,0,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,233,14,247,463,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1142,C01,64,79,4,25,3,3,2,0,0,28,2,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,216,16,232,462,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1146,B,67,93,9,48,2,2,6,13,1,24,3,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,271,13,284,455,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1146,C01,60,106,7,43,2,5,1,8,0,14,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,252,11,263,455,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1147,B,41,105,6,69,1,0,5,1,3,21,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,254,8,262,523,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1147,C01,47,99,9,67,3,6,2,1,0,36,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,276,13,289,523,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1148,B,89,93,18,24,3,1,4,8,3,60,7,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,313,16,329,711,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1148,C01,79,71,20,25,3,4,1,6,1,76,3,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,295,12,307,711,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1148,C02,72,101,10,25,4,5,2,5,1,70,5,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,309,16,325,711,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1149,B,40,58,10,8,5,1,1,1,2,51,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,181,5,186,411,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1149,C01,44,56,7,8,1,4,2,0,0,32,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,158,14,173,410,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1150,B,36,71,8,10,2,3,1,3,2,48,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,187,8,195,418,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1150,C01,41,76,4,12,4,4,1,1,0,56,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,204,9,213,417,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1151,B,37,84,9,29,1,7,0,1,0,35,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,205,15,220,527,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1151,C01,49,78,5,43,4,5,4,0,2,21,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,213,7,221,527,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,47,COSAMALOAPAN,1152,B,53,87,5,51,4,5,2,2,0,42,1,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,256,16,272,567,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1286,B,133,235,8,1,4,0,4,1,3,65,3,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,462,13,475,670,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1286,C01,119,242,8,2,4,3,1,0,1,58,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,444,17,461,669,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1287,B,124,277,10,3,3,3,3,2,5,44,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,483,22,505,736,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1287,C01,94,292,8,2,9,0,2,2,0,63,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,477,15,492,736,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1288,B,112,175,10,2,5,5,2,2,1,89,2,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,412,17,429,712,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1288,E01,99,134,8,1,2,0,1,1,1,41,0,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,292,6,298,446,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1289,B,57,153,4,4,1,8,1,1,3,90,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,3,324,12,339,599,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1289,E01,63,122,2,1,1,3,0,1,0,25,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,222,4,226,336,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1290,B,75,231,5,5,2,9,1,1,0,81,0,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,412,13,425,731,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1290,C01,66,195,5,2,3,6,3,0,2,62,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,350,15,365,730,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1291,B,73,127,13,1,3,5,1,1,1,72,2,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,305,14,319,527,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1291,C01,64,128,10,1,2,6,2,1,1,74,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,293,5,298,526,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1291,C02,75,134,4,0,3,5,5,1,1,57,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,291,12,303,526,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,54,CUICHAPA,1292,B,93,163,8,10,3,9,6,0,2,121,3,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,427,19,447,705,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1791,B,143,102,6,2,3,9,5,4,8,25,0,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,310,7,317,574,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1791,C01,160,98,11,3,2,3,5,2,10,39,3,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,1,345,7,353,574,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1791,C02,119,107,4,3,4,3,3,0,8,39,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,291,8,299,574,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1792,B,27,41,2,5,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,79,2,81,158,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1792,E01,46,36,4,3,3,1,2,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,100,7,107,202,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1793,B,79,110,4,3,4,2,2,1,14,16,1,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,238,10,248,454,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1794,B,140,67,3,1,3,2,1,1,10,20,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,256,8,264,405,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1794,C01,124,71,0,6,3,1,5,3,0,7,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,224,7,231,404,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1795,B,157,88,6,2,6,0,2,0,1,14,3,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,283,11,294,454,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1796,B,129,109,11,5,8,10,2,1,6,33,8,9,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,331,10,341,595,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,86,IXMATLAHUACAN,1797,B,210,83,9,9,1,4,1,4,4,35,3,19,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,382,9,391,584,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2650,B,53,121,5,2,1,0,0,1,3,98,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,286,11,297,508,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2650,C01,75,126,8,1,4,1,5,3,0,80,0,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,309,6,315,508,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2651,B,54,147,7,0,1,1,1,2,3,148,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,369,10,379,666,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2651,C01,51,151,21,2,3,2,6,2,2,123,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,370,7,377,666,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2652,B,48,143,4,1,2,0,0,0,0,81,2,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,284,6,290,474,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2652,C01,51,118,5,3,2,4,2,0,2,88,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,279,6,285,474,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2653,B,87,166,4,1,1,2,2,3,0,83,1,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,355,8,363,618,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2654,B,66,170,10,5,0,1,1,1,1,16,1,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,275,4,279,441,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2655,B,63,182,10,1,2,2,0,0,2,51,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,317,13,330,476,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2655,C01,69,171,10,4,1,2,2,1,2,54,0,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,323,9,332,475,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2656,B,61,247,9,2,0,2,1,1,2,41,2,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,370,19,389,583,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2656,C01,74,203,15,2,3,0,1,2,1,52,2,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,359,12,371,583,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2657,B,67,94,7,7,1,2,0,0,0,39,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,219,6,225,438,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2657,C01,68,67,12,1,1,2,1,3,5,58,1,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,227,11,238,437,GRUPO DE RECUENTO,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
3,30,VERACRUZ,23,COSAMALOAPAN,118,OMEALCA,2658,B,42,134,6,3,5,4,6,4,2,98,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,305,9,314,504,ACTA CASILLA,,,http://oplever.org.mx/miniportales/resultadose/computos/actasDIP.pdf,,,,,,,,,,,,,,,,,,,,,
