sep=|
AYUNTAMIENTOS
10/06/2024 14:45 (UTC-5)
 
CLAVE_CASILLA|CLAVE_ACTA|ID_ENTIDAD|ENTIDAD|ID_MUNICIPIO_LOCAL|MUNICIPIO_LOCAL|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CAND_IND|C_PAN_PRI|C_PVEM_PT_MORENA|C_PVEM_PT|C_PVEM_MORENA|C_PT_MORENA|NO_REGISTRADAS|NULOS|TOTAL|LISTA_NOMINAL|OBSERVACIONES
="230626C1900"|230626C190002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0626"|19|C|0|1|2|149|26|9|19|15|44|168|4|-|17|7|0|0|0|0|8|466|745|COTEJADO EN PLENO
="230626C2000"|230626C200002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0626"|20|C|0|1|2|120|36|10|27|11|50|163|7|-|8|5|0|2|1|1|5|446|745|COTEJADO EN PLENO
="230626C2100"|230626C210002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0626"|21|C|0|1|2|152|33|6|24|4|40|153|8|-|6|10|0|2|1|0|12|451|745|COTEJADO EN PLENO
="230627B0100"|230627B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0627"|1|B|0|1|2|104|27|5|36|13|41|180|7|-|5|18|0|0|2|0|19|457|744|COTEJADO EN PLENO
="230627C0100"|230627C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0627"|1|C|0|1|2|116|28|11|25|8|51|165|8|-|7|9|0|0|0|0|9|437|743|COTEJADO EN PLENO
="230627C0200"|230627C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0627"|2|C|0|1|2|123|22|5|40|7|48|180|6|-|2|9|0|2|0|3|14|461|743|COTEJADO EN PLENO
="230628B0100"|230628B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0628"|1|B|0|1|2|32|13|5|42|13|36|194|8|-|0|15|1|1|1|0|11|372|599|COTEJADO EN PLENO
="230628C0100"|230628C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0628"|1|C|0|1|2|49|18|10|37|7|30|180|10|-|2|15|1|2|0|0|17|378|599|COTEJADO EN PLENO
="230628C0200"|230628C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0628"|2|C|0|1|2|45|17|8|28|7|38|171|4|-|0|10|0|1|3|2|16|350|599|COTEJADO EN PLENO
="230629B0100"|230629B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0629"|1|B|0|1|2|114|33|7|31|8|30|137|5|-|8|9|0|2|2|0|10|396|650|COTEJADO EN PLENO
="230629C0100"|230629C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0629"|1|C|0|1|2|111|27|8|18|8|31|166|2|-|4|6|0|0|0|1|10|392|650|COTEJADO EN PLENO
="230629C0200"|230629C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0629"|2|C|0|1|2|94|36|8|20|5|28|121|8|-|8|7|0|2|3|0|4|344|650|COTEJADO EN PLENO
="230629C0300"|230629C030002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0629"|3|C|0|1|2|92|32|2|28|7|30|124|7|-|5|12|0|2|1|0|14|356|649|COTEJADO EN PLENO
="230629C0400"|230629C040002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0629"|4|C|0|1|2|95|20|6|27|2|38|129|7|-|5|6|0|2|3|0|9|349|649|COTEJADO EN PLENO
="230629C0500"|230629C050002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0629"|5|C|0|1|2|125|31|5|31|4|38|132|7|-|2|9|0|1|1|1|1|388|649|COTEJADO EN PLENO
="230630B0100"|230630B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0630"|1|B|0|1|2|13|2|0|69|2|4|91|4|-|0|7|0|3|3|1|4|203|398|COTEJADO EN PLENO
="230630C0100"|230630C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0630"|1|C|0|1|2|16|2|62|80|4|6|91|0|-|1|11|0|3|2|1|5|284|397|COTEJADO EN PLENO
="230631B0100"|230631B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0631"|1|B|0|1|2|6|6|5|206|3|11|100|1|-|1|10|0|7|3|1|8|368|650|COTEJADO EN PLENO
="230631C0100"|230631C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0631"|1|C|0|1|2|8|7|3|186|4|13|121|2|-|0|2|2|7|2|3|7|367|649|COTEJADO EN PLENO
="230631C0200"|230631C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0631"|2|C|0|1|2|6|9|0|219|3|4|108|2|-|0|4|0|4|2|0|5|366|649|COTEJADO EN PLENO
="230631C0300"|230631C030002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0631"|3|C|0|1|2|1|4|4|198|5|10|96|2|-|0|10|0|4|0|0|12|346|649|COTEJADO EN PLENO
="230631C0400"|230631C040002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0631"|4|C|0|1|2|4|7|1|176|6|9|107|4|-|1|5|0|5|1|0|13|339|649|COTEJADO EN PLENO
="230632B0100"|230632B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|1|B|0|2|2|20|12|3|70|11|21|157|2|-|0|6|1|2|4|1|12|322|739|COTEJADO EN PLENO
="230632C0100"|230632C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|1|C|0|2|2|15|0|3|100|6|26|158|6|-|1|10|0|4|3|0|11|343|739|COTEJADO EN PLENO
="230632C0200"|230632C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|2|C|0|2|2|13|11|3|89|7|20|143|1|-|1|12|1|5|3|3|11|323|739|COTEJADO EN PLENO
="230632C0300"|230632C030002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|3|C|0|2|2|17|8|1|76|8|24|154|1|-|0|0|12|5|1|0|9|316|739|COTEJADO EN PLENO
="230632C0400"|230632C040002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|4|C|0|2|2|15|5|4|67|11|20|172|2|-|1|8|1|2|4|0|9|321|739|COTEJADO EN PLENO
="230632C0500"|230632C050002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|5|C|0|2|2|18|6|3|73|6|24|153|3|-|1|13|0|1|2|1|14|318|739|COTEJADO EN PLENO
="230632C0600"|230632C060002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|6|C|0|2|2|12|8|2|84|14|21|173|2|-|0|11|0|5|1|1|3|337|739|COTEJADO EN PLENO
="230632C0700"|230632C070002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|7|C|0|2|2|23|11|0|76|6|18|132|8|-|0|10|0|4|5|0|8|301|739|COTEJADO EN PLENO
="230632C0800"|230632C080002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|8|C|0|2|2|15|4|2|79|2|23|165|4|-|2|10|0|0|1|0|10|317|739|COTEJADO EN PLENO
="230632C0900"|230632C090002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|9|C|0|2|2|11|9|2|61|9|34|169|5|-|11|11|1|2|3|2|12|342|738|COTEJADO EN PLENO
="230632C1000"|230632C100002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|10|C|0|2|2|13|7|2|72|2|28|157|4|-|2|10|0|3|5|1|7|313|738|COTEJADO EN PLENO
="230632C1100"|230632C110002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|11|C|0|2|2|9|10|4|67|12|33|176|1|-|1|12|1|5|2|1|11|345|738|COTEJADO EN PLENO
="230632C1200"|230632C120002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|12|C|0|2|2|12|11|0|80|5|9|165|3|-|1|10|0|2|3|1|4|306|738|COTEJADO EN PLENO
="230632C1300"|230632C130002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0632"|13|C|0|2|2|15|5|4|72|7|21|151|5|-|2|10|0|6|1|0|13|312|738|COTEJADO EN PLENO
="230633B0100"|230633B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0633"|1|B|0|2|2|6|3|2|151|5|15|93|1|-|0|8|0|6|0|0|9|299|648|COTEJADO EN PLENO
="230633C0100"|230633C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0633"|1|C|0|2|2|8|2|1|169|3|5|80|3|-|0|0|0|2|3|1|10|287|647|COTEJADO EN PLENO
="230633C0200"|230633C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0633"|2|C|0|2|2|7|3|2|133|5|11|104|1|-|1|11|2|2|0|0|9|291|647|COTEJADO EN PLENO
="230633C0300"|230633C030002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0633"|3|C|0|2|2|9|5|1|141|5|15|81|3|-|1|8|2|3|2|2|11|289|647|COTEJADO EN PLENO
="230633C0400"|230633C040002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0633"|4|C|0|2|2|4|3|1|166|4|7|86|4|-|0|2|1|4|1|0|9|292|647|COTEJADO EN PLENO
="230634B0100"|230634B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0634"|1|B|0|2|2|8|4|1|120|4|5|90|0|-|0|8|0|3|3|0|8|254|494|COTEJADO EN PLENO
="230634C0100"|230634C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0634"|1|C|0|2|2|3|3|3|18|5|10|78|78|-|0|9|0|4|3|0|6|220|493|COTEJADO EN PLENO
="230635B0100"|230635B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0635"|1|B|0|2|2|3|3|1|86|7|6|86|1|-|0|7|0|6|0|0|10|216|391|COTEJADO EN PLENO
="230635C0100"|230635C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0635"|1|C|0|2|2|7|3|5|94|3|8|78|3|-|0|4|1|4|0|0|5|215|391|COTEJADO EN PLENO
="230636B0100"|230636B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0636"|1|B|0|2|2|7|0|1|160|7|12|107|0|-|0|13|1|4|0|1|12|325|653|COTEJADO EN PLENO
="230637B0100"|230637B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0637"|1|B|0|1|2|4|2|1|148|2|9|71|1|-|0|4|0|3|0|0|5|250|459|COTEJADO EN PLENO
="230638B0100"|230638B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0638"|1|B|0|1|2|3|2|3|194|2|13|113|0|-|0|15|0|0|0|3|5|353|664|COTEJADO EN PLENO
="230638C0100"|230638C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0638"|1|C|0|1|2|2|4|0|195|6|10|97|1|-|0|7|0|5|0|0|6|333|664|COTEJADO EN PLENO
="230639B0100"|230639B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0639"|1|B|0|2|2|5|4|2|116|3|4|63|1|-|0|0|0|0|0|0|10|208|436|COTEJADO EN PLENO
="230639C0100"|230639C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0639"|1|C|0|2|2|5|2|0|106|4|9|59|2|-|0|6|1|5|1|0|8|208|436|COTEJADO EN PLENO
="230640B0100"|230640B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0640"|1|B|0|1|2|0|4|2|193|6|4|126|1|-|0|8|1|5|0|5|4|359|621|RECONTADO EN GRUPO DE TRABAJO
="230640C0100"|230640C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0640"|1|C|0|1|2|1|4|1|190|1|8|85|2|-|0|8|0|8|0|0|5|313|621|RECONTADO EN GRUPO DE TRABAJO
="230640C0200"|230640C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0640"|2|C|0|1|2|2|1|0|195|5|7|92|0|-|0|10|3|0|0|1|12|328|621|RECONTADO EN GRUPO DE TRABAJO
="230641B0100"|230641B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0641"|1|B|0|1|2|1|1|0|154|4|4|113|1|-|0|5|0|2|1|0|9|295|538|COTEJADO EN PLENO
="230641C0100"|230641C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0641"|1|C|0|1|2|2|5|1|172|4|4|91|3|-|0|1|1|5|1|2|7|299|538|COTEJADO EN PLENO
="230642B0100"|230642B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0642"|1|B|0|1|2|151|25|13|45|13|31|140|9|-|4|0|0|0|2|2|17|452|749|COTEJADO EN PLENO
="230643B0100"|230643B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0643"|1|B|0|1|2|49|17|6|111|15|39|153|8|-|2|3|0|2|1|0|22|428|669|COTEJADO EN PLENO
="230644B0100"|230644B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0644"|1|B|0|1|2|63|24|7|123|7|36|132|11|-|4|10|1|2|1|0|20|441|710|COTEJADO EN PLENO
="230645B0100"|230645B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0645"|1|B|0|1|2|55|19|8|142|10|25|151|16|-|3|0|7|5|0|0|14|455|741|COTEJADO EN PLENO
="230646B0100"|230646B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0646"|1|B|0|1|2|39|17|3|89|3|32|139|8|-|0|0|0|0|0|1|5|336|549|COTEJADO EN PLENO
="230647B0100"|230647B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0647"|1|B|0|1|2|105|22|3|16|5|20|64|3|-|3|8|0|1|0|0|10|260|430|COTEJADO EN PLENO
="230647C0100"|230647C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0647"|1|C|0|1|2|86|17|5|13|8|21|97|5|-|1|7|0|0|1|0|10|271|430|COTEJADO EN PLENO
="230648B0100"|230648B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0648"|1|B|0|1|2|117|18|13|38|11|39|160|8|-|3|16|0|2|1|1|19|446|737|COTEJADO EN PLENO
="230649B0100"|230649B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0649"|1|B|0|1|2|99|26|12|40|13|18|95|6|-|2|3|0|1|1|3|5|324|523|COTEJADO EN PLENO
="230649C0100"|230649C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0649"|1|C|0|1|2|114|20|13|45|2|18|91|10|-|6|6|0|1|1|3|6|336|522|COTEJADO EN PLENO
="230650B0100"|230650B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0650"|1|B|0|1|2|104|10|4|15|2|22|97|5|-|5|7|0|1|1|2|4|279|423|COTEJADO EN PLENO
="230650C0100"|230650C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0650"|1|C|0|1|2|102|16|11|26|2|19|80|9|-|4|6|0|0|0|1|8|284|423|COTEJADO EN PLENO
="230651B0100"|230651B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0651"|1|B|0|1|2|140|30|14|28|7|27|113|4|-|5|7|0|0|1|0|10|386|615|COTEJADO EN PLENO
="230652B0100"|230652B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0652"|1|B|0|1|2|88|25|5|18|5|25|116|2|-|3|8|2|0|3|2|7|309|501|COTEJADO EN PLENO
="230652C0100"|230652C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0652"|1|C|0|1|2|91|28|4|20|5|35|93|6|-|5|8|0|0|1|2|5|303|500|RECONTADO EN GRUPO DE TRABAJO
="230653B0100"|230653B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0653"|1|B|0|1|2|78|23|11|11|10|21|111|0|-|2|1|0|2|0|0|12|282|509|COTEJADO EN PLENO
="230653C0100"|230653C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0653"|1|C|0|1|2|80|19|13|27|12|34|124|6|-|3|6|0|2|0|0|8|334|509|COTEJADO EN PLENO
="230653C0200"|230653C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0653"|2|C|0|1|2|74|25|6|20|5|33|113|16|-|2|9|0|1|3|0|8|315|508|COTEJADO EN PLENO
="230654B0100"|230654B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0654"|1|B|0|1|2|42|12|6|28|5|20|119|2|-|4|8|0|6|1|0|9|262|384|COTEJADO EN PLENO
="230654C0100"|230654C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0654"|1|C|0|1|2|31|11|8|34|6|21|116|6|-|1|3|0|0|1|1|8|247|384|COTEJADO EN PLENO
="230655B0100"|230655B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0655"|1|B|0|1|2|53|9|9|34|4|18|114|6|-|3|11|0|0|0|0|6|267|426|COTEJADO EN PLENO
="230655C0100"|230655C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0655"|1|C|0|1|2|36|16|4|30|8|27|135|7|-|2|18|0|2|3|4|10|302|426|COTEJADO EN PLENO
="230656B0100"|230656B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0656"|1|B|0|1|2|54|20|5|55|3|31|145|13|-|2|5|0|2|2|4|10|351|526|COTEJADO EN PLENO
="230657B0100"|230657B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0657"|1|B|0|1|2|118|29|12|43|5|35|134|8|-|1|3|0|3|2|0|11|404|616|COTEJADO EN PLENO
="230658B0100"|230658B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0658"|1|B|0|1|2|130|33|11|22|9|40|124|11|-|5|3|1|0|1|0|9|399|649|COTEJADO EN PLENO
="230658C0100"|230658C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0658"|1|C|0|1|2|122|26|12|30|5|41|118|9|-|1|13|0|1|2|0|15|395|648|COTEJADO EN PLENO
="230659B0100"|230659B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0659"|1|B|0|1|2|181|29|10|43|7|33|101|9|-|8|8|0|2|3|0|6|440|693|COTEJADO EN PLENO
="230660B0100"|230660B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0660"|1|B|0|1|2|102|27|5|36|11|25|95|3|-|5|3|0|1|1|2|7|323|549|COTEJADO EN PLENO
="230660C0100"|230660C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0660"|1|C|0|1|2|85|22|13|27|3|24|121|7|-|4|8|0|1|1|1|8|325|549|COTEJADO EN PLENO
="230661B0100"|230661B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0661"|1|B|0|1|2|140|33|10|25|11|32|117|8|-|9|1|1|0|1|2|6|396|603|COTEJADO EN PLENO
="230661C0100"|230661C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0661"|1|C|0|1|2|156|23|11|28|9|28|103|6|-|6|7|3|0|2|0|10|392|603|COTEJADO EN PLENO
="230662B0100"|230662B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0662"|1|B|0|1|2|142|19|13|24|6|41|116|12|-|3|13|0|0|1|0|17|407|647|COTEJADO EN PLENO
="230662C0100"|230662C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0662"|1|C|0|1|2|142|23|12|22|18|47|128|8|-|6|9|0|3|0|1|20|439|647|COTEJADO EN PLENO
="230663B0100"|230663B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0663"|1|B|0|1|2|148|32|14|15|9|38|149|10|-|2|9|2|0|0|2|12|442|685|COTEJADO EN PLENO
="230663C0100"|230663C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0663"|1|C|0|1|2|126|25|10|29|14|30|154|6|-|6|11|1|0|3|1|9|425|685|COTEJADO EN PLENO
="230664B0100"|230664B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0664"|1|B|0|1|2|199|32|10|14|5|25|93|4|-|2|8|0|2|0|2|6|402|620|COTEJADO EN PLENO
="230664C0100"|230664C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0664"|1|C|0|1|2|204|23|9|22|14|22|86|8|-|5|10|0|0|1|1|11|416|620|COTEJADO EN PLENO
="230664C0200"|230664C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0664"|2|C|0|1|2|185|20|15|24|10|21|89|5|-|6|15|0|0|3|2|7|402|620|COTEJADO EN PLENO
="230665B0100"|230665B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0665"|1|B|0|1|2|130|21|7|7|7|15|80|4|-|3|5|0|0|1|0|8|288|446|COTEJADO EN PLENO
="230665C0100"|230665C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0665"|1|C|0|1|2|107|19|9|20|11|29|79|3|-|5|4|0|0|0|0|5|291|446|COTEJADO EN PLENO
="230666B0100"|230666B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0666"|1|B|0|1|2|123|14|13|14|4|22|92|4|-|5|9|0|0|2|0|6|308|483|COTEJADO EN PLENO
="230667B0100"|230667B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0667"|1|B|0|1|2|157|28|6|14|8|18|105|4|-|7|5|0|4|0|1|9|366|606|COTEJADO EN PLENO
="230667C0100"|230667C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0667"|1|C|0|1|2|171|30|14|14|10|24|104|6|-|6|10|0|0|1|0|9|399|606|COTEJADO EN PLENO
="230667C0200"|230667C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0667"|2|C|0|1|2|156|29|10|13|10|18|105|6|-|5|4|1|1|2|0|11|371|605|COTEJADO EN PLENO
="230811B0100"|230811B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0811"|1|B|0|1|2|7|9|0|74|9|17|147|0|-|0|3|0|6|2|0|16|290|548|COTEJADO EN PLENO
="230811C0100"|230811C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0811"|1|C|0|1|2|10|6|3|41|4|23|170|3|-|0|4|1|3|3|0|11|282|547|COTEJADO EN PLENO
="230812B0100"|230812B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0812"|1|B|0|1|2|15|4|1|64|4|21|167|5|-|2|13|0|3|3|0|11|313|706|COTEJADO EN PLENO
="230812C0100"|230812C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0812"|1|C|0|1|2|17|5|4|78|3|14|206|9|-|0|0|0|0|0|0|7|343|706|COTEJADO EN PLENO
="230813B0100"|230813B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0813"|1|B|0|1|2|6|10|2|89|8|8|143|1|-|1|7|0|4|2|0|6|287|640|COTEJADO EN PLENO
="230813C0100"|230813C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0813"|1|C|0|1|2|6|8|2|78|8|8|133|3|-|0|7|0|4|1|0|12|270|639|COTEJADO EN PLENO
="230814B0100"|230814B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0814"|1|B|0|1|2|32|10|4|30|6|39|222|6|-|3|7|0|3|1|0|11|374|685|COTEJADO EN PLENO
="230814C0100"|230814C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0814"|1|C|0|1|2|26|10|5|58|11|47|187|7|-|0|9|0|1|3|3|14|381|685|COTEJADO EN PLENO
="230815B0100"|230815B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0815"|1|B|0|1|2|24|7|1|36|8|36|164|8|-|0|15|0|2|5|0|11|317|568|COTEJADO EN PLENO
="230815C0100"|230815C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0815"|1|C|0|1|2|28|12|5|47|6|25|143|7|-|2|6|0|1|2|1|4|289|567|COTEJADO EN PLENO
="230816B0100"|230816B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0816"|1|B|0|1|2|10|5|3|2|6|19|185|2|-|1|13|0|1|1|0|11|259|647|COTEJADO EN PLENO
="230816C0100"|230816C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0816"|1|C|0|1|2|10|6|2|82|20|18|196|2|-|0|0|0|0|0|0|9|345|646|COTEJADO EN PLENO
="230817B0100"|230817B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0817"|1|B|0|1|2|23|8|0|38|8|17|166|4|-|1|7|1|2|8|3|6|292|559|COTEJADO EN PLENO
="230817C0100"|230817C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0817"|1|C|0|1|2|35|8|5|31|9|25|145|7|-|5|14|0|2|2|0|8|296|558|COTEJADO EN PLENO
="230818B0100"|230818B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0818"|1|B|0|1|2|7|3|4|84|11|22|178|7|-|4|0|6|0|0|0|12|338|670|COTEJADO EN PLENO
="230818C0100"|230818C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0818"|1|C|0|1|2|7|6|4|60|6|21|180|5|-|0|0|0|0|0|1|14|304|670|COTEJADO EN PLENO
="230819B0100"|230819B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0819"|1|B|0|1|2|14|6|3|42|5|11|113|1|-|1|5|0|2|0|4|5|212|438|COTEJADO EN PLENO
="230819C0100"|230819C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0819"|1|C|0|1|2|12|8|3|36|5|17|117|7|-|1|5|0|2|3|0|9|225|438|COTEJADO EN PLENO
="230820B0100"|230820B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0820"|1|B|0|1|2|4|1|3|142|5|15|183|4|-|0|11|2|0|3|2|16|391|744|COTEJADO EN PLENO
="230821B0100"|230821B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0821"|1|B|0|1|2|13|12|2|90|7|26|169|3|-|1|13|0|1|4|4|29|374|656|COTEJADO EN PLENO
="230822B0100"|230822B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0822"|1|B|0|1|2|6|3|2|39|6|23|247|3|-|0|15|0|0|0|0|7|351|640|COTEJADO EN PLENO
="230822C0100"|230822C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0822"|1|C|0|1|2|8|5|6|50|6|18|202|4|-|0|19|0|0|0|0|8|326|640|COTEJADO EN PLENO
="230822C0200"|230822C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0822"|2|C|0|1|2|13|0|2|59|4|25|187|2|-|0|3|0|2|1|2|9|309|640|COTEJADO EN PLENO
="230823B0100"|230823B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0823"|1|B|0|1|2|11|5|5|53|12|30|221|7|-|0|13|1|3|3|0|17|381|742|COTEJADO EN PLENO
="230824B0100"|230824B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0824"|1|B|0|1|2|14|9|5|112|9|32|144|9|-|3|15|0|3|1|5|12|373|689|COTEJADO EN PLENO
="230825B0100"|230825B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0825"|1|B|0|1|2|9|5|1|59|6|17|137|3|-|1|7|0|0|0|0|7|252|469|COTEJADO EN PLENO
="230825C0100"|230825C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0825"|1|C|0|1|2|16|5|2|61|8|21|116|4|-|0|8|2|2|1|0|3|249|469|COTEJADO EN PLENO
="230826B0100"|230826B010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0826"|1|B|0|1|2|4|0|2|46|3|10|152|4|-|0|14|0|4|0|1|5|245|690|COTEJADO EN PLENO
="230826C0100"|230826C010002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0826"|1|C|0|1|2|6|5|0|58|4|19|172|5|-|0|11|0|3|0|0|6|289|690|COTEJADO EN PLENO
="230826C0200"|230826C020002|23|QUINTANA ROO|="01"|BENITO JUAREZ|="0826"|2|C|0|1|2|4|1|1|62|3|26|159|4|-|0|7|1|3|0|2|13|286|690|COTEJADO EN PLENO
