CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,437,C01,112,77,58,18,3,6,17,5,40,2,8,2,1,0,0,5,1,0,0,0,0,0,0,0,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,362,16,378,545,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,437,C02,99,87,73,19,1,1,12,6,38,1,4,3,0,0,0,5,0,0,1,0,0,0,0,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,355,6,361,544,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,438,B,73,70,41,13,2,1,8,1,16,4,3,1,0,0,0,6,0,0,0,0,0,1,2,0,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,7,252,408,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,438,C01,88,54,49,5,3,1,17,1,29,6,3,2,1,0,0,2,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,264,8,272,407,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,439,B,88,76,37,23,3,3,8,2,26,1,3,1,1,0,0,1,1,0,0,0,2,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,277,11,288,432,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,440,B,99,104,52,24,1,3,14,5,14,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,319,5,324,464,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,441,B,81,71,38,17,6,3,12,4,23,6,5,2,0,0,0,1,0,0,1,0,0,0,1,0,1,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,279,9,288,501,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,441,C01,63,67,54,14,1,0,12,4,26,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,270,7,277,500,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,442,B,78,83,58,39,3,4,9,5,32,3,7,4,0,0,0,0,1,0,0,0,0,0,0,0,0,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,342,16,359,577,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,442,C01,92,102,52,37,4,1,13,5,33,4,7,1,0,0,0,0,3,0,2,0,0,0,0,0,0,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,371,2,373,576,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,443,B,86,133,60,49,1,2,7,4,29,4,10,4,0,1,0,3,0,0,1,0,0,0,0,1,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,403,19,422,610,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,444,B,74,55,40,20,2,1,5,3,28,0,9,1,0,0,0,1,0,0,0,0,0,1,0,1,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,8,256,325,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,445,B,42,64,26,17,3,0,6,2,19,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,189,4,193,248,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,446,B,99,73,62,23,5,1,6,4,35,4,2,2,0,0,0,1,0,0,2,0,0,0,0,0,0,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,333,11,344,454,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,447,B,114,120,74,30,3,4,6,3,36,0,5,2,0,0,0,2,1,0,1,0,0,0,0,0,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,408,14,422,652,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,448,B,125,101,62,22,3,3,14,7,41,1,3,1,0,0,0,1,0,0,1,0,1,0,0,1,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,391,9,400,623,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,449,B,61,47,12,10,1,1,4,8,16,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,168,6,174,241,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,450,B,81,101,41,24,1,3,21,4,41,6,7,2,0,0,0,1,2,0,0,0,0,0,0,1,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,343,9,352,512,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,451,B,74,71,35,30,3,3,24,3,49,2,3,2,0,0,1,3,1,1,0,0,0,0,0,2,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,317,5,323,484,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,451,C01,63,74,38,16,2,5,28,3,47,1,3,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,8,298,483,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,452,B,46,79,30,19,1,2,10,5,29,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,5,231,342,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,452,SMR01,16,7,2,2,0,0,2,0,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,45,0,45,0,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,453,B,58,45,21,10,1,0,7,6,17,1,4,2,0,0,0,2,0,0,0,1,0,0,0,0,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,179,5,184,229,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,454,B,38,21,37,14,1,0,1,0,12,3,5,0,0,0,0,2,0,0,0,0,0,0,1,0,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,139,2,141,200,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,455,B,70,83,55,30,3,4,12,8,29,4,8,0,0,0,0,3,0,0,0,0,0,0,0,1,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,315,11,326,444,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,456,B,40,75,32,28,3,5,4,1,37,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,7,245,365,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,475,B,41,64,58,13,9,5,8,12,1,6,0,0,0,1,1,3,0,0,1,1,0,1,0,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,227,20,247,423,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,476,B,30,73,49,5,5,1,10,3,36,0,2,0,0,0,1,4,0,0,0,0,0,1,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,226,11,237,416,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,477,B,28,68,74,4,4,1,1,4,13,2,2,1,1,0,0,2,0,0,0,0,1,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,207,10,217,342,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,478,B,36,85,81,2,3,0,1,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,225,6,231,321,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,478,E01,14,26,33,2,2,3,2,2,2,0,2,1,0,0,0,2,0,0,1,0,0,0,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,92,6,98,128,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,479,B,4,24,31,2,0,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,68,3,71,98,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,480,B,13,55,40,2,1,3,2,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,125,3,128,167,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,480,E01,35,55,46,6,1,1,3,1,3,0,3,0,0,0,0,5,1,0,0,0,0,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,161,11,172,256,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,481,B,9,56,25,3,0,0,3,2,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,103,11,114,181,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,482,B,22,81,145,4,4,2,4,7,7,3,5,0,0,0,0,2,0,0,0,0,0,1,1,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,10,304,504,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,482,C01,24,89,139,4,1,0,2,4,14,1,5,0,1,0,2,0,0,0,0,1,0,0,0,0,2,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,9,303,504,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,483,B,21,129,110,12,5,1,4,2,15,1,2,2,0,0,0,3,0,1,1,0,0,1,1,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,316,11,327,527,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,483,C01,28,134,126,6,4,2,6,3,9,2,3,0,0,0,0,2,0,0,1,0,0,0,0,0,0,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,329,18,347,526,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,484,B,33,97,115,5,0,7,3,4,10,1,2,2,0,0,0,0,1,0,3,0,0,0,0,1,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,286,7,293,447,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,484,C01,33,89,109,2,4,2,6,1,9,0,3,0,0,0,1,4,0,0,2,0,0,0,0,1,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,271,15,286,447,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,485,B,104,129,73,55,35,4,11,9,20,2,3,0,0,0,0,3,0,0,1,0,0,2,2,0,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,461,10,471,744,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,486,B,49,65,45,4,13,1,5,1,10,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,204,15,219,345,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,487,B,87,97,163,17,12,4,6,6,27,1,2,1,0,0,0,4,0,0,2,0,0,0,1,0,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,438,8,446,727,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,487,E01,34,88,61,5,3,1,0,1,7,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,206,8,214,321,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,488,B,25,172,152,13,20,5,8,6,18,0,7,0,0,0,0,3,0,0,3,0,0,0,2,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,440,12,452,702,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,489,B,47,79,44,4,9,1,5,6,30,2,4,1,1,0,1,2,0,0,0,0,0,0,2,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,248,15,264,617,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,489,E01,10,24,27,1,4,3,4,1,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,90,4,94,172,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,490,B,59,116,103,9,11,3,12,4,26,4,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,12,372,596,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,501,B,26,85,70,8,7,3,15,4,22,5,7,0,1,1,0,1,0,0,1,0,0,2,0,0,1,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,16,281,481,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,503,B,42,67,44,10,7,0,17,7,41,1,0,0,0,0,0,2,0,0,2,0,0,0,1,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,251,11,262,499,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,503,C01,37,70,25,13,9,1,12,10,35,2,1,0,1,0,0,3,0,1,1,0,0,0,1,0,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,10,244,498,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,504,B,56,114,40,20,11,4,17,11,39,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,358,16,374,731,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,505,B,52,76,45,10,31,1,15,6,20,1,3,1,0,0,0,3,0,0,1,1,0,0,1,0,0,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,284,21,305,474,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,505,C01,50,83,49,6,19,3,6,5,19,4,4,0,0,0,0,1,1,0,1,0,0,0,2,0,1,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,24,289,473,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,506,B,32,94,39,7,0,0,7,23,20,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,235,15,250,410,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,507,B,59,163,92,14,40,5,8,7,25,3,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,433,25,458,741,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,508,B,44,94,44,8,29,3,15,7,24,3,2,0,0,0,0,1,0,0,2,0,0,0,5,1,0,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,309,20,329,560,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,508,C01,34,88,45,18,44,2,10,6,27,4,0,0,0,0,0,2,2,0,0,0,0,1,0,0,0,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,298,20,318,560,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,509,B,46,71,46,5,13,4,7,11,6,3,3,2,1,0,0,1,0,0,1,0,0,0,0,1,1,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,236,11,247,387,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,510,B,26,79,92,1,16,1,7,1,19,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,251,7,258,356,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,511,B,55,77,29,2,31,1,22,3,16,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,251,18,269,510,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,511,C01,54,74,39,4,15,4,23,5,11,4,6,1,0,0,0,3,0,0,1,0,0,0,5,0,0,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,253,13,266,509,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,512,B,52,110,48,5,5,0,15,6,14,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,261,11,272,406,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,512,C01,35,111,45,1,8,2,17,3,19,2,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,253,12,266,406,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,513,B,79,143,26,10,10,2,44,5,17,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,348,21,369,585,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,514,B,19,60,66,4,2,1,2,2,2,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,164,12,176,265,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,515,B,44,112,75,4,4,1,6,4,17,1,0,1,0,0,0,3,0,0,1,0,0,0,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,279,14,293,430,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,516,B,59,127,106,6,3,4,29,2,18,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,12,382,553,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,517,B,41,70,72,9,9,0,12,5,15,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,12,257,450,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,518,B,6,55,10,3,4,1,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,88,5,93,153,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,519,B,31,80,34,5,10,3,7,8,29,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,217,7,224,357,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,520,B,45,117,57,18,34,11,7,16,16,4,1,2,0,0,0,5,0,1,0,0,0,0,2,0,1,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,345,15,360,616,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,521,B,52,115,83,11,3,1,4,4,43,14,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,333,12,356,505,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,522,B,91,90,100,14,6,3,7,6,52,9,3,1,0,0,0,1,0,0,2,0,0,0,1,0,0,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,405,15,420,663,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,523,B,44,93,51,10,0,5,9,26,8,4,1,0,0,0,1,0,0,2,0,0,0,1,0,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,265,12,277,438,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,523,C01,43,106,54,10,2,2,3,1,24,5,5,0,1,0,0,3,0,0,1,0,0,0,0,0,0,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,278,10,288,437,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,524,B,38,82,103,13,4,2,4,3,28,1,4,2,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,297,18,315,570,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,525,B,40,66,65,24,1,1,4,2,23,3,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,10,247,379,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,526,B,55,69,46,5,7,2,8,2,8,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,220,12,232,395,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,526,C01,57,73,37,10,1,0,9,2,38,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,7,247,394,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,527,B,63,99,86,22,13,3,7,9,52,3,5,1,0,1,0,2,0,0,0,0,0,0,1,1,0,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,380,10,390,634,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,528,B,63,64,65,10,16,6,6,2,30,6,1,0,0,0,1,5,0,0,0,0,0,0,0,1,0,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,290,15,305,481,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,528,C01,62,55,51,15,10,2,6,7,42,6,1,0,0,0,0,3,0,0,0,0,0,0,2,0,2,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,270,17,287,480,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,529,B,46,61,51,12,8,2,5,4,39,10,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,249,12,261,401,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,530,B,61,69,56,9,4,2,13,6,52,6,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,18,307,474,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,531,B,26,62,66,3,6,2,6,4,32,8,3,0,0,0,0,0,0,0,0,0,0,1,2,0,0,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,228,16,244,410,,,,
1,18,NAYARIT,5,SANTIAGO IXCUINTLA,15,SANTIAGO IXCUINTLA,531,C01,37,77,43,11,11,0,4,9,31,5,0,0,1,0,0,3,0,0,0,0,0,0,1,0,0,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,15,258,410,,,,
