CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PRI_PVEM_NA_CP,PVEM_NA,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1384,2,164,,9,11,10,50,22,,41,4,,182,,,,,,,,1,2,0,0,2,1,0,1,,,,,,,,,,,,,500,1,35,536,846
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1385,3,161,,31,24,6,94,22,,161,9,,276,,,,,,,,8,3,2,1,7,5,0,5,,,,,,,,,,,,,815,0,58,873,1563
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1386,2,165,,32,13,6,65,13,,72,5,,258,,,,,,,,11,3,2,2,2,2,0,0,,,,,,,,,,,,,651,0,29,680,1086
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1387,2,59,,11,19,10,76,9,,32,2,,144,,,,,,,,7,3,1,0,2,0,0,0,,,,,,,,,,,,,375,0,48,423,757
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1388,3,212,,26,20,12,197,11,,89,6,,318,,,,,,,,13,4,3,2,6,1,0,0,,,,,,,,,,,,,920,2,78,1000,1520
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1389,2,74,,51,20,14,134,7,,37,6,,161,,,,,,,,6,3,2,1,6,0,1,0,,,,,,,,,,,,,523,0,62,585,1126
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1390,2,161,,42,5,6,207,11,,24,4,,232,,,,,,,,8,3,2,1,5,1,1,2,,,,,,,,,,,,,715,0,65,780,1203
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1391,2,60,,14,4,7,520,12,,11,13,,99,,,,,,,,2,1,1,0,0,0,0,0,,,,,,,,,,,,,744,0,65,809,1338
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1392,3,234,,23,27,36,126,16,,55,8,,325,,,,,,,,9,2,4,2,3,4,0,4,,,,,,,,,,,,,878,0,120,998,1948
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1393,2,120,,34,16,4,92,11,,91,9,,175,,,,,,,,10,7,2,0,4,1,2,3,,,,,,,,,,,,,581,0,66,647,1225
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1394,1,100,,24,11,6,56,13,,23,3,,135,,,,,,,,8,1,2,0,2,0,0,1,,,,,,,,,,,,,385,0,42,427,640
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1395,3,245,,29,18,9,283,16,,61,4,,395,,,,,,,,6,5,3,0,3,2,1,1,,,,,,,,,,,,,1081,0,70,1151,1629
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1396,2,114,,27,15,6,154,11,,30,5,,304,,,,,,,,6,5,2,0,2,0,0,0,,,,,,,,,,,,,681,0,54,735,1025
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1397,2,57,,65,11,4,60,14,,30,9,,147,,,,,,,,7,8,2,2,1,0,0,0,,,,,,,,,,,,,417,0,48,465,827
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1398,3,163,,80,28,16,181,17,,99,11,,304,,,,,,,,2,9,4,3,11,4,0,2,,,,,,,,,,,,,934,0,99,1033,1887
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1399,1,50,,22,19,4,13,9,,84,5,,137,,,,,,,,3,0,0,0,5,1,0,1,,,,,,,,,,,,,353,0,29,382,603
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1400,2,43,,16,12,9,44,11,,41,4,,192,,,,,,,,4,3,0,0,1,0,0,2,,,,,,,,,,,,,382,0,39,421,778
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1401,2,59,,14,15,12,92,4,,33,5,,204,,,,,,,,1,1,1,1,7,0,0,0,,,,,,,,,,,,,449,0,45,494,923
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1402,2,80,,7,11,8,93,6,,31,4,,299,,,,,,,,4,1,1,1,2,0,0,0,,,,,,,,,,,,,548,0,57,605,1036
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1403,1,110,,14,3,2,41,3,,16,1,,108,,,,,,,,2,1,3,0,1,1,0,1,,,,,,,,,,,,,307,0,26,333,473
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1404,2,128,,107,19,5,103,11,,28,4,,214,,,,,,,,15,6,2,0,3,0,0,2,,,,,,,,,,,,,647,0,62,709,1336
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1405,2,64,,103,7,12,144,6,,24,7,,148,,,,,,,,8,5,0,2,0,0,0,0,,,,,,,,,,,,,530,0,39,569,899
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1406,1,86,,6,10,14,168,11,,16,3,,110,,,,,,,,3,1,0,0,4,0,0,0,,,,,,,,,,,,,432,0,21,453,697
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1407,2,90,,36,13,73,79,11,,12,3,,88,,,,,,,,5,2,1,3,2,0,0,0,,,,,,,,,,,,,418,0,76,494,859
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1408,2,98,,32,3,1,86,5,,6,1,,183,,,,,,,,5,3,1,0,0,0,0,0,,,,,,,,,,,,,424,0,27,451,778
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1409,3,264,,148,19,6,161,10,,25,6,,265,,,,,,,,19,23,0,0,0,0,1,1,,,,,,,,,,,,,948,0,87,1035,1901
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1410,3,132,,78,25,13,280,21,,36,9,,217,,,,,,,,11,3,1,0,3,1,0,3,,,,,,,,,,,,,833,0,109,942,1904
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,37,TAMAZUNCHALE,1411,3,414,,45,50,18,155,39,,169,16,,441,,,,,,,,31,4,4,0,12,2,1,2,,,,,,,,,,,,,1403,2,23,1428,2129
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1412,2,0,218,88,26,8,154,,43,70,6,,,,,,,,,,,,,,5,1,0,1,,,,,,,,,,,,,620,0,11,631,751
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1413,1,2,164,75,25,3,79,,18,47,8,,,,,,,,,,,,,,4,1,1,0,,,,,,,,,,,,,427,0,10,437,530
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1414,2,3,261,210,52,9,115,,4,78,12,,,,,,,,,,,,,,5,1,0,3,,,,,,,,,,,,,753,0,11,764,939
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1415,1,1,160,50,13,9,61,,9,51,5,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,359,0,13,372,429
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1416,1,0,117,37,7,6,40,,0,11,2,,,,,,,,,,,,,,2,2,0,2,,,,,,,,,,,,,226,0,2,228,261
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1417,2,4,321,135,28,13,208,,13,66,2,,,,,,,,,,,,,,6,4,3,3,,,,,,,,,,,,,806,0,16,822,1052
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1418,2,0,377,147,77,31,136,,6,84,8,,,,,,,,,,,,,,2,3,1,2,,,,,,,,,,,,,874,0,46,920,1132
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1419,1,2,63,57,30,13,88,,8,32,2,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,297,0,13,310,451
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1420,1,1,70,55,28,0,27,,0,27,1,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,211,0,3,214,250
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1421,1,1,118,52,20,14,132,,7,27,7,,,,,,,,,,,,,,5,3,4,1,,,,,,,,,,,,,391,0,20,411,530
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1422,2,0,199,145,44,0,144,,13,37,8,,,,,,,,,,,,,,1,1,0,0,,,,,,,,,,,,,592,0,30,622,768
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1423,2,2,199,74,85,26,82,,1,93,10,,,,,,,,,,,,,,5,8,2,3,,,,,,,,,,,,,590,0,23,613,800
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1424,1,2,120,250,8,1,75,,1,33,5,,,,,,,,,,,,,,1,0,0,1,,,,,,,,,,,,,497,0,15,512,645
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1425,2,3,210,210,110,2,56,,2,69,5,,,,,,,,,,,,,,0,2,0,2,,,,,,,,,,,,,671,0,35,706,925
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1426,1,1,33,119,9,1,236,,1,11,0,,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,411,0,17,428,554
,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,38,TAMPACAN,1427,2,1,393,151,126,15,60,,12,119,31,,,,,,,,,,,,,,19,7,0,3,,,,,,,,,,,,,937,0,51,988,1286
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1428,3,,,609,4,,,,525,33,5,,,,,,,75,,,,,,,3,2,0,1,,,,,,,,,,,,,1257,0,69,1326,1714
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1429,2,,,402,2,,,,483,23,3,,,,,,,65,,,,,,,1,0,0,0,,,,,,,,,,,,,979,0,21,1000,1299
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1430,1,,,65,2,,,,171,2,1,,,,,,,61,,,,,,,0,0,0,0,,,,,,,,,,,,,302,0,17,319,415
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1431,1,,,162,3,,,,116,4,1,,,,,,,35,,,,,,,0,0,0,0,,,,,,,,,,,,,321,0,13,334,446
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1432,2,,,288,11,,,,235,16,3,,,,,,,47,,,,,,,0,3,0,0,,,,,,,,,,,,,603,0,27,630,858
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1433,1,,,162,5,,,,180,6,2,,,,,,,33,,,,,,,0,0,0,0,,,,,,,,,,,,,388,0,17,405,596
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1434,1,,,85,4,,,,120,5,2,,,,,,,27,,,,,,,2,0,0,0,,,,,,,,,,,,,245,0,7,252,303
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1435,1,,,103,5,,,,150,4,2,,,,,,,20,,,,,,,0,0,0,0,,,,,,,,,,,,,284,0,16,300,417
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1437,1,,,148,6,,,,127,2,1,,,,,,,7,,,,,,,0,0,0,0,,,,,,,,,,,,,291,0,7,298,420
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1438,1,,,190,2,,,,182,12,1,,,,,,,38,,,,,,,2,0,0,0,,,,,,,,,,,,,427,0,21,448,601
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1439,2,,,241,3,,,,193,10,4,,,,,,,94,,,,,,,0,0,0,1,,,,,,,,,,,,,546,0,35,581,785
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1440,1,,,159,1,,,,104,3,0,,,,,,,15,,,,,,,0,1,0,0,,,,,,,,,,,,,283,0,16,299,412
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1441,1,,,93,0,,,,105,0,0,,,,,,,52,,,,,,,0,0,0,0,,,,,,,,,,,,,250,0,17,267,344
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1442,1,,,111,1,,,,97,2,0,,,,,,,15,,,,,,,0,0,0,0,,,,,,,,,,,,,226,0,14,240,288
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1443,1,,,134,0,,,,265,2,1,,,,,,,7,,,,,,,0,0,0,0,,,,,,,,,,,,,409,0,25,434,537
,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1444,1,,,159,1,,,,147,1,0,,,,,,,66,,,,,,,0,0,0,0,,,,,,,,,,,,,374,0,9,383,481
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1445,2,,,145,43,,2,,132,212,12,51,,,,,,267,,,,,,,18,2,1,3,,,,,,,,,,,,,888,0,32,920,1470
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1446,2,,,150,29,,4,,99,139,2,48,,,,,,217,,,,,,,9,1,0,1,,,,,,,,,,,,,699,0,14,713,1166
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1447,2,,,151,30,,2,,101,132,8,63,,,,,,225,,,,,,,13,3,0,4,,,,,,,,,,,,,732,0,13,745,1098
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1448,2,,,90,10,,1,,93,67,9,40,,,,,,217,,,,,,,5,2,0,4,,,,,,,,,,,,,538,0,17,555,835
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1449,2,,,101,21,,1,,133,126,4,55,,,,,,201,,,,,,,9,3,2,2,,,,,,,,,,,,,658,0,10,668,989
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1450,2,,,66,17,,1,,147,74,3,46,,,,,,177,,,,,,,7,3,2,0,,,,,,,,,,,,,543,0,11,554,858
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1451,1,,,44,11,,0,,74,39,3,24,,,,,,119,,,,,,,6,0,0,0,,,,,,,,,,,,,320,0,9,329,513
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1452,1,,,42,9,,2,,68,42,6,23,,,,,,190,,,,,,,3,1,0,0,,,,,,,,,,,,,386,0,6,392,614
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1453,1,,,55,6,,0,,41,45,5,27,,,,,,112,,,,,,,1,1,1,1,,,,,,,,,,,,,295,2,2,299,446
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1454,2,,,98,18,,1,,135,95,9,30,,,,,,156,,,,,,,8,1,1,4,,,,,,,,,,,,,556,2,14,572,839
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1455,4,,,298,57,,3,,251,273,19,136,,,,,,339,,,,,,,19,13,1,11,,,,,,,,,,,,,1420,1,46,1467,2644
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1456,1,,,112,24,,0,,59,67,5,33,,,,,,94,,,,,,,4,2,0,1,,,,,,,,,,,,,401,0,23,424,719
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1457,1,,,121,22,,1,,18,33,7,45,,,,,,108,,,,,,,3,2,0,0,,,,,,,,,,,,,360,0,22,382,686
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1458,1,,,43,27,,1,,26,92,7,6,,,,,,107,,,,,,,12,2,2,4,,,,,,,,,,,,,329,0,16,345,490
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1459,1,,,13,11,,0,,9,31,0,6,,,,,,49,,,,,,,4,0,1,1,,,,,,,,,,,,,125,0,6,131,217
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1460,2,,,69,36,,0,,49,85,8,76,,,,,,104,,,,,,,11,8,0,3,,,,,,,,,,,,,449,0,24,473,777
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1461,1,,,60,28,,1,,48,72,3,19,,,,,,8,,,,,,,12,1,0,2,,,,,,,,,,,,,254,0,15,269,402
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1462,2,,,140,60,,1,,52,136,12,51,,,,,,125,,,,,,,9,4,3,2,,,,,,,,,,,,,595,0,25,620,1125
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1463,2,,,93,44,,0,,31,115,7,93,,,,,,102,,,,,,,7,2,2,3,,,,,,,,,,,,,499,0,18,517,780
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1464,2,,,29,53,,0,,49,152,17,161,,,,,,176,,,,,,,15,6,3,5,,,,,,,,,,,,,666,0,37,703,1213
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1465,2,,,37,39,,0,,45,119,7,96,,,,,,191,,,,,,,16,2,2,4,,,,,,,,,,,,,558,0,18,576,957
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1466,1,,,9,6,,0,,5,46,3,20,,,,,,28,,,,,,,0,0,2,1,,,,,,,,,,,,,120,0,4,124,215
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1467,1,,,13,35,,0,,46,82,7,8,,,,,,45,,,,,,,12,3,2,3,,,,,,,,,,,,,256,0,13,269,446
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1468,1,,,65,23,,4,,48,102,7,18,,,,,,77,,,,,,,8,5,1,5,,,,,,,,,,,,,363,0,12,375,597
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1469,1,,,51,7,,0,,12,30,1,14,,,,,,30,,,,,,,4,0,0,2,,,,,,,,,,,,,151,0,11,162,224
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1470,1,,,39,10,,0,,24,16,2,3,,,,,,40,,,,,,,1,1,0,0,,,,,,,,,,,,,136,0,12,148,226
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1471,1,,,35,14,,0,,32,61,4,24,,,,,,51,,,,,,,6,2,2,0,,,,,,,,,,,,,231,0,15,246,374
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1472,2,,,103,22,,3,,125,84,8,29,,,,,,159,,,,,,,2,3,0,1,,,,,,,,,,,,,539,0,22,561,847
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1473,1,,,16,3,,0,,8,8,1,18,,,,,,26,,,,,,,0,0,0,0,,,,,,,,,,,,,80,0,4,84,118
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1474,1,,,97,22,,0,,30,103,11,27,,,,,,151,,,,,,,6,2,1,1,,,,,,,,,,,,,451,0,18,469,736
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1475,2,,,186,24,,1,,91,80,7,45,,,,,,173,,,,,,,2,6,0,3,,,,,,,,,,,,,618,0,36,654,934
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1476,1,,,242,5,,1,,60,42,4,10,,,,,,59,,,,,,,2,1,0,1,,,,,,,,,,,,,427,0,19,446,629
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1477,2,,,149,45,,2,,89,162,11,62,,,,,,151,,,,,,,11,2,2,3,,,,,,,,,,,,,689,0,30,719,1016
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1478,1,,,37,2,,1,,39,10,1,9,,,,,,47,,,,,,,1,0,0,0,,,,,,,,,,,,,147,0,12,159,238
,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1479,1,,,60,20,,0,,59,37,14,24,,,,,,82,,,,,,,3,1,1,0,,,,,,,,,,,,,301,0,20,321,430
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1480,3,,114,6,110,34,344,,274,305,24,55,,,,,,,,,,,,,23,8,2,7,,,,,,,,,,,,,1306,0,41,1347,1833
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1481,3,,135,6,115,9,368,,161,288,12,30,,,,,,,,,,,,,21,15,2,9,,,,,,,,,,,,,1171,0,29,1200,1563
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1482,1,,19,0,12,3,59,,89,43,5,10,,,,,,,,,,,,,2,0,0,1,,,,,,,,,,,,,243,0,11,254,314
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1483,1,,75,3,45,4,157,,102,122,2,9,,,,,,,,,,,,,8,5,0,1,,,,,,,,,,,,,533,0,22,555,713
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1484,1,,34,2,25,0,41,,15,73,4,0,,,,,,,,,,,,,5,1,1,3,,,,,,,,,,,,,204,0,5,209,265
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1485,1,,30,3,30,5,53,,80,74,7,45,,,,,,,,,,,,,9,2,0,7,,,,,,,,,,,,,345,0,19,364,467
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1486,1,,115,3,46,0,96,,16,108,3,18,,,,,,,,,,,,,3,6,0,0,,,,,,,,,,,,,414,1,20,435,524
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1487,1,,77,3,45,25,56,,61,119,6,49,,,,,,,,,,,,,6,3,1,2,,,,,,,,,,,,,453,0,28,481,667
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1488,1,,107,3,10,3,65,,16,52,4,8,,,,,,,,,,,,,4,1,1,2,,,,,,,,,,,,,276,0,14,290,361
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1489,1,,95,1,50,6,54,,45,112,7,88,,,,,,,,,,,,,1,2,2,0,,,,,,,,,,,,,463,0,27,490,635
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1490,2,,48,4,77,10,202,,120,294,20,41,,,,,,,,,,,,,20,14,2,4,,,,,,,,,,,,,856,0,38,894,1114
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1491,2,,86,6,32,73,90,,136,110,8,80,,,,,,,,,,,,,2,0,0,3,,,,,,,,,,,,,626,0,30,656,832
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,3,,180,12,103,14,273,,223,323,10,120,,,,,,,,,,,,,23,14,1,6,,,,,,,,,,,,,1302,0,55,1357,1699
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1493,1,,75,6,29,6,98,,76,121,5,50,,,,,,,,,,,,,6,2,1,2,,,,,,,,,,,,,477,0,21,498,673
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1494,1,,86,3,30,7,63,,24,58,4,89,,,,,,,,,,,,,4,4,0,4,,,,,,,,,,,,,376,0,21,397,527
,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1495,2,,72,2,55,3,188,,36,194,11,22,,,,,,,,,,,,,12,11,1,0,,,,,,,,,,,,,607,0,23,630,812
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,3,337,,394,20,,,,286,53,1,,,,,,,333,,,,,,,8,11,0,3,,,,,,,,,,,,,1446,0,70,1516,2060
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,3,212,,373,9,,,,257,65,5,,,,,,,261,,,,,,,8,2,0,1,,,,,,,,,,,,,1193,1,39,1233,1625
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,2,158,,173,15,,,,248,75,6,,,,,,,185,,,,,,,7,1,0,0,,,,,,,,,,,,,868,1,21,890,1168
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,2,214,,252,18,,,,233,85,9,,,,,,,182,,,,,,,14,4,0,0,,,,,,,,,,,,,1011,0,36,1047,1328
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,2,164,,161,5,,,,206,53,1,,,,,,,188,,,,,,,8,3,0,0,,,,,,,,,,,,,789,0,17,806,1023
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,2,157,,303,21,,,,120,90,14,,,,,,,162,,,,,,,10,2,0,3,,,,,,,,,,,,,882,0,38,920,1180
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1502,1,109,,136,15,,,,63,15,4,,,,,,,59,,,,,,,3,1,0,1,,,,,,,,,,,,,406,0,28,434,610
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1503,1,43,,54,2,,,,44,8,1,,,,,,,87,,,,,,,2,0,0,0,,,,,,,,,,,,,241,0,6,247,296
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1504,1,74,,108,7,,,,108,10,2,,,,,,,90,,,,,,,1,0,0,1,,,,,,,,,,,,,401,0,13,414,528
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1505,1,69,,11,1,,,,10,3,1,,,,,,,21,,,,,,,0,0,0,0,,,,,,,,,,,,,116,0,1,117,118
,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1506,1,28,,48,1,,,,13,4,0,,,,,,,16,,,,,,,1,0,0,0,,,,,,,,,,,,,111,0,4,115,118
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1507,1,,,96,2,,,,,4,0,150,,,,,,131,,,,,,,1,0,0,1,,,,,,,,,,,,,385,0,15,400,596
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1508,2,,,248,5,,,,,14,3,347,,,,,,215,,,,,,,0,0,0,0,,,,,,,,,,,,,832,0,33,865,1395
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1509,2,,,151,4,,,,,7,3,254,,,,,,259,,,,,,,0,0,1,0,,,,,,,,,,,,,679,0,35,714,1165
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,43,TIERRA NUEVA,1510,1,,,111,1,,,,,3,0,133,,,,,,147,,,,,,,0,1,0,1,,,,,,,,,,,,,397,0,28,425,729
