CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_TERRITORIAL,DEMARCACION_TERRITORIAL,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,CAND_IND66,CAND_IND67,CAND_IND68,CAND_IND69,CAND_IND70,CAND_IND71,CAND_IND72,CAND_IND73,CAND_IND74,CAND_IND75,CAND_IND76,CAND_IND77,CAND_IND78,CAND_IND79,CAND_IND80,CAND_IND81,CAND_IND82,CAND_IND83,CAND_IND84,CAND_IND85,CAND_IND86,CAND_IND87,CAND_IND88,CAND_IND89,CAND_IND90,CAND_IND91,CAND_IND92,CAND_IND93,CAND_IND94,CAND_IND95,CAND_IND96,CAND_IND97,CAND_IND98,CAND_IND99,CAND_IND100,CAND_IND101,CAND_IND102,CAND_IND103,CAND_IND104,CAND_IND105,CAND_IND106,CAND_IND107,CAND_IND108,CAND_IND109,CAND_IND110,CAND_IND111,CAND_IND112,CAND_IND113,CAND_IND114,CAND_IND115,CAND_IND116,CAND_IND117,CAND_IND118,CAND_IND119,CAND_IND120,CAND_IND121,CAND_IND122,CAND_IND123,CAND_IND124,CAND_IND125,CAND_IND126,CAND_IND127,CAND_IND128,CAND_IND129,CAND_IND130,CAND_IND131,CAND_IND132,CAND_IND133,CAND_IND134,CAND_IND135,CAND_IND136,CAND_IND137,CAND_IND138,CAND_IND139,CAND_IND140,CAND_IND141,CAND_IND142,CAND_IND143,CAND_IND144,CAND_IND145,CAND_IND146,CAND_IND147,CAND_IND148,CAND_IND149,CAND_IND150,CAND_IND151,CAND_IND152,CAND_IND153,CAND_IND154,CAND_IND155,CAND_IND156,CAND_IND157,CAND_IND158,CAND_IND159,CAND_IND160,CAND_IND161,CAND_IND162,CAND_IND163,CAND_IND164,CAND_IND165,CAND_IND166,CAND_IND167,CAND_IND168,CAND_IND169,CAND_IND170,CAND_IND171,CAND_IND172,CAND_IND173,CAND_IND174,CAND_IND175,CAND_IND176,CAND_IND177,CAND_IND178,CAND_IND179,CAND_IND180,CAND_IND181,CAND_IND182,CAND_IND183,CAND_IND184,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,958,2,96,56,56,13,9,2,20,10,57,4,3,1,0,0,1,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8,15,17,,,,,,,,,,,,,,,,,,,,,,,,,,0,379,9,388,786
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,959,1,91,61,40,34,9,2,10,4,36,28,5,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,6,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,0,377,16,393,663
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,960,2,122,62,21,15,6,1,21,15,49,13,2,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,13,6,5,,,,,,,,,,,,,,,,,,,,,,,,,,1,364,9,374,825
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,961,2,116,65,23,13,10,2,21,8,55,5,1,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,28,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,0,390,18,408,916
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,962,1,62,61,22,8,7,0,17,10,50,9,1,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,5,19,4,,,,,,,,,,,,,,,,,,,,,,,,,,0,288,5,293,576
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,963,2,115,76,26,13,5,4,28,12,58,11,3,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,14,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,0,404,10,414,893
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,964,1,85,58,47,6,6,6,10,8,50,5,0,0,0,0,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,9,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,0,317,8,325,574
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,965,2,122,109,44,13,10,7,28,8,49,14,6,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,15,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,0,453,12,465,881
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,966,1,56,41,23,4,4,0,13,3,46,5,1,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,3,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,218,7,225,397
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,967,2,146,105,43,109,13,3,29,12,79,12,3,0,0,1,0,4,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,9,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,0,598,12,610,822
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,968,1,58,42,19,3,5,3,7,6,35,5,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,1,14,22,,,,,,,,,,,,,,,,,,,,,,,,,,0,230,12,242,452
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,969,1,35,39,11,11,8,3,8,9,51,5,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,9,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,0,245,7,252,472
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,970,1,76,63,25,5,11,3,13,11,36,8,1,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,2,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,1,277,6,284,465
1,18,NAYARIT,17,TEPIC,7,TEPIC 07,971,1,42,41,15,9,7,4,17,9,43,7,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,8,1,,,,,,,,,,,,,,,,,,,,,,,,,,0,228,4,232,436
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,610,3,306,191,65,28,53,7,57,45,173,11,13,1,1,0,0,7,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,38,,,,,,,,,,,,,,,,,,,,,,,,0,1082,30,1112,1629
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,726,2,173,132,6,8,15,4,21,12,118,14,5,0,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,21,,,,,,,,,,,,,,,,,,,,,,,,1,570,9,580,811
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,727,1,107,93,23,3,9,0,35,16,80,10,2,1,0,0,0,2,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,31,,,,,,,,,,,,,,,,,,,,,,,,0,436,17,453,715
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,729,1,109,94,8,6,20,1,15,14,90,17,3,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,11,,,,,,,,,,,,,,,,,,,,,,,,1,407,18,426,626
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,731,2,160,89,17,12,25,2,34,19,126,20,2,2,0,0,0,3,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,26,,,,,,,,,,,,,,,,,,,,,,,,0,572,18,590,928
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,733,2,184,133,37,22,27,12,37,19,153,28,1,12,0,0,2,5,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,82,,,,,,,,,,,,,,,,,,,,,,,,0,791,24,815,1242
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,734,2,135,104,19,29,27,2,23,14,66,19,2,0,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,12,,,,,,,,,,,,,,,,,,,,,,,,6,487,12,505,779
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,735,1,107,100,24,10,23,0,29,11,88,14,1,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,,,,,,,,,,,,,,,,,,,,,,,,0,443,16,459,735
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,739,2,185,130,27,22,41,3,47,145,131,15,4,1,0,0,0,5,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,30,,,,,,,,,,,,,,,,,,,,,,,,1,817,34,852,1449
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,740,2,147,98,28,15,22,1,39,22,108,15,7,3,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,,,,,,,,,,,,,,,,,,,,,,,,2,538,15,555,957
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,741,1,142,100,22,11,15,4,39,18,72,13,3,0,0,0,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,17,,,,,,,,,,,,,,,,,,,,,,,,3,489,12,504,735
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,742,2,157,115,26,15,13,3,30,9,100,53,3,1,1,0,0,3,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,31,,,,,,,,,,,,,,,,,,,,,,,,1,584,24,609,958
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,743,2,109,68,14,10,23,1,29,17,85,17,6,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,41,,,,,,,,,,,,,,,,,,,,,,,,1,440,17,458,766
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,744,3,221,182,44,20,22,4,91,28,185,65,4,0,0,1,1,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,48,,,,,,,,,,,,,,,,,,,,,,,,2,962,25,989,1559
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,745,2,183,131,30,15,26,1,33,25,158,22,3,0,0,1,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,36,,,,,,,,,,,,,,,,,,,,,,,,0,689,28,717,1225
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,746,2,183,104,23,15,27,23,74,91,88,16,5,5,0,0,5,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,20,,,,,,,,,,,,,,,,,,,,,,,,0,705,22,727,1240
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,752,2,187,152,27,17,16,4,84,38,116,23,4,2,0,1,0,4,2,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,28,,,,,,,,,,,,,,,,,,,,,,,,0,733,24,757,1259
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,753,2,216,159,46,14,25,10,63,31,183,26,1,0,0,0,0,3,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,24,,,,,,,,,,,,,,,,,,,,,,,,1,844,19,864,1323
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,754,3,272,341,45,36,39,9,56,30,219,53,6,2,1,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,59,,,,,,,,,,,,,,,,,,,,,,,,2,1228,34,1264,2136
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,755,2,139,125,29,10,25,0,37,23,108,10,5,4,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,18,,,,,,,,,,,,,,,,,,,,,,,,0,580,25,605,1027
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,765,4,376,298,72,54,91,6,116,69,311,35,7,0,1,0,0,6,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,43,,,,,,,,,,,,,,,,,,,,,,,,0,1556,48,1604,2675
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,661,2,231,208,37,15,38,3,55,52,158,14,3,0,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,19,103,,,,,,,,,,,,,,,,,,,,,1,986,25,1012,1414
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,662,2,156,120,28,10,22,3,33,33,130,16,0,2,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,16,80,,,,,,,,,,,,,,,,,,,,,0,688,15,703,957
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,663,3,288,191,51,11,102,10,72,56,208,6,6,4,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,22,167,,,,,,,,,,,,,,,,,,,,,0,1252,16,1268,1842
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,664,3,374,244,42,18,36,136,74,100,140,18,3,1,1,1,2,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87,20,151,,,,,,,,,,,,,,,,,,,,,0,1452,43,1495,2071
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,665,2,191,84,20,6,20,3,48,13,88,9,2,1,0,0,0,5,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,8,58,,,,,,,,,,,,,,,,,,,,,0,590,21,611,846
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,666,2,178,94,16,8,14,5,24,7,78,12,2,1,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,11,29,,,,,,,,,,,,,,,,,,,,,1,495,11,507,816
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,700,2,211,108,26,16,18,3,54,10,133,10,5,4,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,8,46,,,,,,,,,,,,,,,,,,,,,0,692,20,712,1092
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,701,3,270,190,43,18,11,2,74,26,197,13,9,0,0,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,30,106,,,,,,,,,,,,,,,,,,,,,1,1062,25,1088,1691
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,702,2,170,124,36,17,23,1,62,11,117,12,6,1,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,18,58,,,,,,,,,,,,,,,,,,,,,1,703,26,730,1094
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,703,1,102,58,13,8,6,0,23,5,56,2,2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,30,31,,,,,,,,,,,,,,,,,,,,,0,380,11,391,566
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,716,1,106,62,4,8,13,4,31,8,49,6,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,12,,,,,,,,,,,,,,,,,,,,,0,343,4,347,490
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,717,1,26,13,3,2,2,0,13,2,22,5,3,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,,,,,,,,,,,,,,,,,,,,,0,106,1,107,179
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,718,1,102,81,11,9,13,3,26,8,54,10,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,19,,,,,,,,,,,,,,,,,,,,,0,373,10,383,585
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,719,2,251,121,24,16,19,8,63,13,152,30,5,1,0,0,0,3,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,41,80,,,,,,,,,,,,,,,,,,,,,1,887,26,914,1478
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,720,2,110,89,17,19,15,0,31,11,65,14,3,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,39,26,,,,,,,,,,,,,,,,,,,,,0,481,27,508,769
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,721,1,119,72,20,14,13,2,0,17,8,69,14,3,2,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,41,16,,,,,,,,,,,,,,,,,,,,,0,433,10,443,695
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,722,2,138,91,17,13,7,11,17,44,37,6,0,0,0,1,1,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,63,21,,,,,,,,,,,,,,,,,,,,,0,494,22,516,762
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,723,3,261,237,37,14,28,7,53,22,159,77,1,0,0,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,97,64,,,,,,,,,,,,,,,,,,,,,0,1094,47,1141,1773
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,724,3,267,274,56,28,24,33,9,108,33,109,35,1,0,0,0,0,3,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,34,55,,,,,,,,,,,,,,,,,,,,,2,1145,32,1179,1949
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,730,2,127,115,15,18,10,6,46,12,97,9,0,1,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,10,15,,,,,,,,,,,,,,,,,,,,,1,523,20,544,846
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,732,3,256,168,50,26,35,2,75,32,205,15,3,4,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,99,47,,,,,,,,,,,,,,,,,,,,,0,1111,58,1169,2218
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,918,2,166,141,21,11,14,2,23,15,109,13,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,5,49,,,,,,,,,,,,,,,,,,,,,0,601,12,613,887
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,919,1,97,43,14,3,7,0,44,6,55,2,1,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,6,39,,,,,,,,,,,,,,,,,,,,,0,338,4,342,510
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,920,2,143,117,11,13,11,2,36,41,114,12,3,0,0,1,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,7,60,,,,,,,,,,,,,,,,,,,,,0,599,19,618,881
