Seccion,Casilla,pan,pri,prd,pvem,pt,mc,morena,na,pes,mas,progresa,rsp,c_pan_pri_prd_rsp,c_pan_pri_prd,c_pan_pri_rsp,c_pan_prd_rsp,c_pri_prd_rsp,c_pan_pri,c_pan_prd,c_pan_rsp,c_pri_prd,c_pri_rsp,c_prd_rsp,c_mc_progresa,c_morena_na_pes_mas,c_morena_na_pes,c_morena_na_mas,c_morena_pes_mas,c_na_pes_mas,c_morena_na,c_morena_pes,c_morena_mas,c_na_pes,c_na_mas,c_pes_mas,no_registrados,num_votos_nulos,Tot.Votos,L.Nominal
306,C2,77,25,7,18,7,45,167,6,1,1,8,4,6,2,0,1,0,1,0,0,0,0,0,3,3,0,1,1,0,1,0,0,0,1,0,0,28,414,554
307,B1,103,36,7,15,7,61,147,7,3,0,3,4,5,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,16,420,590
307,C1,108,34,10,8,14,51,152,2,3,2,7,5,0,5,1,0,0,1,0,0,0,0,0,0,2,1,0,1,1,0,0,1,0,0,0,0,19,428,589
308,B1,109,38,9,20,13,55,131,11,2,7,19,9,2,5,0,0,0,0,0,0,0,0,0,3,4,1,0,0,0,2,0,0,0,0,0,0,19,459,691
308,C1,146,31,5,25,13,66,141,5,2,2,5,6,3,5,0,0,0,4,0,0,0,0,0,1,5,2,0,0,0,0,0,1,0,0,0,0,18,486,691
309,B1,71,25,2,10,12,65,166,8,1,1,4,7,0,3,0,0,0,4,1,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,14,400,607
309,C1,61,26,9,14,10,55,143,5,1,1,5,2,1,5,0,0,0,4,0,0,0,0,0,1,5,0,0,0,0,1,2,0,0,0,0,0,23,374,607
309,C2,80,26,6,15,8,49,136,3,4,0,1,4,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,0,0,0,0,21,364,607
309,C3,74,19,6,12,16,63,152,4,2,3,9,1,3,6,0,0,0,1,0,1,0,0,0,0,5,2,0,0,1,0,1,0,0,0,0,0,20,401,607
309,C4,75,18,9,10,13,39,157,6,2,4,9,2,4,2,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,27,382,606
310,B1,126,36,9,2,7,32,84,3,3,5,4,4,1,8,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,337,496
310,C1,112,28,4,4,6,35,100,2,0,5,5,5,2,11,2,0,0,2,0,0,0,0,0,1,3,1,0,0,0,0,1,0,0,0,0,1,10,340,496
311,B1,112,20,8,13,19,40,132,6,2,1,3,3,3,9,1,0,0,4,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,17,397,694
311,C1,127,21,9,10,11,41,151,3,1,2,5,4,5,10,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,1,0,15,421,694
312,B1,77,26,5,8,40,28,157,9,1,2,5,4,6,3,0,0,0,2,0,0,0,0,0,0,3,3,0,0,0,1,0,0,0,0,0,1,16,397,616
312,C1,83,24,4,10,42,38,143,5,1,0,5,2,3,7,0,0,0,0,1,0,0,0,0,3,5,0,0,0,0,3,1,1,0,0,0,0,20,401,615
313,B1,78,18,6,18,6,13,79,8,1,2,2,4,8,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,12,260,403
314,B1,49,18,5,13,10,32,111,1,4,1,3,5,3,2,1,0,0,0,0,0,0,1,0,0,5,2,0,0,0,0,1,0,0,0,0,0,14,281,479
314,C1,41,14,2,17,12,37,102,1,2,1,6,0,1,4,1,0,1,5,2,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,17,271,478
315,B1,106,18,6,12,13,42,116,7,2,4,6,3,4,5,0,0,0,3,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,11,363,549
315,C1,87,27,7,18,15,48,127,13,7,4,2,4,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,12,377,548
316,B1,62,22,14,15,12,49,149,4,2,8,4,19,4,5,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,16,389,635
316,C1,65,20,15,19,8,37,117,6,3,7,14,19,3,4,0,0,0,1,0,0,0,0,0,1,3,2,0,0,0,0,0,0,0,0,0,0,23,367,634
317,B1,87,19,9,8,3,32,115,6,1,11,6,11,5,3,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,20,342,585
317,C1,93,10,8,14,6,35,143,7,1,13,8,8,3,7,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15,373,585
317,C2,99,22,8,16,6,26,135,7,2,10,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,351,585
318,B1,76,14,11,13,4,47,154,5,2,11,7,4,3,7,0,0,0,1,0,1,0,1,0,0,2,1,0,1,0,1,0,0,1,0,0,0,20,387,709
318,C1,74,18,10,22,9,39,134,10,1,9,4,9,5,5,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,2,1,0,0,0,0,0,21,380,708
319,B1,56,17,7,10,9,34,75,5,1,3,4,4,0,4,0,0,0,1,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,5,238,363
320,B1,74,26,10,15,19,37,150,10,9,11,6,1,0,9,0,0,0,3,1,0,0,0,0,0,5,1,0,0,0,1,1,1,0,0,0,0,20,410,697
320,C1,85,25,14,14,15,43,150,10,2,7,6,8,5,5,0,0,0,3,2,0,0,0,0,1,1,0,0,0,0,1,1,0,3,1,0,0,26,428,697
320,C2,99,20,17,15,9,46,139,4,2,12,4,10,2,8,0,0,1,3,1,0,0,1,0,1,3,0,1,0,0,1,1,0,0,0,0,0,19,419,696
321,B1,84,22,10,20,10,33,134,10,1,5,7,13,2,1,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,0,0,9,370,597
321,C1,99,27,11,6,6,32,143,9,1,15,4,6,4,7,0,1,0,3,0,1,0,0,0,3,0,0,0,1,1,2,0,0,0,0,0,0,17,399,596
322,B1,145,29,15,14,7,37,113,6,2,9,4,13,4,8,0,0,0,4,0,0,0,0,0,0,4,3,2,1,0,1,0,0,0,0,0,0,7,428,645
322,C1,146,38,7,12,15,35,123,4,3,9,7,4,10,2,1,0,0,0,1,0,0,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,12,435,644
323,B1,67,23,7,9,15,36,119,4,0,6,5,7,4,4,1,0,0,0,1,0,0,0,0,2,0,1,1,0,0,1,0,0,0,0,0,0,16,329,561
324,B1,88,23,7,11,11,16,75,5,1,2,4,2,12,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,11,272,463
324,C1,102,15,5,2,7,33,85,2,1,3,4,3,0,9,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,2,0,0,0,1,0,0,11,288,462
325,B1,77,17,4,14,2,24,73,2,1,1,4,3,5,6,0,0,0,2,0,0,1,0,0,1,2,2,1,0,0,0,0,0,0,0,0,0,9,251,403
326,B1,44,19,16,5,9,21,47,1,1,1,4,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,177,277
327,B1,125,25,7,12,4,30,95,4,0,4,13,2,3,3,0,0,0,5,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,18,354,491
327,C1,108,23,8,10,4,27,96,5,1,4,14,4,1,14,0,0,0,2,2,0,0,0,0,0,3,1,0,0,0,0,0,1,0,0,0,0,11,339,491
328,B1,102,19,6,5,4,24,97,3,2,3,14,1,8,7,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,306,455
328,C1,93,18,12,13,10,29,91,4,0,3,7,2,5,5,2,0,0,1,0,0,0,0,0,2,3,0,1,1,0,1,0,0,0,0,0,0,7,310,454
329,B1,207,41,4,15,10,37,76,1,1,2,2,5,10,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,9,429,585
330,B1,132,21,3,7,3,38,82,2,0,1,2,4,1,6,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,9,318,476
330,C1,145,26,5,9,4,30,72,3,0,3,4,3,6,9,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,12,336,475
330,S1,11,0,1,0,1,4,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,43,0
330,S2,13,1,0,0,1,1,12,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0
331,B1,99,17,8,6,16,26,85,4,2,1,3,2,4,6,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,6,289,431
331,C1,99,21,11,13,15,21,73,5,0,2,1,0,2,2,2,1,0,1,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,5,280,431
332,B1,104,24,5,11,11,47,129,7,2,0,1,2,1,4,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,23,378,554
332,C1,112,27,3,16,11,32,116,3,1,0,6,2,7,3,0,0,0,3,1,0,0,0,0,1,4,0,0,0,0,0,0,1,0,0,0,0,10,359,554
332,C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,553
333,B1,100,25,9,15,8,39,128,5,5,4,4,2,6,12,0,0,0,1,2,0,0,0,0,4,2,1,0,0,1,2,0,0,0,0,0,0,22,397,624
333,C1,98,24,9,17,7,64,117,3,3,3,2,4,3,5,1,0,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,14,382,624
333,C2,122,23,6,21,12,58,132,9,4,4,4,8,4,7,0,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,14,434,624
334,B1,85,28,1,9,12,52,118,5,3,2,9,4,2,12,0,0,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,20,368,588
334,C1,69,21,4,7,7,48,131,10,3,4,7,4,1,2,1,0,0,4,1,0,1,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,16,345,588
334,C2,81,19,2,11,8,48,126,4,2,1,6,11,4,3,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,0,18,352,588
335,B1,78,22,5,14,14,55,139,1,3,2,6,1,2,4,0,0,0,1,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,16,368,598
335,C1,70,20,7,15,7,33,112,3,1,0,5,1,8,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,26,319,598
335,C2,94,24,10,23,10,48,146,1,0,1,2,5,8,6,0,0,0,0,1,0,0,0,0,2,5,0,0,0,0,2,0,0,0,0,0,1,22,411,597
336,B1,110,38,12,10,9,43,150,3,2,3,5,6,4,2,0,0,0,3,1,0,0,0,0,0,3,1,1,0,1,0,1,0,0,0,0,0,16,424,621
336,C1,102,21,7,5,8,48,160,4,2,0,6,2,2,4,0,0,0,2,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,21,400,620
337,B1,105,20,5,11,9,43,128,11,2,1,6,12,7,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,19,383,600
337,C1,91,29,5,6,12,39,125,7,3,0,5,5,4,6,1,0,0,3,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,18,364,599
337,S1,9,3,2,2,0,8,27,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,60,0
337,S2,8,4,1,2,2,5,23,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,50,0
338,B1,141,19,10,7,4,53,120,2,3,0,5,8,5,7,0,0,0,3,0,0,0,0,0,1,3,1,1,0,0,1,0,0,0,0,0,0,6,400,670
338,C1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,670
338,C2,101,31,10,14,8,43,129,9,2,0,9,4,8,4,0,0,0,1,2,1,1,0,0,2,4,2,0,0,0,0,0,0,0,0,0,0,22,407,670
338,C3,122,32,14,17,16,53,121,9,2,3,4,6,1,6,0,0,0,2,0,0,0,0,0,1,3,2,0,0,0,2,0,0,0,0,0,0,17,433,669
339,B1,89,22,5,16,12,53,158,12,2,1,3,7,4,7,0,0,0,1,2,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,24,421,719
339,C1,81,24,1,13,19,54,165,5,0,2,4,9,0,2,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,17,401,718
340,B1,107,21,9,20,11,53,153,2,2,2,0,1,0,19,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,25,434,684
340,C1,81,22,1,12,15,41,155,7,5,3,5,7,3,4,1,0,0,1,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,24,392,684
340,C2,105,13,10,11,15,49,141,8,0,1,5,7,9,6,0,0,0,1,0,0,0,0,0,2,3,1,2,0,0,0,0,0,0,0,0,0,18,407,684
341,B1,116,22,7,11,6,28,73,3,1,0,3,2,5,5,0,1,0,3,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,10,303,406
341,C1,129,24,7,8,8,35,67,3,2,1,4,3,1,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,302,406
342,B1,158,34,7,4,5,31,72,4,3,0,5,3,9,7,1,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,2,352,478
342,C1,165,25,5,5,7,32,64,2,4,3,3,4,7,14,0,0,0,1,0,0,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,6,352,478
343,B1,187,25,4,6,4,30,60,3,0,0,1,1,5,6,1,0,4,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,1,8,352,496
343,C1,162,28,4,8,4,32,72,4,2,0,1,5,7,9,1,0,0,0,0,0,1,0,0,3,1,2,0,0,0,1,0,0,0,0,0,0,11,358,496
344,B1,146,25,6,8,11,31,78,7,1,3,2,3,5,12,0,0,0,4,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3,8,357,508
344,C1,162,34,8,8,7,35,86,4,1,3,3,6,15,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,4,383,508
344,C2,147,23,5,6,4,46,83,4,1,0,4,2,0,13,0,0,0,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,16,359,507
345,B1,127,30,6,21,5,33,88,6,2,3,7,5,8,10,1,0,0,3,1,0,0,0,0,2,1,2,0,0,0,1,1,0,0,0,0,0,13,376,521
346,B1,89,38,14,10,10,36,98,9,2,1,4,5,3,5,2,0,0,1,1,1,1,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,342,550
347,B1,74,23,11,8,8,24,78,1,1,3,2,5,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7,256,394
348,B1,67,16,2,7,12,33,86,6,2,5,2,2,0,6,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,23,276,508
348,C1,73,29,3,13,9,17,98,8,1,14,4,10,0,9,3,0,0,1,0,0,0,0,1,0,3,0,0,0,1,0,1,0,0,0,0,0,8,306,508
348,C2,89,17,7,13,8,22,118,11,5,6,6,1,3,3,1,0,0,2,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,8,323,507
349,B1,78,12,8,11,15,27,123,7,0,7,6,6,0,3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,14,321,591
349,C1,57,11,6,13,18,38,132,6,2,4,10,2,4,4,0,0,0,0,0,0,0,0,0,1,7,0,0,0,0,3,0,0,0,0,0,2,13,333,590
349,C2,65,14,14,14,20,23,143,12,3,8,6,11,5,2,0,1,0,0,0,0,1,0,0,0,4,0,1,0,0,2,0,1,0,0,0,0,13,363,590
350,B1,126,38,6,11,9,51,156,17,0,6,5,12,6,4,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,1,0,0,0,0,0,0,14,468,694
350,C1,133,39,11,8,10,48,138,8,2,9,8,9,13,7,0,0,0,0,1,0,0,0,0,3,3,1,2,0,0,0,0,1,0,0,0,0,19,473,693
351,B1,163,31,8,12,6,46,140,13,2,13,12,7,4,7,1,0,0,4,1,0,0,1,0,0,5,1,0,0,0,1,0,1,0,0,0,0,11,490,682
352,B1,117,35,19,10,10,50,92,4,3,5,3,8,0,10,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,12,383,546
353,B1,95,15,8,13,5,24,70,1,0,1,8,4,4,5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,9,266,430
353,C1,103,26,8,14,2,21,69,5,1,0,5,4,0,4,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,11,278,429
354,B1,176,34,12,12,6,35,81,5,2,3,1,11,8,5,0,0,0,3,2,0,0,0,0,1,1,1,0,1,0,0,3,0,0,0,0,0,15,418,587
354,C1,175,24,10,7,4,45,97,3,3,5,5,5,1,7,0,0,0,4,2,0,0,2,0,0,7,0,0,1,0,2,0,0,0,0,0,1,6,416,586
355,B1,169,32,7,16,4,51,165,5,1,4,1,2,5,7,0,0,0,3,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,1,15,493,669
355,C1,121,26,7,13,17,59,156,11,0,4,4,6,2,5,0,0,0,2,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,8,446,668
355,E1,113,17,7,22,7,25,117,7,2,12,4,3,6,5,1,0,0,0,2,1,0,0,0,1,4,0,0,0,0,1,1,1,0,0,0,0,7,366,628
355,E1 C1,111,17,11,9,6,38,119,9,3,27,4,1,8,0,0,0,0,0,0,0,0,0,0,1,13,0,0,0,0,0,0,0,0,0,0,0,19,396,627
356,B1,135,51,6,16,11,49,118,7,1,2,2,5,7,5,0,0,0,1,0,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,12,435,541
356,C1,120,42,7,8,12,41,111,9,1,2,4,5,8,13,0,0,0,6,1,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,7,406,541
357,B1,168,18,5,6,3,28,75,3,0,0,5,1,3,6,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,7,333,459
357,C1,136,25,2,7,5,27,68,5,2,1,3,4,0,8,1,0,0,2,0,0,0,0,0,0,3,1,1,0,0,1,0,0,0,0,0,0,8,310,459
358,B1,123,23,3,8,3,36,107,0,0,0,3,1,0,11,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,333,462
359,B1,73,22,5,8,12,31,133,7,1,1,4,5,0,10,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,11,326,516
359,C1,80,8,7,8,12,49,119,2,2,0,3,2,4,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,14,319,516
360,B1,86,26,6,22,13,48,193,9,6,3,3,4,4,5,0,0,0,1,1,0,0,0,0,1,5,0,0,0,0,1,1,0,0,0,0,0,22,460,697
360,C1,90,34,13,18,12,40,182,4,0,2,3,5,4,7,0,0,0,2,0,0,0,1,1,3,7,2,0,0,0,0,3,0,0,0,0,0,28,461,697
361,B1,145,26,5,13,1,34,82,2,1,1,4,4,5,11,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,9,349,508
361,C1,147,27,2,6,6,27,81,4,1,2,3,2,4,10,1,0,0,3,2,0,0,0,0,2,5,1,0,0,1,0,0,1,0,0,0,0,10,348,507
362,B1,127,28,11,12,7,33,110,7,2,1,4,5,4,8,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,3,1,1,0,1,0,1,14,384,587
363,B1,114,25,34,8,9,39,93,5,1,4,8,4,7,13,0,0,0,3,0,0,0,0,0,1,4,3,0,0,0,2,0,1,0,0,0,0,21,399,646
364,B1,34,14,8,7,4,17,108,2,1,7,7,2,0,4,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,18,238,461
364,C1,47,6,3,6,8,23,116,3,2,7,3,3,3,6,1,1,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,15,257,461
364,E1,78,24,7,28,17,38,180,2,0,16,2,6,0,10,0,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,2,16,436,708
365,B1,59,15,6,26,13,45,157,6,0,9,5,9,4,2,0,1,1,0,1,0,0,0,0,2,5,1,1,0,0,0,1,1,0,0,0,0,19,389,747
365,C1,75,20,8,33,9,35,166,4,1,10,4,6,5,1,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,1,1,0,0,0,0,1,15,404,746
365,C2,65,25,5,34,11,36,154,8,3,11,2,2,5,2,1,0,0,0,0,0,1,0,0,0,6,0,0,1,0,1,0,0,0,0,0,1,0,374,746
365,C3,69,23,9,31,13,29,146,0,1,18,3,5,2,4,0,3,0,4,0,0,0,0,0,0,5,0,2,0,0,0,1,3,0,0,0,0,26,397,746
366,B1,66,29,8,15,9,30,209,10,4,19,3,5,4,6,0,1,1,1,1,0,0,0,0,1,5,0,2,1,0,2,1,1,0,0,0,0,27,461,730
366,C1,70,23,7,19,10,35,201,5,2,16,9,2,3,6,0,5,0,2,1,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,22,442,729
366,E1,56,11,4,24,10,17,152,0,1,7,0,4,3,6,0,0,0,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,41,342,714
367,B1,33,13,7,16,3,40,131,3,5,6,5,2,5,0,0,0,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,14,293,526
367,C1,53,13,5,25,5,20,151,2,1,13,6,2,1,3,0,0,0,1,0,0,0,0,0,1,3,1,2,0,0,0,1,1,1,0,0,0,10,321,526
367,C2,49,15,5,20,9,29,128,6,1,5,2,5,0,11,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,0,7,301,526
368,B1,137,27,9,3,6,26,106,5,5,2,2,3,2,5,0,0,0,1,0,0,0,0,0,1,0,1,1,2,0,0,0,0,0,0,0,0,10,354,505
368,C1,132,25,7,10,6,43,94,5,1,0,1,1,4,7,0,0,0,0,3,0,0,0,0,2,4,0,1,1,0,0,0,1,0,0,0,1,8,357,505
369,B1,154,30,6,5,8,45,112,8,3,4,6,2,0,9,0,0,0,2,2,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,13,416,620
369,C1,148,28,10,8,4,46,121,9,3,6,2,3,3,4,0,0,0,2,0,0,0,0,0,1,2,1,0,0,0,0,1,0,1,0,0,0,12,415,620
370,B1,124,19,6,14,7,30,123,6,2,0,2,4,0,10,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,22,375,580
370,C1,130,12,2,10,5,26,131,4,5,2,6,2,5,5,0,0,0,1,2,0,0,0,0,2,4,0,0,0,0,2,1,0,0,0,0,0,22,379,579
370,C2,130,25,5,12,6,27,128,3,3,7,3,5,0,15,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,8,383,579
371,B1,157,13,5,8,6,24,94,5,1,0,5,2,1,8,0,0,0,1,0,0,0,0,0,2,6,1,0,0,0,0,0,0,0,0,0,0,8,347,498
371,C1,137,24,5,13,10,33,103,1,2,0,2,2,2,5,0,0,1,2,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,15,362,497
372,B1,120,27,10,14,0,33,52,4,3,2,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,281,377
372,C1,90,23,5,6,5,37,53,9,0,3,4,4,1,11,0,0,0,3,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,16,274,377
373,B1,74,8,2,18,9,35,93,2,1,6,3,4,0,8,0,0,0,0,1,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,9,280,527
373,C1,62,13,2,10,13,21,100,4,2,8,8,2,1,7,1,0,1,1,2,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,1,16,281,527
373,C2,47,11,5,13,10,23,115,2,2,11,0,1,5,2,1,1,0,2,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,12,268,527
373,E1,41,3,3,12,8,15,114,2,3,3,3,4,1,4,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,17,238,460
373,E1 C1,42,9,5,12,11,17,91,4,1,0,2,4,2,2,0,2,0,0,1,0,0,0,0,2,5,1,1,0,0,2,0,0,0,0,0,0,21,237,460
374,B1,68,15,2,28,11,24,31,4,2,4,11,11,0,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,0,0,0,0,0,225,643
374,C1,62,17,4,28,12,28,131,4,3,9,6,9,8,1,0,0,1,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,26,354,643
376,B1,210,48,6,10,9,38,113,7,3,3,2,7,3,12,1,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,15,491,684
377,B1,126,29,7,6,8,36,81,1,2,0,3,3,9,0,0,0,0,3,1,0,2,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,8,330,447
377,C1,124,23,12,5,6,42,81,2,0,1,2,11,5,2,0,0,0,2,0,0,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,12,339,447
378,B1,208,23,13,11,8,53,111,3,3,6,0,1,7,8,1,1,0,5,1,0,3,0,1,3,3,1,2,0,0,1,2,0,0,0,0,0,14,493,651
378,C1,142,24,3,8,10,51,123,10,4,3,3,0,5,8,0,0,0,0,1,0,2,0,0,4,4,0,0,3,0,2,1,1,0,0,0,0,17,429,650
379,B1,193,19,7,17,5,29,116,5,3,3,7,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,1,1,0,0,0,0,1,15,428,684
379,C1,186,22,3,10,5,42,103,6,3,1,10,4,7,10,0,0,0,3,0,0,0,0,0,2,4,0,0,1,1,0,0,0,0,0,0,4,16,443,683
380,B1,358,36,7,4,4,19,47,2,4,3,2,5,1,7,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,508,707
381,B1,247,49,6,2,5,48,86,5,0,1,4,2,1,7,0,0,0,2,0,0,0,0,0,1,3,0,0,0,0,0,1,1,0,0,0,3,5,479,692
382,B1,178,23,6,9,6,35,119,6,1,4,5,11,11,11,1,0,0,4,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,21,455,648
382,C1,165,31,2,22,12,36,109,5,0,3,4,7,1,10,0,1,0,3,2,0,0,0,0,2,4,0,0,0,0,0,0,0,0,1,0,0,16,436,648
382,C2,154,34,10,16,8,31,134,4,0,0,2,11,4,10,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,0,0,0,0,20,445,648
