id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN,PRI-PVEM,PRD,PT,PC,No Registrados,Nulos,Total
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,109,Zamora,564,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2493,117,131,78,0,0,1,4,331
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,109,Zamora,483,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2496,109,111,44,0,0,0,12,276
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,109,Zamora,395,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2505,52,75,49,0,0,0,0,176
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,109,Zamora,629,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2508,40,68,86,0,0,0,0,194
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,109,Zamora,630,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2508,41,64,61,0,0,0,2,168
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,109,Zamora,748,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2510,48,73,55,0,0,0,0,176
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,109,Zamora,749,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2530,52,20,84,0,0,1,13,170
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,109,Zamora,360,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2676,23,55,62,0,0,0,0,140
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,110,Zinaparo,676,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2532,16,188,171,0,0,0,10,385
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,111,Zinapecuaro,575,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2538,14,85,165,0,0,0,0,264
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,111,Zinapecuaro,500,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2545,16,98,138,0,0,0,9,261
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,111,Zinapecuaro,653,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2549,6,106,218,0,0,0,0,330
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,111,Zinapecuaro,651,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2550,4,99,241,0,0,0,4,348
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,111,Zinapecuaro,580,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2552,11,97,144,0,0,0,12,264
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,111,Zinapecuaro,467,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2553,8,71,130,0,0,0,7,216
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,671,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,71,8,123,110,1,0,0,11,253
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,446,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,72,1,116,95,1,0,0,4,217
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,638,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,74,4,143,158,3,0,0,8,316
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,537,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,75,5,109,123,0,0,1,13,251
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,556,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,76,9,95,122,1,0,0,8,235
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,592,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,77,6,142,137,2,0,0,10,297
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,742,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,78,10,100,129,0,0,1,9,249
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,742,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,78,6,116,152,1,0,2,11,288
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,524,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,85,14,132,125,1,0,0,7,279
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,48,Jungapeo,469,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,791,6,114,161,4,0,0,15,300
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,48,Jungapeo,428,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,792,27,96,105,3,0,0,13,244
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,48,Jungapeo,377,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,798,1,105,106,1,0,0,6,219
16,14/11/2004,12,Ayuntamientos,16,0,2,E,Extraordinaria,0,49,Lagunillas,327,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,803,1,62,138,0,0,0,5,206
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,641,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,807,23,104,110,13,0,0,9,259
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,482,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,809,19,88,69,11,0,0,3,190
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,506,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,810,29,79,74,12,0,0,6,200
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,738,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,813,23,97,78,7,0,0,3,208
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,50,Lazaro Cardenas,562,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,814,29,86,89,11,0,0,0,215
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,563,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,814,15,92,86,1,0,0,0,194
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,528,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,817,14,75,54,8,0,0,9,160
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,528,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,817,18,72,73,0,0,0,8,171
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,50,Lazaro Cardenas,710,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,818,13,98,84,7,0,0,7,209
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,686,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,821,31,71,92,5,0,0,4,203
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,717,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,827,24,115,72,4,0,0,0,215
16,14/11/2004,12,Ayuntamientos,16,0,3,C,Contigua,0,50,Lazaro Cardenas,626,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,828,22,83,97,7,0,0,8,217
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,8,Aquila,553,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,147,76,87,144,95,0,0,12,414
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,9,Ario,565,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,149,126,51,56,33,11,2,14,293
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,9,Ario,402,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,150,118,46,42,17,3,0,8,234
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,9,Ario,516,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,151,112,66,90,19,5,0,10,302
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,9,Ario,479,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,153,93,48,61,27,4,0,6,239
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,9,Ario,746,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,155,170,96,80,37,7,2,12,404
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,9,Ario,599,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,159,160,132,50,11,7,0,11,371
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,1,Acuitzio,528,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1,83,181,66,5,0,0,5,340
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,2,Aguililla,736,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,11,14,179,133,0,1,0,11,338
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,2,Aguililla,666,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,16,4,95,125,0,2,0,11,237
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,2,Aguililla,390,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,19,82,93,62,0,0,0,0,237
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,3,Alvaro Obregon,718,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,37,13,267,67,0,0,0,6,353
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,4,Angamacutiro,429,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,38,3,148,94,0,0,1,2,248
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,5,Angangueo,724,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,55,30,52,115,183,95,1,7,483
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,5,Angangueo,393,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,55,5,28,69,174,10,1,3,290
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,5,Angangueo,407,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,56,1,56,140,42,10,0,8,257
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,27,Chucandiro,212,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,408,22,59,26,0,0,0,0,107
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,28,Churintzio,422,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,413,18,99,85,0,0,0,3,205
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,28,Churintzio,613,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,414,28,94,147,0,0,1,6,276
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,28,Churintzio,316,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,419,3,55,54,0,0,0,3,115
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,29,Churumuco,536,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,421,0,163,151,0,0,0,2,316
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,29,Churumuco,653,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,422,4,127,327,0,0,0,2,460
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,29,Churumuco,422,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,429,1,101,153,0,0,0,4,259
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,30,Ecuandureo,430,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,437,0,160,66,0,0,0,2,228
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,30,Ecuandureo,431,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,437,2,150,57,0,0,0,6,215
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,30,Ecuandureo,616,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,440,5,119,122,0,0,0,5,251
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,620,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,836,30,80,91,5,0,0,6,212
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,485,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,843,8,90,48,1,0,0,7,154
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,652,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,844,3,74,95,16,0,0,7,195
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,561,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,846,9,82,82,4,0,0,5,182
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,573,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,847,18,81,101,9,0,0,4,213
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,50,Lazaro Cardenas,518,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,848,18,83,92,2,0,0,7,202
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,655,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,849,17,98,90,6,0,0,5,216
16,14/11/2004,12,Ayuntamientos,16,0,3,C,Contigua,0,50,Lazaro Cardenas,655,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,849,8,84,133,6,0,0,1,232
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,653,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,850,21,123,79,8,0,0,0,231
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,613,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,852,22,116,81,7,0,0,4,230
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,50,Lazaro Cardenas,627,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,854,16,63,105,5,0,2,9,200
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,50,Lazaro Cardenas,576,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,857,41,108,56,4,0,0,5,214
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,50,Lazaro Cardenas,641,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,858,12,65,96,16,0,0,0,189
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,50,Lazaro Cardenas,735,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,860,44,80,71,6,0,0,5,206
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,54,Morelia,623,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1233,77,60,74,11,0,0,5,227
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,547,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,91,7,138,109,2,0,0,10,266
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,470,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,92,3,146,107,3,0,0,6,265
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,380,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,95,4,92,89,1,0,0,8,194
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,6,Apatzingan,489,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,96,2,118,101,1,0,0,14,236
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,419,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,97,8,93,94,0,0,0,0,195
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,714,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,100,9,172,134,1,0,0,2,318
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,382,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,102,8,86,92,0,0,0,0,186
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,6,Apatzingan,596,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,105,5,108,126,0,0,0,21,260
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,6,Apatzingan,519,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,108,5,112,90,0,0,2,5,214
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,10,Arteaga,547,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,173,10,111,200,14,0,0,1,336
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,10,Arteaga,368,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,176,2,71,151,1,0,0,1,226
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,11,Brise?as,587,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,184,30,127,144,4,44,0,9,358
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,12,Buenavista,626,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,191,22,158,133,0,9,0,3,325
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,12,Buenavista,371,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,194,3,106,84,0,7,0,0,200
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,12,Buenavista,528,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,205,2,91,98,0,1,0,7,199
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,12,Buenavista,543,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,209,2,109,149,0,2,0,7,269
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,12,Buenavista,359,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,212,9,121,100,0,2,0,2,234
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,14,Coahuayana,709,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,228,147,127,75,29,0,0,0,378
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,14,Coahuayana,620,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,232,9,126,176,57,0,0,4,372
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,15,Coalcoman,572,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,237,36,176,110,0,0,0,7,329
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,744,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1240,80,91,42,10,0,0,13,236
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,509,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1241,27,30,51,2,0,0,0,110
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,416,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1243,49,20,65,2,0,0,0,136
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,615,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1249,91,70,33,2,0,0,10,206
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,628,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1250,42,41,95,5,0,0,10,193
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,410,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1252,9,37,101,0,0,0,0,147
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,400,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1257,24,66,25,2,0,0,5,122
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,606,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1262,41,70,96,3,0,0,15,225
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,464,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1264,50,26,28,3,0,0,5,112
16,14/11/2004,12,Ayuntamientos,16,0,1,E,Extraordinaria,0,54,Morelia,746,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1264,82,90,77,7,0,0,21,277
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,396,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1273,20,91,14,7,0,0,11,143
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,720,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1276,80,59,49,9,0,0,18,215
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,708,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1277,52,44,98,8,0,0,8,210
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,54,Morelia,287,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1281,3,7,79,0,0,0,0,89
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,54,Morelia,694,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1283,77,74,69,8,0,0,7,235
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,54,Morelia,544,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,1286,41,62,71,5,0,0,13,192
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,394,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2178,39,52,84,2,1,3,6,187
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,697,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2182,98,72,103,20,3,0,7,303
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,692,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2187,92,70,112,12,3,0,7,296
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,437,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2190,47,55,68,11,1,0,2,184
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,456,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2191,64,72,68,6,5,0,10,225
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,582,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2194,53,81,86,11,1,0,5,237
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,582,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2194,49,84,95,17,0,0,10,255
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,586,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2196,25,71,95,13,1,0,3,208
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,585,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2200,56,65,101,12,0,0,7,241
16,14/11/2004,12,Ayuntamientos,16,0,2,C,Contigua,0,103,Uruapan,570,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2207,43,77,71,12,3,0,4,210
16,14/11/2004,12,Ayuntamientos,16,0,1,B,Basica,0,103,Uruapan,459,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2215,115,53,43,22,6,0,4,243
16,14/11/2004,12,Ayuntamientos,16,0,1,C,Contigua,0,103,Uruapan,460,AC,Casilla con resultados de acta de escrutinio y computo levantada en consejo,P,T,Urna tradicional,2215,91,73,65,21,4,0,11,265
