Numero,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PDCH,PFC,ALIANZA FRAYL.,JUSTA,No REGISTRADOS,Nulos,Anulados,month
102,TUXTLA GUTIERREZ,1670,C,162,60,32,2,2,1,3,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1671,B,186,86,34,1,2,2,1,0,0,2,3,,October
102,TUXTLA GUTIERREZ,1671,C,171,76,38,3,2,3,4,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1672,B,191,69,54,7,5,0,8,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1672,C,222,67,45,6,1,3,2,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1673,B,163,64,20,1,2,4,4,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1673,CA,183,48,22,3,0,5,2,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1673,CB,179,50,28,6,2,0,3,0,0,0,268,,October
102,TUXTLA GUTIERREZ,1674,B,168,67,27,2,3,1,4,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1674,C,178,63,31,2,3,2,1,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1675,B,192,32,16,0,3,0,5,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1675,C,182,47,7,0,1,1,1,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1676,B,202,58,17,2,2,1,2,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1676,C,197,59,21,2,1,5,3,0,0,2,3,,October
102,TUXTLA GUTIERREZ,1677,B,105,35,17,2,5,2,3,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1677,C,110,43,13,1,0,0,2,0,0,0,10,,October
102,TUXTLA GUTIERREZ,1678,B,128,68,24,3,0,1,2,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1678,C,154,63,22,0,3,2,1,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1679,B,177,70,24,2,3,0,8,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1679,C,185,96,28,2,0,0,8,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1680,B,199,73,25,2,5,3,13,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1680,C,213,62,22,4,4,2,9,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1681,B,205,59,36,5,3,0,3,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1681,C,195,64,35,5,4,1,3,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1682,B,168,41,36,3,1,0,3,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1682,CA,142,39,29,6,1,3,2,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1682,CB,132,42,29,4,2,0,0,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1683,B,132,68,24,3,2,3,1,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1683,CA,132,64,27,1,4,0,2,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1683,CB,138,59,44,4,1,1,0,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1684,B,163,92,37,4,3,1,4,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1684,C,160,111,28,9,3,3,2,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1685,B,237,66,23,5,0,2,3,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1685,CA,233,56,33,4,0,1,2,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1685,CB,224,78,41,3,2,2,5,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1686,B,122,83,28,1,0,0,4,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1686,CA,109,85,22,5,1,0,5,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1686,CB,114,70,36,5,0,0,1,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1687,B,112,61,31,4,2,1,0,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1687,C,126,57,41,2,4,0,0,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1688,B,126,79,38,1,0,0,2,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1688,C,152,43,42,2,2,2,0,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1689,B,135,42,33,5,1,0,1,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1689,CA,119,43,29,5,1,0,5,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1689,CB,141,48,25,5,3,0,3,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1690,B,126,62,26,2,0,1,1,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1690,CA,101,40,42,6,3,0,1,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1690,CB,90,58,27,4,3,3,1,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1691,B,167,80,43,4,2,6,0,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1691,C,186,68,36,1,1,2,0,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1692,B,149,45,30,2,2,1,3,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1692,C,136,51,28,6,1,1,2,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1693,B,137,60,35,4,2,0,4,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1693,C,142,88,48,3,0,3,3,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1694,B,148,63,21,4,3,0,4,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1694,C,144,53,27,0,2,1,2,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1695,B,192,73,25,0,1,0,3,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1695,C,193,74,24,2,0,2,3,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1696,B,158,56,13,6,1,1,3,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1696,C,145,57,25,7,4,0,4,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1697,B,126,39,17,3,0,3,4,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1697,C,132,31,26,1,1,1,1,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1698,B,199,56,31,1,2,1,6,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1698,CA,227,63,25,1,1,2,6,0,0,1,1,,October
102,TUXTLA GUTIERREZ,1698,CB,216,78,36,0,2,3,1,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1699,B,289,67,22,0,5,1,1,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1699,C,265,71,24,2,2,0,4,0,0,0,12,,October
102,TUXTLA GUTIERREZ,1700,B,191,39,28,0,6,4,3,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1700,CA,178,53,40,2,4,3,0,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1700,CB,183,39,33,2,4,1,1,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1701,B,109,108,25,1,1,1,1,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1701,C,114,91,29,2,0,0,0,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1702,B,168,121,30,3,1,1,3,0,0,0,12,,October
102,TUXTLA GUTIERREZ,1702,C,158,125,34,3,5,3,2,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1703,B,99,141,16,3,0,3,2,0,0,0,13,,October
102,TUXTLA GUTIERREZ,1703,CA,96,135,15,5,1,0,3,0,0,1,6,,October
102,TUXTLA GUTIERREZ,1703,CB,100,112,15,6,0,2,4,0,0,0,18,,October
102,TUXTLA GUTIERREZ,1704,B,90,105,15,2,0,2,2,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1704,CA,100,77,21,3,0,0,3,0,0,0,10,,October
102,TUXTLA GUTIERREZ,1704,CB,96,85,13,4,4,0,1,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1705,B,106,146,19,2,2,1,6,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1705,C,128,133,35,2,1,4,2,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1706,B,134,80,21,2,2,0,0,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1706,CA,103,97,28,0,1,0,2,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1706,CB,128,84,16,0,2,0,3,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1707,B,236,40,46,5,6,2,1,0,0,2,4,,October
102,TUXTLA GUTIERREZ,1707,CA,213,53,29,2,3,2,2,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1707,CB,234,63,40,2,2,1,7,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1708,B,147,60,30,3,1,0,5,0,0,1,3,,October
102,TUXTLA GUTIERREZ,1708,CA,157,44,42,1,4,1,2,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1708,CB,147,61,28,0,1,1,4,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1709,B,202,41,27,5,4,0,3,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1709,CA,170,50,15,1,0,1,2,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1709,CB,160,42,21,6,1,0,2,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1710,B,100,46,17,1,1,4,1,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1710,C,106,36,27,0,0,0,0,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1711,B,131,54,31,1,1,4,3,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1711,C,144,38,25,5,1,0,1,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1712,B,146,84,19,6,2,1,1,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1712,C,118,81,37,16,3,1,2,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1713,B,86,52,43,4,1,1,1,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1713,CA,76,56,48,4,2,1,1,0,0,0,8,,October
102,TUXTLA GUTIERREZ,1713,CB,79,48,38,2,4,1,2,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1714,B,124,73,48,6,1,6,0,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1714,CA,119,50,45,8,5,3,2,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1714,CB,111,63,34,8,1,0,4,0,0,0,10,,October
102,TUXTLA GUTIERREZ,1715,B,138,97,41,5,2,1,2,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1715,C,121,99,55,3,2,1,3,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1716,B,84,68,35,1,2,0,4,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1716,CA,93,58,28,0,1,1,0,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1716,CB,88,68,25,2,1,0,4,0,0,1,9,,October
102,TUXTLA GUTIERREZ,1717,B,120,102,30,3,1,0,5,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1717,CA,105,108,34,0,0,0,4,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1717,CB,133,103,27,3,0,1,5,0,0,1,11,,October
102,TUXTLA GUTIERREZ,1718,B,94,63,27,4,1,1,2,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1718,C,129,64,23,1,1,1,2,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1719,B,122,49,42,0,0,0,1,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1719,C,107,44,40,1,0,1,0,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1720,B,144,65,52,2,1,0,9,0,0,0,8,,October
102,TUXTLA GUTIERREZ,1720,C,140,53,60,0,0,2,5,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1721,B,121,36,21,3,4,0,4,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1721,CA,80,42,23,4,1,1,4,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1721,CB,102,45,22,1,2,0,2,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1722,B,111,63,21,4,2,1,1,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1722,C,86,78,35,4,6,1,0,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1723,B,138,54,27,5,0,1,1,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1723,CA,126,49,22,0,2,0,4,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1723,CB,149,47,22,1,1,2,0,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1724,B,165,57,38,5,2,0,2,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1724,C,180,70,41,4,2,1,2,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1725,B,88,45,30,1,3,0,1,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1725,CA,89,41,42,3,2,1,0,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1725,CB,97,47,34,6,1,0,1,0,0,0,3,,October
102,TUXTLA GUTIERREZ,1726,B,132,59,30,3,0,1,4,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1726,CA,118,82,21,1,2,1,1,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1726,CB,109,54,28,3,4,2,0,0,0,0,11,,October
102,TUXTLA GUTIERREZ,1727,B,142,83,32,3,5,1,3,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1727,C,141,66,36,3,3,0,3,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1728,B,80,59,20,4,0,0,1,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1728,C,81,55,22,5,2,0,1,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1729,B,107,70,35,3,2,0,0,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1729,CA,82,85,27,4,1,1,1,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1729,CB,87,74,33,3,3,0,1,0,0,2,6,,October
102,TUXTLA GUTIERREZ,1730,B,142,97,45,6,2,1,1,0,0,0,8,,October
102,TUXTLA GUTIERREZ,1730,CA,127,85,44,3,3,0,2,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1730,CB,131,90,31,2,0,2,2,0,0,0,12,,October
102,TUXTLA GUTIERREZ,1731,B,111,66,41,6,3,1,4,0,0,1,6,,October
102,TUXTLA GUTIERREZ,1731,CA,81,76,29,6,1,1,3,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1731,CB,97,59,38,5,1,5,3,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1732,B,70,110,36,2,1,1,4,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1732,CA,46,138,27,2,1,2,1,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1732,CB,61,123,29,1,1,6,2,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1733,B,107,60,28,0,3,0,3,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1733,CA,128,91,29,4,0,0,0,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1733,CB,120,77,22,1,3,0,0,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1734,B,131,66,33,2,4,1,2,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1734,C,128,58,20,5,2,3,2,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1735,B,121,110,33,4,2,1,1,0,0,0,11,,October
102,TUXTLA GUTIERREZ,1735,CA,94,113,24,5,2,1,0,0,0,1,4,,October
102,TUXTLA GUTIERREZ,1735,CB,102,111,36,2,1,0,0,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1735,CC,91,120,31,1,1,0,1,0,0,0,10,,October
102,TUXTLA GUTIERREZ,1736,B,146,87,20,0,1,0,3,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1736,CA,126,92,24,2,3,1,1,0,0,1,4,,October
102,TUXTLA GUTIERREZ,1736,CB,125,78,22,2,3,2,3,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1736,CC,152,69,25,1,3,1,6,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1737,B,64,88,9,1,2,0,4,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1737,CA,73,96,14,2,1,0,1,0,0,2,11,,October
102,TUXTLA GUTIERREZ,1737,CB,60,91,27,1,1,1,2,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1738,B,134,168,12,3,0,0,1,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1738,C,108,174,10,1,1,1,2,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1739,B,94,141,10,1,0,0,4,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1739,C,81,123,12,2,1,1,2,0,0,0,9,,October
102,TUXTLA GUTIERREZ,1740,B,124,97,40,1,3,1,2,0,0,0,10,,October
102,TUXTLA GUTIERREZ,1740,C,115,94,35,1,2,0,7,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1741,B,130,79,50,5,2,0,2,0,0,0,11,,October
102,TUXTLA GUTIERREZ,1741,C,147,63,43,5,4,2,1,0,0,0,14,,October
102,TUXTLA GUTIERREZ,1742,B,59,65,37,0,1,0,0,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1742,CA,64,96,30,9,0,0,2,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1742,CB,76,91,30,2,4,1,1,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1743,B,87,89,28,5,0,0,1,0,0,0,7,,October
102,TUXTLA GUTIERREZ,1743,CA,66,82,30,7,1,0,1,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1743,CB,71,71,25,9,0,0,1,0,0,1,4,,October
102,TUXTLA GUTIERREZ,1744,B,96,126,32,0,3,1,2,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1744,CA,94,129,23,2,3,0,0,0,0,0,6,,October
102,TUXTLA GUTIERREZ,1744,CB,78,144,23,4,1,0,0,0,0,0,11,,October
102,TUXTLA GUTIERREZ,1745,B,110,87,27,4,0,0,1,0,0,3,13,,October
102,TUXTLA GUTIERREZ,1745,C,132,80,23,4,0,0,0,0,0,0,12,,October
102,TUXTLA GUTIERREZ,1746,B,72,93,22,7,1,2,1,0,0,0,17,,October
102,TUXTLA GUTIERREZ,1746,C,43,98,18,2,0,0,2,0,0,0,13,,October
102,TUXTLA GUTIERREZ,1747,B,133,120,17,9,3,2,3,0,0,0,10,,October
102,TUXTLA GUTIERREZ,1747,C,114,103,25,10,3,7,2,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1748,B,23,285,5,2,0,0,1,0,0,0,8,,October
102,TUXTLA GUTIERREZ,1749,B,125,46,25,2,0,0,1,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1749,CA,163,42,18,3,2,1,0,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1749,CB,130,54,15,2,2,0,0,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1750,B,96,100,30,3,0,0,1,0,0,0,5,,October
102,TUXTLA GUTIERREZ,1750,CA,74,120,21,3,0,2,0,0,0,0,1,,October
102,TUXTLA GUTIERREZ,1750,CB,104,93,31,2,2,1,2,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1751,B,86,56,17,7,2,0,0,0,0,0,0,,October
102,TUXTLA GUTIERREZ,1751,C,86,37,31,6,1,0,1,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1752,B,56,76,12,2,8,1,0,0,0,0,4,,October
102,TUXTLA GUTIERREZ,1753,B,42,82,13,4,8,1,1,0,0,0,2,,October
102,TUXTLA GUTIERREZ,1754,B,172,55,29,1,1,0,0,0,0,0,1,,October
,,,,,,,,,,,,,,,,October
103,TUZANTAN,1755,B,169,166,18,0,5,4,62,0,0,0,6,,October
103,TUZANTAN,1755,C,187,133,22,0,5,3,56,0,0,2,3,,October
103,TUZANTAN,1756,B,9,164,22,0,1,1,117,0,0,1,15,,October
103,TUZANTAN,1757,B,174,100,132,0,1,0,2,0,0,2,19,,October
103,TUZANTAN,1758,B,40,136,61,0,4,1,35,0,0,1,21,,October
103,TUZANTAN,1759,B,64,82,9,0,1,0,47,0,0,1,14,,October
103,TUZANTAN,1759,EX,114,184,20,0,7,0,6,0,0,4,24,,October
103,TUZANTAN,1760,B,32,67,42,0,5,1,173,0,0,3,30,,October
103,TUZANTAN,1761,B,76,93,30,0,2,1,50,0,0,0,12,,October
103,TUZANTAN,1762,B,68,114,30,0,10,1,160,0,0,1,13,,October
103,TUZANTAN,1763,B,14,100,6,0,3,0,40,0,0,0,14,,October
103,TUZANTAN,1764,B,24,157,45,0,1,2,64,0,0,1,12,,October
103,TUZANTAN,1764,C,22,122,50,0,3,1,87,0,0,1,14,,October
103,TUZANTAN,1765,B,93,203,6,0,26,0,17,0,0,0,24,,October
103,TUZANTAN,1766,B,69,135,18,0,4,2,56,0,0,0,9,,October
103,TUZANTAN,1767,B,86,109,10,0,2,0,1,0,0,0,9,,October
103,TUZANTAN,1767,C,64,115,15,0,1,1,5,0,0,0,20,,October
103,TUZANTAN,1768,B,38,121,24,0,2,1,3,0,0,0,7,,October
103,TUZANTAN,1769,B,19,124,25,0,21,0,31,0,0,0,13,,October
103,TUZANTAN,1769,C,32,99,20,0,16,0,56,0,0,2,10,,October
103,TUZANTAN,1770,B,48,129,7,0,62,2,9,0,0,0,9,,October
103,TUZANTAN,1770,C,36,128,9,0,71,0,9,0,0,0,8,,October
103,TUZANTAN,1770,EX,4,82,4,0,2,0,63,0,0,0,5,,October
,,,,,,,,,,,,,,,,October
104,TZIMOL,1771,B,46,220,61,0,0,0,5,0,0,0,23,,October
104,TZIMOL,1771,C,38,208,52,0,0,0,7,0,0,0,22,,October
104,TZIMOL,1772,B,57,177,38,0,0,0,1,0,0,0,13,,October
104,TZIMOL,1773,B,57,133,168,0,0,0,3,0,0,0,17,,October
104,TZIMOL,1774,B,111,65,169,0,0,0,6,0,0,0,13,,October
104,TZIMOL,1775,B,30,160,28,0,0,0,0,0,0,0,14,,October
104,TZIMOL,1775,C,29,150,13,0,0,0,0,0,0,0,5,,October
104,TZIMOL,1776,B,47,141,20,0,0,0,3,0,0,0,15,,October
104,TZIMOL,1776,C,45,143,24,0,0,0,2,0,0,0,13,,October
104,TZIMOL,1777,B,75,250,7,0,0,0,0,0,0,0,22,,October
104,TZIMOL,1777,EX,49,65,51,0,0,0,0,0,0,0,30,,October
,,,,,,,,,,,,,,,,October
105,UNION JUAREZ,1778,B,0,215,222,12,0,1,0,0,0,2,25,,October
105,UNION JUAREZ,1778,C,0,217,221,8,0,2,0,0,0,0,20,,October
105,UNION JUAREZ,1779,B,0,136,169,3,0,1,0,0,0,0,18,,October
105,UNION JUAREZ,1779,C,0,158,141,3,0,0,0,0,0,0,17,,October
105,UNION JUAREZ,1780,B,0,270,201,13,0,3,0,0,0,0,15,,October
105,UNION JUAREZ,1781,B,0,141,127,29,0,0,0,0,0,0,14,,October
105,UNION JUAREZ,1781,C,0,133,116,49,0,0,0,0,0,0,3,,October
105,UNION JUAREZ,1782,B,0,129,121,9,0,0,0,0,0,0,13,,October
105,UNION JUAREZ,1782,C,0,143,132,15,0,0,0,0,0,0,8,,October
105,UNION JUAREZ,1783,B,0,173,185,16,0,0,0,0,0,2,10,,October
105,UNION JUAREZ,1784,B,0,121,162,78,0,5,0,0,0,2,17,,October
105,UNION JUAREZ,1784,C,0,122,171,93,0,2,0,0,0,4,16,,October
105,UNION JUAREZ,1785,B,0,92,92,58,0,1,0,0,0,0,9,,October
105,UNION JUAREZ,1785,C,0,89,106,47,0,2,0,0,0,0,9,,October
,,,,,,,,,,,,,,,,October
106,VENUSTIANO CARRANZA,1786,B,0,49,166,0,0,0,0,0,0,0,16,,October
106,VENUSTIANO CARRANZA,1786,C,0,64,153,0,0,0,0,0,0,0,0,,October
106,VENUSTIANO CARRANZA,1787,B,0,124,155,4,0,0,0,0,0,0,7,,October
106,VENUSTIANO CARRANZA,1787,C,0,106,140,3,0,0,0,0,0,0,10,,October
106,VENUSTIANO CARRANZA,1788,B,0,176,161,3,0,0,0,0,0,0,5,,October
106,VENUSTIANO CARRANZA,1788,C,0,184,142,3,0,0,0,0,0,0,11,,October
106,VENUSTIANO CARRANZA,1789,B,0,93,150,2,0,0,0,0,0,0,13,,October
106,VENUSTIANO CARRANZA,1789,C,0,101,168,1,0,0,0,0,0,0,17,,October
106,VENUSTIANO CARRANZA,1790,B,0,125,148,6,0,0,0,0,0,0,17,,October
106,VENUSTIANO CARRANZA,1790,C,0,143,160,0,0,0,0,0,0,0,20,,October
106,VENUSTIANO CARRANZA,1791,B,0,141,146,3,0,0,0,0,0,0,13,,October
106,VENUSTIANO CARRANZA,1791,C,0,161,136,1,0,0,0,0,0,0,14,,October
106,VENUSTIANO CARRANZA,1792,B,0,127,129,2,0,0,0,0,0,0,0,,October
106,VENUSTIANO CARRANZA,1792,C,0,167,118,1,0,0,0,0,0,0,9,,October
106,VENUSTIANO CARRANZA,1793,B,0,175,65,8,0,0,0,0,0,0,20,,October
106,VENUSTIANO CARRANZA,1793,C,0,158,75,7,0,0,0,0,0,0,26,,October
106,VENUSTIANO CARRANZA,1794,B,0,101,131,0,0,0,0,0,0,0,27,,October
106,VENUSTIANO CARRANZA,1794,C,0,140,98,4,0,0,0,0,0,0,25,,October
106,VENUSTIANO CARRANZA,1795,B,0,177,63,0,0,0,0,0,0,0,10,,October
106,VENUSTIANO CARRANZA,1795,C,0,0,0,0,0,0,0,0,0,0,0,anulada T.E.E.,October
106,VENUSTIANO CARRANZA,1796,B,0,86,127,1,0,0,0,0,0,0,15,,October
106,VENUSTIANO CARRANZA,1796,C,0,95,155,0,0,0,0,0,0,0,9,,October
106,VENUSTIANO CARRANZA,1796,EX,0,243,44,4,0,0,0,0,0,0,17,,October
106,VENUSTIANO CARRANZA,1797,B,0,0,0,0,0,0,0,0,0,0,0,anulada T.E.E.,October
106,VENUSTIANO CARRANZA,1797,C,0,136,152,4,0,0,0,0,0,0,27,,October
106,VENUSTIANO CARRANZA,1798,B,0,172,80,6,0,0,0,0,0,0,7,,October
106,VENUSTIANO CARRANZA,1798,CA,0,138,67,4,0,0,0,0,0,0,14,,October
106,VENUSTIANO CARRANZA,1798,CB,0,146,56,1,0,0,0,0,0,0,15,,October
106,VENUSTIANO CARRANZA,1799,B,0,147,85,5,0,0,0,0,0,0,16,,October
106,VENUSTIANO CARRANZA,1799,C,0,136,74,12,0,0,0,0,0,0,12,,October
106,VENUSTIANO CARRANZA,1800,B,0,95,49,6,0,0,0,0,0,0,12,,October
106,VENUSTIANO CARRANZA,1800,C,0,0,0,0,0,0,0,0,0,0,0,anulada T.E.E.,October
106,VENUSTIANO CARRANZA,1801,B,0,107,37,2,0,0,0,0,0,0,7,,October
106,VENUSTIANO CARRANZA,1801,C,0,94,36,1,0,0,0,0,0,2,5,,October
106,VENUSTIANO CARRANZA,1802,B,0,115,55,3,0,0,0,0,0,0,10,,October
106,VENUSTIANO CARRANZA,1802,C,0,0,0,0,0,0,0,0,0,0,0,anulada T.E.E.,October
106,VENUSTIANO CARRANZA,1803,B,0,36,50,1,0,0,0,0,0,0,5,,October
106,VENUSTIANO CARRANZA,1804,B,0,30,276,4,0,0,0,0,0,0,6,,October
106,VENUSTIANO CARRANZA,1804,C,0,22,279,1,0,0,0,0,0,0,16,,October
106,VENUSTIANO CARRANZA,1805,B,0,181,114,2,0,0,0,0,0,0,25,,October
106,VENUSTIANO CARRANZA,1805,C,0,157,119,5,0,0,0,0,0,0,23,,October
106,VENUSTIANO CARRANZA,1806,B,0,184,87,22,0,0,0,0,0,0,28,,October
106,VENUSTIANO CARRANZA,1806,C,0,222,87,19,0,0,0,0,0,0,25,,October
106,VENUSTIANO CARRANZA,1807,B,0,165,52,19,0,0,0,0,0,4,18,,October
106,VENUSTIANO CARRANZA,1807,C,0,146,59,20,0,0,0,0,0,0,17,,October
106,VENUSTIANO CARRANZA,1808,B,0,325,45,8,0,0,0,0,0,0,21,,October
106,VENUSTIANO CARRANZA,1808,EX,0,5,32,1,0,0,0,0,0,0,3,,October
