municipality,section,PAN,PRI,PRD,PartCardenista,PT,total,uniqueid,valid,year,month,PVEM,listanominal,turnout,PRD_PT_PC_PVEM_PAS_PSN,PRI_PVEM,PC,PANAL,PAS,PRD_PT,PRD_PT_PC,PRD_PC,PAN_PRI,PAN_PRI_PVEM,PAN_PVEM,PAN_PVEM_PANAL,PAN_PANAL,PRI_PVEM_PANAL,PAN_PRI_PVEM_PANAL,PAN_PRI_PANAL,PRI_PRD_PVEM_PC_PANAL,PT_PC,PRD_PT_PMC,MC,MORENA,PES,PAN_PRD_MC,PAN_MC,PAN_PRD,PRD_MC,PRD_PVEM,PT_MORENA,CI_1,CI_2,PH,PRD_PT_PANAL,PRD_PT_PANAL_PES,PRD_PANAL,PRD_PANAL_PES,PT_PANAL_PH,PAN_PH,PAN_PRD_PT,PRD_PES,PRD_PT_PES,PT_PES_PH,PT_PES,PRD_PT_PANAL_PH,PRD_PT_PH,PT_MC,PT_PH,PAN_PT,PAN_PRI_PRD_PANAL_PH_PES,PAN_PRD_PT_PANAL_PES,PAN_PRD_PT_PANAL_PH,PAN_PRD_PANAL,PRI_PT_PVEM
APATZINGAN,100,95,0,56,NA,0,354,16006,348,2015,June,0,701,0.504992842674255,NA,111,NA,13,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,18,22,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,NA,NA
APATZINGAN,129,45,0,110,NA,0,294,16006,270,2015,June,0,828,0.355072468519211,NA,0,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,76,29,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,2665,24,0,24,NA,0,80,16006,76,2015,June,0,323,0.247678011655807,NA,0,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,22,2,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,126,84,0,53,NA,0,173,16006,164,2015,June,0,477,0.362683445215225,NA,0,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,16,2,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,93,130,0,32,NA,0,381,16006,366,2015,June,0,728,0.523351669311523,NA,98,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,41,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,NA,NA
APATZINGAN,110,94,0,189,NA,0,416,16006,393,2015,June,0,1505,0.276411950588226,NA,0,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,25,49,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,99,97,0,94,NA,0,500,16006,473,2015,June,0,1049,0.476644426584244,NA,153,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,15,54,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,NA,NA
APATZINGAN,65,156,0,129,NA,0,650,16006,633,2015,June,0,1511,0.430178701877594,NA,161,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,36,45,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,0,0,0,0,NA,NA
APATZINGAN,101,85,0,38,NA,0,168,16006,157,2015,June,0,1721,0.0976176634430885,NA,0,NA,13,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,9,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,128,12,0,64,NA,0,96,16006,90,2015,June,0,368,0.260869562625885,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,10,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,94,152,0,63,NA,0,481,16006,458,2015,June,0,927,0.518878102302551,NA,112,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,18,48,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,NA,NA
APATZINGAN,70,99,0,53,NA,0,372,16006,364,2015,June,0,977,0.380757421255112,NA,113,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,17,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,NA,NA
APATZINGAN,109,177,0,166,NA,0,467,16006,454,2015,June,0,1477,0.31618145108223,NA,0,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,27,63,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,79,129,0,59,NA,0,444,16006,430,2015,June,0,840,0.528571426868439,NA,143,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,25,18,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,NA,NA
APATZINGAN,66,165,0,188,NA,0,723,16006,686,2015,June,0,1615,0.447678029537201,NA,141,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,44,40,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,0,0,0,0,NA,NA
APATZINGAN,84,122,0,136,NA,0,780,16006,741,2015,June,0,1588,0.491183876991272,NA,217,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,17,13,144,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,NA,NA
APATZINGAN,74,145,0,148,NA,0,710,16006,691,2015,June,0,1264,0.561708867549896,NA,262,NA,6,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,27,13,28,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,NA,NA
APATZINGAN,2661,31,0,90,NA,0,168,16006,158,2015,June,0,396,0.424242436885834,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,8,21,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,104,98,0,96,NA,0,362,16006,355,2015,June,0,1186,0.305227667093277,NA,0,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,20,127,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,98,141,0,105,NA,0,478,16006,470,2015,June,0,900,0.531111121177673,NA,120,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,11,33,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,NA,NA
APATZINGAN,63,144,0,166,NA,0,823,16006,789,2015,June,0,2042,0.403036236763,NA,274,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,32,39,24,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,NA,NA
APATZINGAN,90,145,0,64,NA,0,416,16006,406,2015,June,0,770,0.540259718894958,NA,121,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,21,15,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,NA,NA
APATZINGAN,2660,19,0,33,NA,0,118,16006,103,2015,June,0,397,0.2972292304039,NA,0,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,40,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,67,118,0,52,NA,0,404,16006,385,2015,June,0,863,0.46813440322876,NA,109,NA,8,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,19,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,NA,NA
APATZINGAN,86,143,0,53,NA,0,415,16006,402,2015,June,0,727,0.570839047431946,NA,97,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,18,23,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,NA,NA
APATZINGAN,89,187,0,71,NA,0,541,16006,520,2015,June,0,1046,0.517208397388458,NA,132,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20,37,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,NA,NA
APATZINGAN,92,188,0,52,NA,0,480,16006,469,2015,June,0,808,0.594059407711029,NA,136,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,18,32,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,NA,NA
APATZINGAN,60,131,0,124,NA,0,724,16006,684,2015,June,0,1721,0.420685648918152,NA,231,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,17,52,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,0,0,0,0,NA,NA
APATZINGAN,102,0,0,0,NA,0,0,16006,0,2015,June,0,666,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,113,444,0,263,NA,0,1178,16006,1109,2015,June,0,4866,0.242087960243225,NA,0,NA,11,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,31,138,222,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,106,96,0,137,NA,0,406,16006,378,2015,June,0,1111,0.365436553955078,NA,0,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,128,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,80,202,0,99,NA,0,564,16006,547,2015,June,0,1066,0.5290806889534,NA,174,NA,4,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,9,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,NA,NA
APATZINGAN,103,56,0,53,NA,0,257,16006,241,2015,June,0,641,0.400936037302017,NA,0,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,122,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,83,118,0,79,NA,0,473,16006,447,2015,June,0,981,0.482161074876785,NA,104,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,20,39,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,NA,NA
APATZINGAN,75,160,0,98,NA,0,551,16006,531,2015,June,0,1013,0.543928921222687,NA,148,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,30,22,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,NA,NA
APATZINGAN,115,163,0,98,NA,0,388,16006,350,2015,June,0,1268,0.305993676185608,NA,0,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,22,52,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,116,58,0,188,NA,0,298,16006,280,2015,June,0,1079,0.276181638240814,NA,0,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,20,6,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,2662,53,0,60,NA,0,139,16006,134,2015,June,0,552,0.251811593770981,NA,0,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,7,4,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,78,142,0,118,NA,0,690,16006,661,2015,June,0,1425,0.484210520982742,NA,153,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,19,41,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,NA,NA
APATZINGAN,130,11,0,18,NA,0,36,16006,32,2015,June,0,157,0.229299366474152,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,85,181,0,69,NA,0,574,16006,557,2015,June,0,953,0.602308511734009,NA,162,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11,20,65,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,NA,NA
APATZINGAN,69,260,0,98,NA,0,748,16006,728,2015,June,0,1207,0.619718313217163,NA,169,NA,17,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,15,39,51,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,NA,NA
APATZINGAN,112,212,0,179,NA,0,583,16006,543,2015,June,0,1941,0.300360649824142,NA,0,NA,9,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,25,44,74,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,97,147,0,32,NA,0,392,16006,379,2015,June,0,703,0.557610213756561,NA,90,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,15,39,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,NA,NA
APATZINGAN,95,147,0,34,NA,0,358,16006,353,2015,June,0,630,0.568253993988037,NA,113,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,6,11,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,NA,NA
APATZINGAN,68,202,0,117,NA,0,753,16006,727,2015,June,0,1531,0.491835415363312,NA,187,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,31,62,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,NA,NA
APATZINGAN,64,153,0,143,NA,0,715,16006,682,2015,June,0,1525,0.468852460384369,NA,225,NA,2,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,18,26,55,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,0,0,0,NA,NA
APATZINGAN,123,3,0,21,NA,0,36,16006,36,2015,June,0,224,0.160714283585548,NA,0,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,3,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,108,157,0,159,NA,0,460,16006,423,2015,June,0,1635,0.281345576047897,NA,0,NA,7,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,43,44,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,131,18,0,30,NA,0,51,16006,49,2015,June,0,131,0.389312982559204,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,58,90,0,97,NA,0,449,16006,433,2015,June,0,1026,0.437621831893921,NA,154,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,14,13,21,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,NA,NA
APATZINGAN,2663,15,0,36,NA,0,56,16006,53,2015,June,0,153,0.366013079881668,NA,0,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,2664,4,0,18,NA,0,38,16006,38,2015,June,0,229,0.16593886911869,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,1,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,121,52,0,126,NA,0,269,16006,246,2015,June,0,997,0.269809424877167,NA,0,NA,12,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,23,14,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,127,19,0,57,NA,0,151,16006,144,2015,June,0,527,0.286527514457703,NA,0,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,55,8,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APATZINGAN,88,168,0,80,NA,0,591,16006,561,2015,June,0,1135,0.520704865455627,NA,157,NA,5,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,12,18,49,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,NA,NA
APATZINGAN,96,117,0,76,NA,0,516,16006,493,2015,June,0,993,0.51963746547699,NA,179,NA,1,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,10,68,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,NA,NA
APATZINGAN,59,178,0,149,NA,0,701,16006,675,2015,June,0,1506,0.46547144651413,NA,230,NA,3,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,24,20,29,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,NA,NA
APATZINGAN,76,143,0,77,NA,0,486,16006,466,2015,June,0,1023,0.475073307752609,NA,145,NA,10,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,9,30,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,NA,NA
APATZINGAN,71,129,0,89,NA,0,538,16006,516,2015,June,0,1315,0.409125477075577,NA,192,NA,22,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,19,14,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,NA,NA
APATZINGAN,111,413,0,154,NA,0,881,16006,839,2015,June,0,2473,0.35624748468399,NA,0,NA,14,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,46,178,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APORO,132,288,0,0,NA,79,857,16007,841,2015,June,0,1057,0.810785233974457,NA,303,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,14,19,NA,0,0,NA,NA,NA,0,NA,0,0,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APORO,134,83,0,0,NA,5,201,16007,194,2015,June,0,246,0.817073166370392,NA,55,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,NA,0,0,NA,NA,NA,0,NA,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APORO,133,267,0,0,NA,18,705,16007,683,2015,June,0,908,0.776431739330292,NA,240,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,25,19,NA,0,0,NA,NA,NA,0,NA,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
APORO,135,125,0,0,NA,40,312,16007,298,2015,June,0,351,0.888888895511627,NA,99,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,10,NA,0,0,NA,NA,NA,0,NA,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,147,131,16,0,NA,0,1987,16008,1987,2015,June,249,1925,1.03220784664154,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,44,0,NA,0,0,NA,NA,NA,0,NA,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,143,36,17,0,NA,0,1211,16008,1211,2015,June,343,1030,1.17572820186615,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,24,0,NA,0,0,NA,NA,NA,0,NA,0,791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,141,313,113,0,NA,0,1788,16008,1788,2015,June,361,1185,1.50886070728302,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,0,NA,0,0,NA,NA,NA,0,NA,0,987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,144,0,0,0,NA,0,0,16008,0,2015,June,0,692,0,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,138,5,28,0,NA,0,938,16008,938,2015,June,207,853,1.09964835643768,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,32,1,NA,0,0,NA,NA,NA,0,NA,0,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,137,27,159,0,NA,0,2281,16008,2281,2015,June,681,1925,1.18493509292603,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,26,0,NA,0,0,NA,NA,NA,0,NA,1,1383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,142,255,124,0,NA,0,3684,16008,3684,2015,June,1215,2280,1.61578953266144,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,24,0,NA,0,0,NA,NA,NA,0,NA,0,2059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,136,31,84,0,NA,0,1213,16008,1213,2015,June,375,1019,1.19038271903992,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,NA,0,0,NA,NA,NA,0,NA,0,719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,139,368,190,0,NA,0,2443,16008,2443,2015,June,496,1901,1.28511309623718,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,11,0,NA,0,0,NA,NA,NA,0,NA,3,1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,145,203,93,0,NA,0,1747,16008,1747,2015,June,409,1510,1.15695369243622,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,15,0,NA,0,0,NA,NA,NA,0,NA,0,1027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,140,12,18,0,NA,0,1435,16008,1435,2015,June,112,1572,0.912849843502045,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,50,0,NA,0,0,NA,NA,NA,0,NA,1,1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,148,405,60,0,NA,0,1920,16008,1920,2015,June,357,1081,1.77613317966461,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,0,NA,0,0,NA,NA,NA,0,NA,0,1095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
AQUILA,146,30,40,0,NA,0,637,16008,637,2015,June,226,953,0.668415546417236,NA,0,NA,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,0,0,NA,NA,NA,0,NA,0,341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA
