CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,C_COMUN_PAN_PRD,C_COMUN_PAN_MC,C_COMUN_PRD_PVEM,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1977,E,3,3,E03C03,42,45,26,40,57,18,9,76,20,,,,3,0,0,1,3,,,,,,340,0,31,371,662,Grupo de Recuento,,,http://iem.org.mx/actas/D1977E03C03.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1977,E,3,4,E03C04,51,43,30,32,47,15,15,77,15,,,,0,1,0,0,0,,,,,,326,1,34,361,662,Grupo de Recuento,,,http://iem.org.mx/actas/D1977E03C04.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1977,E,4,0,E04,21,32,50,104,84,18,9,37,6,,,,1,4,0,0,4,,,,,,370,0,28,398,693,Acta casilla,,,http://iem.org.mx/actas/D1977E04.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1977,E,4,1,E04C01,27,48,27,60,47,20,3,50,13,,,,0,1,0,0,5,,,,,,301,0,25,326,693,Grupo de Recuento,,,http://iem.org.mx/actas/D1977E04C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1977,E,4,2,E04C02,21,32,50,76,74,21,8,48,9,,,,1,2,0,0,2,,,,,,344,0,29,373,693,Grupo de Recuento,,,http://iem.org.mx/actas/D1977E04C02.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1977,E,4,3,E04C03,17,37,40,63,65,22,5,39,12,,,,0,1,0,1,2,,,,,,304,0,16,320,692,Grupo de Recuento,,,http://iem.org.mx/actas/D1977E04C03.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1977,E,4,4,E04C04,24,24,36,65,67,16,17,48,11,,,,0,0,1,0,5,,,,,,314,1,22,337,692,Acta casilla,,,http://iem.org.mx/actas/D1977E04C04.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1978,B,1,0,B,7,18,39,85,42,59,3,27,1,,,,0,4,0,0,4,,,,,,289,0,9,298,473,Grupo de Recuento,,,http://iem.org.mx/actas/D1978B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1978,C,1,0,C01,6,21,16,98,59,53,5,31,2,,,,0,1,0,0,6,,,,,,298,0,15,313,472,Grupo de Recuento,,,http://iem.org.mx/actas/D1978C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1978,E,1,0,E01,13,26,23,22,42,5,9,41,9,,,,0,0,0,0,1,,,,,,191,0,13,204,418,Grupo de Recuento,,,http://iem.org.mx/actas/D1978E01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,1978,E,1,1,E01C01,14,31,17,12,34,15,10,54,11,,,,1,2,0,0,2,,,,,,203,0,8,211,418,Grupo de Recuento,,,http://iem.org.mx/actas/D1978E01C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2678,B,1,0,B,21,36,16,25,38,3,5,56,15,,,,0,0,0,0,1,,,,,,216,0,14,230,633,Grupo de Recuento,,,http://iem.org.mx/actas/D2678B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2678,C,1,0,C01,27,28,14,26,38,5,5,47,15,,,,0,0,0,0,3,,,,,,208,0,13,221,633,Grupo de Recuento,,,http://iem.org.mx/actas/D2678C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2679,B,1,0,B,102,87,9,20,34,14,8,63,12,,,,0,0,1,0,4,,,,,,354,0,33,387,557,Grupo de Recuento,,,http://iem.org.mx/actas/D2679B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2679,C,1,0,C01,95,94,18,18,28,17,13,76,16,,,,1,1,0,0,0,,,,,,377,1,20,398,557,Grupo de Recuento,,,http://iem.org.mx/actas/D2679C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2680,B,1,0,B,27,29,17,11,45,9,6,53,11,,,,1,2,0,0,2,,,,,,213,0,25,238,434,Grupo de Recuento,,,http://iem.org.mx/actas/D2680B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2680,C,1,0,C01,25,31,23,16,44,14,12,58,11,,,,0,0,0,1,3,,,,,,238,1,11,250,433,Grupo de Recuento,,,http://iem.org.mx/actas/D2680C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2681,B,1,0,B,27,28,16,38,93,4,9,39,16,,,,0,1,0,0,2,,,,,,273,2,13,288,513,Acta casilla,,,http://iem.org.mx/actas/D2681B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2681,C,1,0,C01,20,28,23,42,89,5,16,31,10,,,,1,0,0,0,1,,,,,,266,0,23,289,513,Acta casilla,,,http://iem.org.mx/actas/D2681C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2682,B,1,0,B,60,57,22,50,70,26,18,85,21,,,,0,0,0,0,2,,,,,,411,0,24,435,697,Grupo de Recuento,,,http://iem.org.mx/actas/D2682B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2683,B,1,0,B,28,26,14,12,31,10,4,31,8,,,,1,0,0,0,0,,,,,,165,0,9,174,546,Acta casilla,,,http://iem.org.mx/actas/D2683B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2683,C,1,0,C01,25,38,13,18,27,9,5,33,7,,,,2,1,0,0,1,,,,,,179,1,14,194,546,Grupo de Recuento,,,http://iem.org.mx/actas/D2683C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2684,B,1,0,B,24,28,23,19,31,10,2,38,6,,,,0,2,0,0,7,,,,,,190,0,13,203,503,Grupo de Recuento,,,http://iem.org.mx/actas/D2684B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2684,C,1,0,C01,18,31,22,24,27,6,7,38,6,,,,0,1,0,0,2,,,,,,182,3,16,201,503,Grupo de Recuento,,,http://iem.org.mx/actas/D2684C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2685,B,1,0,B,31,30,18,29,48,15,5,60,11,,,,0,0,0,1,0,,,,,,248,0,17,265,524,Grupo de Recuento,,,http://iem.org.mx/actas/D2685B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2685,C,1,0,C01,25,22,31,16,54,18,4,63,12,,,,1,1,0,0,3,,,,,,250,0,15,265,524,Grupo de Recuento,,,http://iem.org.mx/actas/D2685C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2686,B,1,0,B,34,36,17,22,50,18,10,54,19,,,,1,1,0,0,0,,,,,,262,1,21,284,555,Grupo de Recuento,,,http://iem.org.mx/actas/D2686B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2686,C,1,0,C01,31,39,31,28,35,8,4,53,11,,,,0,4,0,0,2,,,,,,246,0,14,260,555,Grupo de Recuento,,,http://iem.org.mx/actas/D2686C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2687,B,1,0,B,23,19,26,39,47,14,6,66,9,,,,0,0,0,0,4,,,,,,253,0,21,274,601,Acta casilla,,,http://iem.org.mx/actas/D2687B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2687,C,1,0,C01,30,27,25,28,48,10,6,59,11,,,,2,1,0,0,3,,,,,,250,0,21,271,601,Grupo de Recuento,,,http://iem.org.mx/actas/D2687C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2688,B,1,0,B,30,32,32,23,54,6,4,61,9,,,,0,2,0,0,1,,,,,,254,0,8,262,473,Acta casilla,,,http://iem.org.mx/actas/D2688B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2688,C,1,0,C01,20,29,25,31,38,9,6,39,14,,,,1,1,0,0,1,,,,,,214,0,21,235,473,Grupo de Recuento,,,http://iem.org.mx/actas/D2688C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2689,B,1,0,B,51,47,15,48,70,14,4,66,17,,,,3,0,0,0,4,,,,,,339,1,25,365,742,Grupo de Recuento,,,http://iem.org.mx/actas/D2689B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2689,C,1,0,C01,44,54,35,46,68,8,8,83,26,,,,1,2,0,0,8,,,,,,383,3,37,423,741,Grupo de Recuento,,,http://iem.org.mx/actas/D2689C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2690,B,1,0,B,29,32,13,25,53,13,8,46,18,,,,0,1,0,0,0,,,,,,238,0,19,257,446,Acta casilla,,,http://iem.org.mx/actas/D2690B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2690,C,1,0,C01,29,44,19,20,67,10,9,49,16,,,,1,0,0,0,1,,,,,,265,1,22,288,446,Acta casilla,,,http://iem.org.mx/actas/D2690C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2691,B,1,0,B,50,67,27,26,81,21,18,102,19,,,,0,1,0,0,2,,,,,,414,1,30,445,670,Grupo de Recuento,,,http://iem.org.mx/actas/D2691B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2691,E,1,0,E01,27,30,2,34,31,3,2,38,9,,,,0,0,0,0,0,,,,,,176,0,9,185,311,Grupo de Recuento,,,http://iem.org.mx/actas/D2691E01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2693,B,1,0,B,44,43,33,39,69,8,14,66,25,,,,2,2,0,0,1,,,,,,346,0,28,374,696,Acta casilla,,,http://iem.org.mx/actas/D2693B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2694,B,1,0,B,34,14,18,43,28,14,5,49,12,,,,2,1,0,1,2,,,,,,223,0,16,239,440,Grupo de Recuento,,,http://iem.org.mx/actas/D2694B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2694,C,1,0,C01,45,18,20,32,30,11,11,47,11,,,,3,1,0,0,0,,,,,,229,0,20,249,439,Acta casilla,,,http://iem.org.mx/actas/D2694C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2695,B,1,0,B,23,30,23,18,51,12,10,47,15,,,,0,2,0,0,2,,,,,,233,0,19,252,453,Grupo de Recuento,,,http://iem.org.mx/actas/D2695B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2695,C,1,0,C01,32,44,23,20,41,17,5,46,7,,,,1,0,1,0,2,,,,,,239,0,12,251,452,Grupo de Recuento,,,http://iem.org.mx/actas/D2695C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2696,B,1,0,B,33,32,18,16,76,8,8,55,14,,,,0,0,0,0,1,,,,,,261,0,19,280,461,Grupo de Recuento,,,http://iem.org.mx/actas/D2696B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2696,C,1,0,C01,39,40,12,16,64,16,13,61,21,,,,0,0,0,0,0,,,,,,282,1,14,297,460,Grupo de Recuento,,,http://iem.org.mx/actas/D2696C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2697,B,1,0,B,63,68,17,42,57,15,19,87,44,,,,3,0,1,1,0,,,,,,417,1,27,445,747,Acta casilla,,,http://iem.org.mx/actas/D2697B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2697,C,1,0,C01,61,63,26,50,63,20,17,71,37,,,,2,0,0,0,2,,,,,,412,0,35,447,747,Grupo de Recuento,,,http://iem.org.mx/actas/D2697C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2698,B,1,0,B,41,40,33,36,84,9,16,68,16,,,,1,1,0,1,2,,,,,,348,0,21,369,617,Acta casilla,,,http://iem.org.mx/actas/D2698B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2698,C,1,0,C01,48,38,23,59,70,14,17,56,20,,,,1,1,0,0,0,,,,,,347,0,15,362,616,Acta casilla,,,http://iem.org.mx/actas/D2698C01.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2699,B,1,0,B,68,92,24,33,55,14,15,53,18,,,,0,0,0,0,0,,,,,,372,0,21,393,591,Acta casilla,,,http://iem.org.mx/actas/D2699B.pdf
5,16,MICHOACAN,8,TARIMBARO,89,TARÍMBARO,2699,C,1,0,C01,56,92,20,20,67,21,13,63,28,,,,0,1,0,0,1,,,,,,382,0,23,405,590,Acta casilla,,,http://iem.org.mx/actas/D2699C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,305,B,1,0,B,81,18,9,7,11,3,5,109,2,,0,2,,,,,2,,,,,,249,0,9,258,514,Acta casilla,,,http://iem.org.mx/actas/D0305B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,305,C,1,0,C01,82,23,26,0,0,2,0,117,2,,0,0,,,,,0,,,,,,252,0,0,252,513,Acta casilla,,,http://iem.org.mx/actas/D0305C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,306,B,1,0,B,165,50,6,4,26,9,4,108,2,,0,1,,,,,0,,,,,,375,0,17,392,740,Acta casilla,,,http://iem.org.mx/actas/D0306B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,307,B,1,0,B,105,57,17,10,24,3,1,137,1,,3,0,,,,,1,,,,,,359,0,18,377,703,Acta casilla,,,http://iem.org.mx/actas/D0307B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,307,C,1,0,C01,94,47,20,10,24,8,5,144,1,,1,1,,,,,1,,,,,,356,0,18,374,702,Acta casilla,,,http://iem.org.mx/actas/D0307C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,307,E,1,0,E01,50,5,4,5,6,2,0,65,1,,0,0,,,,,1,,,,,,139,0,0,139,238,Acta casilla,,,http://iem.org.mx/actas/D0307E01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,308,B,1,0,B,55,30,7,9,15,6,4,133,1,,0,0,,,,,0,,,,,,260,0,10,270,473,Acta casilla,,,http://iem.org.mx/actas/D0308B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,308,C,1,0,C01,66,30,10,6,18,9,1,93,0,,0,0,,,,,4,,,,,,237,0,11,248,472,Acta casilla,,,http://iem.org.mx/actas/D0308C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,309,B,1,0,B,162,55,15,3,18,5,1,102,2,,1,0,,,,,1,,,,,,365,0,20,385,714,Acta casilla,,,http://iem.org.mx/actas/D0309B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,310,B,1,0,B,107,22,9,11,35,5,2,123,1,,0,0,,,,,0,,,,,,315,0,23,338,596,Acta casilla,,,http://iem.org.mx/actas/D0310B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,310,C,1,0,C01,104,44,13,5,17,7,4,101,4,,2,0,,,,,0,,,,,,301,0,14,315,595,Acta casilla,,,http://iem.org.mx/actas/D0310C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,311,B,1,0,B,111,25,14,4,25,5,0,68,0,,0,0,,,,,1,,,,,,253,0,10,263,520,Acta casilla,,,http://iem.org.mx/actas/D0311B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,311,C,1,0,C01,122,18,18,3,23,4,2,83,1,,3,0,,,,,1,,,,,,278,0,20,298,520,Acta casilla,,,http://iem.org.mx/actas/D0311C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,312,B,1,0,B,116,24,17,5,21,2,7,141,1,,1,1,,,,,0,,,,,,336,0,22,358,632,Acta casilla,,,http://iem.org.mx/actas/D0312B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,312,C,1,0,C01,114,27,18,13,27,2,5,145,3,,1,1,,,,,0,,,,,,356,1,20,377,631,Acta casilla,,,http://iem.org.mx/actas/D0312C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,312,C,2,0,C02,113,30,22,8,23,8,2,141,2,,3,1,,,,,2,,,,,,355,0,16,371,631,Acta casilla,,,http://iem.org.mx/actas/D0312C02.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,313,B,1,0,B,181,27,12,6,32,6,4,113,3,,2,5,,,,,1,,,,,,392,0,15,407,720,Acta casilla,,,http://iem.org.mx/actas/D0313B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,313,C,1,0,C01,185,38,14,3,35,11,1,90,2,,1,1,,,,,2,,,,,,383,0,28,411,720,Acta casilla,,,http://iem.org.mx/actas/D0313C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,314,B,1,0,B,110,36,12,4,20,3,1,67,2,,1,3,,,,,0,,,,,,259,0,15,274,497,Acta casilla,,,http://iem.org.mx/actas/D0314B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,314,C,1,0,C01,129,19,11,3,17,8,7,61,7,,4,0,,,,,3,,,,,,269,0,23,292,497,Acta casilla,,,http://iem.org.mx/actas/D0314C01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,315,B,1,0,B,101,27,10,5,17,5,0,128,1,,0,0,,,,,2,,,,,,296,0,20,316,695,Acta casilla,,,http://iem.org.mx/actas/D0315B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,316,B,1,0,B,18,8,1,1,1,0,1,26,0,,0,2,,,,,1,,,,,,59,0,6,65,138,Acta casilla,,,http://iem.org.mx/actas/D0316B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,316,E,1,0,E01,10,14,0,0,5,0,2,43,0,,0,0,,,,,0,,,,,,74,0,2,76,152,Acta casilla,,,http://iem.org.mx/actas/D0316E01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,317,B,1,0,B,8,24,0,4,4,1,2,13,0,,0,0,,,,,1,,,,,,57,0,4,61,128,Acta casilla,,,http://iem.org.mx/actas/D0317B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,317,E,1,0,E01,8,36,1,0,1,3,2,13,1,,1,0,,,,,0,,,,,,66,1,1,68,153,Acta casilla,,,http://iem.org.mx/actas/D0317E01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,318,B,1,0,B,26,45,8,5,7,9,2,132,2,,0,0,,,,,1,,,,,,237,0,14,251,392,Acta casilla,,,http://iem.org.mx/actas/D0318B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,318,E,1,0,E01,23,56,15,13,7,3,10,159,0,,10,1,,,,,2,,,,,,299,0,17,316,528,Acta casilla,,,http://iem.org.mx/actas/D0318E01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,318,E,2,0,E02,18,42,21,6,5,3,9,126,0,,0,2,,,,,0,,,,,,232,0,6,238,516,Acta casilla,,,http://iem.org.mx/actas/D0318E02.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,319,B,1,0,B,51,60,29,13,15,11,0,116,0,,0,0,,,,,0,,,,,,295,0,0,295,555,Acta casilla,,,http://iem.org.mx/actas/D0319B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,320,B,1,0,B,31,31,5,6,17,3,6,63,0,,0,1,,,,,2,,,,,,165,0,9,174,322,Acta casilla,,,http://iem.org.mx/actas/D0320B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,321,B,1,0,B,42,39,3,8,6,7,3,80,1,,0,0,,,,,0,,,,,,189,0,15,204,391,Acta casilla,,,http://iem.org.mx/actas/D0321B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,321,E,1,0,E01,51,18,6,0,8,3,1,52,1,,46,0,,,,,3,,,,,,189,0,10,199,230,Acta casilla,,,http://iem.org.mx/actas/D0321E01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,321,E,2,0,E02,8,23,6,2,3,4,0,89,1,,0,0,,,,,0,,,,,,136,0,14,150,274,Acta casilla,,,http://iem.org.mx/actas/D0321E02.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,322,B,1,0,B,72,32,22,2,13,4,1,30,0,,0,0,,,,,1,,,,,,177,0,19,196,308,Acta casilla,,,http://iem.org.mx/actas/D0322B.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,322,E,1,0,E01,20,13,9,9,18,4,4,23,0,,0,2,,,,,0,,,,,,102,0,8,110,149,Acta casilla,,,http://iem.org.mx/actas/D0322E01.pdf
5,16,MICHOACAN,9,LOS REYES,19,COTIJA,323,B,1,0,B,34,2,1,4,3,3,1,28,1,,0,0,,,,,2,,,,,,79,0,5,84,133,Acta casilla,,,http://iem.org.mx/actas/D0323B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,361,B,1,0,B,66,20,11,6,46,8,1,53,0,,0,1,,,,,1,,,,,,213,0,22,235,382,Acta casilla,,,http://iem.org.mx/actas/D0361B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,361,C,1,0,C01,70,21,7,2,56,7,1,43,1,,0,0,,,,,2,,,,,,210,0,16,226,381,Acta casilla,,,http://iem.org.mx/actas/D0361C01.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,362,B,1,0,B,89,24,14,4,48,4,0,40,1,,0,0,,,,,0,,,,,,224,1,11,236,409,Acta casilla,,,http://iem.org.mx/actas/D0362B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,362,C,1,0,C01,70,22,17,4,45,3,2,53,0,,1,0,,,,,2,,,,,,219,0,10,229,409,Acta casilla,,,http://iem.org.mx/actas/D0362C01.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,363,B,1,0,B,109,43,24,7,91,8,1,80,5,,2,3,,,,,2,,,,,,375,1,18,394,679,Acta casilla,,,http://iem.org.mx/actas/D0363B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,364,B,1,0,B,100,27,39,13,111,3,1,94,3,,1,0,,,,,2,,,,,,394,0,22,416,712,Acta casilla,,,http://iem.org.mx/actas/D0364B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,364,E,1,0,E01,32,18,11,8,39,6,3,49,4,,0,0,,,,,1,,,,,,171,2,17,190,348,Acta casilla,,,http://iem.org.mx/actas/D0364E01.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,365,B,1,0,B,107,32,57,11,85,13,4,87,3,,2,1,,,,,2,,,,,,404,0,29,433,748,Acta casilla,,,http://iem.org.mx/actas/D0365B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,366,B,1,0,B,87,33,39,4,42,8,3,78,1,,0,0,,,,,0,,,,,,295,0,19,314,593,Acta casilla,,,http://iem.org.mx/actas/D0366B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,367,B,1,0,B,75,34,21,5,58,6,0,90,2,,1,0,,,,,2,,,,,,294,0,32,326,583,Acta casilla,,,http://iem.org.mx/actas/D0367B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,368,B,1,0,B,69,33,41,11,60,9,3,118,2,,0,1,,,,,1,,,,,,348,0,30,378,639,Acta casilla,,,http://iem.org.mx/actas/D0368B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,369,B,1,0,B,34,12,20,6,45,3,2,44,0,,0,0,,,,,0,,,,,,166,0,13,179,400,Acta casilla,,,http://iem.org.mx/actas/D0369B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,369,C,1,0,C01,34,17,22,3,43,3,1,33,0,,0,1,,,,,1,,,,,,158,0,16,174,399,Acta casilla,,,http://iem.org.mx/actas/D0369C01.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,369,E,1,0,E01,14,18,7,1,29,2,0,7,0,,0,1,,,,,0,,,,,,79,0,14,93,262,Acta casilla,,,http://iem.org.mx/actas/D0369E01.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,369,E,2,0,E02,17,17,9,4,57,3,1,9,0,,0,0,,,,,0,,,,,,117,0,10,127,215,Acta casilla,,,http://iem.org.mx/actas/D0369E02.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,370,B,1,0,B,36,38,49,6,97,4,2,28,0,,0,1,,,,,0,,,,,,261,0,14,275,690,Acta casilla,,,http://iem.org.mx/actas/D0370B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,371,B,1,0,B,20,45,54,4,83,6,1,29,1,,3,0,,,,,0,,,,,,246,0,18,264,570,Acta casilla,,,http://iem.org.mx/actas/D0371B.pdf
5,16,MICHOACAN,9,LOS REYES,23,CHAVINDA,371,C,1,0,C01,25,52,61,1,117,2,0,38,2,,0,0,,,,,1,,,,,,299,13,13,325,569,Acta casilla,,,http://iem.org.mx/actas/D0371C01.pdf
5,16,MICHOACAN,9,LOS REYES,63,PAJACUARÁN,1389,B,1,0,B,52,98,8,4,33,19,20,92,3,,0,0,,,,,0,,,,,,329,0,0,329,479,Acta casilla,,,http://iem.org.mx/actas/D1389B.pdf
5,16,MICHOACAN,9,LOS REYES,63,PAJACUARÁN,1389,C,1,0,C01,57,93,8,0,38,11,23,97,0,,0,0,,,,,0,,,,,,327,0,11,338,479,Acta casilla,,,http://iem.org.mx/actas/D1389C01.pdf
5,16,MICHOACAN,9,LOS REYES,63,PAJACUARÁN,1390,B,1,0,B,62,51,3,1,18,33,22,92,2,,0,0,,,,,0,,,,,,284,0,12,296,411,Acta casilla,,,http://iem.org.mx/actas/D1390B.pdf
5,16,MICHOACAN,9,LOS REYES,63,PAJACUARÁN,1390,C,1,0,C01,43,80,0,1,18,16,26,93,4,,0,0,,,,,0,,,,,,281,0,4,285,410,Acta casilla,,,http://iem.org.mx/actas/D1390C01.pdf
5,16,MICHOACAN,9,LOS REYES,63,PAJACUARÁN,1391,B,1,0,B,83,93,8,0,39,49,16,170,0,,0,0,,,,,0,,,,,,458,0,13,471,689,Acta casilla,,,http://iem.org.mx/actas/D1391B.pdf
5,16,MICHOACAN,9,LOS REYES,63,PAJACUARÁN,1391,C,1,0,C01,83,138,7,5,46,33,13,134,0,,0,0,,,,,1,,,,,,460,0,13,473,688,Acta casilla,,,http://iem.org.mx/actas/D1391C01.pdf
5,16,MICHOACAN,9,LOS REYES,63,PAJACUARÁN,1392,B,1,0,B,43,65,5,3,47,10,12,67,3,,0,0,,,,,0,,,,,,255,1,7,263,393,Acta casilla,,,http://iem.org.mx/actas/D1392B.pdf
5,16,MICHOACAN,9,LOS REYES,63,PAJACUARÁN,1392,C,1,0,C01,60,73,3,3,35,8,11,59,0,,0,0,,,,,1,,,,,,253,0,12,265,392,Acta casilla,,,http://iem.org.mx/actas/D1392C01.pdf
