CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PBC,NVA_ALIANZA,PES,MC,MORENA,PPC,MUNICIPALISTA,PH,PRI_PT_PVEM_NVA_ALIANZA,PRI_PT_PVEM,PRI_PT_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PT_PVEM_NVA_ALIANZA,PRI_PT,PRI_PVEM,PRI_NVA_ALIANZA,PT_PVEM,PT_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,18,3,212,94,112,28,7,17,14,62,24,125,32,5,32,0,0,0,0,0,2,0,0,1,,0,,,,,,,116,0,883,35,918,2009,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,19,2,149,79,48,15,6,14,8,23,11,80,6,1,24,1,0,0,0,0,3,0,0,0,,0,,,,,,,66,2,534,17,553,1324,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,20,3,168,87,76,30,10,29,7,35,22,103,18,3,40,0,0,0,1,0,2,0,0,0,,0,,,,,,,85,1,716,40,757,1546,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,21,2,100,38,27,12,4,5,7,15,7,55,2,6,7,0,0,0,0,0,1,0,0,0,,0,,,,,,,39,1,325,14,340,813,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,22,2,111,60,69,23,8,10,4,28,15,68,2,3,14,3,0,0,0,0,0,1,0,0,,0,,,,,,,34,0,453,28,481,1030,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,23,2,293,56,92,9,3,14,2,16,11,56,1,5,34,1,1,0,0,0,0,0,0,0,,0,,,,,,,62,0,656,18,674,1327,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,24,2,157,71,50,15,6,15,5,21,9,60,7,8,36,2,0,0,0,0,4,1,2,0,,0,,,,,,,63,0,532,22,554,1289,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,25,2,107,50,51,15,5,14,3,20,9,57,9,5,23,0,0,0,0,0,0,2,0,0,,0,,,,,,,58,0,428,16,444,987,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,26,2,96,46,43,5,2,12,3,19,4,64,4,1,15,0,0,0,0,0,1,0,0,0,,0,,,,,,,50,0,365,12,377,845,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,27,2,127,65,48,15,9,8,6,22,6,92,11,10,14,3,0,0,0,0,0,0,1,0,,0,,,,,,,46,1,483,17,501,1092,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,28,1,26,12,13,9,1,4,0,3,3,41,3,3,6,1,0,0,0,0,1,0,0,0,,0,,,,,,,26,0,152,6,158,463,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,29,2,124,39,25,10,2,22,6,14,10,84,10,9,15,2,0,0,0,0,1,0,0,0,,0,,,,,,,73,0,446,20,466,954,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,30,2,86,57,31,28,6,24,8,15,19,70,11,11,14,2,0,0,0,0,4,0,0,0,,0,,,,,,,51,0,437,24,461,1233,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,31,1,47,25,25,18,4,6,4,25,15,34,5,12,4,1,0,0,0,0,1,0,0,0,,0,,,,,,,27,0,253,9,262,736,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,32,3,101,99,61,39,9,9,7,39,17,71,11,14,6,1,1,0,1,0,6,1,0,0,,0,,,,,,,53,1,546,25,572,1705,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,33,3,99,91,34,39,4,12,6,33,14,78,16,11,13,0,0,0,0,1,4,0,1,0,,0,,,,,,,71,2,527,27,556,1577,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,34,2,106,51,34,53,0,3,10,29,12,80,6,7,15,2,0,2,0,0,1,1,0,0,,0,,,,,,,53,0,465,15,480,1408,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,35,4,129,102,127,59,11,7,8,59,9,92,22,20,16,1,0,0,1,0,5,1,0,0,,0,,,,,,,76,0,745,43,788,2459,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,36,3,87,74,52,47,11,16,12,35,16,78,11,37,16,0,0,1,0,0,2,0,0,0,,0,,,,,,,68,1,563,22,586,1930,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,37,4,122,79,118,52,19,16,13,36,13,77,13,73,21,0,0,0,0,0,0,1,0,0,,0,,,,,,,96,2,749,27,778,2550,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,38,3,119,84,50,55,5,11,7,30,17,59,7,19,13,2,0,0,0,0,3,0,0,1,,0,,,,,,,56,0,540,21,561,1816,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,39,3,96,53,53,55,11,12,15,22,10,71,16,19,11,2,0,0,0,0,2,0,1,0,,0,,,,,,,58,0,507,26,533,1519,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,40,3,161,63,49,44,10,31,8,26,17,102,9,11,8,1,0,0,0,0,1,1,0,1,,0,,,,,,,47,1,590,31,622,1669,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,41,2,106,33,43,16,6,2,5,22,7,52,11,7,8,0,0,0,0,0,2,1,0,0,,0,,,,,,,37,0,358,20,378,1031,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,42,2,99,73,35,15,3,11,5,20,8,50,11,6,14,0,0,0,1,0,0,1,0,0,,0,,,,,,,74,0,426,13,439,981,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,43,2,153,61,54,12,0,12,4,29,11,52,8,8,27,1,0,0,1,0,0,0,0,0,,0,,,,,,,51,2,484,27,513,965,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,44,1,75,26,28,15,3,6,6,24,4,39,1,1,6,0,0,0,0,0,0,1,0,0,,0,,,,,,,24,0,259,7,266,608,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,45,1,70,36,18,24,2,1,1,11,4,35,3,1,6,1,1,0,0,0,0,0,0,0,,0,,,,,,,25,1,239,9,249,669,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,46,2,109,40,58,7,0,13,5,16,6,33,0,1,16,1,0,0,0,0,1,0,0,0,,0,,,,,,,40,0,346,11,357,776,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,47,2,139,59,72,6,3,4,4,12,2,64,1,2,18,0,0,0,0,0,0,0,0,0,,0,,,,,,,36,1,422,16,439,1037,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,48,3,235,118,125,15,13,23,8,19,12,72,5,5,17,3,0,1,0,0,1,0,0,0,,0,,,,,,,53,0,725,23,748,1668,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,49,1,28,15,9,1,0,1,2,1,4,9,1,1,3,0,0,0,0,0,1,0,0,0,,0,,,,,,,14,0,90,0,90,240,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,50,1,25,11,9,16,1,1,1,19,1,24,0,1,1,0,0,0,0,0,0,0,0,0,,0,,,,,,,16,0,126,7,133,399,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,51,1,29,20,16,12,1,0,0,9,4,37,2,1,1,0,1,0,0,0,1,0,0,0,,0,,,,,,,13,0,147,6,153,470,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,52,2,71,40,28,7,4,3,2,15,2,23,5,2,18,0,0,0,0,0,1,1,0,0,,0,,,,,,,28,1,250,14,265,773,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,53,1,46,24,15,15,0,2,3,3,6,24,3,5,9,0,0,0,0,0,0,0,0,0,,0,,,,,,,22,0,177,5,182,548,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,54,2,136,30,43,6,7,10,5,19,5,43,11,2,17,2,0,1,0,0,1,0,0,0,,0,,,,,,,29,0,367,15,382,901,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,55,1,93,24,27,5,4,15,3,15,4,38,2,0,12,0,0,0,0,0,0,0,0,0,,0,,,,,,,25,0,267,11,278,628,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,56,2,57,39,32,31,6,7,6,16,6,60,7,7,7,3,0,0,0,0,2,0,1,1,,0,,,,,,,32,0,320,14,334,1104,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,57,2,49,41,26,35,6,15,1,15,4,41,8,8,7,0,0,0,0,0,0,0,0,0,,0,,,,,,,28,0,284,13,297,1012,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,58,2,91,63,59,32,10,8,14,26,9,69,29,11,12,0,0,0,0,0,3,0,0,2,,0,,,,,,,50,0,488,26,514,1297,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,59,2,116,77,49,28,5,6,8,38,7,59,16,16,25,0,0,2,0,0,3,1,1,0,,0,,,,,,,47,0,504,13,517,1496,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,60,3,183,90,66,35,13,6,10,43,15,97,10,11,26,3,1,0,0,0,4,1,2,0,,0,,,,,,,105,0,721,27,748,1916,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,61,4,196,92,58,50,9,6,8,53,14,84,14,11,13,3,1,0,0,0,4,3,0,1,,0,,,,,,,76,3,696,19,718,1927,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,62,3,127,85,54,47,15,5,7,38,14,63,15,20,5,0,1,0,0,0,6,0,0,0,,0,,,,,,,58,0,560,16,576,1863,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,63,2,72,41,38,16,5,7,5,28,3,39,6,5,12,0,0,0,0,0,1,0,0,0,,0,,,,,,,35,0,313,12,325,798,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,64,1,76,35,23,14,4,9,3,15,5,41,2,2,14,0,0,0,0,0,1,0,0,1,,0,,,,,,,28,1,273,14,288,729,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,65,2,139,48,45,27,5,9,8,25,13,60,17,14,21,0,1,1,0,0,3,0,0,0,,0,,,,,,,55,0,491,21,512,1184,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,66,2,44,21,13,5,0,3,5,11,3,17,4,1,6,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14,1,147,8,156,863,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,67,2,88,52,33,12,6,8,4,10,9,48,7,4,8,0,0,0,0,0,0,0,0,1,,0,,,,,,,27,0,317,11,328,874,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,69,1,70,50,24,9,3,9,6,12,6,32,5,4,7,0,0,0,0,0,0,0,0,0,,0,,,,,,,35,0,272,17,289,699,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,70,1,59,26,17,11,6,6,5,18,5,34,3,2,7,0,0,0,0,0,1,0,0,0,,0,,,,,,,29,1,229,9,239,656,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,71,2,84,53,24,9,5,8,2,15,6,49,2,9,19,1,0,0,0,0,0,0,0,0,,0,,,,,,,33,1,319,16,336,760,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,72,2,123,71,38,22,10,12,5,26,4,82,5,11,42,2,1,0,0,0,4,2,0,0,,0,,,,,,,58,0,518,17,535,1181,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,73,1,71,35,42,15,2,2,1,18,8,31,7,2,10,0,0,0,0,0,1,0,0,0,,0,,,,,,,28,0,274,16,290,719,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,74,2,125,57,30,9,6,6,3,21,7,59,2,6,14,0,0,0,0,0,2,0,1,0,,0,,,,,,,41,0,389,10,399,907,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,75,2,74,47,38,22,4,1,2,14,8,63,11,8,14,0,0,0,0,0,1,1,0,0,,0,,,,,,,33,0,341,15,356,835,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,81,2,116,60,32,12,6,10,6,20,8,36,6,2,18,2,2,0,0,0,0,0,0,0,,0,,,,,,,40,0,376,16,392,802,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,82,1,60,26,18,14,4,5,3,16,5,41,6,1,9,0,0,0,0,0,0,1,0,0,,0,,,,,,,19,0,228,5,233,605,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,95,2,129,60,42,14,8,6,10,45,16,83,8,8,15,1,0,0,0,0,3,1,0,0,,0,,,,,,,66,1,515,19,535,1495,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,96,3,103,77,33,54,11,8,7,27,16,66,3,17,5,0,2,0,0,0,4,1,0,0,,0,,,,,,,37,0,471,21,492,1512,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,97,2,56,40,26,59,8,5,1,28,5,40,7,14,5,0,2,0,0,0,3,1,0,0,,0,,,,,,,29,1,329,13,343,1195,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,98,3,143,83,53,33,9,14,18,37,21,99,11,15,14,0,0,0,0,0,2,1,1,0,,0,,,,,,,81,2,635,24,661,1997,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,108,6,306,176,134,58,20,32,24,78,23,137,21,17,40,3,1,0,1,1,1,3,0,0,,0,,,,,,,200,1,1276,46,1323,3358,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,109,4,170,124,98,125,20,18,15,51,12,97,14,35,16,2,2,0,1,0,9,5,0,4,,0,,,,,,,75,0,893,41,934,2892,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,128,2,165,78,65,20,21,9,5,4,8,52,3,1,2,0,1,0,0,0,3,0,0,0,,0,,,,,,,15,0,452,30,482,1435,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,129,2,100,78,51,18,10,10,7,7,7,48,3,3,3,0,0,0,0,0,2,0,1,0,,0,,,,,,,14,0,362,20,382,1209,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,130,3,183,93,67,22,17,7,14,19,8,111,4,6,19,2,0,0,0,0,1,1,0,0,,0,,,,,,,52,0,626,39,665,1781,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,131,3,132,139,69,43,12,6,12,29,14,118,4,7,9,0,0,0,0,0,3,1,0,0,,0,,,,,,,67,0,665,31,696,1931,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,132,2,153,96,42,25,6,9,11,11,10,108,10,14,26,1,0,0,0,0,2,0,1,0,,0,,,,,,,57,2,582,22,606,1485,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,133,3,231,98,93,15,9,23,9,26,11,162,21,3,50,1,0,0,0,0,1,1,0,0,,0,,,,,,,149,3,903,31,937,2213,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,166,4,128,135,58,45,24,9,16,13,22,126,4,3,9,0,1,0,0,0,3,2,0,0,,0,,,,,,,28,1,626,39,666,2080,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,167,2,15,26,26,5,2,1,1,6,3,8,2,0,0,0,0,0,0,0,0,0,0,0,,0,,,,,,,1,0,96,4,100,347,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,168,3,123,182,68,27,23,10,9,9,12,68,3,4,5,2,2,0,1,0,1,3,1,0,,1,,,,,,,35,0,589,32,621,2086,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,169,2,100,55,74,20,9,2,8,19,10,61,3,5,7,0,0,0,0,0,0,0,0,0,,0,,,,,,,18,0,391,14,405,1163,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,170,2,52,108,8,17,8,0,0,7,14,7,1,0,1,0,1,0,0,0,1,1,0,0,,0,,,,,,,2,0,228,9,237,577,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,171,3,172,182,43,24,15,7,7,27,18,61,18,2,1,0,0,0,1,0,3,0,0,0,,0,,,,,,,5,0,586,26,612,2053,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,172,15,478,253,289,159,41,53,31,165,56,338,29,51,61,3,1,2,0,0,5,1,0,1,0,0,,,,,,,333,3,2350,83,2436,9886,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,173,2,117,73,62,10,9,9,5,18,8,92,11,7,12,0,0,0,0,0,0,1,0,0,,0,,,,,,,46,0,480,17,497,1463,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,174,1,38,20,15,0,2,3,0,5,5,25,0,1,2,0,0,0,0,0,0,0,0,0,,0,,,,,,,17,1,133,4,138,302,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,175,2,80,42,56,15,4,10,1,10,7,33,4,0,19,2,2,0,0,0,0,0,0,0,,0,,,,,,,45,1,330,22,353,883,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,206,2,58,50,39,27,1,10,11,39,3,48,4,7,11,1,0,0,0,0,0,0,0,0,,0,,,,,,,34,2,343,16,361,890,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,207,2,68,31,33,18,4,6,2,18,6,42,6,2,15,0,0,0,0,0,0,0,0,0,,0,,,,,,,37,0,288,13,301,839,,,,
1,2,BAJA CALIFORNIA,14,ENSENADA,1,ENSENADA,208,3,161,86,65,19,6,22,16,35,7,89,23,10,37,0,0,0,0,0,2,1,0,1,,0,,,,,,,97,0,677,23,700,1534,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,68,2,81,81,12,4,3,8,8,21,11,50,10,12,18,1,0,0,0,0,0,0,0,0,,0,,,,,,,,0,321,19,340,810,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,76,2,126,141,13,8,13,10,8,21,16,48,12,9,22,2,1,0,1,0,0,2,0,0,,0,,,,,,,,2,454,10,466,1134,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,77,2,156,137,11,10,10,10,8,16,7,78,11,9,14,0,0,0,0,1,3,0,0,0,,0,,,,,,,,3,481,16,500,1036,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,78,2,113,97,12,5,9,15,9,23,11,65,5,6,17,0,0,0,0,0,0,2,0,0,,0,,,,,,,,1,389,21,411,847,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,79,2,145,73,13,15,6,10,10,36,13,73,22,14,28,2,0,0,0,0,1,0,0,0,,0,,,,,,,,0,461,16,477,1078,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,80,2,85,66,7,16,8,5,11,29,14,70,9,9,20,2,0,0,0,0,0,1,1,0,,0,,,,,,,,2,353,18,373,902,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,83,2,116,105,19,3,9,17,8,39,13,74,19,6,34,0,0,0,0,0,0,0,0,0,,0,,,,,,,,1,462,21,484,1128,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,84,2,116,97,15,8,7,19,4,24,12,71,17,13,17,0,0,0,0,0,0,1,0,1,,0,,,,,,,,0,422,12,434,1059,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,85,2,98,155,1,10,8,5,10,16,10,52,13,9,24,1,0,0,0,0,0,0,0,0,,0,,,,,,,,0,412,6,418,833,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,86,2,173,152,14,6,14,18,18,49,18,79,22,6,33,2,1,0,0,0,1,0,0,0,,0,,,,,,,,0,606,22,628,1263,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,87,2,171,137,15,5,6,14,3,31,8,50,8,9,23,1,0,0,0,0,1,0,0,0,,0,,,,,,,,1,482,22,505,1260,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,88,3,206,123,52,14,15,17,13,42,25,104,17,24,36,0,1,0,0,0,0,0,0,0,,0,,,,,,,,2,689,25,716,2002,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,89,2,163,116,10,5,4,7,4,21,6,82,7,8,12,1,0,0,0,0,1,1,1,0,,0,,,,,,,,2,449,18,469,943,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,90,2,176,145,9,7,10,16,7,25,14,89,12,8,21,2,3,0,0,0,2,2,0,2,,0,,,,,,,,0,550,20,570,1157,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,91,2,126,93,8,7,4,13,6,11,8,76,6,6,20,1,0,0,0,1,1,0,0,0,,0,,,,,,,,1,387,26,414,806,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,92,2,130,100,12,10,10,11,7,28,15,83,8,11,22,0,0,0,0,0,2,0,0,0,,0,,,,,,,,2,449,21,472,1038,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,93,2,132,98,12,6,4,7,12,32,19,85,15,9,16,0,0,0,0,0,1,3,0,0,,0,,,,,,,,2,451,21,474,1026,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,94,2,145,109,14,10,8,10,10,59,10,107,17,17,24,3,0,0,1,0,0,1,1,0,,0,,,,,,,,2,546,28,576,1412,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,99,2,118,87,9,19,10,4,10,30,16,103,10,8,16,1,0,0,0,0,0,0,1,0,,1,,,,,,,,0,443,20,463,1154,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,100,2,138,137,23,29,13,21,14,35,12,95,10,16,27,3,0,0,0,0,0,1,0,0,,1,,,,,,,,3,575,19,597,1500,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,101,2,103,123,13,9,15,16,7,40,8,77,11,20,18,0,0,0,1,1,1,0,0,0,,0,,,,,,,,2,463,26,491,1192,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,102,2,160,151,15,13,5,11,9,27,9,94,11,11,21,0,0,0,0,0,0,0,0,0,,0,,,,,,,,0,537,21,558,1288,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,103,2,128,123,16,15,7,5,19,52,9,61,15,12,16,0,0,0,0,0,1,0,0,1,,0,,,,,,,,3,480,27,510,1200,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,104,2,155,145,16,22,12,17,12,28,15,92,13,24,24,2,1,0,0,0,2,1,1,0,,0,,,,,,,,0,582,37,619,1402,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,105,3,207,176,27,21,10,21,13,49,22,94,28,19,31,3,0,0,0,0,0,0,0,0,,0,,,,,,,,1,721,30,752,1673,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,106,3,167,198,24,25,9,38,7,39,23,151,20,16,42,0,0,0,0,0,3,0,0,0,,1,,,,,,,,0,763,36,799,1887,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,107,2,122,108,7,15,10,8,5,45,19,55,11,14,29,0,1,0,0,0,1,1,0,0,,0,,,,,,,,0,451,18,469,1486,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,110,2,174,94,16,5,5,20,9,24,25,95,24,10,24,1,0,0,0,0,0,0,2,0,,0,,,,,,,,3,528,24,555,1242,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,111,2,108,72,6,1,4,16,4,21,21,55,8,13,12,0,0,0,0,0,1,0,0,1,,3,,,,,,,,0,346,5,351,892,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,112,2,108,95,9,15,6,3,7,26,12,34,10,8,21,0,0,0,0,0,3,1,0,0,,0,,,,,,,,0,358,16,374,917,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,113,2,112,102,28,9,10,14,15,52,19,69,19,18,29,0,1,0,0,0,1,1,1,0,,0,,,,,,,,0,500,20,520,1252,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,114,3,235,135,27,7,3,20,11,40,20,106,18,14,32,5,0,0,0,0,1,1,0,0,,0,,,,,,,,1,675,24,700,1526,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,115,3,254,207,19,13,18,33,16,64,39,140,38,18,47,1,0,0,0,0,2,0,0,0,,0,,,,,,,,3,910,47,960,2008,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,116,5,246,268,92,51,28,26,24,99,24,152,25,26,54,2,0,0,0,0,2,3,0,0,,1,,,,,,,,2,1123,45,1170,3218,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,117,3,166,88,26,16,7,30,11,38,15,61,20,10,21,0,0,0,0,0,1,0,0,1,,0,,,,,,,,0,511,19,530,1504,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,118,2,121,109,26,15,9,10,17,40,15,112,17,16,27,1,0,0,0,0,0,3,0,1,,0,,,,,,,,4,539,17,560,1339,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,119,2,112,125,20,13,5,12,9,42,19,65,11,20,9,3,0,0,0,0,1,2,1,1,,0,,,,,,,,3,471,9,483,1200,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,120,2,100,93,10,9,6,14,15,29,7,78,6,7,16,2,1,0,0,0,2,0,0,0,,0,,,,,,,,0,395,12,407,1021,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,121,2,142,133,18,14,8,16,18,42,23,100,18,22,23,2,0,0,0,0,1,0,0,0,,0,,,,,,,,0,580,25,605,1470,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,122,2,89,33,5,3,5,6,3,10,4,30,1,12,7,0,0,0,0,0,0,0,0,0,,0,,,,,,,,1,208,7,216,764,,,,
1,2,BAJA CALIFORNIA,15,ENSENADA,1,ENSENADA,124,3,130,116,24,3,6,11,10,29,9,81,19,14,38,2,0,0,0,0,1,0,0,0,,0,,,,,,,,3,493,18,514,1716,,,,
