CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,C_COMUN_PAN_PRD_PD,PRI,PVEM,PT,MC,NA,MORENA,ES,PT_MORENA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,502,B,1,0,B,137,71,13,13,11,18,55,29,0,,,,347,0,5,352,618,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,502,C,1,0,C01,136,75,16,11,8,12,162,32,0,,,,452,1,12,465,618,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,502,C,2,0,C02,126,86,11,9,9,15,137,33,0,,,,426,0,17,443,617,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,503,B,1,0,B,70,95,6,9,4,7,132,10,1,,,,334,0,6,340,494,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,503,C,1,0,C01,83,70,9,14,3,15,109,17,1,,,,321,0,14,335,493,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,504,B,1,0,B,75,55,19,7,7,10,87,9,2,,,,271,1,13,285,426,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,504,C,1,0,C01,88,37,11,10,7,8,91,10,0,,,,262,0,13,275,426,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,505,B,1,0,B,102,65,8,10,8,2,101,5,2,,,,303,1,14,318,428,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,505,C,1,0,C01,113,68,10,8,2,2,80,5,0,,,,288,1,11,300,428,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,506,B,1,0,B,78,46,8,8,11,9,88,8,1,,,,257,0,9,266,405,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,506,C,1,0,C01,72,56,15,11,9,4,90,5,3,,,,265,0,14,279,405,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,507,B,1,0,B,151,115,16,8,6,15,107,7,1,,,,426,0,23,449,667,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,508,B,1,0,B,110,70,19,8,8,10,109,8,1,,,,343,2,14,359,555,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,509,B,1,0,B,77,85,18,19,11,14,127,9,2,,,,362,1,15,378,576,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,510,B,1,0,B,81,96,17,10,12,16,145,9,0,,,,386,0,29,415,742,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,510,C,1,0,C01,0,0,0,0,0,0,0,0,0,,,,0,0,1,1,741,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,513,B,1,0,B,59,77,7,18,12,8,96,9,0,,,,286,0,14,300,521,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,513,C,1,0,C01,64,61,8,23,6,4,81,5,1,,,,253,0,9,262,520,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,514,B,1,0,B,87,90,17,16,13,8,157,11,0,,,,399,0,25,424,703,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,515,B,1,0,B,68,77,5,13,8,4,36,4,2,,,,217,0,94,311,537,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,515,C,1,0,C01,65,56,13,13,4,3,123,11,3,,,,291,0,11,302,536,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,516,B,1,0,B,104,52,7,10,4,5,89,10,2,,,,283,0,9,292,451,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,517,B,1,0,B,137,57,11,13,3,10,84,13,1,,,,329,0,9,338,537,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,518,B,1,0,B,83,57,9,6,5,7,95,6,1,,,,269,0,11,280,433,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,519,B,1,0,B,80,57,3,7,7,13,104,9,1,,,,281,0,15,296,458,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,519,C,1,0,C01,69,63,6,7,6,4,90,7,2,,,,254,0,11,265,458,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,520,B,1,0,B,79,71,13,11,6,9,128,10,2,,,,329,0,13,342,546,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,520,C,1,0,C01,95,78,14,9,3,9,111,15,4,,,,338,0,13,351,546,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,521,B,1,0,B,62,90,6,9,3,6,134,3,5,,,,318,0,9,327,505,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,521,C,1,0,C01,33,65,5,18,3,4,132,6,1,,,,267,0,14,281,504,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,521,S,1,0,SMR01,4,3,2,0,1,0,8,2,1,,,,21,0,0,21,750,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,522,B,1,0,B,84,71,10,11,5,6,68,5,0,,,,260,0,17,277,408,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,522,C,1,0,C01,84,52,8,6,3,4,81,9,1,,,,248,0,9,257,408,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,523,B,1,0,B,109,68,13,5,15,12,138,8,2,,,,370,0,11,381,575,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,524,B,1,0,B,85,50,14,7,6,12,90,7,0,,,,271,0,6,277,492,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,525,B,1,0,B,60,91,10,9,9,7,155,6,3,,,,350,0,11,361,621,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,525,C,1,0,C01,67,108,8,22,9,3,37,12,3,,,,269,0,109,378,620,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,606,B,1,0,B,37,26,4,14,9,3,107,2,2,,,,204,0,4,208,595,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,606,C,1,0,C01,30,43,11,5,5,5,104,6,1,,,,210,0,8,218,595,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,606,C,2,0,C02,30,29,8,13,8,2,108,4,0,,,,202,0,6,208,595,ACTA CASILLA,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,606,C,3,0,C03,33,32,8,15,4,1,101,3,1,,,,198,0,11,209,594,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,609,B,1,0,B,46,51,4,12,8,7,130,9,1,,,,268,0,6,274,482,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,609,C,1,0,C01,26,42,8,12,7,4,124,5,1,,,,229,1,12,242,481,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,610,B,1,0,B,53,41,12,6,10,4,116,6,0,,,,248,0,9,257,383,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,610,C,1,0,C01,165,39,4,9,7,6,32,5,1,,,,268,0,74,342,383,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,611,B,1,0,B,49,62,7,12,4,5,90,9,1,,,,239,0,10,249,389,GRUPO DE RECUENTO,,,
,10,DURANGO,11,GOMEZ PALACIO,7,GOMEZ PALACIO,611,C,1,0,C01,40,47,13,5,4,0,86,7,2,,,,204,0,14,218,389,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,448,B,1,0,B,107,80,11,9,10,10,178,7,0,,,,412,2,15,429,682,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,448,C,1,0,C01,104,70,20,13,6,13,189,17,1,,,,433,0,15,448,682,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,448,C,2,0,C02,98,80,16,17,10,12,174,15,0,,,,422,0,16,438,682,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,448,C,3,0,C03,87,52,18,14,6,13,188,17,3,,,,398,0,14,412,682,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,448,C,4,0,C04,110,62,10,14,8,12,191,8,2,,,,417,2,17,436,682,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,448,C,5,0,C05,83,77,6,8,12,17,183,12,1,,,,399,0,13,412,681,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,448,C,6,0,C06,93,74,13,9,11,17,186,14,0,,,,417,1,16,434,681,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,448,C,7,0,C07,104,76,14,16,11,11,176,7,0,,,,415,0,11,426,681,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,449,B,1,0,B,139,94,14,6,13,15,194,15,1,,,,491,0,15,506,707,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,449,C,1,0,C01,139,81,14,13,12,20,195,12,1,,,,487,0,12,499,707,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,485,B,1,0,B,45,109,8,21,10,4,141,9,1,,,,348,0,19,367,636,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,485,C,1,0,C01,46,103,12,38,3,7,139,10,4,,,,362,0,15,377,635,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,486,B,1,0,B,33,85,8,14,7,2,110,6,5,,,,270,0,16,286,519,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,486,C,1,0,C01,34,77,9,13,9,3,111,7,2,,,,265,0,15,280,518,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,486,C,2,0,C02,45,70,6,11,5,4,122,9,3,,,,275,0,11,286,518,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,487,B,1,0,B,44,96,11,22,10,2,129,6,3,,,,323,0,19,342,620,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,487,C,1,0,C01,63,85,11,17,15,7,135,14,4,,,,351,0,16,367,619,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,487,C,2,0,C02,69,67,9,18,9,4,142,12,1,,,,331,0,20,351,619,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,B,1,0,B,54,67,9,23,9,12,180,5,2,,,,361,0,10,371,738,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,1,0,C01,69,63,12,14,6,8,169,11,2,,,,354,0,11,365,738,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,2,0,C02,72,60,19,20,11,5,143,11,2,,,,343,0,7,350,738,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,3,0,C03,73,87,8,12,2,9,176,11,2,,,,380,0,11,391,738,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,4,0,C04,41,62,9,13,14,11,184,8,2,,,,344,0,13,357,738,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,5,0,C05,62,76,9,17,12,10,159,10,3,,,,358,0,15,373,737,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,6,0,C06,69,74,13,12,12,10,139,15,3,,,,347,0,9,356,737,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,7,0,C07,65,66,4,23,9,10,158,12,2,,,,349,0,13,362,737,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,8,0,C08,72,71,6,13,7,5,156,9,0,,,,339,0,17,356,737,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,9,0,C09,58,69,14,16,12,14,157,9,0,,,,349,0,14,363,737,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,10,0,C10,72,66,10,19,10,9,164,13,4,,,,367,0,16,383,737,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,11,0,C11,59,65,13,25,5,7,166,10,2,,,,352,0,14,366,737,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,12,0,C12,57,69,17,18,7,10,178,17,2,,,,375,0,19,394,737,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,13,0,C13,73,63,14,15,6,9,182,11,0,,,,373,0,11,384,737,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,14,0,C14,59,70,8,15,8,8,181,13,0,,,,362,0,11,373,737,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,488,C,15,0,C15,55,61,18,16,17,15,159,9,1,,,,351,0,5,356,737,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,489,B,1,0,B,67,89,14,23,3,11,172,9,4,,,,392,0,19,411,681,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,489,C,1,0,C01,57,96,24,22,7,7,159,0,5,,,,377,0,9,386,680,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,490,B,1,0,B,48,54,5,12,3,0,101,10,9,,,,242,0,25,267,524,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,490,C,1,0,C01,49,41,11,6,10,6,123,16,0,,,,262,0,9,271,523,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,491,B,1,0,B,57,87,14,28,6,6,147,17,2,,,,364,0,26,390,722,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,491,C,1,0,C01,42,90,15,31,12,9,131,9,2,,,,341,0,26,367,721,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,491,C,2,0,C02,78,101,12,16,19,10,122,10,0,,,,368,0,10,378,721,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,491,C,3,0,C03,64,91,11,24,7,7,158,14,2,,,,378,1,16,395,721,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,492,B,1,0,B,58,102,12,16,6,5,116,8,3,,,,326,0,7,333,508,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,492,C,1,0,C01,63,78,10,10,3,3,111,16,0,,,,294,0,17,311,508,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,493,B,1,0,B,56,65,6,15,7,16,106,8,4,,,,283,1,14,298,500,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,493,C,1,0,C01,36,63,8,12,4,5,124,10,3,,,,265,0,19,284,499,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,511,B,1,0,B,38,65,9,18,16,3,141,5,4,,,,299,0,16,315,561,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,511,C,1,0,C01,29,79,7,22,20,3,120,8,2,,,,290,0,11,301,561,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,512,B,1,0,B,47,98,12,20,7,3,130,7,4,,,,328,0,9,337,696,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,512,C,1,0,C01,54,75,12,28,8,7,127,13,2,,,,326,1,17,344,696,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,526,B,1,0,B,51,80,9,17,12,0,151,4,1,,,,325,0,9,334,615,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,526,C,1,0,C01,65,95,6,22,5,5,130,12,1,,,,341,1,14,356,615,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,527,B,1,0,B,75,49,9,15,7,2,108,7,0,,,,272,0,10,282,499,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,527,C,1,0,C01,74,54,8,11,4,3,113,5,0,,,,272,0,8,280,498,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,528,B,1,0,B,50,69,8,13,9,6,127,7,0,,,,289,0,15,304,531,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,528,C,1,0,C01,53,64,9,15,3,4,121,8,2,,,,279,0,16,295,530,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,529,B,1,0,B,73,85,16,21,6,5,173,10,1,,,,390,0,13,403,603,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,529,C,1,0,C01,89,81,10,13,7,11,136,10,2,,,,359,0,18,377,603,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,530,B,1,0,B,55,79,13,15,5,6,192,7,4,,,,376,0,10,386,672,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,530,C,1,0,C01,47,79,22,10,3,4,189,9,3,,,,366,0,27,393,671,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,531,B,1,0,B,42,121,6,8,8,3,118,8,2,,,,316,0,17,333,577,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,531,C,1,0,C01,44,10,10,12,4,11,117,5,4,,,,217,0,13,230,576,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,532,B,1,0,B,139,98,12,8,6,10,128,14,2,,,,417,0,10,427,650,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,533,B,1,0,B,143,81,16,14,11,8,155,9,1,,,,438,2,8,448,714,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,534,B,1,0,B,92,70,11,6,5,5,103,6,1,,,,299,0,7,306,502,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,535,B,1,0,B,274,88,8,3,15,6,118,7,0,,,,519,0,18,537,743,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,535,C,1,0,C01,270,111,18,6,10,9,94,2,1,,,,521,2,23,546,742,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,536,B,1,0,B,214,94,14,1,6,2,53,3,0,,,,387,0,8,395,570,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,536,C,1,0,C01,224,74,9,1,8,5,55,2,1,,,,379,0,16,395,569,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,537,B,1,0,B,220,81,9,3,12,8,122,13,0,,,,468,0,17,485,705,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,538,B,1,0,B,104,60,7,7,2,1,56,4,1,,,,242,0,17,259,391,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,538,C,1,0,C01,83,61,7,9,11,3,64,12,2,,,,252,0,12,264,390,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,539,B,1,0,B,44,68,12,13,7,5,114,10,3,,,,276,0,24,300,518,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,539,C,1,0,C01,34,61,11,14,6,3,137,6,1,,,,273,0,15,288,517,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,540,B,1,0,B,55,61,7,6,6,2,80,9,1,,,,227,0,6,233,404,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,540,C,1,0,C01,42,54,8,10,8,4,109,3,0,,,,238,0,7,245,403,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,B,1,0,B,94,54,10,21,10,12,154,9,0,,,,364,0,14,378,717,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,1,0,C01,80,57,12,17,13,9,170,8,3,,,,369,0,15,384,717,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,2,0,C02,83,70,12,16,8,6,174,8,2,,,,379,0,12,391,717,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,3,0,C03,104,75,14,20,6,4,172,9,3,,,,407,0,12,419,717,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,4,0,C04,90,64,10,14,11,7,169,15,0,,,,380,1,7,388,717,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,5,0,C05,87,74,11,11,11,10,144,11,2,,,,361,0,15,376,717,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,6,0,C06,88,70,9,21,7,6,161,10,1,,,,373,0,8,381,717,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,7,0,C07,71,68,17,17,15,6,146,11,0,,,,351,0,11,362,717,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,8,0,C08,92,50,12,15,8,5,171,8,0,,,,361,1,15,377,717,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,9,0,C09,65,62,16,22,10,9,154,8,1,,,,347,0,11,358,717,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,10,0,C10,80,76,13,14,11,6,171,11,1,,,,383,0,9,392,717,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,11,0,C11,71,58,8,18,10,11,172,9,2,,,,359,0,13,372,717,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,C,12,0,C12,99,66,12,14,10,8,151,7,1,,,,368,0,11,379,716,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,541,S,1,0,SMR01,31,32,8,8,13,6,97,3,0,,,,198,0,18,216,750,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,542,B,1,0,B,116,77,19,0,6,7,160,10,0,,,,395,0,14,409,601,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,542,C,1,0,C01,119,74,12,4,11,21,138,5,0,,,,384,0,8,392,601,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,543,B,1,0,B,121,132,23,12,3,5,184,15,1,,,,496,0,2,498,715,ACTA CASILLA,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,544,B,1,0,B,67,71,9,10,6,2,96,8,0,,,,269,0,3,272,424,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,544,C,1,0,C01,40,21,7,6,8,9,101,4,0,,,,196,2,14,212,423,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,545,B,1,0,B,106,78,13,15,7,10,140,12,1,,,,382,0,10,392,624,GRUPO DE RECUENTO,,,
,10,DURANGO,12,GOMEZ PALACIO,7,GOMEZ PALACIO,546,B,1,0,B,214,119,16,9,11,13,124,3,0,,,,509,0,7,516,716,GRUPO DE RECUENTO,,,
