CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,658,C01,128,35,12,7,2,2,44,26,7,0,0,0,0,0,263,7,270,586,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1935-G1936.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,659,B,140,36,14,21,1,6,34,32,14,5,0,0,0,0,303,17,320,671,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1937-G1938.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,705,C01,72,37,9,2,0,1,39,10,10,1,1,0,0,1,182,1,184,453,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2547-G2548.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,872,B,59,39,11,21,1,4,36,16,9,1,5,0,0,0,202,9,211,407,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1497-G1498.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,756,B,53,57,26,5,2,3,29,2,9,2,4,0,0,1,192,6,199,592,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2095-G2096.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,505,B,58,47,20,80,2,2,33,26,9,0,8,0,0,0,285,9,294,624,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0609-G0610.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,460,B,42,68,10,99,1,8,23,27,5,0,9,1,1,0,294,4,298,526,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0889-G0890.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,706,B,108,60,35,0,3,3,38,8,15,4,0,0,0,1,274,4,279,615,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2549-G2550.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,872,C01,43,49,15,25,6,6,48,15,11,0,7,0,0,0,225,8,233,407,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1499-G1500.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,660,B,100,34,13,10,2,1,38,16,1,3,1,0,0,0,219,12,231,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1939-G1940.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,507,B,28,32,9,57,0,2,33,19,2,0,2,0,0,0,184,7,191,439,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0613-G0614.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,508,B,64,51,22,68,3,4,42,28,3,2,7,0,0,0,294,6,300,617,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0615-G0616.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,707,B,68,42,14,1,4,0,38,8,7,1,0,0,0,0,183,5,188,438,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2551-G2552.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,757,B,55,58,30,7,3,3,53,2,7,2,5,0,0,2,225,7,234,712,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2097-G2098.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,460,C01,46,48,15,95,5,4,33,21,5,0,7,0,0,0,279,7,286,525,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0891-G0892.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,510,B,43,76,30,55,7,4,36,38,6,4,10,0,0,0,309,11,320,577,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0619-G0620.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,707,C01,69,43,15,4,2,3,34,5,7,0,0,0,0,0,182,6,188,437,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2553-G2554.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,660,C01,85,29,13,15,1,3,52,9,2,1,4,0,0,0,214,15,229,518,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1941-G1942.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,511,B,30,26,14,36,1,4,29,32,2,0,4,0,0,0,178,4,182,482,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0623-G0624.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,758,B,30,27,15,2,2,2,27,3,16,0,1,0,0,0,125,1,126,496,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2099-G2100.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,461,B,36,31,25,55,3,0,37,7,0,0,0,0,0,0,194,7,201,437,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0893-G0894.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,519,B,45,34,21,16,2,3,49,11,0,0,0,0,0,0,181,16,197,406,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0645-G0646.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,708,B,85,41,21,3,4,3,47,8,11,2,1,0,0,0,226,6,232,532,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2555-G2556.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,519,C01,60,27,11,30,1,1,56,13,3,1,1,1,0,0,205,9,214,405,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0647-G0648.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,759,B,100,41,18,7,1,2,42,5,13,2,2,1,0,2,234,2,238,604,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2101-G2102.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,521,B,42,31,8,65,6,1,39,21,6,3,2,0,0,0,224,10,234,521,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0653-G0654.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,661,B,128,46,8,4,6,0,34,10,9,3,1,0,0,0,249,10,259,537,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1943-G1944.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,760,B,70,39,16,4,1,0,38,2,6,4,2,0,0,0,182,7,189,561,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2103-G2104.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,521,C01,42,36,14,77,3,1,36,19,10,0,4,0,0,0,242,9,251,520,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0655-G0656.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,661,C01,129,29,9,21,1,5,22,14,5,1,1,0,0,0,237,7,244,536,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1945-G1946.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,462,B,50,54,22,53,5,1,35,15,6,0,7,0,1,0,249,12,261,508,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0895-G0896.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,522,B,60,41,20,78,4,4,42,24,14,2,8,5,1,0,303,19,322,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0657-G0658.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,708,C01,107,47,22,6,4,1,41,10,9,1,3,0,0,0,251,6,257,531,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2557-G2558.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,522,C01,56,45,18,72,4,1,31,40,10,0,8,0,1,0,286,9,295,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0659-G0660.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,662,B,152,37,16,9,3,2,52,13,14,1,1,0,0,1,300,8,309,613,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1947-G1948.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,709,B,134,60,24,1,2,2,44,19,21,0,1,0,0,0,308,10,318,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2559-G2560.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,873,B,68,49,17,63,1,3,27,13,11,1,6,0,0,0,259,5,264,529,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1501-G1502.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,522,C02,36,51,27,85,4,1,40,19,15,0,5,0,0,0,283,8,291,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0661-G0662.JPG
1,23,QUINTANA ROO,12,FELIPE CARRILLO PUERTO,3,FELIPE CARRILLO PUERTO,244,B,34,143,106,27,4,7,4,4,18,12,14,0,0,0,373,19,392,542,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2997-G2998.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,662,C01,152,35,16,8,1,1,46,20,9,0,2,0,0,0,290,15,305,613,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1949-G1950.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,709,C01,110,63,28,1,3,4,49,12,16,1,2,0,0,0,289,2,291,670,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2561-G2562.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,463,B,71,55,45,83,6,4,50,21,13,0,10,0,0,0,358,19,377,702,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0897-G0898.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,663,B,131,18,16,32,6,1,40,13,0,1,0,0,0,0,258,8,266,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1951-G1952.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,709,C02,115,63,22,3,5,0,52,17,20,2,2,0,0,0,301,6,307,669,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2563-G2564.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,663,C01,126,33,4,39,4,3,32,7,4,1,3,0,0,1,256,8,265,509,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1953-G1954.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,762,B,37,32,9,8,2,1,22,1,6,0,2,0,0,1,120,4,125,470,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2107-G2108.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,527,C01,56,46,23,31,5,4,25,28,9,1,1,0,0,0,229,10,239,433,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0677-G0678.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,710,B,62,58,21,6,3,3,38,3,15,2,0,0,0,0,211,6,217,548,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2565-G2566.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,664,B,153,21,15,10,0,2,25,12,15,0,1,0,0,1,254,6,261,519,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1955-G1956.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,762,C01,35,26,12,2,1,3,19,3,7,1,1,0,0,0,110,2,112,470,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2109-G2110.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,464,B,41,43,11,80,3,1,26,16,13,2,9,0,0,0,245,7,252,506,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0899-G0900.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,710,C01,48,57,23,3,2,1,29,1,14,1,5,1,0,0,185,8,193,548,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2567-G2568.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,763,B,76,34,10,3,0,0,19,3,6,1,0,0,0,1,152,1,154,461,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2111-G2112.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,664,C01,156,27,14,4,3,0,37,13,3,0,1,0,0,1,258,4,263,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1957-G1958.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,465,B,63,69,21,28,3,2,56,14,10,3,7,0,2,0,278,14,292,647,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0901-G0902.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,763,S01,250,165,74,8,2,12,141,28,49,5,8,0,0,1,742,12,755,0,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3815-G3816.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,711,B,42,72,34,4,3,5,43,9,12,8,0,0,0,0,232,0,232,585,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2569-G2570.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,764,B,70,20,8,0,1,1,12,4,10,0,1,0,0,0,127,3,130,377,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2113-G2114.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,664,C02,163,22,11,6,3,2,21,12,14,1,0,0,0,1,255,2,258,518,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1959-G1960.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,711,C01,49,43,25,5,2,1,40,3,10,3,3,0,0,0,184,0,184,585,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2571-G2572.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,764,C01,68,31,4,1,1,1,17,5,4,2,0,0,0,2,134,1,137,377,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2115-G2116.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,467,B,19,36,15,121,1,0,26,11,9,1,8,0,0,0,247,9,256,492,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0905-G0906.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,665,B,103,20,9,6,2,0,25,11,10,0,2,0,0,1,188,9,198,403,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1961-G1962.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,712,B,65,56,52,2,2,2,45,13,18,1,4,0,0,0,260,2,262,642,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2573-G2574.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,665,C01,112,25,4,6,5,1,28,12,5,0,1,0,0,0,199,5,204,403,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1963-G1964.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,765,B,94,22,12,5,1,2,24,10,4,0,1,0,0,0,175,7,182,544,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2117-G2118.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,468,B,54,46,11,56,2,3,34,9,10,0,0,7,0,0,232,7,239,515,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0907-G0908.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,666,B,112,18,14,5,3,2,21,11,13,1,0,0,0,1,200,5,206,421,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1965-G1966.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,667,B,144,21,9,8,0,6,25,14,12,1,1,0,1,0,242,0,242,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1967-G1968.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,766,B,141,80,19,5,4,1,35,11,13,3,0,0,0,1,312,8,321,650,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2121-G2122.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,667,C01,147,23,12,3,0,1,23,12,6,0,0,0,0,0,227,10,237,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1969-G1970.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,469,B,66,160,66,160,2,160,36,10,66,160,160,160,160,0,1366,4,1370,543,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0909-G0910.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,767,B,69,71,41,15,2,4,78,5,13,3,3,1,0,0,305,10,315,693,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2123-G2124.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,667,C02,158,26,13,5,1,1,28,15,9,0,0,0,0,0,256,9,265,519,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1971-G1972.JPG
1,23,QUINTANA ROO,8,CANCÚN,11,PUERTO MORELOS,5000,B,96,44,17,24,5,1,35,5,23,0,5,0,0,1,255,10,266,427,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1973-G1974.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,528,C01,49,47,21,39,3,5,27,23,10,1,3,1,0,0,229,6,235,475,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0681-G0682.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,470,B,58,69,23,69,6,6,31,11,5,3,8,0,0,0,289,6,295,584,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0911-G0912.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,765,C01,86,19,9,5,0,0,21,7,5,0,0,0,0,0,152,3,155,544,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2119-G2120.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,471,B,77,49,33,98,4,3,46,16,10,4,12,0,0,0,352,8,360,679,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0913-G0914.JPG
1,23,QUINTANA ROO,8,CANCÚN,1,BENITO JUÁREZ,657,B,109,34,14,36,5,2,37,18,9,0,3,0,0,3,267,13,283,572,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G1931-G1932.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,714,B,61,49,19,3,4,3,41,0,8,0,3,0,1,1,192,3,196,532,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2579-G2580.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,768,B,39,67,31,5,2,2,68,5,12,1,2,0,0,0,234,5,239,616,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2127-G2128.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,768,C01,47,56,27,15,2,1,46,7,13,0,0,0,0,0,214,6,220,615,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2129-G2130.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,472,B,46,51,16,61,4,1,31,10,6,2,10,2,0,0,240,8,248,608,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0915-G0916.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,714,C01,41,55,36,2,3,0,41,2,10,0,3,0,0,0,193,5,198,532,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2581-G2582.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,715,B,41,65,29,2,4,1,48,3,10,1,3,0,1,0,208,7,215,600,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2583-G2584.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,768,C03,45,56,24,9,1,6,68,4,13,2,3,0,0,0,231,5,236,615,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2133-G2134.JPG
1,23,QUINTANA ROO,13,BACALAR,10,BACALAR,384,C01,78,77,54,3,16,18,29,4,23,3,3,1,0,0,309,9,318,484,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G3119-G3120.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,472,C01,60,67,28,52,5,1,33,10,0,0,0,0,0,0,256,4,260,608,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0917-G0918.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,769,B,42,54,33,3,1,4,52,6,4,0,2,0,0,0,201,5,206,562,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2137-G2138.JPG
1,23,QUINTANA ROO,10,PLAYA DEL CARMEN,8,SOLIDARIDAD,715,C01,36,57,29,5,3,1,36,8,6,0,1,0,0,0,182,9,191,600,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2585-G2586.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,473,B,30,0,18,89,3,0,34,11,4,1,8,1,1,0,200,7,207,448,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0919-G0920.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,473,C01,33,44,20,71,2,0,19,10,4,0,9,0,0,0,212,8,220,448,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0921-G0922.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,474,B,36,83,27,71,2,2,34,25,12,17,0,0,0,9,309,0,318,566,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0923-G0924.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,531,C01,65,54,23,45,3,4,42,20,3,2,5,0,0,0,266,8,274,516,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0693-G0694.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,533,C01,79,39,14,46,6,6,57,17,4,0,6,0,1,0,275,6,281,476,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0699-G0700.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,769,C01,42,62,44,4,1,1,32,3,11,0,4,0,0,1,204,7,212,561,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2139-G2140.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,534,B,42,35,16,75,5,0,32,20,4,1,9,0,0,0,239,6,245,389,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G0701-G0702.JPG
1,23,QUINTANA ROO,9,TULUM,8,SOLIDARIDAD,770,B,34,45,42,8,0,3,47,3,22,1,1,0,0,0,206,6,212,420,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/G2141-G2142.JPG
