CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,C_COMUN_PAN_PRD_PRS_PHBCS,PRI,PT,PVEM,MC,NA,MORENA,ES,BCSC,MORENA_ES,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,371,1,54,18,107,26,1,2,121,0,15,0,,,344,0,14,358,726
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,372,2,109,16,204,46,5,12,221,5,17,1,,,636,0,36,672,1329
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,373,2,93,20,196,56,3,4,234,6,20,2,,,634,2,26,662,1405
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,374,3,114,12,202,47,5,4,191,4,18,8,,,605,0,32,637,1395
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,375,4,235,28,302,85,7,87,323,14,23,1,,,1105,0,52,1157,2658
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,376,2,73,7,102,31,2,3,168,5,11,1,,,403,0,31,434,997
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,377,3,152,25,250,80,10,6,260,9,38,10,,,840,3,34,877,1864
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,378,2,70,20,109,34,4,3,162,5,21,0,,,428,0,17,445,938
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,379,1,53,5,45,13,0,0,55,1,9,0,,,181,0,17,198,435
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,380,4,186,48,276,127,13,9,372,12,53,4,,,1100,2,39,1141,2504
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,381,2,87,14,124,46,3,0,156,2,9,0,,,441,0,26,467,874
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,382,2,120,9,150,47,3,6,173,4,17,11,,,540,0,20,560,1106
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,383,2,140,27,162,55,5,5,204,6,24,2,,,630,0,29,659,1341
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,384,2,93,14,153,33,2,8,190,3,19,0,,,515,0,20,535,1069
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,385,1,47,6,76,22,1,2,96,4,10,2,,,266,0,21,287,592
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,386,2,78,12,113,37,3,6,97,4,7,1,,,358,0,25,383,903
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,387,2,92,23,131,25,2,5,141,4,10,2,,,435,0,27,462,998
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,388,2,63,18,103,17,4,2,143,11,5,1,,,367,0,10,377,805
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,389,2,47,19,127,53,5,2,149,3,15,5,,,425,1,36,462,911
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,390,2,107,18,111,35,5,3,158,1,22,1,,,461,0,28,489,1008
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,391,1,59,12,55,23,3,8,75,4,13,1,,,253,0,11,264,524
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,392,1,47,8,69,19,4,2,97,2,8,0,,,256,0,14,270,498
,3,BAJA CALIFORNIA SUR,9,CABO SAN LUCAS,4,LOS CABOS,393,1,51,16,75,22,3,4,81,2,14,2,,,270,0,28,298,699
,3,BAJA CALIFORNIA SUR,1,SAN JOSE DEL CABO,4,LOS CABOS,394,2,100,17,114,41,6,1,136,5,18,3,,,441,0,15,456,977
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,395,2,209,22,203,80,5,10,239,10,59,2,,,839,0,18,857,1457
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,396,2,162,24,194,46,9,6,170,7,33,4,,,655,0,16,671,1229
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,397,4,307,30,254,123,15,11,468,18,50,4,,,1280,0,29,1309,2487
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,398,3,177,24,176,49,2,7,289,4,36,0,,,764,2,23,789,1612
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,399,2,111,29,146,34,6,8,164,3,27,2,,,530,0,7,537,978
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,400,3,88,11,82,36,2,3,121,3,14,1,,,361,0,41,402,792
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,401,1,68,11,78,24,2,4,85,4,16,1,,,293,0,9,302,512
,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,402,3,260,29,222,72,7,8,243,7,48,2,,,898,2,21,921,1526
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,403,1,76,9,102,28,3,4,92,5,26,0,,,345,1,11,357,639
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,404,2,112,9,137,47,6,2,213,6,22,2,,,556,3,19,578,1242
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,405,3,162,15,196,60,7,6,268,6,42,1,,,763,0,17,780,1669
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,406,2,88,19,174,44,5,7,177,3,25,6,,,548,0,26,574,1141
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,407,2,120,24,207,58,6,5,235,5,29,2,,,691,0,31,722,1441
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,408,2,70,6,115,41,5,5,116,3,20,2,,,383,0,21,404,844
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,409,1,82,10,77,22,3,4,133,5,25,0,,,361,0,11,372,738
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,410,2,106,10,120,28,2,7,160,3,21,2,,,459,0,13,472,1113
,3,BAJA CALIFORNIA SUR,8,CABO SAN LUCAS,4,LOS CABOS,411,4,328,71,324,113,11,16,327,12,97,1,,,1300,0,23,1323,2064
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,412,6,263,100,258,219,7,21,602,15,20,5,,,1510,1,59,1570,3965
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,413,2,58,25,79,48,3,9,187,5,5,1,,,420,0,9,429,988
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,414,2,63,40,107,52,2,1,203,3,28,3,,,502,0,25,527,1191
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,415,2,81,15,68,34,4,3,144,6,6,1,,,362,0,16,378,836
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,416,2,81,10,85,71,4,4,169,8,3,5,,,440,0,36,476,974
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,417,2,63,22,90,59,5,3,158,6,5,2,,,413,1,14,428,916
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,418,2,83,16,117,63,5,4,123,5,9,3,,,428,0,12,440,821
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,419,2,79,25,105,57,2,7,167,6,7,6,,,461,0,12,473,905
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,420,2,66,16,94,62,5,2,166,9,8,0,,,428,0,18,446,961
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,421,1,40,26,73,35,3,4,148,9,9,3,,,350,1,14,365,731
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,422,2,43,26,75,48,8,6,182,7,6,3,,,404,2,18,424,933
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,423,2,66,20,78,44,2,8,159,2,6,5,,,390,1,23,414,1004
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,424,2,52,23,64,43,0,7,151,3,5,1,,,349,0,15,364,781
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,425,2,64,27,80,39,2,4,155,6,7,1,,,385,0,30,415,870
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,426,1,84,12,80,49,4,1,140,6,9,2,,,387,0,11,398,718
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,427,2,91,11,94,46,5,1,156,3,6,1,,,414,0,11,425,798
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,428,2,65,13,71,64,5,2,119,5,9,2,,,355,0,20,375,811
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,429,2,82,15,102,74,6,4,75,5,10,88,,,461,0,19,480,964
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,430,2,56,14,103,51,1,4,147,7,7,2,,,392,0,15,407,854
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,431,2,102,25,118,53,6,5,193,6,9,6,,,523,0,17,540,953
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,432,2,115,11,89,77,7,2,198,2,8,0,,,509,0,34,543,1107
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,433,2,55,21,58,54,2,6,149,5,5,2,,,357,0,12,369,844
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,434,2,77,19,75,80,4,6,152,6,14,3,,,436,0,18,454,946
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,435,2,85,18,66,57,2,6,150,5,7,0,,,396,0,16,412,868
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,436,1,67,23,90,48,4,2,157,5,16,1,,,413,0,0,413,730
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,437,1,41,10,59,32,5,3,105,5,5,1,,,266,0,12,278,567
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,438,1,44,19,71,39,5,1,120,7,7,0,,,313,0,15,328,610
,3,BAJA CALIFORNIA SUR,7,SAN JOSE DEL CABO,4,LOS CABOS,439,1,33,10,50,23,3,2,90,2,3,3,,,219,0,9,228,510
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,440,2,253,70,7,22,22,6,276,12,50,7,,,725,0,12,737,1049
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,441,1,94,28,5,19,15,2,149,9,20,3,,,344,0,10,354,526
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,442,2,195,73,5,21,21,7,185,12,36,3,,,558,1,15,574,897
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,443,2,159,40,10,25,22,9,217,5,28,7,,,522,0,28,550,880
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,444,1,82,27,8,11,11,5,122,10,18,9,,,303,0,4,307,548
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,445,1,135,58,4,16,22,8,167,16,11,3,,,440,1,11,452,681
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,446,3,315,82,17,43,26,12,450,17,45,11,,,1018,0,22,1040,1688
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,447,1,85,12,13,7,5,0,107,8,6,7,,,250,0,19,269,558
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,448,1,91,19,5,10,7,5,128,2,13,5,,,285,0,9,294,448
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,449,1,113,20,4,15,16,2,137,6,12,4,,,329,0,7,336,608
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,450,1,97,26,11,12,7,9,151,13,8,2,,,336,0,8,344,630
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,451,2,137,19,8,15,6,5,206,4,19,3,,,422,0,15,437,835
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,452,2,149,29,8,16,14,8,204,19,41,5,,,493,0,15,508,877
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,453,1,83,29,7,12,8,3,117,5,10,6,,,280,0,19,299,646
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,454,1,111,18,11,16,7,6,143,8,15,6,,,341,0,8,349,588
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,455,1,112,32,8,17,13,4,135,4,19,6,,,350,2,19,371,648
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,456,1,24,13,8,11,3,2,74,5,11,9,,,160,0,6,166,330
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,457,1,76,28,5,14,3,2,113,6,25,2,,,274,1,8,283,520
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,458,2,165,36,12,12,13,7,189,10,21,9,,,474,2,16,492,879
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,459,2,112,37,4,14,10,6,141,13,21,7,,,365,0,16,381,779
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,460,1,121,45,7,12,26,10,185,10,27,1,,,444,1,8,453,701
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,461,1,139,42,7,5,23,8,179,9,22,10,,,444,1,8,453,691
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,462,1,119,37,5,15,10,5,175,13,31,7,,,417,0,4,421,674
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,463,1,122,34,3,19,18,9,151,9,17,0,,,382,0,7,389,641
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,464,2,142,23,15,13,8,3,188,7,20,4,,,423,0,14,437,794
,3,BAJA CALIFORNIA SUR,5,LA PAZ,3,LA PAZ,465,2,191,49,12,20,22,19,313,18,34,13,,,691,0,14,705,1157
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,466,2,132,29,7,15,12,12,190,10,27,3,,,437,0,15,452,809
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,467,2,124,25,16,22,19,8,172,15,40,7,,,448,0,21,469,871
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,468,2,135,11,4,13,3,11,178,11,15,7,,,388,2,21,411,818
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,469,2,103,44,5,27,8,7,162,8,20,4,,,388,1,10,399,799
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,470,3,224,66,12,18,16,8,282,15,37,5,,,683,1,23,707,1680
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,471,1,101,18,5,10,7,9,142,9,22,2,,,325,1,8,334,719
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,472,2,203,39,12,17,16,17,308,14,15,5,,,646,0,29,675,1281
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,473,1,76,23,8,18,8,6,115,11,4,2,,,271,0,13,284,550
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,474,1,79,20,9,14,6,1,118,6,12,4,,,269,2,17,288,605
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,475,3,277,112,23,36,15,7,366,19,41,9,,,905,1,46,952,2110
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,476,1,86,28,11,11,7,3,128,8,13,1,,,296,0,17,313,640
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,477,1,86,17,11,10,11,2,165,4,19,1,,,326,0,25,351,733
,3,BAJA CALIFORNIA SUR,3,LA PAZ,3,LA PAZ,478,2,148,43,12,17,24,5,206,24,34,7,,,520,0,19,539,937
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,479,4,372,102,26,51,34,18,456,23,74,12,,,1168,1,22,1191,2252
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,480,2,141,43,10,15,12,5,213,11,16,4,,,470,2,12,484,915
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,481,2,140,52,18,31,16,3,209,17,26,7,,,519,0,18,537,959
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,482,2,233,67,9,26,27,10,379,8,44,5,,,808,1,21,830,1425
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,483,2,136,30,9,18,14,3,194,6,14,5,,,429,0,19,448,802
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,484,3,231,54,8,50,22,12,342,13,40,12,,,784,0,25,809,1620
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,485,2,184,58,13,25,23,7,256,17,35,4,,,622,0,14,636,1158
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,486,2,144,59,15,18,14,9,228,7,40,5,,,539,1,16,556,901
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,487,3,244,81,16,30,33,13,398,15,65,7,,,902,0,23,925,1578
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,488,3,243,68,17,25,34,20,483,14,63,5,,,972,0,26,998,1606
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,489,2,227,53,9,24,26,12,317,9,35,9,,,721,2,21,744,1123
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,490,2,193,28,10,19,22,6,258,7,29,5,,,577,0,26,603,1011
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,491,2,220,59,10,16,23,9,335,10,51,5,,,738,2,18,758,1153
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,492,3,239,61,14,29,26,11,388,12,40,11,,,831,1,20,852,1530
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,493,2,193,32,13,27,10,16,265,12,23,3,,,594,0,13,607,1123
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,494,2,209,58,13,32,20,9,294,10,31,10,,,686,0,21,707,1464
,3,BAJA CALIFORNIA SUR,4,LA PAZ,3,LA PAZ,495,3,242,51,14,27,8,8,331,14,38,2,,,735,0,25,760,1554
