CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,27,TABASCO,7,CENTRO,4,CENTRO,491,3,8,222,41,13,53,20,8,891,16,1,0,0,0,,1273,0,60,1333,1939
2,27,TABASCO,7,CENTRO,4,CENTRO,494,6,27,378,111,38,57,46,21,1668,29,2,0,0,4,,2381,0,121,2502,4020
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,615,2,9,122,38,14,19,14,13,585,15,1,0,1,1,,832,3,27,862,1224
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,616,3,14,144,74,14,44,25,15,674,8,8,0,3,0,,1023,0,34,1057,1697
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,617,3,13,226,50,30,29,18,17,906,12,3,0,0,1,,1305,1,54,1360,1980
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,651,3,12,214,71,19,43,16,10,553,3,3,1,0,0,,945,1,55,1001,1397
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,653,3,8,194,64,12,84,23,7,573,17,0,0,0,0,,982,0,50,1032,1582
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,656,3,10,316,108,15,60,42,4,823,24,5,0,0,1,,1408,0,28,1436,2140
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,658,2,16,292,118,8,75,26,10,488,7,1,0,0,0,,1041,0,57,1098,1474
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,659,4,22,269,146,34,67,41,23,734,24,5,1,0,1,,1367,0,106,1473,2721
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,664,2,13,142,92,18,15,19,8,361,15,1,0,0,2,,686,0,15,701,1058
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,665,3,23,328,113,23,30,53,8,695,13,2,2,0,2,,1292,0,83,1375,2047
2,27,TABASCO,7,CENTRO,6,CUNDUACAN,666,3,16,126,69,18,41,31,9,598,10,3,0,0,1,,922,0,54,976,1376
2,27,TABASCO,8,CENTRO,4,CENTRO,268,2,26,93,29,21,7,10,20,385,20,2,0,0,0,1,614,2,24,640,870
2,27,TABASCO,8,CENTRO,4,CENTRO,273,3,25,112,34,34,14,21,11,859,35,1,0,0,1,12,1159,1,51,1211,1697
2,27,TABASCO,8,CENTRO,4,CENTRO,274,2,35,106,35,35,14,19,11,642,25,0,1,1,0,8,932,0,35,967,1292
2,27,TABASCO,8,CENTRO,4,CENTRO,275,2,71,157,35,33,6,22,20,618,27,2,1,0,0,6,998,3,45,1046,1380
2,27,TABASCO,8,CENTRO,4,CENTRO,276,2,49,91,19,23,15,12,13,378,18,3,0,0,0,5,626,3,20,649,879
2,27,TABASCO,8,CENTRO,4,CENTRO,301,2,15,44,16,26,8,6,7,420,16,0,0,0,0,1,559,0,19,578,767
2,27,TABASCO,8,CENTRO,4,CENTRO,302,2,30,56,37,19,13,12,8,624,61,0,2,0,0,4,866,0,43,909,1383
2,27,TABASCO,8,CENTRO,4,CENTRO,303,2,15,82,41,17,11,12,9,573,30,0,0,0,0,5,795,0,27,822,1095
2,27,TABASCO,8,CENTRO,4,CENTRO,304,3,20,107,41,40,15,15,14,793,38,1,1,1,0,7,1093,1,56,1150,1686
2,27,TABASCO,8,CENTRO,4,CENTRO,305,2,22,62,24,25,10,12,11,521,32,0,0,0,1,7,727,1,27,755,1075
2,27,TABASCO,8,CENTRO,4,CENTRO,312,2,41,87,23,21,16,15,9,603,11,1,0,0,0,3,830,0,35,865,1274
2,27,TABASCO,8,CENTRO,4,CENTRO,313,1,20,69,15,19,11,5,4,294,16,0,0,0,0,5,458,1,14,473,648
2,27,TABASCO,8,CENTRO,4,CENTRO,314,5,42,186,45,72,31,36,17,1812,99,2,0,1,0,16,2359,6,83,2448,3630
2,27,TABASCO,8,CENTRO,4,CENTRO,315,2,17,98,36,22,15,11,19,704,36,1,0,0,0,6,965,0,43,1008,1488
2,27,TABASCO,8,CENTRO,4,CENTRO,316,2,8,53,39,16,15,14,6,476,70,3,0,1,1,3,705,1,31,737,1041
2,27,TABASCO,8,CENTRO,4,CENTRO,326,2,40,60,17,28,7,19,22,408,26,0,2,0,0,4,633,3,34,670,965
2,27,TABASCO,8,CENTRO,4,CENTRO,327,2,7,41,18,14,13,15,5,591,35,0,0,0,0,9,748,0,17,765,1117
2,27,TABASCO,8,CENTRO,4,CENTRO,328,2,20,66,29,15,15,16,4,570,87,1,0,0,0,8,831,1,30,862,1288
2,27,TABASCO,8,CENTRO,4,CENTRO,342,2,18,79,25,15,8,6,9,465,17,3,0,0,0,6,651,0,17,668,937
2,27,TABASCO,8,CENTRO,4,CENTRO,343,2,15,60,23,21,5,14,6,587,34,3,0,0,0,4,772,0,42,814,1132
2,27,TABASCO,8,CENTRO,4,CENTRO,344,2,15,62,22,13,10,19,10,669,68,1,0,1,0,1,891,1,43,935,1360
2,27,TABASCO,8,CENTRO,4,CENTRO,345,3,18,133,29,23,14,34,15,993,36,0,2,0,1,7,1305,2,36,1343,1976
2,27,TABASCO,8,CENTRO,4,CENTRO,346,2,13,83,39,25,12,17,6,583,23,1,0,0,0,3,805,0,35,840,1234
2,27,TABASCO,8,CENTRO,4,CENTRO,347,2,7,50,17,5,10,13,0,543,30,0,1,0,0,10,686,1,20,707,985
2,27,TABASCO,8,CENTRO,4,CENTRO,348,2,11,58,15,19,7,8,2,526,12,0,0,0,0,7,665,0,22,687,974
2,27,TABASCO,8,CENTRO,4,CENTRO,349,2,9,55,13,12,5,7,6,503,25,1,0,0,0,4,640,0,26,666,906
2,27,TABASCO,8,CENTRO,4,CENTRO,366,2,16,69,22,16,10,21,4,413,11,3,0,1,0,6,592,0,27,619,801
2,27,TABASCO,8,CENTRO,4,CENTRO,367,2,8,77,14,20,7,4,11,534,85,1,0,0,0,8,769,0,20,789,1051
2,27,TABASCO,8,CENTRO,4,CENTRO,368,2,29,99,31,30,12,21,15,710,38,4,0,0,0,1,990,0,33,1023,1326
2,27,TABASCO,8,CENTRO,4,CENTRO,369,2,26,109,32,27,22,21,12,737,26,3,1,0,0,1,1017,1,25,1043,1350
2,27,TABASCO,8,CENTRO,4,CENTRO,370,1,9,59,16,14,10,10,4,417,15,1,0,0,0,1,556,0,9,565,742
2,27,TABASCO,8,CENTRO,4,CENTRO,371,2,15,71,21,33,15,12,12,704,22,1,0,7,0,4,917,0,24,941,1320
2,27,TABASCO,8,CENTRO,4,CENTRO,372,11,94,379,215,222,78,99,44,3411,195,4,6,1,1,30,4779,4,219,5002,7761
2,27,TABASCO,8,CENTRO,4,CENTRO,373,2,9,80,23,16,9,12,12,652,13,0,1,0,0,6,833,0,30,863,1279
2,27,TABASCO,8,CENTRO,4,CENTRO,374,2,9,61,22,15,9,5,12,545,21,0,0,0,0,8,707,0,32,739,1058
2,27,TABASCO,8,CENTRO,4,CENTRO,375,2,13,63,39,20,8,12,12,579,23,2,0,0,0,5,776,0,21,797,1050
2,27,TABASCO,8,CENTRO,4,CENTRO,376,2,25,64,49,24,27,23,10,532,17,1,1,1,1,5,780,2,34,816,1125
2,27,TABASCO,8,CENTRO,4,CENTRO,392,3,20,74,18,18,24,16,10,744,19,0,1,0,0,4,948,2,17,967,1199
2,27,TABASCO,8,CENTRO,4,CENTRO,393,3,22,72,45,32,32,28,13,882,36,1,0,0,0,11,1174,0,34,1208,1799
2,27,TABASCO,8,CENTRO,4,CENTRO,394,2,8,58,45,20,20,16,12,534,17,1,0,0,1,3,735,1,27,763,1121
2,27,TABASCO,8,CENTRO,4,CENTRO,395,2,9,40,27,17,6,13,6,591,21,2,0,0,2,3,737,1,34,772,1086
2,27,TABASCO,8,CENTRO,4,CENTRO,396,2,5,31,17,16,13,15,9,516,34,0,0,0,0,2,658,1,34,693,992
2,27,TABASCO,8,CENTRO,4,CENTRO,397,3,19,85,28,39,22,25,7,822,43,1,0,0,0,9,1100,2,33,1135,1673
2,27,TABASCO,8,CENTRO,4,CENTRO,399,2,15,86,21,45,13,19,13,529,124,0,0,0,1,5,871,0,43,914,1308
2,27,TABASCO,8,CENTRO,4,CENTRO,400,2,6,84,23,21,10,19,10,615,19,1,0,0,0,3,811,0,29,840,1281
2,27,TABASCO,8,CENTRO,4,CENTRO,409,2,17,55,24,29,20,20,5,650,32,2,0,0,0,3,857,1,29,887,1298
2,27,TABASCO,8,CENTRO,4,CENTRO,452,9,235,315,147,144,87,68,40,2168,60,30,2,11,0,47,3354,3,111,3468,5802
2,27,TABASCO,8,CENTRO,4,CENTRO,453,3,35,87,51,39,25,21,15,886,58,0,1,0,1,13,1232,3,66,1301,1977
2,27,TABASCO,8,CENTRO,4,CENTRO,458,4,23,108,87,53,29,22,14,984,17,1,0,0,2,18,1358,1,31,1390,2679
2,27,TABASCO,8,CENTRO,4,CENTRO,464,5,27,149,138,77,49,37,16,1558,68,4,3,6,2,15,2149,1,100,2250,3483
2,27,TABASCO,8,CENTRO,4,CENTRO,465,4,34,123,129,46,39,34,24,1425,26,4,3,0,1,11,1899,0,81,1980,2957
2,27,TABASCO,9,CENTRO,4,CENTRO,232,18,189,571,300,260,202,134,78,6308,101,14,3,1,4,,8165,32,324,8521,12838
2,27,TABASCO,9,CENTRO,4,CENTRO,233,2,5,54,19,24,15,11,6,500,6,1,0,0,0,,641,0,24,665,876
2,27,TABASCO,9,CENTRO,4,CENTRO,234,6,25,175,80,71,58,42,31,2005,30,6,1,6,1,,2531,0,83,2614,3997
2,27,TABASCO,9,CENTRO,4,CENTRO,235,2,15,42,29,25,36,16,10,483,2,2,0,1,0,,661,1,34,696,910
2,27,TABASCO,9,CENTRO,4,CENTRO,236,2,10,58,26,25,21,7,9,463,2,1,0,0,0,,622,1,25,648,834
2,27,TABASCO,9,CENTRO,4,CENTRO,237,4,28,164,87,67,32,69,18,1220,30,7,1,0,2,,1725,0,62,1787,2954
2,27,TABASCO,9,CENTRO,4,CENTRO,238,3,14,134,47,42,29,16,9,887,18,1,0,0,0,,1197,1,54,1252,1930
2,27,TABASCO,9,CENTRO,4,CENTRO,239,1,9,37,24,21,8,10,4,414,1,0,0,0,0,,528,0,18,546,750
2,27,TABASCO,9,CENTRO,4,CENTRO,240,2,10,49,31,21,14,9,5,474,5,1,0,0,0,,619,0,24,643,832
2,27,TABASCO,9,CENTRO,4,CENTRO,241,4,15,117,57,40,27,21,12,1260,19,1,2,0,0,,1571,0,51,1622,2379
2,27,TABASCO,9,CENTRO,4,CENTRO,242,4,19,137,56,81,47,28,21,1438,27,2,1,0,0,,1857,0,77,1934,2923
2,27,TABASCO,9,CENTRO,4,CENTRO,243,2,15,66,38,51,21,12,10,647,5,2,0,0,0,,867,0,48,915,1310
2,27,TABASCO,9,CENTRO,4,CENTRO,244,2,9,42,23,24,25,14,9,545,10,4,1,0,0,,706,0,27,733,1109
2,27,TABASCO,9,CENTRO,4,CENTRO,245,4,18,113,38,68,37,28,13,1152,14,2,1,3,1,,1488,1,63,1552,2311
2,27,TABASCO,9,CENTRO,4,CENTRO,246,2,18,69,19,22,15,15,10,569,7,1,0,6,1,,752,0,36,788,1169
2,27,TABASCO,9,CENTRO,4,CENTRO,247,2,6,45,16,27,15,11,7,483,10,1,0,0,0,,621,4,26,651,1040
2,27,TABASCO,9,CENTRO,4,CENTRO,248,2,12,78,38,31,24,16,7,723,7,3,2,0,2,,943,1,48,992,1431
2,27,TABASCO,9,CENTRO,4,CENTRO,249,9,58,239,116,156,83,111,27,2726,36,8,0,0,5,,3565,9,152,3726,6032
2,27,TABASCO,9,CENTRO,4,CENTRO,250,3,58,114,28,64,27,19,17,723,18,1,0,1,0,,1070,3,29,1102,1530
2,27,TABASCO,9,CENTRO,4,CENTRO,251,4,64,147,79,90,45,32,16,1225,19,3,0,0,0,,1720,0,101,1821,2753
2,27,TABASCO,9,CENTRO,4,CENTRO,252,2,25,68,20,32,27,16,10,489,12,3,0,0,0,,702,0,29,731,948
2,27,TABASCO,9,CENTRO,4,CENTRO,253,5,41,174,81,99,45,32,21,1577,19,0,3,0,2,,2094,2,79,2175,3060
2,27,TABASCO,9,CENTRO,4,CENTRO,254,6,21,145,65,50,57,120,29,1828,34,2,0,0,0,,2351,2,84,2437,3150
2,27,TABASCO,9,CENTRO,4,CENTRO,255,2,66,100,41,46,35,16,8,582,10,1,1,0,1,,907,1,44,952,1325
2,27,TABASCO,9,CENTRO,4,CENTRO,256,2,48,102,35,62,31,15,19,627,13,1,0,0,0,,953,0,33,986,1297
2,27,TABASCO,9,CENTRO,4,CENTRO,257,2,115,116,79,75,15,22,16,466,9,2,0,0,1,,916,1,32,949,1321
2,27,TABASCO,9,CENTRO,4,CENTRO,258,1,14,53,14,20,12,13,9,330,5,1,1,0,0,,472,2,16,490,649
2,27,TABASCO,9,CENTRO,4,CENTRO,259,2,64,66,48,47,16,19,7,412,17,2,1,2,0,,701,0,33,734,977
2,27,TABASCO,9,CENTRO,4,CENTRO,260,3,19,100,20,22,29,14,13,827,18,1,1,0,0,,1064,2,59,1125,1709
2,27,TABASCO,9,CENTRO,4,CENTRO,261,2,63,118,60,41,20,16,11,577,12,2,0,0,0,,920,0,39,959,1245
2,27,TABASCO,9,CENTRO,4,CENTRO,262,2,19,82,32,27,32,15,10,590,10,1,1,0,0,,819,0,17,836,1138
2,27,TABASCO,9,CENTRO,4,CENTRO,263,1,23,37,17,11,11,6,2,225,9,0,0,0,0,,341,1,17,359,483
2,27,TABASCO,9,CENTRO,4,CENTRO,264,2,14,85,19,23,25,9,5,592,9,0,1,0,0,,782,6,19,807,1171
2,27,TABASCO,9,CENTRO,4,CENTRO,265,2,37,95,29,60,19,15,8,349,8,1,0,0,0,,621,2,14,637,831
2,27,TABASCO,9,CENTRO,4,CENTRO,266,1,17,44,8,8,12,10,5,226,4,0,0,0,0,,334,0,11,345,512
2,27,TABASCO,9,CENTRO,4,CENTRO,267,3,89,205,65,83,37,34,20,840,26,9,3,0,0,,1411,2,45,1458,1930
2,27,TABASCO,9,CENTRO,4,CENTRO,269,2,21,53,55,24,17,41,19,623,9,0,1,0,1,,864,0,61,925,1321
2,27,TABASCO,9,CENTRO,4,CENTRO,270,2,10,81,36,41,32,26,16,677,9,2,2,0,1,,933,0,53,986,1470
2,27,TABASCO,9,CENTRO,4,CENTRO,271,1,4,31,9,8,8,6,6,216,4,1,0,0,0,,293,0,13,306,455
2,27,TABASCO,9,CENTRO,4,CENTRO,272,2,6,37,17,6,6,13,2,418,3,0,1,0,1,,510,0,16,526,801
2,27,TABASCO,9,CENTRO,4,CENTRO,278,2,52,89,33,21,14,12,16,397,8,4,0,1,0,,647,1,27,675,843
2,27,TABASCO,9,CENTRO,4,CENTRO,280,2,14,72,37,29,21,30,16,727,16,4,0,0,1,,967,1,56,1024,1471
2,27,TABASCO,9,CENTRO,4,CENTRO,281,2,15,49,39,23,20,28,8,620,5,3,2,1,2,,815,15,26,856,1269
2,27,TABASCO,10,CENTRO,4,CENTRO,419,1,1,21,29,6,3,10,4,259,20,0,0,0,1,,354,0,14,368,497
2,27,TABASCO,10,CENTRO,4,CENTRO,420,3,10,43,88,71,44,41,10,847,110,0,2,2,0,,1268,2,53,1323,1704
2,27,TABASCO,10,CENTRO,4,CENTRO,421,4,21,26,73,86,42,39,6,1356,280,2,1,0,0,,1932,0,63,1995,2419
2,27,TABASCO,10,CENTRO,4,CENTRO,422,4,21,67,123,114,49,27,10,1413,272,5,1,1,0,,2103,0,60,2163,2622
2,27,TABASCO,10,CENTRO,4,CENTRO,423,5,17,101,102,194,36,31,10,1664,255,5,0,0,1,,2416,0,81,2497,3021
2,27,TABASCO,10,CENTRO,4,CENTRO,424,1,5,7,6,8,3,5,0,46,3,0,0,0,0,,83,0,3,86,105
2,27,TABASCO,10,CENTRO,4,CENTRO,425,3,21,165,67,71,17,26,8,1158,55,3,0,0,0,,1591,1,46,1638,2163
2,27,TABASCO,10,CENTRO,4,CENTRO,426,3,13,97,82,28,21,44,4,1314,37,1,1,0,0,,1642,0,23,1665,2099
2,27,TABASCO,10,CENTRO,4,CENTRO,427,3,9,38,92,21,19,20,58,949,16,7,0,0,0,,1229,1,41,1271,1684
2,27,TABASCO,10,CENTRO,4,CENTRO,428,3,11,49,60,17,10,21,75,935,17,1,1,0,0,,1197,0,32,1229,1579
2,27,TABASCO,10,CENTRO,4,CENTRO,429,3,28,67,70,23,18,25,78,1077,31,6,7,0,1,,1431,0,47,1478,1985
2,27,TABASCO,10,CENTRO,4,CENTRO,430,6,20,75,158,38,51,44,42,1960,39,7,0,0,1,,2435,1,95,2531,3851
2,27,TABASCO,10,CENTRO,4,CENTRO,431,3,13,50,77,54,33,30,19,994,11,5,0,0,0,,1286,0,54,1340,1965
2,27,TABASCO,10,CENTRO,4,CENTRO,432,3,25,40,80,46,39,37,16,1125,25,0,0,0,0,,1433,24,47,1504,1468
2,27,TABASCO,10,CENTRO,4,CENTRO,433,3,11,38,79,46,30,41,46,1069,23,0,1,0,0,,1384,0,44,1428,1914
2,27,TABASCO,10,CENTRO,4,CENTRO,434,2,14,57,53,21,45,26,9,632,16,3,1,0,0,,877,0,46,923,1245
2,27,TABASCO,10,CENTRO,4,CENTRO,435,8,64,120,219,80,81,90,68,2643,45,13,1,0,1,,3425,0,118,3543,5464
2,27,TABASCO,10,CENTRO,4,CENTRO,436,4,25,46,111,64,53,41,10,1239,170,2,1,1,2,,1765,1,97,1863,2506
2,27,TABASCO,10,CENTRO,4,CENTRO,437,3,7,54,78,62,16,46,8,835,55,0,0,0,0,,1161,0,51,1212,1514
2,27,TABASCO,10,CENTRO,4,CENTRO,438,3,13,65,77,32,32,40,8,1187,11,2,0,0,0,,1467,0,72,1539,2120
2,27,TABASCO,10,CENTRO,4,CENTRO,439,2,10,19,41,6,14,15,4,472,24,2,0,0,0,,607,0,21,628,1029
2,27,TABASCO,10,CENTRO,4,CENTRO,440,15,134,338,390,148,156,135,67,5430,135,84,2,0,2,,7021,2,259,7282,10615
2,27,TABASCO,10,CENTRO,4,CENTRO,441,5,30,209,157,65,30,59,13,598,39,3,6,0,0,,1209,0,89,1298,2016
2,27,TABASCO,10,CENTRO,4,CENTRO,442,1,7,24,40,15,9,9,0,17,9,1,0,1,0,,132,0,27,159,523
2,27,TABASCO,10,CENTRO,4,CENTRO,443,4,19,82,97,38,48,43,20,1230,23,2,0,0,0,,1602,1,72,1675,2625
2,27,TABASCO,10,CENTRO,4,CENTRO,444,1,9,36,74,4,11,20,3,133,1,3,2,0,3,,299,0,13,312,569
2,27,TABASCO,10,CENTRO,4,CENTRO,445,4,45,104,60,41,24,24,18,1171,29,8,0,1,0,,1525,0,56,1581,2253
2,27,TABASCO,10,CENTRO,4,CENTRO,446,6,36,116,130,57,52,72,17,1979,34,7,0,0,2,,2502,0,131,2633,4081
2,27,TABASCO,10,CENTRO,4,CENTRO,447,2,28,48,89,13,12,64,5,438,21,3,0,6,0,,727,0,45,772,1256
2,27,TABASCO,10,CENTRO,4,CENTRO,448,2,21,52,85,16,24,33,6,324,39,1,0,0,0,,601,0,18,619,1024
2,27,TABASCO,10,CENTRO,4,CENTRO,450,5,39,112,177,28,48,66,11,1224,39,2,2,0,2,,1750,0,120,1870,3031
2,27,TABASCO,10,CENTRO,4,CENTRO,451,2,14,72,59,25,17,16,5,199,16,4,1,0,1,,429,0,18,447,1168
2,27,TABASCO,10,CENTRO,4,CENTRO,454,2,7,62,25,37,12,19,6,397,4,1,0,0,1,,571,0,45,616,996
2,27,TABASCO,10,CENTRO,4,CENTRO,455,2,9,84,85,34,24,27,2,299,21,4,2,1,1,,593,0,39,632,1085
2,27,TABASCO,10,CENTRO,4,CENTRO,456,3,12,65,120,37,34,22,8,787,19,6,1,0,0,,1111,0,58,1169,1590
2,27,TABASCO,10,CENTRO,4,CENTRO,457,3,15,92,89,35,27,19,4,827,34,2,2,0,0,,1146,0,61,1207,1745
2,27,TABASCO,10,CENTRO,4,CENTRO,466,3,27,95,76,62,34,23,17,763,15,5,0,0,1,,1118,0,65,1183,1786
2,27,TABASCO,10,CENTRO,4,CENTRO,472,2,6,99,41,39,22,13,5,366,5,3,0,0,1,,600,0,47,647,1200
2,27,TABASCO,10,CENTRO,4,CENTRO,478,2,5,153,87,14,10,9,2,434,3,2,0,0,0,,719,0,23,742,1250
2,27,TABASCO,11,TACOTALPA,9,JALAPA,781,3,13,306,215,160,10,29,118,605,11,3,0,0,0,,1470,0,41,1511,1955
2,27,TABASCO,11,TACOTALPA,9,JALAPA,782,3,8,216,239,127,16,23,102,599,12,0,0,0,0,,1342,1,52,1395,1002
2,27,TABASCO,11,TACOTALPA,9,JALAPA,783,2,13,167,131,100,11,14,43,335,7,1,1,0,1,,824,1,29,854,1035
2,27,TABASCO,11,TACOTALPA,9,JALAPA,784,1,2,58,38,21,2,8,20,179,1,0,1,0,0,,330,0,15,345,455
2,27,TABASCO,11,TACOTALPA,9,JALAPA,785,2,17,142,113,60,4,19,17,439,4,0,0,0,1,,816,0,31,847,1167
2,27,TABASCO,11,TACOTALPA,9,JALAPA,786,2,10,179,206,78,9,23,4,387,5,2,0,0,5,,908,0,68,976,1342
2,27,TABASCO,11,TACOTALPA,9,JALAPA,787,2,6,121,44,89,7,9,7,259,5,1,0,0,0,,548,1,32,581,699
2,27,TABASCO,11,TACOTALPA,9,JALAPA,788,2,4,161,96,33,13,26,10,311,5,1,0,0,2,,662,0,28,690,890
2,27,TABASCO,11,TACOTALPA,9,JALAPA,789,3,12,214,214,122,20,24,11,481,5,4,0,1,1,,1109,0,66,1175,1529
2,27,TABASCO,11,TACOTALPA,9,JALAPA,790,1,2,14,22,18,0,1,6,33,0,0,0,0,0,,96,0,12,108,158
2,27,TABASCO,11,TACOTALPA,9,JALAPA,791,1,1,65,27,22,3,8,33,118,2,3,0,0,0,,282,0,8,290,378
2,27,TABASCO,11,TACOTALPA,9,JALAPA,792,3,13,221,178,96,9,9,159,370,16,4,2,0,0,,1077,0,58,1135,1429
2,27,TABASCO,11,TACOTALPA,9,JALAPA,793,2,12,129,109,111,15,20,33,379,8,4,2,1,0,,823,48,69,940,1156
2,27,TABASCO,11,TACOTALPA,9,JALAPA,794,2,8,94,162,79,13,1,38,438,1,0,0,0,0,,834,0,40,874,1225
2,27,TABASCO,11,TACOTALPA,9,JALAPA,795,2,12,102,199,94,10,16,7,454,4,2,0,0,1,,901,0,30,931,1230
2,27,TABASCO,11,TACOTALPA,9,JALAPA,796,1,5,67,94,65,5,5,1,174,6,2,0,0,0,,424,0,23,447,557
2,27,TABASCO,11,TACOTALPA,9,JALAPA,797,1,1,18,9,4,1,1,1,24,1,0,0,0,0,,60,0,4,64,69
2,27,TABASCO,11,TACOTALPA,9,JALAPA,798,2,3,263,182,76,9,15,150,409,6,1,1,0,2,,1117,1,47,1165,1475
2,27,TABASCO,11,TACOTALPA,9,JALAPA,799,2,9,121,131,82,13,16,23,193,3,6,3,0,22,,622,0,28,650,800
2,27,TABASCO,11,TACOTALPA,9,JALAPA,800,3,12,179,216,163,25,17,24,601,13,3,2,0,1,,1256,0,59,1315,1850
2,27,TABASCO,11,TACOTALPA,9,JALAPA,801,2,10,215,143,174,13,19,15,278,13,0,0,1,1,,882,0,51,933,1277
2,27,TABASCO,11,TACOTALPA,9,JALAPA,802,2,13,210,144,182,10,18,16,269,5,1,1,1,4,,874,0,51,925,1108
2,27,TABASCO,11,TACOTALPA,9,JALAPA,803,2,4,119,144,100,8,11,100,214,7,2,1,0,0,,710,0,37,747,931
2,27,TABASCO,11,TACOTALPA,9,JALAPA,804,2,7,218,78,124,10,5,8,273,4,2,1,1,2,,733,0,44,777,1037
2,27,TABASCO,11,TACOTALPA,9,JALAPA,805,1,1,17,40,33,2,4,16,59,1,1,2,0,0,,176,0,12,188,226
2,27,TABASCO,11,TACOTALPA,9,JALAPA,806,2,5,118,126,129,11,11,15,224,3,2,0,0,1,,645,0,42,687,988
2,27,TABASCO,11,TACOTALPA,9,JALAPA,807,1,9,68,98,73,9,11,34,103,3,3,0,0,1,,412,0,35,447,661
2,27,TABASCO,11,TACOTALPA,9,JALAPA,808,2,10,224,223,103,12,18,107,227,4,9,2,0,2,,941,1,56,998,1255
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,883,3,10,56,68,134,18,19,8,604,13,3,0,0,1,,934,3,45,982,1513
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,884,4,46,85,70,196,17,15,10,935,18,4,0,0,0,,1396,0,54,1450,2333
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,927,1,20,47,56,78,5,11,6,245,10,0,0,0,5,,483,0,23,506,691
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,935,3,15,65,121,160,16,12,4,553,20,6,1,1,2,,976,0,53,1029,1651
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,941,2,2,30,37,107,4,8,4,140,6,0,0,0,0,,338,0,37,375,543
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,942,3,18,49,86,160,26,16,12,633,38,1,1,0,0,,1040,0,75,1115,1884
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,945,4,41,90,105,309,29,14,29,543,58,9,3,0,1,,1231,1,122,1354,2431
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,949,2,14,45,36,113,12,12,2,173,34,1,2,1,1,,446,0,34,480,664
2,27,TABASCO,11,TACOTALPA,12,MACUSPANA,951,2,15,26,72,122,12,11,16,216,15,5,1,0,1,,512,0,53,565,917
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1036,3,15,136,72,124,123,151,14,655,36,5,0,0,2,,1333,0,51,1384,1936
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1037,2,13,57,31,62,144,58,9,324,13,2,0,0,3,,716,0,31,747,1000
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1038,3,34,158,45,174,107,145,24,655,22,10,2,0,2,,1378,0,80,1458,2005
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1039,2,12,102,44,74,100,85,11,375,20,0,0,0,0,,823,0,39,862,1117
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1040,3,23,130,70,149,123,100,30,600,22,7,1,1,2,,1258,2,81,1341,1343
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1041,1,7,61,54,112,5,60,3,200,5,9,0,0,0,,516,0,34,550,732
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1042,2,9,88,37,99,11,29,11,299,3,84,0,0,1,,671,0,49,720,1124
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1043,1,1,15,5,8,0,15,0,72,2,1,0,0,0,,119,0,5,124,177
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1044,3,18,76,151,192,17,72,7,312,14,6,0,1,5,,871,0,49,920,1507
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1045,1,12,28,25,66,15,41,3,191,11,4,0,0,0,,396,0,24,420,631
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1046,2,10,74,76,95,25,73,18,414,20,1,1,0,2,,809,0,53,862,1192
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1047,1,12,32,35,16,11,51,3,123,4,1,0,0,0,,288,0,16,304,386
2,27,TABASCO,11,TACOTALPA,15,TACOTALPA,1048,1,3,23,16,9,12,17,0,105,6,1,1,0,0,,193,0,11,204,309
